試合日,年月,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2022-03-27,2022-03,群馬銀行グリーンウイングス,ルートインホテルズブリリアントアリーズ,1,3,0,15,,松尾奈津子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-03-27,2022-03,群馬銀行グリーンウイングス,ルートインホテルズブリリアントアリーズ,1,3,0,16,,安福若菜,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-03-27,2022-03,群馬銀行グリーンウイングス,ルートインホテルズブリリアントアリーズ,1,3,0,17,,伊藤寿奈,4,■,■,■,■,nan,36,10,5,27.8,13.9,2.50,0,0,0,-,0,-,7,0,2,1,-3.6,2,1,1,75.0,10
2022-03-27,2022-03,ルートインホテルズブリリアントアリーズ,群馬銀行グリーンウイングス,3,1,1,2,,藤岡智恵美,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-03-27,2022-03,ルートインホテルズブリリアントアリーズ,群馬銀行グリーンウイングス,3,1,1,3,,水谷真友,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-03-27,2022-03,ルートインホテルズブリリアントアリーズ,群馬銀行グリーンウイングス,3,1,1,5,,高橋愛未,4,■,■,■,■,nan,27,6,2,22.2,14.8,1.50,1,0,0,0.0,1,0.25,10,0,1,4,7.5,27,12,10,63.0,7
2022-03-27,2022-03,ルートインホテルズブリリアントアリーズ,群馬銀行グリーンウイングス,3,1,1,7,,山口真季,4,■,■,■,■,nan,25,15,0,60.0,60.0,3.75,0,0,0,-,2,0.50,10,0,0,4,10.0,2,0,2,50.0,17
2022-03-27,2022-03,ルートインホテルズブリリアントアリーズ,群馬銀行グリーンウイングス,3,1,1,9,L,野上菜月,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,12,7,2,66.7,0
2022-03-27,2022-03,ルートインホテルズブリリアントアリーズ,群馬銀行グリーンウイングス,3,1,1,10,,野嶋華鈴,3,nan,□,□,□,nan,7,4,1,57.1,42.9,1.33,0,0,0,-,0,-,12,0,1,2,2.1,13,9,2,76.9,4
2022-03-27,2022-03,ルートインホテルズブリリアントアリーズ,群馬銀行グリーンウイングス,3,1,1,11,,平原果歩,3,□,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-,0
2022-03-27,2022-03,ルートインホテルズブリリアントアリーズ,群馬銀行グリーンウイングス,3,1,1,13,L,田中美紅,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-03-27,2022-03,ルートインホテルズブリリアントアリーズ,群馬銀行グリーンウイングス,3,1,1,14,,村山美佳,4,■,■,■,■,nan,57,15,3,26.3,21.1,3.75,5,1,0,20.0,1,0.25,10,0,0,1,2.5,0,0,0,-,16
2022-03-27,2022-03,ルートインホテルズブリリアントアリーズ,群馬銀行グリーンウイングス,3,1,1,15,,平野七菜,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-03-27,2022-03,ルートインホテルズブリリアントアリーズ,群馬銀行グリーンウイングス,3,1,1,16,,横田実穂,4,■,■,■,■,nan,3,0,0,0.0,0.0,-,0,0,0,-,1,0.25,17,0,1,10,13.2,0,0,0,-,1
2022-03-27,2022-03,ルートインホテルズブリリアントアリーズ,群馬銀行グリーンウイングス,3,1,1,17,,小茂田夏海,4,■,■,■,■,nan,20,10,1,50.0,45.0,2.50,0,0,0,-,1,0.25,20,0,0,5,6.2,0,0,0,-,11
2022-03-27,2022-03,ルートインホテルズブリリアントアリーズ,群馬銀行グリーンウイングス,3,1,1,18,,岩本周加,2,nan,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,6,0,0,1,4.2,0,0,0,-,0
2022-03-27,2022-03,ルートインホテルズブリリアントアリーズ,群馬銀行グリーンウイングス,3,1,1,19,,富澤結花,4,■,■,■,■,nan,41,13,2,31.7,26.8,3.25,4,1,0,25.0,1,0.25,10,0,1,1,0.0,19,11,5,71.1,14
