AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win_Set,Lose_Set,Total_Set,Win_Lose,Get_Point,Lose_Point,Game_Time,Start_Time,End_Time,Spectators,Jury,Chief_Umpire,Sub_Umpire,Judgeman,Home_Away,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%
84,41,11,48.8,13.67,24,11,3,45.8,4,1.33,73,1,15,15,6.2,61,39.0,0.0,63.9,101,2016-10-22,2016,10,22,,大阪市中央体育館,豊田合成トレフェルサ,パナソニックパンサーズ,ｸﾘｽﾃｨｱﾝｿﾝｱﾝﾃﾞｨｯｼｭ,藤田和広,0,3,3,Lose,72,82,88,12:05,13:39,2500,水谷孝義,印藤智一,石井洋壮,内山志鶴子,Home,89,45,4,50.6,15.00,8,4,2,50.0,8,2.67,81,1,20,21,7.5,58,44.0,0.0,75.9
89,45,4,50.6,15.00,8,4,2,50.0,8,2.67,81,1,20,21,7.5,58,44.0,0.0,75.9,101,2016-10-22,2016,10,22,,大阪市中央体育館,パナソニックパンサーズ,豊田合成トレフェルサ,川村慎二,古田博幸,3,0,3,Win,82,72,88,12:05,13:39,2500,水谷孝義,印藤智一,石井洋壮,内山志鶴子,Away,84,41,11,48.8,13.67,24,11,3,45.8,4,1.33,73,1,15,15,6.2,61,39.0,0.0,63.9
93,52,5,55.9,13.00,17,11,2,64.7,8,2.00,91,6,13,38,16.4,71,44.0,0.0,62.0,102,2016-10-23,2016,10,23,,大阪市中央体育館,東レアローズ,サントリーサンバーズ,小林敦,篠田歩,3,1,4,Win,92,88,101,11:05,12:55,3300,伊藤博之,石井洋壮,印藤智一,中川正樹,Home,96,56,8,58.3,14.00,27,15,3,55.6,5,1.25,89,4,15,26,11.6,75,35.0,0.0,46.7
96,56,8,58.3,14.00,27,15,3,55.6,5,1.25,89,4,15,26,11.6,75,35.0,0.0,46.7,102,2016-10-23,2016,10,23,,大阪市中央体育館,サントリーサンバーズ,東レアローズ,ｼﾞﾙｿﾝﾍﾞﾙﾅﾙﾄﾞ,栗原圭介,1,3,4,Lose,88,92,101,11:05,12:55,3300,伊藤博之,石井洋壮,印藤智一,中川正樹,Away,93,52,5,55.9,13.00,17,11,2,64.7,8,2.00,91,6,13,38,16.4,71,44.0,0.0,62.0
81,44,4,54.3,14.67,17,12,1,70.6,6,2.00,75,3,11,21,10.5,53,35.0,0.0,66.0,103,2016-10-23,2016,10,23,,大阪市中央体育館,ジェイテクトSTINGS,FC東京,増成一志,阿部純也,3,0,3,Win,77,65,82,13:35,15:03,2500,水谷孝義,江下毅,西中野健,永江雅之,Home,92,45,11,48.9,15.00,20,13,3,65.0,2,0.67,67,3,12,17,10.5,63,40.0,0.0,63.5
92,45,11,48.9,15.00,20,13,3,65.0,2,0.67,67,3,12,17,10.5,63,40.0,0.0,63.5,103,2016-10-23,2016,10,23,,大阪市中央体育館,FC東京,ジェイテクトSTINGS,坂本将康,阿部篤史,0,3,3,Lose,65,77,82,13:35,15:03,2500,水谷孝義,江下毅,西中野健,永江雅之,Away,81,44,4,54.3,14.67,17,12,1,70.6,6,2.00,75,3,11,21,10.5,53,35.0,0.0,66.0
153,65,15,42.5,13.00,33,12,4,36.4,8,1.60,99,4,14,31,11.5,99,67.0,0.0,67.7,104,2016-10-23,2016,10,23,,大阪市中央体育館,JTサンダーズ,堺ブレイザーズ,ｳﾞｺｳﾞｨｯﾁｳﾞｪｾﾘﾝ,平馬慶太,2,3,5,Lose,99,109,123,15:40,17:55,2100,伊藤博之,山本和良,浅井唯由,宇代徹,Home,127,59,10,46.5,11.80,28,19,1,67.9,15,3.00,109,3,10,32,9.5,82,51.0,0.0,62.2
127,59,10,46.5,11.80,28,19,1,67.9,15,3.00,109,3,10,32,9.5,82,51.0,0.0,62.2,104,2016-10-23,2016,10,23,,大阪市中央体育館,堺ブレイザーズ,JTサンダーズ,真保綱一郎,坂梨朋彦,3,2,5,Win,109,99,123,15:40,17:55,2100,伊藤博之,山本和良,浅井唯由,宇代徹,Away,153,65,15,42.5,13.00,33,12,4,36.4,8,1.60,99,4,14,31,11.5,99,67.0,0.0,67.7
79,46,3,58.2,15.33,17,12,0,70.6,5,1.67,74,3,15,28,13.0,47,29.0,0.0,61.7,105,2016-11-05,2016,11,05,,小瀬スポーツ公園体育館,豊田合成トレフェルサ,JTサンダーズ,ｸﾘｽﾃｨｱﾝｿﾝｱﾝﾃﾞｨｯｼｭ,藤田和広,3,0,3,Win,75,60,74,12:00,13:20,1400,富田満,村上成司,田野敏彦,柳澤豊,Home,85,35,7,41.2,11.67,13,5,1,38.5,3,1.00,61,3,12,18,12.0,58,30.0,0.0,51.7
85,35,7,41.2,11.67,13,5,1,38.5,3,1.00,61,3,12,18,12.0,58,30.0,0.0,51.7,105,2016-11-05,2016,11,05,,小瀬スポーツ公園体育館,JTサンダーズ,豊田合成トレフェルサ,ｳﾞｺｳﾞｨｯﾁｳﾞｪｾﾘﾝ,平馬慶太,0,3,3,Lose,60,75,74,12:00,13:20,1400,富田満,村上成司,田野敏彦,柳澤豊,Away,79,46,3,58.2,15.33,17,12,0,70.6,5,1.67,74,3,15,28,13.0,47,29.0,0.0,61.7
