AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win_Set,Lose_Set,Total_Set,Win_Lose,Get_Point,Lose_Point,Game_Time,Start_Time,End_Time,Spectators,Jury,Chief_Umpire,Sub_Umpire,Judgeman,Home_Away,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%
113,50,8,44.2,12.50,25,8,4,32.0,8,2.00,84,5,15,14,9.2,83,57.0,0.0,68.7,101,2002-12-14,2002,12,14,,東京体育館,サントリーサンバーズ,東レアローズ,鳥羽賢二,山本和史,1,3,4,Lose,83,98,97,13:05,14:51,3500,,小柴滋,山田道人,四本松善成,Home,100,52,5,52.0,13.00,16,8,2,50.0,12,3.00,97,8,10,22,13.1,67,49.0,0.0,73.1
100,52,5,52.0,13.00,16,8,2,50.0,12,3.00,97,8,10,22,13.1,67,49.0,0.0,73.1,101,2002-12-14,2002,12,14,,東京体育館,東レアローズ,サントリーサンバーズ,植松登,魚井貞夫,3,1,4,Win,98,83,97,13:05,14:51,3500,,小柴滋,山田道人,四本松善成,Away,113,50,8,44.2,12.50,25,8,4,32.0,8,2.00,84,5,15,14,9.2,83,57.0,0.0,68.7
73,38,8,52.1,12.67,17,11,2,64.7,5,1.67,73,8,13,15,15.3,53,33.0,0.0,62.3,103,2002-12-14,2002,12,14,,黒部市総合体育センター,パナソニックパンサーズ,豊田合成トレフェルサ,春田政幸,下村護,3,0,3,Win,75,65,73,14:00,15:19,1500,,利根川忠史,三見洋子,中村達麻呂,Home,73,32,10,43.8,10.67,16,5,5,31.2,4,1.33,67,2,12,19,9.8,55,37.0,0.0,67.3
73,32,10,43.8,10.67,16,5,5,31.2,4,1.33,67,2,12,19,9.8,55,37.0,0.0,67.3,103,2002-12-14,2002,12,14,,黒部市総合体育センター,豊田合成トレフェルサ,パナソニックパンサーズ,多田幹世,山浦宏行,0,3,3,Lose,65,75,73,14:00,15:19,1500,,利根川忠史,三見洋子,中村達麻呂,Away,73,38,8,52.1,12.67,17,11,2,64.7,5,1.67,73,8,13,15,15.3,53,33.0,0.0,62.3
97,44,6,45.4,11.00,17,5,1,29.4,5,1.25,89,7,16,19,12.1,68,47.0,0.0,69.1,102,2002-12-14,2002,12,14,,東京体育館,JTサンダーズ,NECブルーロケッツ,"ﾊﾟﾙｼﾝ,ｹﾞﾝﾅｼﾞｰ",原秀治,3,1,4,Win,90,82,93,15:28,17:10,3956,,酒出修,富田満,高橋澄子,Home,101,46,15,45.5,11.50,19,4,5,21.1,11,2.75,83,2,14,20,8.2,71,47.0,0.0,66.2
101,46,15,45.5,11.50,19,4,5,21.1,11,2.75,83,2,14,20,8.2,71,47.0,0.0,66.2,102,2002-12-14,2002,12,14,,東京体育館,NECブルーロケッツ,JTサンダーズ,金子敏和,大竹秀之,1,3,4,Lose,82,90,93,15:28,17:10,3956,,酒出修,富田満,高橋澄子,Away,97,44,6,45.4,11.00,17,5,1,29.4,5,1.25,89,7,16,19,12.1,68,47.0,0.0,69.1
102,47,11,46.1,11.75,33,17,3,51.5,14,3.50,96,5,22,18,8.9,73,55.0,0.0,75.3,104,2002-12-14,2002,12,14,,黒部市総合体育センター,堺ブレイザーズ,旭化成スパーキッズ,"ｺﾞｰﾀﾞﾝ,ﾒｲﾌｫｰｽ",酒井新悟,3,1,4,Win,97,86,98,16:00,17:47,1500,,田野昭彦,五十里勘司,砂川雅昭,Home,112,37,8,33.0,9.25,17,5,2,29.4,9,2.25,87,5,14,13,8.3,74,51.0,0.0,68.9
112,37,8,33.0,9.25,17,5,2,29.4,9,2.25,87,5,14,13,8.3,74,51.0,0.0,68.9,104,2002-12-14,2002,12,14,,黒部市総合体育センター,旭化成スパーキッズ,堺ブレイザーズ,久保義人,古田博幸,1,3,4,Lose,86,97,98,16:00,17:47,1500,,田野昭彦,五十里勘司,砂川雅昭,Away,102,47,11,46.1,11.75,33,17,3,51.5,14,3.50,96,5,22,18,8.9,73,55.0,0.0,75.3
78,31,14,39.7,10.33,25,9,5,36.0,16,5.33,74,6,10,14,12.3,54,40.0,0.0,74.1,105,2002-12-15,2002,12,15,,東京体育館,サントリーサンバーズ,JTサンダーズ,鳥羽賢二,山本和史,3,0,3,Win,75,62,70,13:00,14:16,3600,,酒出修,富田満,金廣美喜夫,Home,68,28,6,41.2,9.33,16,7,3,43.8,8,2.67,63,0,9,14,5.6,60,44.0,0.0,73.3
68,28,6,41.2,9.33,16,7,3,43.8,8,2.67,63,0,9,14,5.6,60,44.0,0.0,73.3,105,2002-12-15,2002,12,15,,東京体育館,JTサンダーズ,サントリーサンバーズ,"ﾊﾟﾙｼﾝ,ｹﾞﾝﾅｼﾞｰ",原秀治,0,3,3,Lose,62,75,70,13:00,14:16,3600,,酒出修,富田満,金廣美喜夫,Away,78,31,14,39.7,10.33,25,9,5,36.0,16,5.33,74,6,10,14,12.3,54,40.0,0.0,74.1
75,33,5,44.0,11.00,20,8,2,40.0,4,1.33,60,4,7,8,8.7,62,40.0,0.0,64.5,107,2002-12-15,2002,12,15,,氷見市ふれあいスポーツセンター,豊田合成トレフェルサ,堺ブレイザーズ,多田幹世,山浦宏行,0,3,3,Lose,59,75,71,13:06,14:23,2000,,田野昭彦,五十里勘司,砂川雅昭,Home,71,42,5,59.2,14.00,13,7,0,53.8,7,2.33,74,6,11,17,12.5,53,41.0,0.0,77.4
71,42,5,59.2,14.00,13,7,0,53.8,7,2.33,74,6,11,17,12.5,53,41.0,0.0,77.4,107,2002-12-15,2002,12,15,,氷見市ふれあいスポーツセンター,堺ブレイザーズ,豊田合成トレフェルサ,"ｺﾞｰﾀﾞﾝ,ﾒｲﾌｫｰｽ",酒井新悟,3,0,3,Win,75,59,71,13:06,14:23,2000,,田野昭彦,五十里勘司,砂川雅昭,Away,75,33,5,44.0,11.00,20,8,2,40.0,4,1.33,60,4,7,8,8.7,62,40.0,0.0,64.5
120,48,10,40.0,12.00,31,11,4,35.5,15,3.75,87,3,16,7,5.0,87,67.0,0.0,77.0,106,2002-12-15,2002,12,15,,東京体育館,NECブルーロケッツ,東レアローズ,金子敏和,大竹秀之,1,3,4,Lose,86,101,98,15:00,16:47,4110,,小柴滋,山田道人,坂東彰子,Home,118,51,8,43.2,12.75,21,8,2,38.1,14,3.50,100,4,10,19,8.6,70,61.0,0.0,87.1
118,51,8,43.2,12.75,21,8,2,38.1,14,3.50,100,4,10,19,8.6,70,61.0,0.0,87.1,106,2002-12-15,2002,12,15,,東京体育館,東レアローズ,NECブルーロケッツ,植松登,魚井貞夫,3,1,4,Win,101,86,98,15:00,16:47,4110,,小柴滋,山田道人,坂東彰子,Away,120,48,10,40.0,12.00,31,11,4,35.5,15,3.75,87,3,16,7,5.0,87,67.0,0.0,77.0
76,27,8,35.5,9.00,7,3,2,42.9,5,1.67,60,2,11,11,7.2,62,39.0,0.0,62.9,108,2002-12-15,2002,12,15,,氷見市ふれあいスポーツセンター,旭化成スパーキッズ,パナソニックパンサーズ,久保義人,古田博幸,0,3,3,Lose,59,76,71,15:00,16:17,2100,,利根川忠史,三見洋子,高野俊弘,Home,82,44,9,53.7,14.67,16,9,4,56.2,6,2.00,75,5,12,19,11.9,49,36.0,0.0,73.5
82,44,9,53.7,14.67,16,9,4,56.2,6,2.00,75,5,12,19,11.9,49,36.0,0.0,73.5,108,2002-12-15,2002,12,15,,氷見市ふれあいスポーツセンター,パナソニックパンサーズ,旭化成スパーキッズ,春田政幸,下村護,3,0,3,Win,76,59,71,15:00,16:17,2100,,利根川忠史,三見洋子,高野俊弘,Away,76,27,8,35.5,9.00,7,3,2,42.9,5,1.67,60,2,11,11,7.2,62,39.0,0.0,62.9
106,50,7,47.2,12.50,14,6,3,42.9,12,3.00,93,3,12,29,10.6,74,45.0,0.0,60.8,109,2002-12-21,2002,12,21,,大阪府立体育会館,東レアローズ,堺ブレイザーズ,植松登,魚井貞夫,3,1,4,Win,94,89,96,14:00,15:45,3100,,田野昭彦,江下毅,中村光男,Home,111,57,13,51.4,14.25,26,15,3,57.7,6,1.50,90,3,14,28,10.9,80,49.0,0.0,61.3
111,57,13,51.4,14.25,26,15,3,57.7,6,1.50,90,3,14,28,10.9,80,49.0,0.0,61.3,109,2002-12-21,2002,12,21,,大阪府立体育会館,堺ブレイザーズ,東レアローズ,"ｺﾞｰﾀﾞﾝ,ﾒｲﾌｫｰｽ",酒井新悟,1,3,4,Lose,89,94,96,14:00,15:45,3100,,田野昭彦,江下毅,中村光男,Away,106,50,7,47.2,12.50,14,6,3,42.9,12,3.00,93,3,12,29,10.6,74,45.0,0.0,60.8
71,46,4,64.8,15.33,17,11,2,64.7,8,2.67,73,7,11,18,14.7,57,39.0,0.0,68.4,111,2002-12-21,2002,12,21,,豊橋市総合体育館,NECブルーロケッツ,旭化成スパーキッズ,金子敏和,大竹秀之,3,0,3,Win,75,63,69,14:00,15:15,1400,,広田修二,舘健一,田中栄二,Home,65,32,7,49.2,10.67,13,6,4,46.2,7,2.33,65,5,5,16,13.2,59,37.0,0.0,62.7
65,32,7,49.2,10.67,13,6,4,46.2,7,2.33,65,5,5,16,13.2,59,37.0,0.0,62.7,111,2002-12-21,2002,12,21,,豊橋市総合体育館,旭化成スパーキッズ,NECブルーロケッツ,久保義人,古田博幸,0,3,3,Lose,63,75,69,14:00,15:15,1400,,広田修二,舘健一,田中栄二,Away,71,46,4,64.8,15.33,17,11,2,64.7,8,2.67,73,7,11,18,14.7,57,39.0,0.0,68.4
106,54,10,50.9,13.50,33,18,4,54.5,12,3.00,97,5,13,23,10.3,72,62.0,0.0,86.1,112,2002-12-21,2002,12,21,,豊橋市総合体育館,サントリーサンバーズ,豊田合成トレフェルサ,鳥羽賢二,山本和史,3,1,4,Win,98,85,86,16:00,17:35,1550,,塚本健,浅見靖人,岡田三千雄,Home,105,42,13,40.0,10.50,32,9,9,28.1,17,4.25,86,2,13,9,4.7,83,56.0,0.0,67.5
105,42,13,40.0,10.50,32,9,9,28.1,17,4.25,86,2,13,9,4.7,83,56.0,0.0,67.5,112,2002-12-21,2002,12,21,,豊橋市総合体育館,豊田合成トレフェルサ,サントリーサンバーズ,多田幹世,山浦宏行,1,3,4,Lose,85,98,86,16:00,17:35,1550,,塚本健,浅見靖人,岡田三千雄,Away,106,54,10,50.9,13.50,33,18,4,54.5,12,3.00,97,5,13,23,10.3,72,62.0,0.0,86.1
151,63,20,41.7,12.60,27,9,3,33.3,11,2.20,104,7,24,33,14.5,102,67.0,0.0,65.7,110,2002-12-21,2002,12,21,,大阪府立体育会館,パナソニックパンサーズ,JTサンダーズ,春田政幸,下村護,2,3,5,Lose,103,119,115,16:23,18:30,3400,,代居正巳,大塚春夫,宇代徹,Home,106,54,4,50.9,10.80,27,11,2,40.7,11,2.20,118,8,14,29,11.9,74,40.0,0.0,54.1
106,54,4,50.9,10.80,27,11,2,40.7,11,2.20,118,8,14,29,11.9,74,40.0,0.0,54.1,110,2002-12-21,2002,12,21,,大阪府立体育会館,JTサンダーズ,パナソニックパンサーズ,"ﾊﾟﾙｼﾝ,ｹﾞﾝﾅｼﾞｰ",原秀治,3,2,5,Win,119,103,115,16:23,18:30,3400,,代居正巳,大塚春夫,宇代徹,Away,151,63,20,41.7,12.60,27,9,3,33.3,11,2.20,104,7,24,33,14.5,102,67.0,0.0,65.7
115,46,11,40.0,9.20,30,15,4,50.0,14,2.80,103,6,12,22,10.6,89,58.0,0.0,65.2,113,2002-12-22,2002,12,22,,大阪府立体育会館,東レアローズ,パナソニックパンサーズ,植松登,魚井貞夫,2,3,5,Lose,103,108,110,13:00,15:02,3400,,田野昭彦,江下毅,和佐田信行,Home,124,53,14,42.7,10.60,23,10,2,43.5,22,4.40,108,5,17,28,10.6,88,63.0,0.0,71.6
124,53,14,42.7,10.60,23,10,2,43.5,22,4.40,108,5,17,28,10.6,88,63.0,0.0,71.6,113,2002-12-22,2002,12,22,,大阪府立体育会館,パナソニックパンサーズ,東レアローズ,春田政幸,下村護,3,2,5,Win,108,103,110,13:00,15:02,3400,,田野昭彦,江下毅,和佐田信行,Away,115,46,11,40.0,9.20,30,15,4,50.0,14,2.80,103,6,12,22,10.6,89,58.0,0.0,65.2
106,51,5,48.1,12.75,29,16,1,55.2,7,1.75,92,11,12,23,17.3,83,56.0,0.0,67.5,115,2002-12-22,2002,12,22,,刈谷市体育館,旭化成スパーキッズ,サントリーサンバーズ,久保義人,古田博幸,1,3,4,Lose,91,94,88,13:00,14:37,1200,,広田修二,大下孝,古澤博丈,Home,109,64,11,58.7,16.00,28,17,5,60.7,10,2.50,93,1,9,27,8.3,73,46.0,0.0,63.0
