AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Get Point,Lose Point,Game Time,Start Time,End Time,Spectators,Jury,Chief Umpire,Sub Umpire,Judgeman,Home Away,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%
120,48,10,40.0,12.00,19,11,2,57.9,5,1.25,81,4,14,20,6.8,83,34.0,23.0,54.8,107,2017-10-28,2017,10,28,,大阪市中央体育館,サントリーサンバーズ,パナソニックパンサーズ,荻野正二,山村宏太,1,3,4,Lose,80,97,107,13:00,14:56,2200,田野昭彦,村中伸,冨田博一,永江雅之,Home,101,52,9,51.5,13.00,19,11,0,57.9,14,3.50,96,6,10,26,10.4,66,29.0,17.0,56.8
101,52,9,51.5,13.00,19,11,0,57.9,14,3.50,96,6,10,26,10.4,66,29.0,17.0,56.8,107,2017-10-28,2017,10,28,,大阪市中央体育館,パナソニックパンサーズ,サントリーサンバーズ,川村慎二,古田博幸,3,1,4,Win,97,80,107,13:00,14:56,2200,田野昭彦,村中伸,冨田博一,永江雅之,Away,120,48,10,40.0,12.00,19,11,2,57.9,5,1.25,81,4,14,20,6.8,83,34.0,23.0,54.8
129,58,7,45.0,14.50,39,16,3,41.0,11,2.75,103,7,17,29,9.7,72,35.0,21.0,63.2,108,2017-10-28,2017,10,28,,大阪市中央体育館,東レアローズ,堺ブレイザーズ,小林敦,篠田歩,3,1,4,Win,104,95,121,15:35,17:45,1600,田野昭彦,千代延靖夫,森口豊,和佐田信行,Home,125,60,5,48.0,15.00,29,17,1,58.6,4,1.00,96,3,21,16,1.8,82,19.0,34.0,43.9
125,60,5,48.0,15.00,29,17,1,58.6,4,1.00,96,3,21,16,1.8,82,19.0,34.0,43.9,108,2017-10-28,2017,10,28,,大阪市中央体育館,堺ブレイザーズ,東レアローズ,真保綱一郎,坂梨朋彦,1,3,4,Lose,95,104,121,15:35,17:45,1600,田野昭彦,千代延靖夫,森口豊,和佐田信行,Away,129,58,7,45.0,14.50,39,16,3,41.0,11,2.75,103,7,17,29,9.7,72,35.0,21.0,63.2
98,49,4,50.0,16.33,15,5,1,33.3,9,3.00,81,3,13,15,4.3,63,40.0,10.0,71.4,106,2017-10-28,2017,10,28,,小牧市スポーツ公園総合体育館(パークアリーナ小牧),ジェイテクトSTINGS,FC東京,ｱｰﾏﾂﾏｻｼﾞｪﾃﾞｨ,高橋慎治,3,0,3,Win,83,77,89,15:35,17:10,1138,小柴滋,国頭亮太,江下毅,戸田幸喜,Home,96,46,5,47.9,15.33,21,11,1,52.4,11,3.67,79,2,15,12,1.6,65,28.0,22.0,60.0
96,46,5,47.9,15.33,21,11,1,52.4,11,3.67,79,2,15,12,1.6,65,28.0,22.0,60.0,106,2017-10-28,2017,10,28,,小牧市スポーツ公園総合体育館(パークアリーナ小牧),FC東京,ジェイテクトSTINGS,坂本将康,ﾛﾃﾞｨｱﾚｯｻﾝﾄﾞﾛ,0,3,3,Lose,77,83,89,15:35,17:10,1138,小柴滋,国頭亮太,江下毅,戸田幸喜,Away,98,49,4,50.0,16.33,15,5,1,33.3,9,3.00,81,3,13,15,4.3,63,40.0,10.0,71.4
101,55,7,54.5,13.75,20,13,1,65.0,14,3.50,97,1,13,23,3.6,67,30.0,20.0,59.7,109,2017-10-29,2017,10,29,,小牧市スポーツ公園総合体育館(パークアリーナ小牧),JTサンダーズ,FC東京,ｳﾞｺｳﾞｨｯﾁｳﾞｪｾﾘﾝ,ｻﾄﾚﾙﾃｨﾈ,3,1,4,Win,98,82,105,13:00,14:54,1362,小柴滋,江下毅,国頭亮太,田中栄二,Home,123,53,10,43.1,13.25,29,10,4,34.5,3,0.75,83,4,14,15,5.1,83,31.0,29.0,54.8
123,53,10,43.1,13.25,29,10,4,34.5,3,0.75,83,4,14,15,5.1,83,31.0,29.0,54.8,109,2017-10-29,2017,10,29,,小牧市スポーツ公園総合体育館(パークアリーナ小牧),FC東京,JTサンダーズ,坂本将康,ﾛﾃﾞｨｱﾚｯｻﾝﾄﾞﾛ,1,3,4,Lose,82,98,105,13:00,14:54,1362,小柴滋,江下毅,国頭亮太,田中栄二,Away,101,55,7,54.5,13.75,20,13,1,65.0,14,3.50,97,1,13,23,3.6,67,30.0,20.0,59.7
126,52,6,41.3,13.00,29,12,3,41.4,9,2.25,94,3,13,18,4.5,63,20.0,20.0,47.6,111,2017-10-29,2017,10,29,,大阪市中央体育館,サントリーサンバーズ,東レアローズ,荻野正二,山村宏太,3,1,4,Win,95,83,114,13:00,15:03,2200,田野昭彦,森口豊,村中伸,中川正樹,Home,122,44,8,36.1,11.00,31,11,6,35.5,10,2.50,84,3,20,22,4.2,79,38.0,22.0,62.0
122,44,8,36.1,11.00,31,11,6,35.5,10,2.50,84,3,20,22,4.2,79,38.0,22.0,62.0,111,2017-10-29,2017,10,29,,大阪市中央体育館,東レアローズ,サントリーサンバーズ,小林敦,篠田歩,1,3,4,Lose,83,95,114,13:00,15:03,2200,田野昭彦,森口豊,村中伸,中川正樹,Away,126,52,6,41.3,13.00,29,12,3,41.4,9,2.25,94,3,13,18,4.5,63,20.0,20.0,47.6
109,61,5,56.0,15.25,16,13,0,81.2,19,4.75,98,2,15,34,6.9,68,31.0,13.0,55.1,112,2017-10-29,2017,10,29,,大阪市中央体育館,パナソニックパンサーズ,堺ブレイザーズ,川村慎二,古田博幸,3,1,4,Win,99,79,105,15:40,17:34,1800,田野明彦,冨田博一,千代延靖夫,越村弘,Home,115,49,5,42.6,12.25,27,13,0,48.1,7,1.75,80,1,11,24,5.3,83,34.0,13.0,48.8
115,49,5,42.6,12.25,27,13,0,48.1,7,1.75,80,1,11,24,5.3,83,34.0,13.0,48.8,112,2017-10-29,2017,10,29,,大阪市中央体育館,堺ブレイザーズ,パナソニックパンサーズ,真保綱一郎,坂梨朋彦,1,3,4,Lose,79,99,105,15:40,17:34,1800,田野明彦,冨田博一,千代延靖夫,越村弘,Away,109,61,5,56.0,15.25,16,13,0,81.2,19,4.75,98,2,15,34,6.9,68,31.0,13.0,55.1
125,65,5,52.0,16.25,34,25,2,73.5,5,1.25,94,4,22,26,5.3,76,33.0,17.0,54.6,110,2017-10-29,2017,10,29,,小牧市スポーツ公園総合体育館(パークアリーナ小牧),豊田合成トレフェルサ,ジェイテクトSTINGS,ﾄﾐｰﾃｨﾘｶｲﾈﾝ,藤田和広,3,1,4,Win,95,90,112,15:45,17:46,1990,小柴滋,西中野健,服部篤志,天野五月,Home,91,44,4,48.4,11.00,15,7,2,46.7,13,3.25,91,2,13,26,5.8,71,30.0,12.0,50.7
91,44,4,48.4,11.00,15,7,2,46.7,13,3.25,91,2,13,26,5.8,71,30.0,12.0,50.7,110,2017-10-29,2017,10,29,,小牧市スポーツ公園総合体育館(パークアリーナ小牧),ジェイテクトSTINGS,豊田合成トレフェルサ,ｱｰﾏﾂﾏｻｼﾞｪﾃﾞｨ,高橋慎治,1,3,4,Lose,90,95,112,15:45,17:46,1990,小柴滋,西中野健,服部篤志,天野五月,Away,125,65,5,52.0,16.25,34,25,2,73.5,5,1.25,94,4,22,26,5.3,76,33.0,17.0,54.6
82,46,3,56.1,15.33,18,10,1,55.6,8,2.67,75,2,3,18,7.7,46,23.0,11.0,62.0,113,2017-11-04,2017,11,04,,福井県営体育館,パナソニックパンサーズ,JTサンダーズ,川村慎二,古田博幸,3,0,3,Win,76,54,78,13:00,14:24,1628,0,城智人,山本和良,田畑亮祐,Home,96,37,9,38.5,12.33,20,11,2,55.0,5,1.67,55,3,7,13,8.2,70,37.0,18.0,65.7
96,37,9,38.5,12.33,20,11,2,55.0,5,1.67,55,3,7,13,8.2,70,37.0,18.0,65.7,113,2017-11-04,2017,11,04,,福井県営体育館,JTサンダーズ,パナソニックパンサーズ,ｳﾞｺｳﾞｨｯﾁｳﾞｪｾﾘﾝ,ｻﾄﾚﾙﾃｨﾈ,0,3,3,Lose,54,76,78,13:00,14:24,1628,0,城智人,山本和良,田畑亮祐,Away,82,46,3,56.1,15.33,18,10,1,55.6,8,2.67,75,2,3,18,7.7,46,23.0,11.0,62.0
105,54,5,51.4,13.50,25,11,0,44.0,6,1.50,94,7,15,28,10.9,65,46.0,4.0,73.8,115,2017-11-04,2017,11,04,,ジェイテクトアリーナ奈良,サントリーサンバーズ,FC東京,荻野正二,山村宏太,3,1,4,Win,95,81,98,13:00,14:47,1600,伊藤博之,國頭亮太,中山健,内山志鶴子,Home,105,48,8,45.7,12.00,27,14,1,51.9,9,2.25,82,0,17,15,-0.6,77,40.0,4.0,54.5
105,48,8,45.7,12.00,27,14,1,51.9,9,2.25,82,0,17,15,-0.6,77,40.0,4.0,54.5,115,2017-11-04,2017,11,04,,ジェイテクトアリーナ奈良,FC東京,サントリーサンバーズ,坂本将康,ﾛﾃﾞｨｱﾚｯｻﾝﾄﾞﾛ,1,3,4,Lose,81,95,98,13:00,14:47,1600,伊藤博之,國頭亮太,中山健,内山志鶴子,Away,105,54,5,51.4,13.50,25,11,0,44.0,6,1.50,94,7,15,28,10.9,65,46.0,4.0,73.8
86,51,4,59.3,17.00,18,7,1,38.9,7,2.33,77,8,14,15,10.7,61,33.0,17.0,68.0,114,2017-11-04,2017,11,04,,福井県営体育館,豊田合成トレフェルサ,堺ブレイザーズ,ﾄﾐｰﾃｨﾘｶｲﾈﾝ,藤田和広,3,0,3,Win,79,66,85,15:05,16:36,1876,柿木章,森口豊,小野将人,前田昂佑,Home,83,40,3,48.2,13.33,20,10,1,50.0,4,1.33,68,3,7,8,4.8,59,21.0,19.0,51.7
83,40,3,48.2,13.33,20,10,1,50.0,4,1.33,68,3,7,8,4.8,59,21.0,19.0,51.7,114,2017-11-04,2017,11,04,,福井県営体育館,堺ブレイザーズ,豊田合成トレフェルサ,真保綱一郎,坂梨朋彦,0,3,3,Lose,66,79,85,15:05,16:36,1876,柿木章,森口豊,小野将人,前田昂佑,Away,86,51,4,59.3,17.00,18,7,1,38.9,7,2.33,77,8,14,15,10.7,61,33.0,17.0,68.0
94,38,7,40.4,12.67,19,11,2,57.9,4,1.33,68,3,7,11,5.9,59,18.0,20.0,47.5,116,2017-11-04,2017,11,04,,ジェイテクトアリーナ奈良,ジェイテクトSTINGS,東レアローズ,ｱｰﾏﾂﾏｻｼﾞｪﾃﾞｨ,高橋慎治,0,3,3,Lose,66,75,84,15:30,17:00,2400,伊藤博之,江下毅,山本晋五,和佐田信行,Home,101,51,4,50.5,17.00,21,9,0,42.9,7,2.33,73,2,14,19,4.5,60,24.0,23.0,59.2
101,51,4,50.5,17.00,21,9,0,42.9,7,2.33,73,2,14,19,4.5,60,24.0,23.0,59.2,116,2017-11-04,2017,11,04,,ジェイテクトアリーナ奈良,東レアローズ,ジェイテクトSTINGS,小林敦,篠田歩,3,0,3,Win,75,66,84,15:30,17:00,2400,伊藤博之,江下毅,山本晋五,和佐田信行,Away,94,38,7,40.4,12.67,19,11,2,57.9,4,1.33,68,3,7,11,5.9,59,18.0,20.0,47.5
108,55,8,50.9,13.75,24,10,4,41.7,8,2.00,93,5,15,21,7.0,74,33.0,20.0,58.1,119,2017-11-05,2017,11,05,,ジェイテクトアリーナ奈良,東レアローズ,FC東京,小林敦,篠田歩,3,1,4,Win,94,92,101,13:00,14:50,1500,伊藤博之,中山健,江下毅,鈴木花奈,Home,108,57,8,52.8,14.25,26,15,2,57.7,8,2.00,93,4,17,19,4.8,76,32.0,21.0,55.9
108,57,8,52.8,14.25,26,15,2,57.7,8,2.00,93,4,17,19,4.8,76,32.0,21.0,55.9,119,2017-11-05,2017,11,05,,ジェイテクトアリーナ奈良,FC東京,東レアローズ,坂本将康,ﾛﾃﾞｨｱﾚｯｻﾝﾄﾞﾛ,1,3,4,Lose,92,94,101,13:00,14:50,1500,伊藤博之,中山健,江下毅,鈴木花奈,Away,108,55,8,50.9,13.75,24,10,4,41.7,8,2.00,93,5,15,21,7.0,74,33.0,20.0,58.1
99,38,9,38.4,12.67,23,11,1,47.8,3,1.00,66,4,11,10,5.7,70,38.0,13.0,63.6,117,2017-11-05,2017,11,05,,福井県営体育館,堺ブレイザーズ,JTサンダーズ,真保綱一郎,坂梨朋彦,0,3,3,Lose,64,81,89,13:08,14:43,1261,柿木章,小野将人,森口豊,猪野翔太,Home,87,48,6,55.2,16.00,22,16,2,72.7,8,2.67,79,3,7,18,7.3,53,29.0,13.0,67.0
87,48,6,55.2,16.00,22,16,2,72.7,8,2.67,79,3,7,18,7.3,53,29.0,13.0,67.0,117,2017-11-05,2017,11,05,,福井県営体育館,JTサンダーズ,堺ブレイザーズ,ｳﾞｺｳﾞｨｯﾁｳﾞｪｾﾘﾝ,ｻﾄﾚﾙﾃｨﾈ,3,0,3,Win,81,64,89,13:08,14:43,1261,柿木章,小野将人,森口豊,猪野翔太,Away,99,38,9,38.4,12.67,23,11,1,47.8,3,1.00,66,4,11,10,5.7,70,38.0,13.0,63.6
131,68,8,51.9,13.60,18,7,1,38.9,7,1.40,102,4,17,34,8.1,86,27.0,20.0,43.0,118,2017-11-05,2017,11,05,,福井県営体育館,パナソニックパンサーズ,豊田合成トレフェルサ,川村慎二,古田博幸,2,3,5,Lose,101,103,124,15:25,17:40,1833,柿木章,山本和良,城智人,酒井隆則,Home,114,62,7,54.4,12.40,35,21,1,60.0,6,1.20,102,9,12,34,14.2,83,28.0,19.0,45.2
114,62,7,54.4,12.40,35,21,1,60.0,6,1.20,102,9,12,34,14.2,83,28.0,19.0,45.2,118,2017-11-05,2017,11,05,,福井県営体育館,豊田合成トレフェルサ,パナソニックパンサーズ,ﾄﾐｰﾃｨﾘｶｲﾈﾝ,藤田和広,3,2,5,Win,103,101,124,15:25,17:40,1833,柿木章,山本和良,城智人,酒井隆則,Away,131,68,8,51.9,13.60,18,7,1,38.9,7,1.40,102,4,17,34,8.1,86,27.0,20.0,43.0
82,38,3,46.3,12.67,15,10,0,66.7,8,2.67,75,4,8,16,8.0,42,22.0,11.0,65.5,120,2017-11-05,2017,11,05,,ジェイテクトアリーナ奈良,ジェイテクトSTINGS,サントリーサンバーズ,ｱｰﾏﾂﾏｻｼﾞｪﾃﾞｨ,高橋慎治,3,0,3,Win,76,60,82,15:25,16:53,1900,伊藤博之,山本晋五,國頭亮太,井上広平,Home,92,41,6,44.6,13.67,18,10,1,55.6,5,1.67,61,0,19,9,-4.1,66,34.0,15.0,62.9
92,41,6,44.6,13.67,18,10,1,55.6,5,1.67,61,0,19,9,-4.1,66,34.0,15.0,62.9,120,2017-11-05,2017,11,05,,ジェイテクトアリーナ奈良,サントリーサンバーズ,ジェイテクトSTINGS,荻野正二,山村宏太,0,3,3,Lose,60,76,82,15:25,16:53,1900,伊藤博之,山本晋五,國頭亮太,井上広平,Away,82,38,3,46.3,12.67,15,10,0,66.7,8,2.67,75,4,8,16,8.0,42,22.0,11.0,65.5
110,58,4,52.7,14.50,27,15,0,55.6,7,1.75,83,5,15,16,6.3,91,47.0,17.0,61.0,121,2017-11-11,2017,11,11,,深川市総合体育館,東レアローズ,パナソニックパンサーズ,小林敦,篠田歩,1,3,4,Lose,82,99,111,12:00,14:00,1513,大江憲一,村中伸,桑原健輔,黒澤研一,Home,100,63,6,63.0,15.75,18,12,2,66.7,6,1.50,98,8,5,27,13.8,65,29.0,20.0,60.0
100,63,6,63.0,15.75,18,12,2,66.7,6,1.50,98,8,5,27,13.8,65,29.0,20.0,60.0,121,2017-11-11,2017,11,11,,深川市総合体育館,パナソニックパンサーズ,東レアローズ,川村慎二,古田博幸,3,1,4,Win,99,82,111,12:00,14:00,1513,大江憲一,村中伸,桑原健輔,黒澤研一,Away,110,58,4,52.7,14.50,27,15,0,55.6,7,1.75,83,5,15,16,6.3,91,47.0,17.0,61.0
141,70,5,49.6,14.00,30,15,1,50.0,6,1.20,112,9,13,33,12.5,82,44.0,18.0,64.6,123,2017-11-11,2017,11,11,,島津アリーナ京都,豊田合成トレフェルサ,FC東京,ﾄﾐｰﾃｨﾘｶｲﾈﾝ,藤田和広,3,2,5,Win,113,95,119,13:00,15:11,1300,伊藤博之,森口豊,小野将人,関加寿士,Home,152,57,13,37.5,11.40,28,12,5,42.9,9,1.80,96,6,13,20,8.1,95,45.0,17.0,56.3
152,57,13,37.5,11.40,28,12,5,42.9,9,1.80,96,6,13,20,8.1,95,45.0,17.0,56.3,123,2017-11-11,2017,11,11,,島津アリーナ京都,FC東京,豊田合成トレフェルサ,坂本将康,ﾛﾃﾞｨｱﾚｯｻﾝﾄﾞﾛ,2,3,5,Lose,95,113,119,13:00,15:11,1300,伊藤博之,森口豊,小野将人,関加寿士,Away,141,70,5,49.6,14.00,30,15,1,50.0,6,1.20,112,9,13,33,12.5,82,44.0,18.0,64.6
86,34,7,39.5,11.33,14,8,3,57.1,5,1.67,60,2,10,14,5.0,63,39.0,11.0,70.6,122,2017-11-11,2017,11,11,,深川市総合体育館,ジェイテクトSTINGS,JTサンダーズ,ｱｰﾏﾂﾏｻｼﾞｪﾃﾞｨ,高橋慎治,0,3,3,Lose,58,75,71,14:35,15:52,1527,大江憲一,浅井唯由,田中昭彦,黒澤久里子,Home,77,41,4,53.2,13.67,18,14,1,77.8,13,4.33,73,3,8,12,5.5,50,23.0,12.0,58.0
77,41,4,53.2,13.67,18,14,1,77.8,13,4.33,73,3,8,12,5.5,50,23.0,12.0,58.0,122,2017-11-11,2017,11,11,,深川市総合体育館,JTサンダーズ,ジェイテクトSTINGS,ｳﾞｺｳﾞｨｯﾁｳﾞｪｾﾘﾝ,ｻﾄﾚﾙﾃｨﾈ,3,0,3,Win,75,58,71,14:35,15:52,1527,大江憲一,浅井唯由,田中昭彦,黒澤久里子,Away,86,34,7,39.5,11.33,14,8,3,57.1,5,1.67,60,2,10,14,5.0,63,39.0,11.0,70.6
139,64,11,46.0,12.80,27,8,7,29.6,11,2.20,109,5,11,26,8.0,83,49.0,15.0,68.1,124,2017-11-11,2017,11,11,,島津アリーナ京都,サントリーサンバーズ,堺ブレイザーズ,荻野正二,山村宏太,2,3,5,Lose,108,105,131,15:50,18:13,1800,伊藤博之,冨田博一,山本晋五,平野尚宣,Home,140,62,10,44.3,12.40,37,14,6,37.8,12,2.40,104,6,17,17,5.8,98,38.0,30.0,54.1
140,62,10,44.3,12.40,37,14,6,37.8,12,2.40,104,6,17,17,5.8,98,38.0,30.0,54.1,124,2017-11-11,2017,11,11,,島津アリーナ京都,堺ブレイザーズ,サントリーサンバーズ,真保綱一郎,坂梨朋彦,3,2,5,Win,105,108,131,15:50,18:13,1800,伊藤博之,冨田博一,山本晋五,平野尚宣,Away,139,64,11,46.0,12.80,27,8,7,29.6,11,2.20,109,5,11,26,8.0,83,49.0,15.0,68.1
88,46,4,52.3,15.33,18,14,0,77.8,9,3.00,73,4,8,13,7.2,62,30.0,21.0,65.3,125,2017-11-12,2017,11,12,,深川市総合体育館,東レアローズ,JTサンダーズ,小林敦,篠田歩,3,0,3,Win,75,65,86,12:00,13:32,1620,大江憲一,田中昭彦,浅井唯由,佐藤真理,Home,87,44,10,50.6,14.67,19,9,3,47.4,5,1.67,67,2,5,10,4.9,61,28.0,20.0,62.3
87,44,10,50.6,14.67,19,9,3,47.4,5,1.67,67,2,5,10,4.9,61,28.0,20.0,62.3,125,2017-11-12,2017,11,12,,深川市総合体育館,JTサンダーズ,東レアローズ,ｳﾞｺｳﾞｨｯﾁｳﾞｪｾﾘﾝ,ｻﾄﾚﾙﾃｨﾈ,0,3,3,Lose,65,75,86,12:00,13:32,1620,大江憲一,田中昭彦,浅井唯由,佐藤真理,Away,88,46,4,52.3,15.33,18,14,0,77.8,9,3.00,73,4,8,13,7.2,62,30.0,21.0,65.3
125,58,9,46.4,14.50,25,10,5,40.0,4,1.00,86,3,14,22,5.8,79,38.0,16.0,58.2,127,2017-11-12,2017,11,12,,島津アリーナ京都,豊田合成トレフェルサ,サントリーサンバーズ,ﾄﾐｰﾃｨﾘｶｲﾈﾝ,藤田和広,1,3,4,Lose,85,94,106,13:00,14:55,1300,伊藤博之,小野将人,森口豊,藤原敏弘,Home,106,58,5,54.7,14.50,25,13,2,52.0,8,2.00,93,4,13,24,7.3,71,30.0,19.0,55.6
106,58,5,54.7,14.50,25,13,2,52.0,8,2.00,93,4,13,24,7.3,71,30.0,19.0,55.6,127,2017-11-12,2017,11,12,,島津アリーナ京都,サントリーサンバーズ,豊田合成トレフェルサ,荻野正二,山村宏太,3,1,4,Win,94,85,106,13:00,14:55,1300,伊藤博之,小野将人,森口豊,藤原敏弘,Away,125,58,9,46.4,14.50,25,10,5,40.0,4,1.00,86,3,14,22,5.8,79,38.0,16.0,58.2
94,41,9,43.6,10.25,17,9,3,52.9,12,3.00,87,7,18,27,10.6,73,36.0,17.0,61.0,126,2017-11-12,2017,11,12,,深川市総合体育館,ジェイテクトSTINGS,パナソニックパンサーズ,ｱｰﾏﾂﾏｻｼﾞｪﾃﾞｨ,高橋慎治,1,3,4,Lose,85,97,97,14:10,15:56,1746,大江憲一,桑原健輔,村中伸,黒澤研一,Home,95,55,5,57.9,13.75,20,15,2,75.0,4,1.00,95,10,17,19,11.1,66,23.0,16.0,47.0
95,55,5,57.9,13.75,20,15,2,75.0,4,1.00,95,10,17,19,11.1,66,23.0,16.0,47.0,126,2017-11-12,2017,11,12,,深川市総合体育館,パナソニックパンサーズ,ジェイテクトSTINGS,川村慎二,古田博幸,3,1,4,Win,97,85,97,14:10,15:56,1746,大江憲一,桑原健輔,村中伸,黒澤研一,Away,94,41,9,43.6,10.25,17,9,3,52.9,12,3.00,87,7,18,27,10.6,73,36.0,17.0,61.0
