No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win_Set,Lose_Set,Total_Set,Win_Lose,Get_Point,Lose_Point,Game_Time,Start_Time,End_Time,Spectators,Jury,Chief_Umpire,Sub_Umpire,Judgeman,Home_Away
1,,松本慶彦,4,■,■,■,■,,10,2,1,20.0,0.50,0,0,0,-,2,0.50,8,0,0,0,0.0,0,0.0,0.0,-,201,2009-12-05,2009,12,05,,大阪府立体育会館,堺ブレイザーズ,サントリーサンバーズ,酒井新悟,増村雅尚,1,3,4,Lose,79,96,96,13:05,14:50,2500,,酒出修,江下毅,東勝彦,Home
2,L,井上裕介,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,31,19.0,0.0,61.3,201,2009-12-05,2009,12,05,,大阪府立体育会館,堺ブレイザーズ,サントリーサンバーズ,酒井新悟,増村雅尚,1,3,4,Lose,79,96,96,13:05,14:50,2500,,酒出修,江下毅,東勝彦,Home
3,,石島雄介,4,■,■,■,■,,23,9,3,39.1,2.25,3,0,1,0.0,1,0.25,11,0,6,1,2.3,18,11.0,0.0,61.1,201,2009-12-05,2009,12,05,,大阪府立体育会館,堺ブレイザーズ,サントリーサンバーズ,酒井新悟,増村雅尚,1,3,4,Lose,79,96,96,13:05,14:50,2500,,酒出修,江下毅,東勝彦,Home
4,,北島武,4,■,■,■,■,,23,9,2,39.1,2.25,1,0,0,0.0,1,0.25,15,1,4,1,7.0,26,11.0,0.0,42.3,201,2009-12-05,2009,12,05,,大阪府立体育会館,堺ブレイザーズ,サントリーサンバーズ,酒井新悟,増村雅尚,1,3,4,Lose,79,96,96,13:05,14:50,2500,,酒出修,江下毅,東勝彦,Home
7,,エンダキエムブレイ,4,■,■,■,■,,43,17,8,39.5,4.25,19,7,3,36.8,1,0.25,15,1,5,5,15.0,1,0.0,0.0,0.0,201,2009-12-05,2009,12,05,,大阪府立体育会館,堺ブレイザーズ,サントリーサンバーズ,酒井新悟,増村雅尚,1,3,4,Lose,79,96,96,13:05,14:50,2500,,酒出修,江下毅,東勝彦,Home
8,,金井修也,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,201,2009-12-05,2009,12,05,,大阪府立体育会館,堺ブレイザーズ,サントリーサンバーズ,酒井新悟,増村雅尚,1,3,4,Lose,79,96,96,13:05,14:50,2500,,酒出修,江下毅,東勝彦,Home
10,,木内学,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,7,1,0,4,25.7,0,0.0,0.0,-,201,2009-12-05,2009,12,05,,大阪府立体育会館,堺ブレイザーズ,サントリーサンバーズ,酒井新悟,増村雅尚,1,3,4,Lose,79,96,96,13:05,14:50,2500,,酒出修,江下毅,東勝彦,Home
11,,増野彰,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,201,2009-12-05,2009,12,05,,大阪府立体育会館,堺ブレイザーズ,サントリーサンバーズ,酒井新悟,増村雅尚,1,3,4,Lose,79,96,96,13:05,14:50,2500,,酒出修,江下毅,東勝彦,Home
15,,伊藤信博,3,,□,■,■,,3,0,0,0.0,-,1,0,0,0.0,1,0.33,5,1,1,0,16.0,0,0.0,0.0,-,201,2009-12-05,2009,12,05,,大阪府立体育会館,堺ブレイザーズ,サントリーサンバーズ,酒井新悟,増村雅尚,1,3,4,Lose,79,96,96,13:05,14:50,2500,,酒出修,江下毅,東勝彦,Home
16,,西尾太作,3,□,,□,□,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,201,2009-12-05,2009,12,05,,大阪府立体育会館,堺ブレイザーズ,サントリーサンバーズ,酒井新悟,増村雅尚,1,3,4,Lose,79,96,96,13:05,14:50,2500,,酒出修,江下毅,東勝彦,Home
17,,島田桃大,4,■,■,■,■,,1,1,0,100.0,0.25,0,0,0,-,0,-,14,0,0,3,5.4,0,0.0,0.0,-,201,2009-12-05,2009,12,05,,大阪府立体育会館,堺ブレイザーズ,サントリーサンバーズ,酒井新悟,増村雅尚,1,3,4,Lose,79,96,96,13:05,14:50,2500,,酒出修,江下毅,東勝彦,Home
18,,大道大輔,2,■,■,,,,3,2,0,66.7,1.00,0,0,0,-,2,1.00,4,0,0,2,12.5,1,0.0,0.0,0.0,201,2009-12-05,2009,12,05,,大阪府立体育会館,堺ブレイザーズ,サントリーサンバーズ,酒井新悟,増村雅尚,1,3,4,Lose,79,96,96,13:05,14:50,2500,,酒出修,江下毅,東勝彦,Home
1,,山村宏太,4,■,■,■,■,,13,8,0,61.5,2.00,0,0,0,-,4,1.00,14,0,0,4,7.1,2,2.0,0.0,100.0,201,2009-12-05,2009,12,05,,大阪府立体育会館,サントリーサンバーズ,堺ブレイザーズ,河野克巳,栗原圭介,3,1,4,Win,96,79,96,13:05,14:50,2500,,酒出修,江下毅,東勝彦,Away
2,,鈴木寛史,4,■,■,■,■,,7,2,0,28.6,0.50,0,0,0,-,1,0.25,14,2,3,3,18.2,0,0.0,0.0,-,201,2009-12-05,2009,12,05,,大阪府立体育会館,サントリーサンバーズ,堺ブレイザーズ,河野克巳,栗原圭介,3,1,4,Win,96,79,96,13:05,14:50,2500,,酒出修,江下毅,東勝彦,Away
3,,坂本雄一郎,3,,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,201,2009-12-05,2009,12,05,,大阪府立体育会館,サントリーサンバーズ,堺ブレイザーズ,河野克巳,栗原圭介,3,1,4,Win,96,79,96,13:05,14:50,2500,,酒出修,江下毅,東勝彦,Away
4,,吉田譲,4,■,■,■,■,,1,1,0,100.0,0.25,0,0,0,-,1,0.25,19,1,3,9,16.1,0,0.0,0.0,-,201,2009-12-05,2009,12,05,,大阪府立体育会館,サントリーサンバーズ,堺ブレイザーズ,河野克巳,栗原圭介,3,1,4,Win,96,79,96,13:05,14:50,2500,,酒出修,江下毅,東勝彦,Away
6,,栗原圭介,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,201,2009-12-05,2009,12,05,,大阪府立体育会館,サントリーサンバーズ,堺ブレイザーズ,河野克巳,栗原圭介,3,1,4,Win,96,79,96,13:05,14:50,2500,,酒出修,江下毅,東勝彦,Away
8,,金子隆行,4,■,■,■,■,,20,9,0,45.0,2.25,2,1,0,50.0,0,-,11,0,2,2,4.5,30,25.0,0.0,83.3,201,2009-12-05,2009,12,05,,大阪府立体育会館,サントリーサンバーズ,堺ブレイザーズ,河野克巳,栗原圭介,3,1,4,Win,96,79,96,13:05,14:50,2500,,酒出修,江下毅,東勝彦,Away
10,,荻野正二,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,201,2009-12-05,2009,12,05,,大阪府立体育会館,サントリーサンバーズ,堺ブレイザーズ,河野克巳,栗原圭介,3,1,4,Win,96,79,96,13:05,14:50,2500,,酒出修,江下毅,東勝彦,Away
11,L,津曲勝利,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,16,11.0,0.0,68.8,201,2009-12-05,2009,12,05,,大阪府立体育会館,サントリーサンバーズ,堺ブレイザーズ,河野克巳,栗原圭介,3,1,4,Win,96,79,96,13:05,14:50,2500,,酒出修,江下毅,東勝彦,Away
12,,柴田恭平,2,,,□,□,,0,0,0,-,-,0,0,0,-,0,-,2,0,2,0,0.0,0,0.0,0.0,-,201,2009-12-05,2009,12,05,,大阪府立体育会館,サントリーサンバーズ,堺ブレイザーズ,河野克巳,栗原圭介,3,1,4,Win,96,79,96,13:05,14:50,2500,,酒出修,江下毅,東勝彦,Away
13,,テオロペス,4,■,■,■,■,,31,14,2,45.2,3.50,12,4,1,33.3,3,0.75,15,0,5,2,3.3,0,0.0,0.0,-,201,2009-12-05,2009,12,05,,大阪府立体育会館,サントリーサンバーズ,堺ブレイザーズ,河野克巳,栗原圭介,3,1,4,Win,96,79,96,13:05,14:50,2500,,酒出修,江下毅,東勝彦,Away
15,L,佐別當賢治,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,201,2009-12-05,2009,12,05,,大阪府立体育会館,サントリーサンバーズ,堺ブレイザーズ,河野克巳,栗原圭介,3,1,4,Win,96,79,96,13:05,14:50,2500,,酒出修,江下毅,東勝彦,Away
20,,米山達也,4,□,■,■,■,,18,11,4,61.1,2.75,3,2,1,66.7,1,0.25,18,0,0,14,19.4,12,5.0,0.0,41.7,201,2009-12-05,2009,12,05,,大阪府立体育会館,サントリーサンバーズ,堺ブレイザーズ,河野克巳,栗原圭介,3,1,4,Win,96,79,96,13:05,14:50,2500,,酒出修,江下毅,東勝彦,Away
21,,松崎廣光,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,201,2009-12-05,2009,12,05,,大阪府立体育会館,サントリーサンバーズ,堺ブレイザーズ,河野克巳,栗原圭介,3,1,4,Win,96,79,96,13:05,14:50,2500,,酒出修,江下毅,東勝彦,Away
22,,柴小屋康行,1,■,,,,,6,2,2,33.3,2.00,1,1,0,100.0,0,-,2,0,2,0,0.0,3,1.0,0.0,33.3,201,2009-12-05,2009,12,05,,大阪府立体育会館,サントリーサンバーズ,堺ブレイザーズ,河野克巳,栗原圭介,3,1,4,Win,96,79,96,13:05,14:50,2500,,酒出修,江下毅,東勝彦,Away
1,,小川貴史,4,■,■,■,■,,19,6,0,31.6,1.50,0,0,0,-,3,0.75,11,0,3,3,6.8,19,11.0,0.0,57.9,203,2009-12-05,2009,12,05,,広島県立総合体育館(グリーンアリーナ),大分三好ヴァイセアドラー,東レアローズ,増成一志,小西健太郎,1,3,4,Lose,78,95,85,14:00,15:34,1440,,石井洋壮,横山寿一,松井学,Home
2,,徳丸善基,4,■,■,■,■,,10,4,0,40.0,1.00,0,0,0,-,3,0.75,15,0,1,2,3.3,3,1.0,0.0,33.3,203,2009-12-05,2009,12,05,,広島県立総合体育館(グリーンアリーナ),大分三好ヴァイセアドラー,東レアローズ,増成一志,小西健太郎,1,3,4,Lose,78,95,85,14:00,15:34,1440,,石井洋壮,横山寿一,松井学,Home
3,,森岡晃太郎,4,■,■,■,■,,5,3,0,60.0,0.75,0,0,0,-,3,0.75,11,0,1,3,6.8,2,2.0,0.0,100.0,203,2009-12-05,2009,12,05,,広島県立総合体育館(グリーンアリーナ),大分三好ヴァイセアドラー,東レアローズ,増成一志,小西健太郎,1,3,4,Lose,78,95,85,14:00,15:34,1440,,石井洋壮,横山寿一,松井学,Home
4,,神田聖馬,4,■,■,■,■,,25,11,3,44.0,2.75,8,4,1,50.0,0,-,22,0,3,16,18.2,39,24.0,0.0,61.5,203,2009-12-05,2009,12,05,,広島県立総合体育館(グリーンアリーナ),大分三好ヴァイセアドラー,東レアローズ,増成一志,小西健太郎,1,3,4,Lose,78,95,85,14:00,15:34,1440,,石井洋壮,横山寿一,松井学,Home
