No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win_Set,Lose_Set,Total_Set,Win_Lose,Get_Point,Lose_Point,Game_Time,Start_Time,End_Time,Spectators,Jury,Chief_Umpire,Sub_Umpire,Judgeman,Home_Away
1,,中野順平,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,101,2000-12-15,2000,12,15,,東京体育館,東レアローズ,NECブルーロケッツ,寺西隆夫,松本岳志,2,3,5,Lose,113,118,124,18:07,20:23,3548,,大塚達也,小林朝実,竹内幹夫,Home
3,,加藤陽一,5,■,■,■,■,■,32,10,3,31.2,2.00,8,4,2,50.0,1,0.20,15,1,2,3,10.3,27,18.0,0.0,66.7,101,2000-12-15,2000,12,15,,東京体育館,東レアローズ,NECブルーロケッツ,寺西隆夫,松本岳志,2,3,5,Lose,113,118,124,18:07,20:23,3548,,大塚達也,小林朝実,竹内幹夫,Home
5,,笠原紀久,1,■,,,,,5,1,0,20.0,1.00,0,0,0,-,0,-,3,0,1,0,0.0,4,3.0,0.0,75.0,101,2000-12-15,2000,12,15,,東京体育館,東レアローズ,NECブルーロケッツ,寺西隆夫,松本岳志,2,3,5,Lose,113,118,124,18:07,20:23,3548,,大塚達也,小林朝実,竹内幹夫,Home
6,,山口誠,5,■,■,■,■,■,1,0,0,0.0,-,0,0,0,-,1,0.20,21,0,3,4,4.8,0,0.0,0.0,-,101,2000-12-15,2000,12,15,,東京体育館,東レアローズ,NECブルーロケッツ,寺西隆夫,松本岳志,2,3,5,Lose,113,118,124,18:07,20:23,3548,,大塚達也,小林朝実,竹内幹夫,Home
7,,齋藤信治,5,□,■,■,■,■,41,19,4,46.3,3.80,11,5,1,45.5,4,0.80,15,0,2,2,3.3,0,0.0,0.0,-,101,2000-12-15,2000,12,15,,東京体育館,東レアローズ,NECブルーロケッツ,寺西隆夫,松本岳志,2,3,5,Lose,113,118,124,18:07,20:23,3548,,大塚達也,小林朝実,竹内幹夫,Home
8,,泉川正幸,5,■,■,■,■,■,27,12,3,44.4,2.40,9,3,1,33.3,1,0.20,20,0,2,1,1.2,22,20.0,0.0,90.9,101,2000-12-15,2000,12,15,,東京体育館,東レアローズ,NECブルーロケッツ,寺西隆夫,松本岳志,2,3,5,Lose,113,118,124,18:07,20:23,3548,,大塚達也,小林朝実,竹内幹夫,Home
10,,天谷陽介,3,□,,□,□,,0,0,0,-,-,0,0,0,-,1,0.33,3,0,0,0,0.0,2,1.0,0.0,50.0,101,2000-12-15,2000,12,15,,東京体育館,東レアローズ,NECブルーロケッツ,寺西隆夫,松本岳志,2,3,5,Lose,113,118,124,18:07,20:23,3548,,大塚達也,小林朝実,竹内幹夫,Home
11,,小林敦,5,■,■,■,■,■,20,11,1,55.0,2.20,0,0,0,-,5,1.00,13,0,1,0,0.0,1,0.0,0.0,0.0,101,2000-12-15,2000,12,15,,東京体育館,東レアローズ,NECブルーロケッツ,寺西隆夫,松本岳志,2,3,5,Lose,113,118,124,18:07,20:23,3548,,大塚達也,小林朝実,竹内幹夫,Home
14,,渡貫健三,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,8,0,1,1,3.1,0,0.0,0.0,-,101,2000-12-15,2000,12,15,,東京体育館,東レアローズ,NECブルーロケッツ,寺西隆夫,松本岳志,2,3,5,Lose,113,118,124,18:07,20:23,3548,,大塚達也,小林朝実,竹内幹夫,Home
16,,高杉洋平,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,101,2000-12-15,2000,12,15,,東京体育館,東レアローズ,NECブルーロケッツ,寺西隆夫,松本岳志,2,3,5,Lose,113,118,124,18:07,20:23,3548,,大塚達也,小林朝実,竹内幹夫,Home
