No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win_Set,Lose_Set,Total_Set,Win_Lose,Get_Point,Lose_Point,Game_Time,Start_Time,End_Time,Spectators,Jury,Chief_Umpire,Sub_Umpire,Judgeman,Home_Away
20,,畑田雅行,2,,,□,,□,0,0,0,-,-,0,0,0,-,0,-,2,0,1,1,12.5,0,0.0,0.0,-,101,2004-11-06,2004,11,06,,大阪府立体育会館,NECブルーロケッツ,サントリーサンバーズ,楊成太,小林秀章,2,3,5,Lose,98,107,112,14:00,16:04,3100,,利根川忠史,田野敏彦,中村滉伊知,Home
21,,ペレイラマックス,5,■,■,■,■,■,25,13,3,52.0,2.60,7,4,1,57.1,0,-,18,2,5,6,18.3,0,0.0,0.0,-,101,2004-11-06,2004,11,06,,大阪府立体育会館,NECブルーロケッツ,サントリーサンバーズ,楊成太,小林秀章,2,3,5,Lose,98,107,112,14:00,16:04,3100,,利根川忠史,田野敏彦,中村滉伊知,Home
1,,山村宏太,5,■,■,■,■,■,11,6,0,54.5,1.20,0,0,0,-,4,0.80,8,0,1,3,9.4,0,0.0,0.0,-,101,2004-11-06,2004,11,06,,大阪府立体育会館,サントリーサンバーズ,NECブルーロケッツ,山本和史,"ｱﾙﾒｲﾀﾞ,ｶﾙﾛｽ",3,2,5,Win,107,98,112,14:00,16:04,3100,,利根川忠史,田野敏彦,中村滉伊知,Away
2,,佐々木太一,5,■,■,■,■,■,12,8,1,66.7,1.60,0,0,0,-,3,0.60,12,1,0,3,12.9,0,0.0,0.0,-,101,2004-11-06,2004,11,06,,大阪府立体育会館,サントリーサンバーズ,NECブルーロケッツ,山本和史,"ｱﾙﾒｲﾀﾞ,ｶﾙﾛｽ",3,2,5,Win,107,98,112,14:00,16:04,3100,,利根川忠史,田野敏彦,中村滉伊知,Away
4,,清水雅之,3,,,□,□,■,1,0,0,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,101,2004-11-06,2004,11,06,,大阪府立体育会館,サントリーサンバーズ,NECブルーロケッツ,山本和史,"ｱﾙﾒｲﾀﾞ,ｶﾙﾛｽ",3,2,5,Win,107,98,112,14:00,16:04,3100,,利根川忠史,田野敏彦,中村滉伊知,Away
6,,栗原圭介,4,■,■,■,■,,0,0,0,-,-,0,0,0,-,0,-,17,1,1,6,13.5,0,0.0,0.0,-,101,2004-11-06,2004,11,06,,大阪府立体育会館,サントリーサンバーズ,NECブルーロケッツ,山本和史,"ｱﾙﾒｲﾀﾞ,ｶﾙﾛｽ",3,2,5,Win,107,98,112,14:00,16:04,3100,,利根川忠史,田野敏彦,中村滉伊知,Away
7,,越川優,5,■,■,■,■,■,25,12,3,48.0,2.40,6,3,1,50.0,3,0.60,18,2,7,4,14.4,34,18.0,0.0,52.9,101,2004-11-06,2004,11,06,,大阪府立体育会館,サントリーサンバーズ,NECブルーロケッツ,山本和史,"ｱﾙﾒｲﾀﾞ,ｶﾙﾛｽ",3,2,5,Win,107,98,112,14:00,16:04,3100,,利根川忠史,田野敏彦,中村滉伊知,Away
9,,桑田鎮典,4,□,,□,□,□,2,2,0,100.0,0.50,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,101,2004-11-06,2004,11,06,,大阪府立体育会館,サントリーサンバーズ,NECブルーロケッツ,山本和史,"ｱﾙﾒｲﾀﾞ,ｶﾙﾛｽ",3,2,5,Win,107,98,112,14:00,16:04,3100,,利根川忠史,田野敏彦,中村滉伊知,Away
10,,荻野正二,5,■,■,■,■,■,21,9,1,42.9,1.80,4,1,0,25.0,2,0.40,17,2,1,2,13.5,15,14.0,0.0,93.3,101,2004-11-06,2004,11,06,,大阪府立体育会館,サントリーサンバーズ,NECブルーロケッツ,山本和史,"ｱﾙﾒｲﾀﾞ,ｶﾙﾛｽ",3,2,5,Win,107,98,112,14:00,16:04,3100,,利根川忠史,田野敏彦,中村滉伊知,Away
13,,村上龍介,4,□,□,□,,□,0,0,0,-,-,0,0,0,-,0,-,7,2,2,2,30.0,0,0.0,0.0,-,101,2004-11-06,2004,11,06,,大阪府立体育会館,サントリーサンバーズ,NECブルーロケッツ,山本和史,"ｱﾙﾒｲﾀﾞ,ｶﾙﾛｽ",3,2,5,Win,107,98,112,14:00,16:04,3100,,利根川忠史,田野敏彦,中村滉伊知,Away
14,,モンテイロジョエル,5,■,■,■,■,■,34,16,1,47.1,3.20,11,8,0,72.7,0,-,21,2,7,5,13.6,0,0.0,0.0,-,101,2004-11-06,2004,11,06,,大阪府立体育会館,サントリーサンバーズ,NECブルーロケッツ,山本和史,"ｱﾙﾒｲﾀﾞ,ｶﾙﾛｽ",3,2,5,Win,107,98,112,14:00,16:04,3100,,利根川忠史,田野敏彦,中村滉伊知,Away
17,,阿南卓,1,,,,,□,0,0,0,-,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0.0,0.0,-,101,2004-11-06,2004,11,06,,大阪府立体育会館,サントリーサンバーズ,NECブルーロケッツ,山本和史,"ｱﾙﾒｲﾀﾞ,ｶﾙﾛｽ",3,2,5,Win,107,98,112,14:00,16:04,3100,,利根川忠史,田野敏彦,中村滉伊知,Away
19,,吉田譲,2,□,,,□,,0,0,0,-,-,0,0,0,-,0,-,3,0,2,0,0.0,0,0.0,0.0,-,101,2004-11-06,2004,11,06,,大阪府立体育会館,サントリーサンバーズ,NECブルーロケッツ,山本和史,"ｱﾙﾒｲﾀﾞ,ｶﾙﾛｽ",3,2,5,Win,107,98,112,14:00,16:04,3100,,利根川忠史,田野敏彦,中村滉伊知,Away
20,L,花野裕祥,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,28,20.0,0.0,71.4,101,2004-11-06,2004,11,06,,大阪府立体育会館,サントリーサンバーズ,NECブルーロケッツ,山本和史,"ｱﾙﾒｲﾀﾞ,ｶﾙﾛｽ",3,2,5,Win,107,98,112,14:00,16:04,3100,,利根川忠史,田野敏彦,中村滉伊知,Away
1,,青山繁,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,5,0,0,4,20.0,0,0.0,0.0,-,103,2004-11-06,2004,11,06,,,東レアローズ,パナソニックパンサーズ,矢島久徳,秋山央,3,1,4,Win,98,83,93,14:00,15:42,2200,,小柴滋,江下毅,今井傳悦,Home
2,L,田辺修,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,29,16.0,0.0,55.2,103,2004-11-06,2004,11,06,,,東レアローズ,パナソニックパンサーズ,矢島久徳,秋山央,3,1,4,Win,98,83,93,14:00,15:42,2200,,小柴滋,江下毅,今井傳悦,Home
3,,柴田恭平,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,103,2004-11-06,2004,11,06,,,東レアローズ,パナソニックパンサーズ,矢島久徳,秋山央,3,1,4,Win,98,83,93,14:00,15:42,2200,,小柴滋,江下毅,今井傳悦,Home
4,,アブラーモフパーベル,4,■,■,■,■,,27,13,3,48.1,3.25,6,3,0,50.0,3,0.75,13,1,5,5,15.8,21,8.0,0.0,38.1,103,2004-11-06,2004,11,06,,,東レアローズ,パナソニックパンサーズ,矢島久徳,秋山央,3,1,4,Win,98,83,93,14:00,15:42,2200,,小柴滋,江下毅,今井傳悦,Home
5,,笠原紀久,4,■,■,■,■,,21,11,1,52.4,2.75,2,2,0,100.0,1,0.25,12,0,2,4,8.3,10,5.0,0.0,50.0,103,2004-11-06,2004,11,06,,,東レアローズ,パナソニックパンサーズ,矢島久徳,秋山央,3,1,4,Win,98,83,93,14:00,15:42,2200,,小柴滋,江下毅,今井傳悦,Home
7,,齋藤信治,4,■,■,■,■,,9,7,1,77.8,1.75,0,0,0,-,2,0.50,16,0,4,4,6.2,0,0.0,0.0,-,103,2004-11-06,2004,11,06,,,東レアローズ,パナソニックパンサーズ,矢島久徳,秋山央,3,1,4,Win,98,83,93,14:00,15:42,2200,,小柴滋,江下毅,今井傳悦,Home
9,,阿部裕太,2,,□,,□,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,103,2004-11-06,2004,11,06,,,東レアローズ,パナソニックパンサーズ,矢島久徳,秋山央,3,1,4,Win,98,83,93,14:00,15:42,2200,,小柴滋,江下毅,今井傳悦,Home
10,,越谷章,4,■,■,■,■,,19,8,1,42.1,2.00,5,3,0,60.0,2,0.50,20,1,2,10,16.5,2,0.0,0.0,0.0,103,2004-11-06,2004,11,06,,,東レアローズ,パナソニックパンサーズ,矢島久徳,秋山央,3,1,4,Win,98,83,93,14:00,15:42,2200,,小柴滋,江下毅,今井傳悦,Home
11,,小林敦,4,■,■,■,■,,10,5,0,50.0,1.25,0,0,0,-,2,0.50,10,0,1,5,12.5,0,0.0,0.0,-,103,2004-11-06,2004,11,06,,,東レアローズ,パナソニックパンサーズ,矢島久徳,秋山央,3,1,4,Win,98,83,93,14:00,15:42,2200,,小柴滋,江下毅,今井傳悦,Home
14,,今田祐介,1,,,,□,,3,2,1,66.7,2.00,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,103,2004-11-06,2004,11,06,,,東レアローズ,パナソニックパンサーズ,矢島久徳,秋山央,3,1,4,Win,98,83,93,14:00,15:42,2200,,小柴滋,江下毅,今井傳悦,Home
16,,高杉洋平,3,□,□,□,,,2,2,0,100.0,0.67,0,0,0,-,0,-,5,0,1,1,5.0,0,0.0,0.0,-,103,2004-11-06,2004,11,06,,,東レアローズ,パナソニックパンサーズ,矢島久徳,秋山央,3,1,4,Win,98,83,93,14:00,15:42,2200,,小柴滋,江下毅,今井傳悦,Home
20,,山本太二,4,■,■,■,■,,0,0,0,-,-,0,0,0,-,0,-,15,1,1,3,10.3,0,0.0,0.0,-,103,2004-11-06,2004,11,06,,,東レアローズ,パナソニックパンサーズ,矢島久徳,秋山央,3,1,4,Win,98,83,93,14:00,15:42,2200,,小柴滋,江下毅,今井傳悦,Home
1,,岸本一馬,4,■,■,■,■,,25,11,2,44.0,2.75,3,1,0,33.3,2,0.50,9,1,3,3,17.2,26,11.0,0.0,42.3,103,2004-11-06,2004,11,06,,,パナソニックパンサーズ,東レアローズ,下村護,南部正司,1,3,4,Lose,83,98,93,14:00,15:42,2200,,小柴滋,江下毅,今井傳悦,Away
4,,今井啓介,4,■,■,■,■,,11,5,0,45.5,1.25,0,0,0,-,1,0.25,7,0,2,1,3.6,0,0.0,0.0,-,103,2004-11-06,2004,11,06,,,パナソニックパンサーズ,東レアローズ,下村護,南部正司,1,3,4,Lose,83,98,93,14:00,15:42,2200,,小柴滋,江下毅,今井傳悦,Away
5,,山本隆弘,4,■,■,■,■,,29,12,2,41.4,3.00,17,6,1,35.3,1,0.25,15,0,6,6,10.0,1,1.0,0.0,100.0,103,2004-11-06,2004,11,06,,,パナソニックパンサーズ,東レアローズ,下村護,南部正司,1,3,4,Lose,83,98,93,14:00,15:42,2200,,小柴滋,江下毅,今井傳悦,Away
7,,岩田正之,1,■,,,,,0,0,0,-,-,0,0,0,-,1,1.00,3,0,0,0,0.0,0,0.0,0.0,-,103,2004-11-06,2004,11,06,,,パナソニックパンサーズ,東レアローズ,下村護,南部正司,1,3,4,Lose,83,98,93,14:00,15:42,2200,,小柴滋,江下毅,今井傳悦,Away
8,,川村慎二,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,7,0,2,5,17.9,4,3.0,0.0,75.0,103,2004-11-06,2004,11,06,,,パナソニックパンサーズ,東レアローズ,下村護,南部正司,1,3,4,Lose,83,98,93,14:00,15:42,2200,,小柴滋,江下毅,今井傳悦,Away
9,,北川祐介,4,■,■,■,■,,9,6,0,66.7,1.50,0,0,0,-,3,0.75,10,0,0,0,0.0,0,0.0,0.0,-,103,2004-11-06,2004,11,06,,,パナソニックパンサーズ,東レアローズ,下村護,南部正司,1,3,4,Lose,83,98,93,14:00,15:42,2200,,小柴滋,江下毅,今井傳悦,Away
10,,牛尾正和,4,□,■,■,■,,0,0,0,-,-,0,0,0,-,1,0.25,11,0,1,5,11.4,0,0.0,0.0,-,103,2004-11-06,2004,11,06,,,パナソニックパンサーズ,東レアローズ,下村護,南部正司,1,3,4,Lose,83,98,93,14:00,15:42,2200,,小柴滋,江下毅,今井傳悦,Away
11,L,久保尚志,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,28,14.0,0.0,50.0,103,2004-11-06,2004,11,06,,,パナソニックパンサーズ,東レアローズ,下村護,南部正司,1,3,4,Lose,83,98,93,14:00,15:42,2200,,小柴滋,江下毅,今井傳悦,Away
12,,森田亜貴斗,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,103,2004-11-06,2004,11,06,,,パナソニックパンサーズ,東レアローズ,下村護,南部正司,1,3,4,Lose,83,98,93,14:00,15:42,2200,,小柴滋,江下毅,今井傳悦,Away
14,,後山博史,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,5,1,2,1,21.0,0,0.0,0.0,-,103,2004-11-06,2004,11,06,,,パナソニックパンサーズ,東レアローズ,下村護,南部正司,1,3,4,Lose,83,98,93,14:00,15:42,2200,,小柴滋,江下毅,今井傳悦,Away
15,,松永理生,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,1,1,12.5,0,0.0,0.0,-,103,2004-11-06,2004,11,06,,,パナソニックパンサーズ,東レアローズ,下村護,南部正司,1,3,4,Lose,83,98,93,14:00,15:42,2200,,小柴滋,江下毅,今井傳悦,Away
22,,カントルサンドロ,4,■,■,■,■,,23,10,3,43.5,2.50,2,1,0,50.0,0,-,15,3,5,6,26.0,22,13.0,0.0,59.1,103,2004-11-06,2004,11,06,,,パナソニックパンサーズ,東レアローズ,下村護,南部正司,1,3,4,Lose,83,98,93,14:00,15:42,2200,,小柴滋,江下毅,今井傳悦,Away
0,,小西健太,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,104,2004-11-06,2004,11,06,,,堺ブレイザーズ,豊田合成トレフェルサ,中垣内祐一,酒井新悟,3,1,4,Win,97,92,102,15:00,16:51,2100,,石井洋壮,大塚春夫,上田一男,Home
1,,澤畠雄一郎,4,■,■,■,■,,11,6,1,54.5,1.50,0,0,0,-,2,0.50,12,0,1,0,0.0,1,1.0,0.0,100.0,104,2004-11-06,2004,11,06,,,堺ブレイザーズ,豊田合成トレフェルサ,中垣内祐一,酒井新悟,3,1,4,Win,97,92,102,15:00,16:51,2100,,石井洋壮,大塚春夫,上田一男,Home
2,,大久保茂和,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,104,2004-11-06,2004,11,06,,,堺ブレイザーズ,豊田合成トレフェルサ,中垣内祐一,酒井新悟,3,1,4,Win,97,92,102,15:00,16:51,2100,,石井洋壮,大塚春夫,上田一男,Home
3,,増村雅尚,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,104,2004-11-06,2004,11,06,,,堺ブレイザーズ,豊田合成トレフェルサ,中垣内祐一,酒井新悟,3,1,4,Win,97,92,102,15:00,16:51,2100,,石井洋壮,大塚春夫,上田一男,Home
5,,市橋祐之,4,■,■,■,■,,3,3,0,100.0,0.75,0,0,0,-,3,0.75,17,0,2,2,2.9,0,0.0,0.0,-,104,2004-11-06,2004,11,06,,,堺ブレイザーズ,豊田合成トレフェルサ,中垣内祐一,酒井新悟,3,1,4,Win,97,92,102,15:00,16:51,2100,,石井洋壮,大塚春夫,上田一男,Home
6,,千葉進也,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,104,2004-11-06,2004,11,06,,,堺ブレイザーズ,豊田合成トレフェルサ,中垣内祐一,酒井新悟,3,1,4,Win,97,92,102,15:00,16:51,2100,,石井洋壮,大塚春夫,上田一男,Home
10,,甲斐祐之,4,■,■,■,■,,16,9,1,56.2,2.25,2,1,0,50.0,1,0.25,14,0,3,4,7.1,28,20.0,0.0,71.4,104,2004-11-06,2004,11,06,,,堺ブレイザーズ,豊田合成トレフェルサ,中垣内祐一,酒井新悟,3,1,4,Win,97,92,102,15:00,16:51,2100,,石井洋壮,大塚春夫,上田一男,Home
11,L,増野彰,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,22,18.0,0.0,81.8,104,2004-11-06,2004,11,06,,,堺ブレイザーズ,豊田合成トレフェルサ,中垣内祐一,酒井新悟,3,1,4,Win,97,92,102,15:00,16:51,2100,,石井洋壮,大塚春夫,上田一男,Home
15,,伊藤信博,4,■,■,■,■,,16,9,0,56.2,2.25,0,0,0,-,3,0.75,14,0,3,5,8.9,0,0.0,0.0,-,104,2004-11-06,2004,11,06,,,堺ブレイザーズ,豊田合成トレフェルサ,中垣内祐一,酒井新悟,3,1,4,Win,97,92,102,15:00,16:51,2100,,石井洋壮,大塚春夫,上田一男,Home
17,,杉山マルコス,4,■,■,■,■,,29,15,9,51.7,3.75,6,3,3,50.0,0,-,17,1,3,5,13.2,27,16.0,0.0,59.3,104,2004-11-06,2004,11,06,,,堺ブレイザーズ,豊田合成トレフェルサ,中垣内祐一,酒井新悟,3,1,4,Win,97,92,102,15:00,16:51,2100,,石井洋壮,大塚春夫,上田一男,Home
20,,ネグロンマルセーロ,4,■,■,■,■,,34,14,5,41.2,3.50,13,6,2,46.2,0,-,20,2,3,4,14.0,0,0.0,0.0,-,104,2004-11-06,2004,11,06,,,堺ブレイザーズ,豊田合成トレフェルサ,中垣内祐一,酒井新悟,3,1,4,Win,97,92,102,15:00,16:51,2100,,石井洋壮,大塚春夫,上田一男,Home
21,,金井修也,2,□,,,□,,0,0,0,-,-,0,0,0,-,0,-,2,0,2,0,0.0,0,0.0,0.0,-,104,2004-11-06,2004,11,06,,,堺ブレイザーズ,豊田合成トレフェルサ,中垣内祐一,酒井新悟,3,1,4,Win,97,92,102,15:00,16:51,2100,,石井洋壮,大塚春夫,上田一男,Home
1,,盛重龍,4,■,■,■,■,,18,2,5,11.1,0.50,1,0,0,0.0,3,0.75,14,1,5,4,14.3,22,20.0,0.0,90.9,104,2004-11-06,2004,11,06,,,豊田合成トレフェルサ,堺ブレイザーズ,多田幹世,安原貴之,1,3,4,Lose,92,97,102,15:00,16:51,2100,,石井洋壮,大塚春夫,上田一男,Away
3,,諸隈直樹,4,■,■,■,■,,11,8,2,72.7,2.00,0,0,0,-,0,-,19,1,1,5,11.8,32,21.0,0.0,65.6,104,2004-11-06,2004,11,06,,,豊田合成トレフェルサ,堺ブレイザーズ,多田幹世,安原貴之,1,3,4,Lose,92,97,102,15:00,16:51,2100,,石井洋壮,大塚春夫,上田一男,Away
4,,矢野裕範,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,3,0,1,1,8.3,0,0.0,0.0,-,104,2004-11-06,2004,11,06,,,豊田合成トレフェルサ,堺ブレイザーズ,多田幹世,安原貴之,1,3,4,Lose,92,97,102,15:00,16:51,2100,,石井洋壮,大塚春夫,上田一男,Away
7,,清水大輔,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,104,2004-11-06,2004,11,06,,,豊田合成トレフェルサ,堺ブレイザーズ,多田幹世,安原貴之,1,3,4,Lose,92,97,102,15:00,16:51,2100,,石井洋壮,大塚春夫,上田一男,Away
8,,木下文博,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,104,2004-11-06,2004,11,06,,,豊田合成トレフェルサ,堺ブレイザーズ,多田幹世,安原貴之,1,3,4,Lose,92,97,102,15:00,16:51,2100,,石井洋壮,大塚春夫,上田一男,Away
9,,川浦博昭,4,■,■,■,■,,12,6,2,50.0,1.50,0,0,0,-,2,0.50,16,0,1,2,3.1,1,0.0,0.0,0.0,104,2004-11-06,2004,11,06,,,豊田合成トレフェルサ,堺ブレイザーズ,多田幹世,安原貴之,1,3,4,Lose,92,97,102,15:00,16:51,2100,,石井洋壮,大塚春夫,上田一男,Away
10,,ゴメスエルナルド,4,■,■,■,■,,51,28,3,54.9,7.00,23,10,3,43.5,1,0.25,16,0,4,6,9.4,0,0.0,0.0,-,104,2004-11-06,2004,11,06,,,豊田合成トレフェルサ,堺ブレイザーズ,多田幹世,安原貴之,1,3,4,Lose,92,97,102,15:00,16:51,2100,,石井洋壮,大塚春夫,上田一男,Away
11,L,森佑之,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,21,15.0,0.0,71.4,104,2004-11-06,2004,11,06,,,豊田合成トレフェルサ,堺ブレイザーズ,多田幹世,安原貴之,1,3,4,Lose,92,97,102,15:00,16:51,2100,,石井洋壮,大塚春夫,上田一男,Away
15,,朝長孝介,3,,□,■,■,,0,0,0,-,-,0,0,0,-,0,-,9,0,1,1,2.8,1,0.0,0.0,0.0,104,2004-11-06,2004,11,06,,,豊田合成トレフェルサ,堺ブレイザーズ,多田幹世,安原貴之,1,3,4,Lose,92,97,102,15:00,16:51,2100,,石井洋壮,大塚春夫,上田一男,Away
16,,鈴木康晋,4,■,■,■,■,,10,5,0,50.0,1.25,0,0,0,-,1,0.25,8,0,0,2,6.2,0,0.0,0.0,-,104,2004-11-06,2004,11,06,,,豊田合成トレフェルサ,堺ブレイザーズ,多田幹世,安原貴之,1,3,4,Lose,92,97,102,15:00,16:51,2100,,石井洋壮,大塚春夫,上田一男,Away
17,,佐藤和夫,2,,,□,□,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,2,25.0,0,0.0,0.0,-,104,2004-11-06,2004,11,06,,,豊田合成トレフェルサ,堺ブレイザーズ,多田幹世,安原貴之,1,3,4,Lose,92,97,102,15:00,16:51,2100,,石井洋壮,大塚春夫,上田一男,Away
19,,島野俊一,2,■,■,,,,0,0,0,-,-,0,0,0,-,0,-,6,0,0,0,0.0,0,0.0,0.0,-,104,2004-11-06,2004,11,06,,,豊田合成トレフェルサ,堺ブレイザーズ,多田幹世,安原貴之,1,3,4,Lose,92,97,102,15:00,16:51,2100,,石井洋壮,大塚春夫,上田一男,Away
5,,高橋智則,4,■,■,■,■,,25,4,3,16.0,1.00,1,0,1,0.0,0,-,16,1,2,7,17.2,15,7.0,0.0,46.7,102,2004-11-06,2004,11,06,,大阪府立体育会館,旭化成スパーキッズ,JTサンダーズ,久保義人,山田博文,1,3,4,Lose,93,103,101,16:40,18:30,2850,,酒出修,山本和良,中村光男,Home
6,,熊谷豪,2,,□,,□,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,102,2004-11-06,2004,11,06,,大阪府立体育会館,旭化成スパーキッズ,JTサンダーズ,久保義人,山田博文,1,3,4,Lose,93,103,101,16:40,18:30,2850,,酒出修,山本和良,中村光男,Home
8,,鈴木孝政,4,■,■,■,■,,20,12,3,60.0,3.00,8,5,1,62.5,0,-,20,0,3,2,2.5,22,15.0,0.0,68.2,102,2004-11-06,2004,11,06,,大阪府立体育会館,旭化成スパーキッズ,JTサンダーズ,久保義人,山田博文,1,3,4,Lose,93,103,101,16:40,18:30,2850,,酒出修,山本和良,中村光男,Home
