AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Get Point,Lose Point,Game Time,Start Time,End Time,Spectators,Jury,Chief Umpire,Sub Umpire,Judgeman,Home Away,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%
77,34,5,44.2,11.33,16,7,2,43.8,4,1.33,62,1,14,9,-0.4,60,16.0,15.0,39.2,103,2021-10-16,2021,10,16,長野県,松本市総合体育館,VC長野トライデンツ,東レアローズ,松本隆義,宮澤武吉,0,3,3,Lose,60,75,78,15:30,17:01,1060,利根川忠史,高橋宏明,慈眼雅啓,橋詰清美,Home,75,41,3,54.7,13.67,14,12,1,85.7,9,3.00,73,2,13,27,7.5,47,27.0,12.0,70.2
75,41,3,54.7,13.67,14,12,1,85.7,9,3.00,73,2,13,27,7.5,47,27.0,12.0,70.2,103,2021-10-16,2021,10,16,長野県,松本市総合体育館,東レアローズ,VC長野トライデンツ,篠田歩,阿部裕太,3,0,3,Win,75,60,78,15:30,17:01,1060,利根川忠史,高橋宏明,慈眼雅啓,橋詰清美,Away,77,34,5,44.2,11.33,16,7,2,43.8,4,1.33,62,1,14,9,-0.4,60,16.0,15.0,39.2
120,63,11,52.5,12.60,30,15,2,50.0,10,2.00,105,7,15,30,10.2,86,39.0,27.0,61.0,104,2021-10-16,2021,10,16,愛知県,ウィングアリーナ刈谷,ジェイテクトSTINGS,JTサンダーズ広島,ﾌｧｼﾞｬｰﾆﾌｪﾃﾞﾘｺ,酒井大祐,3,2,5,Win,106,108,129,18:00,20:28,1150,小柴滋,戸川太輔,原啓之,田中栄二,Home,120,63,8,52.5,12.60,24,17,2,70.8,8,1.60,109,9,17,17,8.3,86,30.0,24.0,48.8
120,63,8,52.5,12.60,24,17,2,70.8,8,1.60,109,9,17,17,8.3,86,30.0,24.0,48.8,104,2021-10-16,2021,10,16,愛知県,ウィングアリーナ刈谷,JTサンダーズ広島,ジェイテクトSTINGS,原秀治,古田博幸,2,3,5,Lose,108,106,129,18:00,20:28,1150,小柴滋,戸川太輔,原啓之,田中栄二,Away,120,63,11,52.5,12.60,30,15,2,50.0,10,2.00,105,7,15,30,10.2,86,39.0,27.0,61.0
71,39,5,54.9,13.00,15,9,2,60.0,10,3.33,74,3,9,24,9.1,44,22.0,10.0,61.4,108,2021-10-17,2021,10,17,大阪府,日本製鉄堺体育館,堺ブレイザーズ,大分三好ヴァイセアドラー,千葉進也,長江祥司,3,0,3,Win,75,54,79,13:00,14:25,345,田野昭彦,山本晋五,浜野陽一,和佐田信行,Home,82,34,9,41.5,11.33,24,7,5,29.2,3,1.00,55,2,11,12,4.1,64,28.0,10.0,51.6
82,34,9,41.5,11.33,24,7,5,29.2,3,1.00,55,2,11,12,4.1,64,28.0,10.0,51.6,108,2021-10-17,2021,10,17,大阪府,日本製鉄堺体育館,大分三好ヴァイセアドラー,堺ブレイザーズ,ﾑﾚｲﾎﾟｰﾙ,安田将利,0,3,3,Lose,54,75,79,13:00,14:25,345,田野昭彦,山本晋五,浜野陽一,和佐田信行,Away,71,39,5,54.9,13.00,15,9,2,60.0,10,3.33,74,3,9,24,9.1,44,22.0,10.0,61.4
133,72,8,54.1,14.40,26,16,2,61.5,7,1.40,115,4,25,38,6.3,87,21.0,31.0,42.0,110,2021-10-17,2021,10,17,大阪府,第一総合運動場,サントリーサンバーズ,FC東京,山村宏太,米山達也,3,2,5,Win,115,109,147,13:00,15:46,610,酒出 修,西中野 健,岡田 崇,澁谷 敦弘,Home,128,59,9,46.1,11.80,25,13,2,52.0,11,2.20,109,4,20,35,7.1,88,25.0,25.0,42.6
128,59,9,46.1,11.80,25,13,2,52.0,11,2.20,109,4,20,35,7.1,88,25.0,25.0,42.6,110,2021-10-17,2021,10,17,大阪府,第一総合運動場,FC東京,サントリーサンバーズ,真保綱一郎,橘裕也,2,3,5,Lose,109,115,147,13:00,15:46,610,酒出 修,西中野 健,岡田 崇,澁谷 敦弘,Away,133,72,8,54.1,14.40,26,16,2,61.5,7,1.40,115,4,25,38,6.3,87,21.0,31.0,42.0
103,55,7,53.4,13.75,14,4,1,28.6,8,2.00,96,2,9,24,6.0,60,29.0,18.0,63.3,109,2021-10-17,2021,10,17,大阪府,パナソニックアリーナ,パナソニックパンサーズ,ウルフドッグス名古屋,ﾃｨﾘﾛﾗﾝ,ｳﾞｨﾝｾﾝﾄﾋﾟｼｪｯﾄ,3,1,4,Win,97,78,104,14:00,15:53,1420,伊藤博之,山本和良,新田浩幸,田中清,Home,99,54,10,54.5,13.50,19,11,2,57.9,5,1.25,79,2,17,13,1.3,86,35.0,27.0,56.4
99,54,10,54.5,13.50,19,11,2,57.9,5,1.25,79,2,17,13,1.3,86,35.0,27.0,56.4,109,2021-10-17,2021,10,17,大阪府,パナソニックアリーナ,ウルフドッグス名古屋,パナソニックパンサーズ,ｸﾘｽﾏｸｶﾞｳﾝ,深津貴之,1,3,4,Lose,78,97,104,14:00,15:53,1420,伊藤博之,山本和良,新田浩幸,田中清,Away,103,55,7,53.4,13.75,14,4,1,28.6,8,2.00,96,2,9,24,6.0,60,29.0,18.0,63.3
75,37,6,49.3,12.33,20,9,3,45.0,2,0.67,61,5,13,11,7.4,58,39.0,6.0,72.4,111,2021-10-22,2021,10,22,岩手県,紫波町総合体育館,東レアローズ,堺ブレイザーズ,篠田歩,阿部裕太,0,3,3,Lose,59,75,78,18:00,19:24,383,利根川忠史,服部篤史,慈眼雅啓,藤原和紀,Home,73,38,3,52.1,12.67,13,8,1,61.5,7,2.33,73,9,10,13,13.4,46,32.0,3.0,72.8
73,38,3,52.1,12.67,13,8,1,61.5,7,2.33,73,9,10,13,13.4,46,32.0,3.0,72.8,111,2021-10-22,2021,10,22,岩手県,紫波町総合体育館,堺ブレイザーズ,東レアローズ,千葉進也,長江祥司,3,0,3,Win,75,59,78,18:00,19:24,383,利根川忠史,服部篤史,慈眼雅啓,藤原和紀,Away,75,37,6,49.3,12.33,20,9,3,45.0,2,0.67,61,5,13,11,7.4,58,39.0,6.0,72.4
101,52,8,51.5,13.00,16,8,3,50.0,10,2.50,90,1,15,21,2.8,73,35.0,13.0,56.8,113,2021-10-23,2021,10,23,愛知県,豊田合成記念体育館,ウルフドッグス名古屋,大分三好ヴァイセアドラー,ﾏｸｶﾞｳﾝｸﾘｽ,深津貴之,3,1,4,Win,91,88,110,13:00,15:06,900,勝又正,戸川太輔,沢田元,加藤光一,Home,108,54,10,50.0,13.50,29,12,2,41.4,4,1.00,89,2,16,23,4.2,74,32.0,21.0,57.4
108,54,10,50.0,13.50,29,12,2,41.4,4,1.00,89,2,16,23,4.2,74,32.0,21.0,57.4,113,2021-10-23,2021,10,23,愛知県,豊田合成記念体育館,大分三好ヴァイセアドラー,ウルフドッグス名古屋,ﾑﾚｲﾎﾟｰﾙ,安田将利,1,3,4,Lose,88,91,110,13:00,15:06,900,勝又正,戸川太輔,沢田元,加藤光一,Away,101,52,8,51.5,13.00,16,8,3,50.0,10,2.50,90,1,15,21,2.8,73,35.0,13.0,56.8
110,56,7,50.9,14.00,32,19,2,59.4,9,2.25,98,5,17,20,5.9,82,32.0,17.0,49.4,116,2021-10-23,2021,10,23,山口県,維新大晃アリーナ,JTサンダーズ広島,サントリーサンバーズ,原秀治,古田博幸,1,3,4,Lose,97,103,121,14:00,16:10,1100,加治健男,千代延靖夫,弘中秀治,藤井達行,Home,117,66,6,56.4,16.50,18,9,1,50.0,4,1.00,102,5,17,31,8.3,78,30.0,26.0,55.1
117,66,6,56.4,16.50,18,9,1,50.0,4,1.00,102,5,17,31,8.3,78,30.0,26.0,55.1,116,2021-10-23,2021,10,23,山口県,維新大晃アリーナ,サントリーサンバーズ,JTサンダーズ広島,山村宏太,米山達也,3,1,4,Win,103,97,121,14:00,16:10,1100,加治健男,千代延靖夫,弘中秀治,藤井達行,Away,110,56,7,50.9,14.00,32,19,2,59.4,9,2.25,98,5,17,20,5.9,82,32.0,17.0,49.4
136,56,15,41.2,11.20,36,13,5,36.1,5,1.00,89,5,11,26,9.8,93,40.0,27.0,57.5,112,2021-10-23,2021,10,23,岩手県,紫波町総合体育館,東レアローズ,堺ブレイザーズ,篠田歩,阿部裕太,2,3,5,Lose,88,113,125,14:00,16:17,460,利根川忠史,高橋宏明,慈眼雅啓,糸井淳孝,Home,116,61,6,52.6,12.20,20,11,1,55.0,16,3.20,112,5,15,25,6.7,77,30.0,19.0,51.3
116,61,6,52.6,12.20,20,11,1,55.0,16,3.20,112,5,15,25,6.7,77,30.0,19.0,51.3,112,2021-10-23,2021,10,23,岩手県,紫波町総合体育館,堺ブレイザーズ,東レアローズ,千葉進也,長江祥司,3,2,5,Win,113,88,125,14:00,16:17,460,利根川忠史,高橋宏明,慈眼雅啓,糸井淳孝,Away,136,56,15,41.2,11.20,36,13,5,36.1,5,1.00,89,5,11,26,9.8,93,40.0,27.0,57.5
83,45,3,54.2,15.00,15,6,2,40.0,6,2.00,73,4,7,28,12.7,50,22.0,13.0,57.0,114,2021-10-23,2021,10,23,大阪府,パナソニックアリーナ,パナソニックパンサーズ,VC長野トライデンツ,ﾃｨﾘﾛﾗﾝ,ｳﾞｨﾝｾﾝﾄﾋﾟｼｪｯﾄ,3,0,3,Win,75,59,80,14:00,15:26,1327,高橋憲太郎,澤達大,西中野健,安田悠司,Home,90,38,7,42.2,12.67,23,10,2,43.5,6,2.00,61,3,11,12,5.3,66,20.0,15.0,41.7
90,38,7,42.2,12.67,23,10,2,43.5,6,2.00,61,3,11,12,5.3,66,20.0,15.0,41.7,114,2021-10-23,2021,10,23,大阪府,パナソニックアリーナ,VC長野トライデンツ,パナソニックパンサーズ,松本隆義,宮澤武吉,0,3,3,Lose,59,75,80,14:00,15:26,1327,高橋憲太郎,澤達大,西中野健,安田悠司,Away,83,45,3,54.2,15.00,15,6,2,40.0,6,2.00,73,4,7,28,12.7,50,22.0,13.0,57.0
62,40,3,64.5,13.33,11,7,0,63.6,7,2.33,73,6,13,14,8.6,44,15.0,12.0,47.7,115,2021-10-23,2021,10,23,大阪府,パナソニックアリーナ,ジェイテクトSTINGS,FC東京,ﾌｧｼﾞｬｰﾆﾌｪﾃﾞﾘｺ,酒井大祐,3,0,3,Win,75,55,76,17:00,18:22,1369,高橋憲太郎,山本和良,冨田博一,和佐田信行,Home,71,26,9,36.6,8.67,16,4,4,25.0,4,1.33,57,4,11,17,9.6,55,24.0,17.0,59.1
71,26,9,36.6,8.67,16,4,4,25.0,4,1.33,57,4,11,17,9.6,55,24.0,17.0,59.1,115,2021-10-23,2021,10,23,大阪府,パナソニックアリーナ,FC東京,ジェイテクトSTINGS,真保綱一郎,橘裕也,0,3,3,Lose,55,75,76,17:00,18:22,1369,高橋憲太郎,山本和良,冨田博一,和佐田信行,Away,62,40,3,64.5,13.33,11,7,0,63.6,7,2.33,73,6,13,14,8.6,44,15.0,12.0,47.7
77,38,2,49.4,12.67,19,12,1,63.2,13,4.33,74,1,10,13,2.4,47,13.0,10.0,38.3,120,2021-10-24,2021,10,24,山口県,維新大晃アリーナ,JTサンダーズ広島,サントリーサンバーズ,原秀治,古田博幸,3,0,3,Win,75,58,79,13:00,14:25,1100,加治健男,山本晋五,弘中秀治,磯村浩,Home,94,38,9,40.4,12.67,22,11,3,50.0,3,1.00,59,4,12,20,10.2,63,28.0,22.0,61.9
94,38,9,40.4,12.67,22,11,3,50.0,3,1.00,59,4,12,20,10.2,63,28.0,22.0,61.9,120,2021-10-24,2021,10,24,山口県,維新大晃アリーナ,サントリーサンバーズ,JTサンダーズ広島,山村宏太,米山達也,0,3,3,Lose,58,75,79,13:00,14:25,1100,加治健男,山本晋五,弘中秀治,磯村浩,Away,77,38,2,49.4,12.67,19,12,1,63.2,13,4.33,74,1,10,13,2.4,47,13.0,10.0,38.3
78,40,5,51.3,13.33,19,11,3,57.9,7,2.33,74,3,15,16,4.4,51,14.0,17.0,44.1,117,2021-10-24,2021,10,24,愛知県,豊田合成記念体育館,ウルフドッグス名古屋,大分三好ヴァイセアドラー,ﾏｸｶﾞｳﾝｸﾘｽ,深津貴之,3,0,3,Win,75,68,87,13:00,14:40,900,勝又正,戸川太輔,沢田元,田中栄二,Home,75,39,7,52.0,13.00,20,7,4,35.0,4,1.33,69,4,16,20,7.2,57,17.0,23.0,50.0
75,39,7,52.0,13.00,20,7,4,35.0,4,1.33,69,4,16,20,7.2,57,17.0,23.0,50.0,117,2021-10-24,2021,10,24,愛知県,豊田合成記念体育館,大分三好ヴァイセアドラー,ウルフドッグス名古屋,ﾑﾚｲﾎﾟｰﾙ,安田将利,0,3,3,Lose,68,75,87,13:00,14:40,900,勝又正,戸川太輔,沢田元,田中栄二,Away,78,40,5,51.3,13.33,19,11,3,57.9,7,2.33,74,3,15,16,4.4,51,14.0,17.0,44.1
73,38,3,52.1,12.67,16,10,1,62.5,6,2.00,73,3,10,24,8.9,49,16.0,13.0,45.9,118,2021-10-24,2021,10,24,大阪府,パナソニックアリーナ,パナソニックパンサーズ,VC長野トライデンツ,ﾃｨﾘﾛﾗﾝ,ｳﾞｨﾝｾﾝﾄﾋﾟｼｪｯﾄ,3,0,3,Win,75,63,80,13:00,14:26,1317,髙橋憲太郎,冨田博一,澤達大,永江雅之,Home,78,35,10,44.9,11.67,19,4,6,21.1,7,2.33,65,6,14,20,11.5,63,19.0,20.0,46.0
78,35,10,44.9,11.67,19,4,6,21.1,7,2.33,65,6,14,20,11.5,63,19.0,20.0,46.0,118,2021-10-24,2021,10,24,大阪府,パナソニックアリーナ,VC長野トライデンツ,パナソニックパンサーズ,松本隆義,宮澤武吉,0,3,3,Lose,63,75,80,13:00,14:26,1317,髙橋憲太郎,冨田博一,澤達大,永江雅之,Away,73,38,3,52.1,12.67,16,10,1,62.5,6,2.00,73,3,10,24,8.9,49,16.0,13.0,45.9
120,58,7,48.3,11.60,23,11,3,47.8,15,3.00,111,8,19,33,10.4,83,41.0,17.0,59.6,119,2021-10-24,2021,10,24,大阪府,パナソニックアリーナ,ジェイテクトSTINGS,FC東京,ﾌｧｼﾞｬｰﾆﾌｪﾃﾞﾘｺ,酒井大祐,3,2,5,Win,112,103,132,16:00,18:24,1383,髙橋憲太郎,西中野健,山本和良,和佐田信行,Home,137,64,7,46.7,12.80,16,7,5,43.8,7,1.40,104,2,21,25,2.9,88,40.0,15.0,54.0
137,64,7,46.7,12.80,16,7,5,43.8,7,1.40,104,2,21,25,2.9,88,40.0,15.0,54.0,119,2021-10-24,2021,10,24,大阪府,パナソニックアリーナ,FC東京,ジェイテクトSTINGS,真保綱一郎,橘裕也,2,3,5,Lose,103,112,132,16:00,18:24,1383,髙橋憲太郎,西中野健,山本和良,和佐田信行,Away,120,58,7,48.3,11.60,23,11,3,47.8,15,3.00,111,8,19,33,10.4,83,41.0,17.0,59.6
94,43,6,45.7,14.33,24,13,2,54.2,10,3.33,78,7,14,24,12.2,54,29.0,12.0,64.8,121,2021-10-30,2021,10,30,愛知県,豊田合成記念体育館,ウルフドッグス名古屋,FC東京,ﾏｸｶﾞｳﾝｸﾘｽ,深津貴之,3,0,3,Win,79,65,88,13:00,14:41,830,村上成司,村中伸,新田浩幸,戸田幸喜,Home,85,34,5,40.0,11.33,17,5,1,29.4,6,2.00,66,0,12,13,0.4,61,24.0,9.0,46.7
85,34,5,40.0,11.33,17,5,1,29.4,6,2.00,66,0,12,13,0.4,61,24.0,9.0,46.7,121,2021-10-30,2021,10,30,愛知県,豊田合成記念体育館,FC東京,ウルフドッグス名古屋,真保綱一郎,橘裕也,0,3,3,Lose,65,79,88,13:00,14:41,830,村上成司,村中伸,新田浩幸,戸田幸喜,Away,94,43,6,45.7,14.33,24,13,2,54.2,10,3.33,78,7,14,24,12.2,54,29.0,12.0,64.8
127,73,5,57.5,18.25,25,14,2,56.0,12,3.00,104,4,9,33,9.6,85,37.0,23.0,57.1,123,2021-10-30,2021,10,30,大阪府,日本製鉄堺体育館,堺ブレイザーズ,VC長野トライデンツ,千葉進也,長江祥司,3,1,4,Win,105,98,119,13:00,15:12,401,酒出修,戸川太輔,岡田崇,中村滉伊知,Home,147,70,4,47.6,17.50,31,16,1,51.6,5,1.25,99,7,12,20,9.1,94,32.0,26.0,47.9
147,70,4,47.6,17.50,31,16,1,51.6,5,1.25,99,7,12,20,9.1,94,32.0,26.0,47.9,123,2021-10-30,2021,10,30,大阪府,日本製鉄堺体育館,VC長野トライデンツ,堺ブレイザーズ,松本隆義,宮澤武吉,1,3,4,Lose,98,105,119,13:00,15:12,401,酒出修,戸川太輔,岡田崇,中村滉伊知,Away,127,73,5,57.5,18.25,25,14,2,56.0,12,3.00,104,4,9,33,9.6,85,37.0,23.0,57.1
105,54,7,51.4,13.50,21,11,2,52.4,7,1.75,85,3,24,19,2.1,82,34.0,18.0,52.4,125,2021-10-30,2021,10,30,宮崎県,宮崎県体育館,大分三好ヴァイセアドラー,東レアローズ,ﾑﾚｲﾎﾟｰﾙ,安田将利,1,3,4,Lose,84,99,105,14:00,15:54,1003,中馬義郎,木内誠二,平田敬基,永野宗敏,Home,88,51,5,58.0,12.75,21,12,3,57.1,8,2.00,98,9,12,25,12.5,61,21.0,18.0,49.2
88,51,5,58.0,12.75,21,12,3,57.1,8,2.00,98,9,12,25,12.5,61,21.0,18.0,49.2,125,2021-10-30,2021,10,30,宮崎県,宮崎県体育館,東レアローズ,大分三好ヴァイセアドラー,篠田歩,阿部裕太,3,1,4,Win,99,84,105,14:00,15:54,1003,中馬義郎,木内誠二,平田敬基,永野宗敏,Away,105,54,7,51.4,13.50,21,11,2,52.4,7,1.75,85,3,24,19,2.1,82,34.0,18.0,52.4
108,50,4,46.3,12.50,26,12,1,46.2,9,2.25,84,6,16,20,8.3,82,49.0,8.0,64.6,124,2021-10-30,2021,10,30,鳥取県,鳥取県立米子産業体育館,JTサンダーズ広島,パナソニックパンサーズ,原秀治,古田博幸,1,3,4,Lose,83,98,107,14:00,15:56,1000,石井洋壮,國頭亮太,江口祐一郎,山内健靖,Home,111,58,6,52.3,14.50,18,12,1,66.7,8,2.00,97,8,12,24,11.3,66,35.0,11.0,61.4
111,58,6,52.3,14.50,18,12,1,66.7,8,2.00,97,8,12,24,11.3,66,35.0,11.0,61.4,124,2021-10-30,2021,10,30,鳥取県,鳥取県立米子産業体育館,パナソニックパンサーズ,JTサンダーズ広島,ﾃｨﾘﾛﾗﾝ,ｳﾞｨﾝｾﾝﾄﾋﾟｼｪｯﾄ,3,1,4,Win,98,83,107,14:00,15:56,1000,石井洋壮,國頭亮太,江口祐一郎,山内健靖,Away,108,50,4,46.3,12.50,26,12,1,46.2,9,2.25,84,6,16,20,8.3,82,49.0,8.0,64.6
110,58,5,52.7,11.60,33,15,0,45.5,7,1.40,109,7,25,35,8.7,73,29.0,17.0,51.4,122,2021-10-30,2021,10,30,大阪府,丸善インテックアリーナ大阪,サントリーサンバーズ,ジェイテクトSTINGS,山村宏太,米山達也,3,2,5,Win,109,95,124,16:05,18:28,1024,小柴滋,浅井唯由,原啓之,永江雅之,Home,106,43,13,40.6,8.60,31,14,5,45.2,13,2.60,95,3,20,26,4.7,80,17.0,25.0,36.9
106,43,13,40.6,8.60,31,14,5,45.2,13,2.60,95,3,20,26,4.7,80,17.0,25.0,36.9,122,2021-10-30,2021,10,30,大阪府,丸善インテックアリーナ大阪,ジェイテクトSTINGS,サントリーサンバーズ,ﾌｧｼﾞｬｰﾆﾌｪﾃﾞﾘｺ,酒井大祐,2,3,5,Lose,95,109,124,16:05,18:28,1024,小柴滋,浅井唯由,原啓之,永江雅之,Away,110,58,5,52.7,11.60,33,15,0,45.5,7,1.40,109,7,25,35,8.7,73,29.0,17.0,51.4
78,36,3,46.2,12.00,14,6,0,42.9,6,2.00,66,3,13,16,5.7,58,34.0,7.0,64.7,129,2021-10-31,2021,10,31,鳥取県,鳥取県立米子産業体育館,JTサンダーズ広島,パナソニックパンサーズ,原秀治,古田博幸,0,3,3,Lose,65,75,83,13:00,14:29,1100,石井洋壮,本間明,江口祐一郎,山内健靖,Home,89,46,6,51.7,15.33,19,12,1,63.2,3,1.00,74,7,13,13,9.5,52,32.0,2.0,63.5
89,46,6,51.7,15.33,19,12,1,63.2,3,1.00,74,7,13,13,9.5,52,32.0,2.0,63.5,129,2021-10-31,2021,10,31,鳥取県,鳥取県立米子産業体育館,パナソニックパンサーズ,JTサンダーズ広島,ﾃｨﾘﾛﾗﾝ,ｳﾞｨﾝｾﾝﾄﾋﾟｼｪｯﾄ,3,0,3,Win,75,65,83,13:00,14:29,1100,石井洋壮,本間明,江口祐一郎,山内健靖,Away,78,36,3,46.2,12.00,14,6,0,42.9,6,2.00,66,3,13,16,5.7,58,34.0,7.0,64.7
109,54,6,49.5,13.50,22,13,3,59.1,13,3.25,98,2,17,20,2.8,67,33.0,20.0,64.2,126,2021-10-31,2021,10,31,愛知県,豊田合成記念体育館,ウルフドッグス名古屋,FC東京,ﾏｸｶﾞｳﾝｸﾘｽ,深津貴之,3,1,4,Win,99,93,116,13:00,15:12,980,村上成司,中山健,新田浩幸,三角希実,Home,112,55,4,49.1,13.75,9,2,0,22.2,1,0.25,94,6,23,12,3.5,81,37.0,22.0,59.3
112,55,4,49.1,13.75,9,2,0,22.2,1,0.25,94,6,23,12,3.5,81,37.0,22.0,59.3,126,2021-10-31,2021,10,31,愛知県,豊田合成記念体育館,FC東京,ウルフドッグス名古屋,真保綱一郎,橘裕也,1,3,4,Lose,93,99,116,13:00,15:12,980,村上成司,中山健,新田浩幸,三角希実,Away,109,54,6,49.5,13.50,22,13,3,59.1,13,3.25,98,2,17,20,2.8,67,33.0,20.0,64.2
