AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win_Set,Lose_Set,Total_Set,Win_Lose,Get_Point,Lose_Point,Game_Time,Start_Time,End_Time,Spectators,Jury,Chief_Umpire,Sub_Umpire,Judgeman,Home_Away,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%
128,59,8,46.1,14.75,34,24,1,70.6,10,2.50,106,7,17,15,6.1,73,32.0,19.0,56.8,103,2020-10-17,2020,10,17,大阪府,第一総合運動場市民体育館（スカイアリーナ）,サントリーサンバーズ,ウルフドッグス名古屋,山村宏太,酒井大祐,3,1,4,Win,107,95,128,13:00,15:24,530,大塚達也,中山健,岡田崇,平野尚宣,Home,139,54,9,38.8,13.50,28,10,6,35.7,9,2.25,96,6,21,18,5.5,86,43.0,24.0,64.0
139,54,9,38.8,13.50,28,10,6,35.7,9,2.25,96,6,21,18,5.5,86,43.0,24.0,64.0,103,2020-10-17,2020,10,17,大阪府,第一総合運動場市民体育館（スカイアリーナ）,ウルフドッグス名古屋,サントリーサンバーズ,ﾃｨﾘｶｲﾈﾝﾄﾐｰ,深津貴之,1,3,4,Lose,95,107,128,13:00,15:24,530,大塚達也,中山健,岡田崇,平野尚宣,Away,128,59,8,46.1,14.75,34,24,1,70.6,10,2.50,106,7,17,15,6.1,73,32.0,19.0,56.8
123,55,10,44.7,13.75,31,10,6,32.3,10,2.50,98,4,15,31,8.2,72,28.0,31.0,60.4,101,2020-10-17,2020,10,17,大阪府,日本製鉄堺体育館,堺ブレイザーズ,VC長野トライデンツ,ｺﾞｰﾀﾞﾝﾒｲﾌｫｰｽ,長江祥司,3,1,4,Win,99,88,123,13:00,15:19,300,田野昭彦,高橋宏明,中西幸治,和佐田信行,Home,135,53,11,39.3,13.25,35,17,5,48.6,6,1.50,89,1,17,12,-0.3,81,27.0,20.0,45.7
135,53,11,39.3,13.25,35,17,5,48.6,6,1.50,89,1,17,12,-0.3,81,27.0,20.0,45.7,101,2020-10-17,2020,10,17,大阪府,日本製鉄堺体育館,VC長野トライデンツ,堺ブレイザーズ,ｱｰﾏﾂﾏｻｼﾞｪﾃﾞｨ,宮澤武吉,1,3,4,Lose,88,99,123,13:00,15:19,300,田野昭彦,高橋宏明,中西幸治,和佐田信行,Away,123,55,10,44.7,13.75,31,10,6,32.3,10,2.50,98,4,15,31,8.2,72,28.0,31.0,60.4
121,61,7,50.4,15.25,37,19,4,51.4,13,3.25,89,5,8,19,8.7,83,38.0,20.0,57.8,104,2020-10-17,2020,10,17,奈良県,ジェイテクトアリーナ奈良,ジェイテクトSTINGS,東レアローズ,高橋慎治,若山智昭,3,1,4,Win,90,90,105,14:00,15:54,715,髙橋憲太郎,山本和良,沢田元,的場早紀,Home,121,55,4,45.5,13.75,25,8,2,32.0,10,2.50,91,7,6,25,12.9,78,35.0,24.0,60.3
121,55,4,45.5,13.75,25,8,2,32.0,10,2.50,91,7,6,25,12.9,78,35.0,24.0,60.3,104,2020-10-17,2020,10,17,奈良県,ジェイテクトアリーナ奈良,東レアローズ,ジェイテクトSTINGS,篠田歩,阿部裕太,1,3,4,Lose,90,90,105,14:00,15:54,715,髙橋憲太郎,山本和良,沢田元,的場早紀,Away,121,61,7,50.4,15.25,37,19,4,51.4,13,3.25,89,5,8,19,8.7,83,38.0,20.0,57.8
108,58,5,53.7,14.50,15,7,2,46.7,10,2.50,99,6,8,23,9.8,74,39.0,12.0,60.8,102,2020-10-17,2020,10,17,大阪府,パナソニックアリーナ,パナソニックパンサーズ,FC東京,ﾃｨﾘﾛﾗﾝ,ｳﾞｨﾝｾﾝﾄﾋﾟｼｪｯﾄ,3,1,4,Win,100,91,106,14:00,15:55,702,伊藤博之,澤達大,千代延靖夫,加藤純司,Home,129,68,6,52.7,17.00,21,10,2,47.6,3,0.75,92,5,17,19,6.0,91,48.0,16.0,61.5
129,68,6,52.7,17.00,21,10,2,47.6,3,0.75,92,5,17,19,6.0,91,48.0,16.0,61.5,102,2020-10-17,2020,10,17,大阪府,パナソニックアリーナ,FC東京,パナソニックパンサーズ,真保綱一郎,冨田直人,1,3,4,Lose,91,100,106,14:00,15:55,702,伊藤博之,澤達大,千代延靖夫,加藤純司,Away,108,58,5,53.7,14.50,15,7,2,46.7,10,2.50,99,6,8,23,9.8,74,39.0,12.0,60.8
106,38,8,35.8,12.67,26,12,1,46.2,3,1.00,53,1,10,9,1.4,65,26.0,13.0,50.0,105,2020-10-17,2020,10,17,大分県,昭和電工武道スポーツセンター,大分三好ヴァイセアドラー,JTサンダーズ広島,小川貴史,小林尚登,0,3,3,Lose,52,75,81,14:00,15:27,1012,中馬義郎,山本晋五,平田敬基,平川祐介,Home,80,38,2,47.5,12.67,13,6,1,46.2,14,4.67,74,3,8,24,9.5,43,29.0,4.0,72.1
80,38,2,47.5,12.67,13,6,1,46.2,14,4.67,74,3,8,24,9.5,43,29.0,4.0,72.1,105,2020-10-17,2020,10,17,大分県,昭和電工武道スポーツセンター,JTサンダーズ広島,大分三好ヴァイセアドラー,原秀治,古田博幸,3,0,3,Win,75,52,81,14:00,15:27,1012,中馬義郎,山本晋五,平田敬基,平川祐介,Away,106,38,8,35.8,12.67,26,12,1,46.2,3,1.00,53,1,10,9,1.4,65,26.0,13.0,50.0
121,62,8,51.2,12.40,29,18,3,62.1,15,3.00,106,4,13,24,6.4,81,37.0,22.0,59.3,109,2020-10-18,2020,10,18,奈良県,ジェイテクトアリーナ奈良,ジェイテクトSTINGS,東レアローズ,高橋慎治,若山智昭,3,2,5,Win,107,102,123,13:00,15:15,696,髙橋憲太郎,城智人,沢田元,田中清,Home,129,67,5,51.9,13.40,17,5,2,29.4,8,1.60,103,5,20,22,5.3,92,38.0,30.0,57.6
129,67,5,51.9,13.40,17,5,2,29.4,8,1.60,103,5,20,22,5.3,92,38.0,30.0,57.6,109,2020-10-18,2020,10,18,奈良県,ジェイテクトアリーナ奈良,東レアローズ,ジェイテクトSTINGS,篠田歩,阿部裕太,2,3,5,Lose,102,107,123,13:00,15:15,696,髙橋憲太郎,城智人,沢田元,田中清,Away,121,62,8,51.2,12.40,29,18,3,62.1,15,3.00,106,4,13,24,6.4,81,37.0,22.0,59.3
84,31,7,36.9,10.33,25,10,4,40.0,1,0.33,49,1,13,11,1.0,64,28.0,16.0,56.2,110,2020-10-18,2020,10,18,大分県,昭和電工武道スポーツセンター,大分三好ヴァイセアドラー,JTサンダーズ広島,小川貴史,小林尚登,0,3,3,Lose,49,75,76,13:00,14:22,818,中馬義郎,木内誠二,平田敬基,平川祐介,Home,72,37,4,51.4,12.33,13,6,1,46.2,9,3.00,74,4,10,17,7.8,35,16.0,8.0,57.1
