No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win_Set,Lose_Set,Total_Set,Win_Lose,Get_Point,Lose_Point,Game_Time,Start_Time,End_Time,Spectators,Jury,Chief_Umpire,Sub_Umpire,Judgeman,Home_Away
18,,石橋健,1,■,,,,,5,1,1,20.0,1.00,1,1,0,100.0,0,-,3,0,0,0,0.0,1,1.0,0.0,100.0,301,2012-11-03,2012,11,03,,鹿沼総合体育館(フォレストアリーナ),JTサンダーズ,堺ブレイザーズ,久保義人,徳元幸人,1,3,4,Lose,90,96,104,14:01,15:54,1300,,印藤智一,村中伸,磯健司,Home
21,L,大上正裕,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,301,2012-11-03,2012,11,03,,鹿沼総合体育館(フォレストアリーナ),JTサンダーズ,堺ブレイザーズ,久保義人,徳元幸人,1,3,4,Lose,90,96,104,14:01,15:54,1300,,印藤智一,村中伸,磯健司,Home
1,,松本慶彦,4,■,■,■,■,,11,11,0,100.0,2.75,0,0,0,-,0,-,13,0,0,3,5.8,0,0.0,0.0,-,301,2012-11-03,2012,11,03,,鹿沼総合体育館(フォレストアリーナ),堺ブレイザーズ,JTサンダーズ,酒井新悟,長江祥司,3,1,4,Win,96,90,104,14:01,15:54,1300,,印藤智一,村中伸,磯健司,Away
2,L,井上裕介,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,26,21.0,0.0,80.8,301,2012-11-03,2012,11,03,,鹿沼総合体育館(フォレストアリーナ),堺ブレイザーズ,JTサンダーズ,酒井新悟,長江祥司,3,1,4,Win,96,90,104,14:01,15:54,1300,,印藤智一,村中伸,磯健司,Away
3,,石島雄介,4,■,■,■,■,,19,4,3,21.1,1.00,4,1,1,25.0,3,0.75,15,1,1,5,13.7,16,12.0,0.0,75.0,301,2012-11-03,2012,11,03,,鹿沼総合体育館(フォレストアリーナ),堺ブレイザーズ,JTサンダーズ,酒井新悟,長江祥司,3,1,4,Win,96,90,104,14:01,15:54,1300,,印藤智一,村中伸,磯健司,Away
4,,北島武,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,301,2012-11-03,2012,11,03,,鹿沼総合体育館(フォレストアリーナ),堺ブレイザーズ,JTサンダーズ,酒井新悟,長江祥司,3,1,4,Win,96,90,104,14:01,15:54,1300,,印藤智一,村中伸,磯健司,Away
5,,内藤和也,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,6,1,2,1,17.5,0,0.0,0.0,-,301,2012-11-03,2012,11,03,,鹿沼総合体育館(フォレストアリーナ),堺ブレイザーズ,JTサンダーズ,酒井新悟,長江祥司,3,1,4,Win,96,90,104,14:01,15:54,1300,,印藤智一,村中伸,磯健司,Away
6,,ペピチミラン,4,■,■,■,■,,45,26,4,57.8,6.50,17,10,2,58.8,1,0.25,19,1,8,5,10.8,0,0.0,0.0,-,301,2012-11-03,2012,11,03,,鹿沼総合体育館(フォレストアリーナ),堺ブレイザーズ,JTサンダーズ,酒井新悟,長江祥司,3,1,4,Win,96,90,104,14:01,15:54,1300,,印藤智一,村中伸,磯健司,Away
10,,千々木駿介,4,■,■,■,■,,16,6,2,37.5,1.50,4,2,1,50.0,0,-,18,0,4,4,5.6,28,17.0,0.0,60.7,301,2012-11-03,2012,11,03,,鹿沼総合体育館(フォレストアリーナ),堺ブレイザーズ,JTサンダーズ,酒井新悟,長江祥司,3,1,4,Win,96,90,104,14:01,15:54,1300,,印藤智一,村中伸,磯健司,Away
11,,伊藤康貴,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,301,2012-11-03,2012,11,03,,鹿沼総合体育館(フォレストアリーナ),堺ブレイザーズ,JTサンダーズ,酒井新悟,長江祥司,3,1,4,Win,96,90,104,14:01,15:54,1300,,印藤智一,村中伸,磯健司,Away
12,,横田一義,4,■,■,■,■,,13,8,0,61.5,2.00,0,0,0,-,3,0.75,13,1,2,2,10.0,2,1.0,0.0,50.0,301,2012-11-03,2012,11,03,,鹿沼総合体育館(フォレストアリーナ),堺ブレイザーズ,JTサンダーズ,酒井新悟,長江祥司,3,1,4,Win,96,90,104,14:01,15:54,1300,,印藤智一,村中伸,磯健司,Away
13,,松岡祐太,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,301,2012-11-03,2012,11,03,,鹿沼総合体育館(フォレストアリーナ),堺ブレイザーズ,JTサンダーズ,酒井新悟,長江祥司,3,1,4,Win,96,90,104,14:01,15:54,1300,,印藤智一,村中伸,磯健司,Away
14,L,坂梨朋彦,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,301,2012-11-03,2012,11,03,,鹿沼総合体育館(フォレストアリーナ),堺ブレイザーズ,JTサンダーズ,酒井新悟,長江祥司,3,1,4,Win,96,90,104,14:01,15:54,1300,,印藤智一,村中伸,磯健司,Away
15,,木場田和希,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,301,2012-11-03,2012,11,03,,鹿沼総合体育館(フォレストアリーナ),堺ブレイザーズ,JTサンダーズ,酒井新悟,長江祥司,3,1,4,Win,96,90,104,14:01,15:54,1300,,印藤智一,村中伸,磯健司,Away
18,,大道大輔,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,301,2012-11-03,2012,11,03,,鹿沼総合体育館(フォレストアリーナ),堺ブレイザーズ,JTサンダーズ,酒井新悟,長江祥司,3,1,4,Win,96,90,104,14:01,15:54,1300,,印藤智一,村中伸,磯健司,Away
19,,今村駿,4,■,■,■,■,,2,2,0,100.0,0.50,0,0,0,-,0,-,11,0,0,4,9.1,0,0.0,0.0,-,301,2012-11-03,2012,11,03,,鹿沼総合体育館(フォレストアリーナ),堺ブレイザーズ,JTサンダーズ,酒井新悟,長江祥司,3,1,4,Win,96,90,104,14:01,15:54,1300,,印藤智一,村中伸,磯健司,Away
1,,清水邦広,5,■,■,■,■,■,35,22,4,62.9,4.40,17,11,2,64.7,1,0.20,23,3,6,7,18.0,0,0.0,0.0,-,303,2012-11-03,2012,11,03,,パナソニックアリーナ,パナソニックパンサーズ,サントリーサンバーズ,南部正司,真保綱一郎,2,3,5,Lose,109,106,123,14:05,16:20,2000,,石井洋壮,小野将人,宇代徹,Home
2,,宇佐美大輔,5,■,■,■,■,■,2,2,0,100.0,0.40,0,0,0,-,3,0.60,16,0,1,2,3.1,0,0.0,0.0,-,303,2012-11-03,2012,11,03,,パナソニックアリーナ,パナソニックパンサーズ,サントリーサンバーズ,南部正司,真保綱一郎,2,3,5,Lose,109,106,123,14:05,16:20,2000,,石井洋壮,小野将人,宇代徹,Home
3,,山添信也,3,■,■,,□,,4,2,0,50.0,0.67,0,0,0,-,0,-,8,1,1,1,15.6,1,1.0,0.0,100.0,303,2012-11-03,2012,11,03,,パナソニックアリーナ,パナソニックパンサーズ,サントリーサンバーズ,南部正司,真保綱一郎,2,3,5,Lose,109,106,123,14:05,16:20,2000,,石井洋壮,小野将人,宇代徹,Home
4,,伊東勇樹,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,303,2012-11-03,2012,11,03,,パナソニックアリーナ,パナソニックパンサーズ,サントリーサンバーズ,南部正司,真保綱一郎,2,3,5,Lose,109,106,123,14:05,16:20,2000,,石井洋壮,小野将人,宇代徹,Home
5,,山本隆弘,5,□,□,□,□,□,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,303,2012-11-03,2012,11,03,,パナソニックアリーナ,パナソニックパンサーズ,サントリーサンバーズ,南部正司,真保綱一郎,2,3,5,Lose,109,106,123,14:05,16:20,2000,,石井洋壮,小野将人,宇代徹,Home
6,,白澤健児,5,■,■,■,■,■,15,8,1,53.3,1.60,1,0,0,0.0,3,0.60,14,0,0,4,7.1,6,6.0,0.0,100.0,303,2012-11-03,2012,11,03,,パナソニックアリーナ,パナソニックパンサーズ,サントリーサンバーズ,南部正司,真保綱一郎,2,3,5,Lose,109,106,123,14:05,16:20,2000,,石井洋壮,小野将人,宇代徹,Home
7,L,山本拓矢,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,303,2012-11-03,2012,11,03,,パナソニックアリーナ,パナソニックパンサーズ,サントリーサンバーズ,南部正司,真保綱一郎,2,3,5,Lose,109,106,123,14:05,16:20,2000,,石井洋壮,小野将人,宇代徹,Home
8,,川村慎二,2,,,□,□,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,2,16.7,2,2.0,0.0,100.0,303,2012-11-03,2012,11,03,,パナソニックアリーナ,パナソニックパンサーズ,サントリーサンバーズ,南部正司,真保綱一郎,2,3,5,Lose,109,106,123,14:05,16:20,2000,,石井洋壮,小野将人,宇代徹,Home
11,,タヴァレスジョンパウロ,5,■,■,■,■,■,33,18,1,54.5,3.60,2,2,0,100.0,2,0.40,15,0,4,5,8.3,45,31.0,0.0,68.9,303,2012-11-03,2012,11,03,,パナソニックアリーナ,パナソニックパンサーズ,サントリーサンバーズ,南部正司,真保綱一郎,2,3,5,Lose,109,106,123,14:05,16:20,2000,,石井洋壮,小野将人,宇代徹,Home
13,,枩田優介,4,,□,■,■,■,3,3,0,100.0,0.75,0,0,0,-,1,0.25,12,1,0,3,12.9,0,0.0,0.0,-,303,2012-11-03,2012,11,03,,パナソニックアリーナ,パナソニックパンサーズ,サントリーサンバーズ,南部正司,真保綱一郎,2,3,5,Lose,109,106,123,14:05,16:20,2000,,石井洋壮,小野将人,宇代徹,Home
15,,福澤達哉,5,■,■,■,■,■,21,11,0,52.4,2.20,2,1,0,50.0,3,0.60,14,0,4,5,8.9,13,7.0,0.0,53.8,303,2012-11-03,2012,11,03,,パナソニックアリーナ,パナソニックパンサーズ,サントリーサンバーズ,南部正司,真保綱一郎,2,3,5,Lose,109,106,123,14:05,16:20,2000,,石井洋壮,小野将人,宇代徹,Home
16,,大竹貴久,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,303,2012-11-03,2012,11,03,,パナソニックアリーナ,パナソニックパンサーズ,サントリーサンバーズ,南部正司,真保綱一郎,2,3,5,Lose,109,106,123,14:05,16:20,2000,,石井洋壮,小野将人,宇代徹,Home
17,L,永野健,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,18,11.0,0.0,61.1,303,2012-11-03,2012,11,03,,パナソニックアリーナ,パナソニックパンサーズ,サントリーサンバーズ,南部正司,真保綱一郎,2,3,5,Lose,109,106,123,14:05,16:20,2000,,石井洋壮,小野将人,宇代徹,Home
18,,谷村孝,4,□,□,□,,□,0,0,0,-,-,0,0,0,-,0,-,5,0,1,0,0.0,0,0.0,0.0,-,303,2012-11-03,2012,11,03,,パナソニックアリーナ,パナソニックパンサーズ,サントリーサンバーズ,南部正司,真保綱一郎,2,3,5,Lose,109,106,123,14:05,16:20,2000,,石井洋壮,小野将人,宇代徹,Home
1,,山村宏太,5,■,■,■,■,■,9,6,1,66.7,1.20,0,0,0,-,2,0.40,18,0,1,4,5.6,1,1.0,0.0,100.0,303,2012-11-03,2012,11,03,,パナソニックアリーナ,サントリーサンバーズ,パナソニックパンサーズ,ﾊﾟｵﾛﾓﾝﾀﾆｬｰﾆ,荻野正二,3,2,5,Win,106,109,123,14:05,16:20,2000,,石井洋壮,小野将人,宇代徹,Away
2,,鈴木寛史,5,■,■,■,■,■,12,7,0,58.3,1.40,0,0,0,-,5,1.00,15,0,2,2,3.3,1,1.0,0.0,100.0,303,2012-11-03,2012,11,03,,パナソニックアリーナ,サントリーサンバーズ,パナソニックパンサーズ,ﾊﾟｵﾛﾓﾝﾀﾆｬｰﾆ,荻野正二,3,2,5,Win,106,109,123,14:05,16:20,2000,,石井洋壮,小野将人,宇代徹,Away
3,,武市康,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,303,2012-11-03,2012,11,03,,パナソニックアリーナ,サントリーサンバーズ,パナソニックパンサーズ,ﾊﾟｵﾛﾓﾝﾀﾆｬｰﾆ,荻野正二,3,2,5,Win,106,109,123,14:05,16:20,2000,,石井洋壮,小野将人,宇代徹,Away
5,,柴小屋康行,3,,□,,□,□,0,0,0,-,-,0,0,0,-,1,0.33,0,0,0,0,-,0,0.0,0.0,-,303,2012-11-03,2012,11,03,,パナソニックアリーナ,サントリーサンバーズ,パナソニックパンサーズ,ﾊﾟｵﾛﾓﾝﾀﾆｬｰﾆ,荻野正二,3,2,5,Win,106,109,123,14:05,16:20,2000,,石井洋壮,小野将人,宇代徹,Away
7,,越川優,5,■,■,■,■,■,12,4,1,33.3,0.80,2,0,1,0.0,1,0.20,20,1,6,7,13.8,33,22.0,0.0,66.7,303,2012-11-03,2012,11,03,,パナソニックアリーナ,サントリーサンバーズ,パナソニックパンサーズ,ﾊﾟｵﾛﾓﾝﾀﾆｬｰﾆ,荻野正二,3,2,5,Win,106,109,123,14:05,16:20,2000,,石井洋壮,小野将人,宇代徹,Away
8,,金子隆行,5,■,■,■,■,■,28,17,1,60.7,3.40,10,8,1,80.0,0,-,12,1,2,3,14.6,30,21.0,0.0,70.0,303,2012-11-03,2012,11,03,,パナソニックアリーナ,サントリーサンバーズ,パナソニックパンサーズ,ﾊﾟｵﾛﾓﾝﾀﾆｬｰﾆ,荻野正二,3,2,5,Win,106,109,123,14:05,16:20,2000,,石井洋壮,小野将人,宇代徹,Away
9,,阿部裕太,5,■,■,■,■,■,1,1,0,100.0,0.20,0,0,0,-,2,0.40,17,0,1,3,4.4,0,0.0,0.0,-,303,2012-11-03,2012,11,03,,パナソニックアリーナ,サントリーサンバーズ,パナソニックパンサーズ,ﾊﾟｵﾛﾓﾝﾀﾆｬｰﾆ,荻野正二,3,2,5,Win,106,109,123,14:05,16:20,2000,,石井洋壮,小野将人,宇代徹,Away
13,L,高橋賢,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,26,14.0,0.0,53.8,303,2012-11-03,2012,11,03,,パナソニックアリーナ,サントリーサンバーズ,パナソニックパンサーズ,ﾊﾟｵﾛﾓﾝﾀﾆｬｰﾆ,荻野正二,3,2,5,Win,106,109,123,14:05,16:20,2000,,石井洋壮,小野将人,宇代徹,Away
14,,二木健太,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,303,2012-11-03,2012,11,03,,パナソニックアリーナ,サントリーサンバーズ,パナソニックパンサーズ,ﾊﾟｵﾛﾓﾝﾀﾆｬｰﾆ,荻野正二,3,2,5,Win,106,109,123,14:05,16:20,2000,,石井洋壮,小野将人,宇代徹,Away
15,L,佐別當賢治,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,303,2012-11-03,2012,11,03,,パナソニックアリーナ,サントリーサンバーズ,パナソニックパンサーズ,ﾊﾟｵﾛﾓﾝﾀﾆｬｰﾆ,荻野正二,3,2,5,Win,106,109,123,14:05,16:20,2000,,石井洋壮,小野将人,宇代徹,Away
18,,ウォレスマルティンス,5,■,■,■,■,■,54,29,2,53.7,5.80,21,13,0,61.9,3,0.60,16,2,5,5,19.1,0,0.0,0.0,-,303,2012-11-03,2012,11,03,,パナソニックアリーナ,サントリーサンバーズ,パナソニックパンサーズ,ﾊﾟｵﾛﾓﾝﾀﾆｬｰﾆ,荻野正二,3,2,5,Win,106,109,123,14:05,16:20,2000,,石井洋壮,小野将人,宇代徹,Away
19,,栗山雅史,1,,,□,,,1,0,0,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,303,2012-11-03,2012,11,03,,パナソニックアリーナ,サントリーサンバーズ,パナソニックパンサーズ,ﾊﾟｵﾛﾓﾝﾀﾆｬｰﾆ,荻野正二,3,2,5,Win,106,109,123,14:05,16:20,2000,,石井洋壮,小野将人,宇代徹,Away
20,,米山達也,4,□,□,□,,□,1,0,1,0.0,-,1,0,1,0.0,0,-,4,0,0,2,12.5,1,0.0,0.0,0.0,303,2012-11-03,2012,11,03,,パナソニックアリーナ,サントリーサンバーズ,パナソニックパンサーズ,ﾊﾟｵﾛﾓﾝﾀﾆｬｰﾆ,荻野正二,3,2,5,Win,106,109,123,14:05,16:20,2000,,石井洋壮,小野将人,宇代徹,Away
21,,松崎廣光,2,□,,,□,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-,303,2012-11-03,2012,11,03,,パナソニックアリーナ,サントリーサンバーズ,パナソニックパンサーズ,ﾊﾟｵﾛﾓﾝﾀﾆｬｰﾆ,荻野正二,3,2,5,Win,106,109,123,14:05,16:20,2000,,石井洋壮,小野将人,宇代徹,Away
2,,三上圭治郎,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,2,1.0,0.0,50.0,302,2012-11-03,2012,11,03,,鹿沼総合体育館(フォレストアリーナ),FC東京,豊田合成トレフェルサ,坂本将康,中谷宏大,1,3,4,Lose,78,93,100,16:30,18:19,1300,,田野昭彦,澤達大,神山茂,Home
3,L,福田誉,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,302,2012-11-03,2012,11,03,,鹿沼総合体育館(フォレストアリーナ),FC東京,豊田合成トレフェルサ,坂本将康,中谷宏大,1,3,4,Lose,78,93,100,16:30,18:19,1300,,田野昭彦,澤達大,神山茂,Home
10,,山岡祐也,3,,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,6,0,0,1,4.2,0,0.0,0.0,-,302,2012-11-03,2012,11,03,,鹿沼総合体育館(フォレストアリーナ),FC東京,豊田合成トレフェルサ,坂本将康,中谷宏大,1,3,4,Lose,78,93,100,16:30,18:19,1300,,田野昭彦,澤達大,神山茂,Home
11,,グラディナロフミロスラフ,4,■,■,■,■,,28,10,1,35.7,2.50,8,4,1,50.0,2,0.50,14,0,4,4,7.1,27,10.0,0.0,37.0,302,2012-11-03,2012,11,03,,鹿沼総合体育館(フォレストアリーナ),FC東京,豊田合成トレフェルサ,坂本将康,中谷宏大,1,3,4,Lose,78,93,100,16:30,18:19,1300,,田野昭彦,澤達大,神山茂,Home
13,,土屋雄太,1,,□,,,,2,2,0,100.0,2.00,1,1,0,100.0,0,-,1,0,0,1,25.0,1,1.0,0.0,100.0,302,2012-11-03,2012,11,03,,鹿沼総合体育館(フォレストアリーナ),FC東京,豊田合成トレフェルサ,坂本将康,中谷宏大,1,3,4,Lose,78,93,100,16:30,18:19,1300,,田野昭彦,澤達大,神山茂,Home
15,,衛藤英興,4,■,■,■,■,,3,2,1,66.7,0.50,0,0,0,-,4,1.00,8,0,0,2,6.2,0,0.0,0.0,-,302,2012-11-03,2012,11,03,,鹿沼総合体育館(フォレストアリーナ),FC東京,豊田合成トレフェルサ,坂本将康,中谷宏大,1,3,4,Lose,78,93,100,16:30,18:19,1300,,田野昭彦,澤達大,神山茂,Home
16,,高橋駿,4,■,■,■,■,,2,0,0,0.0,-,0,0,0,-,1,0.25,7,0,0,0,0.0,0,0.0,0.0,-,302,2012-11-03,2012,11,03,,鹿沼総合体育館(フォレストアリーナ),FC東京,豊田合成トレフェルサ,坂本将康,中谷宏大,1,3,4,Lose,78,93,100,16:30,18:19,1300,,田野昭彦,澤達大,神山茂,Home
17,,橋場正裕,4,■,■,■,□,,20,7,2,35.0,1.75,2,0,1,0.0,0,-,7,0,2,4,14.3,12,9.0,0.0,75.0,302,2012-11-03,2012,11,03,,鹿沼総合体育館(フォレストアリーナ),FC東京,豊田合成トレフェルサ,坂本将康,中谷宏大,1,3,4,Lose,78,93,100,16:30,18:19,1300,,田野昭彦,澤達大,神山茂,Home
23,L,山本洋平,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,22,9.0,0.0,40.9,302,2012-11-03,2012,11,03,,鹿沼総合体育館(フォレストアリーナ),FC東京,豊田合成トレフェルサ,坂本将康,中谷宏大,1,3,4,Lose,78,93,100,16:30,18:19,1300,,田野昭彦,澤達大,神山茂,Home
24,,西尾太作,4,■,■,■,■,,28,10,3,35.7,2.50,9,4,0,44.4,1,0.25,14,0,5,3,5.4,3,1.0,0.0,33.3,302,2012-11-03,2012,11,03,,鹿沼総合体育館(フォレストアリーナ),FC東京,豊田合成トレフェルサ,坂本将康,中谷宏大,1,3,4,Lose,78,93,100,16:30,18:19,1300,,田野昭彦,澤達大,神山茂,Home
25,,杉﨑大和,1,,,,□,,0,0,0,-,-,0,0,0,-,0,-,1,0,1,0,0.0,0,0.0,0.0,-,302,2012-11-03,2012,11,03,,鹿沼総合体育館(フォレストアリーナ),FC東京,豊田合成トレフェルサ,坂本将康,中谷宏大,1,3,4,Lose,78,93,100,16:30,18:19,1300,,田野昭彦,澤達大,神山茂,Home
26,,木村泰輔,2,□,,□,,,1,1,0,100.0,0.50,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,302,2012-11-03,2012,11,03,,鹿沼総合体育館(フォレストアリーナ),FC東京,豊田合成トレフェルサ,坂本将康,中谷宏大,1,3,4,Lose,78,93,100,16:30,18:19,1300,,田野昭彦,澤達大,神山茂,Home
28,,前田和樹,4,■,■,■,■,,11,8,1,72.7,2.00,1,1,0,100.0,1,0.25,17,1,3,7,15.0,2,2.0,0.0,100.0,302,2012-11-03,2012,11,03,,鹿沼総合体育館(フォレストアリーナ),FC東京,豊田合成トレフェルサ,坂本将康,中谷宏大,1,3,4,Lose,78,93,100,16:30,18:19,1300,,田野昭彦,澤達大,神山茂,Home
30,,手塚大,2,,,□,■,,12,5,0,41.7,2.50,0,0,0,-,0,-,3,0,2,0,0.0,5,3.0,0.0,60.0,302,2012-11-03,2012,11,03,,鹿沼総合体育館(フォレストアリーナ),FC東京,豊田合成トレフェルサ,坂本将康,中谷宏大,1,3,4,Lose,78,93,100,16:30,18:19,1300,,田野昭彦,澤達大,神山茂,Home
1,,盛重龍,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,302,2012-11-03,2012,11,03,,鹿沼総合体育館(フォレストアリーナ),豊田合成トレフェルサ,FC東京,安原貴之,増成一志,3,1,4,Win,93,78,100,16:30,18:19,1300,,田野昭彦,澤達大,神山茂,Away
