AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Get Point,Lose Point,Game Time,Start Time,End Time,Spectators,Jury,Chief Umpire,Sub Umpire,Judgeman,Home Away,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%
108,61,7,56.5,15.25,33,16,4,48.5,8,2.00,98,5,19,25,6.6,76,38.0,15.0,59.9,120,2018-11-10,2018,11,10,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,サントリーサンバーズ,豊田合成トレフェルサ,荻野正二,酒井大祐,3,1,4,Win,99,92,116,16:00,18:05,1000,伊藤博之,國頭亮太,山本和良,中倉文菜,Away,110,55,6,50.0,13.75,18,5,3,27.8,5,1.25,93,3,16,21,4.6,76,33.0,16.0,53.9
92,43,8,46.7,10.75,14,7,3,50.0,13,3.25,97,4,11,23,7.2,64,34.0,15.0,64.8,122,2018-11-10,2018,11,10,,墨田区総合体育館,パナソニックパンサーズ,堺ブレイザーズ,川村慎二,古田博幸,3,1,4,Win,98,88,101,16:00,18:00,1600,大塚達也,浅井唯由,原啓之,森健,Home,125,56,10,44.8,14.00,25,9,3,36.0,4,1.00,89,6,23,15,4.5,85,33.0,28.0,55.3
125,56,10,44.8,14.00,25,9,3,36.0,4,1.00,89,6,23,15,4.5,85,33.0,28.0,55.3,122,2018-11-10,2018,11,10,,墨田区総合体育館,堺ブレイザーズ,パナソニックパンサーズ,真保綱一郎,上杉徹,1,3,4,Lose,88,98,101,16:00,18:00,1600,大塚達也,浅井唯由,原啓之,森健,Away,92,43,8,46.7,10.75,14,7,3,50.0,13,3.25,97,4,11,23,7.2,64,34.0,15.0,64.8
105,56,11,53.3,14.00,20,12,4,60.0,5,1.25,90,7,14,29,11.9,86,27.0,23.0,44.8,123,2018-11-11,2018,11,11,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,ジェイテクトSTINGS,サントリーサンバーズ,高橋慎治,若山智昭,1,3,4,Lose,89,101,112,12:00,14:01,2100,伊藤博之,村中伸,國頭亮太,天野五月,Home,110,63,7,57.3,15.75,25,12,4,48.0,5,1.25,100,3,13,36,8.8,72,30.0,10.0,48.6
110,63,7,57.3,15.75,25,12,4,48.0,5,1.25,100,3,13,36,8.8,72,30.0,10.0,48.6,123,2018-11-11,2018,11,11,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,サントリーサンバーズ,ジェイテクトSTINGS,荻野正二,酒井大祐,3,1,4,Win,101,89,112,12:00,14:01,2100,伊藤博之,村中伸,國頭亮太,天野五月,Away,105,56,11,53.3,14.00,20,12,4,60.0,5,1.25,90,7,14,29,11.9,86,27.0,23.0,44.8
106,50,5,47.2,12.50,20,8,2,40.0,8,2.00,97,4,12,19,5.9,66,27.0,16.0,53.0,125,2018-11-11,2018,11,11,,墨田区総合体育館,堺ブレイザーズ,大分三好ヴァイセアドラー,真保綱一郎,上杉徹,3,1,4,Win,98,87,104,12:00,13:53,1300,大塚達也,原啓之,浅井唯由,渡部千穂,Home,124,63,10,50.8,15.75,34,15,2,44.1,4,1.00,88,1,22,23,1.4,84,41.0,21.0,61.3
124,63,10,50.8,15.75,34,15,2,44.1,4,1.00,88,1,22,23,1.4,84,41.0,21.0,61.3,125,2018-11-11,2018,11,11,,墨田区総合体育館,大分三好ヴァイセアドラー,堺ブレイザーズ,小川貴史,小林尚登,1,3,4,Lose,87,98,104,12:00,13:53,1300,大塚達也,原啓之,浅井唯由,渡部千穂,Away,106,50,5,47.2,12.50,20,8,2,40.0,8,2.00,97,4,12,19,5.9,66,27.0,16.0,53.0
69,39,9,56.5,13.00,14,6,3,42.9,7,2.33,74,4,13,18,7.1,48,25.0,10.0,62.5,127,2018-11-11,2018,11,11,,三島市民体育館,東レアローズ,VC長野トライデンツ,小林敦,篠田歩,3,0,3,Win,76,64,76,13:00,14:22,1377,勝又正,戸川太輔,澤達大,鈴木基之,Home,73,36,8,49.3,12.00,13,4,3,30.8,2,0.67,66,1,18,12,-0.8,61,29.0,10.0,55.7
73,36,8,49.3,12.00,13,4,3,30.8,2,0.67,66,1,18,12,-0.8,61,29.0,10.0,55.7,127,2018-11-11,2018,11,11,,三島市民体育館,VC長野トライデンツ,東レアローズ,笹川星哉,ｱｰﾏﾂﾏｻｼﾞｪﾃﾞｨ,0,3,3,Lose,64,76,76,13:00,14:22,1377,勝又正,戸川太輔,澤達大,鈴木基之,Away,69,39,9,56.5,13.00,14,6,3,42.9,7,2.33,74,4,13,18,7.1,48,25.0,10.0,62.5
131,71,4,54.2,14.20,29,13,3,44.8,8,1.60,116,2,19,29,3.9,89,39.0,23.0,56.7,124,2018-11-11,2018,11,11,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,豊田合成トレフェルサ,JTサンダーズ,ﾄﾐｰﾃｨﾘｶｲﾈﾝ,ｸﾘｽﾃｨｱﾝｿﾝｱﾝﾃﾞｨｯｼｭ,3,2,5,Win,117,111,126,15:00,17:18,1300,伊藤博之,山本和良,江下毅,三角希実,Home,138,76,11,55.1,15.20,30,20,3,66.7,5,1.00,112,3,21,26,3.8,97,44.0,23.0,57.2
138,76,11,55.1,15.20,30,20,3,66.7,5,1.00,112,3,21,26,3.8,97,44.0,23.0,57.2,124,2018-11-11,2018,11,11,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,JTサンダーズ,豊田合成トレフェルサ,ｳﾞｺｳﾞｨｯﾁｳﾞｪｾﾘﾝ,ｻﾄﾚﾙﾃｨﾈ,2,3,5,Lose,111,117,126,15:00,17:18,1300,伊藤博之,山本和良,江下毅,三角希実,Away,131,71,4,54.2,14.20,29,13,3,44.8,8,1.60,116,2,19,29,3.9,89,39.0,23.0,56.7
89,35,7,39.3,11.67,9,5,1,55.6,2,0.67,54,2,8,12,5.6,66,25.0,19.0,52.3,126,2018-11-11,2018,11,11,,墨田区総合体育館,FC東京,パナソニックパンサーズ,ﾛﾃﾞｨｱﾚｯｻﾝﾄﾞﾛ,坂本将康,0,3,3,Lose,53,75,72,15:00,16:18,1850,大塚達也,高橋宏明,桑原健輔,古田法美,Home,83,47,7,56.6,15.67,16,11,2,68.8,9,3.00,74,3,6,21,9.1,45,17.0,15.0,54.4
83,47,7,56.6,15.67,16,11,2,68.8,9,3.00,74,3,6,21,9.1,45,17.0,15.0,54.4,126,2018-11-11,2018,11,11,,墨田区総合体育館,パナソニックパンサーズ,FC東京,川村慎二,古田博幸,3,0,3,Win,75,53,72,15:00,16:18,1850,大塚達也,高橋宏明,桑原健輔,古田法美,Away,89,35,7,39.3,11.67,9,5,1,55.6,2,0.67,54,2,8,12,5.6,66,25.0,19.0,52.3
94,45,2,47.9,15.00,18,9,1,50.0,5,1.67,74,4,6,22,10.8,56,24.0,21.0,61.6,128,2018-11-17,2018,11,17,,丸善インテックアリーナ大阪（大阪市中央体育館）,パナソニックパンサーズ,JTサンダーズ,川村慎二,古田博幸,3,0,3,Win,75,65,80,11:00,12:26,920,酒出修,浅井唯由,村中伸,和佐田信行,Home,97,51,8,52.6,17.00,21,15,1,71.4,2,0.67,66,1,9,11,2.3,67,27.0,18.0,53.7
97,51,8,52.6,17.00,21,15,1,71.4,2,0.67,66,1,9,11,2.3,67,27.0,18.0,53.7,128,2018-11-17,2018,11,17,,丸善インテックアリーナ大阪（大阪市中央体育館）,JTサンダーズ,パナソニックパンサーズ,ｳﾞｺｳﾞｨｯﾁｳﾞｪｾﾘﾝ,ｻﾄﾚﾙﾃｨﾈ,0,3,3,Lose,65,75,80,11:00,12:26,920,酒出修,浅井唯由,村中伸,和佐田信行,Away,94,45,2,47.9,15.00,18,9,1,50.0,5,1.67,74,4,6,22,10.8,56,24.0,21.0,61.6
117,57,10,48.7,14.25,37,20,4,54.1,5,1.25,84,5,13,22,8.6,86,47.0,11.0,61.0,130,2018-11-17,2018,11,17,,草薙総合運動場体育館,東レアローズ,FC東京,小林敦,篠田歩,1,3,4,Lose,83,94,101,13:00,14:50,740,佐々木克之,髙橋宏明,小野将人,新妻明子,Home,118,58,8,49.2,14.50,33,13,3,39.4,6,1.50,93,4,7,24,8.9,70,35.0,10.0,57.1
118,58,8,49.2,14.50,33,13,3,39.4,6,1.50,93,4,7,24,8.9,70,35.0,10.0,57.1,130,2018-11-17,2018,11,17,,草薙総合運動場体育館,FC東京,東レアローズ,ﾛﾃﾞｨｱﾚｯｻﾝﾄﾞﾛ,坂本将康,3,1,4,Win,94,83,101,13:00,14:50,740,佐々木克之,髙橋宏明,小野将人,新妻明子,Away,117,57,10,48.7,14.25,37,20,4,54.1,5,1.25,84,5,13,22,8.6,86,47.0,11.0,61.0
75,50,2,66.7,16.67,13,8,0,61.5,8,2.67,74,0,8,20,4.1,50,29.0,12.0,70.0,129,2018-11-17,2018,11,17,,丸善インテックアリーナ大阪（大阪市中央体育館）,サントリーサンバーズ,大分三好ヴァイセアドラー,荻野正二,酒井大祐,3,0,3,Win,75,59,74,15:00,16:25,1730,酒出修,山本晋五,千代延靖夫,田中清,Home,81,43,5,53.1,14.33,23,15,1,65.2,2,0.67,60,2,10,9,2.9,66,30.0,16.0,57.6
81,43,5,53.1,14.33,23,15,1,65.2,2,0.67,60,2,10,9,2.9,66,30.0,16.0,57.6,129,2018-11-17,2018,11,17,,丸善インテックアリーナ大阪（大阪市中央体育館）,大分三好ヴァイセアドラー,サントリーサンバーズ,小川貴史,小林尚登,0,3,3,Lose,59,75,74,15:00,16:25,1730,酒出修,山本晋五,千代延靖夫,田中清,Away,75,50,2,66.7,16.67,13,8,0,61.5,8,2.67,74,0,8,20,4.1,50,29.0,12.0,70.0
78,47,3,60.3,15.67,12,7,1,58.3,6,2.00,74,5,22,18,5.4,49,15.0,11.0,41.8,131,2018-11-17,2018,11,17,,草薙総合運動場体育館,堺ブレイザーズ,VC長野トライデンツ,真保綱一郎,上杉徹,3,0,3,Win,75,61,80,16:00,17:26,740,佐々木克之,桑原健輔,戸川太輔,鈴木基之,Home,74,32,4,43.2,10.67,10,5,2,50.0,0,0.00,62,3,11,22,9.3,50,21.0,9.0,51.0
74,32,4,43.2,10.67,10,5,2,50.0,0,0.00,62,3,11,22,9.3,50,21.0,9.0,51.0,131,2018-11-17,2018,11,17,,草薙総合運動場体育館,VC長野トライデンツ,堺ブレイザーズ,笹川星哉,ｱｰﾏﾂﾏｻｼﾞｪﾃﾞｨ,0,3,3,Lose,61,75,80,16:00,17:26,740,佐々木克之,桑原健輔,戸川太輔,鈴木基之,Away,78,47,3,60.3,15.67,12,7,1,58.3,6,2.00,74,5,22,18,5.4,49,15.0,11.0,41.8
108,60,3,55.6,15.00,28,15,1,53.6,10,2.50,96,6,16,20,7.3,66,23.0,24.0,53.0,132,2018-11-17,2018,11,17,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,ジェイテクトSTINGS,豊田合成トレフェルサ,高橋慎治,若山智昭,3,1,4,Win,97,81,101,18:30,20:20,2000,田野昭彦,山本和良,中山健,久保翔太,Home,109,47,6,43.1,11.75,12,6,1,50.0,9,2.25,82,4,14,17,5.8,78,25.0,29.0,50.6
109,47,6,43.1,11.75,12,6,1,50.0,9,2.25,82,4,14,17,5.8,78,25.0,29.0,50.6,132,2018-11-17,2018,11,17,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,豊田合成トレフェルサ,ジェイテクトSTINGS,ﾄﾐｰﾃｨﾘｶｲﾈﾝ,ｸﾘｽﾃｨｱﾝｿﾝｱﾝﾃﾞｨｯｼｭ,1,3,4,Lose,81,97,101,18:30,20:20,2000,田野昭彦,山本和良,中山健,久保翔太,Away,108,60,3,55.6,15.00,28,15,1,53.6,10,2.50,96,6,16,20,7.3,66,23.0,24.0,53.0
60,41,4,68.3,13.67,12,9,0,75.0,10,3.33,73,4,10,26,11.0,40,15.0,12.0,52.5,133,2018-11-18,2018,11,18,,丸善インテックアリーナ大阪（大阪市中央体育館）,JTサンダーズ,大分三好ヴァイセアドラー,ｳﾞｺｳﾞｨｯﾁｳﾞｪｾﾘﾝ,ｻﾄﾚﾙﾃｨﾈ,3,0,3,Win,75,47,61,11:00,12:07,550,酒出修,千代延靖夫,浅井唯由,永江雅之,Home,70,29,8,41.4,9.67,20,4,6,20.0,3,1.00,49,1,9,13,4.1,60,13.0,21.0,39.2
70,29,8,41.4,9.67,20,4,6,20.0,3,1.00,49,1,9,13,4.1,60,13.0,21.0,39.2,133,2018-11-18,2018,11,18,,丸善インテックアリーナ大阪（大阪市中央体育館）,大分三好ヴァイセアドラー,JTサンダーズ,小川貴史,小林尚登,0,3,3,Lose,47,75,61,11:00,12:07,550,酒出修,千代延靖夫,浅井唯由,永江雅之,Away,60,41,4,68.3,13.67,12,9,0,75.0,10,3.33,73,4,10,26,11.0,40,15.0,12.0,52.5
103,45,6,43.7,11.25,18,8,3,44.4,10,2.50,94,8,8,38,16.5,61,28.0,15.0,58.2,135,2018-11-18,2018,11,18,,草薙総合運動場体育館,東レアローズ,堺ブレイザーズ,小林敦,篠田歩,3,1,4,Win,95,78,99,12:00,13:48,1540,佐々木克之,小野将人,高橋宏明,新妻明子,Home,127,58,11,45.7,14.50,25,10,2,40.0,6,1.50,79,0,18,19,0.3,84,26.0,14.0,39.3
127,58,11,45.7,14.50,25,10,2,40.0,6,1.50,79,0,18,19,0.3,84,26.0,14.0,39.3,135,2018-11-18,2018,11,18,,草薙総合運動場体育館,堺ブレイザーズ,東レアローズ,真保綱一郎,上杉徹,1,3,4,Lose,78,95,99,12:00,13:48,1540,佐々木克之,小野将人,高橋宏明,新妻明子,Away,103,45,6,43.7,11.25,18,8,3,44.4,10,2.50,94,8,8,38,16.5,61,28.0,15.0,58.2
109,61,7,56.0,15.25,25,12,3,48.0,12,3.00,97,5,15,26,8.0,70,29.0,17.0,53.6,134,2018-11-18,2018,11,18,,丸善インテックアリーナ大阪（大阪市中央体育館）,サントリーサンバーズ,パナソニックパンサーズ,荻野正二,酒井大祐,3,1,4,Win,98,83,109,15:00,17:03,2030,酒出修,村中伸,山本晋五,安田悠司,Home,109,51,3,46.8,12.75,24,13,0,54.2,5,1.25,84,5,13,24,9.2,79,28.0,25.0,51.3
109,51,3,46.8,12.75,24,13,0,54.2,5,1.25,84,5,13,24,9.2,79,28.0,25.0,51.3,134,2018-11-18,2018,11,18,,丸善インテックアリーナ大阪（大阪市中央体育館）,パナソニックパンサーズ,サントリーサンバーズ,川村慎二,ﾓｯﾀﾊﾟｴｽﾏｳﾘｼｵ,1,3,4,Lose,83,98,109,15:00,17:03,2030,酒出修,村中伸,山本晋五,安田悠司,Away,109,61,7,56.0,15.25,25,12,3,48.0,12,3.00,97,5,15,26,8.0,70,29.0,17.0,53.6
84,41,3,48.8,13.67,11,4,0,36.4,8,2.67,73,5,12,20,9.6,42,17.0,12.0,54.8,136,2018-11-18,2018,11,18,,草薙総合運動場体育館,FC東京,VC長野トライデンツ,ﾛﾃﾞｨｱﾚｯｻﾝﾄﾞﾛ,坂本将康,3,0,3,Win,75,52,73,15:00,16:19,1050,佐々木克之,戸川太輔,桑原健輔,鈴木基之,Home,90,29,7,32.2,9.67,9,1,0,11.1,3,1.00,54,3,11,11,5.6,58,25.0,11.0,52.6
90,29,7,32.2,9.67,9,1,0,11.1,3,1.00,54,3,11,11,5.6,58,25.0,11.0,52.6,136,2018-11-18,2018,11,18,,草薙総合運動場体育館,VC長野トライデンツ,FC東京,笹川星哉,ｱｰﾏﾂﾏｻｼﾞｪﾃﾞｨ,0,3,3,Lose,52,75,73,15:00,16:19,1050,佐々木克之,戸川太輔,桑原健輔,鈴木基之,Away,84,41,3,48.8,13.67,11,4,0,36.4,8,2.67,73,5,12,20,9.6,42,17.0,12.0,54.8
139,60,9,43.2,15.00,36,14,5,38.9,5,1.25,85,3,11,18,5.6,85,28.0,23.0,46.5,137,2018-11-24,2018,11,24,,堺市金岡公園体育館,堺ブレイザーズ,JTサンダーズ,真保綱一郎,上杉徹,3,1,4,Win,86,93,111,12:00,14:07,1600,印藤智一,髙橋宏明,浅井唯由,安田悠司,Home,111,56,6,50.5,14.00,27,15,3,55.6,13,3.25,94,2,9,33,8.5,74,32.0,23.0,58.8
111,56,6,50.5,14.00,27,15,3,55.6,13,3.25,94,2,9,33,8.5,74,32.0,23.0,58.8,137,2018-11-24,2018,11,24,,堺市金岡公園体育館,JTサンダーズ,堺ブレイザーズ,ｳﾞｺｳﾞｨｯﾁｳﾞｪｾﾘﾝ,ｻﾄﾚﾙﾃｨﾈ,1,3,4,Lose,93,86,111,12:00,14:07,1600,印藤智一,髙橋宏明,浅井唯由,安田悠司,Away,139,60,9,43.2,15.00,36,14,5,38.9,5,1.25,85,3,11,18,5.6,85,28.0,23.0,46.5
126,62,7,49.2,15.50,24,11,2,45.8,7,1.75,95,1,20,13,-0.8,72,32.0,15.0,54.9,139,2018-11-24,2018,11,24,,松本市総合体育館,豊田合成トレフェルサ,東レアローズ,ﾄﾐｰﾃｨﾘｶｲﾈﾝ,ｸﾘｽﾃｨｱﾝｿﾝｱﾝﾃﾞｨｯｼｭ,3,1,4,Win,96,89,112,12:00,14:01,1220,大塚達也,江下毅,澤達大,樋口裕晃,Home,117,51,6,43.6,12.75,23,11,0,47.8,6,1.50,90,4,16,24,6.7,74,48.0,13.0,73.6
117,51,6,43.6,12.75,23,11,0,47.8,6,1.50,90,4,16,24,6.7,74,48.0,13.0,73.6,139,2018-11-24,2018,11,24,,松本市総合体育館,東レアローズ,豊田合成トレフェルサ,小林敦,篠田歩,1,3,4,Lose,89,96,112,12:00,14:01,1220,大塚達也,江下毅,澤達大,樋口裕晃,Away,126,62,7,49.2,15.50,24,11,2,45.8,7,1.75,95,1,20,13,-0.8,72,32.0,15.0,54.9
102,56,5,54.9,14.00,14,9,1,64.3,10,2.50,98,6,13,26,9.4,66,21.0,24.0,50.0,138,2018-11-24,2018,11,24,,堺市金岡公園体育館,サントリーサンバーズ,FC東京,荻野正二,酒井大祐,3,1,4,Win,98,75,106,15:00,16:55,1017,印藤智一,中山健,山本和良,和佐田信行,Home,130,51,11,39.2,12.75,26,9,3,34.6,3,0.75,76,2,10,21,6.2,80,32.0,22.0,53.8
130,51,11,39.2,12.75,26,9,3,34.6,3,0.75,76,2,10,21,6.2,80,32.0,22.0,53.8,138,2018-11-24,2018,11,24,,堺市金岡公園体育館,FC東京,サントリーサンバーズ,ﾛﾃﾞｨｱﾚｯｻﾝﾄﾞﾛ,坂本将康,1,3,4,Lose,75,98,106,15:00,16:55,1017,印藤智一,中山健,山本和良,和佐田信行,Away,102,56,5,54.9,14.00,14,9,1,64.3,10,2.50,98,6,13,26,9.4,66,21.0,24.0,50.0
82,33,6,40.2,11.00,14,5,2,35.7,6,2.00,67,3,12,9,3.4,56,26.0,16.0,60.7,140,2018-11-24,2018,11,24,,松本市総合体育館,VC長野トライデンツ,ジェイテクトSTINGS,笹川星哉,ｱｰﾏﾂﾏｻｼﾞｪﾃﾞｨ,0,3,3,Lose,65,75,80,16:00,17:33,2260,大塚達也,西中野健,小野将人,橋詰清美,Home,85,46,3,54.1,15.33,15,8,2,53.3,7,2.33,73,4,17,10,3.1,52,33.0,10.0,73.1
85,46,3,54.1,15.33,15,8,2,53.3,7,2.33,73,4,17,10,3.1,52,33.0,10.0,73.1,140,2018-11-24,2018,11,24,,松本市総合体育館,ジェイテクトSTINGS,VC長野トライデンツ,高橋慎治,ﾌｧｼﾞｬｰﾆﾌｪﾃﾞﾘｺ,3,0,3,Win,75,65,80,16:00,17:33,2260,大塚達也,西中野健,小野将人,橋詰清美,Away,82,33,6,40.2,11.00,14,5,2,35.7,6,2.00,67,3,12,9,3.4,56,26.0,16.0,60.7
95,39,6,41.1,13.00,15,7,0,46.7,2,0.67,57,2,10,9,3.1,65,29.0,18.0,58.5,143,2018-11-25,2018,11,25,,松本市総合体育館,VC長野トライデンツ,豊田合成トレフェルサ,笹川星哉,ｱｰﾏﾂﾏｻｼﾞｪﾃﾞｨ,0,3,3,Lose,55,75,75,12:00,13:28,1460,大塚達也,澤達大,江下毅,内藤義人,Home,86,47,3,54.7,15.67,4,2,0,50.0,9,3.00,73,1,8,17,4.5,46,24.0,12.0,65.2
86,47,3,54.7,15.67,4,2,0,50.0,9,3.00,73,1,8,17,4.5,46,24.0,12.0,65.2,143,2018-11-25,2018,11,25,,松本市総合体育館,豊田合成トレフェルサ,VC長野トライデンツ,ﾄﾐｰﾃｨﾘｶｲﾈﾝ,ｸﾘｽﾃｨｱﾝｿﾝｱﾝﾃﾞｨｯｼｭ,3,0,3,Win,75,55,75,12:00,13:28,1460,大塚達也,澤達大,江下毅,内藤義人,Away,95,39,6,41.1,13.00,15,7,0,46.7,2,0.67,57,2,10,9,3.1,65,29.0,18.0,58.5
100,47,5,47.0,11.75,23,15,0,65.2,7,1.75,80,1,10,17,3.4,76,22.0,24.0,44.7,141,2018-11-25,2018,11,25,,堺市金岡公園体育館,堺ブレイザーズ,サントリーサンバーズ,真保綱一郎,上杉徹,1,3,4,Lose,79,94,101,12:00,13:57,1750,印藤智一,山本和良,高橋宏明,安田悠司,Home,102,60,8,58.8,15.00,19,11,3,57.9,11,2.75,93,8,14,30,12.9,69,30.0,22.0,59.4
102,60,8,58.8,15.00,19,11,3,57.9,11,2.75,93,8,14,30,12.9,69,30.0,22.0,59.4,141,2018-11-25,2018,11,25,,堺市金岡公園体育館,サントリーサンバーズ,堺ブレイザーズ,荻野正二,酒井大祐,3,1,4,Win,94,79,101,12:00,13:57,1750,印藤智一,山本和良,高橋宏明,安田悠司,Away,100,47,5,47.0,11.75,23,15,0,65.2,7,1.75,80,1,10,17,3.4,76,22.0,24.0,44.7
109,56,9,51.4,14.00,22,16,3,72.7,7,1.75,90,4,12,20,6.7,81,31.0,16.0,48.1,145,2018-11-25,2018,11,25,,大分県立総合体育館,大分三好ヴァイセアドラー,パナソニックパンサーズ,小川貴史,ﾑﾚｲﾎﾟｰﾙ,1,3,4,Lose,89,96,107,13:00,14:56,939,中馬義郎,冨田博一,千代延靖夫,平川祐介,Home,105,58,7,55.2,14.50,17,10,0,58.8,11,2.75,95,3,14,31,7.6,75,37.0,17.0,60.7
105,58,7,55.2,14.50,17,10,0,58.8,11,2.75,95,3,14,31,7.6,75,37.0,17.0,60.7,145,2018-11-25,2018,11,25,,大分県立総合体育館,パナソニックパンサーズ,大分三好ヴァイセアドラー,川村慎二,古田博幸,3,1,4,Win,96,89,107,13:00,14:56,939,中馬義郎,冨田博一,千代延靖夫,平川祐介,Away,109,56,9,51.4,14.00,22,16,3,72.7,7,1.75,90,4,12,20,6.7,81,31.0,16.0,48.1
83,46,4,55.4,15.33,16,8,3,50.0,11,3.67,73,2,10,23,7.2,48,20.0,18.0,60.4,142,2018-11-25,2018,11,25,,堺市金岡公園体育館,JTサンダーズ,FC東京,ｳﾞｺｳﾞｨｯﾁｳﾞｪｾﾘﾝ,ｻﾄﾚﾙﾃｨﾈ,3,0,3,Win,75,57,75,15:00,16:21,942,印藤智一,浅井唯由,中山健,和佐田信行,Home,92,38,4,41.3,12.67,14,6,0,42.9,1,0.33,59,1,10,10,1.7,62,26.0,13.0,52.4
92,38,4,41.3,12.67,14,6,0,42.9,1,0.33,59,1,10,10,1.7,62,26.0,13.0,52.4,142,2018-11-25,2018,11,25,,堺市金岡公園体育館,FC東京,JTサンダーズ,ﾛﾃﾞｨｱﾚｯｻﾝﾄﾞﾛ,坂本将康,0,3,3,Lose,57,75,75,15:00,16:21,942,印藤智一,浅井唯由,中山健,和佐田信行,Away,83,46,4,55.4,15.33,16,8,3,50.0,11,3.67,73,2,10,23,7.2,48,20.0,18.0,60.4
78,35,5,44.9,11.67,13,6,2,46.2,6,2.00,63,0,10,11,0.4,54,31.0,6.0,63.0,144,2018-11-25,2018,11,25,,松本市総合体育館,東レアローズ,ジェイテクトSTINGS,小林敦,篠田歩,0,3,3,Lose,61,75,75,15:00,16:21,1920,大塚達也,小野将人,西中野健,樋口裕晃,Home,81,41,4,50.6,13.67,17,8,2,47.1,11,3.67,73,7,15,17,10.3,53,19.0,23.0,57.5
81,41,4,50.6,13.67,17,8,2,47.1,11,3.67,73,7,15,17,10.3,53,19.0,23.0,57.5,144,2018-11-25,2018,11,25,,松本市総合体育館,ジェイテクトSTINGS,東レアローズ,高橋慎治,ﾌｧｼﾞｬｰﾆﾌｪﾃﾞﾘｺ,3,0,3,Win,75,61,75,15:00,16:21,1920,大塚達也,小野将人,西中野健,樋口裕晃,Away,78,35,5,44.9,11.67,13,6,2,46.2,6,2.00,63,0,10,11,0.4,54,31.0,6.0,63.0
134,62,7,46.3,12.40,21,10,1,47.6,11,2.20,111,4,20,33,6.5,97,52.0,12.0,59.8,146,2018-12-01,2018,12,01,,とくぎんトモニアリーナ（徳島市立体育館）,ジェイテクトSTINGS,大分三好ヴァイセアドラー,高橋慎治,ﾌｧｼﾞｬｰﾆﾌｪﾃﾞﾘｺ,2,3,5,Lose,111,117,134,13:00,15:26,1511,小柴滋,江下毅,グレッグルーオー,齋藤雄司,Home,125,60,10,48.0,12.00,35,16,7,45.7,15,3.00,117,6,17,30,7.9,89,45.0,10.0,56.2
125,60,10,48.0,12.00,35,16,7,45.7,15,3.00,117,6,17,30,7.9,89,45.0,10.0,56.2,146,2018-12-01,2018,12,01,,とくぎんトモニアリーナ（徳島市立体育館）,大分三好ヴァイセアドラー,ジェイテクトSTINGS,小川貴史,ﾑﾚｲﾎﾟｰﾙ,3,2,5,Win,117,111,134,13:00,15:26,1511,小柴滋,江下毅,グレッグルーオー,齋藤雄司,Away,134,62,7,46.3,12.40,21,10,1,47.6,11,2.20,111,4,20,33,6.5,97,52.0,12.0,59.8
89,47,7,52.8,11.75,12,6,3,50.0,7,1.75,86,2,13,17,3.5,70,17.0,23.0,40.7,148,2018-12-01,2018,12,01,,駒沢オリンピック公園総合運動場屋内球技場,FC東京,サントリーサンバーズ,ﾛﾃﾞｨｱﾚｯｻﾝﾄﾞﾛ,坂本将康,1,3,4,Lose,85,93,101,13:00,14:50,1480,印藤智一,高橋宏明,森口豊,塚本健二,Home,97,58,8,59.8,14.50,13,7,1,53.8,7,1.75,92,5,19,28,7.9,72,20.0,34.0,51.4
97,58,8,59.8,14.50,13,7,1,53.8,7,1.75,92,5,19,28,7.9,72,20.0,34.0,51.4,148,2018-12-01,2018,12,01,,駒沢オリンピック公園総合運動場屋内球技場,サントリーサンバーズ,FC東京,荻野正二,酒井大祐,3,1,4,Win,93,85,101,13:00,14:50,1480,印藤智一,高橋宏明,森口豊,塚本健二,Away,89,47,7,52.8,11.75,12,6,3,50.0,7,1.75,86,2,13,17,3.5,70,17.0,23.0,40.7
79,46,4,58.2,15.33,15,8,1,53.3,10,3.33,75,2,4,23,9.0,52,25.0,20.0,67.3,149,2018-12-01,2018,12,01,,駒沢オリンピック公園総合運動場屋内球技場,パナソニックパンサーズ,VC長野トライデンツ,川村慎二,古田博幸,3,0,3,Win,77,62,83,16:00,17:29,1100,印藤智一,桑原健輔,千代延靖夫,金廣美善夫,Home,101,46,6,45.5,15.33,17,6,0,35.3,3,1.00,64,3,9,7,3.9,70,23.0,22.0,48.6
