AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win_Set,Lose_Set,Total_Set,Win_Lose,Get_Point,Lose_Point,Game_Time,Start_Time,End_Time,Spectators,Jury,Chief_Umpire,Sub_Umpire,Judgeman,Home_Away,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%
139,72,10,51.8,14.40,26,11,5,42.3,9,1.80,114,4,21,20,7.7,93,73.0,0.0,78.5,301,2008-11-08,2008,11,08,,須賀川アリーナ,豊田合成トレフェルサ,NECブルーロケッツ,松田明彦,矢野裕範,3,2,5,Win,115,109,118,14:00,16:10,2200,,田野敏彦,土佐和樹,高野年昭,Home,139,67,14,48.2,13.40,33,21,3,63.6,6,1.20,109,1,15,20,5.5,90,69.0,0.0,76.7
139,67,14,48.2,13.40,33,21,3,63.6,6,1.20,109,1,15,20,5.5,90,69.0,0.0,76.7,301,2008-11-08,2008,11,08,,須賀川アリーナ,NECブルーロケッツ,豊田合成トレフェルサ,竹内実,青木一平,2,3,5,Lose,109,115,118,14:00,16:10,2200,,田野敏彦,土佐和樹,高野年昭,Away,139,72,10,51.8,14.40,26,11,5,42.3,9,1.80,114,4,21,20,7.7,93,73.0,0.0,78.5
93,50,8,53.8,12.50,25,16,3,64.0,9,2.25,94,4,16,13,7.5,67,48.0,0.0,71.6,303,2008-11-08,2008,11,08,,松江市総合体育館,サントリーサンバーズ,東レアローズ,河野克巳,大原穣,3,1,4,Win,95,87,88,14:07,15:44,2150,,石井洋壮,冨田博一,原邦夫,Home,117,54,9,46.2,13.50,22,11,4,50.0,6,1.50,88,1,20,19,6.5,75,61.0,0.0,81.3
117,54,9,46.2,13.50,22,11,4,50.0,6,1.50,88,1,20,19,6.5,75,61.0,0.0,81.3,303,2008-11-08,2008,11,08,,松江市総合体育館,東レアローズ,サントリーサンバーズ,矢島久徳,小林敦,1,3,4,Lose,87,95,88,14:07,15:44,2150,,石井洋壮,冨田博一,原邦夫,Away,93,50,8,53.8,12.50,25,16,3,64.0,9,2.25,94,4,16,13,7.5,67,48.0,0.0,71.6
128,61,10,47.7,15.25,12,6,1,50.0,8,2.00,101,0,12,20,5.0,80,68.0,0.0,85.0,304,2008-11-08,2008,11,08,,松江市総合体育館,堺ブレイザーズ,JTサンダーズ,中垣内祐一,酒井新悟,3,1,4,Win,104,97,104,16:22,18:15,2150,,塚本健,小山剛,夏冨秀則,Home,126,59,10,46.8,14.75,17,7,2,41.2,9,2.25,99,1,18,11,3.6,89,69.0,0.0,77.5
126,59,10,46.8,14.75,17,7,2,41.2,9,2.25,99,1,18,11,3.6,89,69.0,0.0,77.5,304,2008-11-08,2008,11,08,,松江市総合体育館,JTサンダーズ,堺ブレイザーズ,ﾒｲﾌｫｰｽｺﾞｰﾄﾞﾝ,平野信孝,1,3,4,Lose,97,104,104,16:22,18:15,2150,,塚本健,小山剛,夏冨秀則,Away,128,61,10,47.7,15.25,12,6,1,50.0,8,2.00,101,0,12,20,5.0,80,68.0,0.0,85.0
144,60,15,41.7,12.00,42,13,6,31.0,10,2.00,102,0,13,19,4.7,92,67.0,0.0,72.8,302,2008-11-08,2008,11,08,,須賀川アリーナ,大分三好ヴァイセアドラー,パナソニックパンサーズ,黒葛原浩二,,2,3,5,Lose,101,110,116,16:50,18:58,2200,,阿部広太朗,阪田一美,高野年昭,Home,130,59,13,45.4,11.80,26,10,5,38.5,15,3.00,109,5,16,21,8.7,89,70.0,0.0,78.7
130,59,13,45.4,11.80,26,10,5,38.5,15,3.00,109,5,16,21,8.7,89,70.0,0.0,78.7,302,2008-11-08,2008,11,08,,須賀川アリーナ,パナソニックパンサーズ,大分三好ヴァイセアドラー,南部正司,古田博幸,3,2,5,Win,110,101,116,16:50,18:58,2200,,阿部広太朗,阪田一美,高野年昭,Away,144,60,15,41.7,12.00,42,13,6,31.0,10,2.00,102,0,13,19,4.7,92,67.0,0.0,72.8
112,53,5,47.3,13.25,25,9,2,36.0,11,2.75,97,5,3,21,10.4,68,49.0,0.0,72.1,305,2008-11-09,2008,11,09,,須賀川アリーナ,大分三好ヴァイセアドラー,NECブルーロケッツ,黒葛原浩二,ｼﾗ,3,1,4,Win,98,80,97,12:00,13:46,2450,,田野敏彦,阪田一美,高野年昭,Home,132,58,14,43.9,14.50,35,13,7,37.1,6,1.50,81,4,12,16,9.1,90,68.0,0.0,75.6
132,58,14,43.9,14.50,35,13,7,37.1,6,1.50,81,4,12,16,9.1,90,68.0,0.0,75.6,305,2008-11-09,2008,11,09,,須賀川アリーナ,NECブルーロケッツ,大分三好ヴァイセアドラー,竹内実,青木一平,1,3,4,Lose,80,98,97,12:00,13:46,2450,,田野敏彦,阪田一美,高野年昭,Away,112,53,5,47.3,13.25,25,9,2,36.0,11,2.75,97,5,3,21,10.4,68,49.0,0.0,72.1
