AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win_Set,Lose_Set,Total_Set,Win_Lose,Get_Point,Lose_Point,Game_Time,Start_Time,End_Time,Spectators,Jury,Chief_Umpire,Sub_Umpire,Judgeman,Home_Away,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%
106,40,14,37.7,10.00,24,7,4,29.2,8,2.00,80,4,16,16,9.2,77,41.0,0.0,53.2,201,2009-12-05,2009,12,05,,大阪府立体育会館,堺ブレイザーズ,サントリーサンバーズ,酒井新悟,増村雅尚,1,3,4,Lose,79,96,96,13:05,14:50,2500,,酒出修,江下毅,東勝彦,Home,96,47,8,49.0,11.75,18,8,2,44.4,10,2.50,95,3,17,34,11.7,63,44.0,0.0,69.8
96,47,8,49.0,11.75,18,8,2,44.4,10,2.50,95,3,17,34,11.7,63,44.0,0.0,69.8,201,2009-12-05,2009,12,05,,大阪府立体育会館,サントリーサンバーズ,堺ブレイザーズ,河野克巳,栗原圭介,3,1,4,Win,96,79,96,13:05,14:50,2500,,酒出修,江下毅,東勝彦,Away,106,40,14,37.7,10.00,24,7,4,29.2,8,2.00,80,4,16,16,9.2,77,41.0,0.0,53.2
113,50,9,44.2,12.50,29,14,5,48.3,10,2.50,79,0,15,30,9.5,84,50.0,0.0,59.5,203,2009-12-05,2009,12,05,,広島県立総合体育館(グリーンアリーナ),大分三好ヴァイセアドラー,東レアローズ,増成一志,小西健太郎,1,3,4,Lose,78,95,85,14:00,15:34,1440,,石井洋壮,横山寿一,松井学,Home,96,46,8,47.9,11.50,17,7,3,41.2,14,3.50,94,3,9,32,11.3,64,34.0,0.0,53.1
96,46,8,47.9,11.50,17,7,3,41.2,14,3.50,94,3,9,32,11.3,64,34.0,0.0,53.1,203,2009-12-05,2009,12,05,,広島県立総合体育館(グリーンアリーナ),東レアローズ,大分三好ヴァイセアドラー,秋山央,掛川厚志,3,1,4,Win,95,78,85,14:00,15:34,1440,,石井洋壮,横山寿一,松井学,Away,113,50,9,44.2,12.50,29,14,5,48.3,10,2.50,79,0,15,30,9.5,84,50.0,0.0,59.5
116,60,4,51.7,12.00,25,10,4,40.0,13,2.60,111,6,17,29,11.0,78,49.0,0.0,62.8,202,2009-12-05,2009,12,05,,大阪府立体育会館,パナソニックパンサーズ,豊田合成トレフェルサ,南部正司,古田博幸,3,2,5,Win,112,94,112,15:30,17:34,1800,,田中昭彦,村中伸,和佐田信行,Home,138,55,17,39.9,11.00,39,16,8,41.0,9,1.80,95,6,16,24,11.6,93,59.0,0.0,63.4
138,55,17,39.9,11.00,39,16,8,41.0,9,1.80,95,6,16,24,11.6,93,59.0,0.0,63.4,202,2009-12-05,2009,12,05,,大阪府立体育会館,豊田合成トレフェルサ,パナソニックパンサーズ,松田明彦,矢野裕範,2,3,5,Lose,94,112,112,15:30,17:34,1800,,田中昭彦,村中伸,和佐田信行,Away,116,60,4,51.7,12.00,25,10,4,40.0,13,2.60,111,6,17,29,11.0,78,49.0,0.0,62.8
66,38,3,57.6,12.67,14,10,0,71.4,14,4.67,73,2,6,23,10.3,46,28.0,0.0,60.9,204,2009-12-05,2009,12,05,,広島県立総合体育館(グリーンアリーナ),JTサンダーズ,FC東京,ﾒｲﾌｫｰｽｺﾞｰﾄﾞﾝ,久保義人,3,0,3,Win,75,60,74,16:10,17:30,2360,,田野昭彦,塚本健,高橋順久,Home,89,42,6,47.2,14.00,18,9,2,50.0,5,1.67,62,2,14,18,10.5,66,42.0,0.0,63.6
89,42,6,47.2,14.00,18,9,2,50.0,5,1.67,62,2,14,18,10.5,66,42.0,0.0,63.6,204,2009-12-05,2009,12,05,,広島県立総合体育館(グリーンアリーナ),FC東京,JTサンダーズ,坂本将康,伊奈弘人,0,3,3,Lose,60,75,74,16:10,17:30,2360,,田野昭彦,塚本健,高橋順久,Away,66,38,3,57.6,12.67,14,10,0,71.4,14,4.67,73,2,6,23,10.3,46,28.0,0.0,60.9
136,60,11,44.1,12.00,20,8,4,40.0,10,2.00,106,4,13,26,9.5,86,51.0,0.0,59.3,207,2009-12-06,2009,12,06,,広島県立総合体育館(グリーンアリーナ),東レアローズ,FC東京,秋山央,掛川厚志,3,2,5,Win,107,101,106,13:00,14:58,1380,,石井洋壮,横山寿一,横畠真希,Home,142,62,11,43.7,12.40,18,10,2,55.6,7,1.40,102,3,15,33,10.6,91,63.0,0.0,69.2
142,62,11,43.7,12.40,18,10,2,55.6,7,1.40,102,3,15,33,10.6,91,63.0,0.0,69.2,207,2009-12-06,2009,12,06,,広島県立総合体育館(グリーンアリーナ),FC東京,東レアローズ,坂本将康,伊奈弘人,2,3,5,Lose,101,107,106,13:00,14:58,1380,,石井洋壮,横山寿一,横畠真希,Away,136,60,11,44.1,12.00,20,8,4,40.0,10,2.00,106,4,13,26,9.5,86,51.0,0.0,59.3
