AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win_Set,Lose_Set,Total_Set,Win_Lose,Get_Point,Lose_Point,Game_Time,Start_Time,End_Time,Spectators,Jury,Chief_Umpire,Sub_Umpire,Judgeman,Home_Away,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%
145,64,13,44.1,12.80,28,12,4,42.9,17,3.40,114,1,14,13,3.6,101,81.0,0.0,80.2,101,2000-12-15,2000,12,15,,東京体育館,東レアローズ,NECブルーロケッツ,寺西隆夫,松本岳志,2,3,5,Lose,113,118,124,18:07,20:23,3548,,大塚達也,小林朝実,竹内幹夫,Home,158,70,14,44.3,14.00,28,14,2,50.0,13,2.60,117,3,14,19,6.5,100,86.0,0.0,86.0
158,70,14,44.3,14.00,28,14,2,50.0,13,2.60,117,3,14,19,6.5,100,86.0,0.0,86.0,101,2000-12-15,2000,12,15,,東京体育館,NECブルーロケッツ,東レアローズ,金子敏和,楊成太,3,2,5,Win,118,113,124,18:07,20:23,3548,,大塚達也,小林朝実,竹内幹夫,Away,145,64,13,44.1,12.80,28,12,4,42.9,17,3.40,114,1,14,13,3.6,101,81.0,0.0,80.2
82,45,5,54.9,15.00,16,12,0,75.0,7,2.33,74,7,13,23,15.6,54,32.0,0.0,59.3,104,2000-12-16,2000,12,16,,水島緑地福田公園体育館,サントリーサンバーズ,富士フイルム・プラネッツ,桑田美仁,河野克巳,3,0,3,Win,75,65,69,14:00,15:15,2300,,石井洋壮,大塚春夫,岸本健一,Home,67,34,3,50.7,11.33,11,3,1,27.3,12,4.00,66,1,11,22,9.8,60,31.0,0.0,51.7
67,34,3,50.7,11.33,11,3,1,27.3,12,4.00,66,1,11,22,9.8,60,31.0,0.0,51.7,104,2000-12-16,2000,12,16,,水島緑地福田公園体育館,富士フイルム・プラネッツ,サントリーサンバーズ,山田修司,米山一朋,0,3,3,Lose,65,75,69,14:00,15:15,2300,,石井洋壮,大塚春夫,岸本健一,Away,82,45,5,54.9,15.00,16,12,0,75.0,7,2.33,74,7,13,23,15.6,54,32.0,0.0,59.3
133,59,9,44.4,11.80,23,9,1,39.1,12,2.40,111,4,14,15,6.8,93,81.0,0.0,87.1,102,2000-12-16,2000,12,16,,東京体育館,NECブルーロケッツ,パナソニックパンサーズ,金子敏和,楊成太,2,3,5,Lose,111,107,114,15:55,18:01,4794,,小柴滋,斎藤聖二,土屋明美,Home,132,64,21,48.5,12.80,33,14,6,42.4,12,2.40,107,3,13,10,4.8,94,78.0,0.0,83.0
132,64,21,48.5,12.80,33,14,6,42.4,12,2.40,107,3,13,10,4.8,94,78.0,0.0,83.0,102,2000-12-16,2000,12,16,,東京体育館,パナソニックパンサーズ,NECブルーロケッツ,春田政幸,下村護,3,2,5,Win,107,111,114,15:55,18:01,4794,,小柴滋,斎藤聖二,土屋明美,Away,133,59,9,44.4,11.80,23,9,1,39.1,12,2.40,111,4,14,15,6.8,93,81.0,0.0,87.1
116,45,15,38.8,9.00,24,10,3,41.7,11,2.20,93,5,15,24,11.2,93,68.0,0.0,73.1,105,2000-12-16,2000,12,16,,水島緑地福田公園体育館,堺ブレイザーズ,旭化成スパーキッズ,植田辰哉,長谷川博之,2,3,5,Lose,92,112,104,16:00,17:40,2300,,芦田光巨,室貴由輝,武田粛,Home,121,65,7,53.7,13.00,18,6,2,33.3,12,2.40,111,3,16,24,7.9,76,49.0,0.0,64.5
121,65,7,53.7,13.00,18,6,2,33.3,12,2.40,111,3,16,24,7.9,76,49.0,0.0,64.5,105,2000-12-16,2000,12,16,,水島緑地福田公園体育館,旭化成スパーキッズ,堺ブレイザーズ,家本芳夫,久保義人,3,2,5,Win,112,92,104,16:00,17:40,2300,,芦田光巨,室貴由輝,武田粛,Away,116,45,15,38.8,9.00,24,10,3,41.7,11,2.20,93,5,15,24,11.2,93,68.0,0.0,73.1
73,44,3,60.3,14.67,10,4,1,40.0,11,3.67,74,2,10,19,8.9,48,43.0,0.0,89.6,103,2000-12-16,2000,12,16,,,東レアローズ,日立国分トルメンタ,寺西隆夫,松本岳志,3,0,3,Win,76,57,61,16:35,17:42,2500,,深谷信,大畠康弘,黒沢勝秀,Home,81,35,7,43.2,11.67,12,5,1,41.7,9,3.00,59,0,11,5,2.1,63,43.0,0.0,68.3
81,35,7,43.2,11.67,12,5,1,41.7,9,3.00,59,0,11,5,2.1,63,43.0,0.0,68.3,103,2000-12-16,2000,12,16,,,日立国分トルメンタ,東レアローズ,井上謙,濱本久樹,0,3,3,Lose,57,76,61,16:35,17:42,2500,,深谷信,大畠康弘,黒沢勝秀,Away,73,44,3,60.3,14.67,10,4,1,40.0,11,3.67,74,2,10,19,8.9,48,43.0,0.0,89.6
108,52,7,48.1,13.00,18,10,3,55.6,13,3.25,89,7,9,21,13.3,71,51.0,0.0,71.8,108,2000-12-17,2000,12,17,,,サントリーサンバーズ,旭化成スパーキッズ,桑田美仁,河野克巳,3,1,4,Win,90,82,82,13:00,12:00,2684,,芦田光巨,室貴由輝,神達次男,Home,112,54,6,48.2,13.50,23,7,2,30.4,8,2.00,83,1,11,20,7.2,75,52.0,0.0,69.3
