AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win_Set,Lose_Set,Total_Set,Win_Lose,Get_Point,Lose_Point,Game_Time,Start_Time,End_Time,Spectators,Jury,Chief_Umpire,Sub_Umpire,Judgeman,Home_Away,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%
128,57,4,44.5,11.40,17,7,0,41.2,14,2.80,109,4,19,25,9.0,81,48.0,0.0,59.3,301,2014-11-15,2014,11,15,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,パナソニックパンサーズ,豊田合成トレフェルサ,川村慎二,真保綱一郎,2,3,5,Lose,109,106,129,14:00,16:21,2179,,村中伸,塚本健,松井孝志,Home,140,64,10,45.7,12.80,34,18,2,52.9,12,2.40,105,5,21,31,11.8,88,61.0,0.0,69.3
140,64,10,45.7,12.80,34,18,2,52.9,12,2.40,105,5,21,31,11.8,88,61.0,0.0,69.3,301,2014-11-15,2014,11,15,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,豊田合成トレフェルサ,パナソニックパンサーズ,ｸﾘｽﾃｨｱﾝｿﾝｱﾝﾃﾞｨｯｼｭ,藤田和広,3,2,5,Win,106,109,129,14:00,16:21,2179,,村中伸,塚本健,松井孝志,Away,128,57,4,44.5,11.40,17,7,0,41.2,14,2.80,109,4,19,25,9.0,81,48.0,0.0,59.3
92,42,5,45.7,10.50,9,3,0,33.3,10,2.50,97,3,11,32,10.9,63,37.0,0.0,58.7,302,2014-11-15,2014,11,15,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,東レアローズ,堺ブレイザーズ,小林敦,篠田歩,3,1,4,Win,98,85,103,17:00,18:52,1362,,千代延靖夫,戸川太輔,岡田三千雄,Home,113,49,17,43.4,12.25,23,8,6,34.8,10,2.50,86,7,21,21,13.1,85,51.0,0.0,60.0
113,49,17,43.4,12.25,23,8,6,34.8,10,2.50,86,7,21,21,13.1,85,51.0,0.0,60.0,302,2014-11-15,2014,11,15,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,堺ブレイザーズ,東レアローズ,印東玄弥,ｼｰｸﾞﾙﾌｧﾝﾀﾞｲｸﾌｪｽﾄｲ,1,3,4,Lose,85,98,103,17:00,18:52,1362,,千代延靖夫,戸川太輔,岡田三千雄,Away,92,42,5,45.7,10.50,9,3,0,33.3,10,2.50,97,3,11,32,10.9,63,37.0,0.0,58.7
146,63,6,43.2,12.60,39,20,2,51.3,14,2.80,119,5,20,40,12.1,93,44.0,0.0,47.3,303,2014-11-16,2014,11,16,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,JTサンダーズ,ジェイテクトSTINGS,ｳﾞｺｳﾞｨｯﾁｳﾞｪｾﾘﾝ,徳元幸人,2,3,5,Lose,119,113,137,13:00,15:29,1850,,塚本健,村中伸,中澤和美,Home,157,68,13,43.3,13.60,33,13,1,39.4,11,2.20,113,4,20,45,12.8,97,54.0,0.0,55.7
157,68,13,43.3,13.60,33,13,1,39.4,11,2.20,113,4,20,45,12.8,97,54.0,0.0,55.7,303,2014-11-16,2014,11,16,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,ジェイテクトSTINGS,JTサンダーズ,寺嶋大樹,豊田昇平,3,2,5,Win,113,119,137,13:00,15:29,1850,,塚本健,村中伸,中澤和美,Away,146,63,6,43.2,12.60,39,20,2,51.3,14,2.80,119,5,20,40,12.1,93,44.0,0.0,47.3
90,44,7,48.9,14.67,20,9,3,45.0,12,4.00,78,4,11,28,13.8,61,39.0,0.0,63.9,304,2014-11-16,2014,11,16,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,サントリーサンバーズ,FC東京,ｼﾞﾙｿﾝﾍﾞﾙﾅﾙﾄﾞ,栗原圭介,3,0,3,Win,79,72,88,16:10,17:44,1250,,戸川太輔,千代延靖夫,天野五月,Home,97,44,7,45.4,14.67,20,10,2,50.0,6,2.00,73,3,12,19,9.8,64,35.0,0.0,54.7
97,44,7,45.4,14.67,20,10,2,50.0,6,2.00,73,3,12,19,9.8,64,35.0,0.0,54.7,304,2014-11-16,2014,11,16,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,FC東京,サントリーサンバーズ,坂本将康,福田誉,0,3,3,Lose,72,79,88,16:10,17:44,1250,,戸川太輔,千代延靖夫,天野五月,Away,90,44,7,48.9,14.67,20,9,3,45.0,12,4.00,78,4,11,28,13.8,61,39.0,0.0,63.9
125,61,8,48.8,12.20,16,10,0,62.5,9,1.80,112,5,15,35,11.7,90,58.0,0.0,64.4,305,2014-11-22,2014,11,22,,氷見市ふれあいスポーツセンター,豊田合成トレフェルサ,堺ブレイザーズ,ｸﾘｽﾃｨｱﾝｿﾝｱﾝﾃﾞｨｯｼｭ,藤田和広,3,2,5,Win,112,109,136,14:00,16:28,980,,村上成司,城智人,高野俊弘,Home,131,68,12,51.9,13.60,20,12,4,60.0,11,2.20,109,4,19,28,9.4,95,57.0,0.0,60.0
131,68,12,51.9,13.60,20,12,4,60.0,11,2.20,109,4,19,28,9.4,95,57.0,0.0,60.0,305,2014-11-22,2014,11,22,,氷見市ふれあいスポーツセンター,堺ブレイザーズ,豊田合成トレフェルサ,印東玄弥,ｼｰｸﾞﾙﾌｧﾝﾀﾞｲｸﾌｪｽﾄｲ,2,3,5,Lose,109,112,136,14:00,16:28,980,,村上成司,城智人,高野俊弘,Away,125,61,8,48.8,12.20,16,10,0,62.5,9,1.80,112,5,15,35,11.7,90,58.0,0.0,64.4
