AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win_Set,Lose_Set,Total_Set,Win_Lose,Get_Point,Lose_Point,Game_Time,Start_Time,End_Time,Spectators,Jury,Chief_Umpire,Sub_Umpire,Judgeman,Home_Away,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%
133,69,10,51.9,13.80,21,10,0,47.6,15,3.00,109,4,31,13,6.5,98,77.0,0.0,78.6,101,2001-12-14,2001,12,14,,東京体育館,NECブルーロケッツ,JTサンダーズ,金子敏和,楊成太,2,3,5,Lose,108,112,118,19:05,21:15,3952,,小柴滋,山田道人,四本松善成,Home,110,52,5,47.3,10.40,19,9,1,47.4,12,2.40,111,2,12,20,6.1,75,61.0,0.0,81.3
110,52,5,47.3,10.40,19,9,1,47.4,12,2.40,111,2,12,20,6.1,75,61.0,0.0,81.3,101,2001-12-14,2001,12,14,,東京体育館,JTサンダーズ,NECブルーロケッツ,ﾊﾟﾙｼﾝ･ｹﾞﾝﾅｼﾞｰ,原秀治,3,2,5,Win,112,108,118,19:05,21:15,3952,,小柴滋,山田道人,四本松善成,Away,133,69,10,51.9,13.80,21,10,0,47.6,15,3.00,109,4,31,13,6.5,98,77.0,0.0,78.6
103,52,6,50.5,13.00,24,9,3,37.5,13,3.25,94,3,11,12,6.2,71,52.0,0.0,73.2,104,2001-12-15,2001,12,15,,,旭化成スパーキッズ,パナソニックパンサーズ,家本芳夫,久保義人,3,1,4,Win,95,87,91,14:00,15:40,2085,,佐々木克之,菊地博美,柳村元,Home,105,54,8,51.4,13.50,22,7,1,31.8,8,2.00,88,6,16,14,9.7,81,68.0,0.0,84.0
105,54,8,51.4,13.50,22,7,1,31.8,8,2.00,88,6,16,14,9.7,81,68.0,0.0,84.0,104,2001-12-15,2001,12,15,,,パナソニックパンサーズ,旭化成スパーキッズ,春田政幸,下村護,1,3,4,Lose,87,95,91,14:00,15:40,2085,,佐々木克之,菊地博美,柳村元,Away,103,52,6,50.5,13.00,24,9,3,37.5,13,3.25,94,3,11,12,6.2,71,52.0,0.0,73.2
103,38,12,36.9,12.67,20,9,1,45.0,7,2.33,68,1,8,13,6.0,62,47.0,0.0,75.8,102,2001-12-15,2001,12,15,,東京体育館,JTサンダーズ,東レアローズ,ﾊﾟﾙｼﾝ･ｹﾞﾝﾅｼﾞｰ,原秀治,0,3,3,Lose,66,75,74,14:05,15:25,4500,,富田満,山田道人,上田正,Home,92,43,7,46.7,14.33,26,10,4,38.5,9,3.00,73,2,10,14,7.3,60,46.0,0.0,76.7
92,43,7,46.7,14.33,26,10,4,38.5,9,3.00,73,2,10,14,7.3,60,46.0,0.0,76.7,102,2001-12-15,2001,12,15,,東京体育館,東レアローズ,JTサンダーズ,植松登,寺西隆夫,3,0,3,Win,75,66,74,14:05,15:25,4500,,富田満,山田道人,上田正,Away,103,38,12,36.9,12.67,20,9,1,45.0,7,2.33,68,1,8,13,6.0,62,47.0,0.0,75.8
124,56,9,45.2,14.00,21,11,2,52.4,8,2.00,85,4,16,11,7.5,91,74.0,0.0,81.3,103,2001-12-15,2001,12,15,,東京体育館,NECブルーロケッツ,富士フイルム・プラネッツ,金子敏和,楊成太,1,3,4,Lose,84,100,98,15:56,17:43,5364,,小柴滋,田中昭彦,長谷川登,Home,106,54,6,50.9,13.50,24,13,2,54.2,16,4.00,99,3,7,15,6.4,67,54.0,0.0,80.6
106,54,6,50.9,13.50,24,13,2,54.2,16,4.00,99,3,7,15,6.4,67,54.0,0.0,80.6,103,2001-12-15,2001,12,15,,東京体育館,富士フイルム・プラネッツ,NECブルーロケッツ,御獄和也,米山一朋,3,1,4,Win,100,84,98,15:56,17:43,5364,,小柴滋,田中昭彦,長谷川登,Away,124,56,9,45.2,14.00,21,11,2,52.4,8,2.00,85,4,16,11,7.5,91,74.0,0.0,81.3
75,40,5,53.3,13.33,10,6,1,60.0,11,3.67,73,1,12,11,5.1,46,42.0,0.0,91.3,105,2001-12-15,2001,12,15,,,堺ブレイザーズ,日立国分トルメンタ,植田辰哉,野々山悟,3,0,3,Win,75,53,68,16:15,17:29,2085,,村上成司,小林朝実,志村登,Home,82,28,13,34.1,9.33,12,2,3,16.7,8,2.67,55,0,9,4,1.8,60,49.0,0.0,81.7
82,28,13,34.1,9.33,12,2,3,16.7,8,2.67,55,0,9,4,1.8,60,49.0,0.0,81.7,105,2001-12-15,2001,12,15,,,日立国分トルメンタ,堺ブレイザーズ,井上謙,清水利公,0,3,3,Lose,53,75,68,16:15,17:29,2085,,村上成司,小林朝実,志村登,Away,75,40,5,53.3,13.33,10,6,1,60.0,11,3.67,73,1,12,11,5.1,46,42.0,0.0,91.3
138,72,8,52.2,14.40,27,13,4,48.1,10,2.00,109,2,12,18,5.8,94,77.0,0.0,81.9,106,2001-12-16,2001,12,16,,東京体育館,富士フイルム・プラネッツ,JTサンダーズ,御獄和也,米山一朋,3,2,5,Win,110,100,114,13:00,15:06,6200,,小柴滋,山田道人,松本洋子,Home,133,61,17,45.9,12.20,19,8,4,42.1,12,2.40,101,3,6,15,6.3,96,77.0,0.0,80.2
