No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win_Set,Lose_Set,Total_Set,Win_Lose,Get_Point,Lose_Point,Game_Time,Start_Time,End_Time,Spectators,Jury,Chief_Umpire,Sub_Umpire,Judgeman,Home_Away
9,,落合真理,1,,□,,,,5,1,1,20.0,1.00,0,0,0,-,0,-,2,0,0,1,12.5,0,0.0,0.0,-,501,2002-12-06,2002,12,06,,大阪府立体育会館,久光製薬スプリングス,武富士バンブー,"ｾﾘﾝｼﾞｬｰ,ｱﾋﾞﾀﾙ",番平守,3,1,4,Win,93,79,87,16:00,17:36,500,,伊藤博之,田野昭彦,越村弘,Away
10,,鶴田桂子,4,■,■,■,■,,0,0,0,-,-,0,0,0,-,0,-,13,0,0,4,7.7,1,0.0,0.0,0.0,501,2002-12-06,2002,12,06,,大阪府立体育会館,久光製薬スプリングス,武富士バンブー,"ｾﾘﾝｼﾞｬｰ,ｱﾋﾞﾀﾙ",番平守,3,1,4,Win,93,79,87,16:00,17:36,500,,伊藤博之,田野昭彦,越村弘,Away
11,,満永ひとみ,4,■,■,■,■,,18,9,2,50.0,2.25,0,0,0,-,0,-,14,1,0,5,14.6,10,5.0,0.0,50.0,501,2002-12-06,2002,12,06,,大阪府立体育会館,久光製薬スプリングス,武富士バンブー,"ｾﾘﾝｼﾞｬｰ,ｱﾋﾞﾀﾙ",番平守,3,1,4,Win,93,79,87,16:00,17:36,500,,伊藤博之,田野昭彦,越村弘,Away
12,,野田昌代,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,5,1,0,3,31.0,0,0.0,0.0,-,501,2002-12-06,2002,12,06,,大阪府立体育会館,久光製薬スプリングス,武富士バンブー,"ｾﾘﾝｼﾞｬｰ,ｱﾋﾞﾀﾙ",番平守,3,1,4,Win,93,79,87,16:00,17:36,500,,伊藤博之,田野昭彦,越村弘,Away
15,,横山直子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,501,2002-12-06,2002,12,06,,大阪府立体育会館,久光製薬スプリングス,武富士バンブー,"ｾﾘﾝｼﾞｬｰ,ｱﾋﾞﾀﾙ",番平守,3,1,4,Win,93,79,87,16:00,17:36,500,,伊藤博之,田野昭彦,越村弘,Away
16,,小山修加,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,501,2002-12-06,2002,12,06,,大阪府立体育会館,久光製薬スプリングス,武富士バンブー,"ｾﾘﾝｼﾞｬｰ,ｱﾋﾞﾀﾙ",番平守,3,1,4,Win,93,79,87,16:00,17:36,500,,伊藤博之,田野昭彦,越村弘,Away
33,,フールマンフランシーヌ,4,■,■,■,■,,29,15,1,51.7,3.75,5,2,1,40.0,3,0.75,17,2,1,3,15.0,2,2.0,0.0,100.0,501,2002-12-06,2002,12,06,,大阪府立体育会館,久光製薬スプリングス,武富士バンブー,"ｾﾘﾝｼﾞｬｰ,ｱﾋﾞﾀﾙ",番平守,3,1,4,Win,93,79,87,16:00,17:36,500,,伊藤博之,田野昭彦,越村弘,Away
1,,熊前知加子,3,■,■,■,,,26,16,3,61.5,5.33,2,0,1,0.0,1,0.33,11,1,2,4,16.4,7,3.0,0.0,42.9,502,2002-12-06,2002,12,06,,大阪府立体育会館,東レアローズ,日立リヴァーレ,達川実,岸本太道,3,0,3,Win,75,50,64,18:11,19:21,450,,田野敏彦,三見洋子,中村公一,Home
2,,木村久美,3,■,■,■,,,16,5,0,31.2,1.67,1,0,0,0.0,2,0.67,16,2,0,5,19.1,10,9.0,0.0,90.0,502,2002-12-06,2002,12,06,,大阪府立体育会館,東レアローズ,日立リヴァーレ,達川実,岸本太道,3,0,3,Win,75,50,64,18:11,19:21,450,,田野敏彦,三見洋子,中村公一,Home
3,,向井久子,3,■,■,■,,,26,9,4,34.6,3.00,1,0,1,0.0,0,-,14,0,0,3,5.4,14,8.0,0.0,57.1,502,2002-12-06,2002,12,06,,大阪府立体育会館,東レアローズ,日立リヴァーレ,達川実,岸本太道,3,0,3,Win,75,50,64,18:11,19:21,450,,田野敏彦,三見洋子,中村公一,Home
5,,小玉佐知子,3,■,■,■,,,1,1,0,100.0,0.33,0,0,0,-,1,0.33,11,1,0,4,16.4,0,0.0,0.0,-,502,2002-12-06,2002,12,06,,大阪府立体育会館,東レアローズ,日立リヴァーレ,達川実,岸本太道,3,0,3,Win,75,50,64,18:11,19:21,450,,田野敏彦,三見洋子,中村公一,Home
6,L,佐野優子,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,13,6.0,0.0,46.2,502,2002-12-06,2002,12,06,,大阪府立体育会館,東レアローズ,日立リヴァーレ,達川実,岸本太道,3,0,3,Win,75,50,64,18:11,19:21,450,,田野敏彦,三見洋子,中村公一,Home
7,,池田幸子,1,,,□,,,3,1,0,33.3,1.00,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,502,2002-12-06,2002,12,06,,大阪府立体育会館,東レアローズ,日立リヴァーレ,達川実,岸本太道,3,0,3,Win,75,50,64,18:11,19:21,450,,田野敏彦,三見洋子,中村公一,Home
8,,五十川葉子,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,2,0.0,0.0,0.0,502,2002-12-06,2002,12,06,,大阪府立体育会館,東レアローズ,日立リヴァーレ,達川実,岸本太道,3,0,3,Win,75,50,64,18:11,19:21,450,,田野敏彦,三見洋子,中村公一,Home
9,,芝田安希,2,□,,□,,,7,0,0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,1,0.0,0.0,0.0,502,2002-12-06,2002,12,06,,大阪府立体育会館,東レアローズ,日立リヴァーレ,達川実,岸本太道,3,0,3,Win,75,50,64,18:11,19:21,450,,田野敏彦,三見洋子,中村公一,Home
10,,西脇万里子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,502,2002-12-06,2002,12,06,,大阪府立体育会館,東レアローズ,日立リヴァーレ,達川実,岸本太道,3,0,3,Win,75,50,64,18:11,19:21,450,,田野敏彦,三見洋子,中村公一,Home
11,,山崎望美,2,□,,□,,,0,0,0,-,-,0,0,0,-,0,-,4,0,0,2,12.5,0,0.0,0.0,-,502,2002-12-06,2002,12,06,,大阪府立体育会館,東レアローズ,日立リヴァーレ,達川実,岸本太道,3,0,3,Win,75,50,64,18:11,19:21,450,,田野敏彦,三見洋子,中村公一,Home
14,,冨田寧寧,3,■,■,■,,,14,8,1,57.1,2.67,0,0,0,-,2,0.67,10,0,0,3,7.5,0,0.0,0.0,-,502,2002-12-06,2002,12,06,,大阪府立体育会館,東レアローズ,日立リヴァーレ,達川実,岸本太道,3,0,3,Win,75,50,64,18:11,19:21,450,,田野敏彦,三見洋子,中村公一,Home
20,,ゴルボビッチミラ,3,■,■,■,,,5,3,0,60.0,1.00,0,0,0,-,2,0.67,6,0,0,1,4.2,1,0.0,0.0,0.0,502,2002-12-06,2002,12,06,,大阪府立体育会館,東レアローズ,日立リヴァーレ,達川実,岸本太道,3,0,3,Win,75,50,64,18:11,19:21,450,,田野敏彦,三見洋子,中村公一,Home
1,,水洗りえ,3,■,■,■,,,3,2,0,66.7,0.67,0,0,0,-,0,-,4,0,1,2,12.5,0,0.0,0.0,-,502,2002-12-06,2002,12,06,,大阪府立体育会館,日立リヴァーレ,東レアローズ,菅原貞敬,角田博文,0,3,3,Lose,50,75,64,18:11,19:21,450,,田野敏彦,三見洋子,中村公一,Away
2,,渡邉悠美,2,□,■,,,,13,4,1,30.8,2.00,0,0,0,-,0,-,4,0,0,1,6.2,1,1.0,0.0,100.0,502,2002-12-06,2002,12,06,,大阪府立体育会館,日立リヴァーレ,東レアローズ,菅原貞敬,角田博文,0,3,3,Lose,50,75,64,18:11,19:21,450,,田野敏彦,三見洋子,中村公一,Away
3,,都澤みどり,3,■,■,□,,,11,3,3,27.3,1.00,0,0,0,-,0,-,6,1,0,2,21.7,11,8.0,0.0,72.7,502,2002-12-06,2002,12,06,,大阪府立体育会館,日立リヴァーレ,東レアローズ,菅原貞敬,角田博文,0,3,3,Lose,50,75,64,18:11,19:21,450,,田野敏彦,三見洋子,中村公一,Away
4,,大沼綾子,2,□,,■,,,7,1,0,14.3,0.50,0,0,0,-,0,-,4,0,0,1,6.2,0,0.0,0.0,-,502,2002-12-06,2002,12,06,,大阪府立体育会館,日立リヴァーレ,東レアローズ,菅原貞敬,角田博文,0,3,3,Lose,50,75,64,18:11,19:21,450,,田野敏彦,三見洋子,中村公一,Away
5,,後藤恵里,2,■,■,,,,9,3,0,33.3,1.50,0,0,0,-,1,0.50,5,1,1,0,16.0,0,0.0,0.0,-,502,2002-12-06,2002,12,06,,大阪府立体育会館,日立リヴァーレ,東レアローズ,菅原貞敬,角田博文,0,3,3,Lose,50,75,64,18:11,19:21,450,,田野敏彦,三見洋子,中村公一,Away
6,,野村美沙子,1,,,□,,,1,1,0,100.0,1.00,0,0,0,-,0,-,3,0,0,1,8.3,0,0.0,0.0,-,502,2002-12-06,2002,12,06,,大阪府立体育会館,日立リヴァーレ,東レアローズ,菅原貞敬,角田博文,0,3,3,Lose,50,75,64,18:11,19:21,450,,田野敏彦,三見洋子,中村公一,Away
8,L,菊池由希絵,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,29,19.0,0.0,65.5,502,2002-12-06,2002,12,06,,大阪府立体育会館,日立リヴァーレ,東レアローズ,菅原貞敬,角田博文,0,3,3,Lose,50,75,64,18:11,19:21,450,,田野敏彦,三見洋子,中村公一,Away
11,,尾形かつえ,2,■,,■,,,13,2,4,15.4,1.00,1,0,1,0.0,0,-,7,0,1,4,14.3,8,5.0,0.0,62.5,502,2002-12-06,2002,12,06,,大阪府立体育会館,日立リヴァーレ,東レアローズ,菅原貞敬,角田博文,0,3,3,Lose,50,75,64,18:11,19:21,450,,田野敏彦,三見洋子,中村公一,Away
12,,齋藤加奈子,1,,,□,,,1,0,0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,1,0.0,0.0,0.0,502,2002-12-06,2002,12,06,,大阪府立体育会館,日立リヴァーレ,東レアローズ,菅原貞敬,角田博文,0,3,3,Lose,50,75,64,18:11,19:21,450,,田野敏彦,三見洋子,中村公一,Away
13,,田原香理,2,□,,■,,,6,1,0,16.7,0.50,0,0,0,-,2,1.00,2,0,0,1,12.5,0,0.0,0.0,-,502,2002-12-06,2002,12,06,,大阪府立体育会館,日立リヴァーレ,東レアローズ,菅原貞敬,角田博文,0,3,3,Lose,50,75,64,18:11,19:21,450,,田野敏彦,三見洋子,中村公一,Away
16,,山田自子,3,■,■,■,,,13,4,0,30.8,1.33,0,0,0,-,0,-,8,0,0,2,6.2,20,12.0,0.0,60.0,502,2002-12-06,2002,12,06,,大阪府立体育会館,日立リヴァーレ,東レアローズ,菅原貞敬,角田博文,0,3,3,Lose,50,75,64,18:11,19:21,450,,田野敏彦,三見洋子,中村公一,Away
17,,ブラナーニコル,3,■,■,■,,,48,12,6,25.0,4.00,4,2,0,50.0,0,-,9,2,1,4,28.9,0,0.0,0.0,-,502,2002-12-06,2002,12,06,,大阪府立体育会館,日立リヴァーレ,東レアローズ,菅原貞敬,角田博文,0,3,3,Lose,50,75,64,18:11,19:21,450,,田野敏彦,三見洋子,中村公一,Away
0,,佐々木みき,4,■,■,■,■,,35,12,3,34.3,3.00,7,1,0,14.3,3,0.75,11,0,1,1,2.3,11,6.0,0.0,54.5,505,2002-12-07,2002,12,07,,山形市総合スポーツセンター,パイオニアレッドウィングス,NECレッドロケッツ,"ｾﾘﾝｼﾞｬｰ,ｱﾘｰ",印東玄弥,1,3,4,Lose,82,101,93,13:03,14:45,2950,,佐々木克之,村上成司,仁藤誠,Home
4,,庄司夕起,2,,□,□,,,2,1,1,50.0,0.50,0,0,0,-,0,-,1,0,0,0,0.0,2,0.0,0.0,0.0,505,2002-12-07,2002,12,07,,山形市総合スポーツセンター,パイオニアレッドウィングス,NECレッドロケッツ,"ｾﾘﾝｼﾞｬｰ,ｱﾘｰ",印東玄弥,1,3,4,Lose,82,101,93,13:03,14:45,2950,,佐々木克之,村上成司,仁藤誠,Home
5,,多治見麻子,4,■,■,■,■,,11,7,1,63.6,1.75,0,0,0,-,3,0.75,15,0,1,3,5.0,24,10.0,0.0,41.7,505,2002-12-07,2002,12,07,,山形市総合スポーツセンター,パイオニアレッドウィングス,NECレッドロケッツ,"ｾﾘﾝｼﾞｬｰ,ｱﾘｰ",印東玄弥,1,3,4,Lose,82,101,93,13:03,14:45,2950,,佐々木克之,村上成司,仁藤誠,Home
6,,平井真栄,4,■,■,■,■,,1,1,0,100.0,0.25,1,1,0,100.0,0,-,10,0,0,2,5.0,0,0.0,0.0,-,505,2002-12-07,2002,12,07,,山形市総合スポーツセンター,パイオニアレッドウィングス,NECレッドロケッツ,"ｾﾘﾝｼﾞｬｰ,ｱﾘｰ",印東玄弥,1,3,4,Lose,82,101,93,13:03,14:45,2950,,佐々木克之,村上成司,仁藤誠,Home
7,L,吉田実代,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,16,8.0,0.0,50.0,505,2002-12-07,2002,12,07,,山形市総合スポーツセンター,パイオニアレッドウィングス,NECレッドロケッツ,"ｾﾘﾝｼﾞｬｰ,ｱﾘｰ",印東玄弥,1,3,4,Lose,82,101,93,13:03,14:45,2950,,佐々木克之,村上成司,仁藤誠,Home
8,,斎藤真由美,4,□,□,■,■,,12,2,1,16.7,0.50,0,0,0,-,1,0.25,9,0,0,1,2.8,18,10.0,0.0,55.6,505,2002-12-07,2002,12,07,,山形市総合スポーツセンター,パイオニアレッドウィングス,NECレッドロケッツ,"ｾﾘﾝｼﾞｬｰ,ｱﾘｰ",印東玄弥,1,3,4,Lose,82,101,93,13:03,14:45,2950,,佐々木克之,村上成司,仁藤誠,Home
9,,榛澤舞子,3,□,,□,□,,7,2,0,28.6,0.67,0,0,0,-,2,0.67,2,0,1,0,0.0,0,0.0,0.0,-,505,2002-12-07,2002,12,07,,山形市総合スポーツセンター,パイオニアレッドウィングス,NECレッドロケッツ,"ｾﾘﾝｼﾞｬｰ,ｱﾘｰ",印東玄弥,1,3,4,Lose,82,101,93,13:03,14:45,2950,,佐々木克之,村上成司,仁藤誠,Home
11,,吉原知子,4,■,■,■,■,,35,13,2,37.1,3.25,0,0,0,-,1,0.25,14,3,0,5,26.1,17,9.0,0.0,52.9,505,2002-12-07,2002,12,07,,山形市総合スポーツセンター,パイオニアレッドウィングス,NECレッドロケッツ,"ｾﾘﾝｼﾞｬｰ,ｱﾘｰ",印東玄弥,1,3,4,Lose,82,101,93,13:03,14:45,2950,,佐々木克之,村上成司,仁藤誠,Home
14,,久保庭怜奈,3,□,,□,□,,0,0,0,-,-,0,0,0,-,0,-,4,0,0,1,6.2,0,0.0,0.0,-,505,2002-12-07,2002,12,07,,山形市総合スポーツセンター,パイオニアレッドウィングス,NECレッドロケッツ,"ｾﾘﾝｼﾞｬｰ,ｱﾘｰ",印東玄弥,1,3,4,Lose,82,101,93,13:03,14:45,2950,,佐々木克之,村上成司,仁藤誠,Home
17,,西畑美希,2,■,■,,,,7,0,0,0.0,-,1,0,0,0.0,0,-,5,0,1,2,10.0,3,0.0,0.0,0.0,505,2002-12-07,2002,12,07,,山形市総合スポーツセンター,パイオニアレッドウィングス,NECレッドロケッツ,"ｾﾘﾝｼﾞｬｰ,ｱﾘｰ",印東玄弥,1,3,4,Lose,82,101,93,13:03,14:45,2950,,佐々木克之,村上成司,仁藤誠,Home
18,,阿部香奈子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,505,2002-12-07,2002,12,07,,山形市総合スポーツセンター,パイオニアレッドウィングス,NECレッドロケッツ,"ｾﾘﾝｼﾞｬｰ,ｱﾘｰ",印東玄弥,1,3,4,Lose,82,101,93,13:03,14:45,2950,,佐々木克之,村上成司,仁藤誠,Home
23,,スコットダニエル,4,■,■,■,■,,28,6,1,21.4,1.50,0,0,0,-,3,0.75,12,0,1,2,4.2,2,0.0,0.0,0.0,505,2002-12-07,2002,12,07,,山形市総合スポーツセンター,パイオニアレッドウィングス,NECレッドロケッツ,"ｾﾘﾝｼﾞｬｰ,ｱﾘｰ",印東玄弥,1,3,4,Lose,82,101,93,13:03,14:45,2950,,佐々木克之,村上成司,仁藤誠,Home
1,,高橋みゆき,4,■,■,■,■,,44,21,3,47.7,5.25,0,0,0,-,0,-,16,3,3,6,24.4,20,16.0,0.0,80.0,505,2002-12-07,2002,12,07,,山形市総合スポーツセンター,NECレッドロケッツ,パイオニアレッドウィングス,葛和伸元,山田晃豊,3,1,4,Win,101,82,93,13:03,14:45,2950,,佐々木克之,村上成司,仁藤誠,Away
2,L,津雲博子,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,38,30.0,0.0,78.9,505,2002-12-07,2002,12,07,,山形市総合スポーツセンター,NECレッドロケッツ,パイオニアレッドウィングス,葛和伸元,山田晃豊,3,1,4,Win,101,82,93,13:03,14:45,2950,,佐々木克之,村上成司,仁藤誠,Away
3,,大貫美奈子,4,■,■,■,■,,3,1,0,33.3,0.25,0,0,0,-,0,-,22,0,0,16,18.2,0,0.0,0.0,-,505,2002-12-07,2002,12,07,,山形市総合スポーツセンター,NECレッドロケッツ,パイオニアレッドウィングス,葛和伸元,山田晃豊,3,1,4,Win,101,82,93,13:03,14:45,2950,,佐々木克之,村上成司,仁藤誠,Away
4,,田中姿子,2,,,□,□,,8,4,0,50.0,2.00,0,0,0,-,0,-,6,0,0,2,8.3,2,2.0,0.0,100.0,505,2002-12-07,2002,12,07,,山形市総合スポーツセンター,NECレッドロケッツ,パイオニアレッドウィングス,葛和伸元,山田晃豊,3,1,4,Win,101,82,93,13:03,14:45,2950,,佐々木克之,村上成司,仁藤誠,Away
5,,仁木希,4,■,■,■,■,,38,19,3,50.0,4.75,0,0,0,-,1,0.25,19,0,0,7,9.2,15,8.0,0.0,53.3,505,2002-12-07,2002,12,07,,山形市総合スポーツセンター,NECレッドロケッツ,パイオニアレッドウィングス,葛和伸元,山田晃豊,3,1,4,Win,101,82,93,13:03,14:45,2950,,佐々木克之,村上成司,仁藤誠,Away
6,,杉山祥子,4,■,■,■,■,,31,13,2,41.9,3.25,0,0,0,-,3,0.75,14,0,0,5,8.9,1,0.0,0.0,0.0,505,2002-12-07,2002,12,07,,山形市総合スポーツセンター,NECレッドロケッツ,パイオニアレッドウィングス,葛和伸元,山田晃豊,3,1,4,Win,101,82,93,13:03,14:45,2950,,佐々木克之,村上成司,仁藤誠,Away
7,,濱芙美子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,505,2002-12-07,2002,12,07,,山形市総合スポーツセンター,NECレッドロケッツ,パイオニアレッドウィングス,葛和伸元,山田晃豊,3,1,4,Win,101,82,93,13:03,14:45,2950,,佐々木克之,村上成司,仁藤誠,Away
8,,山本愛,4,■,■,■,■,,17,7,0,41.2,1.75,0,0,0,-,3,0.75,15,0,3,7,11.7,2,2.0,0.0,100.0,505,2002-12-07,2002,12,07,,山形市総合スポーツセンター,NECレッドロケッツ,パイオニアレッドウィングス,葛和伸元,山田晃豊,3,1,4,Win,101,82,93,13:03,14:45,2950,,佐々木克之,村上成司,仁藤誠,Away
11,,松崎さ代子,4,■,■,■,■,,25,4,4,16.0,1.00,1,0,0,0.0,3,0.75,8,0,1,4,12.5,0,0.0,0.0,-,505,2002-12-07,2002,12,07,,山形市総合スポーツセンター,NECレッドロケッツ,パイオニアレッドウィングス,葛和伸元,山田晃豊,3,1,4,Win,101,82,93,13:03,14:45,2950,,佐々木克之,村上成司,仁藤誠,Away
12,,中村真美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,505,2002-12-07,2002,12,07,,山形市総合スポーツセンター,NECレッドロケッツ,パイオニアレッドウィングス,葛和伸元,山田晃豊,3,1,4,Win,101,82,93,13:03,14:45,2950,,佐々木克之,村上成司,仁藤誠,Away
15,,梅尾千草,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,505,2002-12-07,2002,12,07,,山形市総合スポーツセンター,NECレッドロケッツ,パイオニアレッドウィングス,葛和伸元,山田晃豊,3,1,4,Win,101,82,93,13:03,14:45,2950,,佐々木克之,村上成司,仁藤誠,Away
16,,河村めぐみ,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,505,2002-12-07,2002,12,07,,山形市総合スポーツセンター,NECレッドロケッツ,パイオニアレッドウィングス,葛和伸元,山田晃豊,3,1,4,Win,101,82,93,13:03,14:45,2950,,佐々木克之,村上成司,仁藤誠,Away
