No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win_Set,Lose_Set,Total_Set,Win_Lose,Get_Point,Lose_Point,Game_Time,Start_Time,End_Time,Spectators,Jury,Chief_Umpire,Sub_Umpire,Judgeman,Home_Away
33,,若浦貴子,5,■,■,■,■,■,53,18,6,34.0,3.60,0,0,0,-,4,0.80,12,0,0,2,4.2,6,4.0,0.0,66.7,503,2007-01-06,2007,01,06,,岡山市総合文化体育館,岡山シーガルズ,日立リヴァーレ,河本昭義,溝田知茂,3,2,5,Win,96,91,104,12:00,13:56,1520,,富田満,山本和良,長井繁郁,Home
41,,小菅真弓,3,,□,■,□,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,503,2007-01-06,2007,01,06,,岡山市総合文化体育館,岡山シーガルズ,日立リヴァーレ,河本昭義,溝田知茂,3,2,5,Win,96,91,104,12:00,13:56,1520,,富田満,山本和良,長井繁郁,Home
1,,黒羽桂子,5,■,■,■,■,■,0,0,0,-,-,0,0,0,-,0,-,12,0,1,5,10.4,0,0.0,0.0,-,503,2007-01-06,2007,01,06,,岡山市総合文化体育館,日立リヴァーレ,岡山シーガルズ,吉田國昭,角田博文,2,3,5,Lose,91,96,104,12:00,13:56,1520,,富田満,山本和良,長井繁郁,Away
2,,板橋恵,4,□,□,□,,□,0,0,0,-,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0.0,0.0,-,503,2007-01-06,2007,01,06,,岡山市総合文化体育館,日立リヴァーレ,岡山シーガルズ,吉田國昭,角田博文,2,3,5,Lose,91,96,104,12:00,13:56,1520,,富田満,山本和良,長井繁郁,Away
3,,松尾留比子,5,□,□,□,□,□,22,7,1,31.8,1.40,0,0,0,-,0,-,4,0,0,0,0.0,2,2.0,0.0,100.0,503,2007-01-06,2007,01,06,,岡山市総合文化体育館,日立リヴァーレ,岡山シーガルズ,吉田國昭,角田博文,2,3,5,Lose,91,96,104,12:00,13:56,1520,,富田満,山本和良,長井繁郁,Away
4,,田中弓貴,5,■,■,■,■,■,38,12,3,31.6,2.40,0,0,0,-,0,-,20,0,1,8,10.0,20,9.0,0.0,45.0,503,2007-01-06,2007,01,06,,岡山市総合文化体育館,日立リヴァーレ,岡山シーガルズ,吉田國昭,角田博文,2,3,5,Lose,91,96,104,12:00,13:56,1520,,富田満,山本和良,長井繁郁,Away
8,,井西彩乃,5,□,■,■,■,■,28,8,0,28.6,1.60,0,0,0,-,0,-,11,1,1,5,18.6,23,14.0,0.0,60.9,503,2007-01-06,2007,01,06,,岡山市総合文化体育館,日立リヴァーレ,岡山シーガルズ,吉田國昭,角田博文,2,3,5,Lose,91,96,104,12:00,13:56,1520,,富田満,山本和良,長井繁郁,Away
9,,熊沢美穂,1,■,,,,,7,1,2,14.3,1.00,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,503,2007-01-06,2007,01,06,,岡山市総合文化体育館,日立リヴァーレ,岡山シーガルズ,吉田國昭,角田博文,2,3,5,Lose,91,96,104,12:00,13:56,1520,,富田満,山本和良,長井繁郁,Away
11,,海老原めぐみ,2,,□,,□,,0,0,0,-,-,0,0,0,-,0,-,3,1,0,1,35.0,0,0.0,0.0,-,503,2007-01-06,2007,01,06,,岡山市総合文化体育館,日立リヴァーレ,岡山シーガルズ,吉田國昭,角田博文,2,3,5,Lose,91,96,104,12:00,13:56,1520,,富田満,山本和良,長井繁郁,Away
12,,齋藤加奈子,5,■,■,■,■,■,34,14,1,41.2,2.80,0,0,0,-,0,-,8,0,0,3,9.4,33,21.0,0.0,63.6,503,2007-01-06,2007,01,06,,岡山市総合文化体育館,日立リヴァーレ,岡山シーガルズ,吉田國昭,角田博文,2,3,5,Lose,91,96,104,12:00,13:56,1520,,富田満,山本和良,長井繁郁,Away
13,,田原香理,5,■,■,■,■,■,32,12,1,37.5,2.40,0,0,0,-,3,0.60,12,0,0,4,8.3,0,0.0,0.0,-,503,2007-01-06,2007,01,06,,岡山市総合文化体育館,日立リヴァーレ,岡山シーガルズ,吉田國昭,角田博文,2,3,5,Lose,91,96,104,12:00,13:56,1520,,富田満,山本和良,長井繁郁,Away
14,,嶋田美樹,5,■,■,■,■,■,13,7,0,53.8,1.40,0,0,0,-,3,0.60,18,0,0,10,13.9,0,0.0,0.0,-,503,2007-01-06,2007,01,06,,岡山市総合文化体育館,日立リヴァーレ,岡山シーガルズ,吉田國昭,角田博文,2,3,5,Lose,91,96,104,12:00,13:56,1520,,富田満,山本和良,長井繁郁,Away
17,L,井野亜季子,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,11,9.0,0.0,81.8,503,2007-01-06,2007,01,06,,岡山市総合文化体育館,日立リヴァーレ,岡山シーガルズ,吉田國昭,角田博文,2,3,5,Lose,91,96,104,12:00,13:56,1520,,富田満,山本和良,長井繁郁,Away
20,,水口友見,1,,,,□,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,2,0.0,0.0,0.0,503,2007-01-06,2007,01,06,,岡山市総合文化体育館,日立リヴァーレ,岡山シーガルズ,吉田國昭,角田博文,2,3,5,Lose,91,96,104,12:00,13:56,1520,,富田満,山本和良,長井繁郁,Away
1,,向井久子,4,■,■,■,■,,48,15,1,31.2,3.75,0,0,0,-,1,0.25,11,0,0,1,2.3,17,15.0,0.0,88.2,501,2007-01-06,2007,01,06,,ベイコム総合体育館,東レアローズ,武富士バンブー,菅野幸一郎,福田康弘,1,3,4,Lose,85,93,96,14:00,15:45,3200,,村上成司,森岡伸次,岡田靖夫,Home
2,,芝田安希,2,,□,,□,,4,0,0,0.0,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-,501,2007-01-06,2007,01,06,,ベイコム総合体育館,東レアローズ,武富士バンブー,菅野幸一郎,福田康弘,1,3,4,Lose,85,93,96,14:00,15:45,3200,,村上成司,森岡伸次,岡田靖夫,Home
3,,西脇万里子,4,■,■,■,■,,18,7,2,38.9,1.75,0,0,0,-,1,0.25,19,1,1,3,8.2,1,1.0,0.0,100.0,501,2007-01-06,2007,01,06,,ベイコム総合体育館,東レアローズ,武富士バンブー,菅野幸一郎,福田康弘,1,3,4,Lose,85,93,96,14:00,15:45,3200,,村上成司,森岡伸次,岡田靖夫,Home
4,,冨田寧寧,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,501,2007-01-06,2007,01,06,,ベイコム総合体育館,東レアローズ,武富士バンブー,菅野幸一郎,福田康弘,1,3,4,Lose,85,93,96,14:00,15:45,3200,,村上成司,森岡伸次,岡田靖夫,Home
6,,荒木絵里香,4,■,■,■,■,,27,11,4,40.7,2.75,1,0,1,0.0,4,1.00,11,0,3,1,2.3,0,0.0,0.0,-,501,2007-01-06,2007,01,06,,ベイコム総合体育館,東レアローズ,武富士バンブー,菅野幸一郎,福田康弘,1,3,4,Lose,85,93,96,14:00,15:45,3200,,村上成司,森岡伸次,岡田靖夫,Home
7,L,濱口華菜里,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,29,27.0,0.0,93.1,501,2007-01-06,2007,01,06,,ベイコム総合体育館,東レアローズ,武富士バンブー,菅野幸一郎,福田康弘,1,3,4,Lose,85,93,96,14:00,15:45,3200,,村上成司,森岡伸次,岡田靖夫,Home
8,,中道瞳,3,,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0.0,0.0,-,501,2007-01-06,2007,01,06,,ベイコム総合体育館,東レアローズ,武富士バンブー,菅野幸一郎,福田康弘,1,3,4,Lose,85,93,96,14:00,15:45,3200,,村上成司,森岡伸次,岡田靖夫,Home
9,,大山未希,4,■,■,■,■,,0,0,0,-,-,0,0,0,-,1,0.25,12,0,0,1,2.1,0,0.0,0.0,-,501,2007-01-06,2007,01,06,,ベイコム総合体育館,東レアローズ,武富士バンブー,菅野幸一郎,福田康弘,1,3,4,Lose,85,93,96,14:00,15:45,3200,,村上成司,森岡伸次,岡田靖夫,Home
11,,木村沙織,4,■,■,■,■,,32,15,6,46.9,3.75,1,0,0,0.0,1,0.25,13,0,1,0,0.0,21,17.0,0.0,81.0,501,2007-01-06,2007,01,06,,ベイコム総合体育館,東レアローズ,武富士バンブー,菅野幸一郎,福田康弘,1,3,4,Lose,85,93,96,14:00,15:45,3200,,村上成司,森岡伸次,岡田靖夫,Home
12,,佐藤美耶,4,■,■,■,■,,29,10,1,34.5,2.50,1,0,0,0.0,1,0.25,14,0,2,1,1.8,18,14.0,0.0,77.8,501,2007-01-06,2007,01,06,,ベイコム総合体育館,東レアローズ,武富士バンブー,菅野幸一郎,福田康弘,1,3,4,Lose,85,93,96,14:00,15:45,3200,,村上成司,森岡伸次,岡田靖夫,Home
13,,高田ありさ,2,,,□,□,,1,0,0,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,501,2007-01-06,2007,01,06,,ベイコム総合体育館,東レアローズ,武富士バンブー,菅野幸一郎,福田康弘,1,3,4,Lose,85,93,96,14:00,15:45,3200,,村上成司,森岡伸次,岡田靖夫,Home
14,,和田麻里江,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,501,2007-01-06,2007,01,06,,ベイコム総合体育館,東レアローズ,武富士バンブー,菅野幸一郎,福田康弘,1,3,4,Lose,85,93,96,14:00,15:45,3200,,村上成司,森岡伸次,岡田靖夫,Home
0,,吉澤智恵,4,■,■,■,■,,32,9,4,28.1,2.25,1,0,1,0.0,1,0.25,13,1,0,0,6.2,28,26.0,0.0,92.9,501,2007-01-06,2007,01,06,,ベイコム総合体育館,武富士バンブー,東レアローズ,石原昭久,安保澄,3,1,4,Win,93,85,96,14:00,15:45,3200,,村上成司,森岡伸次,岡田靖夫,Away
3,,エステスイェヴゲーニャ,4,■,■,■,■,,61,19,5,31.1,4.75,9,2,2,22.2,2,0.50,15,0,0,0,0.0,28,26.0,0.0,92.9,501,2007-01-06,2007,01,06,,ベイコム総合体育館,武富士バンブー,東レアローズ,石原昭久,安保澄,3,1,4,Win,93,85,96,14:00,15:45,3200,,村上成司,森岡伸次,岡田靖夫,Away
5,,足立留美,4,■,■,■,■,,36,12,0,33.3,3.00,9,3,0,33.3,1,0.25,17,2,1,3,15.0,10,6.0,0.0,60.0,501,2007-01-06,2007,01,06,,ベイコム総合体育館,武富士バンブー,東レアローズ,石原昭久,安保澄,3,1,4,Win,93,85,96,14:00,15:45,3200,,村上成司,森岡伸次,岡田靖夫,Away
7,,内藤香菜子,4,■,■,■,■,,15,8,1,53.3,2.00,0,0,0,-,5,1.25,11,0,0,2,4.5,4,4.0,0.0,100.0,501,2007-01-06,2007,01,06,,ベイコム総合体育館,武富士バンブー,東レアローズ,石原昭久,安保澄,3,1,4,Win,93,85,96,14:00,15:45,3200,,村上成司,森岡伸次,岡田靖夫,Away
9,,春山幸恵,2,,,□,□,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,501,2007-01-06,2007,01,06,,ベイコム総合体育館,武富士バンブー,東レアローズ,石原昭久,安保澄,3,1,4,Win,93,85,96,14:00,15:45,3200,,村上成司,森岡伸次,岡田靖夫,Away
10,,井村仁美,4,■,■,■,■,,0,0,0,-,-,0,0,0,-,0,-,13,0,1,1,1.9,0,0.0,0.0,-,501,2007-01-06,2007,01,06,,ベイコム総合体育館,武富士バンブー,東レアローズ,石原昭久,安保澄,3,1,4,Win,93,85,96,14:00,15:45,3200,,村上成司,森岡伸次,岡田靖夫,Away
13,,田向友美,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,13,1,1,3,11.9,0,0.0,0.0,-,501,2007-01-06,2007,01,06,,ベイコム総合体育館,武富士バンブー,東レアローズ,石原昭久,安保澄,3,1,4,Win,93,85,96,14:00,15:45,3200,,村上成司,森岡伸次,岡田靖夫,Away
16,,小松留美,2,■,■,,,,4,1,0,25.0,0.50,0,0,0,-,0,-,4,0,0,0,0.0,1,1.0,0.0,100.0,501,2007-01-06,2007,01,06,,ベイコム総合体育館,武富士バンブー,東レアローズ,石原昭久,安保澄,3,1,4,Win,93,85,96,14:00,15:45,3200,,村上成司,森岡伸次,岡田靖夫,Away
17,,池浦文香,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,501,2007-01-06,2007,01,06,,ベイコム総合体育館,武富士バンブー,東レアローズ,石原昭久,安保澄,3,1,4,Win,93,85,96,14:00,15:45,3200,,村上成司,森岡伸次,岡田靖夫,Away
20,,石川友紀,3,,□,■,■,,11,6,0,54.5,2.00,0,0,0,-,3,1.00,6,0,2,0,0.0,0,0.0,0.0,-,501,2007-01-06,2007,01,06,,ベイコム総合体育館,武富士バンブー,東レアローズ,石原昭久,安保澄,3,1,4,Win,93,85,96,14:00,15:45,3200,,村上成司,森岡伸次,岡田靖夫,Away
22,,石田瑞穂,3,□,,□,□,,3,1,0,33.3,0.33,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,501,2007-01-06,2007,01,06,,ベイコム総合体育館,武富士バンブー,東レアローズ,石原昭久,安保澄,3,1,4,Win,93,85,96,14:00,15:45,3200,,村上成司,森岡伸次,岡田靖夫,Away
33,L,和久山志恵里,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,8,8.0,0.0,100.0,501,2007-01-06,2007,01,06,,ベイコム総合体育館,武富士バンブー,東レアローズ,石原昭久,安保澄,3,1,4,Win,93,85,96,14:00,15:45,3200,,村上成司,森岡伸次,岡田靖夫,Away
2,,成田郁久美,4,■,■,■,■,,16,7,2,43.8,1.75,1,0,1,0.0,1,0.25,11,0,1,3,6.8,7,3.0,0.0,42.9,504,2007-01-06,2007,01,06,,岡山市総合文化体育館,久光製薬スプリングス,トヨタ車体クインシーズ,真鍋政義,真保綱一郎,3,1,4,Win,96,78,88,14:35,16:12,1730,,田野昭彦,山本浩之,金谷基代,Home
3,,落合真理,2,■,■,,,,14,5,0,35.7,2.50,1,1,0,100.0,0,-,10,0,1,4,10.0,2,1.0,0.0,50.0,504,2007-01-06,2007,01,06,,岡山市総合文化体育館,久光製薬スプリングス,トヨタ車体クインシーズ,真鍋政義,真保綱一郎,3,1,4,Win,96,78,88,14:35,16:12,1730,,田野昭彦,山本浩之,金谷基代,Home
4,,先野久美子,4,■,■,■,■,,29,16,0,55.2,4.00,0,0,0,-,4,1.00,11,0,1,3,6.8,1,1.0,0.0,100.0,504,2007-01-06,2007,01,06,,岡山市総合文化体育館,久光製薬スプリングス,トヨタ車体クインシーズ,真鍋政義,真保綱一郎,3,1,4,Win,96,78,88,14:35,16:12,1730,,田野昭彦,山本浩之,金谷基代,Home
5,,小山修加,2,,□,□,,,1,1,0,100.0,0.50,1,1,0,100.0,0,-,4,1,1,0,20.0,0,0.0,0.0,-,504,2007-01-06,2007,01,06,,岡山市総合文化体育館,久光製薬スプリングス,トヨタ車体クインシーズ,真鍋政義,真保綱一郎,3,1,4,Win,96,78,88,14:35,16:12,1730,,田野昭彦,山本浩之,金谷基代,Home
7,,狩野美雪,4,■,■,■,■,,37,15,2,40.5,3.75,2,1,0,50.0,1,0.25,22,4,1,6,24.1,17,8.0,0.0,47.1,504,2007-01-06,2007,01,06,,岡山市総合文化体育館,久光製薬スプリングス,トヨタ車体クインシーズ,真鍋政義,真保綱一郎,3,1,4,Win,96,78,88,14:35,16:12,1730,,田野昭彦,山本浩之,金谷基代,Home
8,,大村加奈子,4,■,■,■,■,,10,3,0,30.0,0.75,0,0,0,-,1,0.25,15,0,2,4,6.7,1,0.0,0.0,0.0,504,2007-01-06,2007,01,06,,岡山市総合文化体育館,久光製薬スプリングス,トヨタ車体クインシーズ,真鍋政義,真保綱一郎,3,1,4,Win,96,78,88,14:35,16:12,1730,,田野昭彦,山本浩之,金谷基代,Home
10,L,佐野優子,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,37,27.0,0.0,73.0,504,2007-01-06,2007,01,06,,岡山市総合文化体育館,久光製薬スプリングス,トヨタ車体クインシーズ,真鍋政義,真保綱一郎,3,1,4,Win,96,78,88,14:35,16:12,1730,,田野昭彦,山本浩之,金谷基代,Home
11,,フォフィーニャアナパウラ,2,,,■,■,,24,9,3,37.5,4.50,6,2,1,33.3,0,-,7,0,0,5,17.9,6,3.0,0.0,50.0,504,2007-01-06,2007,01,06,,岡山市総合文化体育館,久光製薬スプリングス,トヨタ車体クインシーズ,真鍋政義,真保綱一郎,3,1,4,Win,96,78,88,14:35,16:12,1730,,田野昭彦,山本浩之,金谷基代,Home
13,,三上彩,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,504,2007-01-06,2007,01,06,,岡山市総合文化体育館,久光製薬スプリングス,トヨタ車体クインシーズ,真鍋政義,真保綱一郎,3,1,4,Win,96,78,88,14:35,16:12,1730,,田野昭彦,山本浩之,金谷基代,Home
15,,徳川恵理,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,504,2007-01-06,2007,01,06,,岡山市総合文化体育館,久光製薬スプリングス,トヨタ車体クインシーズ,真鍋政義,真保綱一郎,3,1,4,Win,96,78,88,14:35,16:12,1730,,田野昭彦,山本浩之,金谷基代,Home
16,,浅津ゆうこ,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,504,2007-01-06,2007,01,06,,岡山市総合文化体育館,久光製薬スプリングス,トヨタ車体クインシーズ,真鍋政義,真保綱一郎,3,1,4,Win,96,78,88,14:35,16:12,1730,,田野昭彦,山本浩之,金谷基代,Home
17,,橋本直子,4,■,■,■,■,,2,1,0,50.0,0.25,0,0,0,-,1,0.25,15,1,3,6,16.7,0,0.0,0.0,-,504,2007-01-06,2007,01,06,,岡山市総合文化体育館,久光製薬スプリングス,トヨタ車体クインシーズ,真鍋政義,真保綱一郎,3,1,4,Win,96,78,88,14:35,16:12,1730,,田野昭彦,山本浩之,金谷基代,Home
1,,都築有美子,4,■,■,■,■,,31,9,5,29.0,2.25,0,0,0,-,0,-,12,2,1,8,30.0,15,11.0,0.0,73.3,504,2007-01-06,2007,01,06,,岡山市総合文化体育館,トヨタ車体クインシーズ,久光製薬スプリングス,谷口幸雄,高橋悠,1,3,4,Lose,78,96,88,14:35,16:12,1730,,田野昭彦,山本浩之,金谷基代,Away
3,,原田美樹,4,■,■,■,■,,32,10,2,31.2,2.50,0,0,0,-,2,0.50,10,0,1,3,7.5,4,1.0,0.0,25.0,504,2007-01-06,2007,01,06,,岡山市総合文化体育館,トヨタ車体クインシーズ,久光製薬スプリングス,谷口幸雄,高橋悠,1,3,4,Lose,78,96,88,14:35,16:12,1730,,田野昭彦,山本浩之,金谷基代,Away
4,,船崎恵視,4,■,■,■,■,,0,0,0,-,-,0,0,0,-,1,0.25,18,1,1,6,13.9,0,0.0,0.0,-,504,2007-01-06,2007,01,06,,岡山市総合文化体育館,トヨタ車体クインシーズ,久光製薬スプリングス,谷口幸雄,高橋悠,1,3,4,Lose,78,96,88,14:35,16:12,1730,,田野昭彦,山本浩之,金谷基代,Away
5,,羽根翠,4,■,■,■,■,,29,10,3,34.5,2.50,0,0,0,-,3,0.75,10,0,1,4,10.0,31,16.0,0.0,51.6,504,2007-01-06,2007,01,06,,岡山市総合文化体育館,トヨタ車体クインシーズ,久光製薬スプリングス,谷口幸雄,高橋悠,1,3,4,Lose,78,96,88,14:35,16:12,1730,,田野昭彦,山本浩之,金谷基代,Away
9,,荒海陽子,3,,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,6,0,2,1,4.2,0,0.0,0.0,-,504,2007-01-06,2007,01,06,,岡山市総合文化体育館,トヨタ車体クインシーズ,久光製薬スプリングス,谷口幸雄,高橋悠,1,3,4,Lose,78,96,88,14:35,16:12,1730,,田野昭彦,山本浩之,金谷基代,Away
11,L,八田奈都己,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,20,13.0,0.0,65.0,504,2007-01-06,2007,01,06,,岡山市総合文化体育館,トヨタ車体クインシーズ,久光製薬スプリングス,谷口幸雄,高橋悠,1,3,4,Lose,78,96,88,14:35,16:12,1730,,田野昭彦,山本浩之,金谷基代,Away
13,,西美佳,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,504,2007-01-06,2007,01,06,,岡山市総合文化体育館,トヨタ車体クインシーズ,久光製薬スプリングス,谷口幸雄,高橋悠,1,3,4,Lose,78,96,88,14:35,16:12,1730,,田野昭彦,山本浩之,金谷基代,Away
14,,田辺友紀,2,□,□,,,,1,0,0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,504,2007-01-06,2007,01,06,,岡山市総合文化体育館,トヨタ車体クインシーズ,久光製薬スプリングス,谷口幸雄,高橋悠,1,3,4,Lose,78,96,88,14:35,16:12,1730,,田野昭彦,山本浩之,金谷基代,Away
15,,藤岡智恵美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,504,2007-01-06,2007,01,06,,岡山市総合文化体育館,トヨタ車体クインシーズ,久光製薬スプリングス,谷口幸雄,高橋悠,1,3,4,Lose,78,96,88,14:35,16:12,1730,,田野昭彦,山本浩之,金谷基代,Away
16,,野元葉月,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,4,3.0,0.0,75.0,504,2007-01-06,2007,01,06,,岡山市総合文化体育館,トヨタ車体クインシーズ,久光製薬スプリングス,谷口幸雄,高橋悠,1,3,4,Lose,78,96,88,14:35,16:12,1730,,田野昭彦,山本浩之,金谷基代,Away
17,,及川英香,4,■,■,■,■,,10,4,0,40.0,1.00,0,0,0,-,2,0.50,14,0,1,2,3.6,0,0.0,0.0,-,504,2007-01-06,2007,01,06,,岡山市総合文化体育館,トヨタ車体クインシーズ,久光製薬スプリングス,谷口幸雄,高橋悠,1,3,4,Lose,78,96,88,14:35,16:12,1730,,田野昭彦,山本浩之,金谷基代,Away
19,,ジュンクビストアンジェリカ,4,■,■,■,■,,31,14,3,45.2,3.50,0,0,0,-,1,0.25,9,0,0,2,5.6,7,4.0,0.0,57.1,504,2007-01-06,2007,01,06,,岡山市総合文化体育館,トヨタ車体クインシーズ,久光製薬スプリングス,谷口幸雄,高橋悠,1,3,4,Lose,78,96,88,14:35,16:12,1730,,田野昭彦,山本浩之,金谷基代,Away
1,,江藤直美,4,■,■,■,■,,16,6,3,37.5,1.50,0,0,0,-,0,-,21,0,2,1,1.2,1,1.0,0.0,100.0,502,2007-01-06,2007,01,06,,ベイコム総合体育館,JTマーヴェラス,パイオニアレッドウィングス,寺廻太,坂本将康,3,1,4,Win,96,87,95,16:30,18:14,3600,,酒出修,高橋弘二,氏川卓見,Home
2,,谷口雅美,4,■,■,■,■,,49,21,1,42.9,5.25,5,3,1,60.0,3,0.75,10,0,2,2,5.0,14,9.0,0.0,64.3,502,2007-01-06,2007,01,06,,ベイコム総合体育館,JTマーヴェラス,パイオニアレッドウィングス,寺廻太,坂本将康,3,1,4,Win,96,87,95,16:30,18:14,3600,,酒出修,高橋弘二,氏川卓見,Home
