AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win_Set,Lose_Set,Total_Set,Win_Lose,Get_Point,Lose_Point,Game_Time,Start_Time,End_Time,Spectators,Jury,Chief_Umpire,Sub_Umpire,Judgeman,Home_Away,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%
141,63,11,44.7,15.75,4,2,1,50.0,12,3.00,96,1,5,14,4.5,67,57.0,0.0,85.1,503,2001-12-08,2001,12,08,,ウカルちゃんアリーナ（滋賀県立体育館）,東レアローズ,武富士バンブー,達川 実,岸本太道,3,1,4,Win,97,76,92,14:00,15:41,2250,,石井洋壮,大依孝至,椙本一孝,Home,146,46,12,31.5,11.50,4,1,0,25.0,6,1.50,77,6,7,7,9.3,91,76.0,0.0,83.5
146,46,12,31.5,11.50,4,1,0,25.0,6,1.50,77,6,7,7,9.3,91,76.0,0.0,83.5,503,2001-12-08,2001,12,08,,ウカルちゃんアリーナ（滋賀県立体育館）,武富士バンブー,東レアローズ,石原昭久,安保澄,1,3,4,Lose,76,97,92,14:00,15:41,2250,,石井洋壮,大依孝至,椙本一孝,Away,141,63,11,44.7,15.75,4,2,1,50.0,12,3.00,96,1,5,14,4.5,67,57.0,0.0,85.1
111,49,6,44.1,16.33,4,1,0,25.0,8,2.67,74,3,6,21,10.6,64,39.0,0.0,60.9,501,2001-12-08,2001,12,08,,大阪府立体育会館,パイオニアレッドウィングス,東洋紡オーキス,ｱﾘｰ･ｾﾘﾝｼﾞｬｰ,佐々木みき,3,0,3,Win,76,65,71,14:08,15:25,2000,,伊藤博之,寺口克彦,宇代徹,Home,104,41,8,39.4,13.67,0,0,0,-,6,2.00,67,3,3,22,11.8,66,43.0,0.0,65.2
104,41,8,39.4,13.67,0,0,0,-,6,2.00,67,3,3,22,11.8,66,43.0,0.0,65.2,501,2001-12-08,2001,12,08,,大阪府立体育会館,東洋紡オーキス,パイオニアレッドウィングス,柳本晶一,山村政彦,0,3,3,Lose,65,76,71,14:08,15:25,2000,,伊藤博之,寺口克彦,宇代徹,Away,111,49,6,44.1,16.33,4,1,0,25.0,8,2.67,74,3,6,21,10.6,64,39.0,0.0,60.9
186,62,14,33.3,15.50,2,0,0,0.0,8,2.00,81,0,6,26,8.0,94,76.0,0.0,80.9,502,2001-12-08,2001,12,08,,大阪府立体育会館,デンソーエアリービーズ,シーガルズ,新卓芳樹,辻 健志,1,3,4,Lose,80,99,92,16:02,17:43,1850,,田野昭彦,大塚春夫,永江雅之,Home,169,65,5,38.5,16.25,2,0,0,0.0,10,2.50,98,0,4,18,4.6,75,49.0,0.0,65.3
169,65,5,38.5,16.25,2,0,0,0.0,10,2.50,98,0,4,18,4.6,75,49.0,0.0,65.3,502,2001-12-08,2001,12,08,,大阪府立体育会館,シーガルズ,デンソーエアリービーズ,河本昭義,溝田知茂,3,1,4,Win,99,80,92,16:02,17:43,1850,,田野昭彦,大塚春夫,永江雅之,Away,186,62,14,33.3,15.50,2,0,0,0.0,8,2.00,81,0,6,26,8.0,94,76.0,0.0,80.9
104,37,4,35.6,12.33,5,4,0,80.0,3,1.00,59,3,6,9,7.9,68,49.0,0.0,72.1,504,2001-12-08,2001,12,08,,ウカルちゃんアリーナ（滋賀県立体育館）,JTマーヴェラス,NECレッドロケッツ,一柳 昇,佐藤 稔,0,3,3,Lose,58,75,69,16:05,17:20,1950,,高橋憲太郎,三見洋子,野田達也,Home,101,55,6,54.5,18.33,5,1,1,20.0,8,2.67,74,2,5,18,8.5,53,41.0,0.0,77.4
101,55,6,54.5,18.33,5,1,1,20.0,8,2.67,74,2,5,18,8.5,53,41.0,0.0,77.4,504,2001-12-08,2001,12,08,,ウカルちゃんアリーナ（滋賀県立体育館）,NECレッドロケッツ,JTマーヴェラス,葛和伸元,山田晃豊,3,0,3,Win,75,58,69,16:05,17:20,1950,,高橋憲太郎,三見洋子,野田達也,Away,104,37,4,35.6,12.33,5,4,0,80.0,3,1.00,59,3,6,9,7.9,68,49.0,0.0,72.1
154,75,12,48.7,15.00,4,2,1,50.0,8,1.60,101,3,7,17,7.0,92,70.0,0.0,76.1,507,2001-12-09,2001,12,09,,ウカルちゃんアリーナ（滋賀県立体育館）,東レアローズ,NECレッドロケッツ,達川 実,岸本太道,3,2,5,Win,102,98,97,13:00,14:49,2300,,高橋憲太郎,三見洋子,野田達也,Home,137,63,10,46.0,12.60,5,1,2,20.0,10,2.00,99,5,4,20,9.7,92,74.0,0.0,80.4
137,63,10,46.0,12.60,5,1,2,20.0,10,2.00,99,5,4,20,9.7,92,74.0,0.0,80.4,507,2001-12-09,2001,12,09,,ウカルちゃんアリーナ（滋賀県立体育館）,NECレッドロケッツ,東レアローズ,葛和伸元,山田晃豊,2,3,5,Lose,98,102,97,13:00,14:49,2300,,高橋憲太郎,三見洋子,野田達也,Away,154,75,12,48.7,15.00,4,2,1,50.0,8,1.60,101,3,7,17,7.0,92,70.0,0.0,76.1
