No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win_Set,Lose_Set,Total_Set,Win_Lose,Get_Point,Lose_Point,Game_Time,Start_Time,End_Time,Spectators,Jury,Chief_Umpire,Sub_Umpire,Judgeman,Home_Away
2,,山口舞,4,■,■,■,■,,33,12,2,36.4,3.00,3,0,0,0.0,2,0.50,12,0,0,1,2.1,11,8.0,0.0,72.7,501,2011-12-10,2011,12,10,,ジップアリーナ岡山（岡山県総合グラウンド体育館）,岡山シーガルズ,JTマーヴェラス,溝田知茂,吉田啓佑,1,3,4,Lose,87,104,114,14:05,16:08,4000,,石井洋壮,小野将人,大西英和,Home
4,,関李香,4,■,■,■,■,,29,6,1,20.7,1.50,0,0,0,-,2,0.50,13,0,2,3,5.8,0,0.0,0.0,-,501,2011-12-10,2011,12,10,,ジップアリーナ岡山（岡山県総合グラウンド体育館）,岡山シーガルズ,JTマーヴェラス,溝田知茂,吉田啓佑,1,3,4,Lose,87,104,114,14:05,16:08,4000,,石井洋壮,小野将人,大西英和,Home
5,,福田舞,4,■,■,■,□,,35,9,3,25.7,2.25,0,0,0,-,0,-,8,0,1,2,6.2,12,8.0,0.0,66.7,501,2011-12-10,2011,12,10,,ジップアリーナ岡山（岡山県総合グラウンド体育館）,岡山シーガルズ,JTマーヴェラス,溝田知茂,吉田啓佑,1,3,4,Lose,87,104,114,14:05,16:08,4000,,石井洋壮,小野将人,大西英和,Home
8,,川畑愛希,4,■,■,□,■,,41,11,1,26.8,2.75,0,0,0,-,2,0.50,9,0,0,1,2.8,10,8.0,0.0,80.0,501,2011-12-10,2011,12,10,,ジップアリーナ岡山（岡山県総合グラウンド体育館）,岡山シーガルズ,JTマーヴェラス,溝田知茂,吉田啓佑,1,3,4,Lose,87,104,114,14:05,16:08,4000,,石井洋壮,小野将人,大西英和,Home
12,,村田奈都美,3,,□,■,■,,24,9,4,37.5,3.00,0,0,0,-,0,-,6,0,0,2,8.3,17,10.0,0.0,58.8,501,2011-12-10,2011,12,10,,ジップアリーナ岡山（岡山県総合グラウンド体育館）,岡山シーガルズ,JTマーヴェラス,溝田知茂,吉田啓佑,1,3,4,Lose,87,104,114,14:05,16:08,4000,,石井洋壮,小野将人,大西英和,Home
14,,宮下遥,4,■,■,■,■,,3,2,0,66.7,0.50,0,0,0,-,1,0.25,20,2,2,4,14.0,0,0.0,0.0,-,501,2011-12-10,2011,12,10,,ジップアリーナ岡山（岡山県総合グラウンド体育館）,岡山シーガルズ,JTマーヴェラス,溝田知茂,吉田啓佑,1,3,4,Lose,87,104,114,14:05,16:08,4000,,石井洋壮,小野将人,大西英和,Home
15,,岡野弘子,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,501,2011-12-10,2011,12,10,,ジップアリーナ岡山（岡山県総合グラウンド体育館）,岡山シーガルズ,JTマーヴェラス,溝田知茂,吉田啓佑,1,3,4,Lose,87,104,114,14:05,16:08,4000,,石井洋壮,小野将人,大西英和,Home
16,L,野口彩佳,1,●,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,501,2011-12-10,2011,12,10,,ジップアリーナ岡山（岡山県総合グラウンド体育館）,岡山シーガルズ,JTマーヴェラス,溝田知茂,吉田啓佑,1,3,4,Lose,87,104,114,14:05,16:08,4000,,石井洋壮,小野将人,大西英和,Home
17,,小林亜里沙,2,,,□,□,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,501,2011-12-10,2011,12,10,,ジップアリーナ岡山（岡山県総合グラウンド体育館）,岡山シーガルズ,JTマーヴェラス,溝田知茂,吉田啓佑,1,3,4,Lose,87,104,114,14:05,16:08,4000,,石井洋壮,小野将人,大西英和,Home
20,L,丸山亜季,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,16,9.0,0.0,56.2,501,2011-12-10,2011,12,10,,ジップアリーナ岡山（岡山県総合グラウンド体育館）,岡山シーガルズ,JTマーヴェラス,溝田知茂,吉田啓佑,1,3,4,Lose,87,104,114,14:05,16:08,4000,,石井洋壮,小野将人,大西英和,Home
21,,森和代,3,□,,■,■,,12,6,0,50.0,2.00,0,0,0,-,3,1.00,7,0,0,1,3.6,14,8.0,0.0,57.1,501,2011-12-10,2011,12,10,,ジップアリーナ岡山（岡山県総合グラウンド体育館）,岡山シーガルズ,JTマーヴェラス,溝田知茂,吉田啓佑,1,3,4,Lose,87,104,114,14:05,16:08,4000,,石井洋壮,小野将人,大西英和,Home
22,,卜部里菜,3,□,□,□,,,1,0,0,0.0,-,0,0,0,-,0,-,8,0,0,2,6.2,15,8.0,0.0,53.3,501,2011-12-10,2011,12,10,,ジップアリーナ岡山（岡山県総合グラウンド体育館）,岡山シーガルズ,JTマーヴェラス,溝田知茂,吉田啓佑,1,3,4,Lose,87,104,114,14:05,16:08,4000,,石井洋壮,小野将人,大西英和,Home
28,,川島亜依美,2,■,■,,,,5,2,0,40.0,1.00,0,0,0,-,1,0.50,3,0,0,2,16.7,1,1.0,0.0,100.0,501,2011-12-10,2011,12,10,,ジップアリーナ岡山（岡山県総合グラウンド体育館）,岡山シーガルズ,JTマーヴェラス,溝田知茂,吉田啓佑,1,3,4,Lose,87,104,114,14:05,16:08,4000,,石井洋壮,小野将人,大西英和,Home
29,,瀬尾有耶,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,2,1.0,0.0,50.0,501,2011-12-10,2011,12,10,,ジップアリーナ岡山（岡山県総合グラウンド体育館）,岡山シーガルズ,JTマーヴェラス,溝田知茂,吉田啓佑,1,3,4,Lose,87,104,114,14:05,16:08,4000,,石井洋壮,小野将人,大西英和,Home
1,,坂下麻衣子,4,□,□,□,□,,5,0,1,0.0,-,0,0,0,-,2,0.50,0,0,0,0,-,0,0.0,0.0,-,501,2011-12-10,2011,12,10,,ジップアリーナ岡山（岡山県総合グラウンド体育館）,JTマーヴェラス,岡山シーガルズ,石原昭久,尾﨑侯,3,1,4,Win,104,87,114,14:05,16:08,4000,,石井洋壮,小野将人,大西英和,Away
2,,谷口雅美,4,■,■,■,■,,37,12,1,32.4,3.00,9,0,1,0.0,0,-,13,0,1,4,7.7,1,0.0,0.0,0.0,501,2011-12-10,2011,12,10,,ジップアリーナ岡山（岡山県総合グラウンド体育館）,JTマーヴェラス,岡山シーガルズ,石原昭久,尾﨑侯,3,1,4,Win,104,87,114,14:05,16:08,4000,,石井洋壮,小野将人,大西英和,Away
4,,吉澤智恵,4,■,■,■,■,,42,10,3,23.8,2.50,4,1,0,25.0,0,-,23,1,0,8,12.2,23,18.0,0.0,78.3,501,2011-12-10,2011,12,10,,ジップアリーナ岡山（岡山県総合グラウンド体育館）,JTマーヴェラス,岡山シーガルズ,石原昭久,尾﨑侯,3,1,4,Win,104,87,114,14:05,16:08,4000,,石井洋壮,小野将人,大西英和,Away
5,,位田愛,4,■,■,■,■,,38,10,2,26.3,2.50,0,0,0,-,3,0.75,22,2,0,10,18.6,34,26.0,0.0,76.5,501,2011-12-10,2011,12,10,,ジップアリーナ岡山（岡山県総合グラウンド体育館）,JTマーヴェラス,岡山シーガルズ,石原昭久,尾﨑侯,3,1,4,Win,104,87,114,14:05,16:08,4000,,石井洋壮,小野将人,大西英和,Away
6,,ブラコチェヴィッチヨヴァナ,1,,,,□,,8,8,0,100.0,8.00,4,4,0,100.0,0,-,2,0,1,0,0.0,0,0.0,0.0,-,501,2011-12-10,2011,12,10,,ジップアリーナ岡山（岡山県総合グラウンド体育館）,JTマーヴェラス,岡山シーガルズ,石原昭久,尾﨑侯,3,1,4,Win,104,87,114,14:05,16:08,4000,,石井洋壮,小野将人,大西英和,Away
7,,竹下佳江,4,■,■,■,■,,1,0,1,0.0,-,0,0,0,-,0,-,13,2,0,0,12.3,0,0.0,0.0,-,501,2011-12-10,2011,12,10,,ジップアリーナ岡山（岡山県総合グラウンド体育館）,JTマーヴェラス,岡山シーガルズ,石原昭久,尾﨑侯,3,1,4,Win,104,87,114,14:05,16:08,4000,,石井洋壮,小野将人,大西英和,Away
9,,石川友紀,4,■,■,■,■,,19,10,0,52.6,2.50,0,0,0,-,4,1.00,12,0,0,3,6.2,1,0.0,0.0,0.0,501,2011-12-10,2011,12,10,,ジップアリーナ岡山（岡山県総合グラウンド体育館）,JTマーヴェラス,岡山シーガルズ,石原昭久,尾﨑侯,3,1,4,Win,104,87,114,14:05,16:08,4000,,石井洋壮,小野将人,大西英和,Away
10,,橋本直子,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,501,2011-12-10,2011,12,10,,ジップアリーナ岡山（岡山県総合グラウンド体育館）,JTマーヴェラス,岡山シーガルズ,石原昭久,尾﨑侯,3,1,4,Win,104,87,114,14:05,16:08,4000,,石井洋壮,小野将人,大西英和,Away
11,,上屋敷綾,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,501,2011-12-10,2011,12,10,,ジップアリーナ岡山（岡山県総合グラウンド体育館）,JTマーヴェラス,岡山シーガルズ,石原昭久,尾﨑侯,3,1,4,Win,104,87,114,14:05,16:08,4000,,石井洋壮,小野将人,大西英和,Away
