AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Get Point,Lose Point,Game Time,Start Time,End Time,Spectators,Jury,Chief Umpire,Sub Umpire,Judgeman,Home Away,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%
109,50,6,45.9,16.67,8,0,2,0.0,4,1.33,67,3,7,13,6.7,71,30.0,15.0,52.8,312,2019-10-19,2019,10,19,佐賀県,佐賀県総合体育館,日立リヴァーレ,久光製薬スプリングス,多治見麻子,達川和彦,0,3,3,Lose,66,75,80,13:05,14:38,1576,中馬義郎,冨田博一,林淳一,久保温子,Away,114,46,5,40.4,15.33,6,1,1,16.7,8,2.67,74,2,3,26,10.5,58,35.0,10.0,69.0
166,59,6,35.5,11.80,16,4,3,25.0,9,1.80,98,5,9,30,10.5,95,39.0,23.0,53.2,316,2019-10-19,2019,10,19,埼玉県,埼玉県立武道館,埼玉上尾メディックス,JTマーヴェラス,吉田敏明,蓑輪貴幸,2,3,5,Lose,98,109,123,15:00,17:22,1616,大塚達也,戸川太輔,明井寿枝,逸見尚史,Home,150,75,5,50.0,15.00,20,6,0,30.0,11,2.20,109,6,13,29,9.2,86,34.0,20.0,51.2
150,75,5,50.0,15.00,20,6,0,30.0,11,2.20,109,6,13,29,9.2,86,34.0,20.0,51.2,316,2019-10-19,2019,10,19,埼玉県,埼玉県立武道館,JTマーヴェラス,埼玉上尾メディックス,吉原知子,丹山禎昭,3,2,5,Win,109,98,123,15:00,17:22,1616,大塚達也,戸川太輔,明井寿枝,逸見尚史,Away,166,59,6,35.5,11.80,16,4,3,25.0,9,1.80,98,5,9,30,10.5,95,39.0,23.0,53.2
91,48,2,52.7,16.00,1,1,0,100.0,4,1.33,73,2,1,16,7.9,35,24.0,3.0,72.9,313,2019-10-19,2019,10,19,佐賀県,佐賀県総合体育館,岡山シーガルズ,ヴィクトリーナ姫路,河本昭義,吉田啓佑,3,0,3,Win,75,42,67,16:00,17:13,1858,中馬義郎,江下毅,山本晋五,長谷淑子,Home,99,36,9,36.4,12.00,10,3,2,30.0,3,1.00,44,0,9,8,-0.6,71,33.0,21.0,61.3
99,36,9,36.4,12.00,10,3,2,30.0,3,1.00,44,0,9,8,-0.6,71,33.0,21.0,61.3,313,2019-10-19,2019,10,19,佐賀県,佐賀県総合体育館,ヴィクトリーナ姫路,岡山シーガルズ,竹下佳江,中谷宏大,0,3,3,Lose,42,75,67,16:00,17:13,1858,中馬義郎,江下毅,山本晋五,長谷淑子,Away,91,48,2,52.7,16.00,1,1,0,100.0,4,1.33,73,2,1,16,7.9,35,24.0,3.0,72.9
107,44,5,41.1,14.67,3,0,0,0.0,12,4.00,75,7,4,22,15.3,51,31.0,12.0,72.5,317,2019-10-20,2019,10,20,佐賀県,佐賀県総合体育館,久光製薬スプリングス,ヴィクトリーナ姫路,酒井新悟,大久保茂和,3,0,3,Win,76,56,77,12:30,14:00,1658,中馬義郎,林淳一,冨田博一,長谷淑子,Home,102,37,4,36.3,12.33,12,4,0,33.3,8,2.67,57,2,6,6,3.5,69,26.0,16.0,49.3
102,37,4,36.3,12.33,12,4,0,33.3,8,2.67,57,2,6,6,3.5,69,26.0,16.0,49.3,317,2019-10-20,2019,10,20,佐賀県,佐賀県総合体育館,ヴィクトリーナ姫路,久光製薬スプリングス,竹下佳江,中谷宏大,0,3,3,Lose,56,76,77,12:30,14:00,1658,中馬義郎,林淳一,冨田博一,長谷淑子,Away,107,44,5,41.1,14.67,3,0,0,0.0,12,4.00,75,7,4,22,15.3,51,31.0,12.0,72.5
159,55,8,34.6,11.00,28,15,3,53.6,14,2.80,101,10,11,26,13.6,86,42.0,16.0,58.1,319,2019-10-20,2019,10,20,埼玉県,埼玉県立武道館,JTマーヴェラス,東レアローズ,吉原知子,丹山禎昭,3,2,5,Win,101,98,122,13:05,15:19,1328,大塚達也,浅井唯由,北村友香,古田ゆき江,Home,161,57,7,35.4,11.40,16,5,1,31.2,12,2.40,98,4,10,27,8.4,88,28.0,26.0,46.6
161,57,7,35.4,11.40,16,5,1,31.2,12,2.40,98,4,10,27,8.4,88,28.0,26.0,46.6,319,2019-10-20,2019,10,20,埼玉県,埼玉県立武道館,東レアローズ,JTマーヴェラス,菅野幸一郎,越谷章,2,3,5,Lose,98,101,122,13:05,15:19,1328,大塚達也,浅井唯由,北村友香,古田ゆき江,Away,159,55,8,34.6,11.00,28,15,3,53.6,14,2.80,101,10,11,26,13.6,86,42.0,16.0,58.1
129,57,10,44.2,19.00,11,3,2,27.3,3,1.00,73,3,6,14,6.8,57,44.0,4.0,80.7,318,2019-10-20,2019,10,20,佐賀県,佐賀県総合体育館,日立リヴァーレ,岡山シーガルズ,多治見麻子,達川和彦,3,0,3,Win,75,60,86,15:30,17:02,1914,中馬義郎,山本晋五,江下毅,久保温子,Home,134,42,6,31.3,14.00,1,0,0,0.0,1,0.33,62,0,5,9,1.6,67,39.0,11.0,66.4
134,42,6,31.3,14.00,1,0,0,0.0,1,0.33,62,0,5,9,1.6,67,39.0,11.0,66.4,318,2019-10-20,2019,10,20,佐賀県,佐賀県総合体育館,岡山シーガルズ,日立リヴァーレ,河本昭義,吉田啓佑,0,3,3,Lose,60,75,86,15:30,17:02,1914,中馬義郎,山本晋五,江下毅,久保温子,Away,129,57,10,44.2,19.00,11,3,2,27.3,3,1.00,73,3,6,14,6.8,57,44.0,4.0,80.7
126,55,6,43.7,13.75,14,6,2,42.9,20,5.00,95,3,8,35,10.3,72,21.0,28.0,48.6,320,2019-10-20,2019,10,20,埼玉県,埼玉県立武道館,埼玉上尾メディックス,PFUブルーキャッツ,吉田敏明,蓑輪貴幸,3,1,4,Win,96,83,100,16:00,17:56,2524,大塚達也,明井寿枝,戸川太輔,金谷晋利,Home,143,52,4,36.4,13.00,11,4,0,36.4,7,1.75,84,5,9,23,10.1,86,29.0,23.0,47.1
143,52,4,36.4,13.00,11,4,0,36.4,7,1.75,84,5,9,23,10.1,86,29.0,23.0,47.1,320,2019-10-20,2019,10,20,埼玉県,埼玉県立武道館,PFUブルーキャッツ,埼玉上尾メディックス,坂本将康,舟越悠二,1,3,4,Lose,83,96,100,16:00,17:56,2524,大塚達也,明井寿枝,戸川太輔,金谷晋利,Away,126,55,6,43.7,13.75,14,6,2,42.9,20,5.00,95,3,8,35,10.3,72,21.0,28.0,48.6
115,55,3,47.8,18.33,10,4,1,40.0,3,1.00,75,4,6,19,9.7,61,32.0,16.0,65.6,324,2019-10-26,2019,10,26,滋賀県,くさつシティアリーナ,埼玉上尾メディックス,KUROBEアクアフェアリーズ,吉田敏明,蓑輪貴幸,3,0,3,Win,76,64,82,11:00,13:28,2500,田野敏彦,グレッグルーオー,北村友香,小口広之進,Home,108,48,8,44.4,16.00,6,2,1,33.3,7,2.33,65,0,4,13,3.5,66,33.0,14.0,60.6
108,48,8,44.4,16.00,6,2,1,33.3,7,2.33,65,0,4,13,3.5,66,33.0,14.0,60.6,324,2019-10-26,2019,10,26,滋賀県,くさつシティアリーナ,KUROBEアクアフェアリーズ,埼玉上尾メディックス,丸山貴也,武田義也,0,3,3,Lose,64,76,82,11:00,13:28,2500,田野敏彦,グレッグルーオー,北村友香,小口広之進,Away,115,55,3,47.8,18.33,10,4,1,40.0,3,1.00,75,4,6,19,9.7,61,32.0,16.0,65.6
105,44,9,41.9,14.67,12,4,0,33.3,12,4.00,73,1,4,30,10.3,45,27.0,6.0,66.7,322,2019-10-26,2019,10,26,福島県,宝来屋 郡山総合体育館,デンソーエアリービーズ,ヴィクトリーナ姫路,川北元,中村祐介,3,0,3,Win,75,53,76,12:05,13:35,1500,佐々木克之,高橋宏明,早坂行博,上田晃,Home,99,29,7,29.3,9.67,23,10,2,43.5,5,1.67,55,4,8,12,9.1,69,31.0,8.0,50.7
99,29,7,29.3,9.67,23,10,2,43.5,5,1.67,55,4,8,12,9.1,69,31.0,8.0,50.7,322,2019-10-26,2019,10,26,福島県,宝来屋 郡山総合体育館,ヴィクトリーナ姫路,デンソーエアリービーズ,竹下佳江,田中響,0,3,3,Lose,53,75,76,12:05,13:35,1500,佐々木克之,高橋宏明,早坂行博,上田晃,Away,105,44,9,41.9,14.67,12,4,0,33.3,12,4.00,73,1,4,30,10.3,45,27.0,6.0,66.7
136,52,11,38.2,13.00,11,7,1,63.6,11,2.75,91,2,11,20,4.7,83,26.0,21.0,44.0,325,2019-10-26,2019,10,26,滋賀県,くさつシティアリーナ,東レアローズ,トヨタ車体クインシーズ,菅野幸一郎,高杉洋平,1,3,4,Lose,90,96,114,13:30,15:33,2500,田野敏彦,中山健,吉岡奈々,椙本一孝,Home,146,53,16,36.3,13.25,31,15,5,48.4,10,2.50,95,8,8,32,14.7,79,47.0,11.0,66.5
146,53,16,36.3,13.25,31,15,5,48.4,10,2.50,95,8,8,32,14.7,79,47.0,11.0,66.5,325,2019-10-26,2019,10,26,滋賀県,くさつシティアリーナ,トヨタ車体クインシーズ,東レアローズ,印東玄弥,竹田沙希,3,1,4,Win,96,90,114,13:30,15:33,2500,田野敏彦,中山健,吉岡奈々,椙本一孝,Away,136,52,11,38.2,13.00,11,7,1,63.6,11,2.75,91,2,11,20,4.7,83,26.0,21.0,44.0
136,52,6,38.2,17.33,1,0,0,0.0,7,2.33,74,1,6,13,3.7,53,29.0,11.0,65.1,321,2019-10-26,2019,10,26,岡山県,高梁市民体育館,岡山シーガルズ,久光製薬スプリングス,河本昭義,吉田啓佑,3,0,3,Win,75,58,84,14:05,15:35,1500,田野昭彦,小野将人,佐々木伸子,真鍋美也子,Home,134,34,7,25.4,11.33,6,1,1,16.7,7,2.33,59,4,4,13,10.6,68,38.0,17.0,68.4
134,34,7,25.4,11.33,6,1,1,16.7,7,2.33,59,4,4,13,10.6,68,38.0,17.0,68.4,321,2019-10-26,2019,10,26,岡山県,高梁市民体育館,久光製薬スプリングス,岡山シーガルズ,酒井新悟,大久保茂和,0,3,3,Lose,58,75,84,14:05,15:35,1500,田野昭彦,小野将人,佐々木伸子,真鍋美也子,Away,136,52,6,38.2,17.33,1,0,0,0.0,7,2.33,74,1,6,13,3.7,53,29.0,11.0,65.1
128,41,11,32.0,13.67,13,3,2,23.1,4,1.33,67,3,4,18,9.7,64,21.0,21.0,49.2,323,2019-10-26,2019,10,26,福島県,宝来屋 郡山総合体育館,日立リヴァーレ,NECレッドロケッツ,多治見麻子,達川和彦,0,3,3,Lose,66,76,87,15:00,16:33,1900,佐々木克之,明井寿枝,桑原健輔,高野勝広,Home,135,47,6,34.8,15.67,8,0,1,0.0,4,1.33,74,2,8,22,7.4,60,11.0,31.0,44.2
135,47,6,34.8,15.67,8,0,1,0.0,4,1.33,74,2,8,22,7.4,60,11.0,31.0,44.2,323,2019-10-26,2019,10,26,福島県,宝来屋 郡山総合体育館,NECレッドロケッツ,日立リヴァーレ,金子隆行,西原康平,3,0,3,Win,76,66,87,15:00,16:33,1900,佐々木克之,明井寿枝,桑原健輔,高野勝広,Away,128,41,11,32.0,13.67,13,3,2,23.1,4,1.33,67,3,4,18,9.7,64,21.0,21.0,49.2
127,50,5,39.4,16.67,27,4,3,14.8,7,2.33,73,2,6,21,7.9,58,37.0,8.0,70.7,326,2019-10-26,2019,10,26,滋賀県,くさつシティアリーナ,JTマーヴェラス,PFUブルーキャッツ,吉原知子,井上裕介,3,0,3,Win,75,60,80,16:20,17:46,2500,田野敏彦,国頭亮太,増岡三佳子,小口広之進,Home,132,43,11,32.6,14.33,14,6,2,42.9,5,1.67,62,0,4,13,3.6,66,30.0,14.0,56.1
132,43,11,32.6,14.33,14,6,2,42.9,5,1.67,62,0,4,13,3.6,66,30.0,14.0,56.1,326,2019-10-26,2019,10,26,滋賀県,くさつシティアリーナ,PFUブルーキャッツ,JTマーヴェラス,坂本将康,坂下麻衣子,0,3,3,Lose,60,75,80,16:20,17:46,2500,田野敏彦,国頭亮太,増岡三佳子,小口広之進,Away,127,50,5,39.4,16.67,27,4,3,14.8,7,2.33,73,2,6,21,7.9,58,37.0,8.0,70.7
165,59,4,35.8,14.75,11,4,0,36.4,10,2.50,96,4,6,30,10.4,73,37.0,14.0,60.3,327,2019-10-27,2019,10,27,福島県,宝来屋 郡山総合体育館,デンソーエアリービーズ,日立リヴァーレ,川北元,中村祐介,3,1,4,Win,97,85,109,12:00,14:05,2250,佐々木克之,桑原健輔,明井寿枝,上田晃,Home,160,61,9,38.1,15.25,21,5,5,23.8,8,2.00,86,4,11,22,7.8,89,45.0,14.0,58.4
160,61,9,38.1,15.25,21,5,5,23.8,8,2.00,86,4,11,22,7.8,89,45.0,14.0,58.4,327,2019-10-27,2019,10,27,福島県,宝来屋 郡山総合体育館,日立リヴァーレ,デンソーエアリービーズ,多治見麻子,達川和彦,1,3,4,Lose,85,97,109,12:00,14:05,2250,佐々木克之,桑原健輔,明井寿枝,上田晃,Away,165,59,4,35.8,14.75,11,4,0,36.4,10,2.50,96,4,6,30,10.4,73,37.0,14.0,60.3
151,62,9,41.1,15.50,17,4,1,23.5,11,2.75,89,5,9,27,10.7,83,39.0,22.0,60.2,329,2019-10-27,2019,10,27,滋賀県,くさつシティアリーナ,トヨタ車体クインシーズ,埼玉上尾メディックス,印東玄弥,林謙人,3,1,4,Win,90,88,110,12:00,13:59,2100,伊藤博之,吉岡奈々,グレッグ・ルーオー,山本英司,Home,146,61,7,41.8,15.25,18,7,0,38.9,5,1.25,89,4,5,19,8.4,79,39.0,9.0,55.1
146,61,7,41.8,15.25,18,7,0,38.9,5,1.25,89,4,5,19,8.4,79,39.0,9.0,55.1,329,2019-10-27,2019,10,27,滋賀県,くさつシティアリーナ,埼玉上尾メディックス,トヨタ車体クインシーズ,吉田敏明,丹羽篤志,1,3,4,Lose,88,90,110,12:00,13:59,2100,伊藤博之,吉岡奈々,グレッグ・ルーオー,山本英司,Away,151,62,9,41.1,15.50,17,4,1,23.5,11,2.75,89,5,9,27,10.7,83,39.0,22.0,60.2
162,71,14,43.8,17.75,18,8,2,44.4,5,1.25,100,10,10,26,14.0,87,38.0,19.0,54.6,330,2019-10-27,2019,10,27,滋賀県,くさつシティアリーナ,東レアローズ,KUROBEアクアフェアリーズ,菅野幸一郎,高杉洋平,3,1,4,Win,101,97,120,15:00,17:09,2100,伊藤博之,國頭亮太,中山健,小口広之進,Home,158,60,2,38.0,15.00,16,7,1,43.8,9,2.25,98,3,11,27,7.1,86,36.0,19.0,52.9
158,60,2,38.0,15.00,16,7,1,43.8,9,2.25,98,3,11,27,7.1,86,36.0,19.0,52.9,330,2019-10-27,2019,10,27,滋賀県,くさつシティアリーナ,KUROBEアクアフェアリーズ,東レアローズ,丸山貴也,武田義也,1,3,4,Lose,97,101,120,15:00,17:09,2100,伊藤博之,國頭亮太,中山健,小口広之進,Away,162,71,14,43.8,17.75,18,8,2,44.4,5,1.25,100,10,10,26,14.0,87,38.0,19.0,54.6
143,54,10,37.8,13.50,17,4,3,23.5,13,3.25,94,2,9,40,10.4,69,13.0,24.0,36.2,328,2019-10-27,2019,10,27,福島県,宝来屋 郡山総合体育館,NECレッドロケッツ,ヴィクトリーナ姫路,金子隆行,高橋悠,3,1,4,Win,95,78,102,15:00,16:51,1850,佐々木克之,高橋宏明,早坂行博,高野勝広,Home,160,49,13,30.6,12.25,17,3,5,17.6,5,1.25,79,3,10,32,10.8,85,18.0,27.0,37.1
160,49,13,30.6,12.25,17,3,5,17.6,5,1.25,79,3,10,32,10.8,85,18.0,27.0,37.1,328,2019-10-27,2019,10,27,福島県,宝来屋 郡山総合体育館,ヴィクトリーナ姫路,NECレッドロケッツ,竹下佳江,中谷宏大,1,3,4,Lose,78,95,102,15:00,16:51,1850,佐々木克之,高橋宏明,早坂行博,高野勝広,Away,143,54,10,37.8,13.50,17,4,3,23.5,13,3.25,94,2,9,40,10.4,69,13.0,24.0,36.2
180,63,9,35.0,12.60,35,17,1,48.6,7,1.40,102,7,7,29,12.3,93,48.0,21.0,62.9,334,2019-11-02,2019,11,02,石川県,金沢市総合体育館,JTマーヴェラス,東レアローズ,吉原知子,丹山禎昭,2,3,5,Lose,101,103,130,12:00,14:22,739,勝又正,山本和良,原啓之,奥村惇平,Home,195,69,12,35.4,13.80,24,8,4,33.3,7,1.40,102,5,7,22,8.6,93,30.0,30.0,48.4
195,69,12,35.4,13.80,24,8,4,33.3,7,1.40,102,5,7,22,8.6,93,30.0,30.0,48.4,334,2019-11-02,2019,11,02,石川県,金沢市総合体育館,東レアローズ,JTマーヴェラス,菅野幸一郎,越谷章,3,2,5,Win,103,101,130,12:00,14:22,739,勝又正,山本和良,原啓之,奥村惇平,Away,180,63,9,35.0,12.60,35,17,1,48.6,7,1.40,102,7,7,29,12.3,93,48.0,21.0,62.9
127,50,11,39.4,16.67,13,4,0,30.8,5,1.67,77,2,3,27,10.4,61,19.0,23.0,50.0,331,2019-11-02,2019,11,02,東京都,大田区総合体育館,NECレッドロケッツ,ヴィクトリーナ姫路,金子隆行,高橋悠,3,0,3,Win,79,69,87,12:00,13:40,2600,酒出修,北村友香,高橋宏明,中嶋幹朗,Home,124,45,11,36.3,15.00,12,4,1,33.3,7,2.33,71,3,8,18,7.7,74,18.0,27.0,42.6
124,45,11,36.3,15.00,12,4,1,33.3,7,2.33,71,3,8,18,7.7,74,18.0,27.0,42.6,331,2019-11-02,2019,11,02,東京都,大田区総合体育館,ヴィクトリーナ姫路,NECレッドロケッツ,竹下佳江,中谷宏大,0,3,3,Lose,69,79,87,12:00,13:40,2600,酒出修,北村友香,高橋宏明,中嶋幹朗,Away,127,50,11,39.4,16.67,13,4,0,30.8,5,1.67,77,2,3,27,10.4,61,19.0,23.0,50.0
190,81,8,42.6,16.20,24,12,1,50.0,7,1.40,114,0,12,47,7.7,102,29.0,30.0,43.1,333,2019-11-02,2019,11,02,埼玉県,深谷市総合体育館（深谷ビッグタートル）,埼玉上尾メディックス,トヨタ車体クインシーズ,吉田敏明,蓑輪貴幸,2,3,5,Lose,113,114,136,15:00,17:35,596,利根川忠史,澤達大,中西幸治,庄司幸恵,Home,195,79,12,40.5,15.80,47,25,4,53.2,10,2.00,113,3,10,43,10.0,102,25.0,30.0,39.2
