No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win_Set,Lose_Set,Total_Set,Win_Lose,Get_Point,Lose_Point,Game_Time,Start_Time,End_Time,Spectators,Jury,Chief_Umpire,Sub_Umpire,Judgeman,Home_Away
24,,岩崎こよみ,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,501,2008-11-01,2008,11,01,,浦安市運動公園総合体育館,パイオニアレッドウィングス,デンソーエアリービーズ,吉田敏明,佐藤浩明,1,3,4,Lose,84,94,107,11:05,13:01,2200,,勝又正,大塚達也,池畑羊一,Home
25,,滝沢ななえ,3,,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,6,0,0,0,0.0,10,8.0,0.0,80.0,501,2008-11-01,2008,11,01,,浦安市運動公園総合体育館,パイオニアレッドウィングス,デンソーエアリービーズ,吉田敏明,佐藤浩明,1,3,4,Lose,84,94,107,11:05,13:01,2200,,勝又正,大塚達也,池畑羊一,Home
1,,眞恵子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,501,2008-11-01,2008,11,01,,浦安市運動公園総合体育館,デンソーエアリービーズ,パイオニアレッドウィングス,達川実,辻健志,3,1,4,Win,94,84,107,11:05,13:01,2200,,勝又正,大塚達也,池畑羊一,Away
2,,矢野美子,4,■,■,■,■,,8,2,0,25.0,0.50,0,0,0,-,3,0.75,14,2,2,0,11.4,0,0.0,0.0,-,501,2008-11-01,2008,11,01,,浦安市運動公園総合体育館,デンソーエアリービーズ,パイオニアレッドウィングス,達川実,辻健志,3,1,4,Win,94,84,107,11:05,13:01,2200,,勝又正,大塚達也,池畑羊一,Away
3,,福田舞,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,501,2008-11-01,2008,11,01,,浦安市運動公園総合体育館,デンソーエアリービーズ,パイオニアレッドウィングス,達川実,辻健志,3,1,4,Win,94,84,107,11:05,13:01,2200,,勝又正,大塚達也,池畑羊一,Away
4,,細田絵理,4,■,■,■,■,,37,15,0,40.5,3.75,0,0,0,-,1,0.25,19,1,1,6,12.1,21,14.0,0.0,66.7,501,2008-11-01,2008,11,01,,浦安市運動公園総合体育館,デンソーエアリービーズ,パイオニアレッドウィングス,達川実,辻健志,3,1,4,Win,94,84,107,11:05,13:01,2200,,勝又正,大塚達也,池畑羊一,Away
5,,岡野知子,4,■,■,■,■,,40,16,1,40.0,4.00,0,0,0,-,2,0.50,6,0,1,1,4.2,17,13.0,0.0,76.5,501,2008-11-01,2008,11,01,,浦安市運動公園総合体育館,デンソーエアリービーズ,パイオニアレッドウィングス,達川実,辻健志,3,1,4,Win,94,84,107,11:05,13:01,2200,,勝又正,大塚達也,池畑羊一,Away
6,,横山雅美,4,■,■,■,■,,2,1,0,50.0,0.25,0,0,0,-,1,0.25,20,0,0,4,5.0,0,0.0,0.0,-,501,2008-11-01,2008,11,01,,浦安市運動公園総合体育館,デンソーエアリービーズ,パイオニアレッドウィングス,達川実,辻健志,3,1,4,Win,94,84,107,11:05,13:01,2200,,勝又正,大塚達也,池畑羊一,Away
8,,井上香織,4,■,■,■,■,,8,3,0,37.5,0.75,0,0,0,-,1,0.25,8,2,0,0,20.0,0,0.0,0.0,-,501,2008-11-01,2008,11,01,,浦安市運動公園総合体育館,デンソーエアリービーズ,パイオニアレッドウィングス,達川実,辻健志,3,1,4,Win,94,84,107,11:05,13:01,2200,,勝又正,大塚達也,池畑羊一,Away
9,,櫻井由香,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,4,0,0,0,0.0,6,5.0,0.0,83.3,501,2008-11-01,2008,11,01,,浦安市運動公園総合体育館,デンソーエアリービーズ,パイオニアレッドウィングス,達川実,辻健志,3,1,4,Win,94,84,107,11:05,13:01,2200,,勝又正,大塚達也,池畑羊一,Away
14,,大槻真弥,3,,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,6,2.0,0.0,33.3,501,2008-11-01,2008,11,01,,浦安市運動公園総合体育館,デンソーエアリービーズ,パイオニアレッドウィングス,達川実,辻健志,3,1,4,Win,94,84,107,11:05,13:01,2200,,勝又正,大塚達也,池畑羊一,Away
16,L,片下恭子,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,25,19.0,0.0,76.0,501,2008-11-01,2008,11,01,,浦安市運動公園総合体育館,デンソーエアリービーズ,パイオニアレッドウィングス,達川実,辻健志,3,1,4,Win,94,84,107,11:05,13:01,2200,,勝又正,大塚達也,池畑羊一,Away
17,L,藤井舞,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,501,2008-11-01,2008,11,01,,浦安市運動公園総合体育館,デンソーエアリービーズ,パイオニアレッドウィングス,達川実,辻健志,3,1,4,Win,94,84,107,11:05,13:01,2200,,勝又正,大塚達也,池畑羊一,Away
20,,鈴木裕子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,501,2008-11-01,2008,11,01,,浦安市運動公園総合体育館,デンソーエアリービーズ,パイオニアレッドウィングス,達川実,辻健志,3,1,4,Win,94,84,107,11:05,13:01,2200,,勝又正,大塚達也,池畑羊一,Away
22,,本田つばさ,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,11,2,1,2,19.1,0,0.0,0.0,-,501,2008-11-01,2008,11,01,,浦安市運動公園総合体育館,デンソーエアリービーズ,パイオニアレッドウィングス,達川実,辻健志,3,1,4,Win,94,84,107,11:05,13:01,2200,,勝又正,大塚達也,池畑羊一,Away
28,,ロンドンシンディ,4,■,■,■,■,,48,20,5,41.7,5.00,11,3,1,27.3,5,1.25,11,0,2,1,2.3,2,0.0,0.0,0.0,501,2008-11-01,2008,11,01,,浦安市運動公園総合体育館,デンソーエアリービーズ,パイオニアレッドウィングス,達川実,辻健志,3,1,4,Win,94,84,107,11:05,13:01,2200,,勝又正,大塚達也,池畑羊一,Away
1,,高橋みゆき,1,,,□,,,1,1,0,100.0,1.00,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,504,2008-11-01,2008,11,01,,大阪府立体育会館,NECレッドロケッツ,東レアローズ,山田晃豊,大村悟,0,3,3,Lose,57,75,70,13:05,14:21,2800,,田野昭彦,江下毅,内山志鶴子,Home
2,,杉山祥子,3,■,■,■,,,17,10,1,58.8,3.33,0,0,0,-,2,0.67,9,2,0,0,17.8,2,2.0,0.0,100.0,504,2008-11-01,2008,11,01,,大阪府立体育会館,NECレッドロケッツ,東レアローズ,山田晃豊,大村悟,0,3,3,Lose,57,75,70,13:05,14:21,2800,,田野昭彦,江下毅,内山志鶴子,Home
4,,松崎さ代子,3,■,■,■,,,15,4,1,26.7,1.33,1,0,0,0.0,0,-,11,1,1,1,9.5,5,5.0,0.0,100.0,504,2008-11-01,2008,11,01,,大阪府立体育会館,NECレッドロケッツ,東レアローズ,山田晃豊,大村悟,0,3,3,Lose,57,75,70,13:05,14:21,2800,,田野昭彦,江下毅,内山志鶴子,Home
5,,フォフィーニャアナパウラ,3,■,■,■,,,32,8,4,25.0,2.67,6,1,2,16.7,2,0.67,6,0,1,2,8.3,9,8.0,0.0,88.9,504,2008-11-01,2008,11,01,,大阪府立体育会館,NECレッドロケッツ,東レアローズ,山田晃豊,大村悟,0,3,3,Lose,57,75,70,13:05,14:21,2800,,田野昭彦,江下毅,内山志鶴子,Home
6,L,成田郁久美,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,9,8.0,0.0,88.9,504,2008-11-01,2008,11,01,,大阪府立体育会館,NECレッドロケッツ,東レアローズ,山田晃豊,大村悟,0,3,3,Lose,57,75,70,13:05,14:21,2800,,田野昭彦,江下毅,内山志鶴子,Home
7,,中村真美,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,3,2.0,0.0,66.7,504,2008-11-01,2008,11,01,,大阪府立体育会館,NECレッドロケッツ,東レアローズ,山田晃豊,大村悟,0,3,3,Lose,57,75,70,13:05,14:21,2800,,田野昭彦,江下毅,内山志鶴子,Home
8,,渡邊絢子,3,■,■,■,,,17,4,2,23.5,1.33,1,0,0,0.0,0,-,12,0,1,2,4.2,31,18.0,0.0,58.1,504,2008-11-01,2008,11,01,,大阪府立体育会館,NECレッドロケッツ,東レアローズ,山田晃豊,大村悟,0,3,3,Lose,57,75,70,13:05,14:21,2800,,田野昭彦,江下毅,内山志鶴子,Home
10,,秋山美幸,3,■,■,■,,,1,0,0,0.0,-,0,0,0,-,0,-,9,0,0,2,5.6,0,0.0,0.0,-,504,2008-11-01,2008,11,01,,大阪府立体育会館,NECレッドロケッツ,東レアローズ,山田晃豊,大村悟,0,3,3,Lose,57,75,70,13:05,14:21,2800,,田野昭彦,江下毅,内山志鶴子,Home
11,,内田暁子,3,■,■,■,,,20,4,0,20.0,1.33,2,0,0,0.0,0,-,8,0,1,2,6.2,7,3.0,0.0,42.9,504,2008-11-01,2008,11,01,,大阪府立体育会館,NECレッドロケッツ,東レアローズ,山田晃豊,大村悟,0,3,3,Lose,57,75,70,13:05,14:21,2800,,田野昭彦,江下毅,内山志鶴子,Home
12,,筒渕輝恵,2,□,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,504,2008-11-01,2008,11,01,,大阪府立体育会館,NECレッドロケッツ,東レアローズ,山田晃豊,大村悟,0,3,3,Lose,57,75,70,13:05,14:21,2800,,田野昭彦,江下毅,内山志鶴子,Home
16,,深川和那,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,504,2008-11-01,2008,11,01,,大阪府立体育会館,NECレッドロケッツ,東レアローズ,山田晃豊,大村悟,0,3,3,Lose,57,75,70,13:05,14:21,2800,,田野昭彦,江下毅,内山志鶴子,Home
17,L,泉夏子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,504,2008-11-01,2008,11,01,,大阪府立体育会館,NECレッドロケッツ,東レアローズ,山田晃豊,大村悟,0,3,3,Lose,57,75,70,13:05,14:21,2800,,田野昭彦,江下毅,内山志鶴子,Home
19,,竹内沙耶歌,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,504,2008-11-01,2008,11,01,,大阪府立体育会館,NECレッドロケッツ,東レアローズ,山田晃豊,大村悟,0,3,3,Lose,57,75,70,13:05,14:21,2800,,田野昭彦,江下毅,内山志鶴子,Home
20,,澁澤夏美,2,,□,□,,,9,3,0,33.3,1.50,1,0,0,0.0,0,-,1,0,0,0,0.0,4,3.0,0.0,75.0,504,2008-11-01,2008,11,01,,大阪府立体育会館,NECレッドロケッツ,東レアローズ,山田晃豊,大村悟,0,3,3,Lose,57,75,70,13:05,14:21,2800,,田野昭彦,江下毅,内山志鶴子,Home
1,,芝田安希,3,■,■,■,,,16,7,2,43.8,2.33,0,0,0,-,0,-,9,1,0,1,11.7,14,10.0,0.0,71.4,504,2008-11-01,2008,11,01,,大阪府立体育会館,東レアローズ,NECレッドロケッツ,菅野幸一郎,福田康弘,3,0,3,Win,75,57,70,13:05,14:21,2800,,田野昭彦,江下毅,内山志鶴子,Away
2,,西脇万里子,3,■,■,■,,,14,7,1,50.0,2.33,0,0,0,-,1,0.33,6,0,0,1,4.2,1,0.0,0.0,0.0,504,2008-11-01,2008,11,01,,大阪府立体育会館,東レアローズ,NECレッドロケッツ,菅野幸一郎,福田康弘,3,0,3,Win,75,57,70,13:05,14:21,2800,,田野昭彦,江下毅,内山志鶴子,Away
5,L,濱口華菜里,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,10,7.0,0.0,70.0,504,2008-11-01,2008,11,01,,大阪府立体育会館,東レアローズ,NECレッドロケッツ,菅野幸一郎,福田康弘,3,0,3,Win,75,57,70,13:05,14:21,2800,,田野昭彦,江下毅,内山志鶴子,Away
6,,中道瞳,3,■,■,■,,,3,3,0,100.0,1.00,0,0,0,-,0,-,16,0,0,4,6.2,0,0.0,0.0,-,504,2008-11-01,2008,11,01,,大阪府立体育会館,東レアローズ,NECレッドロケッツ,菅野幸一郎,福田康弘,3,0,3,Win,75,57,70,13:05,14:21,2800,,田野昭彦,江下毅,内山志鶴子,Away
7,,大山未希,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,504,2008-11-01,2008,11,01,,大阪府立体育会館,東レアローズ,NECレッドロケッツ,菅野幸一郎,福田康弘,3,0,3,Win,75,57,70,13:05,14:21,2800,,田野昭彦,江下毅,内山志鶴子,Away
9,,張越紅,3,■,■,■,,,31,12,1,38.7,4.00,4,1,0,25.0,1,0.33,13,0,3,3,5.8,3,3.0,0.0,100.0,504,2008-11-01,2008,11,01,,大阪府立体育会館,東レアローズ,NECレッドロケッツ,菅野幸一郎,福田康弘,3,0,3,Win,75,57,70,13:05,14:21,2800,,田野昭彦,江下毅,内山志鶴子,Away
10,,木村沙織,3,■,■,■,,,41,13,4,31.7,4.33,7,2,1,28.6,3,1.00,13,2,1,5,21.9,25,21.0,0.0,84.0,504,2008-11-01,2008,11,01,,大阪府立体育会館,東レアローズ,NECレッドロケッツ,菅野幸一郎,福田康弘,3,0,3,Win,75,57,70,13:05,14:21,2800,,田野昭彦,江下毅,内山志鶴子,Away
11,,佐藤美耶,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,504,2008-11-01,2008,11,01,,大阪府立体育会館,東レアローズ,NECレッドロケッツ,菅野幸一郎,福田康弘,3,0,3,Win,75,57,70,13:05,14:21,2800,,田野昭彦,江下毅,内山志鶴子,Away
12,,高田ありさ,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0.0,0.0,-,504,2008-11-01,2008,11,01,,大阪府立体育会館,東レアローズ,NECレッドロケッツ,菅野幸一郎,福田康弘,3,0,3,Win,75,57,70,13:05,14:21,2800,,田野昭彦,江下毅,内山志鶴子,Away
13,,和田麻里江,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,504,2008-11-01,2008,11,01,,大阪府立体育会館,東レアローズ,NECレッドロケッツ,菅野幸一郎,福田康弘,3,0,3,Win,75,57,70,13:05,14:21,2800,,田野昭彦,江下毅,内山志鶴子,Away
14,,迫田さおり,1,,,□,,,1,0,0,0.0,-,1,0,0,0.0,0,-,1,0,0,0,0.0,0,0.0,0.0,-,504,2008-11-01,2008,11,01,,大阪府立体育会館,東レアローズ,NECレッドロケッツ,菅野幸一郎,福田康弘,3,0,3,Win,75,57,70,13:05,14:21,2800,,田野昭彦,江下毅,内山志鶴子,Away
15,L,小松崎佐代子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,504,2008-11-01,2008,11,01,,大阪府立体育会館,東レアローズ,NECレッドロケッツ,菅野幸一郎,福田康弘,3,0,3,Win,75,57,70,13:05,14:21,2800,,田野昭彦,江下毅,内山志鶴子,Away
17,,築地保奈美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,504,2008-11-01,2008,11,01,,大阪府立体育会館,東レアローズ,NECレッドロケッツ,菅野幸一郎,福田康弘,3,0,3,Win,75,57,70,13:05,14:21,2800,,田野昭彦,江下毅,内山志鶴子,Away
18,,宮田由佳里,3,■,■,■,,,10,7,1,70.0,2.33,0,0,0,-,1,0.33,15,1,0,2,8.7,1,1.0,0.0,100.0,504,2008-11-01,2008,11,01,,大阪府立体育会館,東レアローズ,NECレッドロケッツ,菅野幸一郎,福田康弘,3,0,3,Win,75,57,70,13:05,14:21,2800,,田野昭彦,江下毅,内山志鶴子,Away
1,,仁木希,4,■,■,■,■,,22,11,0,50.0,2.75,0,0,0,-,1,0.25,18,1,0,3,8.6,13,7.0,0.0,53.8,502,2008-11-01,2008,11,01,,浦安市運動公園総合体育館,久光製薬スプリングス,日立リヴァーレ,真鍋政義,濱田義弘,3,1,4,Win,94,78,96,13:36,15:21,2000,,小柴滋,阿部広太郎,池畑羊一,Home
3,,山本愛,4,■,■,■,■,,17,6,1,35.3,1.50,0,0,0,-,1,0.25,9,0,1,4,11.1,2,2.0,0.0,100.0,502,2008-11-01,2008,11,01,,浦安市運動公園総合体育館,久光製薬スプリングス,日立リヴァーレ,真鍋政義,濱田義弘,3,1,4,Win,94,78,96,13:36,15:21,2000,,小柴滋,阿部広太郎,池畑羊一,Home
4,,先野久美子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,502,2008-11-01,2008,11,01,,浦安市運動公園総合体育館,久光製薬スプリングス,日立リヴァーレ,真鍋政義,濱田義弘,3,1,4,Win,94,78,96,13:36,15:21,2000,,小柴滋,阿部広太郎,池畑羊一,Home
5,,小山修加,2,,□,,□,,9,3,1,33.3,1.50,0,0,0,-,2,1.00,2,0,0,0,0.0,0,0.0,0.0,-,502,2008-11-01,2008,11,01,,浦安市運動公園総合体育館,久光製薬スプリングス,日立リヴァーレ,真鍋政義,濱田義弘,3,1,4,Win,94,78,96,13:36,15:21,2000,,小柴滋,阿部広太郎,池畑羊一,Home
6,,狩野舞子,4,■,■,■,■,,22,10,2,45.5,2.50,2,0,2,0.0,2,0.50,12,1,3,0,6.7,8,6.0,0.0,75.0,502,2008-11-01,2008,11,01,,浦安市運動公園総合体育館,久光製薬スプリングス,日立リヴァーレ,真鍋政義,濱田義弘,3,1,4,Win,94,78,96,13:36,15:21,2000,,小柴滋,阿部広太郎,池畑羊一,Home
7,,狩野美雪,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,502,2008-11-01,2008,11,01,,浦安市運動公園総合体育館,久光製薬スプリングス,日立リヴァーレ,真鍋政義,濱田義弘,3,1,4,Win,94,78,96,13:36,15:21,2000,,小柴滋,阿部広太郎,池畑羊一,Home
9,,平井香菜子,4,■,■,■,■,,22,12,1,54.5,3.00,0,0,0,-,2,0.50,17,0,1,6,8.8,0,0.0,0.0,-,502,2008-11-01,2008,11,01,,浦安市運動公園総合体育館,久光製薬スプリングス,日立リヴァーレ,真鍋政義,濱田義弘,3,1,4,Win,94,78,96,13:36,15:21,2000,,小柴滋,阿部広太郎,池畑羊一,Home
10,L,佐野優子,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,26,22.0,0.0,84.6,502,2008-11-01,2008,11,01,,浦安市運動公園総合体育館,久光製薬スプリングス,日立リヴァーレ,真鍋政義,濱田義弘,3,1,4,Win,94,78,96,13:36,15:21,2000,,小柴滋,阿部広太郎,池畑羊一,Home
11,,トムローガン,4,■,■,■,■,,39,17,4,43.6,4.25,7,4,0,57.1,1,0.25,18,2,2,1,11.4,20,17.0,0.0,85.0,502,2008-11-01,2008,11,01,,浦安市運動公園総合体育館,久光製薬スプリングス,日立リヴァーレ,真鍋政義,濱田義弘,3,1,4,Win,94,78,96,13:36,15:21,2000,,小柴滋,阿部広太郎,池畑羊一,Home
12,L,筒井視穂子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,502,2008-11-01,2008,11,01,,浦安市運動公園総合体育館,久光製薬スプリングス,日立リヴァーレ,真鍋政義,濱田義弘,3,1,4,Win,94,78,96,13:36,15:21,2000,,小柴滋,阿部広太郎,池畑羊一,Home
13,,三上彩,1,,,,□,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,502,2008-11-01,2008,11,01,,浦安市運動公園総合体育館,久光製薬スプリングス,日立リヴァーレ,真鍋政義,濱田義弘,3,1,4,Win,94,78,96,13:36,15:21,2000,,小柴滋,阿部広太郎,池畑羊一,Home
17,,橋本直子,4,■,■,■,■,,0,0,0,-,-,0,0,0,-,2,0.50,10,0,2,1,2.5,0,0.0,0.0,-,502,2008-11-01,2008,11,01,,浦安市運動公園総合体育館,久光製薬スプリングス,日立リヴァーレ,真鍋政義,濱田義弘,3,1,4,Win,94,78,96,13:36,15:21,2000,,小柴滋,阿部広太郎,池畑羊一,Home
18,,石井美樹,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,6,0,0,3,12.5,0,0.0,0.0,-,502,2008-11-01,2008,11,01,,浦安市運動公園総合体育館,久光製薬スプリングス,日立リヴァーレ,真鍋政義,濱田義弘,3,1,4,Win,94,78,96,13:36,15:21,2000,,小柴滋,阿部広太郎,池畑羊一,Home
19,,座安琴希,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,502,2008-11-01,2008,11,01,,浦安市運動公園総合体育館,久光製薬スプリングス,日立リヴァーレ,真鍋政義,濱田義弘,3,1,4,Win,94,78,96,13:36,15:21,2000,,小柴滋,阿部広太郎,池畑羊一,Home
1,,黒羽桂子,4,■,■,■,■,,0,0,0,-,-,0,0,0,-,0,-,7,0,0,2,7.1,1,1.0,0.0,100.0,502,2008-11-01,2008,11,01,,浦安市運動公園総合体育館,日立リヴァーレ,久光製薬スプリングス,角田博文,大平啓輔,1,3,4,Lose,78,94,96,13:36,15:21,2000,,小柴滋,阿部広太郎,池畑羊一,Away
2,,板橋恵,2,,,□,□,,2,1,0,50.0,0.50,0,0,0,-,0,-,3,0,0,0,0.0,0,0.0,0.0,-,502,2008-11-01,2008,11,01,,浦安市運動公園総合体育館,日立リヴァーレ,久光製薬スプリングス,角田博文,大平啓輔,1,3,4,Lose,78,94,96,13:36,15:21,2000,,小柴滋,阿部広太郎,池畑羊一,Away
3,L,吉田あい,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,13,11.0,0.0,84.6,502,2008-11-01,2008,11,01,,浦安市運動公園総合体育館,日立リヴァーレ,久光製薬スプリングス,角田博文,大平啓輔,1,3,4,Lose,78,94,96,13:36,15:21,2000,,小柴滋,阿部広太郎,池畑羊一,Away
4,,ヌネスシダルカ,4,■,■,■,■,,39,12,4,30.8,3.00,13,2,1,15.4,0,-,10,1,3,0,8.0,0,0.0,0.0,-,502,2008-11-01,2008,11,01,,浦安市運動公園総合体育館,日立リヴァーレ,久光製薬スプリングス,角田博文,大平啓輔,1,3,4,Lose,78,94,96,13:36,15:21,2000,,小柴滋,阿部広太郎,池畑羊一,Away
