No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win_Set,Lose_Set,Total_Set,Win_Lose,Get_Point,Lose_Point,Game_Time,Start_Time,End_Time,Spectators,Jury,Chief_Umpire,Sub_Umpire,Judgeman,Home_Away
1,,長岡望悠,3,■,■,■,,,40,19,1,47.5,6.33,13,7,0,53.8,1,0.33,12,0,1,4,8.3,0,0.0,0.0,-,301,2016-10-29,2016,10,29,,東京体育館,久光製薬スプリングス,日立リヴァーレ,酒井新悟,豊暉原峻,3,0,3,Win,76,58,71,14:05,15:22,3500,田上恵吾,北村友香,明井寿枝,四本松善成,Home
2,,古藤千鶴,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,301,2016-10-29,2016,10,29,,東京体育館,久光製薬スプリングス,日立リヴァーレ,酒井新悟,豊暉原峻,3,0,3,Win,76,58,71,14:05,15:22,3500,田上恵吾,北村友香,明井寿枝,四本松善成,Home
3,,新鍋理沙,3,■,■,■,,,32,12,1,37.5,4.00,3,0,0,0.0,0,-,17,3,3,7,26.8,9,4.0,0.0,44.4,301,2016-10-29,2016,10,29,,東京体育館,久光製薬スプリングス,日立リヴァーレ,酒井新悟,豊暉原峻,3,0,3,Win,76,58,71,14:05,15:22,3500,田上恵吾,北村友香,明井寿枝,四本松善成,Home
4,,岩坂名奈,3,■,■,■,,,12,3,0,25.0,1.00,0,0,0,-,4,1.33,11,0,1,4,9.1,0,0.0,0.0,-,301,2016-10-29,2016,10,29,,東京体育館,久光製薬スプリングス,日立リヴァーレ,酒井新悟,豊暉原峻,3,0,3,Win,76,58,71,14:05,15:22,3500,田上恵吾,北村友香,明井寿枝,四本松善成,Home
5,,水田祐未,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,301,2016-10-29,2016,10,29,,東京体育館,久光製薬スプリングス,日立リヴァーレ,酒井新悟,豊暉原峻,3,0,3,Win,76,58,71,14:05,15:22,3500,田上恵吾,北村友香,明井寿枝,四本松善成,Home
6,,石井優希,3,■,■,■,,,33,12,3,36.4,4.00,0,0,0,-,0,-,12,0,3,6,12.5,31,16.0,0.0,51.6,301,2016-10-29,2016,10,29,,東京体育館,久光製薬スプリングス,日立リヴァーレ,酒井新悟,豊暉原峻,3,0,3,Win,76,58,71,14:05,15:22,3500,田上恵吾,北村友香,明井寿枝,四本松善成,Home
8,,野本梨佳,2,,□,□,,,0,0,0,-,-,0,0,0,-,1,0.50,0,0,0,0,-,0,0.0,0.0,-,301,2016-10-29,2016,10,29,,東京体育館,久光製薬スプリングス,日立リヴァーレ,酒井新悟,豊暉原峻,3,0,3,Win,76,58,71,14:05,15:22,3500,田上恵吾,北村友香,明井寿枝,四本松善成,Home
9,,トカルスカマヤ,3,■,■,■,,,11,6,0,54.5,2.00,0,0,0,-,0,-,6,0,1,1,4.2,1,0.0,0.0,0.0,301,2016-10-29,2016,10,29,,東京体育館,久光製薬スプリングス,日立リヴァーレ,酒井新悟,豊暉原峻,3,0,3,Win,76,58,71,14:05,15:22,3500,田上恵吾,北村友香,明井寿枝,四本松善成,Home
11,,栄絵里香,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,301,2016-10-29,2016,10,29,,東京体育館,久光製薬スプリングス,日立リヴァーレ,酒井新悟,豊暉原峻,3,0,3,Win,76,58,71,14:05,15:22,3500,田上恵吾,北村友香,明井寿枝,四本松善成,Home
14,,森谷史佳,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0.0,0.0,-,301,2016-10-29,2016,10,29,,東京体育館,久光製薬スプリングス,日立リヴァーレ,酒井新悟,豊暉原峻,3,0,3,Win,76,58,71,14:05,15:22,3500,田上恵吾,北村友香,明井寿枝,四本松善成,Home
18,L,戸江真奈,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,301,2016-10-29,2016,10,29,,東京体育館,久光製薬スプリングス,日立リヴァーレ,酒井新悟,豊暉原峻,3,0,3,Win,76,58,71,14:05,15:22,3500,田上恵吾,北村友香,明井寿枝,四本松善成,Home
20,L,筒井さやか,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,13,7.0,0.0,53.8,301,2016-10-29,2016,10,29,,東京体育館,久光製薬スプリングス,日立リヴァーレ,酒井新悟,豊暉原峻,3,0,3,Win,76,58,71,14:05,15:22,3500,田上恵吾,北村友香,明井寿枝,四本松善成,Home
23,,石橋里紗,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,1,0,0.0,0,0.0,0.0,-,301,2016-10-29,2016,10,29,,東京体育館,久光製薬スプリングス,日立リヴァーレ,酒井新悟,豊暉原峻,3,0,3,Win,76,58,71,14:05,15:22,3500,田上恵吾,北村友香,明井寿枝,四本松善成,Home
24,,中大路絢野,3,■,■,■,,,1,1,0,100.0,0.33,0,0,0,-,1,0.33,13,1,2,3,13.5,0,0.0,0.0,-,301,2016-10-29,2016,10,29,,東京体育館,久光製薬スプリングス,日立リヴァーレ,酒井新悟,豊暉原峻,3,0,3,Win,76,58,71,14:05,15:22,3500,田上恵吾,北村友香,明井寿枝,四本松善成,Home
1,,間橋香織,3,□,□,□,,,4,0,0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,301,2016-10-29,2016,10,29,,東京体育館,日立リヴァーレ,久光製薬スプリングス,松田明彦,甲斐祐之,0,3,3,Lose,58,76,71,14:05,15:22,3500,田上恵吾,北村友香,明井寿枝,四本松善成,Away
3,,井上奈々朱,3,■,■,■,,,8,4,1,50.0,1.33,0,0,0,-,0,-,11,0,3,6,13.6,0,0.0,0.0,-,301,2016-10-29,2016,10,29,,東京体育館,日立リヴァーレ,久光製薬スプリングス,松田明彦,甲斐祐之,0,3,3,Lose,58,76,71,14:05,15:22,3500,田上恵吾,北村友香,明井寿枝,四本松善成,Away
4,,下平夏奈,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0.0,0.0,-,301,2016-10-29,2016,10,29,,東京体育館,日立リヴァーレ,久光製薬スプリングス,松田明彦,甲斐祐之,0,3,3,Lose,58,76,71,14:05,15:22,3500,田上恵吾,北村友香,明井寿枝,四本松善成,Away
5,L,佐藤あり紗,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,16,6.0,0.0,37.5,301,2016-10-29,2016,10,29,,東京体育館,日立リヴァーレ,久光製薬スプリングス,松田明彦,甲斐祐之,0,3,3,Lose,58,76,71,14:05,15:22,3500,田上恵吾,北村友香,明井寿枝,四本松善成,Away
6,,引地舞,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,301,2016-10-29,2016,10,29,,東京体育館,日立リヴァーレ,久光製薬スプリングス,松田明彦,甲斐祐之,0,3,3,Lose,58,76,71,14:05,15:22,3500,田上恵吾,北村友香,明井寿枝,四本松善成,Away
