No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win_Set,Lose_Set,Total_Set,Win_Lose,Get_Point,Lose_Point,Game_Time,Start_Time,End_Time,Spectators,Jury,Chief_Umpire,Sub_Umpire,Judgeman,Home_Away
1,,荒木絵里香,5,■,■,■,■,■,24,12,1,50.0,2.40,0,0,0,-,7,1.40,14,1,0,9,23.2,0,0.0,0.0,-,501,2012-11-17,2012,11,17,,山形県総合運動公園総合体育館,東レアローズ,パイオニアレッドウィングス,菅野幸一郎,越谷章,3,2,5,Win,108,100,123,13:05,15:20,3200,,富田満,小野将人,豊田利裕,Home
2,L,濱口華菜里,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,16,10.0,0.0,62.5,501,2012-11-17,2012,11,17,,山形県総合運動公園総合体育館,東レアローズ,パイオニアレッドウィングス,菅野幸一郎,越谷章,3,2,5,Win,108,100,123,13:05,15:20,3200,,富田満,小野将人,豊田利裕,Home
3,,中道瞳,5,■,■,■,■,■,1,1,0,100.0,0.20,0,0,0,-,0,-,15,1,0,7,18.3,0,0.0,0.0,-,501,2012-11-17,2012,11,17,,山形県総合運動公園総合体育館,東レアローズ,パイオニアレッドウィングス,菅野幸一郎,越谷章,3,2,5,Win,108,100,123,13:05,15:20,3200,,富田満,小野将人,豊田利裕,Home
4,,高田ありさ,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,9,0,0,4,11.1,9,4.0,0.0,44.4,501,2012-11-17,2012,11,17,,山形県総合運動公園総合体育館,東レアローズ,パイオニアレッドウィングス,菅野幸一郎,越谷章,3,2,5,Win,108,100,123,13:05,15:20,3200,,富田満,小野将人,豊田利裕,Home
5,,和田麻里江,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,501,2012-11-17,2012,11,17,,山形県総合運動公園総合体育館,東レアローズ,パイオニアレッドウィングス,菅野幸一郎,越谷章,3,2,5,Win,108,100,123,13:05,15:20,3200,,富田満,小野将人,豊田利裕,Home
6,,迫田さおり,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,501,2012-11-17,2012,11,17,,山形県総合運動公園総合体育館,東レアローズ,パイオニアレッドウィングス,菅野幸一郎,越谷章,3,2,5,Win,108,100,123,13:05,15:20,3200,,富田満,小野将人,豊田利裕,Home
7,,エンライトステファニー,5,■,■,■,■,■,49,18,4,36.7,3.60,8,1,1,12.5,1,0.20,22,0,3,10,11.4,26,17.0,0.0,65.4,501,2012-11-17,2012,11,17,,山形県総合運動公園総合体育館,東レアローズ,パイオニアレッドウィングス,菅野幸一郎,越谷章,3,2,5,Win,108,100,123,13:05,15:20,3200,,富田満,小野将人,豊田利裕,Home
8,,宮田由佳里,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,501,2012-11-17,2012,11,17,,山形県総合運動公園総合体育館,東レアローズ,パイオニアレッドウィングス,菅野幸一郎,越谷章,3,2,5,Win,108,100,123,13:05,15:20,3200,,富田満,小野将人,豊田利裕,Home
9,,小平花織,4,,□,□,■,■,27,8,5,29.6,2.00,4,2,2,50.0,1,0.25,8,2,0,2,26.2,13,9.0,0.0,69.2,501,2012-11-17,2012,11,17,,山形県総合運動公園総合体育館,東レアローズ,パイオニアレッドウィングス,菅野幸一郎,越谷章,3,2,5,Win,108,100,123,13:05,15:20,3200,,富田満,小野将人,豊田利裕,Home
10,,峯村沙紀,5,■,■,■,■,■,56,15,2,26.8,3.00,4,0,0,0.0,0,-,13,1,0,6,19.2,23,14.0,0.0,60.9,501,2012-11-17,2012,11,17,,山形県総合運動公園総合体育館,東レアローズ,パイオニアレッドウィングス,菅野幸一郎,越谷章,3,2,5,Win,108,100,123,13:05,15:20,3200,,富田満,小野将人,豊田利裕,Home
11,,田代佳奈美,3,,□,□,,□,0,0,0,-,-,0,0,0,-,0,-,2,1,0,0,50.0,0,0.0,0.0,-,501,2012-11-17,2012,11,17,,山形県総合運動公園総合体育館,東レアローズ,パイオニアレッドウィングス,菅野幸一郎,越谷章,3,2,5,Win,108,100,123,13:05,15:20,3200,,富田満,小野将人,豊田利裕,Home
12,L,木村美里,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,1,1.0,0.0,100.0,501,2012-11-17,2012,11,17,,山形県総合運動公園総合体育館,東レアローズ,パイオニアレッドウィングス,菅野幸一郎,越谷章,3,2,5,Win,108,100,123,13:05,15:20,3200,,富田満,小野将人,豊田利裕,Home
13,,堀川真理,4,■,■,■,,□,15,4,2,26.7,1.00,2,0,0,0.0,1,0.25,6,0,0,3,12.5,1,0.0,0.0,0.0,501,2012-11-17,2012,11,17,,山形県総合運動公園総合体育館,東レアローズ,パイオニアレッドウィングス,菅野幸一郎,越谷章,3,2,5,Win,108,100,123,13:05,15:20,3200,,富田満,小野将人,豊田利裕,Home
14,,二見梓,5,■,■,■,■,■,19,7,0,36.8,1.40,0,0,0,-,0,-,18,0,1,8,11.1,1,1.0,0.0,100.0,501,2012-11-17,2012,11,17,,山形県総合運動公園総合体育館,東レアローズ,パイオニアレッドウィングス,菅野幸一郎,越谷章,3,2,5,Win,108,100,123,13:05,15:20,3200,,富田満,小野将人,豊田利裕,Home
2,,香野晶子,5,■,■,■,■,■,22,7,1,31.8,1.40,0,0,0,-,1,0.20,14,1,1,3,12.5,0,0.0,0.0,-,501,2012-11-17,2012,11,17,,山形県総合運動公園総合体育館,パイオニアレッドウィングス,東レアローズ,宮下直樹,戸澤勉,2,3,5,Lose,100,108,123,13:05,15:20,3200,,富田満,小野将人,豊田利裕,Away
5,,服部晃佳,5,■,■,■,■,■,46,15,2,32.6,3.00,1,1,0,100.0,1,0.20,9,0,1,1,2.8,35,18.0,0.0,51.4,501,2012-11-17,2012,11,17,,山形県総合運動公園総合体育館,パイオニアレッドウィングス,東レアローズ,宮下直樹,戸澤勉,2,3,5,Lose,100,108,123,13:05,15:20,3200,,富田満,小野将人,豊田利裕,Away
6,L,林蓉子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,1,1.0,0.0,100.0,501,2012-11-17,2012,11,17,,山形県総合運動公園総合体育館,パイオニアレッドウィングス,東レアローズ,宮下直樹,戸澤勉,2,3,5,Lose,100,108,123,13:05,15:20,3200,,富田満,小野将人,豊田利裕,Away
8,,今野加奈子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,501,2012-11-17,2012,11,17,,山形県総合運動公園総合体育館,パイオニアレッドウィングス,東レアローズ,宮下直樹,戸澤勉,2,3,5,Lose,100,108,123,13:05,15:20,3200,,富田満,小野将人,豊田利裕,Away
9,,三橋聡恵,5,■,■,■,■,■,50,20,5,40.0,4.00,6,4,1,66.7,0,-,17,1,2,6,13.5,39,15.0,0.0,38.5,501,2012-11-17,2012,11,17,,山形県総合運動公園総合体育館,パイオニアレッドウィングス,東レアローズ,宮下直樹,戸澤勉,2,3,5,Lose,100,108,123,13:05,15:20,3200,,富田満,小野将人,豊田利裕,Away
10,,浅津ゆうこ,5,■,■,■,■,■,44,14,2,31.8,2.80,4,0,1,0.0,1,0.20,10,0,0,2,5.0,0,0.0,0.0,-,501,2012-11-17,2012,11,17,,山形県総合運動公園総合体育館,パイオニアレッドウィングス,東レアローズ,宮下直樹,戸澤勉,2,3,5,Lose,100,108,123,13:05,15:20,3200,,富田満,小野将人,豊田利裕,Away
12,,服部梨花,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,501,2012-11-17,2012,11,17,,山形県総合運動公園総合体育館,パイオニアレッドウィングス,東レアローズ,宮下直樹,戸澤勉,2,3,5,Lose,100,108,123,13:05,15:20,3200,,富田満,小野将人,豊田利裕,Away
14,,岩崎こよみ,5,■,■,■,■,■,4,3,0,75.0,0.60,0,0,0,-,3,0.60,21,0,2,8,9.5,1,0.0,0.0,0.0,501,2012-11-17,2012,11,17,,山形県総合運動公園総合体育館,パイオニアレッドウィングス,東レアローズ,宮下直樹,戸澤勉,2,3,5,Lose,100,108,123,13:05,15:20,3200,,富田満,小野将人,豊田利裕,Away
15,,森谷史佳,5,■,■,■,■,■,23,11,2,47.8,2.20,0,0,0,-,2,0.40,15,0,2,9,15.0,3,3.0,0.0,100.0,501,2012-11-17,2012,11,17,,山形県総合運動公園総合体育館,パイオニアレッドウィングス,東レアローズ,宮下直樹,戸澤勉,2,3,5,Lose,100,108,123,13:05,15:20,3200,,富田満,小野将人,豊田利裕,Away
16,,持丸結美子,4,□,□,□,,□,1,0,0,0.0,-,0,0,0,-,0,-,7,0,0,1,3.6,0,0.0,0.0,-,501,2012-11-17,2012,11,17,,山形県総合運動公園総合体育館,パイオニアレッドウィングス,東レアローズ,宮下直樹,戸澤勉,2,3,5,Lose,100,108,123,13:05,15:20,3200,,富田満,小野将人,豊田利裕,Away
17,,渡邉和香里,3,,□,□,,□,0,0,0,-,-,0,0,0,-,0,-,4,0,0,1,6.2,0,0.0,0.0,-,501,2012-11-17,2012,11,17,,山形県総合運動公園総合体育館,パイオニアレッドウィングス,東レアローズ,宮下直樹,戸澤勉,2,3,5,Lose,100,108,123,13:05,15:20,3200,,富田満,小野将人,豊田利裕,Away
18,,佐藤円,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,1,25.0,2,0.0,0.0,0.0,501,2012-11-17,2012,11,17,,山形県総合運動公園総合体育館,パイオニアレッドウィングス,東レアローズ,宮下直樹,戸澤勉,2,3,5,Lose,100,108,123,13:05,15:20,3200,,富田満,小野将人,豊田利裕,Away
