AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win_Set,Lose_Set,Total_Set,Win_Lose,Get_Point,Lose_Point,Game_Time,Start_Time,End_Time,Spectators,Jury,Chief_Umpire,Sub_Umpire,Judgeman,Home_Away,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%
196,69,15,35.2,13.80,1,0,0,0.0,12,2.40,95,2,4,34,10.6,89,50.0,0.0,56.2,503,2007-01-06,2007,01,06,,岡山市総合文化体育館,岡山シーガルズ,日立リヴァーレ,河本昭義,溝田知茂,3,2,5,Win,96,91,104,12:00,13:56,1520,,富田満,山本和良,長井繁郁,Home,174,61,8,35.1,12.20,0,0,0,-,6,1.20,92,2,3,37,11.8,91,55.0,0.0,60.4
174,61,8,35.1,12.20,0,0,0,-,6,1.20,92,2,3,37,11.8,91,55.0,0.0,60.4,503,2007-01-06,2007,01,06,,岡山市総合文化体育館,日立リヴァーレ,岡山シーガルズ,吉田國昭,角田博文,2,3,5,Lose,91,96,104,12:00,13:56,1520,,富田満,山本和良,長井繁郁,Away,196,69,15,35.2,13.80,1,0,0,0.0,12,2.40,95,2,4,34,10.6,89,50.0,0.0,56.2
159,58,14,36.5,14.50,3,0,1,0.0,9,2.25,86,1,7,7,3.0,86,74.0,0.0,86.0,501,2007-01-06,2007,01,06,,ベイコム総合体育館,東レアローズ,武富士バンブー,菅野幸一郎,福田康弘,1,3,4,Lose,85,93,96,14:00,15:45,3200,,村上成司,森岡伸次,岡田靖夫,Home,162,56,10,34.6,14.00,19,5,3,26.3,12,3.00,92,4,5,9,6.1,79,71.0,0.0,89.9
162,56,10,34.6,14.00,19,5,3,26.3,12,3.00,92,4,5,9,6.1,79,71.0,0.0,89.9,501,2007-01-06,2007,01,06,,ベイコム総合体育館,武富士バンブー,東レアローズ,石原昭久,安保澄,3,1,4,Win,93,85,96,14:00,15:45,3200,,村上成司,森岡伸次,岡田靖夫,Away,159,58,14,36.5,14.50,3,0,1,0.0,9,2.25,86,1,7,7,3.0,86,74.0,0.0,86.0
133,57,7,42.9,14.25,11,5,2,45.5,8,2.00,95,6,10,31,14.1,71,43.0,0.0,60.6,504,2007-01-06,2007,01,06,,岡山市総合文化体育館,久光製薬スプリングス,トヨタ車体クインシーズ,真鍋政義,真保綱一郎,3,1,4,Win,96,78,88,14:35,16:12,1730,,田野昭彦,山本浩之,金谷基代,Home,134,47,13,35.1,11.75,0,0,0,-,9,2.25,79,3,7,26,11.5,81,48.0,0.0,59.3
134,47,13,35.1,11.75,0,0,0,-,9,2.25,79,3,7,26,11.5,81,48.0,0.0,59.3,504,2007-01-06,2007,01,06,,岡山市総合文化体育館,トヨタ車体クインシーズ,久光製薬スプリングス,谷口幸雄,高橋悠,1,3,4,Lose,78,96,88,14:35,16:12,1730,,田野昭彦,山本浩之,金谷基代,Away,133,57,7,42.9,14.25,11,5,2,45.5,8,2.00,95,6,10,31,14.1,71,43.0,0.0,60.6
146,62,11,42.5,15.50,29,17,4,58.6,9,2.25,95,3,13,9,5.3,77,64.0,0.0,83.1,502,2007-01-06,2007,01,06,,ベイコム総合体育館,JTマーヴェラス,パイオニアレッドウィングス,寺廻太,坂本将康,3,1,4,Win,96,87,95,16:30,18:14,3600,,酒出修,高橋弘二,氏川卓見,Home,148,56,11,37.8,14.00,21,8,2,38.1,4,1.00,88,3,9,12,6.6,80,70.0,0.0,87.5
148,56,11,37.8,14.00,21,8,2,38.1,4,1.00,88,3,9,12,6.6,80,70.0,0.0,87.5,502,2007-01-06,2007,01,06,,ベイコム総合体育館,パイオニアレッドウィングス,JTマーヴェラス,吉田敏明,大田裕輔,1,3,4,Lose,87,96,95,16:30,18:14,3600,,酒出修,高橋弘二,氏川卓見,Away,146,62,11,42.5,15.50,29,17,4,58.6,9,2.25,95,3,13,9,5.3,77,64.0,0.0,83.1
180,56,6,31.1,11.20,8,3,0,37.5,22,4.40,107,1,1,31,8.0,94,57.0,0.0,60.6,505,2007-01-06,2007,01,06,,岡山市総合文化体育館,デンソーエアリービーズ,NECレッドロケッツ,達川実,辻健志,3,2,5,Win,107,101,116,16:50,18:58,1580,,塚本健,田野敏彦,土井彩子,Home,224,78,17,34.8,15.60,4,1,0,25.0,8,1.60,101,4,5,35,12.2,106,74.0,0.0,69.8
224,78,17,34.8,15.60,4,1,0,25.0,8,1.60,101,4,5,35,12.2,106,74.0,0.0,69.8,505,2007-01-06,2007,01,06,,岡山市総合文化体育館,NECレッドロケッツ,デンソーエアリービーズ,吉川正博,山田晃豊,2,3,5,Lose,101,107,116,16:50,18:58,1580,,塚本健,田野敏彦,土井彩子,Away,180,56,6,31.1,11.20,8,3,0,37.5,22,4.40,107,1,1,31,8.0,94,57.0,0.0,60.6
