AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win_Set,Lose_Set,Total_Set,Win_Lose,Get_Point,Lose_Point,Game_Time,Start_Time,End_Time,Spectators,Jury,Chief_Umpire,Sub_Umpire,Judgeman,Home_Away,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%
149,51,5,34.2,17.00,11,5,0,45.5,4,1.33,69,3,5,18,10.6,75,48.0,0.0,64.0,501,2014-11-15,2014,11,15,,東京体育館,デンソーエアリービーズ,岡山シーガルズ,山口祐之,亀山広,0,3,3,Lose,68,76,86,12:10,13:42,3950,,澤達大,田野昭彦,四本松善成,Home,148,56,5,37.8,18.67,2,0,1,0.0,2,0.67,75,1,0,26,9.7,62,43.0,0.0,69.4
148,56,5,37.8,18.67,2,0,1,0.0,2,0.67,75,1,0,26,9.7,62,43.0,0.0,69.4,501,2014-11-15,2014,11,15,,東京体育館,岡山シーガルズ,デンソーエアリービーズ,河本昭義,吉田啓佑,3,0,3,Win,76,68,86,12:10,13:42,3950,,澤達大,田野昭彦,四本松善成,Away,149,51,5,34.2,17.00,11,5,0,45.5,4,1.33,69,3,5,18,10.6,75,48.0,0.0,64.0
201,78,13,38.8,15.60,31,13,3,41.9,9,1.80,111,1,7,36,8.8,99,64.0,0.0,64.6,502,2014-11-15,2014,11,15,,東京体育館,久光製薬スプリングス,東レアローズ,中田久美,加藤陽一,3,2,5,Win,111,107,122,15:00,17:14,5200,,田中昭彦,浅井唯由,塚本健二,Home,201,71,15,35.3,14.20,17,8,1,47.1,10,2.00,107,1,8,34,8.7,104,67.0,0.0,64.4
201,71,15,35.3,14.20,17,8,1,47.1,10,2.00,107,1,8,34,8.7,104,67.0,0.0,64.4,502,2014-11-15,2014,11,15,,東京体育館,東レアローズ,久光製薬スプリングス,福田康弘,高杉洋平,2,3,5,Lose,107,111,122,15:00,17:14,5200,,田中昭彦,浅井唯由,塚本健二,Away,201,78,13,38.8,15.60,31,13,3,41.9,9,1.80,111,1,7,36,8.8,99,64.0,0.0,64.6
142,48,5,33.8,16.00,21,4,1,19.0,12,4.00,81,7,7,29,16.6,65,44.0,0.0,67.7,503,2014-11-16,2014,11,16,,東京体育館,埼玉上尾メディックス,トヨタ車体クインシーズ,吉田敏明,箕輪憲吾,3,0,3,Win,82,66,84,13:05,14:35,3650,,田野昭彦,田中昭彦,古田法美,Home,138,47,12,34.1,15.67,2,0,0,0.0,2,0.67,67,1,2,20,8.7,71,38.0,0.0,53.5
138,47,12,34.1,15.67,2,0,0,0.0,2,0.67,67,1,2,20,8.7,71,38.0,0.0,53.5,503,2014-11-16,2014,11,16,,東京体育館,トヨタ車体クインシーズ,埼玉上尾メディックス,泉川正幸,藤本幹朗,0,3,3,Lose,66,82,84,13:05,14:35,3650,,田野昭彦,田中昭彦,古田法美,Away,142,48,5,33.8,16.00,21,4,1,19.0,12,4.00,81,7,7,29,16.6,65,44.0,0.0,67.7
124,47,10,37.9,15.67,12,4,3,33.3,6,2.00,73,2,4,20,9.3,54,41.0,0.0,75.9,504,2014-11-16,2014,11,16,,東京体育館,NECレッドロケッツ,日立リヴァーレ,山田晃豊,大村悟,3,0,3,Win,75,58,79,15:10,16:35,4240,,浅井唯由,澤達大,橋本正太郎,Home,125,37,7,29.6,12.33,17,2,0,11.8,4,1.33,60,1,6,12,6.3,68,47.0,0.0,69.1
125,37,7,29.6,12.33,17,2,0,11.8,4,1.33,60,1,6,12,6.3,68,47.0,0.0,69.1,504,2014-11-16,2014,11,16,,東京体育館,日立リヴァーレ,NECレッドロケッツ,松田明彦,角田博文,0,3,3,Lose,58,75,79,15:10,16:35,4240,,浅井唯由,澤達大,橋本正太郎,Away,124,47,10,37.9,15.67,12,4,3,33.3,6,2.00,73,2,4,20,9.3,54,41.0,0.0,75.9
131,51,5,38.9,17.00,6,1,2,16.7,8,2.67,73,2,3,24,10.7,55,34.0,0.0,61.8,507,2014-11-22,2014,11,22,,ジップアリーナ岡山（岡山県総合グラウンド体育館）,日立リヴァーレ,埼玉上尾メディックス,松田明彦,角田博文,3,0,3,Win,75,58,80,14:00,15:26,2900,,種元桂子,西中野健,真鍋美也子,Home,131,41,7,31.3,13.67,15,3,1,20.0,6,2.00,60,0,5,21,8.8,69,44.0,0.0,63.8
131,41,7,31.3,13.67,15,3,1,20.0,6,2.00,60,0,5,21,8.8,69,44.0,0.0,63.8,507,2014-11-22,2014,11,22,,ジップアリーナ岡山（岡山県総合グラウンド体育館）,埼玉上尾メディックス,日立リヴァーレ,吉田敏明,箕輪憲吾,0,3,3,Lose,58,75,80,14:00,15:26,2900,,種元桂子,西中野健,真鍋美也子,Away,131,51,5,38.9,17.00,6,1,2,16.7,8,2.67,73,2,3,24,10.7,55,34.0,0.0,61.8
137,39,7,28.5,13.00,1,1,0,100.0,5,1.67,64,4,2,17,12.3,71,32.0,0.0,45.1,505,2014-11-22,2014,11,22,,一関市総合体育館(ユードーム),トヨタ車体クインシーズ,久光製薬スプリングス,泉川正幸,藤本幹朗,0,3,3,Lose,63,77,82,14:00,15:28,2303,,印藤智一,明井寿枝,吉家輝悦,Home,156,53,9,34.0,17.67,16,7,0,43.8,11,3.67,76,2,5,37,14.3,60,41.0,0.0,68.3
156,53,9,34.0,17.67,16,7,0,43.8,11,3.67,76,2,5,37,14.3,60,41.0,0.0,68.3,505,2014-11-22,2014,11,22,,一関市総合体育館(ユードーム),久光製薬スプリングス,トヨタ車体クインシーズ,中田久美,加藤陽一,3,0,3,Win,77,63,82,14:00,15:28,2303,,印藤智一,明井寿枝,吉家輝悦,Away,137,39,7,28.5,13.00,1,1,0,100.0,5,1.67,64,4,2,17,12.3,71,32.0,0.0,45.1
93,33,6,35.5,11.00,13,1,2,7.7,4,1.33,61,0,9,18,7.4,58,32.0,0.0,55.2,506,2014-11-22,2014,11,22,,一関市総合体育館(ユードーム),デンソーエアリービーズ,NECレッドロケッツ,山口祐之,亀山広,0,3,3,Lose,59,75,76,16:10,17:32,2755,,村中伸,浅井唯由,志村登,Home,104,48,6,46.2,16.00,7,1,0,14.3,7,2.33,73,4,11,25,13.8,52,34.0,0.0,65.4
