No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win_Set,Lose_Set,Total_Set,Win_Lose,Get_Point,Lose_Point,Game_Time,Start_Time,End_Time,Spectators,Jury,Chief_Umpire,Sub_Umpire,Judgeman,Home_Away
15,,坂本侑,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,291,2021-10-15,2021,10,15,滋賀県,ウカルちゃんアリーナ,東レアローズ,ヴィクトリーナ姫路,越谷章,高杉洋平,3,1,4,Win,98,92,112,18:15,20:16,767,大塚達也,北村友香,西山尚幸,小口広之進,Home
16,,西川吉野,2,,□,,□,,3,1,1,33.3,0.50,0,0,0,-,0,-,0,0,0,0,-,2,0.0,0.0,0.0,291,2021-10-15,2021,10,15,滋賀県,ウカルちゃんアリーナ,東レアローズ,ヴィクトリーナ姫路,越谷章,高杉洋平,3,1,4,Win,98,92,112,18:15,20:16,767,大塚達也,北村友香,西山尚幸,小口広之進,Home
17,,樫村まどか,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,291,2021-10-15,2021,10,15,滋賀県,ウカルちゃんアリーナ,東レアローズ,ヴィクトリーナ姫路,越谷章,高杉洋平,3,1,4,Win,98,92,112,18:15,20:16,767,大塚達也,北村友香,西山尚幸,小口広之進,Home
1,,貞包里穂,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,291,2021-10-15,2021,10,15,滋賀県,ウカルちゃんアリーナ,ヴィクトリーナ姫路,東レアローズ,中谷宏大,高橋駿,1,3,4,Lose,92,98,112,18:15,20:16,767,大塚達也,北村友香,西山尚幸,小口広之進,Away
2,,櫻井美樹,4,■,■,■,■,,2,1,0,50.0,0.25,0,0,0,-,1,0.25,18,0,2,5,4.2,0,0.0,0.0,-,291,2021-10-15,2021,10,15,滋賀県,ウカルちゃんアリーナ,ヴィクトリーナ姫路,東レアローズ,中谷宏大,高橋駿,1,3,4,Lose,92,98,112,18:15,20:16,767,大塚達也,北村友香,西山尚幸,小口広之進,Away
3,,大元朱菜,4,□,■,■,■,,9,6,0,66.7,1.50,0,0,0,-,0,-,15,0,1,8,11.7,1,1.0,0.0,100.0,291,2021-10-15,2021,10,15,滋賀県,ウカルちゃんアリーナ,ヴィクトリーナ姫路,東レアローズ,中谷宏大,高橋駿,1,3,4,Lose,92,98,112,18:15,20:16,767,大塚達也,北村友香,西山尚幸,小口広之進,Away
4,L,花井萌里,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,13,6.0,0.0,46.2,291,2021-10-15,2021,10,15,滋賀県,ウカルちゃんアリーナ,ヴィクトリーナ姫路,東レアローズ,中谷宏大,高橋駿,1,3,4,Lose,92,98,112,18:15,20:16,767,大塚達也,北村友香,西山尚幸,小口広之進,Away
6,,プラクセレステ,4,■,■,■,■,,51,16,2,31.4,4.00,8,1,0,12.5,3,0.75,10,0,2,2,0.0,3,1.0,1.0,50.0,291,2021-10-15,2021,10,15,滋賀県,ウカルちゃんアリーナ,ヴィクトリーナ姫路,東レアローズ,中谷宏大,高橋駿,1,3,4,Lose,92,98,112,18:15,20:16,767,大塚達也,北村友香,西山尚幸,小口広之進,Away
8,,宮地佳乃,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,291,2021-10-15,2021,10,15,滋賀県,ウカルちゃんアリーナ,ヴィクトリーナ姫路,東レアローズ,中谷宏大,高橋駿,1,3,4,Lose,92,98,112,18:15,20:16,767,大塚達也,北村友香,西山尚幸,小口広之進,Away
10,,脇田美怜,1,,,□,,,10,5,3,50.0,5.00,0,0,0,-,0,-,1,0,1,0,-25.0,1,0.0,0.0,0.0,291,2021-10-15,2021,10,15,滋賀県,ウカルちゃんアリーナ,ヴィクトリーナ姫路,東レアローズ,中谷宏大,高橋駿,1,3,4,Lose,92,98,112,18:15,20:16,767,大塚達也,北村友香,西山尚幸,小口広之進,Away
11,,荒谷栞,1,■,,,,,8,0,2,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,291,2021-10-15,2021,10,15,滋賀県,ウカルちゃんアリーナ,ヴィクトリーナ姫路,東レアローズ,中谷宏大,高橋駿,1,3,4,Lose,92,98,112,18:15,20:16,767,大塚達也,北村友香,西山尚幸,小口広之進,Away
12,,孫田菜奈,4,■,■,■,■,,32,12,3,37.5,3.00,0,0,0,-,3,0.75,20,1,0,4,10.0,50,30.0,5.0,65.0,291,2021-10-15,2021,10,15,滋賀県,ウカルちゃんアリーナ,ヴィクトリーナ姫路,東レアローズ,中谷宏大,高橋駿,1,3,4,Lose,92,98,112,18:15,20:16,767,大塚達也,北村友香,西山尚幸,小口広之進,Away
13,,田中咲希,4,■,■,■,■,,25,10,3,40.0,2.50,2,0,1,0.0,1,0.25,8,0,1,2,3.1,12,3.0,1.0,29.2,291,2021-10-15,2021,10,15,滋賀県,ウカルちゃんアリーナ,ヴィクトリーナ姫路,東レアローズ,中谷宏大,高橋駿,1,3,4,Lose,92,98,112,18:15,20:16,767,大塚達也,北村友香,西山尚幸,小口広之進,Away
14,,佐々木千紘,4,■,■,■,■,,16,4,2,25.0,1.00,0,0,0,-,1,0.25,12,0,3,3,0.0,3,1.0,1.0,50.0,291,2021-10-15,2021,10,15,滋賀県,ウカルちゃんアリーナ,ヴィクトリーナ姫路,東レアローズ,中谷宏大,高橋駿,1,3,4,Lose,92,98,112,18:15,20:16,767,大塚達也,北村友香,西山尚幸,小口広之進,Away
21,,渡邉かや,4,□,□,□,□,,5,2,0,40.0,0.50,0,0,0,-,1,0.25,6,0,0,2,8.3,8,5.0,2.0,75.0,291,2021-10-15,2021,10,15,滋賀県,ウカルちゃんアリーナ,ヴィクトリーナ姫路,東レアローズ,中谷宏大,高橋駿,1,3,4,Lose,92,98,112,18:15,20:16,767,大塚達也,北村友香,西山尚幸,小口広之進,Away
22,,金田莉実,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0.0,0.0,-,291,2021-10-15,2021,10,15,滋賀県,ウカルちゃんアリーナ,ヴィクトリーナ姫路,東レアローズ,中谷宏大,高橋駿,1,3,4,Lose,92,98,112,18:15,20:16,767,大塚達也,北村友香,西山尚幸,小口広之進,Away
23,,坊野明里,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,291,2021-10-15,2021,10,15,滋賀県,ウカルちゃんアリーナ,ヴィクトリーナ姫路,東レアローズ,中谷宏大,高橋駿,1,3,4,Lose,92,98,112,18:15,20:16,767,大塚達也,北村友香,西山尚幸,小口広之進,Away
1,,鴫原ひなた,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,1,1.0,0.0,100.0,293,2021-10-16,2021,10,16,愛知県,ウィングアリーナ刈谷,トヨタ車体クインシーズ,JTマーヴェラス,印東玄弥,今村駿,1,3,4,Lose,85,96,116,12:00,14:05,452,小柴滋,吉岡奈々,内藤聡美,戸田幸喜,Home
2,,稲葉早生,3,,□,□,□,,4,2,0,50.0,0.67,1,0,0,0.0,0,-,7,0,0,2,7.1,0,0.0,0.0,-,293,2021-10-16,2021,10,16,愛知県,ウィングアリーナ刈谷,トヨタ車体クインシーズ,JTマーヴェラス,印東玄弥,今村駿,1,3,4,Lose,85,96,116,12:00,14:05,452,小柴滋,吉岡奈々,内藤聡美,戸田幸喜,Home
5,,周田夏紀,4,■,■,■,■,,16,7,1,43.8,1.75,0,0,0,-,2,0.50,13,0,3,4,1.9,0,0.0,0.0,-,293,2021-10-16,2021,10,16,愛知県,ウィングアリーナ刈谷,トヨタ車体クインシーズ,JTマーヴェラス,印東玄弥,今村駿,1,3,4,Lose,85,96,116,12:00,14:05,452,小柴滋,吉岡奈々,内藤聡美,戸田幸喜,Home
6,,山形理沙子,2,,,□,□,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,293,2021-10-16,2021,10,16,愛知県,ウィングアリーナ刈谷,トヨタ車体クインシーズ,JTマーヴェラス,印東玄弥,今村駿,1,3,4,Lose,85,96,116,12:00,14:05,452,小柴滋,吉岡奈々,内藤聡美,戸田幸喜,Home
8,,黒須咲良,4,■,■,■,■,,32,11,2,34.4,2.75,3,0,2,0.0,0,-,13,0,1,1,0.0,18,9.0,4.0,61.1,293,2021-10-16,2021,10,16,愛知県,ウィングアリーナ刈谷,トヨタ車体クインシーズ,JTマーヴェラス,印東玄弥,今村駿,1,3,4,Lose,85,96,116,12:00,14:05,452,小柴滋,吉岡奈々,内藤聡美,戸田幸喜,Home
9,,松本亜弥華,4,■,■,■,■,,11,2,2,18.2,0.50,0,0,0,-,3,0.75,11,1,0,3,15.9,0,0.0,0.0,-,293,2021-10-16,2021,10,16,愛知県,ウィングアリーナ刈谷,トヨタ車体クインシーズ,JTマーヴェラス,印東玄弥,今村駿,1,3,4,Lose,85,96,116,12:00,14:05,452,小柴滋,吉岡奈々,内藤聡美,戸田幸喜,Home
10,L,熊井風音,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,11,6.0,1.0,59.1,293,2021-10-16,2021,10,16,愛知県,ウィングアリーナ刈谷,トヨタ車体クインシーズ,JTマーヴェラス,印東玄弥,今村駿,1,3,4,Lose,85,96,116,12:00,14:05,452,小柴滋,吉岡奈々,内藤聡美,戸田幸喜,Home
13,,中屋夏澄,1,,,,■,,14,2,1,14.3,2.00,4,1,0,25.0,0,-,6,1,1,2,20.8,0,0.0,0.0,-,293,2021-10-16,2021,10,16,愛知県,ウィングアリーナ刈谷,トヨタ車体クインシーズ,JTマーヴェラス,印東玄弥,今村駿,1,3,4,Lose,85,96,116,12:00,14:05,452,小柴滋,吉岡奈々,内藤聡美,戸田幸喜,Home
14,L,小出雛,3,,〇,〇,〇,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,12,7.0,0.0,58.3,293,2021-10-16,2021,10,16,愛知県,ウィングアリーナ刈谷,トヨタ車体クインシーズ,JTマーヴェラス,印東玄弥,今村駿,1,3,4,Lose,85,96,116,12:00,14:05,452,小柴滋,吉岡奈々,内藤聡美,戸田幸喜,Home
16,,大川愛海,3,■,■,■,,,36,7,6,19.4,2.33,11,0,2,0.0,0,-,7,0,0,2,7.1,7,2.0,2.0,42.9,293,2021-10-16,2021,10,16,愛知県,ウィングアリーナ刈谷,トヨタ車体クインシーズ,JTマーヴェラス,印東玄弥,今村駿,1,3,4,Lose,85,96,116,12:00,14:05,452,小柴滋,吉岡奈々,内藤聡美,戸田幸喜,Home
17,,藪田美穂子,4,■,■,■,■,,36,11,2,30.6,2.75,3,1,0,33.3,2,0.50,11,0,1,3,4.5,36,16.0,11.0,59.7,293,2021-10-16,2021,10,16,愛知県,ウィングアリーナ刈谷,トヨタ車体クインシーズ,JTマーヴェラス,印東玄弥,今村駿,1,3,4,Lose,85,96,116,12:00,14:05,452,小柴滋,吉岡奈々,内藤聡美,戸田幸喜,Home
18,,山上有紀,4,■,■,■,■,,1,1,0,100.0,0.25,0,0,0,-,2,0.50,13,1,1,4,13.5,0,0.0,0.0,-,293,2021-10-16,2021,10,16,愛知県,ウィングアリーナ刈谷,トヨタ車体クインシーズ,JTマーヴェラス,印東玄弥,今村駿,1,3,4,Lose,85,96,116,12:00,14:05,452,小柴滋,吉岡奈々,内藤聡美,戸田幸喜,Home
19,,杉原若葉,2,□,,,□,,2,1,0,50.0,0.50,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-,293,2021-10-16,2021,10,16,愛知県,ウィングアリーナ刈谷,トヨタ車体クインシーズ,JTマーヴェラス,印東玄弥,今村駿,1,3,4,Lose,85,96,116,12:00,14:05,452,小柴滋,吉岡奈々,内藤聡美,戸田幸喜,Home
20,,バムルンスックハッタヤ,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,293,2021-10-16,2021,10,16,愛知県,ウィングアリーナ刈谷,トヨタ車体クインシーズ,JTマーヴェラス,印東玄弥,今村駿,1,3,4,Lose,85,96,116,12:00,14:05,452,小柴滋,吉岡奈々,内藤聡美,戸田幸喜,Home
1,,芥川愛加,4,■,■,■,■,,8,3,1,37.5,0.75,0,0,0,-,1,0.25,7,1,0,1,17.9,0,0.0,0.0,-,293,2021-10-16,2021,10,16,愛知県,ウィングアリーナ刈谷,JTマーヴェラス,トヨタ車体クインシーズ,吉原知子,丹山禎昭,3,1,4,Win,96,85,116,12:00,14:05,452,小柴滋,吉岡奈々,内藤聡美,戸田幸喜,Away
4,,橘井友香,4,□,□,□,□,,11,2,2,18.2,0.50,0,0,0,-,0,-,8,1,2,2,12.5,0,0.0,0.0,-,293,2021-10-16,2021,10,16,愛知県,ウィングアリーナ刈谷,JTマーヴェラス,トヨタ車体クインシーズ,吉原知子,丹山禎昭,3,1,4,Win,96,85,116,12:00,14:05,452,小柴滋,吉岡奈々,内藤聡美,戸田幸喜,Away
5,,柴田真果,4,■,■,■,■,,4,2,0,50.0,0.50,0,0,0,-,1,0.25,8,0,1,1,0.0,0,0.0,0.0,-,293,2021-10-16,2021,10,16,愛知県,ウィングアリーナ刈谷,JTマーヴェラス,トヨタ車体クインシーズ,吉原知子,丹山禎昭,3,1,4,Win,96,85,116,12:00,14:05,452,小柴滋,吉岡奈々,内藤聡美,戸田幸喜,Away
6,,田中瑞稀,3,■,■,,□,,16,4,0,25.0,1.33,1,1,0,100.0,0,-,6,0,0,0,0.0,14,9.0,1.0,67.9,293,2021-10-16,2021,10,16,愛知県,ウィングアリーナ刈谷,JTマーヴェラス,トヨタ車体クインシーズ,吉原知子,丹山禎昭,3,1,4,Win,96,85,116,12:00,14:05,452,小柴滋,吉岡奈々,内藤聡美,戸田幸喜,Away
7,,ヌクジャンタットダオ,2,■,■,,,,4,2,1,50.0,1.00,0,0,0,-,0,-,7,0,0,5,17.9,0,0.0,0.0,-,293,2021-10-16,2021,10,16,愛知県,ウィングアリーナ刈谷,JTマーヴェラス,トヨタ車体クインシーズ,吉原知子,丹山禎昭,3,1,4,Win,96,85,116,12:00,14:05,452,小柴滋,吉岡奈々,内藤聡美,戸田幸喜,Away
9,,榊原菜那,3,,□,■,■,,0,0,0,-,-,0,0,0,-,1,0.33,12,1,1,0,6.2,0,0.0,0.0,-,293,2021-10-16,2021,10,16,愛知県,ウィングアリーナ刈谷,JTマーヴェラス,トヨタ車体クインシーズ,吉原知子,丹山禎昭,3,1,4,Win,96,85,116,12:00,14:05,452,小柴滋,吉岡奈々,内藤聡美,戸田幸喜,Away
10,,ドルーズアンドレア,4,■,■,■,■,,52,26,4,50.0,6.50,17,9,2,52.9,3,0.75,10,1,1,4,17.5,0,0.0,0.0,-,293,2021-10-16,2021,10,16,愛知県,ウィングアリーナ刈谷,JTマーヴェラス,トヨタ車体クインシーズ,吉原知子,丹山禎昭,3,1,4,Win,96,85,116,12:00,14:05,452,小柴滋,吉岡奈々,内藤聡美,戸田幸喜,Away
11,,目黒優佳,2,□,,□,,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,0,0.0,2,1.0,1.0,75.0,293,2021-10-16,2021,10,16,愛知県,ウィングアリーナ刈谷,JTマーヴェラス,トヨタ車体クインシーズ,吉原知子,丹山禎昭,3,1,4,Win,96,85,116,12:00,14:05,452,小柴滋,吉岡奈々,内藤聡美,戸田幸喜,Away
12,,深萱知代,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,293,2021-10-16,2021,10,16,愛知県,ウィングアリーナ刈谷,JTマーヴェラス,トヨタ車体クインシーズ,吉原知子,丹山禎昭,3,1,4,Win,96,85,116,12:00,14:05,452,小柴滋,吉岡奈々,内藤聡美,戸田幸喜,Away
13,,西川有喜,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,293,2021-10-16,2021,10,16,愛知県,ウィングアリーナ刈谷,JTマーヴェラス,トヨタ車体クインシーズ,吉原知子,丹山禎昭,3,1,4,Win,96,85,116,12:00,14:05,452,小柴滋,吉岡奈々,内藤聡美,戸田幸喜,Away
14,,ヒックマンジャスティス,4,■,■,■,■,,35,13,2,37.1,3.25,2,0,1,0.0,2,0.50,13,0,1,3,3.8,37,16.0,10.0,56.8,293,2021-10-16,2021,10,16,愛知県,ウィングアリーナ刈谷,JTマーヴェラス,トヨタ車体クインシーズ,吉原知子,丹山禎昭,3,1,4,Win,96,85,116,12:00,14:05,452,小柴滋,吉岡奈々,内藤聡美,戸田幸喜,Away
15,L,小幡真子,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,8,6.0,1.0,81.2,293,2021-10-16,2021,10,16,愛知県,ウィングアリーナ刈谷,JTマーヴェラス,トヨタ車体クインシーズ,吉原知子,丹山禎昭,3,1,4,Win,96,85,116,12:00,14:05,452,小柴滋,吉岡奈々,内藤聡美,戸田幸喜,Away
16,,和田由紀子,3,,□,■,■,,19,9,2,47.4,3.00,2,0,1,0.0,0,-,14,1,3,4,8.9,17,11.0,0.0,64.7,293,2021-10-16,2021,10,16,愛知県,ウィングアリーナ刈谷,JTマーヴェラス,トヨタ車体クインシーズ,吉原知子,丹山禎昭,3,1,4,Win,96,85,116,12:00,14:05,452,小柴滋,吉岡奈々,内藤聡美,戸田幸喜,Away
20,,西崎愛菜,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,7,0,0,3,10.7,0,0.0,0.0,-,293,2021-10-16,2021,10,16,愛知県,ウィングアリーナ刈谷,JTマーヴェラス,トヨタ車体クインシーズ,吉原知子,丹山禎昭,3,1,4,Win,96,85,116,12:00,14:05,452,小柴滋,吉岡奈々,内藤聡美,戸田幸喜,Away
1,,島村春世,3,■,■,■,,,12,7,0,58.3,2.33,0,0,0,-,0,-,11,0,0,5,11.4,0,0.0,0.0,-,292,2021-10-16,2021,10,16,神奈川県,とどろきアリーナ,NECレッドロケッツ,KUROBEアクアフェアリーズ,金子隆行,井上裕介,3,0,3,Win,75,46,69,13:00,14:22,1218,勝又正,増岡三佳子,津嶋由香,渡部仁志,Home
2,,古賀紗理那,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,2,0.0,1.0,25.0,292,2021-10-16,2021,10,16,神奈川県,とどろきアリーナ,NECレッドロケッツ,KUROBEアクアフェアリーズ,金子隆行,井上裕介,3,0,3,Win,75,46,69,13:00,14:22,1218,勝又正,増岡三佳子,津嶋由香,渡部仁志,Home
3,,塚田しおり,3,■,■,■,,,0,0,0,-,-,0,0,0,-,0,-,12,0,1,3,4.2,0,0.0,0.0,-,292,2021-10-16,2021,10,16,神奈川県,とどろきアリーナ,NECレッドロケッツ,KUROBEアクアフェアリーズ,金子隆行,井上裕介,3,0,3,Win,75,46,69,13:00,14:22,1218,勝又正,増岡三佳子,津嶋由香,渡部仁志,Home
4,,柳田光綺,2,□,,□,,,5,2,0,40.0,1.00,0,0,0,-,1,0.50,1,1,0,0,100.0,0,0.0,0.0,-,292,2021-10-16,2021,10,16,神奈川県,とどろきアリーナ,NECレッドロケッツ,KUROBEアクアフェアリーズ,金子隆行,井上裕介,3,0,3,Win,75,46,69,13:00,14:22,1218,勝又正,増岡三佳子,津嶋由香,渡部仁志,Home
5,,曽我啓菜,3,■,■,■,,,20,11,1,55.0,3.67,2,1,0,50.0,3,1.00,16,0,0,4,6.2,13,7.0,2.0,61.5,292,2021-10-16,2021,10,16,神奈川県,とどろきアリーナ,NECレッドロケッツ,KUROBEアクアフェアリーズ,金子隆行,井上裕介,3,0,3,Win,75,46,69,13:00,14:22,1218,勝又正,増岡三佳子,津嶋由香,渡部仁志,Home
7,,甲萌香,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,292,2021-10-16,2021,10,16,神奈川県,とどろきアリーナ,NECレッドロケッツ,KUROBEアクアフェアリーズ,金子隆行,井上裕介,3,0,3,Win,75,46,69,13:00,14:22,1218,勝又正,増岡三佳子,津嶋由香,渡部仁志,Home
9,,廣瀬七海,3,■,■,■,,,20,10,0,50.0,3.33,4,2,0,50.0,2,0.67,10,3,4,2,25.0,0,0.0,0.0,-,292,2021-10-16,2021,10,16,神奈川県,とどろきアリーナ,NECレッドロケッツ,KUROBEアクアフェアリーズ,金子隆行,井上裕介,3,0,3,Win,75,46,69,13:00,14:22,1218,勝又正,増岡三佳子,津嶋由香,渡部仁志,Home
10,,澤田由佳,2,□,,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0.0,0.0,-,292,2021-10-16,2021,10,16,神奈川県,とどろきアリーナ,NECレッドロケッツ,KUROBEアクアフェアリーズ,金子隆行,井上裕介,3,0,3,Win,75,46,69,13:00,14:22,1218,勝又正,増岡三佳子,津嶋由香,渡部仁志,Home
11,,古谷ちなみ,3,■,■,■,,,25,15,2,60.0,5.00,5,3,1,60.0,0,-,7,1,2,1,10.7,21,7.0,9.0,54.8,292,2021-10-16,2021,10,16,神奈川県,とどろきアリーナ,NECレッドロケッツ,KUROBEアクアフェアリーズ,金子隆行,井上裕介,3,0,3,Win,75,46,69,13:00,14:22,1218,勝又正,増岡三佳子,津嶋由香,渡部仁志,Home
12,,山内美咲,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,292,2021-10-16,2021,10,16,神奈川県,とどろきアリーナ,NECレッドロケッツ,KUROBEアクアフェアリーズ,金子隆行,井上裕介,3,0,3,Win,75,46,69,13:00,14:22,1218,勝又正,増岡三佳子,津嶋由香,渡部仁志,Home
13,,山田二千華,3,■,■,■,,,12,7,2,58.3,2.33,0,0,0,-,1,0.33,11,0,0,7,15.9,0,0.0,0.0,-,292,2021-10-16,2021,10,16,神奈川県,とどろきアリーナ,NECレッドロケッツ,KUROBEアクアフェアリーズ,金子隆行,井上裕介,3,0,3,Win,75,46,69,13:00,14:22,1218,勝又正,増岡三佳子,津嶋由香,渡部仁志,Home
16,L,小島満菜美,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,5,3.0,2.0,80.0,292,2021-10-16,2021,10,16,神奈川県,とどろきアリーナ,NECレッドロケッツ,KUROBEアクアフェアリーズ,金子隆行,井上裕介,3,0,3,Win,75,46,69,13:00,14:22,1218,勝又正,増岡三佳子,津嶋由香,渡部仁志,Home
17,,川上雛菜,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0.0,0.0,-,292,2021-10-16,2021,10,16,神奈川県,とどろきアリーナ,NECレッドロケッツ,KUROBEアクアフェアリーズ,金子隆行,井上裕介,3,0,3,Win,75,46,69,13:00,14:22,1218,勝又正,増岡三佳子,津嶋由香,渡部仁志,Home
