AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win_Set,Lose_Set,Total_Set,Win_Lose,Get_Point,Lose_Point,Game_Time,Start_Time,End_Time,Spectators,Jury,Chief_Umpire,Sub_Umpire,Judgeman,Home_Away,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%
143,58,16,40.6,14.50,28,12,5,42.9,7,1.75,80,4,10,17,9.6,89,58.0,0.0,65.2,501,2002-12-06,2002,12,06,,大阪府立体育会館,武富士バンブー,久光製薬スプリングス,石原昭久,安保澄,1,3,4,Lose,79,93,87,16:00,17:36,500,,伊藤博之,田野昭彦,越村弘,Home,135,50,7,37.0,12.50,5,2,1,40.0,8,2.00,92,6,2,26,12.5,69,49.0,0.0,71.0
135,50,7,37.0,12.50,5,2,1,40.0,8,2.00,92,6,2,26,12.5,69,49.0,0.0,71.0,501,2002-12-06,2002,12,06,,大阪府立体育会館,久光製薬スプリングス,武富士バンブー,"ｾﾘﾝｼﾞｬｰ,ｱﾋﾞﾀﾙ",番平守,3,1,4,Win,93,79,87,16:00,17:36,500,,伊藤博之,田野昭彦,越村弘,Away,143,58,16,40.6,14.50,28,12,5,42.9,7,1.75,80,4,10,17,9.6,89,58.0,0.0,65.2
98,43,8,43.9,14.33,4,0,2,0.0,8,2.67,73,4,2,22,12.2,48,26.0,0.0,54.2,502,2002-12-06,2002,12,06,,大阪府立体育会館,東レアローズ,日立リヴァーレ,達川実,岸本太道,3,0,3,Win,75,50,64,18:11,19:21,450,,田野敏彦,三見洋子,中村公一,Home,125,33,14,26.4,11.00,5,2,1,40.0,3,1.00,52,4,4,18,14.8,70,45.0,0.0,64.3
125,33,14,26.4,11.00,5,2,1,40.0,3,1.00,52,4,4,18,14.8,70,45.0,0.0,64.3,502,2002-12-06,2002,12,06,,大阪府立体育会館,日立リヴァーレ,東レアローズ,菅原貞敬,角田博文,0,3,3,Lose,50,75,64,18:11,19:21,450,,田野敏彦,三見洋子,中村公一,Away,98,43,8,43.9,14.33,4,0,2,0.0,8,2.67,73,4,2,22,12.2,48,26.0,0.0,54.2
138,44,9,31.9,11.00,9,2,0,22.2,13,3.25,83,3,5,17,8.0,93,43.0,0.0,46.2,505,2002-12-07,2002,12,07,,山形市総合スポーツセンター,パイオニアレッドウィングス,NECレッドロケッツ,"ｾﾘﾝｼﾞｬｰ,ｱﾘｰ",印東玄弥,1,3,4,Lose,82,101,93,13:03,14:45,2950,,佐々木克之,村上成司,仁藤誠,Home,166,69,12,41.6,17.25,1,0,0,0.0,10,2.50,100,3,7,47,14.2,78,58.0,0.0,74.4
166,69,12,41.6,17.25,1,0,0,0.0,10,2.50,100,3,7,47,14.2,78,58.0,0.0,74.4,505,2002-12-07,2002,12,07,,山形市総合スポーツセンター,NECレッドロケッツ,パイオニアレッドウィングス,葛和伸元,山田晃豊,3,1,4,Win,101,82,93,13:03,14:45,2950,,佐々木克之,村上成司,仁藤誠,Away,138,44,9,31.9,11.00,9,2,0,22.2,13,3.25,83,3,5,17,8.0,93,43.0,0.0,46.2
148,55,11,37.2,13.75,1,0,1,0.0,12,3.00,88,1,6,23,7.4,78,62.0,0.0,79.5,503,2002-12-07,2002,12,07,,大阪府立体育会館,東レアローズ,久光製薬スプリングス,達川実,岸本太道,1,3,4,Lose,87,91,90,14:05,15:44,1100,,田野昭彦,田野敏彦,宮階和世,Home,156,56,8,35.9,14.00,6,2,2,33.3,13,3.25,90,2,10,16,6.7,82,58.0,0.0,70.7
156,56,8,35.9,14.00,6,2,2,33.3,13,3.25,90,2,10,16,6.7,82,58.0,0.0,70.7,503,2002-12-07,2002,12,07,,大阪府立体育会館,久光製薬スプリングス,東レアローズ,"ｾﾘﾝｼﾞｬｰ,ｱﾋﾞﾀﾙ",番平守,3,1,4,Win,91,87,90,14:05,15:44,1100,,田野昭彦,田野敏彦,宮階和世,Away,148,55,11,37.2,13.75,1,0,1,0.0,12,3.00,88,1,6,23,7.4,78,62.0,0.0,79.5
148,52,14,35.1,13.00,3,1,1,33.3,9,2.25,89,1,6,15,5.3,85,64.0,0.0,75.3,506,2002-12-07,2002,12,07,,山形市総合スポーツセンター,シーガルズ,デンソーエアリービーズ,河本昭義,溝田知茂,1,3,4,Lose,89,91,89,15:20,16:58,950,,斎藤篤,阿部広太郎,佐藤知里,Home,158,61,17,38.6,15.25,2,0,0,0.0,4,1.00,90,2,4,20,7.6,82,67.0,0.0,81.7
158,61,17,38.6,15.25,2,0,0,0.0,4,1.00,90,2,4,20,7.6,82,67.0,0.0,81.7,506,2002-12-07,2002,12,07,,山形市総合スポーツセンター,デンソーエアリービーズ,シーガルズ,新卓芳樹,辻健志,3,1,4,Win,91,89,89,15:20,16:58,950,,斎藤篤,阿部広太郎,佐藤知里,Away,148,52,14,35.1,13.00,3,1,1,33.3,9,2.25,89,1,6,15,5.3,85,64.0,0.0,75.3
130,47,12,36.2,11.75,6,1,1,16.7,4,1.00,72,3,7,17,9.5,86,56.0,0.0,65.1,504,2002-12-07,2002,12,07,,大阪府立体育会館,日立リヴァーレ,武富士バンブー,菅原貞敬,角田博文,1,3,4,Lose,71,94,85,16:20,17:54,900,,三見洋子,伊藤博之,福岡朗,Home,123,54,8,43.9,13.50,15,7,1,46.7,9,2.25,93,3,5,29,10.8,64,45.0,0.0,70.3
123,54,8,43.9,13.50,15,7,1,46.7,9,2.25,93,3,5,29,10.8,64,45.0,0.0,70.3,504,2002-12-07,2002,12,07,,大阪府立体育会館,武富士バンブー,日立リヴァーレ,石原昭久,安保澄,3,1,4,Win,94,71,85,16:20,17:54,900,,三見洋子,伊藤博之,福岡朗,Away,130,47,12,36.2,11.75,6,1,1,16.7,4,1.00,72,3,7,17,9.5,86,56.0,0.0,65.1
