AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Get Point,Lose Point,Game Time,Start Time,End Time,Spectators,Jury,Chief Umpire,Sub Umpire,Judgeman,Home Away,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%
117,43,6,36.8,14.33,14,4,2,28.6,8,2.67,74,8,8,26,16.9,53,31.0,11.0,68.9,306,2018-11-04,2018,11,04,,ナイスアリーナ（由利本荘アリーナ）,埼玉上尾メディックス,PFUブルーキャッツ,吉田敏明,蓑輪貴幸,3,0,3,Win,76,58,75,12:00,13:21,1800,遠藤健三,澤達大,正岡卓,金田成,Home,107,34,5,31.8,11.33,10,1,3,10.0,6,2.00,60,2,7,9,4.2,63,27.0,5.0,46.8
107,34,5,31.8,11.33,10,1,3,10.0,6,2.00,60,2,7,9,4.2,63,27.0,5.0,46.8,306,2018-11-04,2018,11,04,,ナイスアリーナ（由利本荘アリーナ）,PFUブルーキャッツ,埼玉上尾メディックス,加藤陽一,舟越悠二,0,3,3,Lose,58,76,75,12:00,13:21,1800,遠藤健三,澤達大,正岡卓,金田成,Away,117,43,6,36.8,14.33,14,4,2,28.6,8,2.67,74,8,8,26,16.9,53,31.0,11.0,68.9
164,64,13,39.0,12.80,14,4,1,28.6,11,2.20,106,3,8,31,8.3,96,19.0,50.0,45.8,308,2018-11-04,2018,11,04,,丸善インテックアリーナ大阪（大阪市中央体育館）,JTマーヴェラス,トヨタ車体クインシーズ,吉原知子,井上裕介,2,3,5,Lose,105,105,128,13:00,15:26,2100,加治健男,山本晋五,明井寿枝,永江雅之,Home,174,67,13,38.5,13.40,26,9,1,34.6,10,2.00,104,3,7,27,7.7,96,18.0,47.0,43.2
174,67,13,38.5,13.40,26,9,1,34.6,10,2.00,104,3,7,27,7.7,96,18.0,47.0,43.2,308,2018-11-04,2018,11,04,,丸善インテックアリーナ大阪（大阪市中央体育館）,トヨタ車体クインシーズ,JTマーヴェラス,多治見麻子,内田役子,3,2,5,Win,105,105,128,13:00,15:26,2100,加治健男,山本晋五,明井寿枝,永江雅之,Away,164,64,13,39.0,12.80,14,4,1,28.6,11,2.20,106,3,8,31,8.3,96,19.0,50.0,45.8
204,72,9,35.3,14.40,15,6,0,40.0,11,2.20,105,2,3,24,6.9,102,54.0,17.0,61.3,307,2018-11-04,2018,11,04,,ナイスアリーナ（由利本荘アリーナ）,日立リヴァーレ,KUROBEアクアフェアリーズ,角田博文,達川和彦,3,2,5,Win,105,106,123,15:00,17:22,2100,遠藤健三,渡部菜保子,高橋宏明,金田成,Home,195,74,11,37.9,14.80,5,1,0,20.0,10,2.00,106,2,3,30,8.3,101,59.0,17.0,66.8
195,74,11,37.9,14.80,5,1,0,20.0,10,2.00,106,2,3,30,8.3,101,59.0,17.0,66.8,307,2018-11-04,2018,11,04,,ナイスアリーナ（由利本荘アリーナ）,KUROBEアクアフェアリーズ,日立リヴァーレ,丸山貴也,,2,3,5,Lose,106,105,123,15:00,17:22,2100,遠藤健三,渡部菜保子,高橋宏明,金田成,Away,204,72,9,35.3,14.40,15,6,0,40.0,11,2.20,105,2,3,24,6.9,102,54.0,17.0,61.3
122,45,10,36.9,15.00,6,1,1,16.7,6,2.00,73,4,3,25,13.0,61,26.0,18.0,57.4,309,2018-11-10,2018,11,10,,金沢市総合体育館,デンソーエアリービーズ,埼玉上尾メディックス,川北元,中村祐介,3,0,3,Win,75,66,90,11:00,12:36,700,利根川忠史,渡部菜保子,グレッグルーオー,橋場薫,Home,118,43,13,36.4,14.33,14,5,3,35.7,3,1.00,68,2,6,16,6.6,69,28.0,13.0,50.0
118,43,13,36.4,14.33,14,5,3,35.7,3,1.00,68,2,6,16,6.6,69,28.0,13.0,50.0,309,2018-11-10,2018,11,10,,金沢市総合体育館,埼玉上尾メディックス,デンソーエアリービーズ,吉田敏明,有田沙織,0,3,3,Lose,66,75,90,11:00,12:36,700,利根川忠史,渡部菜保子,グレッグルーオー,橋場薫,Away,122,45,10,36.9,15.00,6,1,1,16.7,6,2.00,73,4,3,25,13.0,61,26.0,18.0,57.4
175,67,7,38.3,16.75,17,6,0,35.3,10,2.50,90,3,4,31,10.8,83,43.0,19.0,63.3,312,2018-11-10,2018,11,10,,ベイコム総合体育館,東レアローズ,岡山シーガルズ,菅野幸一郎,越谷章,3,1,4,Win,91,84,100,12:00,13:49,3000,高橋憲太郎,明井寿枝,冨田博一,山本順一,Home,180,64,4,35.6,16.00,4,0,0,0.0,4,1.00,85,3,1,21,9.4,86,39.0,16.0,54.7
180,64,4,35.6,16.00,4,0,0,0.0,4,1.00,85,3,1,21,9.4,86,39.0,16.0,54.7,312,2018-11-10,2018,11,10,,ベイコム総合体育館,岡山シーガルズ,東レアローズ,河本昭義,吉田啓佑,1,3,4,Lose,84,91,100,12:00,13:49,3000,高橋憲太郎,明井寿枝,冨田博一,山本順一,Away,175,67,7,38.3,16.75,17,6,0,35.3,10,2.50,90,3,4,31,10.8,83,43.0,19.0,63.3
118,39,6,33.1,13.00,18,8,1,44.4,10,3.33,73,5,6,20,11.6,47,21.0,10.0,55.3,310,2018-11-10,2018,11,10,,金沢市総合体育館,トヨタ車体クインシーズ,NECレッドロケッツ,多治見麻子,林謙人,3,0,3,Win,75,55,78,13:15,14:39,1000,小柴滋,森口豊,北村友香,宮坂絵理子,Home,121,32,5,26.4,10.67,14,1,2,7.1,5,1.67,57,1,10,16,4.4,67,36.0,11.0,61.9
121,32,5,26.4,10.67,14,1,2,7.1,5,1.67,57,1,10,16,4.4,67,36.0,11.0,61.9,310,2018-11-10,2018,11,10,,金沢市総合体育館,NECレッドロケッツ,トヨタ車体クインシーズ,金子隆行,西原康平,0,3,3,Lose,55,75,78,13:15,14:39,1000,小柴滋,森口豊,北村友香,宮坂絵理子,Away,118,39,6,33.1,13.00,18,8,1,44.4,10,3.33,73,5,6,20,11.6,47,21.0,10.0,55.3
199,71,13,35.7,14.20,27,8,2,29.6,8,1.60,99,6,4,44,16.2,94,49.0,17.0,61.2,313,2018-11-10,2018,11,10,,ベイコム総合体育館,JTマーヴェラス,久光製薬スプリングス,吉原知子,丹山禎昭,3,2,5,Win,100,99,118,15:00,17:17,3500,高橋憲太郎,中山健,千代延靖夫,山内康史,Home,179,66,6,36.9,13.20,12,3,2,25.0,12,2.40,100,0,6,28,5.5,91,39.0,8.0,47.3
179,66,6,36.9,13.20,12,3,2,25.0,12,2.40,100,0,6,28,5.5,91,39.0,8.0,47.3,313,2018-11-10,2018,11,10,,ベイコム総合体育館,久光製薬スプリングス,JTマーヴェラス,酒井新悟,大久保茂和,2,3,5,Lose,99,100,118,15:00,17:17,3500,高橋憲太郎,中山健,千代延靖夫,山内康史,Away,199,71,13,35.7,14.20,27,8,2,29.6,8,1.60,99,6,4,44,16.2,94,49.0,17.0,61.2
129,42,10,32.6,14.00,14,3,3,21.4,6,2.00,67,3,5,13,7.5,73,28.0,22.0,53.4,311,2018-11-10,2018,11,10,,金沢市総合体育館,PFUブルーキャッツ,KUROBEアクアフェアリーズ,加藤陽一,金子健太郎,0,3,3,Lose,65,80,87,15:33,17:13,1342,利根川忠史,服部篤史,吉岡奈々,奥村惇平,Home,118,52,5,44.1,17.33,3,0,0,0.0,7,2.33,78,1,4,23,7.4,61,30.0,16.0,62.3
118,52,5,44.1,17.33,3,0,0,0.0,7,2.33,78,1,4,23,7.4,61,30.0,16.0,62.3,311,2018-11-10,2018,11,10,,金沢市総合体育館,KUROBEアクアフェアリーズ,PFUブルーキャッツ,丸山貴也,武田義也,3,0,3,Win,80,65,87,15:33,17:13,1342,利根川忠史,服部篤史,吉岡奈々,奥村惇平,Away,129,42,10,32.6,14.00,14,3,3,21.4,6,2.00,67,3,5,13,7.5,73,28.0,22.0,53.4
156,61,10,39.1,15.25,10,2,1,20.0,12,3.00,96,2,9,20,4.9,73,26.0,20.0,49.3,314,2018-11-11,2018,11,11,,金沢市総合体育館,デンソーエアリービーズ,日立リヴァーレ,川北元,亀山広,3,1,4,Win,97,84,112,11:00,13:01,985,小柴滋,グレッグルーオー,服部篤史,奥村惇平,Home,163,53,6,32.5,13.25,6,1,1,16.7,6,1.50,85,2,12,25,6.2,86,39.0,26.0,60.5
163,53,6,32.5,13.25,6,1,1,16.7,6,1.50,85,2,12,25,6.2,86,39.0,26.0,60.5,314,2018-11-11,2018,11,11,,金沢市総合体育館,日立リヴァーレ,デンソーエアリービーズ,角田博文,高橋和人,1,3,4,Lose,84,97,112,11:00,13:01,985,小柴滋,グレッグルーオー,服部篤史,奥村惇平,Away,156,61,10,39.1,15.25,10,2,1,20.0,12,3.00,96,2,9,20,4.9,73,26.0,20.0,49.3
170,69,13,40.6,17.25,25,8,5,32.0,9,2.25,94,4,5,26,9.8,82,40.0,17.0,59.1,315,2018-11-11,2018,11,11,,金沢市総合体育館,トヨタ車体クインシーズ,KUROBEアクアフェアリーズ,多治見麻子,印東玄弥,3,1,4,Win,95,84,107,13:40,15:36,1320,利根川忠史,吉岡奈々,渡部菜保子,宮坂絵理子,Home,154,55,9,35.7,13.75,4,0,1,0.0,3,0.75,85,3,3,25,10.0,88,45.0,17.0,60.8
154,55,9,35.7,13.75,4,0,1,0.0,3,0.75,85,3,3,25,10.0,88,45.0,17.0,60.8,315,2018-11-11,2018,11,11,,金沢市総合体育館,KUROBEアクアフェアリーズ,トヨタ車体クインシーズ,丸山貴也,武田義也,1,3,4,Lose,84,95,107,13:40,15:36,1320,利根川忠史,吉岡奈々,渡部菜保子,宮坂絵理子,Away,170,69,13,40.6,17.25,25,8,5,32.0,9,2.25,94,4,5,26,9.8,82,40.0,17.0,59.1
119,37,9,31.1,12.33,11,0,1,0.0,2,0.67,60,0,3,11,3.3,64,16.0,23.0,43.0,316,2018-11-11,2018,11,11,,金沢市総合体育館,PFUブルーキャッツ,NECレッドロケッツ,加藤陽一,金子健太郎,0,3,3,Lose,59,75,80,16:25,17:58,2133,小柴滋,北村友香,森口豊,奥村惇平,Home,129,47,9,36.4,15.67,10,2,1,20.0,7,2.33,74,1,9,25,6.8,57,28.0,18.0,64.9
129,47,9,36.4,15.67,10,2,1,20.0,7,2.33,74,1,9,25,6.8,57,28.0,18.0,64.9,316,2018-11-11,2018,11,11,,金沢市総合体育館,NECレッドロケッツ,PFUブルーキャッツ,金子隆行,高橋悠,3,0,3,Win,75,59,80,16:25,17:58,2133,小柴滋,北村友香,森口豊,奥村惇平,Away,119,37,9,31.1,12.33,11,0,1,0.0,2,0.67,60,0,3,11,3.3,64,16.0,23.0,43.0
154,64,16,41.6,16.00,26,12,4,46.2,9,2.25,107,6,9,23,8.9,81,30.0,36.0,59.3,321,2018-11-17,2018,11,17,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,トヨタ車体クインシーズ,日立リヴァーレ,多治見麻子,印東玄弥,3,1,4,Win,108,94,119,12:00,14:15,1429,高橋憲太郎,グレッグルーオー,明井寿枝,森廣淳一,Home,161,49,17,30.4,12.25,9,2,3,22.2,4,1.00,95,9,9,15,11.1,96,37.0,36.0,57.3
161,49,17,30.4,12.25,9,2,3,22.2,4,1.00,95,9,9,15,11.1,96,37.0,36.0,57.3,321,2018-11-17,2018,11,17,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,日立リヴァーレ,トヨタ車体クインシーズ,角田博文,高橋和人,1,3,4,Lose,94,108,119,12:00,14:15,1429,高橋憲太郎,グレッグルーオー,明井寿枝,森廣淳一,Away,154,64,16,41.6,16.00,26,12,4,46.2,9,2.25,107,6,9,23,8.9,81,30.0,36.0,59.3
235,66,12,28.1,13.20,4,0,1,0.0,7,1.40,104,5,3,37,13.0,88,55.0,10.0,68.2,318,2018-11-17,2018,11,17,,YKK体育館,岡山シーガルズ,PFUブルーキャッツ,河本昭義,吉田啓佑,3,2,5,Win,104,98,126,12:00,14:18,950,村上成司,西中野健,服部篤史,高野俊弘,Home,218,68,11,31.2,13.60,21,5,3,23.8,10,2.00,98,3,9,23,6.6,100,40.0,23.0,51.5
218,68,11,31.2,13.60,21,5,3,23.8,10,2.00,98,3,9,23,6.6,100,40.0,23.0,51.5,318,2018-11-17,2018,11,17,,YKK体育館,PFUブルーキャッツ,岡山シーガルズ,加藤陽一,金子健太郎,2,3,5,Lose,98,104,126,12:00,14:18,950,村上成司,西中野健,服部篤史,高野俊弘,Away,235,66,12,28.1,13.20,4,0,1,0.0,7,1.40,104,5,3,37,13.0,88,55.0,10.0,68.2
130,36,9,27.7,12.00,8,2,1,25.0,4,1.33,64,2,7,11,4.7,62,20.0,11.0,41.1,317,2018-11-17,2018,11,17,,上尾市民体育館,埼玉上尾メディックス,久光製薬スプリングス,吉田敏明,箕輪憲吾,0,3,3,Lose,62,75,74,14:05,15:32,1620,利根川忠史,澤達大,吉岡奈々,大木茂男,Home,126,41,10,32.5,13.67,3,0,0,0.0,10,3.33,73,5,9,31,14.4,57,25.0,21.0,62.3
126,41,10,32.5,13.67,3,0,0,0.0,10,3.33,73,5,9,31,14.4,57,25.0,21.0,62.3,317,2018-11-17,2018,11,17,,上尾市民体育館,久光製薬スプリングス,埼玉上尾メディックス,酒井新悟,大久保茂和,3,0,3,Win,75,62,74,14:05,15:32,1620,利根川忠史,澤達大,吉岡奈々,大木茂男,Away,130,36,9,27.7,12.00,8,2,1,25.0,4,1.33,64,2,7,11,4.7,62,20.0,11.0,41.1
158,59,11,37.3,14.75,22,8,4,36.4,8,2.00,93,6,8,27,11.6,86,34.0,25.0,54.1,320,2018-11-17,2018,11,17,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,JTマーヴェラス,東レアローズ,吉原知子,丹山禎昭,3,1,4,Win,94,87,104,15:00,16:53,1171,高橋憲太郎,冨田博一,國頭亮太,加藤光一,Home,151,51,17,33.8,12.75,20,5,2,25.0,11,2.75,88,2,2,25,8.8,82,35.0,17.0,53.0
151,51,17,33.8,12.75,20,5,2,25.0,11,2.75,88,2,2,25,8.8,82,35.0,17.0,53.0,320,2018-11-17,2018,11,17,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,東レアローズ,JTマーヴェラス,菅野幸一郎,越谷章,1,3,4,Lose,87,94,104,15:00,16:53,1171,高橋憲太郎,冨田博一,國頭亮太,加藤光一,Away,158,59,11,37.3,14.75,22,8,4,36.4,8,2.00,93,6,8,27,11.6,86,34.0,25.0,54.1
99,40,4,40.4,13.33,3,1,1,33.3,4,1.33,63,0,5,18,5.2,56,28.0,15.0,63.4,319,2018-11-17,2018,11,17,,YKK体育館,KUROBEアクアフェアリーズ,NECレッドロケッツ,丸山貴也,武田義也,0,3,3,Lose,61,75,77,15:25,16:55,1600,村上成司,原啓之,北村友香,板川和則,Home,105,48,1,45.7,16.00,10,3,0,30.0,9,3.00,73,5,13,13,6.8,58,30.0,10.0,60.3
105,48,1,45.7,16.00,10,3,0,30.0,9,3.00,73,5,13,13,6.8,58,30.0,10.0,60.3,319,2018-11-17,2018,11,17,,YKK体育館,NECレッドロケッツ,KUROBEアクアフェアリーズ,金子隆行,高橋悠,3,0,3,Win,75,61,77,15:25,16:55,1600,村上成司,原啓之,北村友香,板川和則,Away,99,40,4,40.4,13.33,3,1,1,33.3,4,1.33,63,0,5,18,5.2,56,28.0,15.0,63.4
160,58,10,36.2,14.50,19,7,3,36.8,10,2.50,94,3,9,27,8.0,81,48.0,13.0,67.3,322,2018-11-18,2018,11,18,,YKK体育館,NECレッドロケッツ,PFUブルーキャッツ,金子隆行,高橋悠,3,1,4,Win,95,87,113,12:00,14:02,1000,村上成司,服部篤史,西中野健,高野俊弘,Home,167,60,13,35.9,15.00,25,10,2,40.0,7,1.75,88,0,7,20,3.7,85,40.0,18.0,57.6
167,60,13,35.9,15.00,25,10,2,40.0,7,1.75,88,0,7,20,3.7,85,40.0,18.0,57.6,322,2018-11-18,2018,11,18,,YKK体育館,PFUブルーキャッツ,NECレッドロケッツ,加藤陽一,金子健太郎,1,3,4,Lose,87,95,113,12:00,14:02,1000,村上成司,服部篤史,西中野健,高野俊弘,Away,160,58,10,36.2,14.50,19,7,3,36.8,10,2.50,94,3,9,27,8.0,81,48.0,13.0,67.3
137,65,11,47.4,16.25,26,12,3,46.2,6,1.50,92,6,2,31,14.4,87,46.0,21.0,64.9,325,2018-11-18,2018,11,18,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,トヨタ車体クインシーズ,東レアローズ,多治見麻子,印東玄弥,1,3,4,Lose,91,92,103,12:00,13:59,2000,高橋憲太郎,明井寿枝,グレッグルーオー,中澤和美,Home,148,64,9,43.2,16.00,19,7,2,36.8,11,2.75,91,3,3,18,7.4,88,34.0,19.0,49.4
148,64,9,43.2,16.00,19,7,2,36.8,11,2.75,91,3,3,18,7.4,88,34.0,19.0,49.4,325,2018-11-18,2018,11,18,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,東レアローズ,トヨタ車体クインシーズ,菅野幸一郎,越谷章,3,1,4,Win,92,91,103,12:00,13:59,2000,高橋憲太郎,明井寿枝,グレッグルーオー,中澤和美,Away,137,65,11,47.4,16.25,26,12,3,46.2,6,1.50,92,6,2,31,14.4,87,46.0,21.0,64.9
190,60,8,31.6,12.00,22,4,1,18.2,8,1.60,103,2,11,31,6.8,97,39.0,24.0,52.6,324,2018-11-18,2018,11,18,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,JTマーヴェラス,日立リヴァーレ,吉原知子,丹山禎昭,2,3,5,Lose,103,112,129,15:00,17:21,1650,高橋憲太郎,國頭亮太,冨田博一,天野五月,Home,200,78,14,39.0,15.60,16,6,3,37.5,11,2.20,112,3,14,33,6.9,89,42.0,16.0,56.2
200,78,14,39.0,15.60,16,6,3,37.5,11,2.20,112,3,14,33,6.9,89,42.0,16.0,56.2,324,2018-11-18,2018,11,18,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,日立リヴァーレ,JTマーヴェラス,角田博文,高橋和人,3,2,5,Win,112,103,129,15:00,17:21,1650,高橋憲太郎,國頭亮太,冨田博一,天野五月,Away,190,60,8,31.6,12.00,22,4,1,18.2,8,1.60,103,2,11,31,6.8,97,39.0,24.0,52.6
130,35,12,26.9,11.67,5,2,2,40.0,7,2.33,61,2,1,10,7.0,65,31.0,18.0,61.5,323,2018-11-18,2018,11,18,,YKK体育館,KUROBEアクアフェアリーズ,デンソーエアリービーズ,丸山貴也,武田義也,0,3,3,Lose,59,75,82,15:10,16:45,1500,村上成司,北村友香,原啓之,中村達磨呂,Home,132,48,6,36.4,16.00,10,3,2,30.0,9,3.00,73,2,7,16,5.8,59,29.0,20.0,66.1
132,48,6,36.4,16.00,10,3,2,30.0,9,3.00,73,2,7,16,5.8,59,29.0,20.0,66.1,323,2018-11-18,2018,11,18,,YKK体育館,デンソーエアリービーズ,KUROBEアクアフェアリーズ,川北元,亀山広,3,0,3,Win,75,59,82,15:10,16:45,1500,村上成司,北村友香,原啓之,中村達磨呂,Away,130,35,12,26.9,11.67,5,2,2,40.0,7,2.33,61,2,1,10,7.0,65,31.0,18.0,61.5
170,65,13,38.2,16.25,25,13,3,52.0,6,1.50,91,4,4,27,10.7,82,48.0,15.0,67.7,327,2018-11-24,2018,11,24,,津市産業・スポーツセンター（サオリーナ）,トヨタ車体クインシーズ,デンソーエアリービーズ,多治見麻子,印東玄弥,3,1,4,Win,92,88,111,11:00,13:07,1400,伊藤博之,城智人,吉岡奈々,澤久忠,Home,171,56,12,32.7,14.00,8,2,2,25.0,10,2.50,89,5,5,16,8.7,87,44.0,13.0,58.0
171,56,12,32.7,14.00,8,2,2,25.0,10,2.50,89,5,5,16,8.7,87,44.0,13.0,58.0,327,2018-11-24,2018,11,24,,津市産業・スポーツセンター（サオリーナ）,デンソーエアリービーズ,トヨタ車体クインシーズ,川北元,亀山広,1,3,4,Lose,88,92,111,11:00,13:07,1400,伊藤博之,城智人,吉岡奈々,澤久忠,Away,170,65,13,38.2,16.25,25,13,3,52.0,6,1.50,91,4,4,27,10.7,82,48.0,15.0,67.7
140,45,7,32.1,11.25,18,7,3,38.9,4,1.00,78,5,10,15,8.0,87,26.0,29.0,46.6,328,2018-11-24,2018,11,24,,いしかわ総合スポーツセンター,PFUブルーキャッツ,JTマーヴェラス,加藤陽一,金子健太郎,1,3,4,Lose,77,95,106,12:00,14:02,1306,小柴滋,森口豊,戸川太輔,奥村惇平,Home,165,63,12,38.2,15.75,26,11,4,42.3,6,1.50,94,5,6,30,11.7,67,30.0,18.0,58.2
165,63,12,38.2,15.75,26,11,4,42.3,6,1.50,94,5,6,30,11.7,67,30.0,18.0,58.2,328,2018-11-24,2018,11,24,,いしかわ総合スポーツセンター,JTマーヴェラス,PFUブルーキャッツ,吉原知子,丹山禎昭,3,1,4,Win,95,77,106,12:00,14:02,1306,小柴滋,森口豊,戸川太輔,奥村惇平,Away,140,45,7,32.1,11.25,18,7,3,38.9,4,1.00,78,5,10,15,8.0,87,26.0,29.0,46.6
213,63,10,29.6,12.60,2,0,1,0.0,8,1.60,97,3,2,30,10.3,95,37.0,17.0,47.9,329,2018-11-24,2018,11,24,,ジップアリーナ岡山（岡山県総合グラウンド体育館）,岡山シーガルズ,埼玉上尾メディックス,河本昭義,吉田啓佑,2,3,5,Lose,96,108,129,13:00,15:21,1500,田野昭彦,明井寿枝,原啓之,金谷基代,Home,218,72,6,33.0,14.40,24,8,1,33.3,11,2.20,107,6,12,41,12.4,94,44.0,21.0,58.0
218,72,6,33.0,14.40,24,8,1,33.3,11,2.20,107,6,12,41,12.4,94,44.0,21.0,58.0,329,2018-11-24,2018,11,24,,ジップアリーナ岡山（岡山県総合グラウンド体育館）,埼玉上尾メディックス,岡山シーガルズ,吉田敏明,有田沙織,3,2,5,Win,108,96,129,13:00,15:21,1500,田野昭彦,明井寿枝,原啓之,金谷基代,Away,213,63,10,29.6,12.60,2,0,1,0.0,8,1.60,97,3,2,30,10.3,95,37.0,17.0,47.9
