No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win_Set,Lose_Set,Total_Set,Win_Lose,Get_Point,Lose_Point,Game_Time,Start_Time,End_Time,Spectators,Jury,Chief_Umpire,Sub_Umpire,Judgeman,Home_Away
14,L,菅長愛子,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,12,5.0,0.0,41.7,803,2011-12-10,2011,12,10,,熊谷市立市民体育館,柏エンゼルクロス,KUROBEアクアフェアリーズ,片田瑞己,,0,3,3,Lose,53,75,74,13:00,14:20,362,,浅井唯由,重竹雅行,渡邉眞也,Home
16,,鈴木悠佳子,3,■,■,■,,,33,7,2,21.2,2.33,1,0,0,0.0,0,-,8,1,0,2,16.2,10,5.0,0.0,50.0,803,2011-12-10,2011,12,10,,熊谷市立市民体育館,柏エンゼルクロス,KUROBEアクアフェアリーズ,片田瑞己,,0,3,3,Lose,53,75,74,13:00,14:20,362,,浅井唯由,重竹雅行,渡邉眞也,Home
18,,佐藤由香,2,,□,□,,,10,2,0,20.0,1.00,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,803,2011-12-10,2011,12,10,,熊谷市立市民体育館,柏エンゼルクロス,KUROBEアクアフェアリーズ,片田瑞己,,0,3,3,Lose,53,75,74,13:00,14:20,362,,浅井唯由,重竹雅行,渡邉眞也,Home
1,,伊藤智美,3,■,■,■,,,30,12,2,40.0,4.00,2,0,1,0.0,1,0.33,12,0,0,6,12.5,15,6.0,0.0,40.0,803,2011-12-10,2011,12,10,,熊谷市立市民体育館,KUROBEアクアフェアリーズ,柏エンゼルクロス,米山弘,,3,0,3,Win,75,53,74,13:00,14:20,362,,浅井唯由,重竹雅行,渡邉眞也,Away
2,,徐潔,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,803,2011-12-10,2011,12,10,,熊谷市立市民体育館,KUROBEアクアフェアリーズ,柏エンゼルクロス,米山弘,,3,0,3,Win,75,53,74,13:00,14:20,362,,浅井唯由,重竹雅行,渡邉眞也,Away
3,,伊藤睦美,3,■,■,■,,,14,6,0,42.9,2.00,1,0,0,0.0,1,0.33,6,0,0,1,4.2,1,0.0,0.0,0.0,803,2011-12-10,2011,12,10,,熊谷市立市民体育館,KUROBEアクアフェアリーズ,柏エンゼルクロス,米山弘,,3,0,3,Win,75,53,74,13:00,14:20,362,,浅井唯由,重竹雅行,渡邉眞也,Away
4,,小菅真弓,3,■,■,■,,,2,1,0,50.0,0.33,0,0,0,-,2,0.67,17,1,0,2,7.6,0,0.0,0.0,-,803,2011-12-10,2011,12,10,,熊谷市立市民体育館,KUROBEアクアフェアリーズ,柏エンゼルクロス,米山弘,,3,0,3,Win,75,53,74,13:00,14:20,362,,浅井唯由,重竹雅行,渡邉眞也,Away
5,,色摩知巳,1,,□,,,,5,1,2,20.0,1.00,0,0,0,-,0,-,1,0,0,1,25.0,0,0.0,0.0,-,803,2011-12-10,2011,12,10,,熊谷市立市民体育館,KUROBEアクアフェアリーズ,柏エンゼルクロス,米山弘,,3,0,3,Win,75,53,74,13:00,14:20,362,,浅井唯由,重竹雅行,渡邉眞也,Away
6,,井西彩乃,3,■,■,■,,,44,20,2,45.5,6.67,1,0,0,0.0,0,-,13,0,1,9,17.3,16,11.0,0.0,68.8,803,2011-12-10,2011,12,10,,熊谷市立市民体育館,KUROBEアクアフェアリーズ,柏エンゼルクロス,米山弘,,3,0,3,Win,75,53,74,13:00,14:20,362,,浅井唯由,重竹雅行,渡邉眞也,Away
7,,田中弓貴,3,■,■,■,,,15,6,2,40.0,2.00,0,0,0,-,0,-,5,0,0,1,5.0,12,4.0,0.0,33.3,803,2011-12-10,2011,12,10,,熊谷市立市民体育館,KUROBEアクアフェアリーズ,柏エンゼルクロス,米山弘,,3,0,3,Win,75,53,74,13:00,14:20,362,,浅井唯由,重竹雅行,渡邉眞也,Away
8,,松浦未波,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,4,0,0,2,12.5,0,0.0,0.0,-,803,2011-12-10,2011,12,10,,熊谷市立市民体育館,KUROBEアクアフェアリーズ,柏エンゼルクロス,米山弘,,3,0,3,Win,75,53,74,13:00,14:20,362,,浅井唯由,重竹雅行,渡邉眞也,Away
9,,位田愛,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,803,2011-12-10,2011,12,10,,熊谷市立市民体育館,KUROBEアクアフェアリーズ,柏エンゼルクロス,米山弘,,3,0,3,Win,75,53,74,13:00,14:20,362,,浅井唯由,重竹雅行,渡邉眞也,Away
11,,村上菜央,3,■,■,■,,,23,4,3,17.4,1.33,1,0,1,0.0,2,0.67,16,0,0,9,14.1,0,0.0,0.0,-,803,2011-12-10,2011,12,10,,熊谷市立市民体育館,KUROBEアクアフェアリーズ,柏エンゼルクロス,米山弘,,3,0,3,Win,75,53,74,13:00,14:20,362,,浅井唯由,重竹雅行,渡邉眞也,Away
13,,吉川ひかる,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,803,2011-12-10,2011,12,10,,熊谷市立市民体育館,KUROBEアクアフェアリーズ,柏エンゼルクロス,米山弘,,3,0,3,Win,75,53,74,13:00,14:20,362,,浅井唯由,重竹雅行,渡邉眞也,Away
14,L,小島愛実,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,5,2.0,0.0,40.0,803,2011-12-10,2011,12,10,,熊谷市立市民体育館,KUROBEアクアフェアリーズ,柏エンゼルクロス,米山弘,,3,0,3,Win,75,53,74,13:00,14:20,362,,浅井唯由,重竹雅行,渡邉眞也,Away
3,L,大場知英,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,11,8.0,0.0,72.7,805,2011-12-10,2011,12,10,,菊池市総合体育館,GSS東京サンビームズ,日立リヴァーレ,佐々木雄司,笛木彰,0,3,3,Lose,37,75,62,13:00,14:08,1500,,中馬義郎,上原栄作,鳥井昭宏,Home
5,,松山美華,3,■,■,■,,,16,2,3,12.5,0.67,0,0,0,-,0,-,7,0,1,3,10.7,22,10.0,0.0,45.5,805,2011-12-10,2011,12,10,,菊池市総合体育館,GSS東京サンビームズ,日立リヴァーレ,佐々木雄司,笛木彰,0,3,3,Lose,37,75,62,13:00,14:08,1500,,中馬義郎,上原栄作,鳥井昭宏,Home
6,,長岡藍,2,,□,■,,,5,0,2,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,7,2.0,0.0,28.6,805,2011-12-10,2011,12,10,,菊池市総合体育館,GSS東京サンビームズ,日立リヴァーレ,佐々木雄司,笛木彰,0,3,3,Lose,37,75,62,13:00,14:08,1500,,中馬義郎,上原栄作,鳥井昭宏,Home
8,L,岩本理恵,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,805,2011-12-10,2011,12,10,,菊池市総合体育館,GSS東京サンビームズ,日立リヴァーレ,佐々木雄司,笛木彰,0,3,3,Lose,37,75,62,13:00,14:08,1500,,中馬義郎,上原栄作,鳥井昭宏,Home
10,,山口弥緒,1,,,□,,,4,1,1,25.0,1.00,0,0,0,-,0,-,1,0,0,0,0.0,5,1.0,0.0,20.0,805,2011-12-10,2011,12,10,,菊池市総合体育館,GSS東京サンビームズ,日立リヴァーレ,佐々木雄司,笛木彰,0,3,3,Lose,37,75,62,13:00,14:08,1500,,中馬義郎,上原栄作,鳥井昭宏,Home
11,,酒井優希,3,■,■,■,,,1,1,0,100.0,0.33,0,0,0,-,0,-,6,0,0,3,12.5,1,0.0,0.0,0.0,805,2011-12-10,2011,12,10,,菊池市総合体育館,GSS東京サンビームズ,日立リヴァーレ,佐々木雄司,笛木彰,0,3,3,Lose,37,75,62,13:00,14:08,1500,,中馬義郎,上原栄作,鳥井昭宏,Home
12,,山下みなみ,3,■,■,■,,,18,5,1,27.8,1.67,0,0,0,-,0,-,7,0,0,3,10.7,0,0.0,0.0,-,805,2011-12-10,2011,12,10,,菊池市総合体育館,GSS東京サンビームズ,日立リヴァーレ,佐々木雄司,笛木彰,0,3,3,Lose,37,75,62,13:00,14:08,1500,,中馬義郎,上原栄作,鳥井昭宏,Home
14,,見崎真琴,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,805,2011-12-10,2011,12,10,,菊池市総合体育館,GSS東京サンビームズ,日立リヴァーレ,佐々木雄司,笛木彰,0,3,3,Lose,37,75,62,13:00,14:08,1500,,中馬義郎,上原栄作,鳥井昭宏,Home
15,,鈴木亜矢子,3,■,■,□,,,10,2,1,20.0,0.67,0,0,0,-,0,-,4,0,2,1,6.2,16,4.0,0.0,25.0,805,2011-12-10,2011,12,10,,菊池市総合体育館,GSS東京サンビームズ,日立リヴァーレ,佐々木雄司,笛木彰,0,3,3,Lose,37,75,62,13:00,14:08,1500,,中馬義郎,上原栄作,鳥井昭宏,Home
16,,菊地めぐみ,3,■,■,■,,,13,2,0,15.4,0.67,0,0,0,-,0,-,7,0,0,3,10.7,0,0.0,0.0,-,805,2011-12-10,2011,12,10,,菊池市総合体育館,GSS東京サンビームズ,日立リヴァーレ,佐々木雄司,笛木彰,0,3,3,Lose,37,75,62,13:00,14:08,1500,,中馬義郎,上原栄作,鳥井昭宏,Home
18,,小岩美麻,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,805,2011-12-10,2011,12,10,,菊池市総合体育館,GSS東京サンビームズ,日立リヴァーレ,佐々木雄司,笛木彰,0,3,3,Lose,37,75,62,13:00,14:08,1500,,中馬義郎,上原栄作,鳥井昭宏,Home
19,,岡崎櫻,2,□,,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,4,1.0,0.0,25.0,805,2011-12-10,2011,12,10,,菊池市総合体育館,GSS東京サンビームズ,日立リヴァーレ,佐々木雄司,笛木彰,0,3,3,Lose,37,75,62,13:00,14:08,1500,,中馬義郎,上原栄作,鳥井昭宏,Home
21,,須江はるか,3,■,■,■,,,55,13,4,23.6,4.33,4,1,1,25.0,0,-,5,0,1,1,5.0,2,0.0,0.0,0.0,805,2011-12-10,2011,12,10,,菊池市総合体育館,GSS東京サンビームズ,日立リヴァーレ,佐々木雄司,笛木彰,0,3,3,Lose,37,75,62,13:00,14:08,1500,,中馬義郎,上原栄作,鳥井昭宏,Home
3,,南桃加,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,3,0,1,1,8.3,0,0.0,0.0,-,805,2011-12-10,2011,12,10,,菊池市総合体育館,日立リヴァーレ,GSS東京サンビームズ,濱田義弘,菅原貞敬,3,0,3,Win,75,37,62,13:00,14:08,1500,,中馬義郎,上原栄作,鳥井昭宏,Away
4,,江畑幸子,3,■,■,■,,,25,11,3,44.0,3.67,11,2,2,18.2,1,0.33,17,3,1,11,31.5,0,0.0,0.0,-,805,2011-12-10,2011,12,10,,菊池市総合体育館,日立リヴァーレ,GSS東京サンビームズ,濱田義弘,菅原貞敬,3,0,3,Win,75,37,62,13:00,14:08,1500,,中馬義郎,上原栄作,鳥井昭宏,Away
6,,都澤みどり,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,805,2011-12-10,2011,12,10,,菊池市総合体育館,日立リヴァーレ,GSS東京サンビームズ,濱田義弘,菅原貞敬,3,0,3,Win,75,37,62,13:00,14:08,1500,,中馬義郎,上原栄作,鳥井昭宏,Away
9,,永松幸乃,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,805,2011-12-10,2011,12,10,,菊池市総合体育館,日立リヴァーレ,GSS東京サンビームズ,濱田義弘,菅原貞敬,3,0,3,Win,75,37,62,13:00,14:08,1500,,中馬義郎,上原栄作,鳥井昭宏,Away
10,,内田役子,3,■,■,■,,,2,2,0,100.0,0.67,0,0,0,-,0,-,8,0,2,4,12.5,0,0.0,0.0,-,805,2011-12-10,2011,12,10,,菊池市総合体育館,日立リヴァーレ,GSS東京サンビームズ,濱田義弘,菅原貞敬,3,0,3,Win,75,37,62,13:00,14:08,1500,,中馬義郎,上原栄作,鳥井昭宏,Away
11,,高橋沙織,2,■,■,,,,16,6,0,37.5,3.00,1,0,0,0.0,0,-,4,0,0,2,12.5,2,1.0,0.0,50.0,805,2011-12-10,2011,12,10,,菊池市総合体育館,日立リヴァーレ,GSS東京サンビームズ,濱田義弘,菅原貞敬,3,0,3,Win,75,37,62,13:00,14:08,1500,,中馬義郎,上原栄作,鳥井昭宏,Away
12,,遠井萌仁,3,■,■,■,,,17,10,0,58.8,3.33,1,0,0,0.0,3,1.00,11,0,0,8,18.2,17,9.0,0.0,52.9,805,2011-12-10,2011,12,10,,菊池市総合体育館,日立リヴァーレ,GSS東京サンビームズ,濱田義弘,菅原貞敬,3,0,3,Win,75,37,62,13:00,14:08,1500,,中馬義郎,上原栄作,鳥井昭宏,Away
13,,石田小枝,1,,,□,,,2,1,0,50.0,1.00,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,805,2011-12-10,2011,12,10,,菊池市総合体育館,日立リヴァーレ,GSS東京サンビームズ,濱田義弘,菅原貞敬,3,0,3,Win,75,37,62,13:00,14:08,1500,,中馬義郎,上原栄作,鳥井昭宏,Away
15,,高崎紗緒梨,2,,□,■,,,4,2,0,50.0,1.00,1,1,0,100.0,0,-,5,0,0,2,10.0,2,1.0,0.0,50.0,805,2011-12-10,2011,12,10,,菊池市総合体育館,日立リヴァーレ,GSS東京サンビームズ,濱田義弘,菅原貞敬,3,0,3,Win,75,37,62,13:00,14:08,1500,,中馬義郎,上原栄作,鳥井昭宏,Away
16,,松本朋恵,1,,,□,,,1,0,0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,805,2011-12-10,2011,12,10,,菊池市総合体育館,日立リヴァーレ,GSS東京サンビームズ,濱田義弘,菅原貞敬,3,0,3,Win,75,37,62,13:00,14:08,1500,,中馬義郎,上原栄作,鳥井昭宏,Away
17,L,斎田杏,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,805,2011-12-10,2011,12,10,,菊池市総合体育館,日立リヴァーレ,GSS東京サンビームズ,濱田義弘,菅原貞敬,3,0,3,Win,75,37,62,13:00,14:08,1500,,中馬義郎,上原栄作,鳥井昭宏,Away
18,L,伊関悠,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,12,8.0,0.0,66.7,805,2011-12-10,2011,12,10,,菊池市総合体育館,日立リヴァーレ,GSS東京サンビームズ,濱田義弘,菅原貞敬,3,0,3,Win,75,37,62,13:00,14:08,1500,,中馬義郎,上原栄作,鳥井昭宏,Away
21,,多治見麻子,3,■,■,■,,,7,3,0,42.9,1.00,0,0,0,-,3,1.00,11,0,0,5,11.4,0,0.0,0.0,-,805,2011-12-10,2011,12,10,,菊池市総合体育館,日立リヴァーレ,GSS東京サンビームズ,濱田義弘,菅原貞敬,3,0,3,Win,75,37,62,13:00,14:08,1500,,中馬義郎,上原栄作,鳥井昭宏,Away
33,,フールマンフランシーヌ,3,■,■,■,,,11,4,1,36.4,1.33,0,0,0,-,4,1.33,15,3,1,4,22.7,1,1.0,0.0,100.0,805,2011-12-10,2011,12,10,,菊池市総合体育館,日立リヴァーレ,GSS東京サンビームズ,濱田義弘,菅原貞敬,3,0,3,Win,75,37,62,13:00,14:08,1500,,中馬義郎,上原栄作,鳥井昭宏,Away
2,,渡邊彩,3,■,■,■,,,15,10,1,66.7,3.33,0,0,0,-,4,1.33,11,1,0,4,16.4,0,0.0,0.0,-,801,2011-12-10,2011,12,10,,多賀城市総合体育館,三洋電機レッドソア,健祥会レッドハーツ,坂本博秋,,3,0,3,Win,75,56,67,13:00,14:13,980,,佐々木功,早坂行博,渡部隆一,Home
3,,佐々木侑,3,■,■,■,,,20,7,1,35.0,2.33,2,1,0,50.0,1,0.33,8,0,1,4,12.5,5,1.0,0.0,20.0,801,2011-12-10,2011,12,10,,多賀城市総合体育館,三洋電機レッドソア,健祥会レッドハーツ,坂本博秋,,3,0,3,Win,75,56,67,13:00,14:13,980,,佐々木功,早坂行博,渡部隆一,Home
4,,天野ゆかり,2,□,,□,,,5,1,0,20.0,0.50,0,0,0,-,0,-,0,0,0,0,-,1,0.0,0.0,0.0,801,2011-12-10,2011,12,10,,多賀城市総合体育館,三洋電機レッドソア,健祥会レッドハーツ,坂本博秋,,3,0,3,Win,75,56,67,13:00,14:13,980,,佐々木功,早坂行博,渡部隆一,Home
6,,佐々木萌,3,■,■,■,,,39,15,4,38.5,5.00,11,5,3,45.5,0,-,12,0,0,4,8.3,14,11.0,0.0,78.6,801,2011-12-10,2011,12,10,,多賀城市総合体育館,三洋電機レッドソア,健祥会レッドハーツ,坂本博秋,,3,0,3,Win,75,56,67,13:00,14:13,980,,佐々木功,早坂行博,渡部隆一,Home
9,,寺沢美香,3,■,■,■,,,12,6,0,50.0,2.00,0,0,0,-,2,0.67,14,3,0,5,27.5,0,0.0,0.0,-,801,2011-12-10,2011,12,10,,多賀城市総合体育館,三洋電機レッドソア,健祥会レッドハーツ,坂本博秋,,3,0,3,Win,75,56,67,13:00,14:13,980,,佐々木功,早坂行博,渡部隆一,Home
10,,北上夏希,3,■,■,■,,,19,7,0,36.8,2.33,7,3,0,42.9,1,0.33,11,1,1,4,16.4,29,14.0,0.0,48.3,801,2011-12-10,2011,12,10,,多賀城市総合体育館,三洋電機レッドソア,健祥会レッドハーツ,坂本博秋,,3,0,3,Win,75,56,67,13:00,14:13,980,,佐々木功,早坂行博,渡部隆一,Home
13,,酢田眞実,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,801,2011-12-10,2011,12,10,,多賀城市総合体育館,三洋電機レッドソア,健祥会レッドハーツ,坂本博秋,,3,0,3,Win,75,56,67,13:00,14:13,980,,佐々木功,早坂行博,渡部隆一,Home
15,L,横江千秋,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,6,6.0,0.0,100.0,801,2011-12-10,2011,12,10,,多賀城市総合体育館,三洋電機レッドソア,健祥会レッドハーツ,坂本博秋,,3,0,3,Win,75,56,67,13:00,14:13,980,,佐々木功,早坂行博,渡部隆一,Home
16,,松野由香,3,■,■,■,,,1,0,0,0.0,-,0,0,0,-,2,0.67,18,2,2,6,19.4,0,0.0,0.0,-,801,2011-12-10,2011,12,10,,多賀城市総合体育館,三洋電機レッドソア,健祥会レッドハーツ,坂本博秋,,3,0,3,Win,75,56,67,13:00,14:13,980,,佐々木功,早坂行博,渡部隆一,Home
17,,新城友美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,801,2011-12-10,2011,12,10,,多賀城市総合体育館,三洋電機レッドソア,健祥会レッドハーツ,坂本博秋,,3,0,3,Win,75,56,67,13:00,14:13,980,,佐々木功,早坂行博,渡部隆一,Home
18,,嶋村菜都美,1,,□,,,,2,0,1,0.0,-,2,0,1,0.0,0,-,0,0,0,0,-,0,0.0,0.0,-,801,2011-12-10,2011,12,10,,多賀城市総合体育館,三洋電機レッドソア,健祥会レッドハーツ,坂本博秋,,3,0,3,Win,75,56,67,13:00,14:13,980,,佐々木功,早坂行博,渡部隆一,Home
1,,谷口由美恵,3,■,■,■,,,35,10,1,28.6,3.33,0,0,0,-,0,-,7,0,0,2,7.1,19,9.0,0.0,47.4,801,2011-12-10,2011,12,10,,多賀城市総合体育館,健祥会レッドハーツ,三洋電機レッドソア,谷口由美恵,,0,3,3,Lose,56,75,67,13:00,14:13,980,,佐々木功,早坂行博,渡部隆一,Away
3,,巳之口祐美,3,■,■,■,,,32,8,3,25.0,2.67,0,0,0,-,0,-,11,1,0,6,20.9,22,9.0,0.0,40.9,801,2011-12-10,2011,12,10,,多賀城市総合体育館,健祥会レッドハーツ,三洋電機レッドソア,谷口由美恵,,0,3,3,Lose,56,75,67,13:00,14:13,980,,佐々木功,早坂行博,渡部隆一,Away
4,,津野里織,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,1,25.0,2,0.0,0.0,0.0,801,2011-12-10,2011,12,10,,多賀城市総合体育館,健祥会レッドハーツ,三洋電機レッドソア,谷口由美恵,,0,3,3,Lose,56,75,67,13:00,14:13,980,,佐々木功,早坂行博,渡部隆一,Away
5,,長野仁美,3,■,■,■,,,13,6,1,46.2,2.00,0,0,0,-,3,1.00,6,0,1,2,8.3,0,0.0,0.0,-,801,2011-12-10,2011,12,10,,多賀城市総合体育館,健祥会レッドハーツ,三洋電機レッドソア,谷口由美恵,,0,3,3,Lose,56,75,67,13:00,14:13,980,,佐々木功,早坂行博,渡部隆一,Away
6,,萩生田弘美,3,■,■,■,,,3,2,0,66.7,0.67,0,0,0,-,0,-,8,1,0,1,13.1,0,0.0,0.0,-,801,2011-12-10,2011,12,10,,多賀城市総合体育館,健祥会レッドハーツ,三洋電機レッドソア,谷口由美恵,,0,3,3,Lose,56,75,67,13:00,14:13,980,,佐々木功,早坂行博,渡部隆一,Away
7,,田巻由貴子,3,■,■,■,,,5,1,0,20.0,0.33,0,0,0,-,1,0.33,12,0,1,3,6.2,0,0.0,0.0,-,801,2011-12-10,2011,12,10,,多賀城市総合体育館,健祥会レッドハーツ,三洋電機レッドソア,谷口由美恵,,0,3,3,Lose,56,75,67,13:00,14:13,980,,佐々木功,早坂行博,渡部隆一,Away
10,L,定別當彩,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,16,12.0,0.0,75.0,801,2011-12-10,2011,12,10,,多賀城市総合体育館,健祥会レッドハーツ,三洋電機レッドソア,谷口由美恵,,0,3,3,Lose,56,75,67,13:00,14:13,980,,佐々木功,早坂行博,渡部隆一,Away
11,,松田直子,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,4,0,0,2,12.5,1,1.0,0.0,100.0,801,2011-12-10,2011,12,10,,多賀城市総合体育館,健祥会レッドハーツ,三洋電機レッドソア,谷口由美恵,,0,3,3,Lose,56,75,67,13:00,14:13,980,,佐々木功,早坂行博,渡部隆一,Away
12,,長野友紀,3,■,■,■,,,34,11,3,32.4,3.67,3,1,0,33.3,0,-,8,0,0,4,12.5,6,4.0,0.0,66.7,801,2011-12-10,2011,12,10,,多賀城市総合体育館,健祥会レッドハーツ,三洋電機レッドソア,谷口由美恵,,0,3,3,Lose,56,75,67,13:00,14:13,980,,佐々木功,早坂行博,渡部隆一,Away
15,,滝沢ひとみ,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,801,2011-12-10,2011,12,10,,多賀城市総合体育館,健祥会レッドハーツ,三洋電機レッドソア,谷口由美恵,,0,3,3,Lose,56,75,67,13:00,14:13,980,,佐々木功,早坂行博,渡部隆一,Away
1,,餅田千佳,5,■,■,■,■,■,43,14,2,32.6,2.80,0,0,0,-,0,-,14,0,1,2,3.6,53,33.0,0.0,62.3,802,2011-12-10,2011,12,10,,多賀城市総合体育館,PFUブルーキャッツ,仙台ベルフィーユ,寺廻太,前田幸介,3,2,5,Win,105,104,108,15:00,17:00,1550,,野村考一,高橋宏明,渡部隆一,Home
