AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win_Set,Lose_Set,Total_Set,Win_Lose,Get_Point,Lose_Point,Game_Time,Start_Time,End_Time,Spectators,Jury,Chief_Umpire,Sub_Umpire,Judgeman,Home_Away,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%
113,51,7,45.1,17.00,11,6,0,54.5,7,2.33,74,3,7,27,12.6,49,30.0,0.0,61.2,851,2012-11-10,2012,11,10,,松任総合運動公園体育館,日立リヴァーレ,仙台ベルフィーユ,濱田義弘,菅原貞敬,3,0,3,Win,75,54,73,11:00,12:19,320,,三見洋子,奥野俊雄,内藤正康,Home,113,34,5,30.1,11.33,21,5,1,23.8,4,1.33,51,1,6,16,9.4,66,37.0,0.0,56.1
113,34,5,30.1,11.33,21,5,1,23.8,4,1.33,51,1,6,16,9.4,66,37.0,0.0,56.1,851,2012-11-10,2012,11,10,,松任総合運動公園体育館,仙台ベルフィーユ,日立リヴァーレ,諸隈英人,,0,3,3,Lose,54,75,73,11:00,12:19,320,,三見洋子,奥野俊雄,内藤正康,Away,113,51,7,45.1,17.00,11,6,0,54.5,7,2.33,74,3,7,27,12.6,49,30.0,0.0,61.2
103,29,10,28.2,9.67,6,2,1,33.3,2,0.67,45,0,7,18,10.0,67,25.0,0.0,37.3,854,2012-11-10,2012,11,10,,益城町総合体育館,柏エンゼルクロス,埼玉上尾メディックス,藤本幹朗,,0,3,3,Lose,44,75,61,13:00,14:07,1200,,須藤義宏,松永美志,鳥井昭宏,Home,90,43,5,47.8,14.33,8,3,2,37.5,7,2.33,74,6,7,36,18.6,38,20.0,0.0,52.6
90,43,5,47.8,14.33,8,3,2,37.5,7,2.33,74,6,7,36,18.6,38,20.0,0.0,52.6,854,2012-11-10,2012,11,10,,益城町総合体育館,埼玉上尾メディックス,柏エンゼルクロス,吉田敏明,箕輪憲吾,3,0,3,Win,75,44,61,13:00,14:07,1200,,須藤義宏,松永美志,鳥井昭宏,Away,103,29,10,28.2,9.67,6,2,1,33.3,2,0.67,45,0,7,18,10.0,67,25.0,0.0,37.3
128,28,9,21.9,9.33,3,1,1,33.3,2,0.67,51,4,7,15,14.0,68,35.0,0.0,51.5,852,2012-11-10,2012,11,10,,松任総合運動公園体育館,GSS東京サンビームズ,大野石油広島オイラーズ,佐々木雄司,笛木彰,0,3,3,Lose,49,75,79,13:00,14:25,430,,紙井ひとみ,松谷俊広,橋場薫,Home,122,49,6,40.2,16.33,7,3,0,42.9,7,2.33,73,0,5,33,11.3,43,25.0,0.0,58.1
122,49,6,40.2,16.33,7,3,0,42.9,7,2.33,73,0,5,33,11.3,43,25.0,0.0,58.1,852,2012-11-10,2012,11,10,,松任総合運動公園体育館,大野石油広島オイラーズ,GSS東京サンビームズ,豆田憲昭,知念諒,3,0,3,Win,75,49,79,13:00,14:25,430,,紙井ひとみ,松谷俊広,橋場薫,Away,128,28,9,21.9,9.33,3,1,1,33.3,2,0.67,51,4,7,15,14.0,68,35.0,0.0,51.5
168,64,7,38.1,16.00,0,0,0,-,10,2.50,93,3,9,40,13.5,93,43.0,0.0,46.2,855,2012-11-10,2012,11,10,,益城町総合体育館,フォレストリーヴズ熊本,KUROBEアクアフェアリーズ,中島裕二,山口尚美,1,3,4,Lose,92,99,108,15:00,16:57,1300,,須藤義宏,坂本紀一,端田直也,Home,166,68,8,41.0,17.00,0,0,0,-,10,2.50,98,3,4,48,14.9,83,41.0,0.0,49.4
166,68,8,41.0,17.00,0,0,0,-,10,2.50,98,3,4,48,14.9,83,41.0,0.0,49.4,855,2012-11-10,2012,11,10,,益城町総合体育館,KUROBEアクアフェアリーズ,フォレストリーヴズ熊本,米山弘,,3,1,4,Win,99,92,108,15:00,16:57,1300,,須藤義宏,坂本紀一,端田直也,Away,168,64,7,38.1,16.00,0,0,0,-,10,2.50,93,3,9,40,13.5,93,43.0,0.0,46.2
160,72,10,45.0,18.00,26,10,3,38.5,9,2.25,103,4,6,41,13.6,74,47.0,0.0,63.5,853,2012-11-10,2012,11,10,,松任総合運動公園体育館,PFUブルーキャッツ,JAぎふリオレーナ,寺廻太,前田幸介,3,1,4,Win,104,86,102,15:15,17:06,642,,中島俊昌,奥野俊雄,宮坂絵理子,Home,173,58,4,33.5,14.50,11,3,1,27.3,3,0.75,87,4,10,26,11.8,94,52.0,0.0,55.3
173,58,4,33.5,14.50,11,3,1,27.3,3,0.75,87,4,10,26,11.8,94,52.0,0.0,55.3,853,2012-11-10,2012,11,10,,松任総合運動公園体育館,JAぎふリオレーナ,PFUブルーキャッツ,椿本真恵,桑原信治,1,3,4,Lose,86,104,102,15:15,17:06,642,,中島俊昌,奥野俊雄,宮坂絵理子,Away,160,72,10,45.0,18.00,26,10,3,38.5,9,2.25,103,4,6,41,13.6,74,47.0,0.0,63.5
