No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win_Set,Lose_Set,Total_Set,Win_Lose,Get_Point,Lose_Point,Game_Time,Start_Time,End_Time,Spectators,Jury,Chief_Umpire,Sub_Umpire,Judgeman,Home_Away
10,,柳沢紫子,4,■,■,■,■,,17,5,2,29.4,1.25,0,0,0,-,4,1.00,21,0,0,10,11.9,0,0.0,0.0,-,701,2018-11-10,2018,11,10,,トヨタスポーツセンター,プレステージ・インターナショナルアランマーレ,柏エンゼルクロス,北原勉,新垣裕太,3,1,4,Win,92,78,94,13:00,14:43,282,酒出修,内藤聡美,小林隆行,近藤和子,Away
11,L,森寿実子,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,19,9.0,5.0,60.5,701,2018-11-10,2018,11,10,,トヨタスポーツセンター,プレステージ・インターナショナルアランマーレ,柏エンゼルクロス,北原勉,新垣裕太,3,1,4,Win,92,78,94,13:00,14:43,282,酒出修,内藤聡美,小林隆行,近藤和子,Away
12,,丹野瑞希,2,□,□,,,,5,2,0,40.0,1.00,0,0,0,-,0,-,3,0,0,1,8.3,1,1.0,0.0,100.0,701,2018-11-10,2018,11,10,,トヨタスポーツセンター,プレステージ・インターナショナルアランマーレ,柏エンゼルクロス,北原勉,新垣裕太,3,1,4,Win,92,78,94,13:00,14:43,282,酒出修,内藤聡美,小林隆行,近藤和子,Away
13,,本間有貴,4,■,■,■,■,,24,8,1,33.3,2.00,0,0,0,-,1,0.25,11,0,3,5,4.5,1,1.0,0.0,100.0,701,2018-11-10,2018,11,10,,トヨタスポーツセンター,プレステージ・インターナショナルアランマーレ,柏エンゼルクロス,北原勉,新垣裕太,3,1,4,Win,92,78,94,13:00,14:43,282,酒出修,内藤聡美,小林隆行,近藤和子,Away
20,L,福田有里,4,〇,〇,〇,〇,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,701,2018-11-10,2018,11,10,,トヨタスポーツセンター,プレステージ・インターナショナルアランマーレ,柏エンゼルクロス,北原勉,新垣裕太,3,1,4,Win,92,78,94,13:00,14:43,282,酒出修,内藤聡美,小林隆行,近藤和子,Away
1,,田代麻樹,3,■,■,■,,,19,9,1,47.4,3.00,0,0,0,-,1,0.33,8,1,0,2,18.8,0,0.0,0.0,-,703,2018-11-10,2018,11,10,,猫田記念体育館,JAぎふリオレーナ,大阪スーペリアーズ,椿本真恵,皆川佳介,3,0,3,Win,75,48,65,13:00,14:11,310,加治健男,本間明,近藤宏顕,奥先裕美,Home
3,,今井里美,3,■,■,■,,,26,12,1,46.2,4.00,2,1,0,50.0,0,-,12,1,0,3,14.6,14,5.0,3.0,46.4,703,2018-11-10,2018,11,10,,猫田記念体育館,JAぎふリオレーナ,大阪スーペリアーズ,椿本真恵,皆川佳介,3,0,3,Win,75,48,65,13:00,14:11,310,加治健男,本間明,近藤宏顕,奥先裕美,Home
5,,山本裕香,3,□,■,■,,,23,7,5,30.4,2.33,2,0,2,0.0,1,0.33,16,1,1,0,4.7,0,0.0,0.0,-,703,2018-11-10,2018,11,10,,猫田記念体育館,JAぎふリオレーナ,大阪スーペリアーズ,椿本真恵,皆川佳介,3,0,3,Win,75,48,65,13:00,14:11,310,加治健男,本間明,近藤宏顕,奥先裕美,Home
6,,宮井遥,1,■,,,,,7,4,1,57.1,4.00,1,0,1,0.0,0,-,2,0,1,0,-12.5,0,0.0,0.0,-,703,2018-11-10,2018,11,10,,猫田記念体育館,JAぎふリオレーナ,大阪スーペリアーズ,椿本真恵,皆川佳介,3,0,3,Win,75,48,65,13:00,14:11,310,加治健男,本間明,近藤宏顕,奥先裕美,Home
8,,岩永明奈,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,703,2018-11-10,2018,11,10,,猫田記念体育館,JAぎふリオレーナ,大阪スーペリアーズ,椿本真恵,皆川佳介,3,0,3,Win,75,48,65,13:00,14:11,310,加治健男,本間明,近藤宏顕,奥先裕美,Home
9,,本間真樹子,3,■,■,■,,,1,1,0,100.0,0.33,0,0,0,-,2,0.67,9,0,0,3,8.3,1,0.0,0.0,0.0,703,2018-11-10,2018,11,10,,猫田記念体育館,JAぎふリオレーナ,大阪スーペリアーズ,椿本真恵,皆川佳介,3,0,3,Win,75,48,65,13:00,14:11,310,加治健男,本間明,近藤宏顕,奥先裕美,Home
10,,中村早紀子,3,■,■,■,,,21,11,0,52.4,3.67,0,0,0,-,0,-,10,0,1,4,7.5,23,13.0,6.0,69.6,703,2018-11-10,2018,11,10,,猫田記念体育館,JAぎふリオレーナ,大阪スーペリアーズ,椿本真恵,皆川佳介,3,0,3,Win,75,48,65,13:00,14:11,310,加治健男,本間明,近藤宏顕,奥先裕美,Home
11,,佐々木美帆,3,■,■,■,,,12,8,0,66.7,2.67,0,0,0,-,0,-,14,1,0,3,12.5,0,0.0,0.0,-,703,2018-11-10,2018,11,10,,猫田記念体育館,JAぎふリオレーナ,大阪スーペリアーズ,椿本真恵,皆川佳介,3,0,3,Win,75,48,65,13:00,14:11,310,加治健男,本間明,近藤宏顕,奥先裕美,Home
12,,井上実咲,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,703,2018-11-10,2018,11,10,,猫田記念体育館,JAぎふリオレーナ,大阪スーペリアーズ,椿本真恵,皆川佳介,3,0,3,Win,75,48,65,13:00,14:11,310,加治健男,本間明,近藤宏顕,奥先裕美,Home
13,L,岡田倫奈,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,703,2018-11-10,2018,11,10,,猫田記念体育館,JAぎふリオレーナ,大阪スーペリアーズ,椿本真恵,皆川佳介,3,0,3,Win,75,48,65,13:00,14:11,310,加治健男,本間明,近藤宏顕,奥先裕美,Home
14,,佐野遥香,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,703,2018-11-10,2018,11,10,,猫田記念体育館,JAぎふリオレーナ,大阪スーペリアーズ,椿本真恵,皆川佳介,3,0,3,Win,75,48,65,13:00,14:11,310,加治健男,本間明,近藤宏顕,奥先裕美,Home
15,,齊藤望,1,,,□,,,1,1,0,100.0,1.00,0,0,0,-,0,-,2,0,0,1,12.5,0,0.0,0.0,-,703,2018-11-10,2018,11,10,,猫田記念体育館,JAぎふリオレーナ,大阪スーペリアーズ,椿本真恵,皆川佳介,3,0,3,Win,75,48,65,13:00,14:11,310,加治健男,本間明,近藤宏顕,奥先裕美,Home
16,L,目加田莉央,3,〇,〇,〇,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,9,6.0,2.0,77.8,703,2018-11-10,2018,11,10,,猫田記念体育館,JAぎふリオレーナ,大阪スーペリアーズ,椿本真恵,皆川佳介,3,0,3,Win,75,48,65,13:00,14:11,310,加治健男,本間明,近藤宏顕,奥先裕美,Home
18,,浜田栞,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,703,2018-11-10,2018,11,10,,猫田記念体育館,JAぎふリオレーナ,大阪スーペリアーズ,椿本真恵,皆川佳介,3,0,3,Win,75,48,65,13:00,14:11,310,加治健男,本間明,近藤宏顕,奥先裕美,Home
1,,梅木夢乃,3,■,■,■,,,0,0,0,-,-,0,0,0,-,0,-,8,0,0,2,6.2,0,0.0,0.0,-,703,2018-11-10,2018,11,10,,猫田記念体育館,大阪スーペリアーズ,JAぎふリオレーナ,平上帆澄,,0,3,3,Lose,48,75,65,13:00,14:11,310,加治健男,本間明,近藤宏顕,奥先裕美,Away
3,,矢口紗友美,3,■,■,■,,,13,4,3,30.8,1.33,0,0,0,-,0,-,7,0,0,0,0.0,0,0.0,0.0,-,703,2018-11-10,2018,11,10,,猫田記念体育館,大阪スーペリアーズ,JAぎふリオレーナ,平上帆澄,,0,3,3,Lose,48,75,65,13:00,14:11,310,加治健男,本間明,近藤宏顕,奥先裕美,Away
5,,寺田遥,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,6,4.0,1.0,75.0,703,2018-11-10,2018,11,10,,猫田記念体育館,大阪スーペリアーズ,JAぎふリオレーナ,平上帆澄,,0,3,3,Lose,48,75,65,13:00,14:11,310,加治健男,本間明,近藤宏顕,奥先裕美,Away
8,,坂根朱里,3,■,■,■,,,7,1,0,14.3,0.33,0,0,0,-,0,-,9,2,0,3,30.6,1,0.0,0.0,0.0,703,2018-11-10,2018,11,10,,猫田記念体育館,大阪スーペリアーズ,JAぎふリオレーナ,平上帆澄,,0,3,3,Lose,48,75,65,13:00,14:11,310,加治健男,本間明,近藤宏顕,奥先裕美,Away
9,,張歓歓,3,■,■,■,,,42,14,3,33.3,4.67,3,0,0,0.0,0,-,9,1,1,3,16.7,17,7.0,6.0,58.8,703,2018-11-10,2018,11,10,,猫田記念体育館,大阪スーペリアーズ,JAぎふリオレーナ,平上帆澄,,0,3,3,Lose,48,75,65,13:00,14:11,310,加治健男,本間明,近藤宏顕,奥先裕美,Away
12,,吉田珠菜,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,703,2018-11-10,2018,11,10,,猫田記念体育館,大阪スーペリアーズ,JAぎふリオレーナ,平上帆澄,,0,3,3,Lose,48,75,65,13:00,14:11,310,加治健男,本間明,近藤宏顕,奥先裕美,Away
13,,原田茉由,3,■,■,■,,,17,3,0,17.6,1.00,0,0,0,-,0,-,8,0,1,2,3.1,22,15.0,5.0,79.5,703,2018-11-10,2018,11,10,,猫田記念体育館,大阪スーペリアーズ,JAぎふリオレーナ,平上帆澄,,0,3,3,Lose,48,75,65,13:00,14:11,310,加治健男,本間明,近藤宏顕,奥先裕美,Away
14,L,須田美南,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,17,9.0,4.0,64.7,703,2018-11-10,2018,11,10,,猫田記念体育館,大阪スーペリアーズ,JAぎふリオレーナ,平上帆澄,,0,3,3,Lose,48,75,65,13:00,14:11,310,加治健男,本間明,近藤宏顕,奥先裕美,Away
15,,不破沙耶佳,3,■,■,■,,,30,9,3,30.0,3.00,3,0,1,0.0,0,-,8,1,0,2,18.8,1,1.0,0.0,100.0,703,2018-11-10,2018,11,10,,猫田記念体育館,大阪スーペリアーズ,JAぎふリオレーナ,平上帆澄,,0,3,3,Lose,48,75,65,13:00,14:11,310,加治健男,本間明,近藤宏顕,奥先裕美,Away
16,,松村美空,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,703,2018-11-10,2018,11,10,,猫田記念体育館,大阪スーペリアーズ,JAぎふリオレーナ,平上帆澄,,0,3,3,Lose,48,75,65,13:00,14:11,310,加治健男,本間明,近藤宏顕,奥先裕美,Away
17,,吉村文那,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,703,2018-11-10,2018,11,10,,猫田記念体育館,大阪スーペリアーズ,JAぎふリオレーナ,平上帆澄,,0,3,3,Lose,48,75,65,13:00,14:11,310,加治健男,本間明,近藤宏顕,奥先裕美,Away
18,,園田乃菜,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,6,1.0,1.0,25.0,703,2018-11-10,2018,11,10,,猫田記念体育館,大阪スーペリアーズ,JAぎふリオレーナ,平上帆澄,,0,3,3,Lose,48,75,65,13:00,14:11,310,加治健男,本間明,近藤宏顕,奥先裕美,Away
1,,重松史乃,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,705,2018-11-10,2018,11,10,,中央区スポーツセンター,GSS東京サンビームズ,ヴィクトリーナ姫路,笛木彰,山口弥緒,1,3,4,Lose,77,98,98,13:22,15:09,950,小林朝実,根岸怜子,江藤幸恵,四本松善成,Home
2,,松浦未波,4,■,■,■,■,,1,1,0,100.0,0.25,0,0,0,-,0,-,14,1,1,2,8.9,1,0.0,1.0,50.0,705,2018-11-10,2018,11,10,,中央区スポーツセンター,GSS東京サンビームズ,ヴィクトリーナ姫路,笛木彰,山口弥緒,1,3,4,Lose,77,98,98,13:22,15:09,950,小林朝実,根岸怜子,江藤幸恵,四本松善成,Home
3,,有川由季乃,1,,,,□,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,4,1.0,0.0,25.0,705,2018-11-10,2018,11,10,,中央区スポーツセンター,GSS東京サンビームズ,ヴィクトリーナ姫路,笛木彰,山口弥緒,1,3,4,Lose,77,98,98,13:22,15:09,950,小林朝実,根岸怜子,江藤幸恵,四本松善成,Home
4,L,平岩沙紀,2,,,〇,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,2,1.0,0.0,50.0,705,2018-11-10,2018,11,10,,中央区スポーツセンター,GSS東京サンビームズ,ヴィクトリーナ姫路,笛木彰,山口弥緒,1,3,4,Lose,77,98,98,13:22,15:09,950,小林朝実,根岸怜子,江藤幸恵,四本松善成,Home
5,,色摩知巳,4,■,■,■,■,,51,20,3,39.2,5.00,2,1,0,50.0,0,-,10,0,1,0,-2.5,10,2.0,2.0,30.0,705,2018-11-10,2018,11,10,,中央区スポーツセンター,GSS東京サンビームズ,ヴィクトリーナ姫路,笛木彰,山口弥緒,1,3,4,Lose,77,98,98,13:22,15:09,950,小林朝実,根岸怜子,江藤幸恵,四本松善成,Home
8,L,三浦あゆみ,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,6,2.0,3.0,58.3,705,2018-11-10,2018,11,10,,中央区スポーツセンター,GSS東京サンビームズ,ヴィクトリーナ姫路,笛木彰,山口弥緒,1,3,4,Lose,77,98,98,13:22,15:09,950,小林朝実,根岸怜子,江藤幸恵,四本松善成,Home
12,,百瀬彩夏,4,■,■,■,■,,11,3,0,27.3,0.75,0,0,0,-,0,-,10,0,0,0,0.0,1,0.0,1.0,50.0,705,2018-11-10,2018,11,10,,中央区スポーツセンター,GSS東京サンビームズ,ヴィクトリーナ姫路,笛木彰,山口弥緒,1,3,4,Lose,77,98,98,13:22,15:09,950,小林朝実,根岸怜子,江藤幸恵,四本松善成,Home
19,,大原萌,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,6,0,0,2,8.3,18,6.0,1.0,36.1,705,2018-11-10,2018,11,10,,中央区スポーツセンター,GSS東京サンビームズ,ヴィクトリーナ姫路,笛木彰,山口弥緒,1,3,4,Lose,77,98,98,13:22,15:09,950,小林朝実,根岸怜子,江藤幸恵,四本松善成,Home
20,,鬼塚雛子,4,■,■,■,■,,32,10,3,31.2,2.50,0,0,0,-,1,0.25,13,1,0,7,21.2,25,4.0,5.0,26.0,705,2018-11-10,2018,11,10,,中央区スポーツセンター,GSS東京サンビームズ,ヴィクトリーナ姫路,笛木彰,山口弥緒,1,3,4,Lose,77,98,98,13:22,15:09,950,小林朝実,根岸怜子,江藤幸恵,四本松善成,Home
21,,張心穆意,4,■,■,■,■,,38,11,5,28.9,2.75,1,0,1,0.0,1,0.25,11,1,0,4,18.2,1,0.0,0.0,0.0,705,2018-11-10,2018,11,10,,中央区スポーツセンター,GSS東京サンビームズ,ヴィクトリーナ姫路,笛木彰,山口弥緒,1,3,4,Lose,77,98,98,13:22,15:09,950,小林朝実,根岸怜子,江藤幸恵,四本松善成,Home
23,,天澤優奈,4,■,■,■,■,,18,2,1,11.1,0.50,0,0,0,-,1,0.25,10,1,1,2,12.5,23,7.0,9.0,50.0,705,2018-11-10,2018,11,10,,中央区スポーツセンター,GSS東京サンビームズ,ヴィクトリーナ姫路,笛木彰,山口弥緒,1,3,4,Lose,77,98,98,13:22,15:09,950,小林朝実,根岸怜子,江藤幸恵,四本松善成,Home
24,,縄田香世子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,705,2018-11-10,2018,11,10,,中央区スポーツセンター,GSS東京サンビームズ,ヴィクトリーナ姫路,笛木彰,山口弥緒,1,3,4,Lose,77,98,98,13:22,15:09,950,小林朝実,根岸怜子,江藤幸恵,四本松善成,Home
25,,賀谷明日光,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,705,2018-11-10,2018,11,10,,中央区スポーツセンター,GSS東京サンビームズ,ヴィクトリーナ姫路,笛木彰,山口弥緒,1,3,4,Lose,77,98,98,13:22,15:09,950,小林朝実,根岸怜子,江藤幸恵,四本松善成,Home
29,,勝見咲子,3,□,□,□,,,15,4,4,26.7,1.33,2,0,0,0.0,0,-,4,0,0,0,0.0,0,0.0,0.0,-,705,2018-11-10,2018,11,10,,中央区スポーツセンター,GSS東京サンビームズ,ヴィクトリーナ姫路,笛木彰,山口弥緒,1,3,4,Lose,77,98,98,13:22,15:09,950,小林朝実,根岸怜子,江藤幸恵,四本松善成,Home
1,,筒井視穂子,2,□,,,□,,0,0,0,-,-,0,0,0,-,0,-,6,1,0,5,37.5,0,0.0,0.0,-,705,2018-11-10,2018,11,10,,中央区スポーツセンター,ヴィクトリーナ姫路,GSS東京サンビームズ,竹下佳江,高橋駿,3,1,4,Win,98,77,98,13:22,15:09,950,小林朝実,根岸怜子,江藤幸恵,四本松善成,Away
2,,オリヴェイラスエレ,4,■,■,■,■,,53,13,2,24.5,3.25,6,1,1,16.7,5,1.25,26,4,1,11,25.0,39,24.0,7.0,70.5,705,2018-11-10,2018,11,10,,中央区スポーツセンター,ヴィクトリーナ姫路,GSS東京サンビームズ,竹下佳江,高橋駿,3,1,4,Win,98,77,98,13:22,15:09,950,小林朝実,根岸怜子,江藤幸恵,四本松善成,Away
3,,高橋咲妃惠,4,■,■,■,■,,25,8,1,32.0,2.00,0,0,0,-,0,-,11,0,1,5,9.1,17,10.0,3.0,67.6,705,2018-11-10,2018,11,10,,中央区スポーツセンター,ヴィクトリーナ姫路,GSS東京サンビームズ,竹下佳江,高橋駿,3,1,4,Win,98,77,98,13:22,15:09,950,小林朝実,根岸怜子,江藤幸恵,四本松善成,Away
4,,浅津ゆうこ,4,□,■,■,■,,31,16,1,51.6,4.00,2,0,0,0.0,4,1.00,5,1,0,1,25.0,0,0.0,0.0,-,705,2018-11-10,2018,11,10,,中央区スポーツセンター,ヴィクトリーナ姫路,GSS東京サンビームズ,竹下佳江,高橋駿,3,1,4,Win,98,77,98,13:22,15:09,950,小林朝実,根岸怜子,江藤幸恵,四本松善成,Away
