No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win_Set,Lose_Set,Total_Set,Win_Lose,Get_Point,Lose_Point,Game_Time,Start_Time,End_Time,Spectators,Jury,Chief_Umpire,Sub_Umpire,Judgeman,Home_Away
10,,高橋めぐみ,3,■,■,■,,,11,7,1,63.6,2.33,0,0,0,-,2,0.67,7,1,0,3,22.1,2,1.0,0.0,50.0,702,2009-11-28,2009,11,28,,柏市中央体育館,健祥会レッドハーツ,四国Eighty8Queen,佐々木充,,3,0,3,Win,75,59,70,13:00,14:16,650,,澤達大,児玉泰平,小原耕一,Away
11,L,松田直子,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,8,6.0,0.0,75.0,702,2009-11-28,2009,11,28,,柏市中央体育館,健祥会レッドハーツ,四国Eighty8Queen,佐々木充,,3,0,3,Win,75,59,70,13:00,14:16,650,,澤達大,児玉泰平,小原耕一,Away
12,,長野友紀,3,■,■,■,,,22,14,1,63.6,4.67,1,1,0,100.0,0,-,10,1,0,4,18.0,12,5.0,0.0,41.7,702,2009-11-28,2009,11,28,,柏市中央体育館,健祥会レッドハーツ,四国Eighty8Queen,佐々木充,,3,0,3,Win,75,59,70,13:00,14:16,650,,澤達大,児玉泰平,小原耕一,Away
14,,福原智美,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,702,2009-11-28,2009,11,28,,柏市中央体育館,健祥会レッドハーツ,四国Eighty8Queen,佐々木充,,3,0,3,Win,75,59,70,13:00,14:16,650,,澤達大,児玉泰平,小原耕一,Away
16,,内田役子,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0.0,0.0,-,702,2009-11-28,2009,11,28,,柏市中央体育館,健祥会レッドハーツ,四国Eighty8Queen,佐々木充,,3,0,3,Win,75,59,70,13:00,14:16,650,,澤達大,児玉泰平,小原耕一,Away
1,,竹村由紀子,3,■,■,■,,,14,4,0,28.6,1.33,1,0,0,0.0,0,-,4,0,0,3,18.8,7,4.0,0.0,57.1,705,2009-11-28,2009,11,28,,大矢野総合体育館,GSS東京サンビームズ,PFUブルーキャッツ,笛木彰,國見茂行,0,3,3,Lose,44,75,64,13:00,14:10,1200,,坂本紀一,田村誠,鳥井昭宏,Home
2,,宮川紗麻亜,3,■,■,■,,,30,9,1,30.0,3.00,3,0,0,0.0,1,0.33,6,0,1,3,12.5,13,5.0,0.0,38.5,705,2009-11-28,2009,11,28,,大矢野総合体育館,GSS東京サンビームズ,PFUブルーキャッツ,笛木彰,國見茂行,0,3,3,Lose,44,75,64,13:00,14:10,1200,,坂本紀一,田村誠,鳥井昭宏,Home
4,,桐井海千子,3,■,■,■,,,0,0,0,-,-,0,0,0,-,0,-,10,1,0,2,13.0,0,0.0,0.0,-,705,2009-11-28,2009,11,28,,大矢野総合体育館,GSS東京サンビームズ,PFUブルーキャッツ,笛木彰,國見茂行,0,3,3,Lose,44,75,64,13:00,14:10,1200,,坂本紀一,田村誠,鳥井昭宏,Home
5,,長谷川理加,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0.0,0.0,-,705,2009-11-28,2009,11,28,,大矢野総合体育館,GSS東京サンビームズ,PFUブルーキャッツ,笛木彰,國見茂行,0,3,3,Lose,44,75,64,13:00,14:10,1200,,坂本紀一,田村誠,鳥井昭宏,Home
6,,清水智子,3,■,■,■,,,21,6,1,28.6,2.00,0,0,0,-,0,-,3,0,1,1,8.3,19,7.0,0.0,36.8,705,2009-11-28,2009,11,28,,大矢野総合体育館,GSS東京サンビームズ,PFUブルーキャッツ,笛木彰,國見茂行,0,3,3,Lose,44,75,64,13:00,14:10,1200,,坂本紀一,田村誠,鳥井昭宏,Home
7,L,村木満由子,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,25,13.0,0.0,52.0,705,2009-11-28,2009,11,28,,大矢野総合体育館,GSS東京サンビームズ,PFUブルーキャッツ,笛木彰,國見茂行,0,3,3,Lose,44,75,64,13:00,14:10,1200,,坂本紀一,田村誠,鳥井昭宏,Home
8,,黄秀京,1,■,,,,,1,0,0,0.0,-,0,0,0,-,0,-,2,0,2,0,0.0,1,1.0,0.0,100.0,705,2009-11-28,2009,11,28,,大矢野総合体育館,GSS東京サンビームズ,PFUブルーキャッツ,笛木彰,國見茂行,0,3,3,Lose,44,75,64,13:00,14:10,1200,,坂本紀一,田村誠,鳥井昭宏,Home
9,,大田原真美,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,5,0,1,2,10.0,4,2.0,0.0,50.0,705,2009-11-28,2009,11,28,,大矢野総合体育館,GSS東京サンビームズ,PFUブルーキャッツ,笛木彰,國見茂行,0,3,3,Lose,44,75,64,13:00,14:10,1200,,坂本紀一,田村誠,鳥井昭宏,Home
11,,星野由佳里,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-,705,2009-11-28,2009,11,28,,大矢野総合体育館,GSS東京サンビームズ,PFUブルーキャッツ,笛木彰,國見茂行,0,3,3,Lose,44,75,64,13:00,14:10,1200,,坂本紀一,田村誠,鳥井昭宏,Home
12,,山下みなみ,3,■,■,■,,,14,4,1,28.6,1.33,0,0,0,-,1,0.33,8,1,1,3,19.4,1,1.0,0.0,100.0,705,2009-11-28,2009,11,28,,大矢野総合体育館,GSS東京サンビームズ,PFUブルーキャッツ,笛木彰,國見茂行,0,3,3,Lose,44,75,64,13:00,14:10,1200,,坂本紀一,田村誠,鳥井昭宏,Home
13,L,安武三咲樹,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,705,2009-11-28,2009,11,28,,大矢野総合体育館,GSS東京サンビームズ,PFUブルーキャッツ,笛木彰,國見茂行,0,3,3,Lose,44,75,64,13:00,14:10,1200,,坂本紀一,田村誠,鳥井昭宏,Home
14,,高橋美穂,3,□,■,■,,,10,5,0,50.0,1.67,0,0,0,-,1,0.33,4,0,2,1,6.2,0,0.0,0.0,-,705,2009-11-28,2009,11,28,,大矢野総合体育館,GSS東京サンビームズ,PFUブルーキャッツ,笛木彰,國見茂行,0,3,3,Lose,44,75,64,13:00,14:10,1200,,坂本紀一,田村誠,鳥井昭宏,Home
16,,菊地めぐみ,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,705,2009-11-28,2009,11,28,,大矢野総合体育館,GSS東京サンビームズ,PFUブルーキャッツ,笛木彰,國見茂行,0,3,3,Lose,44,75,64,13:00,14:10,1200,,坂本紀一,田村誠,鳥井昭宏,Home
17,,大田美恵子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,705,2009-11-28,2009,11,28,,大矢野総合体育館,GSS東京サンビームズ,PFUブルーキャッツ,笛木彰,國見茂行,0,3,3,Lose,44,75,64,13:00,14:10,1200,,坂本紀一,田村誠,鳥井昭宏,Home
1,,餅田千佳,3,■,■,■,,,20,8,1,40.0,2.67,0,0,0,-,1,0.33,15,2,0,7,22.3,16,9.0,0.0,56.2,705,2009-11-28,2009,11,28,,大矢野総合体育館,PFUブルーキャッツ,GSS東京サンビームズ,岸本太道,東谷友恵,3,0,3,Win,75,44,64,13:00,14:10,1200,,坂本紀一,田村誠,鳥井昭宏,Away
2,,松永真果,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,705,2009-11-28,2009,11,28,,大矢野総合体育館,PFUブルーキャッツ,GSS東京サンビームズ,岸本太道,東谷友恵,3,0,3,Win,75,44,64,13:00,14:10,1200,,坂本紀一,田村誠,鳥井昭宏,Away
3,,大久保梨紗,3,■,■,■,,,19,11,1,57.9,3.67,2,2,0,100.0,1,0.33,10,1,0,2,15.0,8,2.0,0.0,25.0,705,2009-11-28,2009,11,28,,大矢野総合体育館,PFUブルーキャッツ,GSS東京サンビームズ,岸本太道,東谷友恵,3,0,3,Win,75,44,64,13:00,14:10,1200,,坂本紀一,田村誠,鳥井昭宏,Away
4,,時長真菜,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-,705,2009-11-28,2009,11,28,,大矢野総合体育館,PFUブルーキャッツ,GSS東京サンビームズ,岸本太道,東谷友恵,3,0,3,Win,75,44,64,13:00,14:10,1200,,坂本紀一,田村誠,鳥井昭宏,Away
7,,東山由香,3,■,■,■,,,1,1,0,100.0,0.33,0,0,0,-,2,0.67,7,0,0,4,14.3,0,0.0,0.0,-,705,2009-11-28,2009,11,28,,大矢野総合体育館,PFUブルーキャッツ,GSS東京サンビームズ,岸本太道,東谷友恵,3,0,3,Win,75,44,64,13:00,14:10,1200,,坂本紀一,田村誠,鳥井昭宏,Away
8,L,足立史織,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,2,0.0,0.0,0.0,705,2009-11-28,2009,11,28,,大矢野総合体育館,PFUブルーキャッツ,GSS東京サンビームズ,岸本太道,東谷友恵,3,0,3,Win,75,44,64,13:00,14:10,1200,,坂本紀一,田村誠,鳥井昭宏,Away
9,,松下琴美,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,705,2009-11-28,2009,11,28,,大矢野総合体育館,PFUブルーキャッツ,GSS東京サンビームズ,岸本太道,東谷友恵,3,0,3,Win,75,44,64,13:00,14:10,1200,,坂本紀一,田村誠,鳥井昭宏,Away
11,,佐藤奈美,3,■,■,■,,,18,9,1,50.0,3.00,0,0,0,-,4,1.33,8,1,0,5,28.1,1,0.0,0.0,0.0,705,2009-11-28,2009,11,28,,大矢野総合体育館,PFUブルーキャッツ,GSS東京サンビームズ,岸本太道,東谷友恵,3,0,3,Win,75,44,64,13:00,14:10,1200,,坂本紀一,田村誠,鳥井昭宏,Away
12,,砂田遥,1,,□,,,,5,0,0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,705,2009-11-28,2009,11,28,,大矢野総合体育館,PFUブルーキャッツ,GSS東京サンビームズ,岸本太道,東谷友恵,3,0,3,Win,75,44,64,13:00,14:10,1200,,坂本紀一,田村誠,鳥井昭宏,Away
13,,鈴木未来,3,■,■,■,,,8,2,1,25.0,0.67,0,0,0,-,0,-,14,0,0,9,16.1,0,0.0,0.0,-,705,2009-11-28,2009,11,28,,大矢野総合体育館,PFUブルーキャッツ,GSS東京サンビームズ,岸本太道,東谷友恵,3,0,3,Win,75,44,64,13:00,14:10,1200,,坂本紀一,田村誠,鳥井昭宏,Away
14,,清水亜寿里,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,705,2009-11-28,2009,11,28,,大矢野総合体育館,PFUブルーキャッツ,GSS東京サンビームズ,岸本太道,東谷友恵,3,0,3,Win,75,44,64,13:00,14:10,1200,,坂本紀一,田村誠,鳥井昭宏,Away
15,,川上真央,3,■,■,■,,,19,9,4,47.4,3.00,1,0,0,0.0,0,-,17,4,0,5,27.4,10,8.0,0.0,80.0,705,2009-11-28,2009,11,28,,大矢野総合体育館,PFUブルーキャッツ,GSS東京サンビームズ,岸本太道,東谷友恵,3,0,3,Win,75,44,64,13:00,14:10,1200,,坂本紀一,田村誠,鳥井昭宏,Away
2,,白田博子,4,■,■,■,■,,18,8,0,44.4,2.00,0,0,0,-,2,0.50,6,0,0,4,16.7,20,10.0,0.0,50.0,703,2009-11-28,2009,11,28,,柏市中央体育館,埼玉上尾メディックス,柏エンゼルクロス,吉田敏明,藤本幹朗,3,1,4,Win,98,87,101,15:00,16:50,800,,田代英明,山内大右,藤崎昭義,Home
3,,南早希,2,,□,,□,,2,1,0,50.0,0.50,0,0,0,-,1,0.50,3,0,0,1,8.3,0,0.0,0.0,-,703,2009-11-28,2009,11,28,,柏市中央体育館,埼玉上尾メディックス,柏エンゼルクロス,吉田敏明,藤本幹朗,3,1,4,Win,98,87,101,15:00,16:50,800,,田代英明,山内大右,藤崎昭義,Home
4,,庄司夕起,4,■,■,■,■,,26,8,3,30.8,2.00,2,1,1,50.0,8,2.00,14,2,0,3,16.8,1,0.0,0.0,0.0,703,2009-11-28,2009,11,28,,柏市中央体育館,埼玉上尾メディックス,柏エンゼルクロス,吉田敏明,藤本幹朗,3,1,4,Win,98,87,101,15:00,16:50,800,,田代英明,山内大右,藤崎昭義,Home
5,,服部安佑香,4,■,■,■,■,,38,13,6,34.2,3.25,1,0,0,0.0,2,0.50,18,0,1,8,11.1,13,6.0,0.0,46.2,703,2009-11-28,2009,11,28,,柏市中央体育館,埼玉上尾メディックス,柏エンゼルクロス,吉田敏明,藤本幹朗,3,1,4,Win,98,87,101,15:00,16:50,800,,田代英明,山内大右,藤崎昭義,Home
