No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win_Set,Lose_Set,Total_Set,Win_Lose,Get_Point,Lose_Point,Game_Time,Start_Time,End_Time,Spectators,Jury,Chief_Umpire,Sub_Umpire,Judgeman,Home_Away
1,,高石明美,4,■,■,■,■,,48,14,4,29.2,3.50,13,4,2,30.8,1,0.25,16,1,1,4,10.9,1,0.0,0.0,0.0,713,2021-10-30,2021,10,30,長野県,上田市自然運動公園総合体育館,JAぎふリオレーナ,ブレス浜松,鈴木智大,伊藤徹也,3,1,4,Win,95,83,100,12:00,13:49,400,小林朝実,水間絵美,北原良太,橋詰清美,Away
3,,梅田莉樹子,4,■,■,■,■,,45,18,3,40.0,4.50,6,1,1,16.7,1,0.25,15,1,4,4,6.7,0,0.0,0.0,-,713,2021-10-30,2021,10,30,長野県,上田市自然運動公園総合体育館,JAぎふリオレーナ,ブレス浜松,鈴木智大,伊藤徹也,3,1,4,Win,95,83,100,12:00,13:49,400,小林朝実,水間絵美,北原良太,橋詰清美,Away
4,,皆川莉乃,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,713,2021-10-30,2021,10,30,長野県,上田市自然運動公園総合体育館,JAぎふリオレーナ,ブレス浜松,鈴木智大,伊藤徹也,3,1,4,Win,95,83,100,12:00,13:49,400,小林朝実,水間絵美,北原良太,橋詰清美,Away
5,,山本裕香,3,,□,□,□,,3,2,0,66.7,0.67,0,0,0,-,0,-,1,0,0,0,0.0,2,1.0,0.0,50.0,713,2021-10-30,2021,10,30,長野県,上田市自然運動公園総合体育館,JAぎふリオレーナ,ブレス浜松,鈴木智大,伊藤徹也,3,1,4,Win,95,83,100,12:00,13:49,400,小林朝実,水間絵美,北原良太,橋詰清美,Away
6,,宮井遥,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,713,2021-10-30,2021,10,30,長野県,上田市自然運動公園総合体育館,JAぎふリオレーナ,ブレス浜松,鈴木智大,伊藤徹也,3,1,4,Win,95,83,100,12:00,13:49,400,小林朝実,水間絵美,北原良太,橋詰清美,Away
8,,岩永明奈,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,713,2021-10-30,2021,10,30,長野県,上田市自然運動公園総合体育館,JAぎふリオレーナ,ブレス浜松,鈴木智大,伊藤徹也,3,1,4,Win,95,83,100,12:00,13:49,400,小林朝実,水間絵美,北原良太,橋詰清美,Away
9,,本間真樹子,4,■,■,■,■,,7,0,0,0.0,-,0,0,0,-,1,0.25,17,1,1,0,4.4,0,0.0,0.0,-,713,2021-10-30,2021,10,30,長野県,上田市自然運動公園総合体育館,JAぎふリオレーナ,ブレス浜松,鈴木智大,伊藤徹也,3,1,4,Win,95,83,100,12:00,13:49,400,小林朝実,水間絵美,北原良太,橋詰清美,Away
10,L,高橋侑里,4,〇,〇,〇,〇,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,713,2021-10-30,2021,10,30,長野県,上田市自然運動公園総合体育館,JAぎふリオレーナ,ブレス浜松,鈴木智大,伊藤徹也,3,1,4,Win,95,83,100,12:00,13:49,400,小林朝実,水間絵美,北原良太,橋詰清美,Away
15,,齊藤望,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,9,0,0,2,5.6,0,0.0,0.0,-,713,2021-10-30,2021,10,30,長野県,上田市自然運動公園総合体育館,JAぎふリオレーナ,ブレス浜松,鈴木智大,伊藤徹也,3,1,4,Win,95,83,100,12:00,13:49,400,小林朝実,水間絵美,北原良太,橋詰清美,Away
16,L,目加田莉央,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,11,5.0,3.0,59.1,713,2021-10-30,2021,10,30,長野県,上田市自然運動公園総合体育館,JAぎふリオレーナ,ブレス浜松,鈴木智大,伊藤徹也,3,1,4,Win,95,83,100,12:00,13:49,400,小林朝実,水間絵美,北原良太,橋詰清美,Away
17,,唐川愛璃,4,■,■,■,■,,0,0,0,-,-,0,0,0,-,0,-,13,1,3,2,5.8,0,0.0,0.0,-,713,2021-10-30,2021,10,30,長野県,上田市自然運動公園総合体育館,JAぎふリオレーナ,ブレス浜松,鈴木智大,伊藤徹也,3,1,4,Win,95,83,100,12:00,13:49,400,小林朝実,水間絵美,北原良太,橋詰清美,Away
18,,浜田栞,4,■,■,■,■,,21,10,1,47.6,2.50,0,0,0,-,2,0.50,10,0,1,0,-2.5,0,0.0,0.0,-,713,2021-10-30,2021,10,30,長野県,上田市自然運動公園総合体育館,JAぎふリオレーナ,ブレス浜松,鈴木智大,伊藤徹也,3,1,4,Win,95,83,100,12:00,13:49,400,小林朝実,水間絵美,北原良太,橋詰清美,Away
19,,柳沼優花,4,■,■,■,■,,39,9,2,23.1,2.25,1,0,0,0.0,3,0.75,13,1,1,4,13.5,55,24.0,13.0,55.5,713,2021-10-30,2021,10,30,長野県,上田市自然運動公園総合体育館,JAぎふリオレーナ,ブレス浜松,鈴木智大,伊藤徹也,3,1,4,Win,95,83,100,12:00,13:49,400,小林朝実,水間絵美,北原良太,橋詰清美,Away
1,,オケケアルメソマチ,3,■,■,■,,,12,7,0,58.3,2.33,0,0,0,-,2,0.67,6,0,0,3,12.5,0,0.0,0.0,-,711,2021-10-30,2021,10,30,山形県,酒田市国体記念体育館,プレステージ・インターナショナルアランマーレ,千葉エンゼルクロス,北原勉,前田和哉,3,0,3,Win,75,42,64,13:00,14:17,530,斎藤篤,饗庭和恵,渡部修,水島章,Home
2,,前田美紅,3,□,□,□,,,5,2,0,40.0,0.67,1,0,0,0.0,0,-,1,0,0,0,0.0,2,2.0,0.0,100.0,711,2021-10-30,2021,10,30,山形県,酒田市国体記念体育館,プレステージ・インターナショナルアランマーレ,千葉エンゼルクロス,北原勉,前田和哉,3,0,3,Win,75,42,64,13:00,14:17,530,斎藤篤,饗庭和恵,渡部修,水島章,Home
3,,木村友里,3,■,■,■,,,14,6,1,42.9,2.00,1,0,0,0.0,0,-,14,0,1,4,5.4,15,9.0,3.0,70.0,711,2021-10-30,2021,10,30,山形県,酒田市国体記念体育館,プレステージ・インターナショナルアランマーレ,千葉エンゼルクロス,北原勉,前田和哉,3,0,3,Win,75,42,64,13:00,14:17,530,斎藤篤,饗庭和恵,渡部修,水島章,Home
4,,菅原里奈,3,■,■,■,,,13,5,0,38.5,1.67,0,0,0,-,0,-,8,0,0,4,12.5,0,0.0,0.0,-,711,2021-10-30,2021,10,30,山形県,酒田市国体記念体育館,プレステージ・インターナショナルアランマーレ,千葉エンゼルクロス,北原勉,前田和哉,3,0,3,Win,75,42,64,13:00,14:17,530,斎藤篤,饗庭和恵,渡部修,水島章,Home
5,,投野ひかる,3,■,■,■,,,2,0,0,0.0,-,0,0,0,-,0,-,12,1,2,4,12.5,0,0.0,0.0,-,711,2021-10-30,2021,10,30,山形県,酒田市国体記念体育館,プレステージ・インターナショナルアランマーレ,千葉エンゼルクロス,北原勉,前田和哉,3,0,3,Win,75,42,64,13:00,14:17,530,斎藤篤,饗庭和恵,渡部修,水島章,Home
6,,宮本菜月,2,,□,□,,,8,3,2,37.5,1.50,2,0,2,0.0,1,0.50,3,0,1,1,0.0,0,0.0,0.0,-,711,2021-10-30,2021,10,30,山形県,酒田市国体記念体育館,プレステージ・インターナショナルアランマーレ,千葉エンゼルクロス,北原勉,前田和哉,3,0,3,Win,75,42,64,13:00,14:17,530,斎藤篤,饗庭和恵,渡部修,水島章,Home
7,,伊藤摩耶,3,■,■,■,,,19,11,1,57.9,3.67,0,0,0,-,3,1.00,15,2,0,7,25.0,1,1.0,0.0,100.0,711,2021-10-30,2021,10,30,山形県,酒田市国体記念体育館,プレステージ・インターナショナルアランマーレ,千葉エンゼルクロス,北原勉,前田和哉,3,0,3,Win,75,42,64,13:00,14:17,530,斎藤篤,饗庭和恵,渡部修,水島章,Home
9,,草島華穂,1,□,,,,,1,0,0,0.0,-,1,0,0,0.0,0,-,3,1,0,0,33.3,0,0.0,0.0,-,711,2021-10-30,2021,10,30,山形県,酒田市国体記念体育館,プレステージ・インターナショナルアランマーレ,千葉エンゼルクロス,北原勉,前田和哉,3,0,3,Win,75,42,64,13:00,14:17,530,斎藤篤,饗庭和恵,渡部修,水島章,Home
10,,柳沢紫子,1,□,,,,,2,1,0,50.0,1.00,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,711,2021-10-30,2021,10,30,山形県,酒田市国体記念体育館,プレステージ・インターナショナルアランマーレ,千葉エンゼルクロス,北原勉,前田和哉,3,0,3,Win,75,42,64,13:00,14:17,530,斎藤篤,饗庭和恵,渡部修,水島章,Home
11,,尾花佳甫,1,,,□,,,1,1,0,100.0,1.00,0,0,0,-,1,1.00,0,0,0,0,-,0,0.0,0.0,-,711,2021-10-30,2021,10,30,山形県,酒田市国体記念体育館,プレステージ・インターナショナルアランマーレ,千葉エンゼルクロス,北原勉,前田和哉,3,0,3,Win,75,42,64,13:00,14:17,530,斎藤篤,饗庭和恵,渡部修,水島章,Home
12,,石盛めるも,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,7,1,0,4,28.6,0,0.0,0.0,-,711,2021-10-30,2021,10,30,山形県,酒田市国体記念体育館,プレステージ・インターナショナルアランマーレ,千葉エンゼルクロス,北原勉,前田和哉,3,0,3,Win,75,42,64,13:00,14:17,530,斎藤篤,饗庭和恵,渡部修,水島章,Home
13,,原田栞里,3,■,■,■,,,20,8,2,40.0,2.67,3,1,0,33.3,3,1.00,5,0,1,1,0.0,19,9.0,4.0,57.9,711,2021-10-30,2021,10,30,山形県,酒田市国体記念体育館,プレステージ・インターナショナルアランマーレ,千葉エンゼルクロス,北原勉,前田和哉,3,0,3,Win,75,42,64,13:00,14:17,530,斎藤篤,饗庭和恵,渡部修,水島章,Home
14,L,長尾のどか,2,,〇,〇,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,711,2021-10-30,2021,10,30,山形県,酒田市国体記念体育館,プレステージ・インターナショナルアランマーレ,千葉エンゼルクロス,北原勉,前田和哉,3,0,3,Win,75,42,64,13:00,14:17,530,斎藤篤,饗庭和恵,渡部修,水島章,Home
15,L,溝口由利香,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,3,1.0,0.0,33.3,711,2021-10-30,2021,10,30,山形県,酒田市国体記念体育館,プレステージ・インターナショナルアランマーレ,千葉エンゼルクロス,北原勉,前田和哉,3,0,3,Win,75,42,64,13:00,14:17,530,斎藤篤,饗庭和恵,渡部修,水島章,Home
3,,黒田夢乃,2,□,,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,5,2.0,1.0,50.0,711,2021-10-30,2021,10,30,山形県,酒田市国体記念体育館,千葉エンゼルクロス,プレステージ・インターナショナルアランマーレ,豆田憲昭,荒木優,0,3,3,Lose,42,75,64,13:00,14:17,530,斎藤篤,饗庭和恵,渡部修,水島章,Away
4,,石川綾菜,3,■,■,■,,,29,10,4,34.5,3.33,1,0,0,0.0,0,-,6,0,2,0,-8.3,27,7.0,7.0,38.9,711,2021-10-30,2021,10,30,山形県,酒田市国体記念体育館,千葉エンゼルクロス,プレステージ・インターナショナルアランマーレ,豆田憲昭,荒木優,0,3,3,Lose,42,75,64,13:00,14:17,530,斎藤篤,饗庭和恵,渡部修,水島章,Away
5,,森田紫,3,■,■,■,,,15,3,1,20.0,1.00,0,0,0,-,1,0.33,6,0,1,1,0.0,0,0.0,0.0,-,711,2021-10-30,2021,10,30,山形県,酒田市国体記念体育館,千葉エンゼルクロス,プレステージ・インターナショナルアランマーレ,豆田憲昭,荒木優,0,3,3,Lose,42,75,64,13:00,14:17,530,斎藤篤,饗庭和恵,渡部修,水島章,Away
6,,君島彩,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,711,2021-10-30,2021,10,30,山形県,酒田市国体記念体育館,千葉エンゼルクロス,プレステージ・インターナショナルアランマーレ,豆田憲昭,荒木優,0,3,3,Lose,42,75,64,13:00,14:17,530,斎藤篤,饗庭和恵,渡部修,水島章,Away
8,,森田実夢,1,,□,,,,2,0,0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,2,0.0,1.0,25.0,711,2021-10-30,2021,10,30,山形県,酒田市国体記念体育館,千葉エンゼルクロス,プレステージ・インターナショナルアランマーレ,豆田憲昭,荒木優,0,3,3,Lose,42,75,64,13:00,14:17,530,斎藤篤,饗庭和恵,渡部修,水島章,Away
9,,岡村真衣,3,■,■,□,,,0,0,0,-,-,0,0,0,-,0,-,6,0,0,1,4.2,0,0.0,0.0,-,711,2021-10-30,2021,10,30,山形県,酒田市国体記念体育館,千葉エンゼルクロス,プレステージ・インターナショナルアランマーレ,豆田憲昭,荒木優,0,3,3,Lose,42,75,64,13:00,14:17,530,斎藤篤,饗庭和恵,渡部修,水島章,Away
11,,関根友香,3,■,■,■,,,5,2,0,40.0,0.67,0,0,0,-,0,-,9,0,0,3,8.3,1,1.0,0.0,100.0,711,2021-10-30,2021,10,30,山形県,酒田市国体記念体育館,千葉エンゼルクロス,プレステージ・インターナショナルアランマーレ,豆田憲昭,荒木優,0,3,3,Lose,42,75,64,13:00,14:17,530,斎藤篤,饗庭和恵,渡部修,水島章,Away
12,,吉田奈未,3,□,□,■,,,14,5,1,35.7,1.67,0,0,0,-,0,-,2,0,0,1,12.5,9,1.0,3.0,27.8,711,2021-10-30,2021,10,30,山形県,酒田市国体記念体育館,千葉エンゼルクロス,プレステージ・インターナショナルアランマーレ,豆田憲昭,荒木優,0,3,3,Lose,42,75,64,13:00,14:17,530,斎藤篤,饗庭和恵,渡部修,水島章,Away
14,L,鶴ヶ崎佳寿葉,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,7,4.0,0.0,57.1,711,2021-10-30,2021,10,30,山形県,酒田市国体記念体育館,千葉エンゼルクロス,プレステージ・インターナショナルアランマーレ,豆田憲昭,荒木優,0,3,3,Lose,42,75,64,13:00,14:17,530,斎藤篤,饗庭和恵,渡部修,水島章,Away
15,,中島優花,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,711,2021-10-30,2021,10,30,山形県,酒田市国体記念体育館,千葉エンゼルクロス,プレステージ・インターナショナルアランマーレ,豆田憲昭,荒木優,0,3,3,Lose,42,75,64,13:00,14:17,530,斎藤篤,饗庭和恵,渡部修,水島章,Away
16,,名原寧音,3,□,□,■,,,2,1,0,50.0,0.33,0,0,0,-,0,-,3,0,0,1,8.3,0,0.0,0.0,-,711,2021-10-30,2021,10,30,山形県,酒田市国体記念体育館,千葉エンゼルクロス,プレステージ・インターナショナルアランマーレ,豆田憲昭,荒木優,0,3,3,Lose,42,75,64,13:00,14:17,530,斎藤篤,饗庭和恵,渡部修,水島章,Away
19,,鶴田佳菜,3,■,■,■,,,30,3,3,10.0,1.00,3,0,1,0.0,0,-,9,0,0,3,8.3,10,4.0,2.0,50.0,711,2021-10-30,2021,10,30,山形県,酒田市国体記念体育館,千葉エンゼルクロス,プレステージ・インターナショナルアランマーレ,豆田憲昭,荒木優,0,3,3,Lose,42,75,64,13:00,14:17,530,斎藤篤,饗庭和恵,渡部修,水島章,Away
21,,松原南,3,■,■,□,,,12,3,0,25.0,1.00,0,0,0,-,0,-,2,0,0,1,12.5,6,2.0,1.0,41.7,711,2021-10-30,2021,10,30,山形県,酒田市国体記念体育館,千葉エンゼルクロス,プレステージ・インターナショナルアランマーレ,豆田憲昭,荒木優,0,3,3,Lose,42,75,64,13:00,14:17,530,斎藤篤,饗庭和恵,渡部修,水島章,Away
2,L,吉岡みなみ,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,10,3.0,3.0,45.0,712,2021-10-30,2021,10,30,山形県,酒田市国体記念体育館,群馬銀行グリーンウイングス,リガーレ仙台,高橋悠,丸山佳穂,3,0,3,Win,75,56,71,15:00,16:17,320,斎藤篤,桑原健輔,斎藤隆介,佐々木一孝,Home
4,,クラリッチカルラ,2,□,□,,,,2,1,0,50.0,0.50,0,0,0,-,2,1.00,1,0,0,0,0.0,6,4.0,1.0,75.0,712,2021-10-30,2021,10,30,山形県,酒田市国体記念体育館,群馬銀行グリーンウイングス,リガーレ仙台,高橋悠,丸山佳穂,3,0,3,Win,75,56,71,15:00,16:17,320,斎藤篤,桑原健輔,斎藤隆介,佐々木一孝,Home
5,,田中瑠奈,3,■,■,■,,,45,18,4,40.0,6.00,4,2,1,50.0,3,1.00,17,3,0,10,32.4,1,0.0,1.0,50.0,712,2021-10-30,2021,10,30,山形県,酒田市国体記念体育館,群馬銀行グリーンウイングス,リガーレ仙台,高橋悠,丸山佳穂,3,0,3,Win,75,56,71,15:00,16:17,320,斎藤篤,桑原健輔,斎藤隆介,佐々木一孝,Home
6,,古市彩音,2,□,□,,,,2,1,0,50.0,0.50,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,712,2021-10-30,2021,10,30,山形県,酒田市国体記念体育館,群馬銀行グリーンウイングス,リガーレ仙台,高橋悠,丸山佳穂,3,0,3,Win,75,56,71,15:00,16:17,320,斎藤篤,桑原健輔,斎藤隆介,佐々木一孝,Home
7,,寺坂茜,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,712,2021-10-30,2021,10,30,山形県,酒田市国体記念体育館,群馬銀行グリーンウイングス,リガーレ仙台,高橋悠,丸山佳穂,3,0,3,Win,75,56,71,15:00,16:17,320,斎藤篤,桑原健輔,斎藤隆介,佐々木一孝,Home
8,,中田唯香,3,■,■,■,,,9,3,3,33.3,1.00,1,0,0,0.0,1,0.33,20,0,0,8,10.0,19,12.0,4.0,73.7,712,2021-10-30,2021,10,30,山形県,酒田市国体記念体育館,群馬銀行グリーンウイングス,リガーレ仙台,高橋悠,丸山佳穂,3,0,3,Win,75,56,71,15:00,16:17,320,斎藤篤,桑原健輔,斎藤隆介,佐々木一孝,Home
10,,新井祥,3,■,■,■,,,22,10,3,45.5,3.33,3,0,1,0.0,0,-,10,0,0,8,20.0,15,8.0,5.0,70.0,712,2021-10-30,2021,10,30,山形県,酒田市国体記念体育館,群馬銀行グリーンウイングス,リガーレ仙台,高橋悠,丸山佳穂,3,0,3,Win,75,56,71,15:00,16:17,320,斎藤篤,桑原健輔,斎藤隆介,佐々木一孝,Home
12,,小林知加,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,712,2021-10-30,2021,10,30,山形県,酒田市国体記念体育館,群馬銀行グリーンウイングス,リガーレ仙台,高橋悠,丸山佳穂,3,0,3,Win,75,56,71,15:00,16:17,320,斎藤篤,桑原健輔,斎藤隆介,佐々木一孝,Home
13,,清水愛,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,712,2021-10-30,2021,10,30,山形県,酒田市国体記念体育館,群馬銀行グリーンウイングス,リガーレ仙台,高橋悠,丸山佳穂,3,0,3,Win,75,56,71,15:00,16:17,320,斎藤篤,桑原健輔,斎藤隆介,佐々木一孝,Home
14,,栗栖留生,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0.0,0.0,-,712,2021-10-30,2021,10,30,山形県,酒田市国体記念体育館,群馬銀行グリーンウイングス,リガーレ仙台,高橋悠,丸山佳穂,3,0,3,Win,75,56,71,15:00,16:17,320,斎藤篤,桑原健輔,斎藤隆介,佐々木一孝,Home
15,,松尾奈津子,3,■,■,■,,,1,1,0,100.0,0.33,0,0,0,-,0,-,5,0,1,0,-5.0,0,0.0,0.0,-,712,2021-10-30,2021,10,30,山形県,酒田市国体記念体育館,群馬銀行グリーンウイングス,リガーレ仙台,高橋悠,丸山佳穂,3,0,3,Win,75,56,71,15:00,16:17,320,斎藤篤,桑原健輔,斎藤隆介,佐々木一孝,Home
16,,安福若菜,3,■,■,■,,,13,6,0,46.2,2.00,0,0,0,-,2,0.67,8,0,0,1,3.1,0,0.0,0.0,-,712,2021-10-30,2021,10,30,山形県,酒田市国体記念体育館,群馬銀行グリーンウイングス,リガーレ仙台,高橋悠,丸山佳穂,3,0,3,Win,75,56,71,15:00,16:17,320,斎藤篤,桑原健輔,斎藤隆介,佐々木一孝,Home
17,,伊藤寿奈,3,■,■,■,,,28,10,2,35.7,3.33,0,0,0,-,0,-,8,0,2,5,9.4,0,0.0,0.0,-,712,2021-10-30,2021,10,30,山形県,酒田市国体記念体育館,群馬銀行グリーンウイングス,リガーレ仙台,高橋悠,丸山佳穂,3,0,3,Win,75,56,71,15:00,16:17,320,斎藤篤,桑原健輔,斎藤隆介,佐々木一孝,Home
18,,藤原愛,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,3,0,1,0,-8.3,0,0.0,0.0,-,712,2021-10-30,2021,10,30,山形県,酒田市国体記念体育館,群馬銀行グリーンウイングス,リガーレ仙台,高橋悠,丸山佳穂,3,0,3,Win,75,56,71,15:00,16:17,320,斎藤篤,桑原健輔,斎藤隆介,佐々木一孝,Home
1,,杉浦文香,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,712,2021-10-30,2021,10,30,山形県,酒田市国体記念体育館,リガーレ仙台,群馬銀行グリーンウイングス,佐藤あり紗,渡辺将嵩,0,3,3,Lose,56,75,71,15:00,16:17,320,斎藤篤,桑原健輔,斎藤隆介,佐々木一孝,Away
