AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win_Set,Lose_Set,Total_Set,Win_Lose,Get_Point,Lose_Point,Game_Time,Start_Time,End_Time,Spectators,Jury,Chief_Umpire,Sub_Umpire,Judgeman,Home_Away,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%
112,54,6,48.2,18.00,5,1,1,20.0,11,3.67,75,4,9,23,12.7,57,32.0,0.0,56.1,601,2015-11-07,2015,11,07,,猫田記念体育館,PFUブルーキャッツ,柏エンゼルクロス,寺廻太,金子健太郎,3,0,3,Win,77,57,73,13:00,14:19,500,石井洋壮,飯田一明,前川清隆,藤井勇紀,Home,110,34,4,30.9,11.33,2,1,0,50.0,4,1.33,59,1,1,25,12.3,63,40.0,0.0,63.5
110,34,4,30.9,11.33,2,1,0,50.0,4,1.33,59,1,1,25,12.3,63,40.0,0.0,63.5,601,2015-11-07,2015,11,07,,猫田記念体育館,柏エンゼルクロス,PFUブルーキャッツ,岩下忠正,飯田功也,0,3,3,Lose,57,77,73,13:00,14:19,500,石井洋壮,飯田一明,前川清隆,藤井勇紀,Away,112,54,6,48.2,18.00,5,1,1,20.0,11,3.67,75,4,9,23,12.7,57,32.0,0.0,56.1
158,56,11,35.4,14.00,1,0,0,0.0,8,2.00,85,4,5,42,16.1,91,50.0,0.0,54.9,603,2015-11-07,2015,11,07,,水俣市総合体育館,KUROBEアクアフェアリーズ,仙台ベルフィーユ,米山弘,,1,3,4,Lose,84,99,111,13:05,15:05,650,中馬義郎,木内誠二,満生真史,鳥井昭宏,Home,169,61,9,36.1,15.25,3,0,0,0.0,8,2.00,98,9,5,35,16.7,80,36.0,0.0,45.0
169,61,9,36.1,15.25,3,0,0,0.0,8,2.00,98,9,5,35,16.7,80,36.0,0.0,45.0,603,2015-11-07,2015,11,07,,水俣市総合体育館,仙台ベルフィーユ,KUROBEアクアフェアリーズ,葛和伸元,渡辺将嵩,3,1,4,Win,99,84,111,13:05,15:05,650,中馬義郎,木内誠二,満生真史,鳥井昭宏,Away,158,56,11,35.4,14.00,1,0,0,0.0,8,2.00,85,4,5,42,16.1,91,50.0,0.0,54.9
133,36,8,27.1,12.00,6,1,1,16.7,4,1.33,54,3,5,20,14.1,71,44.0,0.0,62.0,602,2015-11-07,2015,11,07,,猫田記念体育館,大野石油広島オイラーズ,JAぎふリオレーナ,豆田憲昭,鈴木輝,0,3,3,Lose,52,75,74,15:00,16:20,690,石井洋壮,原啓之,谷川哲也,泉谷俊二,Home,120,52,2,43.3,17.33,1,0,0,0.0,6,2.00,72,1,1,27,10.5,48,28.0,0.0,58.3
120,52,2,43.3,17.33,1,0,0,0.0,6,2.00,72,1,1,27,10.5,48,28.0,0.0,58.3,602,2015-11-07,2015,11,07,,猫田記念体育館,JAぎふリオレーナ,大野石油広島オイラーズ,椿本真恵,鈴木智大,3,0,3,Win,75,52,74,15:00,16:20,690,石井洋壮,原啓之,谷川哲也,泉谷俊二,Away,133,36,8,27.1,12.00,6,1,1,16.7,4,1.33,54,3,5,20,14.1,71,44.0,0.0,62.0
113,34,6,30.1,11.33,0,0,0,-,3,1.00,53,2,2,14,10.4,70,35.0,0.0,50.0,604,2015-11-07,2015,11,07,,水俣市総合体育館,フォレストリーヴズ熊本,JTマーヴェラス,中島裕二,,0,3,3,Lose,51,75,70,15:40,16:56,670,中馬義郎,須藤義宏,甲斐照和,端田直也,Home,107,50,9,46.7,16.67,15,3,4,20.0,13,4.33,73,4,2,32,15.6,49,35.0,0.0,71.4
107,50,9,46.7,16.67,15,3,4,20.0,13,4.33,73,4,2,32,15.6,49,35.0,0.0,71.4,604,2015-11-07,2015,11,07,,水俣市総合体育館,JTマーヴェラス,フォレストリーヴズ熊本,吉原知子,丹山禎昭,3,0,3,Win,75,51,70,15:40,16:56,670,中馬義郎,須藤義宏,甲斐照和,端田直也,Away,113,34,6,30.1,11.33,0,0,0,-,3,1.00,53,2,2,14,10.4,70,35.0,0.0,50.0
168,57,11,33.9,14.25,2,0,0,0.0,14,3.50,95,1,1,25,7.6,93,68.0,0.0,73.1,605,2015-11-08,2015,11,08,,猫田記念体育館,PFUブルーキャッツ,JAぎふリオレーナ,寺廻太,金子健太郎,3,1,4,Win,96,97,110,12:00,13:59,380,石井洋壮,前川清隆,飯田一明,泉谷俊二,Home,199,69,16,34.7,17.25,1,0,0,0.0,8,2.00,98,3,3,24,9.0,93,68.0,0.0,73.1
199,69,16,34.7,17.25,1,0,0,0.0,8,2.00,98,3,3,24,9.0,93,68.0,0.0,73.1,605,2015-11-08,2015,11,08,,猫田記念体育館,JAぎふリオレーナ,PFUブルーキャッツ,椿本真恵,鈴木智大,1,3,4,Lose,97,96,110,12:00,13:59,380,石井洋壮,前川清隆,飯田一明,泉谷俊二,Away,168,57,11,33.9,14.25,2,0,0,0.0,14,3.50,95,1,1,25,7.6,93,68.0,0.0,73.1
152,67,7,44.1,16.75,9,1,2,11.1,8,2.00,97,7,9,26,13.3,78,41.0,0.0,52.6,607,2015-11-08,2015,11,08,,人吉スポーツパレス,JTマーヴェラス,仙台ベルフィーユ,吉原知子,丹山禎昭,3,1,4,Win,98,85,105,12:00,13:54,895,中馬義郎,須藤義宏,甲斐照和,端田直也,Home,170,56,9,32.9,14.00,5,0,0,0.0,5,1.25,86,3,5,37,14.2,84,55.0,0.0,65.5
170,56,9,32.9,14.00,5,0,0,0.0,5,1.25,86,3,5,37,14.2,84,55.0,0.0,65.5,607,2015-11-08,2015,11,08,,人吉スポーツパレス,仙台ベルフィーユ,JTマーヴェラス,葛和伸元,渡辺将嵩,1,3,4,Lose,85,98,105,12:00,13:54,895,中馬義郎,須藤義宏,甲斐照和,端田直也,Away,152,67,7,44.1,16.75,9,1,2,11.1,8,2.00,97,7,9,26,13.3,78,41.0,0.0,52.6
140,46,14,32.9,15.33,0,0,0,-,5,1.67,71,5,4,24,14.6,71,20.0,0.0,28.2,608,2015-11-08,2015,11,08,,人吉スポーツパレス,フォレストリーヴズ熊本,KUROBEアクアフェアリーズ,中島裕二,,0,3,3,Lose,69,77,83,14:30,15:59,1237,中馬義郎,木内誠二,満生真史,端田直也,Home,131,42,9,32.1,14.00,3,0,1,0.0,8,2.67,75,5,3,47,21.3,65,38.0,0.0,58.5
131,42,9,32.1,14.00,3,0,1,0.0,8,2.67,75,5,3,47,21.3,65,38.0,0.0,58.5,608,2015-11-08,2015,11,08,,人吉スポーツパレス,KUROBEアクアフェアリーズ,フォレストリーヴズ熊本,米山弘,,3,0,3,Win,77,69,83,14:30,15:59,1237,中馬義郎,木内誠二,満生真史,端田直也,Away,140,46,14,32.9,15.33,0,0,0,-,5,1.67,71,5,4,24,14.6,71,20.0,0.0,28.2
198,67,10,33.8,16.75,5,2,2,40.0,9,2.25,90,2,5,41,13.2,89,49.0,0.0,55.1,606,2015-11-08,2015,11,08,,猫田記念体育館,大野石油広島オイラーズ,柏エンゼルクロス,豆田憲昭,鈴木輝,3,1,4,Win,91,90,108,14:35,16:32,650,石井洋壮,原啓之,酒井雄己,藤井勇紀,Home,174,60,9,34.5,15.00,4,1,0,25.0,6,1.50,91,2,2,40,12.7,85,44.0,0.0,51.8
174,60,9,34.5,15.00,4,1,0,25.0,6,1.50,91,2,2,40,12.7,85,44.0,0.0,51.8,606,2015-11-08,2015,11,08,,猫田記念体育館,柏エンゼルクロス,大野石油広島オイラーズ,岩下忠正,飯田功也,1,3,4,Lose,90,91,108,14:35,16:32,650,石井洋壮,原啓之,酒井雄己,藤井勇紀,Away,198,67,10,33.8,16.75,5,2,2,40.0,9,2.25,90,2,5,41,13.2,89,49.0,0.0,55.1
111,44,9,39.6,14.67,7,3,0,42.9,8,2.67,76,5,6,28,14.7,59,31.0,0.0,52.5,609,2015-11-14,2015,11,14,,舞鶴文化公園体育館,JTマーヴェラス,大野石油広島オイラーズ,吉原知子,丹山禎昭,3,0,3,Win,77,63,79,13:00,14:25,1000,伊藤博之,岡田崇,千原弘也,関加寿士,Home,120,40,12,33.3,13.33,2,0,1,0.0,5,1.67,64,0,5,28,10.9,69,37.0,0.0,53.6
120,40,12,33.3,13.33,2,0,1,0.0,5,1.67,64,0,5,28,10.9,69,37.0,0.0,53.6,609,2015-11-14,2015,11,14,,舞鶴文化公園体育館,大野石油広島オイラーズ,JTマーヴェラス,豆田憲昭,鈴木輝,0,3,3,Lose,63,77,79,13:00,14:25,1000,伊藤博之,岡田崇,千原弘也,関加寿士,Away,111,44,9,39.6,14.67,7,3,0,42.9,8,2.67,76,5,6,28,14.7,59,31.0,0.0,52.5
178,66,10,37.1,16.50,3,0,0,0.0,7,1.75,97,4,6,36,12.6,80,51.0,0.0,63.7,610,2015-11-14,2015,11,14,,舞鶴文化公園体育館,JAぎふリオレーナ,柏エンゼルクロス,椿本真恵,高橋昂大,3,1,4,Win,98,86,105,15:00,16:54,1100,伊藤博之,佐伯昌昭,徳本幸子,北村孝文,Home,195,58,14,29.7,14.50,10,3,2,30.0,7,1.75,87,4,6,28,12.0,91,53.0,0.0,58.2
195,58,14,29.7,14.50,10,3,2,30.0,7,1.75,87,4,6,28,12.0,91,53.0,0.0,58.2,610,2015-11-14,2015,11,14,,舞鶴文化公園体育館,柏エンゼルクロス,JAぎふリオレーナ,岩下忠正,飯田功也,1,3,4,Lose,86,98,105,15:00,16:54,1100,伊藤博之,佐伯昌昭,徳本幸子,北村孝文,Away,178,66,10,37.1,16.50,3,0,0,0.0,7,1.75,97,4,6,36,12.6,80,51.0,0.0,63.7
144,57,5,39.6,14.25,0,0,0,-,13,3.25,97,3,7,40,12.8,75,52.0,0.0,69.3,611,2015-11-15,2015,11,15,,舞鶴文化公園体育館,仙台ベルフィーユ,フォレストリーヴズ熊本,葛和伸元,渡辺将嵩,3,1,4,Win,98,79,95,12:00,13:44,500,伊藤博之,佐伯昌昭,梅本政男,藤原敏弘,Home,148,51,14,34.5,12.75,0,0,0,-,6,1.50,80,4,3,22,11.4,90,50.0,0.0,55.6
148,51,14,34.5,12.75,0,0,0,-,6,1.50,80,4,3,22,11.4,90,50.0,0.0,55.6,611,2015-11-15,2015,11,15,,舞鶴文化公園体育館,フォレストリーヴズ熊本,仙台ベルフィーユ,中島裕二,,1,3,4,Lose,79,98,95,12:00,13:44,500,伊藤博之,佐伯昌昭,梅本政男,藤原敏弘,Away,144,57,5,39.6,14.25,0,0,0,-,13,3.25,97,3,7,40,12.8,75,52.0,0.0,69.3
160,61,9,38.1,15.25,8,2,0,25.0,12,3.00,99,2,6,30,9.2,71,39.0,0.0,54.9,612,2015-11-15,2015,11,15,,舞鶴文化公園体育館,PFUブルーキャッツ,KUROBEアクアフェアリーズ,寺廻太,舟越悠二,3,1,4,Win,100,76,102,14:20,16:11,900,伊藤博之,岡田崇,徳田幸恵,関加寿士,Home,166,46,14,27.7,11.50,13,2,1,15.4,9,2.25,77,5,4,31,15.8,93,62.0,0.0,66.7
166,46,14,27.7,11.50,13,2,1,15.4,9,2.25,77,5,4,31,15.8,93,62.0,0.0,66.7,612,2015-11-15,2015,11,15,,舞鶴文化公園体育館,KUROBEアクアフェアリーズ,PFUブルーキャッツ,米山弘,,1,3,4,Lose,76,100,102,14:20,16:11,900,伊藤博之,岡田崇,徳田幸恵,関加寿士,Away,160,61,9,38.1,15.25,8,2,0,25.0,12,3.00,99,2,6,30,9.2,71,39.0,0.0,54.9
224,67,6,29.9,13.40,10,1,0,10.0,16,3.20,102,3,6,39,11.9,102,65.0,0.0,63.7,613,2015-11-21,2015,11,21,,東和薬品RACTABドーム,KUROBEアクアフェアリーズ,JAぎふリオレーナ,米山弘,,3,2,5,Win,102,103,127,13:00,15:19,700,田野昭彦,原啓之,山元正泰,中川正樹,Home,248,77,11,31.0,15.40,2,0,0,0.0,4,0.80,103,4,1,34,11.4,96,55.0,0.0,57.3
248,77,11,31.0,15.40,2,0,0,0.0,4,0.80,103,4,1,34,11.4,96,55.0,0.0,57.3,613,2015-11-21,2015,11,21,,東和薬品RACTABドーム,JAぎふリオレーナ,KUROBEアクアフェアリーズ,椿本真恵,鈴木智大,2,3,5,Lose,103,102,127,13:00,15:19,700,田野昭彦,原啓之,山元正泰,中川正樹,Away,224,67,6,29.9,13.40,10,1,0,10.0,16,3.20,102,3,6,39,11.9,102,65.0,0.0,63.7
169,76,7,45.0,15.20,5,1,0,20.0,5,1.00,104,2,10,38,10.9,95,54.0,0.0,56.8,615,2015-11-21,2015,11,21,,美郷町北郷総合交流センター,大野石油広島オイラーズ,仙台ベルフィーユ,豆田憲昭,鈴木輝,3,2,5,Win,105,101,113,13:00,15:05,810,塚本健,木内誠二,平田敬基,橋口昌和,Home,164,63,10,38.4,12.60,0,0,0,-,8,1.60,102,5,6,37,13.2,93,54.0,0.0,58.1
164,63,10,38.4,12.60,0,0,0,-,8,1.60,102,5,6,37,13.2,93,54.0,0.0,58.1,615,2015-11-21,2015,11,21,,美郷町北郷総合交流センター,仙台ベルフィーユ,大野石油広島オイラーズ,葛和伸元,渡辺将嵩,2,3,5,Lose,101,105,113,13:00,15:05,810,塚本健,木内誠二,平田敬基,橋口昌和,Away,169,76,7,45.0,15.20,5,1,0,20.0,5,1.00,104,2,10,38,10.9,95,54.0,0.0,56.8
162,48,14,29.6,9.60,0,0,0,-,9,1.80,84,2,5,35,12.3,100,56.0,0.0,56.0,616,2015-11-21,2015,11,21,,美郷町北郷総合交流センター,フォレストリーヴズ熊本,PFUブルーキャッツ,中島裕二,,2,3,5,Lose,84,110,106,15:40,17:38,1055,塚本健,林淳一,中村久美子,生駒能宏,Home,142,51,9,35.9,10.20,4,0,1,0.0,27,5.40,110,4,9,43,12.9,79,43.0,0.0,54.4
142,51,9,35.9,10.20,4,0,1,0.0,27,5.40,110,4,9,43,12.9,79,43.0,0.0,54.4,616,2015-11-21,2015,11,21,,美郷町北郷総合交流センター,PFUブルーキャッツ,フォレストリーヴズ熊本,寺廻太,金子健太郎,3,2,5,Win,110,84,106,15:40,17:38,1055,塚本健,林淳一,中村久美子,生駒能宏,Away,162,48,14,29.6,9.60,0,0,0,-,9,1.80,84,2,5,35,12.3,100,56.0,0.0,56.0
134,52,11,38.8,17.33,10,3,1,30.0,6,2.00,73,1,3,33,12.4,57,39.0,0.0,68.4,614,2015-11-21,2015,11,21,,東和薬品RACTABドーム,JTマーヴェラス,柏エンゼルクロス,吉原知子,丹山禎昭,3,0,3,Win,75,59,78,15:55,17:19,800,田野昭彦,増岡三佳子,岩井好恵,宮階和世,Home,130,39,10,30.0,13.00,3,0,1,0.0,2,0.67,61,2,4,16,9.2,70,36.0,0.0,51.4
130,39,10,30.0,13.00,3,0,1,0.0,2,0.67,61,2,4,16,9.2,70,36.0,0.0,51.4,614,2015-11-21,2015,11,21,,東和薬品RACTABドーム,柏エンゼルクロス,JTマーヴェラス,岩下忠正,飯田功也,0,3,3,Lose,59,75,78,15:55,17:19,800,田野昭彦,増岡三佳子,岩井好恵,宮階和世,Away,134,52,11,38.8,17.33,10,3,1,30.0,6,2.00,73,1,3,33,12.4,57,39.0,0.0,68.4
133,43,9,32.3,14.33,7,3,1,42.9,12,4.00,74,5,3,32,17.0,61,38.0,0.0,62.3,617,2015-11-22,2015,11,22,,東和薬品RACTABドーム,KUROBEアクアフェアリーズ,柏エンゼルクロス,米山弘,,3,0,3,Win,75,63,78,12:00,13:24,600,田野昭彦,増岡三佳子,岩井好恵,越村弘,Home,135,45,10,33.3,15.00,3,0,0,0.0,2,0.67,64,2,3,21,10.7,68,34.0,0.0,50.0
135,45,10,33.3,15.00,3,0,0,0.0,2,0.67,64,2,3,21,10.7,68,34.0,0.0,50.0,617,2015-11-22,2015,11,22,,東和薬品RACTABドーム,柏エンゼルクロス,KUROBEアクアフェアリーズ,岩下忠正,飯田功也,0,3,3,Lose,63,75,78,12:00,13:24,600,田野昭彦,増岡三佳子,岩井好恵,越村弘,Away,133,43,9,32.3,14.33,7,3,1,42.9,12,4.00,74,5,3,32,17.0,61,38.0,0.0,62.3
108,47,3,43.5,15.67,7,1,0,14.3,13,4.33,74,0,5,23,7.8,52,27.0,0.0,51.9,619,2015-11-22,2015,11,22,,高千穂町武道館,PFUブルーキャッツ,仙台ベルフィーユ,寺廻太,金子健太郎,3,0,3,Win,75,56,74,12:00,13:20,686,塚本健,木内誠二,林淳一,永野宗敏,Home,122,38,6,31.1,12.67,3,0,0,0.0,4,1.33,57,3,4,25,15.5,69,46.0,0.0,66.7
122,38,6,31.1,12.67,3,0,0,0.0,4,1.33,57,3,4,25,15.5,69,46.0,0.0,66.7,619,2015-11-22,2015,11,22,,高千穂町武道館,仙台ベルフィーユ,PFUブルーキャッツ,葛和伸元,渡辺将嵩,0,3,3,Lose,56,75,74,12:00,13:20,686,塚本健,木内誠二,林淳一,永野宗敏,Away,108,47,3,43.5,15.67,7,1,0,14.3,13,4.33,74,0,5,23,7.8,52,27.0,0.0,51.9
112,45,5,40.2,15.00,5,1,0,20.0,13,4.33,74,5,9,21,12.8,55,28.0,0.0,50.9,618,2015-11-22,2015,11,22,,東和薬品RACTABドーム,JTマーヴェラス,JAぎふリオレーナ,吉原知子,丹山禎昭,3,0,3,Win,75,58,74,14:00,15:20,900,田野昭彦,原啓之,小出一平,永江雅之,Home,118,38,4,32.2,12.67,0,0,0,-,1,0.33,59,2,4,25,13.3,64,39.0,0.0,60.9
118,38,4,32.2,12.67,0,0,0,-,1,0.33,59,2,4,25,13.3,64,39.0,0.0,60.9,618,2015-11-22,2015,11,22,,東和薬品RACTABドーム,JAぎふリオレーナ,JTマーヴェラス,椿本真恵,鈴木智大,0,3,3,Lose,58,75,74,14:00,15:20,900,田野昭彦,原啓之,小出一平,永江雅之,Away,112,45,5,40.2,15.00,5,1,0,20.0,13,4.33,74,5,9,21,12.8,55,28.0,0.0,50.9
175,57,8,32.6,14.25,0,0,0,-,9,2.25,87,1,3,33,10.4,94,57.0,0.0,60.6,620,2015-11-22,2015,11,22,,高千穂町武道館,フォレストリーヴズ熊本,大野石油広島オイラーズ,中島裕二,,1,3,4,Lose,86,99,106,14:00,15:55,796,塚本健,平田敬基,中村久美子,生駒能宏,Home,196,74,11,37.8,18.50,3,0,0,0.0,10,2.50,98,1,4,38,10.5,84,51.0,0.0,60.7
