AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win_Set,Lose_Set,Total_Set,Win_Lose,Get_Point,Lose_Point,Game_Time,Start_Time,End_Time,Spectators,Jury,Chief_Umpire,Sub_Umpire,Judgeman,Home_Away,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%
92,49,2,53.3,16.33,8,4,0,50.0,7,2.33,73,6,6,33,18.2,38,24.0,0.0,63.2,854,2010-11-27,2010,11,27,,山鹿市総合体育館,埼玉上尾メディックス,大野石油広島オイラーズ,吉田敏明,藤本幹朗,3,0,3,Win,75,44,67,11:00,12:13,1100,,山本晋吾,原雄一,鳥井昭宏,Home,99,33,5,33.3,11.00,9,2,1,22.2,1,0.33,46,0,8,14,7.6,66,28.0,0.0,42.4
99,33,5,33.3,11.00,9,2,1,22.2,1,0.33,46,0,8,14,7.6,66,28.0,0.0,42.4,854,2010-11-27,2010,11,27,,山鹿市総合体育館,大野石油広島オイラーズ,埼玉上尾メディックス,豆田憲昭,三ヶ島正好,0,3,3,Lose,44,75,67,11:00,12:13,1100,,山本晋吾,原雄一,鳥井昭宏,Away,92,49,2,53.3,16.33,8,4,0,50.0,7,2.33,73,6,6,33,18.2,38,24.0,0.0,63.2
101,45,5,44.6,15.00,19,8,2,42.1,6,2.00,73,5,11,24,14.0,40,28.0,0.0,70.0,851,2010-11-27,2010,11,27,,羽生市体育館,日立リヴァーレ,Befcoビービースターズ,濱田義弘,菅原貞敬,3,0,3,Win,75,44,59,11:01,12:06,577,,澤達大,中里明啓,逸見尚史,Home,88,20,9,22.7,6.67,1,0,0,0.0,5,1.67,46,0,6,12,6.5,61,33.0,0.0,54.1
88,20,9,22.7,6.67,1,0,0,0.0,5,1.67,46,0,6,12,6.5,61,33.0,0.0,54.1,851,2010-11-27,2010,11,27,,羽生市体育館,Befcoビービースターズ,日立リヴァーレ,大澤長蔵,佐藤和也,0,3,3,Lose,44,75,59,11:01,12:06,577,,澤達大,中里明啓,逸見尚史,Away,101,45,5,44.6,15.00,19,8,2,42.1,6,2.00,73,5,11,24,14.0,40,28.0,0.0,70.0
132,53,6,40.2,17.67,19,5,2,26.3,8,2.67,74,1,4,28,10.5,57,47.0,0.0,82.5,852,2010-11-27,2010,11,27,,羽生市体育館,三洋電機レッドソア,柏エンゼルクロス,坂本博秋,天野ゆかり,3,0,3,Win,75,62,71,13:00,14:17,421,,浅井唯由,久保昌之,島崎美晴,Home,128,39,4,30.5,13.00,4,1,1,25.0,8,2.67,63,1,5,10,5.6,70,41.0,0.0,58.6
128,39,4,30.5,13.00,4,1,1,25.0,8,2.67,63,1,5,10,5.6,70,41.0,0.0,58.6,852,2010-11-27,2010,11,27,,羽生市体育館,柏エンゼルクロス,三洋電機レッドソア,片田瑞己,,0,3,3,Lose,62,75,71,13:00,14:17,421,,浅井唯由,久保昌之,島崎美晴,Away,132,53,6,40.2,17.67,19,5,2,26.3,8,2.67,74,1,4,28,10.5,57,47.0,0.0,82.5
167,68,7,40.7,13.60,2,0,1,0.0,12,2.40,114,3,18,55,14.3,106,37.0,0.0,34.9,855,2010-11-27,2010,11,27,,山鹿市総合体育館,健祥会レッドハーツ,四国Eighty8Queen,佐々木充,,2,3,5,Lose,113,118,123,13:00,15:15,1300,,須藤義宏,坂本紀一,森広一郎,Home,161,65,10,40.4,13.00,2,1,1,50.0,18,3.60,116,6,9,64,18.1,66,35.0,0.0,53.0
161,65,10,40.4,13.00,2,1,1,50.0,18,3.60,116,6,9,64,18.1,66,35.0,0.0,53.0,855,2010-11-27,2010,11,27,,山鹿市総合体育館,四国Eighty8Queen,健祥会レッドハーツ,米田一典,,3,2,5,Win,118,113,123,13:00,15:15,1300,,須藤義宏,坂本紀一,森広一郎,Away,167,68,7,40.7,13.60,2,0,1,0.0,12,2.40,114,3,18,55,14.3,106,37.0,0.0,34.9
94,43,4,45.7,14.33,11,2,2,18.2,12,4.00,76,2,3,27,11.2,51,37.0,0.0,72.5,853,2010-11-27,2010,11,27,,羽生市体育館,PFUブルーキャッツ,GSS東京サンビームズ,岸本太道,和田昭郁,3,0,3,Win,77,62,66,15:00,16:12,387,,高橋宏明,阿部孝広,大木茂男,Home,127,43,5,33.9,14.33,16,6,1,37.5,4,1.33,58,2,12,11,7.5,65,39.0,0.0,60.0
127,43,5,33.9,14.33,16,6,1,37.5,4,1.33,58,2,12,11,7.5,65,39.0,0.0,60.0,853,2010-11-27,2010,11,27,,羽生市体育館,GSS東京サンビームズ,PFUブルーキャッツ,笛木彰,國見茂行,0,3,3,Lose,62,77,66,15:00,16:12,387,,高橋宏明,阿部孝広,大木茂男,Away,94,43,4,45.7,14.33,11,2,2,18.2,12,4.00,76,2,3,27,11.2,51,37.0,0.0,72.5
116,34,8,29.3,11.33,0,0,0,-,2,0.67,57,3,13,16,11.2,62,28.0,0.0,45.2,856,2010-11-27,2010,11,27,,山鹿市総合体育館,フォレストリーヴズ熊本,KUROBEアクアフェアリーズ,中島裕二,古閑鈴香,0,3,3,Lose,55,75,76,15:50,17:12,1400,,種元桂子,井昭徳,端田直也,Home,101,41,5,40.6,13.67,7,2,2,28.6,10,3.33,73,2,11,32,13.2,44,25.0,0.0,56.8
101,41,5,40.6,13.67,7,2,2,28.6,10,3.33,73,2,11,32,13.2,44,25.0,0.0,56.8,856,2010-11-27,2010,11,27,,山鹿市総合体育館,KUROBEアクアフェアリーズ,フォレストリーヴズ熊本,米山弘,浜田勝彦,3,0,3,Win,75,55,76,15:50,17:12,1400,,種元桂子,井昭徳,端田直也,Away,116,34,8,29.3,11.33,0,0,0,-,2,0.67,57,3,13,16,11.2,62,28.0,0.0,45.2
104,44,2,42.3,14.67,12,5,0,41.7,4,1.33,73,1,7,30,11.4,44,28.0,0.0,63.6,857,2010-11-28,2010,11,28,,羽生市体育館,三洋電機レッドソア,Befcoビービースターズ,坂本博秋,天野ゆかり,3,0,3,Win,75,50,64,11:00,12:10,348,,高橋宏明,久保昌之,岩澤一博,Home,113,32,11,28.3,10.67,4,0,1,0.0,1,0.33,52,3,7,14,11.7,66,35.0,0.0,53.0
113,32,11,28.3,10.67,4,0,1,0.0,1,0.33,52,3,7,14,11.7,66,35.0,0.0,53.0,857,2010-11-28,2010,11,28,,羽生市体育館,Befcoビービースターズ,三洋電機レッドソア,大澤長蔵,佐藤和也,0,3,3,Lose,50,75,64,11:00,12:10,348,,高橋宏明,久保昌之,岩澤一博,Away,104,44,2,42.3,14.67,12,5,0,41.7,4,1.33,73,1,7,30,11.4,44,28.0,0.0,63.6
187,65,8,34.8,13.00,12,3,0,25.0,3,0.60,95,4,10,36,12.8,94,50.0,0.0,53.2,860,2010-11-28,2010,11,28,,熊本県立総合体育館,大野石油広島オイラーズ,四国Eighty8Queen,豆田憲昭,三ヶ島正好,2,3,5,Lose,95,107,106,11:00,12:58,1100,,山本晋五,坂本紀一,森広一郎,Home,175,73,9,41.7,14.60,6,1,1,16.7,9,1.80,107,5,10,42,14.1,59,32.0,0.0,54.2
175,73,9,41.7,14.60,6,1,1,16.7,9,1.80,107,5,10,42,14.1,59,32.0,0.0,54.2,860,2010-11-28,2010,11,28,,熊本県立総合体育館,四国Eighty8Queen,大野石油広島オイラーズ,米田一典,,3,2,5,Win,107,95,106,11:00,12:58,1100,,山本晋五,坂本紀一,森広一郎,Away,187,65,8,34.8,13.00,12,3,0,25.0,3,0.60,95,4,10,36,12.8,94,50.0,0.0,53.2
127,56,6,44.1,18.67,5,0,0,0.0,4,1.33,74,3,2,30,13.9,54,40.0,0.0,74.1,858,2010-11-28,2010,11,28,,羽生市体育館,PFUブルーキャッツ,柏エンゼルクロス,岸本太道,和田昭郁,3,0,3,Win,75,58,67,13:00,14:13,436,,浅井唯由,阿部孝広,石橋雅人,Home,127,43,7,33.9,14.33,5,2,0,40.0,4,1.33,59,1,5,13,6.9,70,39.0,0.0,55.7
127,43,7,33.9,14.33,5,2,0,40.0,4,1.33,59,1,5,13,6.9,70,39.0,0.0,55.7,858,2010-11-28,2010,11,28,,羽生市体育館,柏エンゼルクロス,PFUブルーキャッツ,片田瑞己,,0,3,3,Lose,58,75,67,13:00,14:13,436,,浅井唯由,阿部孝広,石橋雅人,Away,127,56,6,44.1,18.67,5,0,0,0.0,4,1.33,74,3,2,30,13.9,54,40.0,0.0,74.1
158,64,6,40.5,16.00,8,0,0,0.0,8,2.00,101,5,13,34,12.8,80,49.0,0.0,61.3,861,2010-11-28,2010,11,28,,熊本県立総合体育館,健祥会レッドハーツ,KUROBEアクアフェアリーズ,佐々木充,,3,1,4,Win,102,88,104,13:35,15:28,1400,,種元桂子,原雄一,端田直也,Home,162,56,15,34.6,14.00,12,5,1,41.7,4,1.00,89,3,7,30,11.6,86,49.0,0.0,57.0
162,56,15,34.6,14.00,12,5,1,41.7,4,1.00,89,3,7,30,11.6,86,49.0,0.0,57.0,861,2010-11-28,2010,11,28,,熊本県立総合体育館,KUROBEアクアフェアリーズ,健祥会レッドハーツ,米山弘,浜田勝彦,1,3,4,Lose,88,102,104,13:35,15:28,1400,,種元桂子,原雄一,端田直也,Away,158,64,6,40.5,16.00,8,0,0,0.0,8,2.00,101,5,13,34,12.8,80,49.0,0.0,61.3
79,43,6,54.4,14.33,15,6,2,40.0,4,1.33,74,8,9,29,18.7,37,20.0,0.0,54.1,859,2010-11-28,2010,11,28,,羽生市体育館,日立リヴァーレ,GSS東京サンビームズ,濱田義弘,菅原貞敬,3,0,3,Win,75,44,59,15:00,16:05,627,,澤達大,中里明啓,高橋美幸,Home,82,24,9,29.3,8.00,7,1,3,14.3,0,0.00,44,2,7,16,13.2,58,25.0,0.0,43.1
82,24,9,29.3,8.00,7,1,3,14.3,0,0.00,44,2,7,16,13.2,58,25.0,0.0,43.1,859,2010-11-28,2010,11,28,,羽生市体育館,GSS東京サンビームズ,日立リヴァーレ,笛木彰,國見茂行,0,3,3,Lose,44,75,59,15:00,16:05,627,,澤達大,中里明啓,高橋美幸,Away,79,43,6,54.4,14.33,15,6,2,40.0,4,1.33,74,8,9,29,18.7,37,20.0,0.0,54.1
85,41,11,48.2,13.67,5,1,1,20.0,15,5.00,74,3,6,30,13.4,53,31.0,0.0,58.5,862,2010-11-28,2010,11,28,,熊本県立総合体育館,埼玉上尾メディックス,フォレストリーヴズ熊本,吉田敏明,藤本幹朗,3,0,3,Win,75,60,69,16:05,17:20,2000,,須藤義宏,井昭徳,鳥井昭宏,Home,100,38,7,38.0,12.67,0,0,0,-,2,0.67,61,0,8,22,9.0,68,35.0,0.0,51.5
100,38,7,38.0,12.67,0,0,0,-,2,0.67,61,0,8,22,9.0,68,35.0,0.0,51.5,862,2010-11-28,2010,11,28,,熊本県立総合体育館,フォレストリーヴズ熊本,埼玉上尾メディックス,中島裕二,古閑鈴香,0,3,3,Lose,60,75,69,16:05,17:20,2000,,須藤義宏,井昭徳,鳥井昭宏,Away,85,41,11,48.2,13.67,5,1,1,20.0,15,5.00,74,3,6,30,13.4,53,31.0,0.0,58.5
115,38,6,33.0,12.67,8,3,0,37.5,7,2.33,73,1,7,25,9.7,45,28.0,0.0,62.2,863,2010-12-04,2010,12,04,,上尾市民体育館,大野石油広島オイラーズ,GSS東京サンビームズ,豆田憲昭,三ヶ島正好,3,0,3,Win,75,53,63,13:00,14:09,313,,浅井唯由,山之内正隆,大木茂男,Home,122,36,14,29.5,12.00,12,3,2,25.0,4,1.33,52,0,10,17,8.2,58,34.0,0.0,58.6
122,36,14,29.5,12.00,12,3,2,25.0,4,1.33,52,0,10,17,8.2,58,34.0,0.0,58.6,863,2010-12-04,2010,12,04,,上尾市民体育館,GSS東京サンビームズ,大野石油広島オイラーズ,笛木彰,國見茂行,0,3,3,Lose,53,75,63,13:00,14:09,313,,浅井唯由,山之内正隆,大木茂男,Away,115,38,6,33.0,12.67,8,3,0,37.5,7,2.33,73,1,7,25,9.7,45,28.0,0.0,62.2
