No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win_Set,Lose_Set,Total_Set,Win_Lose,Get_Point,Lose_Point,Game_Time,Start_Time,End_Time,Spectators,Jury,Chief_Umpire,Sub_Umpire,Judgeman,Home_Away
1,,重松史乃,3,■,■,■,,,6,3,0,50.0,1.00,0,0,0,-,0,-,11,2,0,5,27.7,0,0.0,0.0,-,851,2013-12-07,2013,12,07,,柏市沼南体育館,GSS東京サンビームズ,仙台ベルフィーユ,笛木彰,,0,3,3,Lose,57,80,77,13:00,14:23,360,,渡部菜保子,山内大右,緑川靖,Home
2,,小川晴菜,3,■,■,■,,,13,5,2,38.5,1.67,2,1,1,50.0,0,-,11,2,3,1,16.8,28,17.0,0.0,60.7,851,2013-12-07,2013,12,07,,柏市沼南体育館,GSS東京サンビームズ,仙台ベルフィーユ,笛木彰,,0,3,3,Lose,57,80,77,13:00,14:23,360,,渡部菜保子,山内大右,緑川靖,Home
3,,豊田みづき,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,851,2013-12-07,2013,12,07,,柏市沼南体育館,GSS東京サンビームズ,仙台ベルフィーユ,笛木彰,,0,3,3,Lose,57,80,77,13:00,14:23,360,,渡部菜保子,山内大右,緑川靖,Home
4,L,平岩沙紀,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,8,7.0,0.0,87.5,851,2013-12-07,2013,12,07,,柏市沼南体育館,GSS東京サンビームズ,仙台ベルフィーユ,笛木彰,,0,3,3,Lose,57,80,77,13:00,14:23,360,,渡部菜保子,山内大右,緑川靖,Home
5,,篠木梨奈,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,2,0,1,0,0.0,0,0.0,0.0,-,851,2013-12-07,2013,12,07,,柏市沼南体育館,GSS東京サンビームズ,仙台ベルフィーユ,笛木彰,,0,3,3,Lose,57,80,77,13:00,14:23,360,,渡部菜保子,山内大右,緑川靖,Home
6,,長岡藍,3,■,■,■,,,42,14,2,33.3,4.67,7,1,0,14.3,1,0.33,4,0,1,1,6.2,1,1.0,0.0,100.0,851,2013-12-07,2013,12,07,,柏市沼南体育館,GSS東京サンビームズ,仙台ベルフィーユ,笛木彰,,0,3,3,Lose,57,80,77,13:00,14:23,360,,渡部菜保子,山内大右,緑川靖,Home
7,,小寺まどか,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,3,0,1,1,8.3,6,4.0,0.0,66.7,851,2013-12-07,2013,12,07,,柏市沼南体育館,GSS東京サンビームズ,仙台ベルフィーユ,笛木彰,,0,3,3,Lose,57,80,77,13:00,14:23,360,,渡部菜保子,山内大右,緑川靖,Home
8,,三浦あゆみ,3,■,■,■,,,26,5,7,19.2,1.67,1,0,1,0.0,0,-,9,1,0,4,20.0,30,25.0,0.0,83.3,851,2013-12-07,2013,12,07,,柏市沼南体育館,GSS東京サンビームズ,仙台ベルフィーユ,笛木彰,,0,3,3,Lose,57,80,77,13:00,14:23,360,,渡部菜保子,山内大右,緑川靖,Home
10,,山口弥緒,2,,□,□,,,7,1,0,14.3,0.50,0,0,0,-,0,-,2,0,0,1,12.5,0,0.0,0.0,-,851,2013-12-07,2013,12,07,,柏市沼南体育館,GSS東京サンビームズ,仙台ベルフィーユ,笛木彰,,0,3,3,Lose,57,80,77,13:00,14:23,360,,渡部菜保子,山内大右,緑川靖,Home
14,,見崎真琴,2,■,■,,,,8,2,1,25.0,1.00,0,0,0,-,0,-,2,0,0,1,12.5,0,0.0,0.0,-,851,2013-12-07,2013,12,07,,柏市沼南体育館,GSS東京サンビームズ,仙台ベルフィーユ,笛木彰,,0,3,3,Lose,57,80,77,13:00,14:23,360,,渡部菜保子,山内大右,緑川靖,Home
15,,鈴木亜矢子,1,,,■,,,11,1,1,9.1,1.00,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,851,2013-12-07,2013,12,07,,柏市沼南体育館,GSS東京サンビームズ,仙台ベルフィーユ,笛木彰,,0,3,3,Lose,57,80,77,13:00,14:23,360,,渡部菜保子,山内大右,緑川靖,Home
16,,菊地めぐみ,3,■,■,■,,,15,6,2,40.0,2.00,0,0,0,-,0,-,12,2,1,0,15.0,0,0.0,0.0,-,851,2013-12-07,2013,12,07,,柏市沼南体育館,GSS東京サンビームズ,仙台ベルフィーユ,笛木彰,,0,3,3,Lose,57,80,77,13:00,14:23,360,,渡部菜保子,山内大右,緑川靖,Home
2,,雨堤みなみ,3,■,■,■,,,17,4,2,23.5,1.33,3,0,0,0.0,0,-,15,1,2,7,17.0,8,2.0,0.0,25.0,851,2013-12-07,2013,12,07,,柏市沼南体育館,仙台ベルフィーユ,GSS東京サンビームズ,諸隈英人,,3,0,3,Win,80,57,77,13:00,14:23,360,,渡部菜保子,山内大右,緑川靖,Away
3,,芳賀小梨絵,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,0,0.0,3,2.0,0.0,66.7,851,2013-12-07,2013,12,07,,柏市沼南体育館,仙台ベルフィーユ,GSS東京サンビームズ,諸隈英人,,3,0,3,Win,80,57,77,13:00,14:23,360,,渡部菜保子,山内大右,緑川靖,Away
4,,櫻井樹里,2,□,,□,,,6,1,1,16.7,0.50,0,0,0,-,0,-,3,0,0,0,0.0,1,1.0,0.0,100.0,851,2013-12-07,2013,12,07,,柏市沼南体育館,仙台ベルフィーユ,GSS東京サンビームズ,諸隈英人,,3,0,3,Win,80,57,77,13:00,14:23,360,,渡部菜保子,山内大右,緑川靖,Away
6,,王亜辰,3,■,■,■,,,14,7,0,50.0,2.33,0,0,0,-,7,2.33,9,0,1,0,0.0,0,0.0,0.0,-,851,2013-12-07,2013,12,07,,柏市沼南体育館,仙台ベルフィーユ,GSS東京サンビームズ,諸隈英人,,3,0,3,Win,80,57,77,13:00,14:23,360,,渡部菜保子,山内大右,緑川靖,Away
8,,中野清香,3,■,■,■,,,23,9,2,39.1,3.00,0,0,0,-,2,0.67,15,1,1,2,8.7,9,4.0,0.0,44.4,851,2013-12-07,2013,12,07,,柏市沼南体育館,仙台ベルフィーユ,GSS東京サンビームズ,諸隈英人,,3,0,3,Win,80,57,77,13:00,14:23,360,,渡部菜保子,山内大右,緑川靖,Away
11,,渡邊彩,3,■,■,■,,,19,10,0,52.6,3.33,1,0,0,0.0,3,1.00,11,0,0,3,6.8,0,0.0,0.0,-,851,2013-12-07,2013,12,07,,柏市沼南体育館,仙台ベルフィーユ,GSS東京サンビームズ,諸隈英人,,3,0,3,Win,80,57,77,13:00,14:23,360,,渡部菜保子,山内大右,緑川靖,Away
13,L,大内世莉香,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,21,17.0,0.0,81.0,851,2013-12-07,2013,12,07,,柏市沼南体育館,仙台ベルフィーユ,GSS東京サンビームズ,諸隈英人,,3,0,3,Win,80,57,77,13:00,14:23,360,,渡部菜保子,山内大右,緑川靖,Away
14,,渡邉愛以,3,■,■,■,,,14,6,1,42.9,2.00,0,0,0,-,1,0.33,5,0,1,0,0.0,7,4.0,0.0,57.1,851,2013-12-07,2013,12,07,,柏市沼南体育館,仙台ベルフィーユ,GSS東京サンビームズ,諸隈英人,,3,0,3,Win,80,57,77,13:00,14:23,360,,渡部菜保子,山内大右,緑川靖,Away
15,,佐々木香織,3,■,■,■,,,0,0,0,-,-,0,0,0,-,3,1.00,18,0,1,5,6.9,0,0.0,0.0,-,851,2013-12-07,2013,12,07,,柏市沼南体育館,仙台ベルフィーユ,GSS東京サンビームズ,諸隈英人,,3,0,3,Win,80,57,77,13:00,14:23,360,,渡部菜保子,山内大右,緑川靖,Away
1,,山田江美香,3,■,■,■,,,20,3,3,15.0,1.00,0,0,0,-,1,0.33,6,0,0,1,4.2,14,8.0,0.0,57.1,853,2013-12-07,2013,12,07,,和水町スカイドーム2000,JAぎふリオレーナ,埼玉上尾メディックス,椿本真恵,高橋昂大,0,3,3,Lose,42,75,65,13:07,14:18,800,,山本晋吾,寺田温子,鳥井昭宏,Home
2,,湯川理奈,3,■,■,■,,,12,6,0,50.0,2.00,0,0,0,-,0,-,7,0,1,2,7.1,1,0.0,0.0,0.0,853,2013-12-07,2013,12,07,,和水町スカイドーム2000,JAぎふリオレーナ,埼玉上尾メディックス,椿本真恵,高橋昂大,0,3,3,Lose,42,75,65,13:07,14:18,800,,山本晋吾,寺田温子,鳥井昭宏,Home
4,,川村奈々,3,■,■,■,,,26,9,1,34.6,3.00,3,0,1,0.0,0,-,5,0,0,2,10.0,0,0.0,0.0,-,853,2013-12-07,2013,12,07,,和水町スカイドーム2000,JAぎふリオレーナ,埼玉上尾メディックス,椿本真恵,高橋昂大,0,3,3,Lose,42,75,65,13:07,14:18,800,,山本晋吾,寺田温子,鳥井昭宏,Home
5,,斎藤和美,1,,,■,,,1,0,1,0.0,-,0,0,0,-,0,-,3,0,0,1,8.3,1,0.0,0.0,0.0,853,2013-12-07,2013,12,07,,和水町スカイドーム2000,JAぎふリオレーナ,埼玉上尾メディックス,椿本真恵,高橋昂大,0,3,3,Lose,42,75,65,13:07,14:18,800,,山本晋吾,寺田温子,鳥井昭宏,Home
6,,坂本育美,2,■,■,,,,1,1,0,100.0,0.50,0,0,0,-,1,0.50,4,0,0,1,6.2,0,0.0,0.0,-,853,2013-12-07,2013,12,07,,和水町スカイドーム2000,JAぎふリオレーナ,埼玉上尾メディックス,椿本真恵,高橋昂大,0,3,3,Lose,42,75,65,13:07,14:18,800,,山本晋吾,寺田温子,鳥井昭宏,Home
7,,正里菜,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,2,1,0,0,40.0,0,0.0,0.0,-,853,2013-12-07,2013,12,07,,和水町スカイドーム2000,JAぎふリオレーナ,埼玉上尾メディックス,椿本真恵,高橋昂大,0,3,3,Lose,42,75,65,13:07,14:18,800,,山本晋吾,寺田温子,鳥井昭宏,Home
10,,中村早紀子,3,■,■,■,,,28,7,1,25.0,2.33,6,1,0,16.7,0,-,6,1,0,0,13.3,41,25.0,0.0,61.0,853,2013-12-07,2013,12,07,,和水町スカイドーム2000,JAぎふリオレーナ,埼玉上尾メディックス,椿本真恵,高橋昂大,0,3,3,Lose,42,75,65,13:07,14:18,800,,山本晋吾,寺田温子,鳥井昭宏,Home
11,,大西悠加,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,853,2013-12-07,2013,12,07,,和水町スカイドーム2000,JAぎふリオレーナ,埼玉上尾メディックス,椿本真恵,高橋昂大,0,3,3,Lose,42,75,65,13:07,14:18,800,,山本晋吾,寺田温子,鳥井昭宏,Home
12,,廣瀬彩乃,3,■,■,■,,,11,7,1,63.6,2.33,0,0,0,-,2,0.67,9,0,0,4,11.1,2,2.0,0.0,100.0,853,2013-12-07,2013,12,07,,和水町スカイドーム2000,JAぎふリオレーナ,埼玉上尾メディックス,椿本真恵,高橋昂大,0,3,3,Lose,42,75,65,13:07,14:18,800,,山本晋吾,寺田温子,鳥井昭宏,Home
13,L,塚本尚子,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,14,8.0,0.0,57.1,853,2013-12-07,2013,12,07,,和水町スカイドーム2000,JAぎふリオレーナ,埼玉上尾メディックス,椿本真恵,高橋昂大,0,3,3,Lose,42,75,65,13:07,14:18,800,,山本晋吾,寺田温子,鳥井昭宏,Home
17,L,樋口沙樹,2,,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,853,2013-12-07,2013,12,07,,和水町スカイドーム2000,JAぎふリオレーナ,埼玉上尾メディックス,椿本真恵,高橋昂大,0,3,3,Lose,42,75,65,13:07,14:18,800,,山本晋吾,寺田温子,鳥井昭宏,Home
18,,中村愛理,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,853,2013-12-07,2013,12,07,,和水町スカイドーム2000,JAぎふリオレーナ,埼玉上尾メディックス,椿本真恵,高橋昂大,0,3,3,Lose,42,75,65,13:07,14:18,800,,山本晋吾,寺田温子,鳥井昭宏,Home
1,,土田望未,3,■,■,■,,,0,0,0,-,-,0,0,0,-,0,-,17,0,0,6,8.8,0,0.0,0.0,-,853,2013-12-07,2013,12,07,,和水町スカイドーム2000,埼玉上尾メディックス,JAぎふリオレーナ,吉田敏明,箕輪憲吾,3,0,3,Win,75,42,65,13:07,14:18,800,,山本晋吾,寺田温子,鳥井昭宏,Away
2,,東谷幸子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,853,2013-12-07,2013,12,07,,和水町スカイドーム2000,埼玉上尾メディックス,JAぎふリオレーナ,吉田敏明,箕輪憲吾,3,0,3,Win,75,42,65,13:07,14:18,800,,山本晋吾,寺田温子,鳥井昭宏,Away
