AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win_Set,Lose_Set,Total_Set,Win_Lose,Get_Point,Lose_Point,Game_Time,Start_Time,End_Time,Spectators,Jury,Chief_Umpire,Sub_Umpire,Judgeman,Home_Away,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%
154,56,5,36.4,14.00,2,0,0,0.0,7,1.75,91,6,6,22,11.0,84,35.0,28.0,58.3,701,2020-10-31,2020,10,31,長野県,上田市自然運動公園総合体育館,GSS東京サンビームズ,千葉エンゼルクロス,色摩知巳,笛木彰,3,1,4,Win,92,85,95,13:00,14:44,375,小林朝実,勝又怜子,待井広光,嶋田和明,Home,180,65,18,36.1,16.25,6,1,1,16.7,6,1.50,86,3,1,21,9.3,83,44.0,17.0,63.3
180,65,18,36.1,16.25,6,1,1,16.7,6,1.50,86,3,1,21,9.3,83,44.0,17.0,63.3,701,2020-10-31,2020,10,31,長野県,上田市自然運動公園総合体育館,千葉エンゼルクロス,GSS東京サンビームズ,豆田憲昭,荒木優,1,3,4,Lose,85,92,95,13:00,14:44,375,小林朝実,勝又怜子,待井広光,嶋田和明,Away,154,56,5,36.4,14.00,2,0,0,0.0,7,1.75,91,6,6,22,11.0,84,35.0,28.0,58.3
216,77,14,35.6,15.40,19,7,3,36.8,10,2.00,104,3,6,44,12.0,98,42.0,32.0,59.2,703,2020-10-31,2020,10,31,熊本県,熊本県立総合体育館,JAぎふリオレーナ,大野石油広島オイラーズ,椿本真恵,鈴木智大,3,2,5,Win,104,102,117,13:00,15:09,650,中馬義郎,江口祐一郎,甲斐照和,端田直也,Home,204,68,9,33.3,13.60,12,2,0,16.7,12,2.40,102,1,4,23,5.6,98,29.0,23.0,41.3
204,68,9,33.3,13.60,12,2,0,16.7,12,2.40,102,1,4,23,5.6,98,29.0,23.0,41.3,703,2020-10-31,2020,10,31,熊本県,熊本県立総合体育館,大野石油広島オイラーズ,JAぎふリオレーナ,鈴木輝,内田役子,2,3,5,Lose,102,104,117,13:00,15:09,650,中馬義郎,江口祐一郎,甲斐照和,端田直也,Away,216,77,14,35.6,15.40,19,7,3,36.8,10,2.00,104,3,6,44,12.0,98,42.0,32.0,59.2
159,41,11,25.8,13.67,4,1,0,25.0,4,1.33,67,3,6,10,6.0,68,17.0,19.0,39.0,704,2020-10-31,2020,10,31,熊本県,熊本県立総合体育館,フォレストリーヴズ熊本,ブレス浜松,和多桃子,,0,3,3,Lose,66,75,85,15:46,17:17,860,中馬義郎,熊本結,松永美志,中山雄喜,Home,144,47,11,32.6,15.67,25,8,3,32.0,8,2.67,74,0,6,32,8.8,58,31.0,16.0,67.2
144,47,11,32.6,15.67,25,8,3,32.0,8,2.67,74,0,6,32,8.8,58,31.0,16.0,67.2,704,2020-10-31,2020,10,31,熊本県,熊本県立総合体育館,ブレス浜松,フォレストリーヴズ熊本,濱田義弘,山本牧乃,3,0,3,Win,75,66,85,15:46,17:17,860,中馬義郎,熊本結,松永美志,中山雄喜,Away,159,41,11,25.8,13.67,4,1,0,25.0,4,1.33,67,3,6,10,6.0,68,17.0,19.0,39.0
178,65,12,36.5,16.25,2,0,0,0.0,6,1.50,95,3,8,20,6.3,82,36.0,20.0,56.1,702,2020-10-31,2020,10,31,長野県,上田市自然運動公園総合体育館,ルートインホテルズブリリアントアリーズ,プレステージ・インターナショナルアランマーレ,松本隆義,,3,1,4,Win,96,92,100,16:00,17:49,500,小林朝実,饗庭和恵,北原良太,片平知之,Home,186,57,11,30.6,14.25,17,3,1,17.6,7,1.75,93,5,11,25,9.1,86,46.0,20.0,65.1
186,57,11,30.6,14.25,17,3,1,17.6,7,1.75,93,5,11,25,9.1,86,46.0,20.0,65.1,702,2020-10-31,2020,10,31,長野県,上田市自然運動公園総合体育館,プレステージ・インターナショナルアランマーレ,ルートインホテルズブリリアントアリーズ,北原勉,前田和哉,1,3,4,Lose,92,96,100,16:00,17:49,500,小林朝実,饗庭和恵,北原良太,片平知之,Away,178,65,12,36.5,16.25,2,0,0,0.0,6,1.50,95,3,8,20,6.3,82,36.0,20.0,56.1
232,72,13,31.0,14.40,8,1,1,12.5,10,2.00,112,3,3,34,9.6,98,41.0,24.0,54.1,707,2020-11-01,2020,11,01,熊本県,熊本県立総合体育館,大野石油広島オイラーズ,ブレス浜松,鈴木輝,内田役子,2,3,5,Lose,111,111,124,12:00,14:16,720,中馬義郎,江口祐一郎,甲斐照和,端田直也,Home,216,75,10,34.7,15.00,29,10,5,34.5,14,2.80,110,3,11,31,7.3,108,51.0,21.0,56.9
216,75,10,34.7,15.00,29,10,5,34.5,14,2.80,110,3,11,31,7.3,108,51.0,21.0,56.9,707,2020-11-01,2020,11,01,熊本県,熊本県立総合体育館,ブレス浜松,大野石油広島オイラーズ,濱田義弘,山本牧乃,3,2,5,Win,111,111,124,12:00,14:16,720,中馬義郎,江口祐一郎,甲斐照和,端田直也,Away,232,72,13,31.0,14.40,8,1,1,12.5,10,2.00,112,3,3,34,9.6,98,41.0,24.0,54.1
