No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win_Set,Lose_Set,Total_Set,Win_Lose,Get_Point,Lose_Point,Game_Time,Start_Time,End_Time,Spectators,Jury,Chief_Umpire,Sub_Umpire,Judgeman,Home_Away
1,,ティファニードッズ,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,854,2010-11-27,2010,11,27,,山鹿市総合体育館,埼玉上尾メディックス,大野石油広島オイラーズ,吉田敏明,藤本幹朗,3,0,3,Win,75,44,67,11:00,12:13,1100,,山本晋吾,原雄一,鳥井昭宏,Home
3,,南早希,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,854,2010-11-27,2010,11,27,,山鹿市総合体育館,埼玉上尾メディックス,大野石油広島オイラーズ,吉田敏明,藤本幹朗,3,0,3,Win,75,44,67,11:00,12:13,1100,,山本晋吾,原雄一,鳥井昭宏,Home
4,,庄司夕起,3,■,■,■,,,7,4,0,57.1,1.33,0,0,0,-,0,-,11,0,0,9,20.5,0,0.0,0.0,-,854,2010-11-27,2010,11,27,,山鹿市総合体育館,埼玉上尾メディックス,大野石油広島オイラーズ,吉田敏明,藤本幹朗,3,0,3,Win,75,44,67,11:00,12:13,1100,,山本晋吾,原雄一,鳥井昭宏,Home
5,,服部安佑香,3,□,□,□,,,6,3,0,50.0,1.00,0,0,0,-,0,-,4,0,0,1,6.2,1,1.0,0.0,100.0,854,2010-11-27,2010,11,27,,山鹿市総合体育館,埼玉上尾メディックス,大野石油広島オイラーズ,吉田敏明,藤本幹朗,3,0,3,Win,75,44,67,11:00,12:13,1100,,山本晋吾,原雄一,鳥井昭宏,Home
7,L,滝沢ななえ,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,854,2010-11-27,2010,11,27,,山鹿市総合体育館,埼玉上尾メディックス,大野石油広島オイラーズ,吉田敏明,藤本幹朗,3,0,3,Win,75,44,67,11:00,12:13,1100,,山本晋吾,原雄一,鳥井昭宏,Home
9,,澤畠文子,3,■,■,■,,,30,16,2,53.3,5.33,6,3,0,50.0,0,-,13,2,0,6,23.8,12,8.0,0.0,66.7,854,2010-11-27,2010,11,27,,山鹿市総合体育館,埼玉上尾メディックス,大野石油広島オイラーズ,吉田敏明,藤本幹朗,3,0,3,Win,75,44,67,11:00,12:13,1100,,山本晋吾,原雄一,鳥井昭宏,Home
10,,山本友里恵,3,■,■,■,,,11,6,0,54.5,2.00,0,0,0,-,0,-,7,0,1,1,3.6,0,0.0,0.0,-,854,2010-11-27,2010,11,27,,山鹿市総合体育館,埼玉上尾メディックス,大野石油広島オイラーズ,吉田敏明,藤本幹朗,3,0,3,Win,75,44,67,11:00,12:13,1100,,山本晋吾,原雄一,鳥井昭宏,Home
12,,安藤典莉子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,854,2010-11-27,2010,11,27,,山鹿市総合体育館,埼玉上尾メディックス,大野石油広島オイラーズ,吉田敏明,藤本幹朗,3,0,3,Win,75,44,67,11:00,12:13,1100,,山本晋吾,原雄一,鳥井昭宏,Home
13,,土田望未,3,■,■,■,,,1,1,0,100.0,0.33,0,0,0,-,1,0.33,17,3,2,6,22.9,0,0.0,0.0,-,854,2010-11-27,2010,11,27,,山鹿市総合体育館,埼玉上尾メディックス,大野石油広島オイラーズ,吉田敏明,藤本幹朗,3,0,3,Win,75,44,67,11:00,12:13,1100,,山本晋吾,原雄一,鳥井昭宏,Home
15,,細川麻美,3,■,■,■,,,12,7,0,58.3,2.33,0,0,0,-,2,0.67,6,1,2,1,20.8,3,2.0,0.0,66.7,854,2010-11-27,2010,11,27,,山鹿市総合体育館,埼玉上尾メディックス,大野石油広島オイラーズ,吉田敏明,藤本幹朗,3,0,3,Win,75,44,67,11:00,12:13,1100,,山本晋吾,原雄一,鳥井昭宏,Home
16,,皆本明日香,3,■,■,■,,,24,11,0,45.8,3.67,2,1,0,50.0,4,1.33,14,0,1,9,16.1,8,5.0,0.0,62.5,854,2010-11-27,2010,11,27,,山鹿市総合体育館,埼玉上尾メディックス,大野石油広島オイラーズ,吉田敏明,藤本幹朗,3,0,3,Win,75,44,67,11:00,12:13,1100,,山本晋吾,原雄一,鳥井昭宏,Home
17,,田辺由美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,854,2010-11-27,2010,11,27,,山鹿市総合体育館,埼玉上尾メディックス,大野石油広島オイラーズ,吉田敏明,藤本幹朗,3,0,3,Win,75,44,67,11:00,12:13,1100,,山本晋吾,原雄一,鳥井昭宏,Home
