AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win_Set,Lose_Set,Total_Set,Win_Lose,Get_Point,Lose_Point,Game_Time,Start_Time,End_Time,Spectators,Jury,Chief_Umpire,Sub_Umpire,Judgeman,Home_Away,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%
144,46,14,31.9,11.50,1,0,0,0.0,4,1.00,79,6,3,22,13.6,80,29.0,15.0,45.6,701,2018-11-10,2018,11,10,,トヨタスポーツセンター,柏エンゼルクロス,プレステージ・インターナショナルアランマーレ,岩下忠正,片田瑞己,1,3,4,Lose,78,92,94,13:00,14:43,282,酒出修,内藤聡美,小林隆行,近藤和子,Home,159,59,9,37.1,14.75,14,3,4,21.4,9,2.25,91,3,10,36,10.4,76,34.0,19.0,57.2
159,59,9,37.1,14.75,14,3,4,21.4,9,2.25,91,3,10,36,10.4,76,34.0,19.0,57.2,701,2018-11-10,2018,11,10,,トヨタスポーツセンター,プレステージ・インターナショナルアランマーレ,柏エンゼルクロス,北原勉,新垣裕太,3,1,4,Win,92,78,94,13:00,14:43,282,酒出修,内藤聡美,小林隆行,近藤和子,Away,144,46,14,31.9,11.50,1,0,0,0.0,4,1.00,79,6,3,22,13.6,80,29.0,15.0,45.6
110,53,8,48.2,17.67,5,1,3,20.0,4,1.33,74,4,3,16,9.8,47,24.0,11.0,62.8,703,2018-11-10,2018,11,10,,猫田記念体育館,JAぎふリオレーナ,大阪スーペリアーズ,椿本真恵,皆川佳介,3,0,3,Win,75,48,65,13:00,14:11,310,加治健男,本間明,近藤宏顕,奥先裕美,Home,109,31,9,28.4,10.33,6,0,1,0.0,0,0.00,49,4,2,12,13.3,70,37.0,17.0,65.0
109,31,9,28.4,10.33,6,0,1,0.0,0,0.00,49,4,2,12,13.3,70,37.0,17.0,65.0,703,2018-11-10,2018,11,10,,猫田記念体育館,大阪スーペリアーズ,JAぎふリオレーナ,平上帆澄,,0,3,3,Lose,48,75,65,13:00,14:11,310,加治健男,本間明,近藤宏顕,奥先裕美,Away,110,53,8,48.2,17.67,5,1,3,20.0,4,1.33,74,4,3,16,9.8,47,24.0,11.0,62.8
166,51,16,30.7,12.75,5,1,1,20.0,3,0.75,78,4,3,17,9.6,91,23.0,22.0,37.4,705,2018-11-10,2018,11,10,,中央区スポーツセンター,GSS東京サンビームズ,ヴィクトリーナ姫路,笛木彰,山口弥緒,1,3,4,Lose,77,98,98,13:22,15:09,950,小林朝実,根岸怜子,江藤幸恵,四本松善成,Home,150,55,9,36.7,13.75,10,1,1,10.0,14,3.50,97,7,5,46,17.8,74,43.0,14.0,67.6
150,55,9,36.7,13.75,10,1,1,10.0,14,3.50,97,7,5,46,17.8,74,43.0,14.0,67.6,705,2018-11-10,2018,11,10,,中央区スポーツセンター,ヴィクトリーナ姫路,GSS東京サンビームズ,竹下佳江,高橋駿,3,1,4,Win,98,77,98,13:22,15:09,950,小林朝実,根岸怜子,江藤幸恵,四本松善成,Away,166,51,16,30.7,12.75,5,1,1,20.0,3,0.75,78,4,3,17,9.6,91,23.0,22.0,37.4
115,49,6,42.6,16.33,7,1,1,14.3,6,2.00,73,4,1,20,12.0,52,21.0,15.0,54.8,704,2018-11-10,2018,11,10,,猫田記念体育館,大野石油広島オイラーズ,ブレス浜松,原秀治,鈴木輝,3,0,3,Win,75,53,73,15:00,16:26,700,加治健男,宮原里美,谷川哲也,友成文恵,Home,104,40,7,38.5,13.33,3,1,0,33.3,2,0.67,55,3,3,16,11.4,72,14.0,38.0,45.8
104,40,7,38.5,13.33,3,1,0,33.3,2,0.67,55,3,3,16,11.4,72,14.0,38.0,45.8,704,2018-11-10,2018,11,10,,猫田記念体育館,ブレス浜松,大野石油広島オイラーズ,藤原道生,,0,3,3,Lose,53,75,73,15:00,16:26,700,加治健男,宮原里美,谷川哲也,友成文恵,Away,115,49,6,42.6,16.33,7,1,1,14.3,6,2.00,73,4,1,20,12.0,52,21.0,15.0,54.8
114,28,13,24.6,9.33,20,4,4,20.0,2,0.67,45,2,4,17,11.7,72,35.0,18.0,61.1,702,2018-11-10,2018,11,10,,トヨタスポーツセンター,トヨタ自動車ヴァルキューレ,群馬銀行グリーンウイングス,金子健一郎,太田有紀,0,3,3,Lose,43,75,64,16:10,17:20,548,酒出修,岩井好恵,重岡紀彦,松井志穂,Home,99,47,8,47.5,15.67,1,1,0,100.0,5,1.67,73,3,1,16,9.2,39,16.0,5.0,47.4
99,47,8,47.5,15.67,1,1,0,100.0,5,1.67,73,3,1,16,9.2,39,16.0,5.0,47.4,702,2018-11-10,2018,11,10,,トヨタスポーツセンター,群馬銀行グリーンウイングス,トヨタ自動車ヴァルキューレ,石原昭久,須崎杏,3,0,3,Win,75,43,64,16:10,17:20,548,酒出修,岩井好恵,重岡紀彦,松井志穂,Away,114,28,13,24.6,9.33,20,4,4,20.0,2,0.67,45,2,4,17,11.7,72,35.0,18.0,61.1
