No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win_Set,Lose_Set,Total_Set,Win_Lose,Get_Point,Lose_Point,Game_Time,Start_Time,End_Time,Spectators,Jury,Chief_Umpire,Sub_Umpire,Judgeman,Home_Away
4,,江畑幸子,3,■,■,■,,,46,21,2,45.7,7.00,11,6,0,54.5,0,-,10,1,3,3,17.5,0,0.0,0.0,-,851,2012-11-10,2012,11,10,,松任総合運動公園体育館,日立リヴァーレ,仙台ベルフィーユ,濱田義弘,菅原貞敬,3,0,3,Win,75,54,73,11:00,12:19,320,,三見洋子,奥野俊雄,内藤正康,Home
5,L,佐藤あり紗,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,9,8.0,0.0,88.9,851,2012-11-10,2012,11,10,,松任総合運動公園体育館,日立リヴァーレ,仙台ベルフィーユ,濱田義弘,菅原貞敬,3,0,3,Win,75,54,73,11:00,12:19,320,,三見洋子,奥野俊雄,内藤正康,Home
6,,引地舞,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,851,2012-11-10,2012,11,10,,松任総合運動公園体育館,日立リヴァーレ,仙台ベルフィーユ,濱田義弘,菅原貞敬,3,0,3,Win,75,54,73,11:00,12:19,320,,三見洋子,奥野俊雄,内藤正康,Home
8,,佐藤美弥,3,■,■,■,,,3,1,1,33.3,0.33,0,0,0,-,3,1.00,15,1,1,3,10.3,0,0.0,0.0,-,851,2012-11-10,2012,11,10,,松任総合運動公園体育館,日立リヴァーレ,仙台ベルフィーユ,濱田義弘,菅原貞敬,3,0,3,Win,75,54,73,11:00,12:19,320,,三見洋子,奥野俊雄,内藤正康,Home
9,,永松幸乃,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,851,2012-11-10,2012,11,10,,松任総合運動公園体育館,日立リヴァーレ,仙台ベルフィーユ,濱田義弘,菅原貞敬,3,0,3,Win,75,54,73,11:00,12:19,320,,三見洋子,奥野俊雄,内藤正康,Home
10,,ドリスジェニファー,3,■,■,■,,,25,11,2,44.0,3.67,0,0,0,-,2,0.67,12,0,0,3,6.2,0,0.0,0.0,-,851,2012-11-10,2012,11,10,,松任総合運動公園体育館,日立リヴァーレ,仙台ベルフィーユ,濱田義弘,菅原貞敬,3,0,3,Win,75,54,73,11:00,12:19,320,,三見洋子,奥野俊雄,内藤正康,Home
11,,高橋沙織,3,■,■,■,,,20,8,1,40.0,2.67,0,0,0,-,1,0.33,11,1,0,4,16.4,20,9.0,0.0,45.0,851,2012-11-10,2012,11,10,,松任総合運動公園体育館,日立リヴァーレ,仙台ベルフィーユ,濱田義弘,菅原貞敬,3,0,3,Win,75,54,73,11:00,12:19,320,,三見洋子,奥野俊雄,内藤正康,Home
12,,遠井萌仁,3,■,■,■,,,12,6,0,50.0,2.00,0,0,0,-,0,-,17,0,1,10,14.7,18,12.0,0.0,66.7,851,2012-11-10,2012,11,10,,松任総合運動公園体育館,日立リヴァーレ,仙台ベルフィーユ,濱田義弘,菅原貞敬,3,0,3,Win,75,54,73,11:00,12:19,320,,三見洋子,奥野俊雄,内藤正康,Home
13,,石田小枝,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,851,2012-11-10,2012,11,10,,松任総合運動公園体育館,日立リヴァーレ,仙台ベルフィーユ,濱田義弘,菅原貞敬,3,0,3,Win,75,54,73,11:00,12:19,320,,三見洋子,奥野俊雄,内藤正康,Home
14,,佐々木美麗,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,2,16.7,0,0.0,0.0,-,851,2012-11-10,2012,11,10,,松任総合運動公園体育館,日立リヴァーレ,仙台ベルフィーユ,濱田義弘,菅原貞敬,3,0,3,Win,75,54,73,11:00,12:19,320,,三見洋子,奥野俊雄,内藤正康,Home
16,,松下琴美,3,■,■,■,,,7,4,1,57.1,1.33,0,0,0,-,1,0.33,6,0,2,2,8.3,1,0.0,0.0,0.0,851,2012-11-10,2012,11,10,,松任総合運動公園体育館,日立リヴァーレ,仙台ベルフィーユ,濱田義弘,菅原貞敬,3,0,3,Win,75,54,73,11:00,12:19,320,,三見洋子,奥野俊雄,内藤正康,Home
17,L,斎田杏,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,851,2012-11-10,2012,11,10,,松任総合運動公園体育館,日立リヴァーレ,仙台ベルフィーユ,濱田義弘,菅原貞敬,3,0,3,Win,75,54,73,11:00,12:19,320,,三見洋子,奥野俊雄,内藤正康,Home
18,,伊関悠,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,1,1.0,0.0,100.0,851,2012-11-10,2012,11,10,,松任総合運動公園体育館,日立リヴァーレ,仙台ベルフィーユ,濱田義弘,菅原貞敬,3,0,3,Win,75,54,73,11:00,12:19,320,,三見洋子,奥野俊雄,内藤正康,Home
19,,永野沙也加,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,851,2012-11-10,2012,11,10,,松任総合運動公園体育館,日立リヴァーレ,仙台ベルフィーユ,濱田義弘,菅原貞敬,3,0,3,Win,75,54,73,11:00,12:19,320,,三見洋子,奥野俊雄,内藤正康,Home
2,,雨堤みなみ,3,□,□,■,,,17,5,0,29.4,1.67,1,0,0,0.0,0,-,3,0,1,0,0.0,6,3.0,0.0,50.0,851,2012-11-10,2012,11,10,,松任総合運動公園体育館,仙台ベルフィーユ,日立リヴァーレ,諸隈英人,,0,3,3,Lose,54,75,73,11:00,12:19,320,,三見洋子,奥野俊雄,内藤正康,Away
3,,芳賀小梨絵,3,□,□,□,,,1,1,0,100.0,0.33,0,0,0,-,0,-,4,0,0,4,25.0,0,0.0,0.0,-,851,2012-11-10,2012,11,10,,松任総合運動公園体育館,仙台ベルフィーユ,日立リヴァーレ,諸隈英人,,0,3,3,Lose,54,75,73,11:00,12:19,320,,三見洋子,奥野俊雄,内藤正康,Away
4,,櫻井樹里,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,851,2012-11-10,2012,11,10,,松任総合運動公園体育館,仙台ベルフィーユ,日立リヴァーレ,諸隈英人,,0,3,3,Lose,54,75,73,11:00,12:19,320,,三見洋子,奥野俊雄,内藤正康,Away
6,,王亜辰,3,■,■,■,,,43,13,3,30.2,4.33,14,4,0,28.6,0,-,10,0,2,1,2.5,1,0.0,0.0,0.0,851,2012-11-10,2012,11,10,,松任総合運動公園体育館,仙台ベルフィーユ,日立リヴァーレ,諸隈英人,,0,3,3,Lose,54,75,73,11:00,12:19,320,,三見洋子,奥野俊雄,内藤正康,Away
8,,中野清香,3,■,■,■,,,29,10,1,34.5,3.33,5,1,1,20.0,2,0.67,8,0,1,0,0.0,20,11.0,0.0,55.0,851,2012-11-10,2012,11,10,,松任総合運動公園体育館,仙台ベルフィーユ,日立リヴァーレ,諸隈英人,,0,3,3,Lose,54,75,73,11:00,12:19,320,,三見洋子,奥野俊雄,内藤正康,Away
9,,大宮里美,2,■,■,,,,12,2,1,16.7,1.00,1,0,0,0.0,0,-,5,0,1,1,5.0,9,4.0,0.0,44.4,851,2012-11-10,2012,11,10,,松任総合運動公園体育館,仙台ベルフィーユ,日立リヴァーレ,諸隈英人,,0,3,3,Lose,54,75,73,11:00,12:19,320,,三見洋子,奥野俊雄,内藤正康,Away
10,,上村麻衣,3,■,■,■,,,2,1,0,50.0,0.33,0,0,0,-,2,0.67,6,0,1,2,8.3,0,0.0,0.0,-,851,2012-11-10,2012,11,10,,松任総合運動公園体育館,仙台ベルフィーユ,日立リヴァーレ,諸隈英人,,0,3,3,Lose,54,75,73,11:00,12:19,320,,三見洋子,奥野俊雄,内藤正康,Away
11,,渡邊彩,1,,,□,,,3,0,0,0.0,-,0,0,0,-,0,-,4,0,0,2,12.5,0,0.0,0.0,-,851,2012-11-10,2012,11,10,,松任総合運動公園体育館,仙台ベルフィーユ,日立リヴァーレ,諸隈英人,,0,3,3,Lose,54,75,73,11:00,12:19,320,,三見洋子,奥野俊雄,内藤正康,Away
13,L,大内世莉香,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,29,18.0,0.0,62.1,851,2012-11-10,2012,11,10,,松任総合運動公園体育館,仙台ベルフィーユ,日立リヴァーレ,諸隈英人,,0,3,3,Lose,54,75,73,11:00,12:19,320,,三見洋子,奥野俊雄,内藤正康,Away
14,,渡邉愛以,3,■,■,■,,,4,1,0,25.0,0.33,0,0,0,-,0,-,4,0,0,3,18.8,1,1.0,0.0,100.0,851,2012-11-10,2012,11,10,,松任総合運動公園体育館,仙台ベルフィーユ,日立リヴァーレ,諸隈英人,,0,3,3,Lose,54,75,73,11:00,12:19,320,,三見洋子,奥野俊雄,内藤正康,Away
15,,佐々木香織,3,■,■,■,,,2,1,0,50.0,0.33,0,0,0,-,0,-,7,1,0,3,22.1,0,0.0,0.0,-,851,2012-11-10,2012,11,10,,松任総合運動公園体育館,仙台ベルフィーユ,日立リヴァーレ,諸隈英人,,0,3,3,Lose,54,75,73,11:00,12:19,320,,三見洋子,奥野俊雄,内藤正康,Away
1,,田村真希,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,854,2012-11-10,2012,11,10,,益城町総合体育館,柏エンゼルクロス,埼玉上尾メディックス,藤本幹朗,,0,3,3,Lose,44,75,61,13:00,14:07,1200,,須藤義宏,松永美志,鳥井昭宏,Home
3,,岡村貴衣,3,■,□,□,,,15,6,1,40.0,2.00,1,1,0,100.0,0,-,2,0,1,0,0.0,0,0.0,0.0,-,854,2012-11-10,2012,11,10,,益城町総合体育館,柏エンゼルクロス,埼玉上尾メディックス,藤本幹朗,,0,3,3,Lose,44,75,61,13:00,14:07,1200,,須藤義宏,松永美志,鳥井昭宏,Home
4,,石橋ちとせ,3,■,■,■,,,10,4,3,40.0,1.33,0,0,0,-,0,-,9,0,2,5,13.9,27,8.0,0.0,29.6,854,2012-11-10,2012,11,10,,益城町総合体育館,柏エンゼルクロス,埼玉上尾メディックス,藤本幹朗,,0,3,3,Lose,44,75,61,13:00,14:07,1200,,須藤義宏,松永美志,鳥井昭宏,Home
5,,渡邊美菜,3,■,■,■,,,23,6,3,26.1,2.00,1,0,0,0.0,1,0.33,9,0,2,3,8.3,0,0.0,0.0,-,854,2012-11-10,2012,11,10,,益城町総合体育館,柏エンゼルクロス,埼玉上尾メディックス,藤本幹朗,,0,3,3,Lose,44,75,61,13:00,14:07,1200,,須藤義宏,松永美志,鳥井昭宏,Home
6,,伊藤綾子,3,■,■,■,,,12,4,0,33.3,1.33,0,0,0,-,0,-,8,0,0,3,9.4,0,0.0,0.0,-,854,2012-11-10,2012,11,10,,益城町総合体育館,柏エンゼルクロス,埼玉上尾メディックス,藤本幹朗,,0,3,3,Lose,44,75,61,13:00,14:07,1200,,須藤義宏,松永美志,鳥井昭宏,Home
7,,江森圭美,3,■,■,■,,,26,6,2,23.1,2.00,2,0,0,0.0,1,0.33,6,0,1,3,12.5,16,6.0,0.0,37.5,854,2012-11-10,2012,11,10,,益城町総合体育館,柏エンゼルクロス,埼玉上尾メディックス,藤本幹朗,,0,3,3,Lose,44,75,61,13:00,14:07,1200,,須藤義宏,松永美志,鳥井昭宏,Home
