試合日,年月,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2022-04-09,2022-04,群馬銀行グリーンウイングス,ヴィクトリーナ姫路,1,3,0,18,,藤原愛,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-04-09,2022-04,KUROBEアクアフェアリーズ,ルートインホテルズブリリアントアリーズ,3,1,1,2,,小西愛衣,4,■,■,■,■,nan,3,1,0,33.3,33.3,0.25,0,0,0,-,2,0.50,15,1,2,6,13.3,0,0,0,-,4
2022-04-09,2022-04,KUROBEアクアフェアリーズ,ルートインホテルズブリリアントアリーズ,3,1,1,4,,金杉由香,4,■,■,■,■,nan,24,6,2,25.0,16.7,1.50,3,1,0,33.3,1,0.25,11,0,1,4,6.8,24,10,5,52.1,7
2022-04-09,2022-04,KUROBEアクアフェアリーズ,ルートインホテルズブリリアントアリーズ,3,1,1,5,,菊池杏菜,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,5,0,0,3,15.0,0,0,0,-,0
2022-04-09,2022-04,KUROBEアクアフェアリーズ,ルートインホテルズブリリアントアリーズ,3,1,1,6,,山城愛心,3,□,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,8,0,0,5,15.6,0,0,0,-,0
2022-04-09,2022-04,KUROBEアクアフェアリーズ,ルートインホテルズブリリアントアリーズ,3,1,1,8,,道下ひなの,2,nan,nan,■,■,nan,8,3,0,37.5,37.5,1.50,0,0,0,-,2,1.00,5,0,0,2,10.0,0,0,0,-,5
2022-04-09,2022-04,KUROBEアクアフェアリーズ,ルートインホテルズブリリアントアリーズ,3,1,1,9,L,立石優華,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,15,5,4,46.7,0
2022-04-09,2022-04,KUROBEアクアフェアリーズ,ルートインホテルズブリリアントアリーズ,3,1,1,10,,細沼綾,4,■,■,■,■,nan,12,7,0,58.3,58.3,1.75,0,0,0,-,0,-,6,0,1,2,4.2,1,0,1,50.0,7
2022-04-09,2022-04,KUROBEアクアフェアリーズ,ルートインホテルズブリリアントアリーズ,3,1,1,11,,ラッツメレーテ,4,■,■,■,■,nan,47,20,3,42.6,36.2,5.00,20,7,2,35.0,2,0.50,19,1,3,6,9.2,0,0,0,-,23
2022-04-09,2022-04,KUROBEアクアフェアリーズ,ルートインホテルズブリリアントアリーズ,3,1,1,12,,浮島杏加子,1,nan,nan,□,nan,nan,9,5,0,55.6,55.6,5.00,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,5
2022-04-09,2022-04,KUROBEアクアフェアリーズ,ルートインホテルズブリリアントアリーズ,3,1,1,14,,小杉凜華,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-04-09,2022-04,KUROBEアクアフェアリーズ,ルートインホテルズブリリアントアリーズ,3,1,1,15,,戸部真由香,2,■,■,nan,nan,nan,6,3,0,50.0,50.0,1.50,0,0,0,-,3,1.50,1,0,0,0,0.0,0,0,0,-,6
2022-04-09,2022-04,KUROBEアクアフェアリーズ,ルートインホテルズブリリアントアリーズ,3,1,1,16,,星加輝,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2022-04-09,2022-04,KUROBEアクアフェアリーズ,ルートインホテルズブリリアントアリーズ,3,1,1,19,,福本眸,3,□,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,3,1,2,66.7,0
2022-04-09,2022-04,KUROBEアクアフェアリーズ,ルートインホテルズブリリアントアリーズ,3,1,1,26,,コクラムピンピチャヤ,4,■,■,■,■,nan,30,12,1,40.0,36.7,3.00,3,0,0,0.0,0,-,22,1,3,8,10.2,27,16,7,72.2,13
2022-04-09,2022-04,ルートインホテルズブリリアントアリーズ,KUROBEアクアフェアリーズ,1,3,0,2,,藤岡智恵美,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-04-09,2022-04,ルートインホテルズブリリアントアリーズ,KUROBEアクアフェアリーズ,1,3,0,3,L,水谷真友,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-04-09,2022-04,ルートインホテルズブリリアントアリーズ,KUROBEアクアフェアリーズ,1,3,0,5,,高橋愛未,4,■,■,■,■,nan,32,10,5,31.2,15.6,2.50,2,2,0,100.0,0,-,17,0,1,4,4.4,20,7,5,47.5,10
2022-04-09,2022-04,ルートインホテルズブリリアントアリーズ,KUROBEアクアフェアリーズ,1,3,0,7,,山口真季,4,■,■,■,■,nan,14,7,2,50.0,35.7,1.75,0,0,0,-,2,0.50,9,0,0,3,8.3,0,0,0,-,9
2022-04-09,2022-04,ルートインホテルズブリリアントアリーズ,KUROBEアクアフェアリーズ,1,3,0,9,L,野上菜月,4,〇,〇,〇,〇,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,23,8,2,39.1,0
2022-04-09,2022-04,ルートインホテルズブリリアントアリーズ,KUROBEアクアフェアリーズ,1,3,0,10,,野嶋華鈴,2,nan,□,nan,□,nan,1,1,0,100.0,100.0,0.50,1,1,0,100.0,0,-,4,0,0,1,6.2,2,2,0,100.0,1
2022-04-09,2022-04,ルートインホテルズブリリアントアリーズ,KUROBEアクアフェアリーズ,1,3,0,11,,平原果歩,1,□,nan,nan,nan,nan,2,1,0,50.0,50.0,1.00,0,0,0,-,0,-,1,0,0,0,0.0,1,1,0,100.0,1
2022-04-09,2022-04,ルートインホテルズブリリアントアリーズ,KUROBEアクアフェアリーズ,1,3,0,13,,田中美紅,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-04-09,2022-04,ルートインホテルズブリリアントアリーズ,KUROBEアクアフェアリーズ,1,3,0,14,,村山美佳,4,■,■,■,■,nan,37,11,3,29.7,21.6,2.75,11,5,0,45.5,0,-,12,0,2,2,0.0,0,0,0,-,11
2022-04-09,2022-04,ルートインホテルズブリリアントアリーズ,KUROBEアクアフェアリーズ,1,3,0,15,,平野七菜,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-04-09,2022-04,ルートインホテルズブリリアントアリーズ,KUROBEアクアフェアリーズ,1,3,0,16,,横田実穂,4,■,■,■,■,nan,7,3,0,42.9,42.9,0.75,0,0,0,-,1,0.25,9,0,1,2,2.8,0,0,0,-,4
2022-04-09,2022-04,ルートインホテルズブリリアントアリーズ,KUROBEアクアフェアリーズ,1,3,0,17,,小茂田夏海,4,■,■,■,■,nan,16,4,3,25.0,6.2,1.00,0,0,0,-,3,0.75,13,0,0,4,7.7,0,0,0,-,7
2022-04-09,2022-04,ルートインホテルズブリリアントアリーズ,KUROBEアクアフェアリーズ,1,3,0,18,,岩本周加,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,2,0,-16.7,0,0,0,-,0
2022-04-09,2022-04,ルートインホテルズブリリアントアリーズ,KUROBEアクアフェアリーズ,1,3,0,19,,富澤結花,4,■,■,■,■,nan,30,13,1,43.3,40.0,3.25,1,0,0,0.0,2,0.50,9,0,1,3,5.6,37,14,5,44.6,15
2022-04-10,2022-04,ヴィクトリーナ姫路,群馬銀行グリーンウイングス,3,2,1,1,,貞包里穂,4,□,■,■,■,nan,31,9,3,29.0,19.4,2.25,4,0,0,0.0,1,0.25,20,0,0,7,8.8,10,3,2,40.0,10
2022-04-10,2022-04,ヴィクトリーナ姫路,群馬銀行グリーンウイングス,3,2,1,2,,櫻井美樹,5,■,■,■,■,■,2,0,0,0.0,0.0,-,0,0,0,-,0,-,10,0,1,0,-2.5,0,0,0,-,0
2022-04-10,2022-04,ヴィクトリーナ姫路,群馬銀行グリーンウイングス,3,2,1,3,,大元朱菜,3,nan,□,□,■,nan,4,0,0,0.0,0.0,-,0,0,0,-,0,-,4,0,1,2,6.2,1,0,1,50.0,0
2022-04-10,2022-04,ヴィクトリーナ姫路,群馬銀行グリーンウイングス,3,2,1,4,L,花井萌里,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,22,9,5,52.3,0
2022-04-10,2022-04,ヴィクトリーナ姫路,群馬銀行グリーンウイングス,3,2,1,5,,長野有紗,5,■,■,■,■,■,16,9,1,56.2,50.0,1.80,0,0,0,-,5,1.00,13,1,3,2,5.8,1,0,1,50.0,15
2022-04-10,2022-04,ヴィクトリーナ姫路,群馬銀行グリーンウイングス,3,2,1,6,,プラクセレステ,5,■,■,■,■,■,70,31,5,44.3,37.1,6.20,15,4,3,26.7,2,0.40,16,0,2,3,1.6,1,0,1,50.0,33
2022-04-10,2022-04,ヴィクトリーナ姫路,群馬銀行グリーンウイングス,3,2,1,12,,孫田菜奈,5,■,■,■,■,■,36,14,0,38.9,38.9,2.80,0,0,0,-,1,0.20,17,0,1,6,7.4,54,8,26,38.9,15
2022-04-10,2022-04,ヴィクトリーナ姫路,群馬銀行グリーンウイングス,3,2,1,13,,田中咲希,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-04-10,2022-04,ヴィクトリーナ姫路,群馬銀行グリーンウイングス,3,2,1,14,,佐々木千紘,5,■,■,■,□,■,19,7,1,36.8,31.6,1.40,0,0,0,-,1,0.20,16,1,0,3,10.9,0,0,0,-,9
2022-04-10,2022-04,ヴィクトリーナ姫路,群馬銀行グリーンウイングス,3,2,1,17,,清田萌,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-04-10,2022-04,ヴィクトリーナ姫路,群馬銀行グリーンウイングス,3,2,1,18,,古市梨乃,2,■,nan,nan,nan,■,14,2,4,14.3,-14.3,1.00,0,0,0,-,0,-,8,0,0,1,3.1,5,0,2,20.0,2
2022-04-10,2022-04,ヴィクトリーナ姫路,群馬銀行グリーンウイングス,3,2,1,21,,渡邉かや,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-04-10,2022-04,ヴィクトリーナ姫路,群馬銀行グリーンウイングス,3,2,1,22,,金田莉実,4,□,□,□,nan,□,0,0,0,,,-,0,0,0,-,0,-,5,0,0,3,15.0,0,0,0,-,0
2022-04-10,2022-04,ヴィクトリーナ姫路,群馬銀行グリーンウイングス,3,2,1,23,,坊野明里,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2022-04-10,2022-04,群馬銀行グリーンウイングス,ヴィクトリーナ姫路,2,3,0,2,,吉岡みなみ,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-04-10,2022-04,群馬銀行グリーンウイングス,ヴィクトリーナ姫路,2,3,0,3,,菊地実結,5,■,■,■,■,■,26,9,1,34.6,30.8,1.80,0,0,0,-,1,0.20,18,1,0,8,16.7,0,0,0,-,11
2022-04-10,2022-04,群馬銀行グリーンウイングス,ヴィクトリーナ姫路,2,3,0,4,,クラリッチカルラ,5,■,■,■,■,■,57,15,8,26.3,12.3,3.00,14,2,2,14.3,1,0.20,14,0,3,4,1.8,1,0,0,0.0,16
2022-04-10,2022-04,群馬銀行グリーンウイングス,ヴィクトリーナ姫路,2,3,0,5,,田中瑠奈,5,■,■,■,■,■,57,23,5,40.4,31.6,4.60,10,5,2,50.0,0,-,22,1,1,10,14.8,29,10,10,51.7,24
2022-04-10,2022-04,群馬銀行グリーンウイングス,ヴィクトリーナ姫路,2,3,0,6,,古市彩音,5,■,□,■,■,■,10,5,0,50.0,50.0,1.00,1,0,0,0.0,0,-,8,0,2,2,0.0,0,0,0,-,5
2022-04-10,2022-04,群馬銀行グリーンウイングス,ヴィクトリーナ姫路,2,3,0,8,,中田唯香,2,nan,□,nan,nan,□,10,4,0,40.0,40.0,2.00,1,0,0,0.0,0,-,1,0,0,0,0.0,2,0,2,50.0,4
2022-04-10,2022-04,群馬銀行グリーンウイングス,ヴィクトリーナ姫路,2,3,0,9,,藤井寧々,4,nan,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,4,0,1,2,6.2,0,0,0,-,0
2022-04-10,2022-04,群馬銀行グリーンウイングス,ヴィクトリーナ姫路,2,3,0,10,,新井祥,5,■,■,■,■,■,15,5,0,33.3,33.3,1.00,0,0,0,-,0,-,17,1,0,3,10.3,51,21,15,55.9,6
2022-04-10,2022-04,群馬銀行グリーンウイングス,ヴィクトリーナ姫路,2,3,0,13,,清水愛,2,nan,nan,□,□,nan,2,0,1,0.0,-50.0,-,0,0,0,-,1,0.50,0,0,0,0,-,0,0,0,-,1
2022-04-10,2022-04,群馬銀行グリーンウイングス,ヴィクトリーナ姫路,2,3,0,14,L,栗栖留生,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,18,3,11,47.2,0
2022-04-10,2022-04,群馬銀行グリーンウイングス,ヴィクトリーナ姫路,2,3,0,15,,松尾奈津子,2,□,■,nan,nan,nan,1,1,0,100.0,100.0,0.50,0,0,0,-,0,-,7,0,1,3,7.1,0,0,0,-,1
2022-04-10,2022-04,群馬銀行グリーンウイングス,ヴィクトリーナ姫路,2,3,0,16,,安福若菜,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-04-10,2022-04,群馬銀行グリーンウイングス,ヴィクトリーナ姫路,2,3,0,17,,伊藤寿奈,5,■,■,■,■,■,33,5,1,15.2,12.1,1.00,0,0,0,-,1,0.20,11,0,0,1,2.3,1,1,0,100.0,6
2022-04-10,2022-04,群馬銀行グリーンウイングス,ヴィクトリーナ姫路,2,3,0,18,,藤原愛,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-04-10,2022-04,KUROBEアクアフェアリーズ,ルートインホテルズブリリアントアリーズ,2,3,0,2,,小西愛衣,5,■,■,■,■,■,6,3,0,50.0,50.0,0.60,0,0,0,-,0,-,20,1,1,5,10.0,1,0,0,0.0,4
2022-04-10,2022-04,KUROBEアクアフェアリーズ,ルートインホテルズブリリアントアリーズ,2,3,0,4,,金杉由香,5,■,■,■,■,■,41,7,6,17.1,2.4,1.40,1,0,1,0.0,2,0.40,13,1,1,4,13.5,39,13,9,44.9,10
2022-04-10,2022-04,KUROBEアクアフェアリーズ,ルートインホテルズブリリアントアリーズ,2,3,0,5,,菊池杏菜,4,nan,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,4,0,0,2,12.5,0,0,0,-,0
2022-04-10,2022-04,KUROBEアクアフェアリーズ,ルートインホテルズブリリアントアリーズ,2,3,0,6,,山城愛心,3,□,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,5,0,1,3,10.0,0,0,0,-,0
2022-04-10,2022-04,KUROBEアクアフェアリーズ,ルートインホテルズブリリアントアリーズ,2,3,0,8,,道下ひなの,3,■,■,■,nan,nan,14,2,3,14.3,-7.1,0.67,0,0,0,-,0,-,13,0,2,5,5.8,0,0,0,-,2
2022-04-10,2022-04,KUROBEアクアフェアリーズ,ルートインホテルズブリリアントアリーズ,2,3,0,9,,立石優華,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,2,1,0,50.0,0
2022-04-10,2022-04,KUROBEアクアフェアリーズ,ルートインホテルズブリリアントアリーズ,2,3,0,10,,細沼綾,5,■,■,■,■,■,13,5,0,38.5,38.5,1.00,0,0,0,-,1,0.20,14,0,0,10,17.9,0,0,0,-,6
2022-04-10,2022-04,KUROBEアクアフェアリーズ,ルートインホテルズブリリアントアリーズ,2,3,0,11,,ラッツメレーテ,5,■,■,■,■,■,74,27,8,36.5,25.7,5.40,20,8,5,40.0,6,1.20,16,1,2,7,14.1,0,0,0,-,34
2022-04-10,2022-04,KUROBEアクアフェアリーズ,ルートインホテルズブリリアントアリーズ,2,3,0,12,,浮島杏加子,4,nan,□,□,□,□,18,9,1,50.0,44.4,2.25,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,9
2022-04-10,2022-04,KUROBEアクアフェアリーズ,ルートインホテルズブリリアントアリーズ,2,3,0,13,,梅津憂理,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-04-10,2022-04,KUROBEアクアフェアリーズ,ルートインホテルズブリリアントアリーズ,2,3,0,14,,小杉凜華,2,□,nan,nan,nan,□,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,5,3,2,80.0,0
2022-04-10,2022-04,KUROBEアクアフェアリーズ,ルートインホテルズブリリアントアリーズ,2,3,0,15,,戸部真由香,2,nan,nan,nan,■,■,10,2,0,20.0,20.0,1.00,0,0,0,-,1,0.50,3,0,0,1,8.3,0,0,0,-,3
2022-04-10,2022-04,KUROBEアクアフェアリーズ,ルートインホテルズブリリアントアリーズ,2,3,0,19,L,福本眸,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,27,10,8,51.9,0
2022-04-10,2022-04,KUROBEアクアフェアリーズ,ルートインホテルズブリリアントアリーズ,2,3,0,26,,コクラムピンピチャヤ,5,■,■,■,■,■,58,13,2,22.4,19.0,2.60,6,1,0,16.7,0,-,14,0,0,6,10.7,30,8,8,40.0,13
2022-04-10,2022-04,ルートインホテルズブリリアントアリーズ,KUROBEアクアフェアリーズ,3,2,1,2,,藤岡智恵美,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-04-10,2022-04,ルートインホテルズブリリアントアリーズ,KUROBEアクアフェアリーズ,3,2,1,3,,水谷真友,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-04-10,2022-04,ルートインホテルズブリリアントアリーズ,KUROBEアクアフェアリーズ,3,2,1,5,,高橋愛未,5,■,■,■,■,■,34,10,3,29.4,20.6,2.00,1,1,0,100.0,0,-,22,0,0,7,8.0,27,8,7,42.6,10
2022-04-10,2022-04,ルートインホテルズブリリアントアリーズ,KUROBEアクアフェアリーズ,3,2,1,7,,山口真季,5,■,■,■,■,■,26,5,2,19.2,11.5,1.00,0,0,0,-,4,0.80,18,1,1,7,13.9,0,0,0,-,10
2022-04-10,2022-04,ルートインホテルズブリリアントアリーズ,KUROBEアクアフェアリーズ,3,2,1,9,L,野上菜月,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,20,5,4,35.0,0
2022-04-10,2022-04,ルートインホテルズブリリアントアリーズ,KUROBEアクアフェアリーズ,3,2,1,10,,野嶋華鈴,5,□,□,□,□,□,2,1,0,50.0,50.0,0.20,2,1,0,50.0,0,-,7,0,0,2,7.1,15,4,4,40.0,1
2022-04-10,2022-04,ルートインホテルズブリリアントアリーズ,KUROBEアクアフェアリーズ,3,2,1,11,,平原果歩,4,□,nan,□,□,□,1,0,0,0.0,0.0,-,0,0,0,-,0,-,6,0,0,2,8.3,0,0,0,-,0
2022-04-10,2022-04,ルートインホテルズブリリアントアリーズ,KUROBEアクアフェアリーズ,3,2,1,13,,田中美紅,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-04-10,2022-04,ルートインホテルズブリリアントアリーズ,KUROBEアクアフェアリーズ,3,2,1,14,,村山美佳,5,■,■,■,■,■,59,22,1,37.3,35.6,4.40,8,2,1,25.0,0,-,8,1,1,3,18.8,2,0,1,25.0,23
2022-04-10,2022-04,ルートインホテルズブリリアントアリーズ,KUROBEアクアフェアリーズ,3,2,1,15,,平野七菜,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-04-10,2022-04,ルートインホテルズブリリアントアリーズ,KUROBEアクアフェアリーズ,3,2,1,16,,横田実穂,5,■,■,■,■,■,6,2,0,33.3,33.3,0.40,0,0,0,-,1,0.20,19,1,1,7,13.2,1,0,0,0.0,4
