試合日,年月,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2022-04-10,2022-04,サントリーサンバーズ,ウルフドッグス名古屋,0,3,0,6,,彭世坤,3,■,■,■,nan,nan,8,4,0,50.0,50.0,1.33,0,0,0,-,2,0.67,10,0,3,2,-2.5,2,0,1,25.0,6
2022-04-10,2022-04,サントリーサンバーズ,ウルフドッグス名古屋,0,3,0,7,,デアルマスアライン,3,□,□,□,nan,nan,6,1,0,16.7,16.7,0.33,0,0,0,-,0,-,5,0,1,1,0.0,2,0,1,25.0,1
2022-04-10,2022-04,サントリーサンバーズ,ウルフドッグス名古屋,0,3,0,8,,柳田将洋,3,■,■,■,nan,nan,12,6,1,50.0,41.7,2.00,4,2,1,50.0,0,-,8,0,2,3,3.1,5,0,0,0.0,6
2022-04-10,2022-04,サントリーサンバーズ,ウルフドッグス名古屋,0,3,0,9,,大宅真樹,3,■,■,■,nan,nan,1,1,0,100.0,100.0,0.33,0,0,0,-,1,0.33,9,0,3,2,-2.8,0,0,0,-,2
2022-04-10,2022-04,サントリーサンバーズ,ウルフドッグス名古屋,0,3,0,10,,藤中謙也,3,■,■,■,nan,nan,8,1,1,12.5,0.0,0.33,2,0,0,0.0,1,0.33,6,0,0,0,0.0,36,15,8,52.8,2
2022-04-10,2022-04,サントリーサンバーズ,ウルフドッグス名古屋,0,3,0,11,,秦耕介,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-04-10,2022-04,サントリーサンバーズ,ウルフドッグス名古屋,0,3,0,12,,佐藤謙次,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-04-10,2022-04,サントリーサンバーズ,ウルフドッグス名古屋,0,3,0,13,,ムセルスキードミトリー,3,■,■,■,nan,nan,31,19,3,61.3,51.6,6.33,14,9,2,64.3,1,0.33,15,1,4,5,8.3,0,0,0,-,21
2022-04-10,2022-04,サントリーサンバーズ,ウルフドッグス名古屋,0,3,0,15,L,喜入祥充,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-04-10,2022-04,サントリーサンバーズ,ウルフドッグス名古屋,0,3,0,18,,小川猛,2,nan,■,■,nan,nan,7,2,0,28.6,28.6,1.00,0,0,0,-,1,0.50,7,0,1,1,0.0,1,0,1,50.0,3
2022-04-10,2022-04,サントリーサンバーズ,ウルフドッグス名古屋,0,3,0,20,,西田寛基,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,0,1,6.2,0,0,0,-,0
2022-04-10,2022-04,サントリーサンバーズ,ウルフドッグス名古屋,0,3,0,22,,鍬田憲伸,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
2022-04-17,2022-04,ウルフドッグス名古屋,サントリーサンバーズ,0,3,0,1,,山田脩造,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-04-17,2022-04,ウルフドッグス名古屋,サントリーサンバーズ,0,3,0,2,,山近哲,1,nan,nan,□,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2022-04-17,2022-04,ウルフドッグス名古屋,サントリーサンバーズ,0,3,0,3,,クレクバルトシュ,3,■,■,■,nan,nan,34,19,3,55.9,47.1,6.33,18,10,1,55.6,1,0.33,11,0,3,5,4.5,0,0,0,-,20
2022-04-17,2022-04,ウルフドッグス名古屋,サントリーサンバーズ,0,3,0,5,,前田一誠,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,0,2,12.5,0,0,0,-,0
2022-04-17,2022-04,ウルフドッグス名古屋,サントリーサンバーズ,0,3,0,6,,近裕崇,3,■,■,■,nan,nan,4,2,0,50.0,50.0,0.67,0,0,0,-,0,-,6,0,1,1,0.0,0,0,0,-,2
2022-04-17,2022-04,ウルフドッグス名古屋,サントリーサンバーズ,0,3,0,11,,傳田亮太,3,■,■,■,nan,nan,6,4,0,66.7,66.7,1.33,0,0,0,-,2,0.67,4,0,0,0,0.0,2,1,1,75.0,6
2022-04-17,2022-04,ウルフドッグス名古屋,サントリーサンバーズ,0,3,0,13,,小山貴稀,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-04-17,2022-04,ウルフドッグス名古屋,サントリーサンバーズ,0,3,0,19,,高橋良,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-04-17,2022-04,ウルフドッグス名古屋,サントリーサンバーズ,0,3,0,20,,川口太一,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-04-17,2022-04,ウルフドッグス名古屋,サントリーサンバーズ,0,3,0,21,,永露元稀,3,■,■,■,nan,nan,2,1,1,50.0,0.0,0.33,0,0,0,-,0,-,6,0,1,0,-4.2,0,0,0,-,1
2022-04-17,2022-04,ウルフドッグス名古屋,サントリーサンバーズ,0,3,0,22,,高梨健太,3,■,■,■,nan,nan,12,3,3,25.0,0.0,1.00,4,1,1,25.0,0,-,10,0,2,4,5.0,15,9,3,70.0,3
2022-04-17,2022-04,ウルフドッグス名古屋,サントリーサンバーズ,0,3,0,23,,勝岡将斗,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-,0
2022-04-17,2022-04,ウルフドッグス名古屋,サントリーサンバーズ,0,3,0,24,L,小川智大,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,21,12,4,66.7,0
2022-04-17,2022-04,ウルフドッグス名古屋,サントリーサンバーズ,0,3,0,26,,山崎彰都,3,■,■,■,nan,nan,17,7,1,41.2,35.3,2.33,3,1,1,33.3,0,-,10,0,2,4,5.0,19,9,5,60.5,7
2022-04-17,2022-04,サントリーサンバーズ,ウルフドッグス名古屋,3,0,1,1,L,鶴田大樹,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,10,5,1,55.0,0
2022-04-17,2022-04,サントリーサンバーズ,ウルフドッグス名古屋,3,0,1,3,,小野遥輝,3,■,■,■,nan,nan,6,6,0,100.0,100.0,2.00,0,0,0,-,5,1.67,11,0,3,0,-6.8,1,1,0,100.0,11
2022-04-17,2022-04,サントリーサンバーズ,ウルフドッグス名古屋,3,0,1,6,,彭世坤,3,■,■,■,nan,nan,8,6,0,75.0,75.0,2.00,0,0,0,-,5,1.67,7,1,2,1,10.7,1,0,0,0.0,12
2022-04-17,2022-04,サントリーサンバーズ,ウルフドッグス名古屋,3,0,1,7,,デアルマスアライン,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-04-17,2022-04,サントリーサンバーズ,ウルフドッグス名古屋,3,0,1,8,,柳田将洋,3,■,■,■,nan,nan,9,5,0,55.6,55.6,1.67,4,3,0,75.0,0,-,14,2,3,4,16.1,10,4,2,50.0,7
2022-04-17,2022-04,サントリーサンバーズ,ウルフドッグス名古屋,3,0,1,9,,大宅真樹,3,■,■,■,nan,nan,1,1,0,100.0,100.0,0.33,0,0,0,-,0,-,9,0,1,1,0.0,1,0,0,0.0,1
2022-04-17,2022-04,サントリーサンバーズ,ウルフドッグス名古屋,3,0,1,10,,藤中謙也,3,■,■,■,nan,nan,9,6,0,66.7,66.7,2.00,2,2,0,100.0,1,0.33,10,0,1,1,0.0,23,10,7,58.7,7
2022-04-17,2022-04,サントリーサンバーズ,ウルフドッグス名古屋,3,0,1,11,,秦耕介,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-04-17,2022-04,サントリーサンバーズ,ウルフドッグス名古屋,3,0,1,12,,佐藤謙次,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-04-17,2022-04,サントリーサンバーズ,ウルフドッグス名古屋,3,0,1,13,,ムセルスキードミトリー,3,■,■,■,nan,nan,22,14,1,63.6,59.1,4.67,10,5,1,50.0,0,-,18,3,2,3,18.1,0,0,0,-,17
2022-04-17,2022-04,サントリーサンバーズ,ウルフドッグス名古屋,3,0,1,15,L,喜入祥充,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-04-17,2022-04,サントリーサンバーズ,ウルフドッグス名古屋,3,0,1,18,,小川猛,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-04-17,2022-04,サントリーサンバーズ,ウルフドッグス名古屋,3,0,1,20,,西田寛基,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,0,1,6.2,0,0,0,-,0
2022-04-17,2022-04,サントリーサンバーズ,ウルフドッグス名古屋,3,0,1,22,,鍬田憲伸,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0,0,-,0
2022-04-17,2022-04,ウルフドッグス名古屋,サントリーサンバーズ,0,1,0,1,,山田脩造,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-04-17,2022-04,ウルフドッグス名古屋,サントリーサンバーズ,0,1,0,2,,山近哲,1,■,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,2,0,-25.0,0,0,0,-,0
2022-04-17,2022-04,ウルフドッグス名古屋,サントリーサンバーズ,0,1,0,3,,クレクバルトシュ,1,■,nan,nan,nan,nan,19,7,1,36.8,31.6,7.00,4,1,0,25.0,0,-,3,0,1,2,8.3,1,1,0,100.0,7
2022-04-17,2022-04,ウルフドッグス名古屋,サントリーサンバーズ,0,1,0,4,,伏見大和,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-04-17,2022-04,ウルフドッグス名古屋,サントリーサンバーズ,0,1,0,5,,前田一誠,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-04-17,2022-04,ウルフドッグス名古屋,サントリーサンバーズ,0,1,0,6,,近裕崇,1,□,nan,nan,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,1,1.00,1,0,0,1,25.0,0,0,0,-,1
2022-04-17,2022-04,ウルフドッグス名古屋,サントリーサンバーズ,0,1,0,11,,傳田亮太,1,■,nan,nan,nan,nan,2,2,0,100.0,100.0,2.00,0,0,0,-,0,-,1,0,0,0,0.0,1,0,1,50.0,2
2022-04-17,2022-04,ウルフドッグス名古屋,サントリーサンバーズ,0,1,0,19,,高橋良,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-04-17,2022-04,ウルフドッグス名古屋,サントリーサンバーズ,0,1,0,20,,川口太一,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-04-17,2022-04,ウルフドッグス名古屋,サントリーサンバーズ,0,1,0,21,,永露元稀,1,■,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,1,0,-6.2,1,0,0,0.0,0
2022-04-17,2022-04,ウルフドッグス名古屋,サントリーサンバーズ,0,1,0,22,,高梨健太,1,■,nan,nan,nan,nan,2,1,0,50.0,50.0,1.00,1,1,0,100.0,0,-,3,0,2,1,-8.3,8,4,2,62.5,1
2022-04-17,2022-04,ウルフドッグス名古屋,サントリーサンバーズ,0,1,0,23,,勝岡将斗,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2022-04-17,2022-04,ウルフドッグス名古屋,サントリーサンバーズ,0,1,0,24,L,小川智大,1,●,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,3,0,2,33.3,0
2022-04-17,2022-04,ウルフドッグス名古屋,サントリーサンバーズ,0,1,0,26,,山崎彰都,1,■,nan,nan,nan,nan,4,2,0,50.0,50.0,2.00,1,1,0,100.0,0,-,2,0,0,1,12.5,7,3,4,71.4,2
2022-04-17,2022-04,サントリーサンバーズ,ウルフドッグス名古屋,1,0,0,1,L,鶴田大樹,1,●,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,5,3,0,60.0,0
2022-04-17,2022-04,サントリーサンバーズ,ウルフドッグス名古屋,1,0,0,3,,小野遥輝,1,■,nan,nan,nan,nan,2,1,0,50.0,50.0,1.00,0,0,0,-,0,-,5,0,0,0,0.0,0,0,0,-,1
2022-04-17,2022-04,サントリーサンバーズ,ウルフドッグス名古屋,1,0,0,6,,彭世坤,1,■,nan,nan,nan,nan,2,2,0,100.0,100.0,2.00,0,0,0,-,2,2.00,2,0,1,0,-12.5,0,0,0,-,4
2022-04-17,2022-04,サントリーサンバーズ,ウルフドッグス名古屋,1,0,0,7,,デアルマスアライン,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-04-17,2022-04,サントリーサンバーズ,ウルフドッグス名古屋,1,0,0,8,,柳田将洋,1,■,nan,nan,nan,nan,2,1,0,50.0,50.0,1.00,1,0,0,0.0,1,1.00,2,0,1,1,0.0,1,0,0,0.0,2
2022-04-17,2022-04,サントリーサンバーズ,ウルフドッグス名古屋,1,0,0,9,,大宅真樹,1,■,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,6,0,2,1,-4.2,0,0,0,-,0
2022-04-17,2022-04,サントリーサンバーズ,ウルフドッグス名古屋,1,0,0,10,,藤中謙也,1,■,nan,nan,nan,nan,2,2,0,100.0,100.0,2.00,1,1,0,100.0,0,-,3,0,0,0,0.0,5,2,1,50.0,2
2022-04-17,2022-04,サントリーサンバーズ,ウルフドッグス名古屋,1,0,0,11,,秦耕介,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-04-17,2022-04,サントリーサンバーズ,ウルフドッグス名古屋,1,0,0,12,,佐藤謙次,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-04-17,2022-04,サントリーサンバーズ,ウルフドッグス名古屋,1,0,0,13,,ムセルスキードミトリー,1,■,nan,nan,nan,nan,13,8,0,61.5,61.5,8.00,3,3,0,100.0,0,-,4,0,0,2,12.5,0,0,0,-,8
2022-04-17,2022-04,サントリーサンバーズ,ウルフドッグス名古屋,1,0,0,15,L,喜入祥充,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-04-17,2022-04,サントリーサンバーズ,ウルフドッグス名古屋,1,0,0,18,,小川猛,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-04-17,2022-04,サントリーサンバーズ,ウルフドッグス名古屋,1,0,0,20,,西田寛基,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-,0
2022-04-17,2022-04,サントリーサンバーズ,ウルフドッグス名古屋,1,0,0,22,,鍬田憲伸,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
