No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Get Point,Lose Point,Game Time,Start Time,End Time,Spectators,Jury,Chief Umpire,Sub Umpire,Judgeman,Home Away
5,,関根ヒカル,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,506,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,ヴォレアス北海道,警視庁フォートファイターズ,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,0,3,Win,76,65,74,14:00,15:27,565,印藤智一,大井悠矢,藤井靖香,大友大輔,Home
6,L,渡辺俊介,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,7,5.0,1.0,78.6,506,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,ヴォレアス北海道,警視庁フォートファイターズ,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,0,3,Win,76,65,74,14:00,15:27,565,印藤智一,大井悠矢,藤井靖香,大友大輔,Home
7,,越川優,2,■,■,,,,7,2,0,28.6,1.00,3,1,0,33.3,0,-,8,3,1,0,34.4,18,8.0,6.0,61.1,506,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,ヴォレアス北海道,警視庁フォートファイターズ,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,0,3,Win,76,65,74,14:00,15:27,565,印藤智一,大井悠矢,藤井靖香,大友大輔,Home
9,,佐々木博秋,3,■,■,■,,,18,6,3,33.3,2.00,7,2,2,28.6,0,-,12,0,1,2,2.1,11,8.0,2.0,81.8,506,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,ヴォレアス北海道,警視庁フォートファイターズ,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,0,3,Win,76,65,74,14:00,15:27,565,印藤智一,大井悠矢,藤井靖香,大友大輔,Home
10,,戸田拓也,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,506,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,ヴォレアス北海道,警視庁フォートファイターズ,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,0,3,Win,76,65,74,14:00,15:27,565,印藤智一,大井悠矢,藤井靖香,大友大輔,Home
11,,本澤凌斗,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,506,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,ヴォレアス北海道,警視庁フォートファイターズ,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,0,3,Win,76,65,74,14:00,15:27,565,印藤智一,大井悠矢,藤井靖香,大友大輔,Home
14,,張育陞,3,■,■,■,,,36,21,4,58.3,7.00,18,12,1,66.7,4,1.33,13,1,3,1,3.8,0,0.0,0.0,-,506,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,ヴォレアス北海道,警視庁フォートファイターズ,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,0,3,Win,76,65,74,14:00,15:27,565,印藤智一,大井悠矢,藤井靖香,大友大輔,Home
15,,加藤伊織,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,506,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,ヴォレアス北海道,警視庁フォートファイターズ,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,0,3,Win,76,65,74,14:00,15:27,565,印藤智一,大井悠矢,藤井靖香,大友大輔,Home
17,,酒井駿,1,,,■,,,9,4,0,44.4,4.00,1,1,0,100.0,0,-,5,1,0,1,25.0,7,5.0,2.0,85.7,506,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,ヴォレアス北海道,警視庁フォートファイターズ,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,0,3,Win,76,65,74,14:00,15:27,565,印藤智一,大井悠矢,藤井靖香,大友大輔,Home
18,,後藤万澄,3,■,■,■,,,6,3,0,50.0,1.00,0,0,0,-,1,0.33,17,0,0,0,0.0,1,1.0,0.0,100.0,506,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,ヴォレアス北海道,警視庁フォートファイターズ,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,0,3,Win,76,65,74,14:00,15:27,565,印藤智一,大井悠矢,藤井靖香,大友大輔,Home
19,,浜田翔太,3,■,■,■,,,0,0,0,-,-,0,0,0,-,0,-,13,0,0,4,7.7,0,0.0,0.0,-,506,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,ヴォレアス北海道,警視庁フォートファイターズ,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,0,3,Win,76,65,74,14:00,15:27,565,印藤智一,大井悠矢,藤井靖香,大友大輔,Home
23,,田城広光,1,,,■,,,3,1,1,33.3,1.00,0,0,0,-,2,2.00,3,0,2,0,-16.7,6,6.0,0.0,100.0,506,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,ヴォレアス北海道,警視庁フォートファイターズ,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,0,3,Win,76,65,74,14:00,15:27,565,印藤智一,大井悠矢,藤井靖香,大友大輔,Home
1,,小川貴大,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,506,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,警視庁フォートファイターズ,ヴォレアス北海道,平林康裕,中道元貴,0,3,3,Lose,65,76,74,14:00,15:27,565,印藤智一,大井悠矢,藤井靖香,大友大輔,Away
2,,伊藤裕之介,3,■,■,■,,,1,1,0,100.0,0.33,0,0,0,-,1,0.33,9,0,1,0,-2.8,0,0.0,0.0,-,506,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,警視庁フォートファイターズ,ヴォレアス北海道,平林康裕,中道元貴,0,3,3,Lose,65,76,74,14:00,15:27,565,印藤智一,大井悠矢,藤井靖香,大友大輔,Away
3,,水野貴文,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,506,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,警視庁フォートファイターズ,ヴォレアス北海道,平林康裕,中道元貴,0,3,3,Lose,65,76,74,14:00,15:27,565,印藤智一,大井悠矢,藤井靖香,大友大輔,Away
5,,大野隆一,3,■,■,■,,,11,8,1,72.7,2.67,0,0,0,-,0,-,10,0,0,1,2.5,4,3.0,1.0,87.5,506,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,警視庁フォートファイターズ,ヴォレアス北海道,平林康裕,中道元貴,0,3,3,Lose,65,76,74,14:00,15:27,565,印藤智一,大井悠矢,藤井靖香,大友大輔,Away
6,,松本幸博,3,■,■,■,,,12,1,2,8.3,0.33,0,0,0,-,1,0.33,8,0,1,0,-3.1,20,9.0,4.0,55.0,506,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,警視庁フォートファイターズ,ヴォレアス北海道,平林康裕,中道元貴,0,3,3,Lose,65,76,74,14:00,15:27,565,印藤智一,大井悠矢,藤井靖香,大友大輔,Away
9,,新垣宗之,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,506,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,警視庁フォートファイターズ,ヴォレアス北海道,平林康裕,中道元貴,0,3,3,Lose,65,76,74,14:00,15:27,565,印藤智一,大井悠矢,藤井靖香,大友大輔,Away
11,,平原隆也,3,■,■,■,,,15,7,2,46.7,2.33,1,0,1,0.0,0,-,12,1,5,2,2.1,36,17.0,15.0,68.1,506,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,警視庁フォートファイターズ,ヴォレアス北海道,平林康裕,中道元貴,0,3,3,Lose,65,76,74,14:00,15:27,565,印藤智一,大井悠矢,藤井靖香,大友大輔,Away
14,,中道元貴,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,4,0,3,1,-12.5,0,0.0,0.0,-,506,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,警視庁フォートファイターズ,ヴォレアス北海道,平林康裕,中道元貴,0,3,3,Lose,65,76,74,14:00,15:27,565,印藤智一,大井悠矢,藤井靖香,大友大輔,Away
15,,河西敦司,3,■,■,■,,,28,14,3,50.0,4.67,12,4,0,33.3,0,-,14,1,0,1,8.9,0,0.0,0.0,-,506,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,警視庁フォートファイターズ,ヴォレアス北海道,平林康裕,中道元貴,0,3,3,Lose,65,76,74,14:00,15:27,565,印藤智一,大井悠矢,藤井靖香,大友大輔,Away
16,,金子優海,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,506,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,警視庁フォートファイターズ,ヴォレアス北海道,平林康裕,中道元貴,0,3,3,Lose,65,76,74,14:00,15:27,565,印藤智一,大井悠矢,藤井靖香,大友大輔,Away
18,L,吉澤玄祐,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,4,0.0,3.0,37.5,506,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,警視庁フォートファイターズ,ヴォレアス北海道,平林康裕,中道元貴,0,3,3,Lose,65,76,74,14:00,15:27,565,印藤智一,大井悠矢,藤井靖香,大友大輔,Away
19,L,神谷昂紀,3,〇,〇,〇,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,506,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,警視庁フォートファイターズ,ヴォレアス北海道,平林康裕,中道元貴,0,3,3,Lose,65,76,74,14:00,15:27,565,印藤智一,大井悠矢,藤井靖香,大友大輔,Away
22,,阿部翼,3,■,■,■,,,13,7,0,53.8,2.33,0,0,0,-,3,1.00,9,0,0,1,2.8,1,0.0,1.0,50.0,506,2021-10-31,2021,10,31,北海道,道北アークス大雪アリーナ,警視庁フォートファイターズ,ヴォレアス北海道,平林康裕,中道元貴,0,3,3,Lose,65,76,74,14:00,15:27,565,印藤智一,大井悠矢,藤井靖香,大友大輔,Away
1,,伊澤啓生,3,■,■,■,,,21,14,0,66.7,4.67,3,1,0,33.3,1,0.33,10,0,1,0,-2.5,8,5.0,1.0,68.8,509,2021-11-06,2021,11,06,茨城県,霞ヶ浦文化体育会館,大同特殊鋼レッドスター,兵庫デルフィーノ,平野晃多,,3,0,3,Win,75,55,65,10:30,11:41,371,小林朝実,上總向貴,屋貝直也,須永智紀,Home
2,,渡邊和馬,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0.0,0.0,-,509,2021-11-06,2021,11,06,茨城県,霞ヶ浦文化体育会館,大同特殊鋼レッドスター,兵庫デルフィーノ,平野晃多,,3,0,3,Win,75,55,65,10:30,11:41,371,小林朝実,上總向貴,屋貝直也,須永智紀,Home
3,,吉田魁成,3,■,■,■,,,10,8,0,80.0,2.67,0,0,0,-,1,0.33,10,0,1,3,5.0,0,0.0,0.0,-,509,2021-11-06,2021,11,06,茨城県,霞ヶ浦文化体育会館,大同特殊鋼レッドスター,兵庫デルフィーノ,平野晃多,,3,0,3,Win,75,55,65,10:30,11:41,371,小林朝実,上總向貴,屋貝直也,須永智紀,Home
6,,三渡たくみ,3,■,■,■,,,6,1,0,16.7,0.33,0,0,0,-,1,0.33,8,0,2,1,-3.1,0,0.0,0.0,-,509,2021-11-06,2021,11,06,茨城県,霞ヶ浦文化体育会館,大同特殊鋼レッドスター,兵庫デルフィーノ,平野晃多,,3,0,3,Win,75,55,65,10:30,11:41,371,小林朝実,上總向貴,屋貝直也,須永智紀,Home
7,L,津田大地,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,20,10.0,4.0,60.0,509,2021-11-06,2021,11,06,茨城県,霞ヶ浦文化体育会館,大同特殊鋼レッドスター,兵庫デルフィーノ,平野晃多,,3,0,3,Win,75,55,65,10:30,11:41,371,小林朝実,上總向貴,屋貝直也,須永智紀,Home
8,,森陽希,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,509,2021-11-06,2021,11,06,茨城県,霞ヶ浦文化体育会館,大同特殊鋼レッドスター,兵庫デルフィーノ,平野晃多,,3,0,3,Win,75,55,65,10:30,11:41,371,小林朝実,上總向貴,屋貝直也,須永智紀,Home
9,,長谷川優太,3,■,■,■,,,0,0,0,-,-,0,0,0,-,0,-,8,0,2,0,-6.2,0,0.0,0.0,-,509,2021-11-06,2021,11,06,茨城県,霞ヶ浦文化体育会館,大同特殊鋼レッドスター,兵庫デルフィーノ,平野晃多,,3,0,3,Win,75,55,65,10:30,11:41,371,小林朝実,上總向貴,屋貝直也,須永智紀,Home
10,,二五田大輔,3,■,■,■,,,9,4,2,44.4,1.33,1,0,1,0.0,1,0.33,15,1,0,3,11.7,8,4.0,2.0,62.5,509,2021-11-06,2021,11,06,茨城県,霞ヶ浦文化体育会館,大同特殊鋼レッドスター,兵庫デルフィーノ,平野晃多,,3,0,3,Win,75,55,65,10:30,11:41,371,小林朝実,上總向貴,屋貝直也,須永智紀,Home
11,,嶋田希隆,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,509,2021-11-06,2021,11,06,茨城県,霞ヶ浦文化体育会館,大同特殊鋼レッドスター,兵庫デルフィーノ,平野晃多,,3,0,3,Win,75,55,65,10:30,11:41,371,小林朝実,上總向貴,屋貝直也,須永智紀,Home
13,,境龍生,2,,□,□,,,7,4,0,57.1,2.00,1,1,0,100.0,0,-,1,0,0,1,25.0,4,2.0,1.0,62.5,509,2021-11-06,2021,11,06,茨城県,霞ヶ浦文化体育会館,大同特殊鋼レッドスター,兵庫デルフィーノ,平野晃多,,3,0,3,Win,75,55,65,10:30,11:41,371,小林朝実,上總向貴,屋貝直也,須永智紀,Home
14,,大坪剛,1,,,□,,,1,1,0,100.0,1.00,0,0,0,-,0,-,2,0,0,0,0.0,2,2.0,0.0,100.0,509,2021-11-06,2021,11,06,茨城県,霞ヶ浦文化体育会館,大同特殊鋼レッドスター,兵庫デルフィーノ,平野晃多,,3,0,3,Win,75,55,65,10:30,11:41,371,小林朝実,上總向貴,屋貝直也,須永智紀,Home
15,,清水遼,2,□,,□,,,0,0,0,-,-,0,0,0,-,0,-,5,1,0,2,30.0,0,0.0,0.0,-,509,2021-11-06,2021,11,06,茨城県,霞ヶ浦文化体育会館,大同特殊鋼レッドスター,兵庫デルフィーノ,平野晃多,,3,0,3,Win,75,55,65,10:30,11:41,371,小林朝実,上總向貴,屋貝直也,須永智紀,Home
17,,舩倉拓登,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,6,0,0,1,4.2,0,0.0,0.0,-,509,2021-11-06,2021,11,06,茨城県,霞ヶ浦文化体育会館,大同特殊鋼レッドスター,兵庫デルフィーノ,平野晃多,,3,0,3,Win,75,55,65,10:30,11:41,371,小林朝実,上總向貴,屋貝直也,須永智紀,Home
18,,寺尾壮太,3,■,■,■,,,14,6,1,42.9,2.00,3,2,1,66.7,0,-,7,0,4,0,-14.3,0,0.0,0.0,-,509,2021-11-06,2021,11,06,茨城県,霞ヶ浦文化体育会館,大同特殊鋼レッドスター,兵庫デルフィーノ,平野晃多,,3,0,3,Win,75,55,65,10:30,11:41,371,小林朝実,上總向貴,屋貝直也,須永智紀,Home
1,,西澤岳,3,■,■,■,,,11,6,1,54.5,2.00,0,0,0,-,3,1.00,9,0,5,0,-13.9,3,2.0,0.0,66.7,509,2021-11-06,2021,11,06,茨城県,霞ヶ浦文化体育会館,兵庫デルフィーノ,大同特殊鋼レッドスター,ﾏｲｹﾙﾎﾞｾﾝｽ,井上人哉,0,3,3,Lose,55,75,65,10:30,11:41,371,小林朝実,上總向貴,屋貝直也,須永智紀,Away
2,,白川佑樹,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,509,2021-11-06,2021,11,06,茨城県,霞ヶ浦文化体育会館,兵庫デルフィーノ,大同特殊鋼レッドスター,ﾏｲｹﾙﾎﾞｾﾝｽ,井上人哉,0,3,3,Lose,55,75,65,10:30,11:41,371,小林朝実,上總向貴,屋貝直也,須永智紀,Away
3,,逢沢亘,3,■,■,■,,,12,6,1,50.0,2.00,0,0,0,-,0,-,10,1,2,3,12.5,0,0.0,0.0,-,509,2021-11-06,2021,11,06,茨城県,霞ヶ浦文化体育会館,兵庫デルフィーノ,大同特殊鋼レッドスター,ﾏｲｹﾙﾎﾞｾﾝｽ,井上人哉,0,3,3,Lose,55,75,65,10:30,11:41,371,小林朝実,上總向貴,屋貝直也,須永智紀,Away
4,,梅村靖二,3,■,■,■,,,28,13,3,46.4,4.33,5,1,1,20.0,2,0.67,10,0,5,1,-10.0,7,3.0,1.0,50.0,509,2021-11-06,2021,11,06,茨城県,霞ヶ浦文化体育会館,兵庫デルフィーノ,大同特殊鋼レッドスター,ﾏｲｹﾙﾎﾞｾﾝｽ,井上人哉,0,3,3,Lose,55,75,65,10:30,11:41,371,小林朝実,上總向貴,屋貝直也,須永智紀,Away
5,,中野将太,3,■,■,■,,,2,0,0,0.0,-,0,0,0,-,0,-,10,1,0,2,15.0,0,0.0,0.0,-,509,2021-11-06,2021,11,06,茨城県,霞ヶ浦文化体育会館,兵庫デルフィーノ,大同特殊鋼レッドスター,ﾏｲｹﾙﾎﾞｾﾝｽ,井上人哉,0,3,3,Lose,55,75,65,10:30,11:41,371,小林朝実,上總向貴,屋貝直也,須永智紀,Away
6,,サラダナエイダン,3,■,■,■,,,21,5,1,23.8,1.67,5,1,1,20.0,1,0.33,6,0,2,0,-8.3,0,0.0,0.0,-,509,2021-11-06,2021,11,06,茨城県,霞ヶ浦文化体育会館,兵庫デルフィーノ,大同特殊鋼レッドスター,ﾏｲｹﾙﾎﾞｾﾝｽ,井上人哉,0,3,3,Lose,55,75,65,10:30,11:41,371,小林朝実,上總向貴,屋貝直也,須永智紀,Away
9,,藤元公貴,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,509,2021-11-06,2021,11,06,茨城県,霞ヶ浦文化体育会館,兵庫デルフィーノ,大同特殊鋼レッドスター,ﾏｲｹﾙﾎﾞｾﾝｽ,井上人哉,0,3,3,Lose,55,75,65,10:30,11:41,371,小林朝実,上總向貴,屋貝直也,須永智紀,Away
11,,澁谷杜斗,2,,□,□,,,1,0,0,0.0,-,1,0,0,0.0,0,-,2,0,0,0,0.0,2,1.0,0.0,50.0,509,2021-11-06,2021,11,06,茨城県,霞ヶ浦文化体育会館,兵庫デルフィーノ,大同特殊鋼レッドスター,ﾏｲｹﾙﾎﾞｾﾝｽ,井上人哉,0,3,3,Lose,55,75,65,10:30,11:41,371,小林朝実,上總向貴,屋貝直也,須永智紀,Away
12,,饒平名丈衣,3,■,■,■,,,15,3,5,20.0,1.00,0,0,0,-,0,-,8,0,1,2,3.1,24,10.0,10.0,62.5,509,2021-11-06,2021,11,06,茨城県,霞ヶ浦文化体育会館,兵庫デルフィーノ,大同特殊鋼レッドスター,ﾏｲｹﾙﾎﾞｾﾝｽ,井上人哉,0,3,3,Lose,55,75,65,10:30,11:41,371,小林朝実,上總向貴,屋貝直也,須永智紀,Away
14,,林優作,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,509,2021-11-06,2021,11,06,茨城県,霞ヶ浦文化体育会館,兵庫デルフィーノ,大同特殊鋼レッドスター,ﾏｲｹﾙﾎﾞｾﾝｽ,井上人哉,0,3,3,Lose,55,75,65,10:30,11:41,371,小林朝実,上總向貴,屋貝直也,須永智紀,Away
15,,藤原郷介,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0.0,0.0,-,509,2021-11-06,2021,11,06,茨城県,霞ヶ浦文化体育会館,兵庫デルフィーノ,大同特殊鋼レッドスター,ﾏｲｹﾙﾎﾞｾﾝｽ,井上人哉,0,3,3,Lose,55,75,65,10:30,11:41,371,小林朝実,上總向貴,屋貝直也,須永智紀,Away
22,,奥田晃,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,509,2021-11-06,2021,11,06,茨城県,霞ヶ浦文化体育会館,兵庫デルフィーノ,大同特殊鋼レッドスター,ﾏｲｹﾙﾎﾞｾﾝｽ,井上人哉,0,3,3,Lose,55,75,65,10:30,11:41,371,小林朝実,上總向貴,屋貝直也,須永智紀,Away
24,L,平井銀次,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,509,2021-11-06,2021,11,06,茨城県,霞ヶ浦文化体育会館,兵庫デルフィーノ,大同特殊鋼レッドスター,ﾏｲｹﾙﾎﾞｾﾝｽ,井上人哉,0,3,3,Lose,55,75,65,10:30,11:41,371,小林朝実,上總向貴,屋貝直也,須永智紀,Away
27,L,森愛樹,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,25,14.0,7.0,70.0,509,2021-11-06,2021,11,06,茨城県,霞ヶ浦文化体育会館,兵庫デルフィーノ,大同特殊鋼レッドスター,ﾏｲｹﾙﾎﾞｾﾝｽ,井上人哉,0,3,3,Lose,55,75,65,10:30,11:41,371,小林朝実,上總向貴,屋貝直也,須永智紀,Away
1,,エバデダンジェフリー　宇意,3,■,■,■,,,11,8,2,72.7,2.67,0,0,0,-,1,0.33,5,0,1,2,5.0,0,0.0,0.0,-,511,2021-11-06,2021,11,06,岐阜県,感謝と挑戦のTYK体育館（多治見市総合体育館）,富士通カワサキレッドスピリッツ,クボタスピアーズ,山本道彦,廣本遥,3,0,3,Win,75,54,69,12:00,13:15,0,伊藤博之,有乗正志,加藤知也,熊崎美穂子,Home
2,,松坂洸汰,1,,,□,,,1,1,0,100.0,1.00,0,0,0,-,0,-,1,0,0,1,25.0,0,0.0,0.0,-,511,2021-11-06,2021,11,06,岐阜県,感謝と挑戦のTYK体育館（多治見市総合体育館）,富士通カワサキレッドスピリッツ,クボタスピアーズ,山本道彦,廣本遥,3,0,3,Win,75,54,69,12:00,13:15,0,伊藤博之,有乗正志,加藤知也,熊崎美穂子,Home
4,,柳田百織,3,■,■,■,,,25,16,1,64.0,5.33,8,5,1,62.5,1,0.33,9,0,3,1,-5.6,0,0.0,0.0,-,511,2021-11-06,2021,11,06,岐阜県,感謝と挑戦のTYK体育館（多治見市総合体育館）,富士通カワサキレッドスピリッツ,クボタスピアーズ,山本道彦,廣本遥,3,0,3,Win,75,54,69,12:00,13:15,0,伊藤博之,有乗正志,加藤知也,熊崎美穂子,Home
6,L,小林慎平,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,3,3.0,0.0,100.0,511,2021-11-06,2021,11,06,岐阜県,感謝と挑戦のTYK体育館（多治見市総合体育館）,富士通カワサキレッドスピリッツ,クボタスピアーズ,山本道彦,廣本遥,3,0,3,Win,75,54,69,12:00,13:15,0,伊藤博之,有乗正志,加藤知也,熊崎美穂子,Home
7,,加藤大雄,1,,,■,,,5,2,0,40.0,2.00,0,0,0,-,1,1.00,3,0,0,0,0.0,0,0.0,0.0,-,511,2021-11-06,2021,11,06,岐阜県,感謝と挑戦のTYK体育館（多治見市総合体育館）,富士通カワサキレッドスピリッツ,クボタスピアーズ,山本道彦,廣本遥,3,0,3,Win,75,54,69,12:00,13:15,0,伊藤博之,有乗正志,加藤知也,熊崎美穂子,Home
8,,後藤滉貴,3,□,□,□,,,1,0,0,0.0,-,0,0,0,-,0,-,3,0,2,0,-16.7,0,0.0,0.0,-,511,2021-11-06,2021,11,06,岐阜県,感謝と挑戦のTYK体育館（多治見市総合体育館）,富士通カワサキレッドスピリッツ,クボタスピアーズ,山本道彦,廣本遥,3,0,3,Win,75,54,69,12:00,13:15,0,伊藤博之,有乗正志,加藤知也,熊崎美穂子,Home
10,,岡村義郎,2,■,■,,,,10,6,0,60.0,3.00,0,0,0,-,1,0.50,4,0,0,1,6.2,0,0.0,0.0,-,511,2021-11-06,2021,11,06,岐阜県,感謝と挑戦のTYK体育館（多治見市総合体育館）,富士通カワサキレッドスピリッツ,クボタスピアーズ,山本道彦,廣本遥,3,0,3,Win,75,54,69,12:00,13:15,0,伊藤博之,有乗正志,加藤知也,熊崎美穂子,Home
11,,浅野卓雅,3,■,■,■,,,10,5,1,50.0,1.67,3,1,1,33.3,1,0.33,10,0,2,2,0.0,12,7.0,1.0,62.5,511,2021-11-06,2021,11,06,岐阜県,感謝と挑戦のTYK体育館（多治見市総合体育館）,富士通カワサキレッドスピリッツ,クボタスピアーズ,山本道彦,廣本遥,3,0,3,Win,75,54,69,12:00,13:15,0,伊藤博之,有乗正志,加藤知也,熊崎美穂子,Home
13,,兵頭佳樹,2,■,■,,,,10,2,2,20.0,1.00,2,0,2,0.0,0,-,9,0,0,3,8.3,21,10.0,4.0,57.1,511,2021-11-06,2021,11,06,岐阜県,感謝と挑戦のTYK体育館（多治見市総合体育館）,富士通カワサキレッドスピリッツ,クボタスピアーズ,山本道彦,廣本遥,3,0,3,Win,75,54,69,12:00,13:15,0,伊藤博之,有乗正志,加藤知也,熊崎美穂子,Home
14,,谷平拓海,3,□,□,■,,,6,3,0,50.0,1.00,2,1,0,50.0,0,-,14,3,2,2,21.4,5,3.0,0.0,60.0,511,2021-11-06,2021,11,06,岐阜県,感謝と挑戦のTYK体育館（多治見市総合体育館）,富士通カワサキレッドスピリッツ,クボタスピアーズ,山本道彦,廣本遥,3,0,3,Win,75,54,69,12:00,13:15,0,伊藤博之,有乗正志,加藤知也,熊崎美穂子,Home
17,,角大樹,1,,,□,,,2,1,0,50.0,1.00,0,0,0,-,0,-,2,0,0,2,25.0,2,2.0,0.0,100.0,511,2021-11-06,2021,11,06,岐阜県,感謝と挑戦のTYK体育館（多治見市総合体育館）,富士通カワサキレッドスピリッツ,クボタスピアーズ,山本道彦,廣本遥,3,0,3,Win,75,54,69,12:00,13:15,0,伊藤博之,有乗正志,加藤知也,熊崎美穂子,Home
18,,長谷山拓,3,■,■,■,,,2,0,0,0.0,-,0,0,0,-,1,0.33,13,1,0,5,17.3,0,0.0,0.0,-,511,2021-11-06,2021,11,06,岐阜県,感謝と挑戦のTYK体育館（多治見市総合体育館）,富士通カワサキレッドスピリッツ,クボタスピアーズ,山本道彦,廣本遥,3,0,3,Win,75,54,69,12:00,13:15,0,伊藤博之,有乗正志,加藤知也,熊崎美穂子,Home
19,L,尾木将,1,,,〇,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,511,2021-11-06,2021,11,06,岐阜県,感謝と挑戦のTYK体育館（多治見市総合体育館）,富士通カワサキレッドスピリッツ,クボタスピアーズ,山本道彦,廣本遥,3,0,3,Win,75,54,69,12:00,13:15,0,伊藤博之,有乗正志,加藤知也,熊崎美穂子,Home
20,,志波京介,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,511,2021-11-06,2021,11,06,岐阜県,感謝と挑戦のTYK体育館（多治見市総合体育館）,富士通カワサキレッドスピリッツ,クボタスピアーズ,山本道彦,廣本遥,3,0,3,Win,75,54,69,12:00,13:15,0,伊藤博之,有乗正志,加藤知也,熊崎美穂子,Home
