試合日,年月,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2021-10-15,2021-10,JTサンダーズ広島,ジェイテクトSTINGS,3,1,1,18,,山本将平,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-15,2021-10,JTサンダーズ広島,ジェイテクトSTINGS,3,1,1,19,,陳建禎,1,nan,nan,nan,□,nan,8,3,1,37.5,25.0,3.00,0,0,0,-,1,1.00,3,0,0,1,8.3,4,2,1,62.5,4
2021-10-15,2021-10,VC長野トライデンツ,東レアローズ,1,3,0,2,,須貝祐介,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-15,2021-10,VC長野トライデンツ,東レアローズ,1,3,0,3,,池田颯太,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-15,2021-10,VC長野トライデンツ,東レアローズ,1,3,0,4,,中村竜輔,4,■,■,■,■,nan,7,4,0,57.1,57.1,1.00,0,0,0,-,3,0.75,10,0,1,0,-2.5,1,1,0,100.0,7
2021-10-15,2021-10,VC長野トライデンツ,東レアローズ,1,3,0,5,,笠利真吾,4,■,■,■,■,nan,19,6,2,31.6,21.1,1.50,2,1,0,50.0,2,0.50,10,0,0,2,5.0,26,6,5,32.7,8
2021-10-15,2021-10,VC長野トライデンツ,東レアローズ,1,3,0,6,,伊藤樹,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-15,2021-10,VC長野トライデンツ,東レアローズ,1,3,0,7,,戸嵜嵩大,4,■,■,■,■,nan,27,12,3,44.4,33.3,3.00,10,5,2,50.0,1,0.25,11,0,3,3,0.0,31,11,8,48.4,13
2021-10-15,2021-10,VC長野トライデンツ,東レアローズ,1,3,0,8,,河東祐大,4,■,■,■,■,nan,1,0,0,0.0,0.0,-,0,0,0,-,2,0.50,13,0,0,3,5.8,0,0,0,-,2
2021-10-15,2021-10,VC長野トライデンツ,東レアローズ,1,3,0,9,,池田幸太,1,nan,nan,□,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,1,0,0,0.0,0
2021-10-15,2021-10,VC長野トライデンツ,東レアローズ,1,3,0,10,,ヌルムルキリヴァン,4,■,■,■,■,nan,42,21,4,50.0,40.5,5.25,16,8,1,50.0,0,-,14,1,3,3,7.1,0,0,0,-,22
2021-10-15,2021-10,VC長野トライデンツ,東レアローズ,1,3,0,13,,椿芽久,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-15,2021-10,VC長野トライデンツ,東レアローズ,1,3,0,14,,矢貫龍馬,1,nan,nan,□,nan,nan,3,1,0,33.3,33.3,1.00,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,1
2021-10-15,2021-10,VC長野トライデンツ,東レアローズ,1,3,0,15,,波佐間泰平,2,nan,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,1,0,-12.5,0,0,0,-,0
2021-10-15,2021-10,VC長野トライデンツ,東レアローズ,1,3,0,16,,森崎健史,4,■,■,■,■,nan,9,5,1,55.6,44.4,1.25,0,0,0,-,2,0.50,22,0,6,8,2.3,0,0,0,-,7
2021-10-15,2021-10,VC長野トライデンツ,東レアローズ,1,3,0,22,L,角雅也,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,19,12,1,65.8,0
2021-10-15,2021-10,東レアローズ,VC長野トライデンツ,3,1,1,1,,富松崇彰,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-15,2021-10,東レアローズ,VC長野トライデンツ,3,1,1,2,,高橋健太郎,4,■,■,■,■,nan,11,9,0,81.8,81.8,2.25,0,0,0,-,2,0.50,14,1,1,1,7.1,1,0,0,0.0,12
2021-10-15,2021-10,東レアローズ,VC長野トライデンツ,3,1,1,3,L,山口拓海,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,27,16,8,74.1,0
2021-10-15,2021-10,東レアローズ,VC長野トライデンツ,3,1,1,4,,パダルクリスティアン,4,■,■,■,■,nan,31,13,3,41.9,32.3,3.25,11,4,1,36.4,3,0.75,16,3,1,10,32.8,0,0,0,-,19
2021-10-15,2021-10,東レアローズ,VC長野トライデンツ,3,1,1,5,,米山裕太,2,■,■,nan,nan,nan,8,3,1,37.5,25.0,1.50,5,3,0,60.0,1,0.50,3,0,0,0,0.0,3,3,0,100.0,4
2021-10-15,2021-10,東レアローズ,VC長野トライデンツ,3,1,1,6,,手塚大,4,□,□,■,■,nan,14,8,1,57.1,50.0,2.00,4,3,0,75.0,1,0.25,7,0,3,2,-3.6,7,3,0,42.9,9
2021-10-15,2021-10,東レアローズ,VC長野トライデンツ,3,1,1,7,,峯村雄大,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0,0,-,0
2021-10-15,2021-10,東レアローズ,VC長野トライデンツ,3,1,1,9,,富田将馬,4,■,■,■,■,nan,25,13,0,52.0,52.0,3.25,7,5,0,71.4,2,0.50,18,1,3,5,8.3,28,11,8,53.6,16
2021-10-15,2021-10,東レアローズ,VC長野トライデンツ,3,1,1,10,,星野秀知,2,nan,nan,□,□,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-15,2021-10,東レアローズ,VC長野トライデンツ,3,1,1,12,,西本圭吾,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-15,2021-10,東レアローズ,VC長野トライデンツ,3,1,1,14,,酒井啓輔,3,■,■,nan,□,nan,0,0,0,,,-,0,0,0,-,1,0.33,6,0,1,1,0.0,0,0,0,-,1
2021-10-15,2021-10,東レアローズ,VC長野トライデンツ,3,1,1,15,,李博,3,nan,□,■,■,nan,6,5,0,83.3,83.3,1.67,0,0,0,-,1,0.33,7,0,0,3,10.7,0,0,0,-,6
2021-10-15,2021-10,東レアローズ,VC長野トライデンツ,3,1,1,18,,鈴木悠二,2,■,■,nan,nan,nan,2,0,0,0.0,0.0,-,0,0,0,-,1,0.50,10,0,1,7,15.0,1,0,0,0.0,1
2021-10-15,2021-10,東レアローズ,VC長野トライデンツ,3,1,1,21,,藤井直伸,3,nan,□,■,■,nan,0,0,0,,,-,0,0,0,-,0,-,10,0,1,3,5.0,1,0,0,0.0,0
2021-10-16,2021-10,堺ブレイザーズ,大分三好ヴァイセアドラー,1,3,0,1,,松本慶彦,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-16,2021-10,堺ブレイザーズ,大分三好ヴァイセアドラー,1,3,0,2,,樋口裕希,2,nan,nan,■,■,nan,17,8,1,47.1,41.2,4.00,5,2,1,40.0,3,1.50,10,1,1,5,20.0,11,6,2,63.6,12
2021-10-16,2021-10,堺ブレイザーズ,大分三好ヴァイセアドラー,1,3,0,4,,高野直哉,4,■,■,■,■,nan,16,5,2,31.2,18.8,1.25,2,0,1,0.0,2,0.50,13,0,4,5,1.9,28,17,3,66.1,7
2021-10-16,2021-10,堺ブレイザーズ,大分三好ヴァイセアドラー,1,3,0,5,L,堀江友裕,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-16,2021-10,堺ブレイザーズ,大分三好ヴァイセアドラー,1,3,0,7,,出耒田敬,4,■,■,■,■,nan,6,5,0,83.3,83.3,1.25,0,0,0,-,3,0.75,10,0,1,2,2.5,0,0,0,-,8
2021-10-16,2021-10,堺ブレイザーズ,大分三好ヴァイセアドラー,1,3,0,9,,迫田郭志,2,■,■,nan,nan,nan,9,2,2,22.2,0.0,1.00,2,0,1,0.0,0,-,8,1,2,2,12.5,12,4,1,37.5,3
2021-10-16,2021-10,堺ブレイザーズ,大分三好ヴァイセアドラー,1,3,0,10,,千々木駿介,3,□,nan,□,□,nan,3,1,0,33.3,33.3,0.33,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,1
2021-10-16,2021-10,堺ブレイザーズ,大分三好ヴァイセアドラー,1,3,0,12,,小池勇輝,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,5,0,2,2,0.0,0,0,0,-,0
2021-10-16,2021-10,堺ブレイザーズ,大分三好ヴァイセアドラー,1,3,0,13,,シャロンバーノンエバンズ,4,■,■,■,■,nan,29,16,2,55.2,48.3,4.00,11,7,1,63.6,3,0.75,16,1,3,7,12.5,1,0,0,0.0,20
2021-10-16,2021-10,堺ブレイザーズ,大分三好ヴァイセアドラー,1,3,0,14,,山口頌平,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-16,2021-10,堺ブレイザーズ,大分三好ヴァイセアドラー,1,3,0,17,,深津旭弘,4,■,■,■,■,nan,1,0,0,0.0,0.0,-,0,0,0,-,1,0.25,14,0,0,5,8.9,0,0,0,-,1
2021-10-16,2021-10,堺ブレイザーズ,大分三好ヴァイセアドラー,1,3,0,20,L,山本智大,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,17,9,3,61.8,0
2021-10-16,2021-10,堺ブレイザーズ,大分三好ヴァイセアドラー,1,3,0,21,,竹元裕太郎,4,■,■,■,■,nan,6,3,1,50.0,33.3,0.75,0,0,0,-,4,1.00,13,0,1,1,0.0,0,0,0,-,7
2021-10-16,2021-10,堺ブレイザーズ,大分三好ヴァイセアドラー,1,3,0,23,,鵜野幸也,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-16,2021-10,大分三好ヴァイセアドラー,堺ブレイザーズ,3,1,1,1,,バグナスブライアン,4,■,■,■,■,nan,29,17,1,58.6,55.2,4.25,7,5,0,71.4,4,1.00,13,1,1,3,11.5,23,6,3,32.6,22
2021-10-16,2021-10,大分三好ヴァイセアドラー,堺ブレイザーズ,3,1,1,2,,エメルソンロドリゲス,4,■,■,■,■,nan,32,18,2,56.2,50.0,4.50,11,8,1,72.7,0,-,19,1,4,5,6.6,0,0,0,-,19
2021-10-16,2021-10,大分三好ヴァイセアドラー,堺ブレイザーズ,3,1,1,4,,勝将哉,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-16,2021-10,大分三好ヴァイセアドラー,堺ブレイザーズ,3,1,1,5,,大西基之,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-16,2021-10,大分三好ヴァイセアドラー,堺ブレイザーズ,3,1,1,7,,小川峻宗,3,nan,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,1,0,-12.5,0,0,0,-,0
2021-10-16,2021-10,大分三好ヴァイセアドラー,堺ブレイザーズ,3,1,1,8,,川口喬,4,■,■,■,■,nan,10,5,1,50.0,40.0,1.25,0,0,0,-,0,-,10,1,5,1,0.0,4,1,2,50.0,6
2021-10-16,2021-10,大分三好ヴァイセアドラー,堺ブレイザーズ,3,1,1,9,,林一壽,4,■,■,■,■,nan,11,5,1,45.5,36.4,1.25,0,0,0,-,0,-,20,2,5,2,6.2,1,0,1,50.0,7
2021-10-16,2021-10,大分三好ヴァイセアドラー,堺ブレイザーズ,3,1,1,10,,山田滉太,4,■,■,■,■,nan,23,12,2,52.2,43.5,3.00,6,3,1,50.0,0,-,21,4,7,7,19.0,24,9,7,52.1,16
2021-10-16,2021-10,大分三好ヴァイセアドラー,堺ブレイザーズ,3,1,1,12,L,備一真,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-16,2021-10,大分三好ヴァイセアドラー,堺ブレイザーズ,3,1,1,13,L,久保田雅人,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,24,10,7,56.2,0
2021-10-16,2021-10,大分三好ヴァイセアドラー,堺ブレイザーズ,3,1,1,14,,藤原奨太,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-16,2021-10,大分三好ヴァイセアドラー,堺ブレイザーズ,3,1,1,18,,古賀健太,3,□,nan,□,□,nan,4,3,0,75.0,75.0,1.00,0,0,0,-,0,-,3,0,0,1,8.3,0,0,0,-,3
2021-10-16,2021-10,大分三好ヴァイセアドラー,堺ブレイザーズ,3,1,1,21,,井口直紀,4,■,■,■,■,nan,0,0,0,,,-,0,0,0,-,1,0.25,10,0,1,1,0.0,0,0,0,-,1
2021-10-16,2021-10,大分三好ヴァイセアドラー,堺ブレイザーズ,3,1,1,22,,藤岡諒馬,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-16,2021-10,サントリーサンバーズ,FC東京,3,2,1,1,L,鶴田大樹,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,30,11,10,53.3,0
2021-10-16,2021-10,サントリーサンバーズ,FC東京,3,2,1,3,,小野遥輝,5,■,■,■,■,■,14,7,1,50.0,42.9,1.40,0,0,0,-,0,-,22,3,4,3,12.5,0,0,0,-,10
2021-10-16,2021-10,サントリーサンバーズ,FC東京,3,2,1,5,,松林憲太郎,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-16,2021-10,サントリーサンバーズ,FC東京,3,2,1,7,,デアルマスアライン,2,nan,nan,nan,□,■,14,10,1,71.4,64.3,5.00,4,1,1,25.0,1,0.50,2,0,1,0,-12.5,0,0,0,-,11
2021-10-16,2021-10,サントリーサンバーズ,FC東京,3,2,1,8,,柳田将洋,5,■,■,■,■,■,36,20,5,55.6,41.7,4.00,7,6,0,85.7,0,-,16,1,5,6,7.8,21,6,8,47.6,21
2021-10-16,2021-10,サントリーサンバーズ,FC東京,3,2,1,9,,大宅真樹,5,■,■,■,■,■,0,0,0,,,-,0,0,0,-,0,-,26,0,9,8,-1.0,1,0,0,0.0,0
2021-10-16,2021-10,サントリーサンバーズ,FC東京,3,2,1,10,,藤中謙也,5,■,■,■,■,■,39,17,0,43.6,43.6,3.40,9,4,0,44.4,1,0.20,14,0,3,2,-1.8,25,8,9,50.0,18
2021-10-16,2021-10,サントリーサンバーズ,FC東京,3,2,1,11,,秦耕介,5,□,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,5,1,1,2,25.0,0,0,0,-,1
2021-10-16,2021-10,サントリーサンバーズ,FC東京,3,2,1,12,,佐藤謙次,3,□,nan,nan,□,■,2,0,0,0.0,0.0,-,0,0,0,-,1,0.33,3,0,1,0,-8.3,0,0,0,-,1
2021-10-16,2021-10,サントリーサンバーズ,FC東京,3,2,1,14,,加藤久典,4,■,■,■,■,nan,7,4,0,57.1,57.1,1.00,0,0,0,-,1,0.25,7,0,0,3,10.7,3,1,2,66.7,5
2021-10-16,2021-10,サントリーサンバーズ,FC東京,3,2,1,15,L,喜入祥充,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-16,2021-10,サントリーサンバーズ,FC東京,3,2,1,18,,小川猛,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-16,2021-10,サントリーサンバーズ,FC東京,3,2,1,19,,栗山雅史,4,■,■,■,■,nan,26,9,2,34.6,26.9,2.25,10,4,0,40.0,0,-,13,0,2,4,3.8,0,0,0,-,9
2021-10-16,2021-10,サントリーサンバーズ,FC東京,3,2,1,20,,西田寛基,2,nan,nan,□,nan,□,0,0,0,,,-,0,0,0,-,0,-,2,0,1,0,-12.5,0,0,0,-,0
2021-10-16,2021-10,FC東京,サントリーサンバーズ,2,3,0,1,,クヴァーレンヨナス,5,■,■,■,■,■,25,12,3,48.0,36.0,2.40,3,1,1,33.3,1,0.20,17,2,3,5,14.7,29,5,10,34.5,15
2021-10-16,2021-10,FC東京,サントリーサンバーズ,2,3,0,2,,玉宅健太郎,4,□,□,□,nan,□,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
2021-10-16,2021-10,FC東京,サントリーサンバーズ,2,3,0,5,,谷口渉,2,nan,nan,nan,□,□,0,0,0,,,-,0,0,0,-,0,-,5,0,0,1,5.0,0,0,0,-,0
2021-10-16,2021-10,FC東京,サントリーサンバーズ,2,3,0,8,,栗山英之,2,■,■,nan,nan,nan,3,0,0,0.0,0.0,-,0,0,0,-,1,0.50,6,0,0,1,4.2,0,0,0,-,1
2021-10-16,2021-10,FC東京,サントリーサンバーズ,2,3,0,10,L,古賀太一郎,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,33,21,4,69.7,0
2021-10-16,2021-10,FC東京,サントリーサンバーズ,2,3,0,11,,山田大悟,5,■,■,■,■,■,13,8,2,61.5,46.2,1.60,0,0,0,-,1,0.20,9,0,3,2,-2.8,1,0,1,50.0,9
2021-10-16,2021-10,FC東京,サントリーサンバーズ,2,3,0,12,,小田嶋大貴,3,□,nan,□,□,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,3,0,0,3,25.0,0,0,0,-,0
2021-10-16,2021-10,FC東京,サントリーサンバーズ,2,3,0,13,,柳町逸太,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-16,2021-10,FC東京,サントリーサンバーズ,2,3,0,14,,長友優磨,5,■,■,■,■,■,31,15,2,48.4,41.9,3.00,10,4,1,40.0,2,0.40,20,1,3,4,6.2,1,0,0,0.0,18
2021-10-16,2021-10,FC東京,サントリーサンバーズ,2,3,0,15,,エスペホマーク,5,■,□,■,■,■,29,10,3,34.5,24.1,2.00,6,3,0,50.0,0,-,14,2,6,4,10.7,10,2,5,45.0,12
2021-10-16,2021-10,FC東京,サントリーサンバーズ,2,3,0,16,,手原紳,5,■,■,■,■,■,1,0,0,0.0,0.0,-,0,0,0,-,1,0.20,17,0,1,2,1.5,0,0,0,-,1
2021-10-16,2021-10,FC東京,サントリーサンバーズ,2,3,0,18,,武藤鉄也,4,nan,□,■,■,■,7,5,0,71.4,71.4,1.25,0,0,0,-,1,0.25,11,1,4,3,6.8,0,0,0,-,7
2021-10-16,2021-10,FC東京,サントリーサンバーズ,2,3,0,19,,佐藤望実,2,□,■,nan,nan,nan,8,1,1,12.5,0.0,0.50,1,1,0,100.0,1,0.50,3,0,2,0,-16.7,5,2,1,50.0,2
2021-10-16,2021-10,FC東京,サントリーサンバーズ,2,3,0,26,,黒田彪斗,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-16,2021-10,パナソニックパンサーズ,ウルフドッグス名古屋,2,3,0,1,,清水邦広,2,nan,□,nan,□,nan,3,0,0,0.0,0.0,-,0,0,0,-,1,0.50,1,0,1,0,-25.0,0,0,0,-,1
2021-10-16,2021-10,パナソニックパンサーズ,ウルフドッグス名古屋,2,3,0,2,,深津英臣,5,■,■,■,■,■,2,1,0,50.0,50.0,0.20,0,0,0,-,1,0.20,17,0,0,4,5.9,0,0,0,-,2
2021-10-16,2021-10,パナソニックパンサーズ,ウルフドッグス名古屋,2,3,0,4,,大竹壱青,5,■,■,■,■,■,38,22,1,57.9,55.3,4.40,10,7,1,70.0,0,-,20,3,5,8,18.8,0,0,0,-,25
2021-10-16,2021-10,パナソニックパンサーズ,ウルフドッグス名古屋,2,3,0,5,,渡辺奏吾,2,■,■,nan,nan,nan,8,2,1,25.0,12.5,1.00,0,0,0,-,1,0.50,4,0,1,2,6.2,9,1,2,22.2,3
2021-10-16,2021-10,パナソニックパンサーズ,ウルフドッグス名古屋,2,3,0,8,,仲本賢優,4,nan,□,■,■,■,14,5,3,35.7,14.3,1.25,0,0,0,-,1,0.25,15,0,3,3,0.0,19,9,2,52.6,6
2021-10-16,2021-10,パナソニックパンサーズ,ウルフドッグス名古屋,2,3,0,9,,今村貴彦,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-16,2021-10,パナソニックパンサーズ,ウルフドッグス名古屋,2,3,0,10,,山内晶大,5,■,■,■,■,■,11,6,0,54.5,54.5,1.20,0,0,0,-,1,0.20,17,0,1,3,2.9,1,1,0,100.0,7
