No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win_Set,Lose_Set,Total_Set,Win_Lose,Get_Point,Lose_Point,Game_Time,Start_Time,End_Time,Spectators,Jury,Chief_Umpire,Sub_Umpire,Judgeman,Home_Away
1,,福冨和志,3,■,■,■,,,21,6,3,28.6,2.00,4,1,2,25.0,1,0.33,6,0,4,0,0.0,0,0.0,0.0,-,701,2009-01-10,2009,01,10,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,きんでんトリニティーブリッツ,FC東京,谷本孝司,宮崎彰,0,3,3,Lose,52,75,69,11:00,12:15,370,,浅見靖人,岡谷仁,松井孝志,Home
2,,佐々木光伸,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,701,2009-01-10,2009,01,10,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,きんでんトリニティーブリッツ,FC東京,谷本孝司,宮崎彰,0,3,3,Lose,52,75,69,11:00,12:15,370,,浅見靖人,岡谷仁,松井孝志,Home
4,,今田善仁,3,□,■,■,,,1,0,0,0.0,-,0,0,0,-,1,0.33,11,0,1,1,2.3,0,0.0,0.0,-,701,2009-01-10,2009,01,10,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,きんでんトリニティーブリッツ,FC東京,谷本孝司,宮崎彰,0,3,3,Lose,52,75,69,11:00,12:15,370,,浅見靖人,岡谷仁,松井孝志,Home
5,,中西教之,1,,,■,,,3,0,0,0.0,-,0,0,0,-,0,-,2,0,1,0,0.0,0,0.0,0.0,-,701,2009-01-10,2009,01,10,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,きんでんトリニティーブリッツ,FC東京,谷本孝司,宮崎彰,0,3,3,Lose,52,75,69,11:00,12:15,370,,浅見靖人,岡谷仁,松井孝志,Home
6,,山原健太,3,■,■,■,,,21,10,2,47.6,3.33,0,0,0,-,0,-,10,0,4,3,7.5,13,4.0,0.0,30.8,701,2009-01-10,2009,01,10,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,きんでんトリニティーブリッツ,FC東京,谷本孝司,宮崎彰,0,3,3,Lose,52,75,69,11:00,12:15,370,,浅見靖人,岡谷仁,松井孝志,Home
7,,鮎川輝丈,3,■,■,■,,,10,3,1,30.0,1.00,0,0,0,-,0,-,9,1,3,2,16.7,25,16.0,0.0,64.0,701,2009-01-10,2009,01,10,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,きんでんトリニティーブリッツ,FC東京,谷本孝司,宮崎彰,0,3,3,Lose,52,75,69,11:00,12:15,370,,浅見靖人,岡谷仁,松井孝志,Home
8,,高橋正,2,■,■,,,,7,2,1,28.6,1.00,0,0,0,-,0,-,5,0,2,0,0.0,0,0.0,0.0,-,701,2009-01-10,2009,01,10,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,きんでんトリニティーブリッツ,FC東京,谷本孝司,宮崎彰,0,3,3,Lose,52,75,69,11:00,12:15,370,,浅見靖人,岡谷仁,松井孝志,Home
9,,藤島謙裕,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0.0,0.0,-,701,2009-01-10,2009,01,10,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,きんでんトリニティーブリッツ,FC東京,谷本孝司,宮崎彰,0,3,3,Lose,52,75,69,11:00,12:15,370,,浅見靖人,岡谷仁,松井孝志,Home
11,,塩大地,3,■,■,■,,,14,7,2,50.0,2.33,0,0,0,-,0,-,5,0,0,1,5.0,0,0.0,0.0,-,701,2009-01-10,2009,01,10,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,きんでんトリニティーブリッツ,FC東京,谷本孝司,宮崎彰,0,3,3,Lose,52,75,69,11:00,12:15,370,,浅見靖人,岡谷仁,松井孝志,Home
12,,下野直宏,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,1,0,0.0,0,0.0,0.0,-,701,2009-01-10,2009,01,10,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,きんでんトリニティーブリッツ,FC東京,谷本孝司,宮崎彰,0,3,3,Lose,52,75,69,11:00,12:15,370,,浅見靖人,岡谷仁,松井孝志,Home
