AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win_Set,Lose_Set,Total_Set,Win_Lose,Get_Point,Lose_Point,Game_Time,Start_Time,End_Time,Spectators,Jury,Chief_Umpire,Sub_Umpire,Judgeman,Home_Away,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%
101,35,6,34.7,11.67,16,7,4,43.8,3,1.00,63,3,3,15,9.5,62,30.0,12.0,58.1,501,2017-11-04,2017,11,04,,岡谷市民総合体育館,大同特殊鋼レッドスター,警視庁フォートファイターズ,中尾貞治,,0,3,3,Lose,61,76,77,13:00,14:23,280,富田満,中島俊昌,小森美明,嶋田和明,Home,96,43,5,44.8,14.33,13,4,2,30.8,14,4.67,74,4,11,20,8.4,59,30.0,14.0,62.7
96,43,5,44.8,14.33,13,4,2,30.8,14,4.67,74,4,11,20,8.4,59,30.0,14.0,62.7,501,2017-11-04,2017,11,04,,岡谷市民総合体育館,警視庁フォートファイターズ,大同特殊鋼レッドスター,井上人哉,鈴木雅史,3,0,3,Win,76,61,77,13:00,14:23,280,富田満,中島俊昌,小森美明,嶋田和明,Away,101,35,6,34.7,11.67,16,7,4,43.8,3,1.00,63,3,3,15,9.5,62,30.0,12.0,58.1
110,51,3,46.4,12.75,16,8,2,50.0,14,3.50,96,9,11,23,12.5,70,28.0,18.0,52.9,502,2017-11-04,2017,11,04,,岡谷市民総合体育館,VC長野トライデンツ,つくばユナイテッドSunGAIA,笹川星哉,宮澤武吉,3,1,4,Win,97,84,96,15:15,17:00,660,富田満,岡谷仁,北原良太,内藤義人,Home,121,57,5,47.1,14.25,15,5,2,33.3,6,1.50,85,3,15,22,5.6,80,27.0,26.0,50.0
121,57,5,47.1,14.25,15,5,2,33.3,6,1.50,85,3,15,22,5.6,80,27.0,26.0,50.0,502,2017-11-04,2017,11,04,,岡谷市民総合体育館,つくばユナイテッドSunGAIA,VC長野トライデンツ,都澤みどり,,1,3,4,Lose,84,97,96,15:15,17:00,660,富田満,岡谷仁,北原良太,内藤義人,Away,110,51,3,46.4,12.75,16,8,2,50.0,14,3.50,96,9,11,23,12.5,70,28.0,18.0,52.9
98,52,4,53.1,17.33,8,2,2,25.0,3,1.00,74,3,8,12,5.4,57,32.0,10.0,64.9,503,2017-11-05,2017,11,05,,岡谷市民総合体育館,つくばユナイテッドSunGAIA,警視庁フォートファイターズ,都澤みどり,,3,0,3,Win,75,64,72,12:00,13:18,530,富田満,中島俊昌,待井広光,嶋田和明,Home,85,38,9,44.7,12.67,13,5,3,38.5,9,3.00,65,2,7,14,5.8,65,32.0,19.0,63.8
85,38,9,44.7,12.67,13,5,3,38.5,9,3.00,65,2,7,14,5.8,65,32.0,19.0,63.8,503,2017-11-05,2017,11,05,,岡谷市民総合体育館,警視庁フォートファイターズ,つくばユナイテッドSunGAIA,井上人哉,鈴木雅史,0,3,3,Lose,64,75,72,12:00,13:18,530,富田満,中島俊昌,待井広光,嶋田和明,Away,98,52,4,53.1,17.33,8,2,2,25.0,3,1.00,74,3,8,12,5.4,57,32.0,10.0,64.9
113,46,4,40.7,15.33,13,6,0,46.2,8,2.67,73,1,10,20,4.8,52,22.0,15.0,56.7,504,2017-11-05,2017,11,05,,岡谷市民総合体育館,VC長野トライデンツ,大同特殊鋼レッドスター,笹川星哉,宮澤武吉,3,0,3,Win,75,59,74,14:05,15:25,770,富田満,慈眼雅啓,北原良太,橋詰清美,Home,120,38,7,31.7,12.67,21,7,2,33.3,3,1.00,61,1,8,15,4.5,62,27.0,15.0,55.6
120,38,7,31.7,12.67,21,7,2,33.3,3,1.00,61,1,8,15,4.5,62,27.0,15.0,55.6,504,2017-11-05,2017,11,05,,岡谷市民総合体育館,大同特殊鋼レッドスター,VC長野トライデンツ,中尾貞治,赤澤直樹,0,3,3,Lose,59,75,74,14:05,15:25,770,富田満,慈眼雅啓,北原良太,橋詰清美,Away,113,46,4,40.7,15.33,13,6,0,46.2,8,2.67,73,1,10,20,4.8,52,22.0,15.0,56.7
84,42,4,50.0,14.00,11,5,1,45.5,10,3.33,73,5,11,12,7.2,50,20.0,22.0,62.0,505,2017-11-11,2017,11,11,,霞ヶ浦文化体育会館（水郷体育館）,富士通カワサキレッドスピリッツ,埼玉アザレア,勝田祥平,廣本遥,3,0,3,Win,75,55,69,13:00,14:15,819,利根川忠史,松延亮一,屋貝直也,西部芳夫,Home,95,37,11,38.9,12.33,9,3,2,33.3,2,0.67,57,0,7,8,0.4,58,34.0,12.0,69.0
95,37,11,38.9,12.33,9,3,2,33.3,2,0.67,57,0,7,8,0.4,58,34.0,12.0,69.0,505,2017-11-11,2017,11,11,,霞ヶ浦文化体育会館（水郷体育館）,埼玉アザレア,富士通カワサキレッドスピリッツ,工藤晴康,,0,3,3,Lose,55,75,69,13:00,14:15,819,利根川忠史,松延亮一,屋貝直也,西部芳夫,Away,84,42,4,50.0,14.00,11,5,1,45.5,10,3.33,73,5,11,12,7.2,50,20.0,22.0,62.0
134,62,5,46.3,15.50,11,3,0,27.3,6,1.50,96,7,20,13,5.5,82,38.0,21.0,59.1,507,2017-11-11,2017,11,11,,コンパルホール,VC長野トライデンツ,警視庁フォートファイターズ,笹川星哉,宮澤武吉,3,1,4,Win,97,91,98,13:00,14:47,535,塚本健,平田敬基,寺嶋数秀,伊達孝明,Home,113,46,9,40.7,11.50,21,9,4,42.9,9,2.25,92,6,7,20,10.1,72,39.0,17.0,66.0
113,46,9,40.7,11.50,21,9,4,42.9,9,2.25,92,6,7,20,10.1,72,39.0,17.0,66.0,507,2017-11-11,2017,11,11,,コンパルホール,警視庁フォートファイターズ,VC長野トライデンツ,井上人哉,鈴木雅史,1,3,4,Lose,91,97,98,13:00,14:47,535,塚本健,平田敬基,寺嶋数秀,伊達孝明,Away,134,62,5,46.3,15.50,11,3,0,27.3,6,1.50,96,7,20,13,5.5,82,38.0,21.0,59.1
91,42,4,46.2,14.00,7,1,1,14.3,10,3.33,74,2,19,9,-0.7,52,27.0,11.0,62.5,506,2017-11-11,2017,11,11,,霞ヶ浦文化体育会館（水郷体育館）,つくばユナイテッドSunGAIA,大同特殊鋼レッドスター,都澤みどり,,3,0,3,Win,75,64,70,15:05,16:21,1462,利根川忠史,浜野陽一,横須賀威之,高橋賢司,Home,89,29,7,32.6,9.67,12,2,3,16.7,6,2.00,65,1,12,14,2.3,54,31.0,12.0,68.5
89,29,7,32.6,9.67,12,2,3,16.7,6,2.00,65,1,12,14,2.3,54,31.0,12.0,68.5,506,2017-11-11,2017,11,11,,霞ヶ浦文化体育会館（水郷体育館）,大同特殊鋼レッドスター,つくばユナイテッドSunGAIA,中尾貞治,赤澤直樹,0,3,3,Lose,64,75,70,15:05,16:21,1462,利根川忠史,浜野陽一,横須賀威之,高橋賢司,Away,91,42,4,46.2,14.00,7,1,1,14.3,10,3.33,74,2,19,9,-0.7,52,27.0,11.0,62.5
