No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win_Set,Lose_Set,Total_Set,Win_Lose,Get_Point,Lose_Point,Game_Time,Start_Time,End_Time,Spectators,Jury,Chief_Umpire,Sub_Umpire,Judgeman,Home_Away
1,,伊藤優介,3,■,■,■,,,12,5,2,41.7,1.67,0,0,0,-,2,0.67,8,0,1,2,6.2,2,1.0,0.0,50.0,701,2012-12-01,2012,12,01,,刈谷市体育館,東京トヨペットグリーンスパークル,トヨタ自動車サンホークス,松枝寿明,池田正一,0,3,3,Lose,54,75,64,11:00,12:10,212,,佐々木伸子,柘植知則,岡田三千雄,Home
2,L,早川紘司,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,27,15.0,0.0,55.6,701,2012-12-01,2012,12,01,,刈谷市体育館,東京トヨペットグリーンスパークル,トヨタ自動車サンホークス,松枝寿明,池田正一,0,3,3,Lose,54,75,64,11:00,12:10,212,,佐々木伸子,柘植知則,岡田三千雄,Home
3,,馬場裕峰,3,■,■,□,,,7,1,0,14.3,0.33,0,0,0,-,0,-,5,1,2,1,21.0,17,10.0,0.0,58.8,701,2012-12-01,2012,12,01,,刈谷市体育館,東京トヨペットグリーンスパークル,トヨタ自動車サンホークス,松枝寿明,池田正一,0,3,3,Lose,54,75,64,11:00,12:10,212,,佐々木伸子,柘植知則,岡田三千雄,Home
4,,中沢敏浩,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,701,2012-12-01,2012,12,01,,刈谷市体育館,東京トヨペットグリーンスパークル,トヨタ自動車サンホークス,松枝寿明,池田正一,0,3,3,Lose,54,75,64,11:00,12:10,212,,佐々木伸子,柘植知則,岡田三千雄,Home
6,,大貫智博,1,,,■,,,1,0,0,0.0,-,0,0,0,-,0,-,4,0,0,2,12.5,0,0.0,0.0,-,701,2012-12-01,2012,12,01,,刈谷市体育館,東京トヨペットグリーンスパークル,トヨタ自動車サンホークス,松枝寿明,池田正一,0,3,3,Lose,54,75,64,11:00,12:10,212,,佐々木伸子,柘植知則,岡田三千雄,Home
8,,西片圭佑,3,■,■,■,,,34,12,2,35.3,4.00,17,6,1,35.3,2,0.67,11,0,3,5,11.4,1,0.0,0.0,0.0,701,2012-12-01,2012,12,01,,刈谷市体育館,東京トヨペットグリーンスパークル,トヨタ自動車サンホークス,松枝寿明,池田正一,0,3,3,Lose,54,75,64,11:00,12:10,212,,佐々木伸子,柘植知則,岡田三千雄,Home
10,,池田正一,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,701,2012-12-01,2012,12,01,,刈谷市体育館,東京トヨペットグリーンスパークル,トヨタ自動車サンホークス,松枝寿明,池田正一,0,3,3,Lose,54,75,64,11:00,12:10,212,,佐々木伸子,柘植知則,岡田三千雄,Home
11,,松枝寿明,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,701,2012-12-01,2012,12,01,,刈谷市体育館,東京トヨペットグリーンスパークル,トヨタ自動車サンホークス,松枝寿明,池田正一,0,3,3,Lose,54,75,64,11:00,12:10,212,,佐々木伸子,柘植知則,岡田三千雄,Home
12,,橋本和浩,3,■,■,■,,,16,8,0,50.0,2.67,0,0,0,-,1,0.33,8,0,1,3,9.4,1,0.0,0.0,0.0,701,2012-12-01,2012,12,01,,刈谷市体育館,東京トヨペットグリーンスパークル,トヨタ自動車サンホークス,松枝寿明,池田正一,0,3,3,Lose,54,75,64,11:00,12:10,212,,佐々木伸子,柘植知則,岡田三千雄,Home
13,,松葉孝浩,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,4,0,0,2,12.5,0,0.0,0.0,-,701,2012-12-01,2012,12,01,,刈谷市体育館,東京トヨペットグリーンスパークル,トヨタ自動車サンホークス,松枝寿明,池田正一,0,3,3,Lose,54,75,64,11:00,12:10,212,,佐々木伸子,柘植知則,岡田三千雄,Home
