AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win_Set,Lose_Set,Total_Set,Win_Lose,Get_Point,Lose_Point,Game_Time,Start_Time,End_Time,Spectators,Jury,Chief_Umpire,Sub_Umpire,Judgeman,Home_Away,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%
64,22,9,34.4,7.33,7,2,2,28.6,2,0.67,35,0,5,4,2.9,65,36.0,0.0,55.4,701,2011-12-10,2011,12,10,,ジェイテクト体育館,東京トヨペットグリーンスパークル,ジェイテクトSTINGS,松枝寿明,池田正一,0,3,3,Lose,34,75,0,13:00,14:02,350,,加藤孝仁,柘植知則,鷲野由梨子,Home,68,40,2,58.8,13.33,14,7,0,50.0,14,4.67,74,4,7,26,13.4,30,26.0,0.0,86.7
68,40,2,58.8,13.33,14,7,0,50.0,14,4.67,74,4,7,26,13.4,30,26.0,0.0,86.7,701,2011-12-10,2011,12,10,,ジェイテクト体育館,ジェイテクトSTINGS,東京トヨペットグリーンスパークル,長井浩二,泉川正幸,3,0,3,Win,75,34,0,13:00,14:02,350,,加藤孝仁,柘植知則,鷲野由梨子,Away,64,22,9,34.4,7.33,7,2,2,28.6,2,0.67,35,0,5,4,2.9,65,36.0,0.0,55.4
118,58,11,49.2,14.50,25,10,4,40.0,10,2.50,96,6,12,12,8.5,79,59.0,0.0,74.7,703,2011-12-10,2011,12,10,,湖南市総合体育館,東京ヴェルディ,きんでんトリニティーブリッツ,山中禎一郎,濱口純一,3,1,4,Win,99,89,105,13:00,14:51,150,,佐野裕基,原啓之,山本英司,Home,112,53,12,47.3,13.25,9,3,2,33.3,6,1.50,90,6,10,16,10.4,79,64.0,0.0,81.0
112,53,12,47.3,13.25,9,3,2,33.3,6,1.50,90,6,10,16,10.4,79,64.0,0.0,81.0,703,2011-12-10,2011,12,10,,湖南市総合体育館,きんでんトリニティーブリッツ,東京ヴェルディ,宮崎彰,木村朋浩,1,3,4,Lose,89,99,105,13:00,14:51,150,,佐野裕基,原啓之,山本英司,Away,118,58,11,49.2,14.50,25,10,4,40.0,10,2.50,96,6,12,12,8.5,79,59.0,0.0,74.7
76,33,9,43.4,11.00,13,5,4,38.5,2,0.67,55,0,8,12,5.5,59,30.0,0.0,50.8,702,2011-12-10,2011,12,10,,ジェイテクト体育館,近畿クラブスフィーダ,つくばユナイテッドSunGAIA,浦田範夫,,0,3,3,Lose,54,75,64,15:00,16:10,222,,大下孝,戸川太輔,村中弘美,Home,76,42,6,55.3,14.00,20,11,3,55.0,4,1.33,74,7,12,25,16.8,47,35.0,0.0,74.5
76,42,6,55.3,14.00,20,11,3,55.0,4,1.33,74,7,12,25,16.8,47,35.0,0.0,74.5,702,2011-12-10,2011,12,10,,ジェイテクト体育館,つくばユナイテッドSunGAIA,近畿クラブスフィーダ,,,3,0,3,Win,75,54,64,15:00,16:10,222,,大下孝,戸川太輔,村中弘美,Away,76,33,9,43.4,11.00,13,5,4,38.5,2,0.67,55,0,8,12,5.5,59,30.0,0.0,50.8
99,36,10,36.4,9.00,17,6,1,35.3,10,2.50,77,8,11,18,14.9,79,51.0,0.0,64.6,704,2011-12-10,2011,12,10,,湖南市総合体育館,警視庁フォートファイターズ,大同特殊鋼レッドスター,堀江賢司,中本貴志,1,3,4,Lose,76,94,89,15:45,17:23,150,,西中野健,村松嘉二郎,野田達也,Home,89,48,6,53.9,12.00,17,8,2,47.1,16,4.00,93,7,14,21,11.7,63,40.0,0.0,63.5
89,48,6,53.9,12.00,17,8,2,47.1,16,4.00,93,7,14,21,11.7,63,40.0,0.0,63.5,704,2011-12-10,2011,12,10,,湖南市総合体育館,大同特殊鋼レッドスター,警視庁フォートファイターズ,東岡昇,,3,1,4,Win,94,76,89,15:45,17:23,150,,西中野健,村松嘉二郎,野田達也,Away,99,36,10,36.4,9.00,17,6,1,35.3,10,2.50,77,8,11,18,14.9,79,51.0,0.0,64.6
97,30,10,30.9,10.00,8,1,3,12.5,5,1.67,53,2,3,18,11.9,66,34.0,0.0,51.5,705,2011-12-11,2011,12,11,,ジェイテクト体育館,東京トヨペットグリーンスパークル,近畿クラブスフィーダ,松枝寿明,池田正一,0,3,3,Lose,51,75,61,12:00,13:07,134,,大下孝,岡谷仁,立川結衣,Home,94,45,5,47.9,15.00,7,3,2,42.9,12,4.00,73,2,7,30,12.5,49,30.0,0.0,61.2
94,45,5,47.9,15.00,7,3,2,42.9,12,4.00,73,2,7,30,12.5,49,30.0,0.0,61.2,705,2011-12-11,2011,12,11,,ジェイテクト体育館,近畿クラブスフィーダ,東京トヨペットグリーンスパークル,浦田範夫,,3,0,3,Win,75,51,61,12:00,13:07,134,,大下孝,岡谷仁,立川結衣,Away,97,30,10,30.9,10.00,8,1,3,12.5,5,1.67,53,2,3,18,11.9,66,34.0,0.0,51.5
59,34,2,57.6,11.33,7,3,0,42.9,10,3.33,73,10,6,28,21.6,32,21.0,0.0,65.6,707,2011-12-11,2011,12,11,,湖南市総合体育館,大同特殊鋼レッドスター,トヨタ自動車サンホークス,東岡昇,,3,0,3,Win,75,37,62,12:00,13:08,200,,西中野健,村松嘉二郎,野田達也,Home,83,22,13,26.5,7.33,11,3,2,27.3,5,1.67,39,2,7,9,9.9,63,29.0,0.0,46.0
83,22,13,26.5,7.33,11,3,2,27.3,5,1.67,39,2,7,9,9.9,63,29.0,0.0,46.0,707,2011-12-11,2011,12,11,,湖南市総合体育館,トヨタ自動車サンホークス,大同特殊鋼レッドスター,近藤浩,大野晃義,0,3,3,Lose,37,75,62,12:00,13:08,200,,西中野健,村松嘉二郎,野田達也,Away,59,34,2,57.6,11.33,7,3,0,42.9,10,3.33,73,10,6,28,21.6,32,21.0,0.0,65.6
102,36,4,35.3,12.00,13,7,1,53.8,3,1.00,53,3,9,15,12.4,67,36.0,0.0,53.7,706,2011-12-11,2011,12,11,,ジェイテクト体育館,兵庫デルフィーノ,ジェイテクトSTINGS,岩本正吾,半田剛史,0,3,3,Lose,52,75,70,14:00,15:16,429,,加藤考仁,戸川太輔,田中栄二,Home,90,47,3,52.2,15.67,18,8,2,44.4,9,3.00,74,2,7,29,12.0,42,26.0,0.0,61.9
90,47,3,52.2,15.67,18,8,2,44.4,9,3.00,74,2,7,29,12.0,42,26.0,0.0,61.9,706,2011-12-11,2011,12,11,,ジェイテクト体育館,ジェイテクトSTINGS,兵庫デルフィーノ,長井浩二,泉川正幸,3,0,3,Win,75,52,70,14:00,15:16,429,,加藤考仁,戸川太輔,田中栄二,Away,102,36,4,35.3,12.00,13,7,1,53.8,3,1.00,53,3,9,15,12.4,67,36.0,0.0,53.7
