AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win_Set,Lose_Set,Total_Set,Win_Lose,Get_Point,Lose_Point,Game_Time,Start_Time,End_Time,Spectators,Jury,Chief_Umpire,Sub_Umpire,Judgeman,Home_Away,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%
91,30,5,33.0,10.00,17,6,1,35.3,6,2.00,56,1,7,19,9.9,67,36.0,0.0,53.7,701,2012-12-01,2012,12,01,,刈谷市体育館,東京トヨペットグリーンスパークル,トヨタ自動車サンホークス,松枝寿明,池田正一,0,3,3,Lose,54,75,64,11:00,12:10,212,,佐々木伸子,柘植知則,岡田三千雄,Home,100,48,9,48.0,16.00,5,1,0,20.0,7,2.33,73,4,4,28,14.2,49,29.0,0.0,59.2
100,48,9,48.0,16.00,5,1,0,20.0,7,2.33,73,4,4,28,14.2,49,29.0,0.0,59.2,701,2012-12-01,2012,12,01,,刈谷市体育館,トヨタ自動車サンホークス,東京トヨペットグリーンスパークル,近藤浩,平野天,3,0,3,Win,75,54,64,11:00,12:10,212,,佐々木伸子,柘植知則,岡田三千雄,Away,91,30,5,33.0,10.00,17,6,1,35.3,6,2.00,56,1,7,19,9.9,67,36.0,0.0,53.7
165,68,11,41.2,13.60,19,10,2,52.6,13,2.60,107,2,6,31,9.1,90,63.0,0.0,70.0,702,2012-12-01,2012,12,01,,刈谷市体育館,富士通カワサキレッドスピリッツ,大同特殊鋼レッドスター,山本道彦,野澤真,3,2,5,Win,108,102,120,11:00,13:12,212,,濱中昌志,首藤隆宏,鷲野由梨子,Home,156,67,11,42.9,13.40,30,13,1,43.3,12,2.40,103,3,10,27,9.5,99,68.0,0.0,68.7
156,67,11,42.9,13.40,30,13,1,43.3,12,2.40,103,3,10,27,9.5,99,68.0,0.0,68.7,702,2012-12-01,2012,12,01,,刈谷市体育館,大同特殊鋼レッドスター,富士通カワサキレッドスピリッツ,東岡昇,中尾貞治,2,3,5,Lose,102,108,120,11:00,13:12,212,,濱中昌志,首藤隆宏,鷲野由梨子,Away,165,68,11,41.2,13.60,19,10,2,52.6,13,2.60,107,2,6,31,9.1,90,63.0,0.0,70.0
87,34,8,39.1,11.33,21,9,1,42.9,5,1.67,63,7,15,9,13.1,63,37.0,0.0,58.7,703,2012-12-01,2012,12,01,,刈谷市体育館,兵庫デルフィーノ,近畿クラブスフィーダ,岩本正吾,浦田哲平,0,3,3,Lose,62,76,68,13:00,14:14,344,,浅見靖人,岡谷仁,松井孝志,Home,71,30,4,42.3,10.00,7,3,1,42.9,16,5.33,75,2,11,25,10.7,46,32.0,0.0,69.6
71,30,4,42.3,10.00,7,3,1,42.9,16,5.33,75,2,11,25,10.7,46,32.0,0.0,69.6,703,2012-12-01,2012,12,01,,刈谷市体育館,近畿クラブスフィーダ,兵庫デルフィーノ,浦田範夫,山本雅史,3,0,3,Win,76,62,68,13:00,14:14,344,,浅見靖人,岡谷仁,松井孝志,Away,87,34,8,39.1,11.33,21,9,1,42.9,5,1.67,63,7,15,9,13.1,63,37.0,0.0,58.7
138,65,14,47.1,13.00,18,8,4,44.4,9,1.80,110,2,11,34,9.2,92,58.0,0.0,63.0,704,2012-12-01,2012,12,01,,刈谷市体育館,警視庁フォートファイターズ,つくばユナイテッドSunGAIA,溝口正一,松本幸博,3,2,5,Win,111,107,116,13:47,15:55,344,,戸川太輔,大下孝,田中栄二,Home,153,64,18,41.8,12.80,30,9,6,30.0,8,1.60,107,6,12,31,12.3,99,63.0,0.0,63.6
153,64,18,41.8,12.80,30,9,6,30.0,8,1.60,107,6,12,31,12.3,99,63.0,0.0,63.6,704,2012-12-01,2012,12,01,,刈谷市体育館,つくばユナイテッドSunGAIA,警視庁フォートファイターズ,都澤凡夫,,2,3,5,Lose,107,111,116,13:47,15:55,344,,戸川太輔,大下孝,田中栄二,Away,138,65,14,47.1,13.00,18,8,4,44.4,9,1.80,110,2,11,34,9.2,92,58.0,0.0,63.0
58,40,2,69.0,13.33,6,4,1,66.7,11,3.67,73,4,11,29,15.1,34,19.0,0.0,55.9,705,2012-12-01,2012,12,01,,刈谷市体育館,ジェイテクトSTINGS,きんでんトリニティーブリッツ,長井浩二,寺嶋大樹,3,0,3,Win,75,44,61,15:00,16:07,437,,中島俊昌,柘植知則,岡田三千雄,Home,70,25,6,35.7,8.33,10,4,2,40.0,4,1.33,46,0,12,15,8.2,59,29.0,0.0,49.2
70,25,6,35.7,8.33,10,4,2,40.0,4,1.33,46,0,12,15,8.2,59,29.0,0.0,49.2,705,2012-12-01,2012,12,01,,刈谷市体育館,きんでんトリニティーブリッツ,ジェイテクトSTINGS,宮崎彰,木村朋浩,0,3,3,Lose,44,75,61,15:00,16:07,437,,中島俊昌,柘植知則,岡田三千雄,Away,58,40,2,69.0,13.33,6,4,1,66.7,11,3.67,73,4,11,29,15.1,34,19.0,0.0,55.9
120,56,7,46.7,14.00,21,8,1,38.1,9,2.25,99,8,13,37,16.4,76,50.0,0.0,65.8,707,2012-12-02,2012,12,02,,刈谷市体育館,つくばユナイテッドSunGAIA,トヨタ自動車サンホークス,都澤凡夫,,3,1,4,Win,100,88,96,11:00,12:45,273,,濱中昌志,大下孝,田中栄二,Home,127,53,14,41.7,13.25,12,5,2,41.7,8,2.00,89,3,10,26,10.7,83,41.0,0.0,49.4
127,53,14,41.7,13.25,12,5,2,41.7,8,2.00,89,3,10,26,10.7,83,41.0,0.0,49.4,707,2012-12-02,2012,12,02,,刈谷市体育館,トヨタ自動車サンホークス,つくばユナイテッドSunGAIA,近藤浩,平野天,1,3,4,Lose,88,100,96,11:00,12:45,273,,濱中昌志,大下孝,田中栄二,Away,120,56,7,46.7,14.00,21,8,1,38.1,9,2.25,99,8,13,37,16.4,76,50.0,0.0,65.8
168,73,10,43.5,14.60,19,5,1,26.3,9,1.80,110,1,12,30,7.7,103,72.0,0.0,69.9,706,2012-12-02,2012,12,02,,刈谷市体育館,警視庁フォートファイターズ,近畿クラブスフィーダ,溝口正一,松本幸博,3,2,5,Win,111,113,108,11:00,13:00,273,,戸川太輔,黒田伸浩,岡田三千雄,Home,147,66,12,44.9,13.20,13,4,3,30.8,16,3.20,114,0,11,31,6.8,97,67.0,0.0,69.1
147,66,12,44.9,13.20,13,4,3,30.8,16,3.20,114,0,11,31,6.8,97,67.0,0.0,69.1,706,2012-12-02,2012,12,02,,刈谷市体育館,近畿クラブスフィーダ,警視庁フォートファイターズ,浦田範夫,,2,3,5,Lose,113,111,108,11:00,13:00,273,,戸川太輔,黒田伸浩,岡田三千雄,Away,168,73,10,43.5,14.60,19,5,1,26.3,9,1.80,110,1,12,30,7.7,103,72.0,0.0,69.9
96,42,13,43.8,14.00,13,7,2,53.8,5,1.67,65,0,11,19,7.3,66,27.0,0.0,40.9,709,2012-12-02,2012,12,02,,刈谷市体育館,きんでんトリニティーブリッツ,大同特殊鋼レッドスター,宮崎彰,木村朋浩,0,3,3,Lose,64,75,73,13:25,14:44,365,,中島俊昌,首藤隆宏,立川結衣,Home,79,36,4,45.6,12.00,14,10,1,71.4,10,3.33,74,1,8,38,13.9,54,35.0,0.0,64.8
79,36,4,45.6,12.00,14,10,1,71.4,10,3.33,74,1,8,38,13.9,54,35.0,0.0,64.8,709,2012-12-02,2012,12,02,,刈谷市体育館,大同特殊鋼レッドスター,きんでんトリニティーブリッツ,東岡昇,中尾貞治,3,0,3,Win,75,64,73,13:25,14:44,365,,中島俊昌,首藤隆宏,立川結衣,Away,96,42,13,43.8,14.00,13,7,2,53.8,5,1.67,65,0,11,19,7.3,66,27.0,0.0,40.9
78,23,8,29.5,7.67,14,6,3,42.9,3,1.00,51,2,11,16,11.8,60,32.0,0.0,53.3,708,2012-12-02,2012,12,02,,刈谷市体育館,兵庫デルフィーノ,富士通カワサキレッドスピリッツ,栗栖徹,浦田哲平,0,3,3,Lose,49,75,66,13:37,14:49,365,,浅見靖人,丹羽敏彰,村中弘美,Home,75,43,8,57.3,14.33,11,8,3,72.7,7,2.33,73,4,10,27,14.5,38,22.0,0.0,57.9
75,43,8,57.3,14.33,11,8,3,72.7,7,2.33,73,4,10,27,14.5,38,22.0,0.0,57.9,708,2012-12-02,2012,12,02,,刈谷市体育館,富士通カワサキレッドスピリッツ,兵庫デルフィーノ,山本道彦,野澤真,3,0,3,Win,75,49,66,13:37,14:49,365,,浅見靖人,丹羽敏彰,村中弘美,Away,78,23,8,29.5,7.67,14,6,3,42.9,3,1.00,51,2,11,16,11.8,60,32.0,0.0,53.3
76,44,9,57.9,14.67,9,3,3,33.3,7,2.33,73,9,7,29,20.1,43,23.0,0.0,53.5,710,2012-12-02,2012,12,02,,刈谷市体育館,ジェイテクトSTINGS,東京トヨペットグリーンスパークル,長井浩二,寺嶋大樹,3,0,3,Win,75,44,61,15:25,16:32,390,,佐々木伸子,岡谷仁,岡田三千雄,Home,68,23,8,33.8,7.67,14,5,3,35.7,1,0.33,46,2,3,18,13.3,65,28.0,0.0,43.1
68,23,8,33.8,7.67,14,5,3,35.7,1,0.33,46,2,3,18,13.3,65,28.0,0.0,43.1,710,2012-12-02,2012,12,02,,刈谷市体育館,東京トヨペットグリーンスパークル,ジェイテクトSTINGS,松枝寿明,池田正一,0,3,3,Lose,44,75,61,15:25,16:32,390,,佐々木伸子,岡谷仁,岡田三千雄,Away,76,44,9,57.9,14.67,9,3,3,33.3,7,2.33,73,9,7,29,20.1,43,23.0,0.0,53.5
100,41,5,41.0,13.67,13,5,1,38.5,16,5.33,81,2,6,43,15.5,64,29.0,0.0,45.3,711,2012-12-08,2012,12,08,,トヨタスポーツセンター,東京ヴェルディ,近畿クラブスフィーダ,山中禎一郎,濱口純一,3,0,3,Win,82,72,76,11:00,12:22,50,,大下孝,首藤隆宏,立川結衣,Home,113,47,11,41.6,15.67,13,4,2,30.8,6,2.00,73,4,8,32,15.6,74,30.0,0.0,40.5
113,47,11,41.6,15.67,13,4,2,30.8,6,2.00,73,4,8,32,15.6,74,30.0,0.0,40.5,711,2012-12-08,2012,12,08,,トヨタスポーツセンター,近畿クラブスフィーダ,東京ヴェルディ,浦田範夫,,0,3,3,Lose,72,82,76,11:00,12:22,50,,大下孝,首藤隆宏,立川結衣,Away,100,41,5,41.0,13.67,13,5,1,38.5,16,5.33,81,2,6,43,15.5,64,29.0,0.0,45.3
79,25,10,31.6,8.33,12,5,3,41.7,0,0.00,43,3,4,16,15.3,59,33.0,0.0,55.9,712,2012-12-08,2012,12,08,,トヨタスポーツセンター,大同特殊鋼レッドスター,ジェイテクトSTINGS,東岡昇,,0,3,3,Lose,41,75,61,13:00,14:07,220,,中山健,岡谷仁,天野五月,Home,58,41,1,70.7,13.67,9,7,0,77.8,12,4.00,73,6,12,22,14.7,38,20.0,0.0,52.6
