AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win_Set,Lose_Set,Total_Set,Win_Lose,Get_Point,Lose_Point,Game_Time,Start_Time,End_Time,Spectators,Jury,Chief_Umpire,Sub_Umpire,Judgeman,Home_Away,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%
134,58,11,43.3,14.50,28,12,3,42.9,6,1.50,84,1,9,28,9.3,88,61.0,0.0,69.3,501,2015-11-14,2015,11,14,,トヨタスポーツセンター,大分三好ヴァイセアドラー,富士通カワサキレッドスピリッツ,小川貴史,小林尚登,1,3,4,Lose,83,98,99,13:00,14:48,550,高橋憲太郎,浅見靖人,岡谷仁,古澤博丈,Home,105,55,10,52.4,13.75,16,11,1,68.8,14,3.50,97,3,7,26,9.6,75,46.0,0.0,61.3
105,55,10,52.4,13.75,16,11,1,68.8,14,3.50,97,3,7,26,9.6,75,46.0,0.0,61.3,501,2015-11-14,2015,11,14,,トヨタスポーツセンター,富士通カワサキレッドスピリッツ,大分三好ヴァイセアドラー,勝田祥平,山本道彦,3,1,4,Win,98,83,99,13:00,14:48,550,高橋憲太郎,浅見靖人,岡谷仁,古澤博丈,Away,134,58,11,43.3,14.50,28,12,3,42.9,6,1.50,84,1,9,28,9.3,88,61.0,0.0,69.3
84,37,9,44.0,12.33,13,9,2,69.2,9,3.00,73,2,10,22,10.0,54,32.0,0.0,59.3,503,2015-11-14,2015,11,14,,トヨタスポーツセンター,大同特殊鋼レッドスター,埼玉アザレア,東岡昇,,3,0,3,Win,75,63,74,13:00,14:20,550,田中昭彦,有乗正志,竹川美穂,渡部あかね,Home,94,32,10,34.0,10.67,12,4,2,33.3,7,2.33,65,1,10,22,10.0,62,39.0,0.0,62.9
94,32,10,34.0,10.67,12,4,2,33.3,7,2.33,65,1,10,22,10.0,62,39.0,0.0,62.9,503,2015-11-14,2015,11,14,,トヨタスポーツセンター,埼玉アザレア,大同特殊鋼レッドスター,工藤晴康,岩川泰巳,0,3,3,Lose,63,75,74,13:00,14:20,550,田中昭彦,有乗正志,竹川美穂,渡部あかね,Away,84,37,9,44.0,12.33,13,9,2,69.2,9,3.00,73,2,10,22,10.0,54,32.0,0.0,59.3
151,65,16,43.0,16.25,12,5,3,41.7,8,2.00,108,3,11,28,9.1,92,66.0,0.0,71.7,504,2015-11-14,2015,11,14,,トヨタスポーツセンター,トヨタ自動車サンホークス,警視庁フォートファイターズ,近藤浩,,3,1,4,Win,109,106,114,15:00,17:03,614,田中昭彦,上土谷政高,内藤聡美,立川文菜,Home,144,61,14,42.4,15.25,19,6,5,31.6,9,2.25,107,4,12,25,9.4,95,66.0,0.0,69.5
144,61,14,42.4,15.25,19,6,5,31.6,9,2.25,107,4,12,25,9.4,95,66.0,0.0,69.5,504,2015-11-14,2015,11,14,,トヨタスポーツセンター,警視庁フォートファイターズ,トヨタ自動車サンホークス,溝口正一,井上人哉,1,3,4,Lose,106,109,114,15:00,17:03,614,田中昭彦,上土谷政高,内藤聡美,立川文菜,Away,151,65,16,43.0,16.25,12,5,3,41.7,8,2.00,108,3,11,28,9.1,92,66.0,0.0,71.7
82,39,6,47.6,13.00,12,6,1,50.0,7,2.33,73,4,11,30,14.9,49,35.0,0.0,71.4,502,2015-11-14,2015,11,14,,トヨタスポーツセンター,つくばユナイテッドSunGAIA,東京ヴェルディ,菊池孝一,五十嵐元,3,0,3,Win,75,60,74,15:20,16:40,614,高橋憲太郎,柘植知則,重岡紀彦,村中弘美,Home,89,32,10,36.0,10.67,23,8,3,34.8,7,2.33,62,2,12,13,8.1,61,28.0,0.0,45.9
89,32,10,36.0,10.67,23,8,3,34.8,7,2.33,62,2,12,13,8.1,61,28.0,0.0,45.9,502,2015-11-14,2015,11,14,,トヨタスポーツセンター,東京ヴェルディ,つくばユナイテッドSunGAIA,山中禎一郎,,0,3,3,Lose,60,75,74,15:20,16:40,614,高橋憲太郎,柘植知則,重岡紀彦,村中弘美,Away,82,39,6,47.6,13.00,12,6,1,50.0,7,2.33,73,4,11,30,14.9,49,35.0,0.0,71.4
69,37,3,53.6,12.33,17,10,1,58.8,8,2.67,75,7,10,29,17.9,43,27.0,0.0,62.8,505,2015-11-15,2015,11,15,,トヨタスポーツセンター,大分三好ヴァイセアドラー,つくばユナイテッドSunGAIA,小川貴史,小林尚登,3,0,3,Win,77,57,77,12:00,13:23,380,高橋憲太郎,岡谷仁,柘植知則,村中弘美,Home,88,33,10,37.5,11.00,17,6,3,35.3,5,1.67,59,3,14,15,10.8,62,29.0,0.0,46.8
88,33,10,37.5,11.00,17,6,3,35.3,5,1.67,59,3,14,15,10.8,62,29.0,0.0,46.8,505,2015-11-15,2015,11,15,,トヨタスポーツセンター,つくばユナイテッドSunGAIA,大分三好ヴァイセアドラー,菊池孝一,五十嵐元,0,3,3,Lose,57,77,77,12:00,13:23,380,高橋憲太郎,岡谷仁,柘植知則,村中弘美,Away,69,37,3,53.6,12.33,17,10,1,58.8,8,2.67,75,7,10,29,17.9,43,27.0,0.0,62.8
