No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win_Set,Lose_Set,Total_Set,Win_Lose,Get_Point,Lose_Point,Game_Time,Start_Time,End_Time,Spectators,Jury,Chief_Umpire,Sub_Umpire,Judgeman,Home_Away
1,,中川剛,4,■,■,■,■,,28,17,2,60.7,4.25,16,11,2,68.8,2,0.50,15,0,1,5,8.3,0,0.0,0.0,-,501,2016-11-05,2016,11,05,,霞ヶ浦文化体育会館（水郷体育館）,富士通カワサキレッドスピリッツ,大分三好ヴァイセアドラー,勝田祥平,山本道彦,3,1,4,Win,103,101,111,11:00,13:00,554,斎藤篤,松延亮一,笠倉雅弘,酒寄和記,Home
2,,松坂洸汰,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,501,2016-11-05,2016,11,05,,霞ヶ浦文化体育会館（水郷体育館）,富士通カワサキレッドスピリッツ,大分三好ヴァイセアドラー,勝田祥平,山本道彦,3,1,4,Win,103,101,111,11:00,13:00,554,斎藤篤,松延亮一,笠倉雅弘,酒寄和記,Home
3,,田中紀幸,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,501,2016-11-05,2016,11,05,,霞ヶ浦文化体育会館（水郷体育館）,富士通カワサキレッドスピリッツ,大分三好ヴァイセアドラー,勝田祥平,山本道彦,3,1,4,Win,103,101,111,11:00,13:00,554,斎藤篤,松延亮一,笠倉雅弘,酒寄和記,Home
4,,柳田百織,1,,,□,,,2,1,0,50.0,1.00,1,0,0,0.0,0,-,2,0,0,1,12.5,0,0.0,0.0,-,501,2016-11-05,2016,11,05,,霞ヶ浦文化体育会館（水郷体育館）,富士通カワサキレッドスピリッツ,大分三好ヴァイセアドラー,勝田祥平,山本道彦,3,1,4,Win,103,101,111,11:00,13:00,554,斎藤篤,松延亮一,笠倉雅弘,酒寄和記,Home
5,,横田圭祐,4,■,■,■,■,,8,3,0,37.5,0.75,0,0,0,-,2,0.50,8,0,0,3,9.4,1,0.0,0.0,0.0,501,2016-11-05,2016,11,05,,霞ヶ浦文化体育会館（水郷体育館）,富士通カワサキレッドスピリッツ,大分三好ヴァイセアドラー,勝田祥平,山本道彦,3,1,4,Win,103,101,111,11:00,13:00,554,斎藤篤,松延亮一,笠倉雅弘,酒寄和記,Home
6,,三芳健斗,3,□,□,,□,,0,0,0,-,-,0,0,0,-,0,-,3,0,1,1,8.3,0,0.0,0.0,-,501,2016-11-05,2016,11,05,,霞ヶ浦文化体育会館（水郷体育館）,富士通カワサキレッドスピリッツ,大分三好ヴァイセアドラー,勝田祥平,山本道彦,3,1,4,Win,103,101,111,11:00,13:00,554,斎藤篤,松延亮一,笠倉雅弘,酒寄和記,Home
10,,岡村義郎,4,■,■,■,■,,19,14,1,73.7,3.50,0,0,0,-,2,0.50,17,0,0,5,7.4,0,0.0,0.0,-,501,2016-11-05,2016,11,05,,霞ヶ浦文化体育会館（水郷体育館）,富士通カワサキレッドスピリッツ,大分三好ヴァイセアドラー,勝田祥平,山本道彦,3,1,4,Win,103,101,111,11:00,13:00,554,斎藤篤,松延亮一,笠倉雅弘,酒寄和記,Home
11,,浅野卓雅,4,■,■,■,■,,27,8,5,29.6,2.00,1,0,0,0.0,2,0.50,23,1,3,10,14.3,32,18.0,0.0,56.2,501,2016-11-05,2016,11,05,,霞ヶ浦文化体育会館（水郷体育館）,富士通カワサキレッドスピリッツ,大分三好ヴァイセアドラー,勝田祥平,山本道彦,3,1,4,Win,103,101,111,11:00,13:00,554,斎藤篤,松延亮一,笠倉雅弘,酒寄和記,Home
12,L,芳賀広大,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,19,12.0,0.0,63.2,501,2016-11-05,2016,11,05,,霞ヶ浦文化体育会館（水郷体育館）,富士通カワサキレッドスピリッツ,大分三好ヴァイセアドラー,勝田祥平,山本道彦,3,1,4,Win,103,101,111,11:00,13:00,554,斎藤篤,松延亮一,笠倉雅弘,酒寄和記,Home
13,,杉本匠,1,,,□,,,2,0,1,0.0,-,0,0,0,-,0,-,1,0,1,0,0.0,1,0.0,0.0,0.0,501,2016-11-05,2016,11,05,,霞ヶ浦文化体育会館（水郷体育館）,富士通カワサキレッドスピリッツ,大分三好ヴァイセアドラー,勝田祥平,山本道彦,3,1,4,Win,103,101,111,11:00,13:00,554,斎藤篤,松延亮一,笠倉雅弘,酒寄和記,Home
