AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win_Set,Lose_Set,Total_Set,Win_Lose,Get_Point,Lose_Point,Game_Time,Start_Time,End_Time,Spectators,Jury,Chief_Umpire,Sub_Umpire,Judgeman,Home_Away,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%
77,28,9,36.4,9.33,4,1,2,25.0,2,0.67,53,1,16,7,5.2,60,33.0,0.0,55.0,701,2009-01-10,2009,01,10,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,きんでんトリニティーブリッツ,FC東京,谷本孝司,宮崎彰,0,3,3,Lose,52,75,69,11:00,12:15,370,,浅見靖人,岡谷仁,松井孝志,Home,64,37,6,57.8,12.33,9,5,1,55.6,8,2.67,74,3,13,25,12.0,36,29.0,0.0,80.6
64,37,6,57.8,12.33,9,5,1,55.6,8,2.67,74,3,13,25,12.0,36,29.0,0.0,80.6,701,2009-01-10,2009,01,10,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,FC東京,きんでんトリニティーブリッツ,吉田清司,今橋茂樹,3,0,3,Win,75,52,69,11:00,12:15,370,,浅見靖人,岡谷仁,松井孝志,Away,77,28,9,36.4,9.33,4,1,2,25.0,2,0.67,53,1,16,7,5.2,60,33.0,0.0,55.0
112,50,9,44.6,12.50,13,6,3,46.2,9,2.25,83,0,17,15,4.5,82,53.0,0.0,64.6,702,2009-01-10,2009,01,10,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,兵庫デルフィーノ,警視庁フォートファイターズ,岩本正吾,小山毅,1,3,4,Lose,82,97,100,11:00,12:49,210,,柘植知則,首藤隆宏,戸田幸喜,Home,108,52,8,48.1,13.00,13,6,1,46.2,11,2.75,96,3,11,29,10.7,66,51.0,0.0,77.3
108,52,8,48.1,13.00,13,6,1,46.2,11,2.75,96,3,11,29,10.7,66,51.0,0.0,77.3,702,2009-01-10,2009,01,10,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,警視庁フォートファイターズ,兵庫デルフィーノ,笠原正伸,,3,1,4,Win,97,82,100,11:00,12:49,210,,柘植知則,首藤隆宏,戸田幸喜,Away,112,50,9,44.6,12.50,13,6,3,46.2,9,2.25,83,0,17,15,4.5,82,53.0,0.0,64.6
84,26,10,31.0,8.67,7,0,3,0.0,6,2.00,58,2,8,13,8.7,63,37.0,0.0,58.7,703,2009-01-10,2009,01,10,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,東京トヨペットグリーンスパークル,大同特殊鋼レッドスター,松枝寿明,池田正一,0,3,3,Lose,56,75,64,13:05,14:15,400,,澤達大,田畑安史,姫野真行,Home,80,43,10,53.8,14.33,11,5,1,45.5,6,2.00,73,5,8,23,13.9,49,35.0,0.0,71.4
80,43,10,53.8,14.33,11,5,1,45.5,6,2.00,73,5,8,23,13.9,49,35.0,0.0,71.4,703,2009-01-10,2009,01,10,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,大同特殊鋼レッドスター,東京トヨペットグリーンスパークル,東岡昇,中尾貞治,3,0,3,Win,75,56,64,13:05,14:15,400,,澤達大,田畑安史,姫野真行,Away,84,26,10,31.0,8.67,7,0,3,0.0,6,2.00,58,2,8,13,8.7,63,37.0,0.0,58.7
107,45,16,42.1,15.00,9,3,3,33.3,3,1.00,66,1,9,13,6.1,70,51.0,0.0,72.9,704,2009-01-10,2009,01,10,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,近畿クラブスフィーダ,東京ヴェルディ,浦田範夫,浦田範夫,0,3,3,Lose,65,78,79,13:37,15:02,460,,高橋弘二,丹羽敏彰,岡田三千雄,Home,83,42,4,50.6,14.00,10,3,1,30.0,7,2.33,77,1,7,18,6.9,57,43.0,0.0,75.4
83,42,4,50.6,14.00,10,3,1,30.0,7,2.33,77,1,7,18,6.9,57,43.0,0.0,75.4,704,2009-01-10,2009,01,10,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,東京ヴェルディ,近畿クラブスフィーダ,山中禎一郎,岩下忠正,3,0,3,Win,78,65,79,13:37,15:02,460,,高橋弘二,丹羽敏彰,岡田三千雄,Away,107,45,16,42.1,15.00,9,3,3,33.3,3,1.00,66,1,9,13,6.1,70,51.0,0.0,72.9
111,33,15,29.7,8.25,11,1,1,9.1,7,1.75,77,1,7,22,8.2,73,43.0,0.0,58.9,705,2009-01-10,2009,01,10,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,富士通カワサキレッドスピリッツ,ジェイテクトSTINGS,山本道彦,小口創一郎,1,3,4,Lose,76,99,94,15:05,16:48,980,,浅井唯由,岡谷仁,松井 孝志,Home,92,46,10,50.0,11.50,7,2,2,28.6,7,1.75,86,4,19,24,11.2,70,47.0,0.0,67.1
92,46,10,50.0,11.50,7,2,2,28.6,7,1.75,86,4,19,24,11.2,70,47.0,0.0,67.1,705,2009-01-10,2009,01,10,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,ジェイテクトSTINGS,富士通カワサキレッドスピリッツ,泉川正幸,寺嶋大樹,3,1,4,Win,99,76,94,15:05,16:48,980,,浅井唯由,岡谷仁,松井 孝志,Away,111,33,15,29.7,8.25,11,1,1,9.1,7,1.75,77,1,7,22,8.2,73,43.0,0.0,58.9
