AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win_Set,Lose_Set,Total_Set,Win_Lose,Get_Point,Lose_Point,Game_Time,Start_Time,End_Time,Spectators,Jury,Chief_Umpire,Sub_Umpire,Judgeman,Home_Away,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%
83,37,5,44.6,12.33,14,6,3,42.9,15,5.00,75,2,9,34,14.0,66,30.0,0.0,45.5,701,2013-12-07,2013,12,07,,川崎市とどろきアリーナ,近畿クラブスフィーダ,富士通カワサキレッドスピリッツ,浦田範夫,,0,3,3,Lose,73,79,85,11:00,12:31,359,,野村考一,早坂行博,渡部仁志,Home,114,49,8,43.0,16.33,15,6,2,40.0,9,3.00,77,3,11,33,13.8,64,30.0,0.0,46.9
114,49,8,43.0,16.33,15,6,2,40.0,9,3.00,77,3,11,33,13.8,64,30.0,0.0,46.9,701,2013-12-07,2013,12,07,,川崎市とどろきアリーナ,富士通カワサキレッドスピリッツ,近畿クラブスフィーダ,勝田祥平,野澤真,3,0,3,Win,79,73,85,11:00,12:31,359,,野村考一,早坂行博,渡部仁志,Away,83,37,5,44.6,12.33,14,6,3,42.9,15,5.00,75,2,9,34,14.0,66,30.0,0.0,45.5
77,39,6,50.6,13.00,14,6,1,42.9,13,4.33,73,1,10,28,10.7,48,27.0,0.0,56.2,702,2013-12-07,2013,12,07,,川崎市とどろきアリーナ,大同特殊鋼レッドスター,東京トヨペットグリーンスパークル,東岡昇,岡崎昌典,3,0,3,Win,75,54,73,13:10,14:29,335,,高野淳志,小川浩二,松本博臣,Home,95,26,13,27.4,8.67,7,2,1,28.6,4,1.33,56,4,6,19,14.9,63,34.0,0.0,54.0
95,26,13,27.4,8.67,7,2,1,28.6,4,1.33,56,4,6,19,14.9,63,34.0,0.0,54.0,702,2013-12-07,2013,12,07,,川崎市とどろきアリーナ,東京トヨペットグリーンスパークル,大同特殊鋼レッドスター,松枝寿明,池田正一,0,3,3,Lose,54,75,73,13:10,14:29,335,,高野淳志,小川浩二,松本博臣,Away,77,39,6,50.6,13.00,14,6,1,42.9,13,4.33,73,1,10,28,10.7,48,27.0,0.0,56.2
116,47,8,40.5,11.75,20,9,2,45.0,8,2.00,84,2,15,20,8.1,76,34.0,0.0,44.7,703,2013-12-07,2013,12,07,,川崎市とどろきアリーナ,兵庫デルフィーノ,警視庁フォートファイターズ,岩本正吾,木原恵一,1,3,4,Lose,83,92,93,15:06,16:48,307,,赤川孝義,浜野陽一,成茂芳夫,Home,120,49,10,40.8,12.25,20,6,4,30.0,16,4.00,91,1,14,42,12.6,68,47.0,0.0,69.1
120,49,10,40.8,12.25,20,6,4,30.0,16,4.00,91,1,14,42,12.6,68,47.0,0.0,69.1,703,2013-12-07,2013,12,07,,川崎市とどろきアリーナ,警視庁フォートファイターズ,兵庫デルフィーノ,溝口正一,下田健一,3,1,4,Win,92,83,93,15:06,16:48,307,,赤川孝義,浜野陽一,成茂芳夫,Away,116,47,8,40.5,11.75,20,9,2,45.0,8,2.00,84,2,15,20,8.1,76,34.0,0.0,44.7
127,49,12,38.6,9.80,25,4,6,16.0,10,2.00,89,1,16,30,9.6,93,37.0,0.0,39.8,704,2013-12-08,2013,12,08,,川崎市とどろきアリーナ,きんでんトリニティーブリッツ,大分三好ヴァイセアドラー,木村朋浩,藤島謙裕,2,3,5,Lose,89,107,104,11:00,12:56,379,,早坂行博,宮城智哉,小林智子,Home,143,65,14,45.5,13.00,20,11,2,55.0,9,1.80,107,5,13,52,16.1,72,42.0,0.0,58.3
143,65,14,45.5,13.00,20,11,2,55.0,9,1.80,107,5,13,52,16.1,72,42.0,0.0,58.3,704,2013-12-08,2013,12,08,,川崎市とどろきアリーナ,大分三好ヴァイセアドラー,きんでんトリニティーブリッツ,古田博幸,興梠龍司,3,2,5,Win,107,89,104,11:00,12:56,379,,早坂行博,宮城智哉,小林智子,Away,127,49,12,38.6,9.80,25,4,6,16.0,10,2.00,89,1,16,30,9.6,93,37.0,0.0,39.8
83,47,3,56.6,15.67,8,3,1,37.5,5,1.67,73,6,10,30,18.2,51,26.0,0.0,51.0,705,2013-12-08,2013,12,08,,川崎市とどろきアリーナ,近畿クラブスフィーダ,東京トヨペットグリーンスパークル,浦田範夫,,3,0,3,Win,75,53,68,13:30,14:44,307,,高野淳志,小川浩二,成茂芳夫,Home,70,27,9,38.6,9.00,11,5,2,45.5,8,2.67,55,1,4,24,12.4,56,25.0,0.0,44.6
70,27,9,38.6,9.00,11,5,2,45.5,8,2.67,55,1,4,24,12.4,56,25.0,0.0,44.6,705,2013-12-08,2013,12,08,,川崎市とどろきアリーナ,東京トヨペットグリーンスパークル,近畿クラブスフィーダ,松枝寿明,池田正一,0,3,3,Lose,53,75,68,13:30,14:44,307,,高野淳志,小川浩二,成茂芳夫,Away,83,47,3,56.6,15.67,8,3,1,37.5,5,1.67,73,6,10,30,18.2,51,26.0,0.0,51.0
114,44,11,38.6,11.00,23,10,3,43.5,10,2.50,83,5,15,30,13.9,75,35.0,0.0,46.7,706,2013-12-08,2013,12,08,,川崎市とどろきアリーナ,大同特殊鋼レッドスター,富士通カワサキレッドスピリッツ,東岡昇,中尾貞治,1,3,4,Lose,82,93,97,15:20,17:06,480,,野村考一,赤川孝義,川上弘志,Home,112,45,11,40.2,11.25,25,5,5,20.0,12,3.00,92,7,12,38,17.5,68,33.0,0.0,48.5
112,45,11,40.2,11.25,25,5,5,20.0,12,3.00,92,7,12,38,17.5,68,33.0,0.0,48.5,706,2013-12-08,2013,12,08,,川崎市とどろきアリーナ,富士通カワサキレッドスピリッツ,大同特殊鋼レッドスター,勝田祥平,野澤真,3,1,4,Win,93,82,97,15:20,17:06,480,,野村考一,赤川孝義,川上弘志,Away,114,44,11,38.6,11.00,23,10,3,43.5,10,2.50,83,5,15,30,13.9,75,35.0,0.0,46.7
146,70,11,47.9,14.00,29,14,5,48.3,12,2.40,111,3,13,25,8.0,98,66.0,0.0,67.3,709,2013-12-21,2013,12,21,,コンパルホール,東京ヴェルディ,警視庁フォートファイターズ,山中禎一郎,濱口純一,2,3,5,Lose,111,115,108,13:00,15:00,720,,国頭亮太,田中亘,伊達孝明,Home,147,70,6,47.6,14.00,24,9,1,37.5,11,2.20,115,5,15,29,10.1,97,70.0,0.0,72.2
147,70,6,47.6,14.00,24,9,1,37.5,11,2.20,115,5,15,29,10.1,97,70.0,0.0,72.2,709,2013-12-21,2013,12,21,,コンパルホール,警視庁フォートファイターズ,東京ヴェルディ,溝口正一,下田健一,3,2,5,Win,115,111,108,13:00,15:00,720,,国頭亮太,田中亘,伊達孝明,Away,146,70,11,47.9,14.00,29,14,5,48.3,12,2.40,111,3,13,25,8.0,98,66.0,0.0,67.3
120,52,7,43.3,13.00,19,6,0,31.6,9,2.25,96,6,15,32,14.0,70,43.0,0.0,61.4,707,2013-12-21,2013,12,21,,芝運動公園総合体育館,つくばユナイテッドSunGAIA,トヨタ自動車サンホークス,加藤陽一,,3,1,4,Win,97,81,89,13:02,14:40,600,,城智久,宮田裕記,登章,Home,129,48,13,37.2,12.00,10,2,3,20.0,7,1.75,82,1,12,26,8.9,78,43.0,0.0,55.1
129,48,13,37.2,12.00,10,2,3,20.0,7,1.75,82,1,12,26,8.9,78,43.0,0.0,55.1,707,2013-12-21,2013,12,21,,芝運動公園総合体育館,トヨタ自動車サンホークス,つくばユナイテッドSunGAIA,近藤浩,横田英樹,1,3,4,Lose,81,97,89,13:02,14:40,600,,城智久,宮田裕記,登章,Away,120,52,7,43.3,13.00,19,6,0,31.6,9,2.25,96,6,15,32,14.0,70,43.0,0.0,61.4
