No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win_Set,Lose_Set,Total_Set,Win_Lose,Get_Point,Lose_Point,Game_Time,Start_Time,End_Time,Spectators,Jury,Chief_Umpire,Sub_Umpire,Judgeman,Home_Away
17,L,藤森圭,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,12,10.0,0.0,83.3,603,2010-01-09,2010,01,09,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,富士通カワサキレッドスピリッツ,トヨタ自動車サンホークス,山本道彦,小口創一郎,3,0,3,Win,75,46,60,11:00,12:06,280,,西中野健,大下孝,松井孝志,Home
18,,小川直紀,1,,,□,,,2,2,0,100.0,2.00,0,0,0,-,0,-,1,0,0,1,25.0,3,2.0,0.0,66.7,603,2010-01-09,2010,01,09,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,富士通カワサキレッドスピリッツ,トヨタ自動車サンホークス,山本道彦,小口創一郎,3,0,3,Win,75,46,60,11:00,12:06,280,,西中野健,大下孝,松井孝志,Home
19,,松野昭博,2,■,■,,,,7,4,3,57.1,2.00,2,1,1,50.0,1,0.50,8,1,1,3,19.4,0,0.0,0.0,-,603,2010-01-09,2010,01,09,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,富士通カワサキレッドスピリッツ,トヨタ自動車サンホークス,山本道彦,小口創一郎,3,0,3,Win,75,46,60,11:00,12:06,280,,西中野健,大下孝,松井孝志,Home
1,,太田有紀,2,■,,■,,,9,1,3,11.1,0.50,1,0,1,0.0,0,-,5,1,4,0,16.0,17,12.0,0.0,70.6,603,2010-01-09,2010,01,09,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,トヨタ自動車サンホークス,富士通カワサキレッドスピリッツ,近藤浩,平野天,0,3,3,Lose,46,75,60,11:00,12:06,280,,西中野健,大下孝,松井孝志,Away
2,,大野晃義,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,603,2010-01-09,2010,01,09,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,トヨタ自動車サンホークス,富士通カワサキレッドスピリッツ,近藤浩,平野天,0,3,3,Lose,46,75,60,11:00,12:06,280,,西中野健,大下孝,松井孝志,Away
3,,石田裕矢,3,■,■,■,,,12,5,1,41.7,1.67,0,0,0,-,1,0.33,7,0,1,3,10.7,0,0.0,0.0,-,603,2010-01-09,2010,01,09,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,トヨタ自動車サンホークス,富士通カワサキレッドスピリッツ,近藤浩,平野天,0,3,3,Lose,46,75,60,11:00,12:06,280,,西中野健,大下孝,松井孝志,Away
4,,渡邉敬太,2,■,■,,,,10,4,1,40.0,2.00,0,0,0,-,1,0.50,4,0,2,1,6.2,15,5.0,0.0,33.3,603,2010-01-09,2010,01,09,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,トヨタ自動車サンホークス,富士通カワサキレッドスピリッツ,近藤浩,平野天,0,3,3,Lose,46,75,60,11:00,12:06,280,,西中野健,大下孝,松井孝志,Away
5,,川北陽介,2,,■,■,,,6,2,3,33.3,1.00,0,0,0,-,0,-,5,0,0,1,5.0,0,0.0,0.0,-,603,2010-01-09,2010,01,09,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,トヨタ自動車サンホークス,富士通カワサキレッドスピリッツ,近藤浩,平野天,0,3,3,Lose,46,75,60,11:00,12:06,280,,西中野健,大下孝,松井孝志,Away
7,,岩谷徹也,2,■,,■,,,0,0,0,-,-,0,0,0,-,0,-,4,0,0,1,6.2,0,0.0,0.0,-,603,2010-01-09,2010,01,09,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,トヨタ自動車サンホークス,富士通カワサキレッドスピリッツ,近藤浩,平野天,0,3,3,Lose,46,75,60,11:00,12:06,280,,西中野健,大下孝,松井孝志,Away
8,,山本一総,3,■,■,■,,,14,5,0,35.7,1.67,0,0,0,-,0,-,7,0,2,1,3.6,9,5.0,0.0,55.6,603,2010-01-09,2010,01,09,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,トヨタ自動車サンホークス,富士通カワサキレッドスピリッツ,近藤浩,平野天,0,3,3,Lose,46,75,60,11:00,12:06,280,,西中野健,大下孝,松井孝志,Away
9,,岩佐隆太,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,603,2010-01-09,2010,01,09,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,トヨタ自動車サンホークス,富士通カワサキレッドスピリッツ,近藤浩,平野天,0,3,3,Lose,46,75,60,11:00,12:06,280,,西中野健,大下孝,松井孝志,Away
11,,篠田竜司,2,,■,□,,,1,0,1,0.0,-,0,0,0,-,1,0.50,5,0,2,3,15.0,0,0.0,0.0,-,603,2010-01-09,2010,01,09,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,トヨタ自動車サンホークス,富士通カワサキレッドスピリッツ,近藤浩,平野天,0,3,3,Lose,46,75,60,11:00,12:06,280,,西中野健,大下孝,松井孝志,Away
12,L,大隈慎也,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,603,2010-01-09,2010,01,09,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,トヨタ自動車サンホークス,富士通カワサキレッドスピリッツ,近藤浩,平野天,0,3,3,Lose,46,75,60,11:00,12:06,280,,西中野健,大下孝,松井孝志,Away
13,,上道映人,3,■,■,■,,,25,6,3,24.0,2.00,3,1,1,33.3,1,0.33,11,0,2,2,4.5,2,1.0,0.0,50.0,603,2010-01-09,2010,01,09,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,トヨタ自動車サンホークス,富士通カワサキレッドスピリッツ,近藤浩,平野天,0,3,3,Lose,46,75,60,11:00,12:06,280,,西中野健,大下孝,松井孝志,Away
15,L,木村友宣,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,25,15.0,0.0,60.0,603,2010-01-09,2010,01,09,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,トヨタ自動車サンホークス,富士通カワサキレッドスピリッツ,近藤浩,平野天,0,3,3,Lose,46,75,60,11:00,12:06,280,,西中野健,大下孝,松井孝志,Away
16,,田中則雄,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,603,2010-01-09,2010,01,09,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,トヨタ自動車サンホークス,富士通カワサキレッドスピリッツ,近藤浩,平野天,0,3,3,Lose,46,75,60,11:00,12:06,280,,西中野健,大下孝,松井孝志,Away
1,,伊藤優介,3,■,■,■,,,12,0,3,0.0,-,0,0,0,-,1,0.33,8,0,0,5,15.6,0,0.0,0.0,-,604,2010-01-09,2010,01,09,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,東京トヨペットグリーンスパークル,ジェイテクトSTINGS,松枝寿明,池田正一,0,3,3,Lose,38,75,55,13:00,14:01,510,,田代英明,戸川太輔,加藤光一,Home
3,,馬場裕峰,3,■,■,■,,,15,3,1,20.0,1.00,0,0,0,-,2,0.67,6,0,1,0,0.0,27,14.0,0.0,51.9,604,2010-01-09,2010,01,09,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,東京トヨペットグリーンスパークル,ジェイテクトSTINGS,松枝寿明,池田正一,0,3,3,Lose,38,75,55,13:00,14:01,510,,田代英明,戸川太輔,加藤光一,Home
4,L,中沢敏浩,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,18,10.0,0.0,55.6,604,2010-01-09,2010,01,09,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,東京トヨペットグリーンスパークル,ジェイテクトSTINGS,松枝寿明,池田正一,0,3,3,Lose,38,75,55,13:00,14:01,510,,田代英明,戸川太輔,加藤光一,Home
5,,浅見冬樹,3,■,■,■,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,1,0.0,0.0,0.0,604,2010-01-09,2010,01,09,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,東京トヨペットグリーンスパークル,ジェイテクトSTINGS,松枝寿明,池田正一,0,3,3,Lose,38,75,55,13:00,14:01,510,,田代英明,戸川太輔,加藤光一,Home
8,,西片圭佑,3,■,■,■,,,26,4,4,15.4,1.33,5,1,2,20.0,1,0.33,6,0,3,1,4.2,6,2.0,0.0,33.3,604,2010-01-09,2010,01,09,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,東京トヨペットグリーンスパークル,ジェイテクトSTINGS,松枝寿明,池田正一,0,3,3,Lose,38,75,55,13:00,14:01,510,,田代英明,戸川太輔,加藤光一,Home
9,,田中淳一,3,■,■,■,,,14,1,1,7.1,0.33,0,0,0,-,0,-,5,0,1,1,5.0,9,3.0,0.0,33.3,604,2010-01-09,2010,01,09,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,東京トヨペットグリーンスパークル,ジェイテクトSTINGS,松枝寿明,池田正一,0,3,3,Lose,38,75,55,13:00,14:01,510,,田代英明,戸川太輔,加藤光一,Home
10,,池田正一,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,604,2010-01-09,2010,01,09,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,東京トヨペットグリーンスパークル,ジェイテクトSTINGS,松枝寿明,池田正一,0,3,3,Lose,38,75,55,13:00,14:01,510,,田代英明,戸川太輔,加藤光一,Home
11,,松枝寿明,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,604,2010-01-09,2010,01,09,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,東京トヨペットグリーンスパークル,ジェイテクトSTINGS,松枝寿明,池田正一,0,3,3,Lose,38,75,55,13:00,14:01,510,,田代英明,戸川太輔,加藤光一,Home
12,,橋本和浩,3,■,■,■,,,13,7,2,53.8,2.33,0,0,0,-,1,0.33,7,0,1,1,3.6,0,0.0,0.0,-,604,2010-01-09,2010,01,09,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,東京トヨペットグリーンスパークル,ジェイテクトSTINGS,松枝寿明,池田正一,0,3,3,Lose,38,75,55,13:00,14:01,510,,田代英明,戸川太輔,加藤光一,Home
13,,井上佑馬,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0.0,0.0,-,604,2010-01-09,2010,01,09,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,東京トヨペットグリーンスパークル,ジェイテクトSTINGS,松枝寿明,池田正一,0,3,3,Lose,38,75,55,13:00,14:01,510,,田代英明,戸川太輔,加藤光一,Home
14,,田端久貴,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0.0,0.0,-,604,2010-01-09,2010,01,09,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,東京トヨペットグリーンスパークル,ジェイテクトSTINGS,松枝寿明,池田正一,0,3,3,Lose,38,75,55,13:00,14:01,510,,田代英明,戸川太輔,加藤光一,Home
15,,荒川崇,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0.0,0.0,-,604,2010-01-09,2010,01,09,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,東京トヨペットグリーンスパークル,ジェイテクトSTINGS,松枝寿明,池田正一,0,3,3,Lose,38,75,55,13:00,14:01,510,,田代英明,戸川太輔,加藤光一,Home
1,,孫権,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,604,2010-01-09,2010,01,09,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,ジェイテクトSTINGS,東京トヨペットグリーンスパークル,泉川正幸,寺嶋大樹,3,0,3,Win,75,38,55,13:00,14:01,510,,田代英明,戸川太輔,加藤光一,Away
2,,金丸晃大,3,■,■,■,,,8,5,2,62.5,1.67,0,0,0,-,2,0.67,10,0,1,4,10.0,2,1.0,0.0,50.0,604,2010-01-09,2010,01,09,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,ジェイテクトSTINGS,東京トヨペットグリーンスパークル,泉川正幸,寺嶋大樹,3,0,3,Win,75,38,55,13:00,14:01,510,,田代英明,戸川太輔,加藤光一,Away
3,,小野孝宏,1,,,□,,,4,2,1,50.0,2.00,1,0,1,0.0,0,-,1,0,1,0,0.0,0,0.0,0.0,-,604,2010-01-09,2010,01,09,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,ジェイテクトSTINGS,東京トヨペットグリーンスパークル,泉川正幸,寺嶋大樹,3,0,3,Win,75,38,55,13:00,14:01,510,,田代英明,戸川太輔,加藤光一,Away
4,,野沢憲治,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,604,2010-01-09,2010,01,09,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,ジェイテクトSTINGS,東京トヨペットグリーンスパークル,泉川正幸,寺嶋大樹,3,0,3,Win,75,38,55,13:00,14:01,510,,田代英明,戸川太輔,加藤光一,Away
5,,豊田昇平,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0.0,0.0,-,604,2010-01-09,2010,01,09,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,ジェイテクトSTINGS,東京トヨペットグリーンスパークル,泉川正幸,寺嶋大樹,3,0,3,Win,75,38,55,13:00,14:01,510,,田代英明,戸川太輔,加藤光一,Away
6,,高橋慎治,3,■,■,■,,,1,1,0,100.0,0.33,0,0,0,-,1,0.33,9,2,2,5,31.7,0,0.0,0.0,-,604,2010-01-09,2010,01,09,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,ジェイテクトSTINGS,東京トヨペットグリーンスパークル,泉川正幸,寺嶋大樹,3,0,3,Win,75,38,55,13:00,14:01,510,,田代英明,戸川太輔,加藤光一,Away
7,,小松高則,3,■,■,■,,,8,8,0,100.0,2.67,0,0,0,-,1,0.33,17,1,0,6,13.5,0,0.0,0.0,-,604,2010-01-09,2010,01,09,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,ジェイテクトSTINGS,東京トヨペットグリーンスパークル,泉川正幸,寺嶋大樹,3,0,3,Win,75,38,55,13:00,14:01,510,,田代英明,戸川太輔,加藤光一,Away
9,,石田敬喜,3,■,■,■,,,24,11,2,45.8,3.67,2,1,1,50.0,0,-,13,1,2,5,17.3,18,11.0,0.0,61.1,604,2010-01-09,2010,01,09,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,ジェイテクトSTINGS,東京トヨペットグリーンスパークル,泉川正幸,寺嶋大樹,3,0,3,Win,75,38,55,13:00,14:01,510,,田代英明,戸川太輔,加藤光一,Away
10,,松原広輔,3,■,■,■,,,10,4,0,40.0,1.33,1,0,0,0.0,0,-,13,1,3,6,19.2,1,1.0,0.0,100.0,604,2010-01-09,2010,01,09,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,ジェイテクトSTINGS,東京トヨペットグリーンスパークル,泉川正幸,寺嶋大樹,3,0,3,Win,75,38,55,13:00,14:01,510,,田代英明,戸川太輔,加藤光一,Away
11,,其原健太,1,,,□,,,4,2,0,50.0,2.00,1,1,0,100.0,0,-,1,0,0,0,0.0,2,2.0,0.0,100.0,604,2010-01-09,2010,01,09,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,ジェイテクトSTINGS,東京トヨペットグリーンスパークル,泉川正幸,寺嶋大樹,3,0,3,Win,75,38,55,13:00,14:01,510,,田代英明,戸川太輔,加藤光一,Away
12,L,興梠亮,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,10,7.0,0.0,70.0,604,2010-01-09,2010,01,09,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,ジェイテクトSTINGS,東京トヨペットグリーンスパークル,泉川正幸,寺嶋大樹,3,0,3,Win,75,38,55,13:00,14:01,510,,田代英明,戸川太輔,加藤光一,Away
15,,若山智昭,3,■,■,■,,,18,10,1,55.6,3.33,7,5,0,71.4,2,0.67,7,0,1,2,7.1,1,1.0,0.0,100.0,604,2010-01-09,2010,01,09,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,ジェイテクトSTINGS,東京トヨペットグリーンスパークル,泉川正幸,寺嶋大樹,3,0,3,Win,75,38,55,13:00,14:01,510,,田代英明,戸川太輔,加藤光一,Away
16,L,長友真伍,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,604,2010-01-09,2010,01,09,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,ジェイテクトSTINGS,東京トヨペットグリーンスパークル,泉川正幸,寺嶋大樹,3,0,3,Win,75,38,55,13:00,14:01,510,,田代英明,戸川太輔,加藤光一,Away
18,,鬼頭浩幸,1,,□,,,,1,0,0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,604,2010-01-09,2010,01,09,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,ジェイテクトSTINGS,東京トヨペットグリーンスパークル,泉川正幸,寺嶋大樹,3,0,3,Win,75,38,55,13:00,14:01,510,,田代英明,戸川太輔,加藤光一,Away
1,,福冨和志,3,■,■,■,,,24,9,4,37.5,3.00,1,0,1,0.0,1,0.33,12,1,1,1,10.4,1,1.0,0.0,100.0,601,2010-01-09,2010,01,09,,近畿大学記念会館,きんでんトリニティーブリッツ,東京ヴェルディ,宮崎彰,横山勝弘,3,2,5,Win,111,103,114,13:00,15:06,200,,佐々木伸子,新道哲郎,前田昌美,Home
4,,今田善仁,5,■,■,■,■,■,6,3,0,50.0,0.60,1,1,0,100.0,5,1.00,16,0,0,3,4.7,0,0.0,0.0,-,601,2010-01-09,2010,01,09,,近畿大学記念会館,きんでんトリニティーブリッツ,東京ヴェルディ,宮崎彰,横山勝弘,3,2,5,Win,111,103,114,13:00,15:06,200,,佐々木伸子,新道哲郎,前田昌美,Home
5,,中西教之,5,■,■,■,■,■,28,8,0,28.6,1.60,0,0,0,-,3,0.60,17,1,3,4,10.6,1,0.0,0.0,0.0,601,2010-01-09,2010,01,09,,近畿大学記念会館,きんでんトリニティーブリッツ,東京ヴェルディ,宮崎彰,横山勝弘,3,2,5,Win,111,103,114,13:00,15:06,200,,佐々木伸子,新道哲郎,前田昌美,Home
6,,山原健太,2,□,,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-,601,2010-01-09,2010,01,09,,近畿大学記念会館,きんでんトリニティーブリッツ,東京ヴェルディ,宮崎彰,横山勝弘,3,2,5,Win,111,103,114,13:00,15:06,200,,佐々木伸子,新道哲郎,前田昌美,Home
7,,鮎川輝丈,5,■,■,■,■,■,29,12,3,41.4,2.40,1,0,0,0.0,1,0.20,20,1,3,4,10.0,40,32.0,0.0,80.0,601,2010-01-09,2010,01,09,,近畿大学記念会館,きんでんトリニティーブリッツ,東京ヴェルディ,宮崎彰,横山勝弘,3,2,5,Win,111,103,114,13:00,15:06,200,,佐々木伸子,新道哲郎,前田昌美,Home
8,,高橋正,5,■,■,■,■,■,32,8,4,25.0,1.60,1,0,1,0.0,2,0.40,13,0,1,0,0.0,3,2.0,0.0,66.7,601,2010-01-09,2010,01,09,,近畿大学記念会館,きんでんトリニティーブリッツ,東京ヴェルディ,宮崎彰,横山勝弘,3,2,5,Win,111,103,114,13:00,15:06,200,,佐々木伸子,新道哲郎,前田昌美,Home
9,,藤島謙裕,4,□,□,□,,□,0,0,0,-,-,0,0,0,-,0,-,6,0,0,3,12.5,2,2.0,0.0,100.0,601,2010-01-09,2010,01,09,,近畿大学記念会館,きんでんトリニティーブリッツ,東京ヴェルディ,宮崎彰,横山勝弘,3,2,5,Win,111,103,114,13:00,15:06,200,,佐々木伸子,新道哲郎,前田昌美,Home
11,,塩大地,5,■,■,■,■,■,33,19,5,57.6,3.80,0,0,0,-,2,0.40,14,0,0,1,1.8,0,0.0,0.0,-,601,2010-01-09,2010,01,09,,近畿大学記念会館,きんでんトリニティーブリッツ,東京ヴェルディ,宮崎彰,横山勝弘,3,2,5,Win,111,103,114,13:00,15:06,200,,佐々木伸子,新道哲郎,前田昌美,Home
13,L,山下栄和,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,32,27.0,0.0,84.4,601,2010-01-09,2010,01,09,,近畿大学記念会館,きんでんトリニティーブリッツ,東京ヴェルディ,宮崎彰,横山勝弘,3,2,5,Win,111,103,114,13:00,15:06,200,,佐々木伸子,新道哲郎,前田昌美,Home
16,,中西優介,4,,□,□,■,■,17,6,1,35.3,1.50,0,0,0,-,1,0.25,9,0,0,2,5.6,18,17.0,0.0,94.4,601,2010-01-09,2010,01,09,,近畿大学記念会館,きんでんトリニティーブリッツ,東京ヴェルディ,宮崎彰,横山勝弘,3,2,5,Win,111,103,114,13:00,15:06,200,,佐々木伸子,新道哲郎,前田昌美,Home
20,,毛利光生,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,601,2010-01-09,2010,01,09,,近畿大学記念会館,きんでんトリニティーブリッツ,東京ヴェルディ,宮崎彰,横山勝弘,3,2,5,Win,111,103,114,13:00,15:06,200,,佐々木伸子,新道哲郎,前田昌美,Home
21,,大瀧貴史,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,601,2010-01-09,2010,01,09,,近畿大学記念会館,きんでんトリニティーブリッツ,東京ヴェルディ,宮崎彰,横山勝弘,3,2,5,Win,111,103,114,13:00,15:06,200,,佐々木伸子,新道哲郎,前田昌美,Home
22,,引田康介,1,,,,,□,2,2,0,100.0,2.00,0,0,0,-,0,-,1,0,1,0,0.0,0,0.0,0.0,-,601,2010-01-09,2010,01,09,,近畿大学記念会館,きんでんトリニティーブリッツ,東京ヴェルディ,宮崎彰,横山勝弘,3,2,5,Win,111,103,114,13:00,15:06,200,,佐々木伸子,新道哲郎,前田昌美,Home
23,L,矢島優一,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,601,2010-01-09,2010,01,09,,近畿大学記念会館,きんでんトリニティーブリッツ,東京ヴェルディ,宮崎彰,横山勝弘,3,2,5,Win,111,103,114,13:00,15:06,200,,佐々木伸子,新道哲郎,前田昌美,Home
