No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win_Set,Lose_Set,Total_Set,Win_Lose,Get_Point,Lose_Point,Game_Time,Start_Time,End_Time,Spectators,Jury,Chief_Umpire,Sub_Umpire,Judgeman,Home_Away
1,,小川貴大,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,501,2018-11-10,2018,11,10,,霞ヶ浦文化体育会館（水郷体育館）,警視庁フォートファイターズ,長野GaRons,井上人哉,平林康裕,3,1,4,Win,94,83,95,11:00,12:44,422,田中昭彦,浜野陽一,松延亮一,西部芳夫,Home
2,,伊藤裕之介,4,■,■,■,■,,1,0,0,0.0,-,0,0,0,-,1,0.25,26,0,0,4,3.8,1,0.0,0.0,0.0,501,2018-11-10,2018,11,10,,霞ヶ浦文化体育会館（水郷体育館）,警視庁フォートファイターズ,長野GaRons,井上人哉,平林康裕,3,1,4,Win,94,83,95,11:00,12:44,422,田中昭彦,浜野陽一,松延亮一,西部芳夫,Home
3,,水野貴文,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,501,2018-11-10,2018,11,10,,霞ヶ浦文化体育会館（水郷体育館）,警視庁フォートファイターズ,長野GaRons,井上人哉,平林康裕,3,1,4,Win,94,83,95,11:00,12:44,422,田中昭彦,浜野陽一,松延亮一,西部芳夫,Home
4,,加藤啓,2,■,■,,,,11,2,0,18.2,1.00,0,0,0,-,0,-,5,0,1,0,-5.0,0,0.0,0.0,-,501,2018-11-10,2018,11,10,,霞ヶ浦文化体育会館（水郷体育館）,警視庁フォートファイターズ,長野GaRons,井上人哉,平林康裕,3,1,4,Win,94,83,95,11:00,12:44,422,田中昭彦,浜野陽一,松延亮一,西部芳夫,Home
5,,大野隆一,2,,,■,■,,5,4,0,80.0,2.00,0,0,0,-,1,0.50,7,0,1,2,3.6,0,0.0,0.0,-,501,2018-11-10,2018,11,10,,霞ヶ浦文化体育会館（水郷体育館）,警視庁フォートファイターズ,長野GaRons,井上人哉,平林康裕,3,1,4,Win,94,83,95,11:00,12:44,422,田中昭彦,浜野陽一,松延亮一,西部芳夫,Home
6,,松本幸博,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,501,2018-11-10,2018,11,10,,霞ヶ浦文化体育会館（水郷体育館）,警視庁フォートファイターズ,長野GaRons,井上人哉,平林康裕,3,1,4,Win,94,83,95,11:00,12:44,422,田中昭彦,浜野陽一,松延亮一,西部芳夫,Home
10,,豊田将人,2,,□,,□,,0,0,0,-,-,0,0,0,-,0,-,3,0,1,0,-8.3,0,0.0,0.0,-,501,2018-11-10,2018,11,10,,霞ヶ浦文化体育会館（水郷体育館）,警視庁フォートファイターズ,長野GaRons,井上人哉,平林康裕,3,1,4,Win,94,83,95,11:00,12:44,422,田中昭彦,浜野陽一,松延亮一,西部芳夫,Home
12,,小川功太,4,■,■,■,■,,34,14,2,41.2,3.50,4,3,0,75.0,2,0.50,12,0,2,5,6.2,14,7.0,2.0,57.1,501,2018-11-10,2018,11,10,,霞ヶ浦文化体育会館（水郷体育館）,警視庁フォートファイターズ,長野GaRons,井上人哉,平林康裕,3,1,4,Win,94,83,95,11:00,12:44,422,田中昭彦,浜野陽一,松延亮一,西部芳夫,Home
13,,中村航太朗,4,■,■,■,■,,28,8,2,28.6,2.00,3,2,0,66.7,5,1.25,17,0,3,2,-1.5,11,3.0,2.0,36.4,501,2018-11-10,2018,11,10,,霞ヶ浦文化体育会館（水郷体育館）,警視庁フォートファイターズ,長野GaRons,井上人哉,平林康裕,3,1,4,Win,94,83,95,11:00,12:44,422,田中昭彦,浜野陽一,松延亮一,西部芳夫,Home
14,,中道元貴,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,501,2018-11-10,2018,11,10,,霞ヶ浦文化体育会館（水郷体育館）,警視庁フォートファイターズ,長野GaRons,井上人哉,平林康裕,3,1,4,Win,94,83,95,11:00,12:44,422,田中昭彦,浜野陽一,松延亮一,西部芳夫,Home
15,,河西敦司,4,■,■,■,■,,23,13,2,56.5,3.25,4,3,0,75.0,2,0.50,12,0,4,2,-4.2,0,0.0,0.0,-,501,2018-11-10,2018,11,10,,霞ヶ浦文化体育会館（水郷体育館）,警視庁フォートファイターズ,長野GaRons,井上人哉,平林康裕,3,1,4,Win,94,83,95,11:00,12:44,422,田中昭彦,浜野陽一,松延亮一,西部芳夫,Home
19,L,神谷昂紀,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,43,18.0,10.0,53.5,501,2018-11-10,2018,11,10,,霞ヶ浦文化体育会館（水郷体育館）,警視庁フォートファイターズ,長野GaRons,井上人哉,平林康裕,3,1,4,Win,94,83,95,11:00,12:44,422,田中昭彦,浜野陽一,松延亮一,西部芳夫,Home
21,L,古田彰紀,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,501,2018-11-10,2018,11,10,,霞ヶ浦文化体育会館（水郷体育館）,警視庁フォートファイターズ,長野GaRons,井上人哉,平林康裕,3,1,4,Win,94,83,95,11:00,12:44,422,田中昭彦,浜野陽一,松延亮一,西部芳夫,Home
22,,阿部翼,4,■,■,■,■,,9,7,1,77.8,1.75,0,0,0,-,1,0.25,11,1,3,2,6.8,0,0.0,0.0,-,501,2018-11-10,2018,11,10,,霞ヶ浦文化体育会館（水郷体育館）,警視庁フォートファイターズ,長野GaRons,井上人哉,平林康裕,3,1,4,Win,94,83,95,11:00,12:44,422,田中昭彦,浜野陽一,松延亮一,西部芳夫,Home
1,,渡邉稜,4,■,■,■,■,,11,6,0,54.5,1.50,0,0,0,-,3,0.75,19,2,3,3,10.5,0,0.0,0.0,-,501,2018-11-10,2018,11,10,,霞ヶ浦文化体育会館（水郷体育館）,長野GaRons,警視庁フォートファイターズ,篠崎寛,夏目真吾,1,3,4,Lose,83,94,95,11:00,12:44,422,田中昭彦,浜野陽一,松延亮一,西部芳夫,Away
2,,松橋拓也,4,■,■,■,■,,22,9,1,40.9,2.25,1,0,0,0.0,0,-,16,1,5,4,4.7,1,1.0,0.0,100.0,501,2018-11-10,2018,11,10,,霞ヶ浦文化体育会館（水郷体育館）,長野GaRons,警視庁フォートファイターズ,篠崎寛,夏目真吾,1,3,4,Lose,83,94,95,11:00,12:44,422,田中昭彦,浜野陽一,松延亮一,西部芳夫,Away
3,,清水一生,4,■,■,■,■,,45,12,3,26.7,3.00,0,0,0,-,1,0.25,14,2,2,5,19.6,26,14.0,5.0,63.5,501,2018-11-10,2018,11,10,,霞ヶ浦文化体育会館（水郷体育館）,長野GaRons,警視庁フォートファイターズ,篠崎寛,夏目真吾,1,3,4,Lose,83,94,95,11:00,12:44,422,田中昭彦,浜野陽一,松延亮一,西部芳夫,Away
4,,藤井啓太,4,■,■,■,■,,24,8,4,33.3,2.00,6,1,2,16.7,1,0.25,15,0,3,7,6.7,19,9.0,6.0,63.2,501,2018-11-10,2018,11,10,,霞ヶ浦文化体育会館（水郷体育館）,長野GaRons,警視庁フォートファイターズ,篠崎寛,夏目真吾,1,3,4,Lose,83,94,95,11:00,12:44,422,田中昭彦,浜野陽一,松延亮一,西部芳夫,Away
5,L,夏目真吾,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,501,2018-11-10,2018,11,10,,霞ヶ浦文化体育会館（水郷体育館）,長野GaRons,警視庁フォートファイターズ,篠崎寛,夏目真吾,1,3,4,Lose,83,94,95,11:00,12:44,422,田中昭彦,浜野陽一,松延亮一,西部芳夫,Away
6,,浅岡一志,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,501,2018-11-10,2018,11,10,,霞ヶ浦文化体育会館（水郷体育館）,長野GaRons,警視庁フォートファイターズ,篠崎寛,夏目真吾,1,3,4,Lose,83,94,95,11:00,12:44,422,田中昭彦,浜野陽一,松延亮一,西部芳夫,Away
