AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win_Set,Lose_Set,Total_Set,Win_Lose,Get_Point,Lose_Point,Game_Time,Start_Time,End_Time,Spectators,Jury,Chief_Umpire,Sub_Umpire,Judgeman,Home_Away,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%
135,49,12,36.3,12.25,18,3,4,16.7,7,1.75,82,2,12,14,3.0,83,51.0,18.0,72.3,511,2019-11-16,2019,11,16,三重県,川越町総合体育館,ヴィアティン三重,富士通カワサキレッドスピリッツ,亀田吉彦,岸本健,1,3,4,Lose,81,95,101,12:00,13:55,773,高橋憲太郎,岡谷仁,渡邉正則,澤久忠,Home,127,55,11,43.3,13.75,15,7,4,46.7,14,3.50,94,1,10,14,2.1,70,36.0,18.0,64.3
127,55,11,43.3,13.75,15,7,4,46.7,14,3.50,94,1,10,14,2.1,70,36.0,18.0,64.3,511,2019-11-16,2019,11,16,三重県,川越町総合体育館,富士通カワサキレッドスピリッツ,ヴィアティン三重,山本道彦,廣本遥,3,1,4,Win,95,81,101,12:00,13:55,773,高橋憲太郎,岡谷仁,渡邉正則,澤久忠,Away,135,49,12,36.3,12.25,18,3,4,16.7,7,1.75,82,2,12,14,3.0,83,51.0,18.0,72.3
138,52,19,37.7,10.40,16,4,4,25.0,10,2.00,96,1,21,29,3.1,92,32.0,22.0,46.7,513,2019-11-16,2019,11,16,兵庫県,西脇市総合市民センター,兵庫デルフィーノ,きんでんトリニティーブリッツ,岩本正吾,白川佑樹,2,3,5,Lose,95,111,114,12:00,14:06,320,田野昭彦,平田敬基,清水弘也,上霜美子,Home,122,51,12,41.8,10.20,22,7,3,31.8,11,2.20,110,3,15,38,8.0,75,26.0,20.0,48.0
122,51,12,41.8,10.20,22,7,3,31.8,11,2.20,110,3,15,38,8.0,75,26.0,20.0,48.0,513,2019-11-16,2019,11,16,兵庫県,西脇市総合市民センター,きんでんトリニティーブリッツ,兵庫デルフィーノ,今田善仁,山原健太,3,2,5,Win,111,95,114,12:00,14:06,320,田野昭彦,平田敬基,清水弘也,上霜美子,Away,138,52,19,37.7,10.40,16,4,4,25.0,10,2.00,96,1,21,29,3.1,92,32.0,22.0,46.7
156,70,13,44.9,14.00,33,14,4,42.4,8,1.60,110,5,7,29,9.5,93,35.0,40.0,59.1,509,2019-11-16,2019,11,16,愛知県,東海市民体育館,大同特殊鋼レッドスター,埼玉アザレア,東岡昇,川口一貴,2,3,5,Lose,110,102,111,13:00,15:03,155,勝又正,西山尚幸,小林隆行,田中栄二,Home,146,71,14,48.6,14.20,16,6,3,37.5,5,1.00,102,4,8,15,5.6,103,31.0,38.0,48.5
146,71,14,48.6,14.20,16,6,3,37.5,5,1.00,102,4,8,15,5.6,103,31.0,38.0,48.5,509,2019-11-16,2019,11,16,愛知県,東海市民体育館,埼玉アザレア,大同特殊鋼レッドスター,工藤晴康,岩川泰巳,3,2,5,Win,102,110,111,13:00,15:03,155,勝又正,西山尚幸,小林隆行,田中栄二,Away,156,70,13,44.9,14.00,33,14,4,42.4,8,1.60,110,5,7,29,9.5,93,35.0,40.0,59.1
117,56,11,47.9,14.00,15,6,3,40.0,7,1.75,86,3,14,16,4.1,85,32.0,20.0,49.4,512,2019-11-16,2019,11,16,三重県,川越町総合体育館,東京ヴェルディ,ヴォレアス北海道,瀧澤利一,檜森輝尚,1,3,4,Lose,85,99,96,14:30,16:15,316,高橋憲太郎,岡田崇,神原圭吾,辻井康博,Home,102,52,5,51.0,13.00,21,10,1,47.6,15,3.75,98,6,12,28,10.2,71,36.0,17.0,62.7
102,52,5,51.0,13.00,21,10,1,47.6,15,3.75,98,6,12,28,10.2,71,36.0,17.0,62.7,512,2019-11-16,2019,11,16,三重県,川越町総合体育館,ヴォレアス北海道,東京ヴェルディ,ｴﾄﾞｸﾗｲﾝ,,3,1,4,Win,99,85,96,14:30,16:15,316,高橋憲太郎,岡田崇,神原圭吾,辻井康博,Away,117,56,11,47.9,14.00,15,6,3,40.0,7,1.75,86,3,14,16,4.1,85,32.0,20.0,49.4
91,40,5,44.0,13.33,6,1,2,16.7,8,2.67,74,4,11,24,9.8,46,26.0,6.0,63.0,514,2019-11-16,2019,11,16,兵庫県,西脇市総合市民センター,トヨタ自動車サンホークス,長野GaRons,近藤浩,大保亮太朗,3,0,3,Win,75,56,63,15:00,16:09,250,田野昭彦,本間明,木村圭介,戎真理,Home,82,32,8,39.0,10.67,5,1,1,20.0,6,2.00,57,1,11,14,3.1,62,29.0,9.0,54.0
82,32,8,39.0,10.67,5,1,1,20.0,6,2.00,57,1,11,14,3.1,62,29.0,9.0,54.0,514,2019-11-16,2019,11,16,兵庫県,西脇市総合市民センター,長野GaRons,トヨタ自動車サンホークス,篠崎寛,山崎幸一郎,0,3,3,Lose,56,75,63,15:00,16:09,250,田野昭彦,本間明,木村圭介,戎真理,Away,91,40,5,44.0,13.33,6,1,2,16.7,8,2.67,74,4,11,24,9.8,46,26.0,6.0,63.0
110,46,10,41.8,9.20,20,8,1,40.0,10,2.00,100,7,9,17,9.0,72,24.0,26.0,51.4,510,2019-11-16,2019,11,16,愛知県,東海市民体育館,警視庁フォートファイターズ,つくばユナイテッドSunGAIA,井上人哉,平林康裕,3,2,5,Win,100,96,105,15:40,17:37,105,勝又正,沢田元,村河理沙,田中栄二,Home,134,62,13,46.3,12.40,9,4,4,44.4,9,1.80,96,4,23,19,3.1,88,31.0,36.0,55.7
134,62,13,46.3,12.40,9,4,4,44.4,9,1.80,96,4,23,19,3.1,88,31.0,36.0,55.7,510,2019-11-16,2019,11,16,愛知県,東海市民体育館,つくばユナイテッドSunGAIA,警視庁フォートファイターズ,都澤みどり,五十嵐元,2,3,5,Lose,96,100,105,15:40,17:37,105,勝又正,沢田元,村河理沙,田中栄二,Away,110,46,10,41.8,9.20,20,8,1,40.0,10,2.00,100,7,9,17,9.0,72,24.0,26.0,51.4
107,50,4,46.7,16.67,24,11,1,45.8,8,2.67,74,5,6,19,11.1,46,19.0,20.0,63.0,515,2019-11-17,2019,11,17,愛知県,東海市民体育館,大同特殊鋼レッドスター,警視庁フォートファイターズ,東岡昇,川口一貴,3,0,3,Win,75,52,67,12:00,13:13,310,勝又正,沢田元,小林隆行,田中栄二,Home,102,31,5,30.4,10.33,19,4,2,21.1,7,2.33,53,2,6,6,3.8,67,20.0,25.0,48.5
102,31,5,30.4,10.33,19,4,2,21.1,7,2.33,53,2,6,6,3.8,67,20.0,25.0,48.5,515,2019-11-17,2019,11,17,愛知県,東海市民体育館,警視庁フォートファイターズ,大同特殊鋼レッドスター,井上人哉,平林康裕,0,3,3,Lose,52,75,67,12:00,13:13,310,勝又正,沢田元,小林隆行,田中栄二,Away,107,50,4,46.7,16.67,24,11,1,45.8,8,2.67,74,5,6,19,11.1,46,19.0,20.0,63.0
116,46,9,39.7,11.50,12,6,1,50.0,2,0.50,85,7,11,14,9.1,74,33.0,17.0,56.1,517,2019-11-17,2019,11,17,三重県,川越町総合体育館,ヴィアティン三重,ヴォレアス北海道,亀田吉彦,長屋裕介,1,3,4,Lose,84,95,101,12:00,13:54,768,高橋憲太郎,岡田崇,渡邊正則,辻井康博,Home,120,65,8,54.2,16.25,22,15,3,68.2,5,1.25,94,4,19,21,4.8,70,31.0,22.0,60.0
120,65,8,54.2,16.25,22,15,3,68.2,5,1.25,94,4,19,21,4.8,70,31.0,22.0,60.0,517,2019-11-17,2019,11,17,三重県,川越町総合体育館,ヴォレアス北海道,ヴィアティン三重,ｴﾄﾞｸﾗｲﾝ,,3,1,4,Win,95,84,101,12:00,13:54,768,高橋憲太郎,岡田崇,渡邊正則,辻井康博,Away,116,46,9,39.7,11.50,12,6,1,50.0,2,0.50,85,7,11,14,9.1,74,33.0,17.0,56.1
126,65,6,51.6,16.25,14,5,1,35.7,8,2.00,106,2,16,23,3.5,89,35.0,31.0,56.7,519,2019-11-17,2019,11,17,兵庫県,西脇市総合市民センター,兵庫デルフィーノ,長野GaRons,岩本正吾,白川佑樹,3,1,4,Win,107,106,106,12:00,13:55,280,田野昭彦,本間明,清水弘也,児島廣幸,Home,134,68,12,50.7,17.00,10,5,2,50.0,9,2.25,107,2,17,23,3.3,89,34.0,32.0,56.2
134,68,12,50.7,17.00,10,5,2,50.0,9,2.25,107,2,17,23,3.3,89,34.0,32.0,56.2,519,2019-11-17,2019,11,17,兵庫県,西脇市総合市民センター,長野GaRons,兵庫デルフィーノ,篠崎寛,山崎幸一郎,1,3,4,Lose,106,107,106,12:00,13:55,280,田野昭彦,本間明,清水弘也,児島廣幸,Away,126,65,6,51.6,16.25,14,5,1,35.7,8,2.00,106,2,16,23,3.5,89,35.0,31.0,56.7
73,45,4,61.6,15.00,6,5,0,83.3,4,1.33,73,1,9,20,5.1,47,19.0,13.0,54.3,516,2019-11-17,2019,11,17,愛知県,東海市民体育館,埼玉アザレア,つくばユナイテッドSunGAIA,工藤晴康,岩川泰巳,3,0,3,Win,75,62,67,14:00,15:13,160,勝又正,西山尚幸,来川知裕,松井孝志,Home,82,42,9,51.2,14.00,8,3,1,37.5,2,0.67,64,4,15,13,5.5,64,27.0,16.0,54.7
82,42,9,51.2,14.00,8,3,1,37.5,2,0.67,64,4,15,13,5.5,64,27.0,16.0,54.7,516,2019-11-17,2019,11,17,愛知県,東海市民体育館,つくばユナイテッドSunGAIA,埼玉アザレア,都澤みどり,五十嵐元,0,3,3,Lose,62,75,67,14:00,15:13,160,勝又正,西山尚幸,来川知裕,松井孝志,Away,73,45,4,61.6,15.00,6,5,0,83.3,4,1.33,73,1,9,20,5.1,47,19.0,13.0,54.3
125,64,8,51.2,16.00,15,5,3,33.3,7,1.75,97,1,7,21,4.6,64,32.0,17.0,63.3,518,2019-11-17,2019,11,17,三重県,川越町総合体育館,富士通カワサキレッドスピリッツ,東京ヴェルディ,山本道彦,廣本遥,3,1,4,Win,98,70,99,14:30,16:38,310,高橋憲太郎,岡谷仁,神原圭吾,金谷淳史,Home,126,47,13,37.3,11.75,17,4,4,23.5,7,1.75,71,0,7,15,2.8,90,38.0,30.0,58.9
126,47,13,37.3,11.75,17,4,4,23.5,7,1.75,71,0,7,15,2.8,90,38.0,30.0,58.9,518,2019-11-17,2019,11,17,三重県,川越町総合体育館,東京ヴェルディ,富士通カワサキレッドスピリッツ,瀧澤利一,檜森輝尚,1,3,4,Lose,70,98,99,14:30,16:38,310,高橋憲太郎,岡谷仁,神原圭吾,金谷淳史,Away,125,64,8,51.2,16.00,15,5,3,33.3,7,1.75,97,1,7,21,4.6,64,32.0,17.0,63.3
124,56,12,45.2,14.00,14,7,2,50.0,8,2.00,96,1,10,27,5.5,73,34.0,9.0,52.7,520,2019-11-17,2019,11,17,兵庫県,西脇市総合市民センター,トヨタ自動車サンホークス,きんでんトリニティーブリッツ,近藤浩,大保亮太朗,3,1,4,Win,97,91,96,14:35,16:20,230,田野昭彦,平田敬基,竹見聖司,山本順一,Home,121,54,10,44.6,13.50,19,10,4,52.6,9,2.25,92,4,18,30,7.6,85,43.0,15.0,59.4
121,54,10,44.6,13.50,19,10,4,52.6,9,2.25,92,4,18,30,7.6,85,43.0,15.0,59.4,520,2019-11-17,2019,11,17,兵庫県,西脇市総合市民センター,きんでんトリニティーブリッツ,トヨタ自動車サンホークス,今田善仁,藤島謙裕,1,3,4,Lose,91,97,96,14:35,16:20,230,田野昭彦,平田敬基,竹見聖司,山本順一,Away,124,56,12,45.2,14.00,14,7,2,50.0,8,2.00,96,1,10,27,5.5,73,34.0,9.0,52.7
85,42,10,49.4,14.00,15,9,3,60.0,5,1.67,73,1,4,20,6.8,42,19.0,14.0,61.9,521,2019-11-23,2019,11,23,茨城県,霞ヶ浦文化体育会館,埼玉アザレア,兵庫デルフィーノ,工藤晴康,岩川泰巳,3,0,3,Win,75,54,64,11:00,12:10,375,村上成司,中西幸治,山﨑公寛,吉田英明,Home,89,27,14,30.3,9.00,11,2,2,18.2,5,1.67,55,4,10,9,6.8,68,31.0,17.0,58.1
89,27,14,30.3,9.00,11,2,2,18.2,5,1.67,55,4,10,9,6.8,68,31.0,17.0,58.1,521,2019-11-23,2019,11,23,茨城県,霞ヶ浦文化体育会館,兵庫デルフィーノ,埼玉アザレア,岩本正吾,奥田晃,0,3,3,Lose,54,75,64,11:00,12:10,375,村上成司,中西幸治,山﨑公寛,吉田英明,Away,85,42,10,49.4,14.00,15,9,3,60.0,5,1.67,73,1,4,20,6.8,42,19.0,14.0,61.9
107,57,3,53.3,14.25,7,3,1,42.9,7,1.75,98,1,10,15,2.3,59,34.0,17.0,72.0,522,2019-11-23,2019,11,23,茨城県,霞ヶ浦文化体育会館,トヨタ自動車サンホークス,東京ヴェルディ,近藤浩,大保亮太朗,3,1,4,Win,99,73,81,13:00,14:30,507,遠藤健三,浜野陽一,井坂友典,西部芳夫,Home,119,52,14,43.7,13.00,28,8,7,28.6,5,1.25,74,0,15,8,-2.4,88,41.0,32.0,64.8
119,52,14,43.7,13.00,28,8,7,28.6,5,1.25,74,0,15,8,-2.4,88,41.0,32.0,64.8,522,2019-11-23,2019,11,23,茨城県,霞ヶ浦文化体育会館,東京ヴェルディ,トヨタ自動車サンホークス,瀧澤利一,檜森輝尚,1,3,4,Lose,73,99,81,13:00,14:30,507,遠藤健三,浜野陽一,井坂友典,西部芳夫,Away,107,57,3,53.3,14.25,7,3,1,42.9,7,1.75,98,1,10,15,2.3,59,34.0,17.0,72.0
73,34,10,46.6,11.33,13,4,4,30.8,1,0.33,63,0,17,10,-2.8,54,22.0,17.0,56.5,523,2019-11-23,2019,11,23,茨城県,霞ヶ浦文化体育会館,つくばユナイテッドSunGAIA,ヴォレアス北海道,都澤みどり,五十嵐元,0,3,3,Lose,62,75,74,15:06,16:32,1000,村上成司,慈眼雅啓,横須賀威之,須永智紀,Home,69,39,4,56.5,13.00,11,8,0,72.7,6,2.00,74,1,19,15,0.0,45,24.0,11.0,65.6
69,39,4,56.5,13.00,11,8,0,72.7,6,2.00,74,1,19,15,0.0,45,24.0,11.0,65.6,523,2019-11-23,2019,11,23,茨城県,霞ヶ浦文化体育会館,ヴォレアス北海道,つくばユナイテッドSunGAIA,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,0,3,Win,75,62,74,15:06,16:32,1000,村上成司,慈眼雅啓,横須賀威之,須永智紀,Away,73,34,10,46.6,11.33,13,4,4,30.8,1,0.33,63,0,17,10,-2.8,54,22.0,17.0,56.5
101,41,12,40.6,10.25,21,4,7,19.0,8,2.00,81,1,17,9,-1.2,73,34.0,17.0,58.2,524,2019-11-24,2019,11,24,茨城県,霞ヶ浦文化体育会館,警視庁フォートファイターズ,ヴォレアス北海道,井上人哉,平林康裕,1,3,4,Lose,80,96,95,11:00,12:44,383,遠藤健三,浜野陽一,山崎公寛,橘宏宜,Home,96,49,8,51.0,12.25,23,11,2,47.8,14,3.50,95,3,20,22,3.7,64,44.0,11.0,77.3
96,49,8,51.0,12.25,23,11,2,47.8,14,3.50,95,3,20,22,3.7,64,44.0,11.0,77.3,524,2019-11-24,2019,11,24,茨城県,霞ヶ浦文化体育会館,ヴォレアス北海道,警視庁フォートファイターズ,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,1,4,Win,96,80,95,11:00,12:44,383,遠藤健三,浜野陽一,山崎公寛,橘宏宜,Away,101,41,12,40.6,10.25,21,4,7,19.0,8,2.00,81,1,17,9,-1.2,73,34.0,17.0,58.2
91,39,9,42.9,13.00,5,3,1,60.0,8,2.67,73,1,10,11,1.7,46,23.0,10.0,60.9,525,2019-11-24,2019,11,24,茨城県,霞ヶ浦文化体育会館,トヨタ自動車サンホークス,ヴィアティン三重,近藤浩,大保亮太朗,3,0,3,Win,75,59,66,13:15,14:27,563,村上成司,慈眼雅啓,井坂友典,高橋賢司,Home,91,32,11,35.2,10.67,7,3,2,42.9,5,1.67,61,1,15,13,0.8,62,41.0,10.0,74.2
91,32,11,35.2,10.67,7,3,2,42.9,5,1.67,61,1,15,13,0.8,62,41.0,10.0,74.2,525,2019-11-24,2019,11,24,茨城県,霞ヶ浦文化体育会館,ヴィアティン三重,トヨタ自動車サンホークス,亀田吉彦,岸本健,0,3,3,Lose,59,75,66,13:15,14:27,563,村上成司,慈眼雅啓,井坂友典,高橋賢司,Away,91,39,9,42.9,13.00,5,3,1,60.0,8,2.67,73,1,10,11,1.7,46,23.0,10.0,60.9
71,39,4,54.9,13.00,7,5,1,71.4,9,3.00,73,4,15,22,7.9,43,22.0,7.0,59.3,526,2019-11-24,2019,11,24,茨城県,霞ヶ浦文化体育会館,つくばユナイテッドSunGAIA,兵庫デルフィーノ,都澤みどり,五十嵐元,3,0,3,Win,75,51,65,15:00,16:16,1019,遠藤健三,中西幸治,横須賀威之,廣澤麻里子,Home,62,26,11,41.9,8.67,11,6,4,54.5,2,0.67,53,3,9,14,8.0,56,25.0,9.0,52.7
62,26,11,41.9,8.67,11,6,4,54.5,2,0.67,53,3,9,14,8.0,56,25.0,9.0,52.7,526,2019-11-24,2019,11,24,茨城県,霞ヶ浦文化体育会館,兵庫デルフィーノ,つくばユナイテッドSunGAIA,岩本正吾,白川佑樹,0,3,3,Lose,51,75,65,15:00,16:16,1019,遠藤健三,中西幸治,横須賀威之,廣澤麻里子,Away,71,39,4,54.9,13.00,7,5,1,71.4,9,3.00,73,4,15,22,7.9,43,22.0,7.0,59.3
107,49,11,45.8,16.33,13,5,3,38.5,8,2.67,78,3,8,24,9.0,56,29.0,13.0,63.4,527,2019-11-30,2019,11,30,神奈川県,川崎市スポーツ・文化総合センター,トヨタ自動車サンホークス,兵庫デルフィーノ,近藤浩,二宮弘樹,3,0,3,Win,80,70,75,13:00,14:21,310,勝又正,尾鷲和哉,吉谷友輔,牛見誠人,Home,85,39,3,45.9,13.00,6,3,0,50.0,8,2.67,72,2,15,14,2.4,70,25.0,19.0,49.3
85,39,3,45.9,13.00,6,3,0,50.0,8,2.67,72,2,15,14,2.4,70,25.0,19.0,49.3,527,2019-11-30,2019,11,30,神奈川県,川崎市スポーツ・文化総合センター,兵庫デルフィーノ,トヨタ自動車サンホークス,岩本正吾,奥田晃,0,3,3,Lose,70,80,75,13:00,14:21,310,勝又正,尾鷲和哉,吉谷友輔,牛見誠人,Away,107,49,11,45.8,16.33,13,5,3,38.5,8,2.67,78,3,8,24,9.0,56,29.0,13.0,63.4
133,50,18,37.6,12.50,21,5,5,23.8,12,3.00,86,2,16,9,0.3,90,37.0,23.0,53.9,529,2019-11-30,2019,11,30,長野県,須坂市市民体育館,東京ヴェルディ,ヴィアティン三重,瀧澤利一,檜森輝尚,1,3,4,Lose,85,102,97,13:00,14:46,188,斎藤篤,糟谷武彦,木下智宏,小山昇,Home,128,46,9,35.9,11.50,8,2,1,25.0,12,3.00,101,4,9,28,8.7,69,37.0,22.0,69.6
