試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2021-10-24,日立Astemoリヴァーレ,ヴィクトリーナ姫路,3,2,1,2,,雑賀恵斗,2,nan,nan,nan,□,■,1,1,0,100.0,100.0,0.50,0,0,0,-,1,0.50,4,0,0,2,12.5,0,0,0,-,2
2021-10-24,日立Astemoリヴァーレ,ヴィクトリーナ姫路,3,2,1,3,,長内美和子,5,■,■,■,■,■,37,16,1,43.2,40.5,3.20,0,0,0,-,0,-,14,0,1,1,0.0,39,16,6,48.7,16
2021-10-24,日立Astemoリヴァーレ,ヴィクトリーナ姫路,3,2,1,4,,上沢沙織,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-24,日立Astemoリヴァーレ,ヴィクトリーナ姫路,3,2,1,5,,タップハンナ,5,■,■,■,■,■,21,11,0,52.4,52.4,2.20,0,0,0,-,2,0.40,14,1,1,2,8.9,1,1,0,100.0,14
2021-10-24,日立Astemoリヴァーレ,ヴィクトリーナ姫路,3,2,1,6,L,小池杏菜,5,〇,〇,〇,〇,〇,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-24,日立Astemoリヴァーレ,ヴィクトリーナ姫路,3,2,1,7,L,齋藤加奈子,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,18,8,2,50.0,0
2021-10-24,日立Astemoリヴァーレ,ヴィクトリーナ姫路,3,2,1,9,,渡邊彩,4,nan,□,■,■,■,13,6,1,46.2,38.5,1.50,0,0,0,-,2,0.50,11,0,0,5,11.4,0,0,0,-,8
2021-10-24,日立Astemoリヴァーレ,ヴィクトリーナ姫路,3,2,1,10,,境紗里奈,5,■,■,■,■,□,2,1,0,50.0,50.0,0.20,0,0,0,-,0,-,16,0,0,2,3.1,0,0,0,-,1
2021-10-24,日立Astemoリヴァーレ,ヴィクトリーナ姫路,3,2,1,11,,中村安里,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-24,日立Astemoリヴァーレ,ヴィクトリーナ姫路,3,2,1,13,,野中瑠衣,4,nan,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,10,0,1,2,2.5,0,0,0,-,0
2021-10-24,日立Astemoリヴァーレ,ヴィクトリーナ姫路,3,2,1,14,,入澤まい,3,■,■,□,nan,nan,4,2,0,50.0,50.0,0.67,0,0,0,-,1,0.33,7,0,1,2,3.6,1,1,0,100.0,3
2021-10-24,日立Astemoリヴァーレ,ヴィクトリーナ姫路,3,2,1,16,,室岡莉乃,4,□,nan,□,□,■,15,4,1,26.7,20.0,1.00,0,0,0,-,0,-,7,1,0,1,17.9,12,4,1,37.5,5
2021-10-24,日立Astemoリヴァーレ,ヴィクトリーナ姫路,3,2,1,17,,オクム大庭冬美ハウィ,5,■,■,■,■,■,71,35,4,49.3,43.7,7.00,29,10,4,34.5,1,0.20,16,0,3,4,1.6,1,1,0,100.0,36
2021-10-24,日立Astemoリヴァーレ,ヴィクトリーナ姫路,3,2,1,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,183,85,8,46.4,42.1,17.00,30,10,4,33.3,8,1.60,113,4,8,25,7.3,98,38,14,45.9,97
2021-10-24,ヴィクトリーナ姫路,日立Astemoリヴァーレ,2,3,0,1,,貞包里穂,3,□,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,1,8.3,1,0,1,50.0,0
2021-10-24,ヴィクトリーナ姫路,日立Astemoリヴァーレ,2,3,0,2,,櫻井美樹,5,■,■,■,■,■,1,1,0,100.0,100.0,0.20,0,0,0,-,0,-,17,2,1,11,26.5,0,0,0,-,3
2021-10-24,ヴィクトリーナ姫路,日立Astemoリヴァーレ,2,3,0,3,,大元朱菜,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-24,ヴィクトリーナ姫路,日立Astemoリヴァーレ,2,3,0,4,L,花井萌里,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,23,10,8,60.9,0
2021-10-24,ヴィクトリーナ姫路,日立Astemoリヴァーレ,2,3,0,6,,プラクセレステ,5,■,■,■,■,■,61,25,2,41.0,37.7,5.00,12,4,0,33.3,1,0.20,13,0,2,4,3.8,0,0,0,-,26
2021-10-24,ヴィクトリーナ姫路,日立Astemoリヴァーレ,2,3,0,7,,堀込奈央,3,nan,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,0,3,18.8,0,0,0,-,0
2021-10-24,ヴィクトリーナ姫路,日立Astemoリヴァーレ,2,3,0,8,,宮地佳乃,5,■,■,■,■,■,24,14,0,58.3,58.3,2.80,0,0,0,-,3,0.60,16,1,2,7,14.1,2,1,0,50.0,18
2021-10-24,ヴィクトリーナ姫路,日立Astemoリヴァーレ,2,3,0,10,,脇田美怜,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-24,ヴィクトリーナ姫路,日立Astemoリヴァーレ,2,3,0,12,,孫田菜奈,2,■,nan,nan,nan,□,13,2,1,15.4,7.7,1.00,0,0,0,-,1,0.50,2,0,0,0,0.0,14,6,6,64.3,3
2021-10-24,ヴィクトリーナ姫路,日立Astemoリヴァーレ,2,3,0,13,,田中咲希,5,■,■,■,■,■,45,19,1,42.2,40.0,3.80,2,1,0,50.0,1,0.20,21,0,1,8,8.3,35,15,10,57.1,20
2021-10-24,ヴィクトリーナ姫路,日立Astemoリヴァーレ,2,3,0,14,,佐々木千紘,5,■,■,■,■,■,18,8,2,44.4,33.3,1.60,0,0,0,-,1,0.20,14,2,2,4,17.9,0,0,0,-,11
2021-10-24,ヴィクトリーナ姫路,日立Astemoリヴァーレ,2,3,0,21,,渡邉かや,5,□,■,■,■,■,27,5,1,18.5,14.8,1.00,0,0,0,-,1,0.20,16,0,1,8,10.9,28,12,9,58.9,6
2021-10-24,ヴィクトリーナ姫路,日立Astemoリヴァーレ,2,3,0,22,,金田莉実,4,□,nan,□,□,□,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-24,ヴィクトリーナ姫路,日立Astemoリヴァーレ,2,3,0,23,,坊野明里,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
2021-10-24,ヴィクトリーナ姫路,日立Astemoリヴァーレ,2,3,0,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,189,74,7,39.2,35.4,14.80,14,5,0,35.7,8,1.60,108,5,9,46,13.2,103,44,34,59.2,87
2021-10-24,久光スプリングス,デンソーエアリービーズ,3,1,1,2,,井上美咲,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-24,久光スプリングス,デンソーエアリービーズ,3,1,1,5,,井上愛里沙,3,■,■,■,nan,nan,29,10,1,34.5,31.0,3.33,4,1,1,25.0,0,-,9,0,2,5,8.3,13,6,5,65.4,10
2021-10-24,久光スプリングス,デンソーエアリービーズ,3,1,1,6,,石井優希,2,nan,nan,□,■,nan,16,2,0,12.5,12.5,1.00,0,0,0,-,1,0.50,8,1,0,4,25.0,17,7,9,67.6,4
2021-10-24,久光スプリングス,デンソーエアリービーズ,3,1,1,8,,野本梨佳,4,■,■,■,■,nan,46,19,2,41.3,37.0,4.75,4,0,0,0.0,1,0.25,17,2,2,4,14.7,11,0,5,22.7,22
2021-10-24,久光スプリングス,デンソーエアリービーズ,3,1,1,10,,大竹里歩,4,■,■,■,■,nan,13,8,0,61.5,61.5,2.00,0,0,0,-,1,0.25,15,1,0,4,13.3,3,0,3,50.0,10
2021-10-24,久光スプリングス,デンソーエアリービーズ,3,1,1,11,,栄絵里香,4,■,■,■,■,nan,0,0,0,,,-,0,0,0,-,0,-,18,1,1,3,8.3,0,0,0,-,1
2021-10-24,久光スプリングス,デンソーエアリービーズ,3,1,1,12,,今村優香,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-24,久光スプリングス,デンソーエアリービーズ,3,1,1,13,,白澤明香里,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-24,久光スプリングス,デンソーエアリービーズ,3,1,1,14,,中川美柚,4,■,■,■,■,nan,38,13,3,34.2,26.3,3.25,0,0,0,-,2,0.50,16,0,1,2,1.6,17,8,5,61.8,15
2021-10-24,久光スプリングス,デンソーエアリービーズ,3,1,1,15,,池谷優佳,3,□,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,2,0,1,25.0,0
2021-10-24,久光スプリングス,デンソーエアリービーズ,3,1,1,16,,アキンラデウォフォルケ,4,■,■,■,■,nan,24,12,3,50.0,37.5,3.00,0,0,0,-,3,0.75,10,0,1,4,7.5,0,0,0,-,15
2021-10-24,久光スプリングス,デンソーエアリービーズ,3,1,1,17,,濱松明日香,2,nan,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-24,久光スプリングス,デンソーエアリービーズ,3,1,1,18,L,戸江真奈,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,12,7,3,70.8,0
2021-10-24,久光スプリングス,デンソーエアリービーズ,3,1,1,19,,平山詩嫣,3,□,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,7,2,1,5,42.9,0,0,0,-,2
2021-10-24,久光スプリングス,デンソーエアリービーズ,3,1,1,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,166,64,9,38.6,33.1,16.00,8,1,1,12.5,8,2.00,100,7,8,31,12.8,75,28,31,58.0,79
2021-10-24,デンソーエアリービーズ,久光スプリングス,1,3,0,1,,中元南,4,■,■,■,■,nan,39,9,5,23.1,10.3,2.25,6,0,2,0.0,0,-,14,1,1,6,16.1,20,8,4,50.0,10
2021-10-24,デンソーエアリービーズ,久光スプリングス,1,3,0,2,,積山春花,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-24,デンソーエアリービーズ,久光スプリングス,1,3,0,7,,アコスタロスランディ,2,nan,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-24,デンソーエアリービーズ,久光スプリングス,1,3,0,9,,小口樹葉,3,nan,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,6,4,0,66.7,0
2021-10-24,デンソーエアリービーズ,久光スプリングス,1,3,0,10,,森谷史佳,4,■,■,■,■,nan,10,4,1,40.0,30.0,1.00,0,0,0,-,2,0.50,14,0,1,3,3.6,1,1,0,100.0,6
2021-10-24,デンソーエアリービーズ,久光スプリングス,1,3,0,11,,高橋愛莉,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-24,デンソーエアリービーズ,久光スプリングス,1,3,0,14,,松井珠己,4,■,■,■,■,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,14,0,2,1,-1.8,0,0,0,-,0
2021-10-24,デンソーエアリービーズ,久光スプリングス,1,3,0,16,,横田真未,4,■,■,■,■,nan,26,10,2,38.5,30.8,2.50,0,0,0,-,2,0.50,12,1,1,4,14.6,1,0,0,0.0,13
2021-10-24,デンソーエアリービーズ,久光スプリングス,1,3,0,17,,麻野七奈未,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-24,デンソーエアリービーズ,久光スプリングス,1,3,0,18,,佐藤吉野,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-24,デンソーエアリービーズ,久光スプリングス,1,3,0,19,L,福留慧美,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,34,11,15,54.4,0
2021-10-24,デンソーエアリービーズ,久光スプリングス,1,3,0,20,,東谷玲衣奈,3,nan,□,□,□,nan,7,4,0,57.1,57.1,1.33,0,0,0,-,0,-,1,0,0,0,0.0,4,0,0,0.0,4
2021-10-24,デンソーエアリービーズ,久光スプリングス,1,3,0,21,,工藤嶺,4,■,■,■,■,nan,49,15,4,30.6,22.4,3.75,15,2,3,13.3,2,0.50,12,0,2,1,-2.1,6,2,3,58.3,17
2021-10-24,デンソーエアリービーズ,久光スプリングス,1,3,0,24,,兵頭由希,4,■,■,■,■,nan,42,12,1,28.6,26.2,3.00,2,0,0,0.0,0,-,15,0,0,1,1.7,19,3,9,39.5,12
2021-10-24,デンソーエアリービーズ,久光スプリングス,1,3,0,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,174,54,13,31.0,23.6,13.50,23,2,5,8.7,6,1.50,82,2,7,16,5.2,91,29,31,48.9,62
2021-10-24,PFUブルーキャッツ,トヨタ車体クインシーズ,3,1,1,1,,有田妃奈乃,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-24,PFUブルーキャッツ,トヨタ車体クインシーズ,3,1,1,3,L,森田茉莉,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,11,6,3,68.2,0
2021-10-24,PFUブルーキャッツ,トヨタ車体クインシーズ,3,1,1,5,L,鏡原叶悠,1,〇,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-24,PFUブルーキャッツ,トヨタ車体クインシーズ,3,1,1,6,,村上華澄,1,nan,nan,□,nan,nan,1,1,0,100.0,100.0,1.00,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,1
2021-10-24,PFUブルーキャッツ,トヨタ車体クインシーズ,3,1,1,8,,高相みな実,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-24,PFUブルーキャッツ,トヨタ車体クインシーズ,3,1,1,9,,山下遥香,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-24,PFUブルーキャッツ,トヨタ車体クインシーズ,3,1,1,10,,綿引菜都美,4,■,■,■,■,nan,13,3,2,23.1,7.7,0.75,0,0,0,-,4,1.00,10,1,2,3,12.5,0,0,0,-,8
2021-10-24,PFUブルーキャッツ,トヨタ車体クインシーズ,3,1,1,11,,堀口あやか,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
2021-10-24,PFUブルーキャッツ,トヨタ車体クインシーズ,3,1,1,12,,ジャンティタントゥイー,4,■,■,■,■,nan,22,11,4,50.0,31.8,2.75,4,1,1,25.0,2,0.50,19,0,1,7,7.9,1,1,0,100.0,13
2021-10-24,PFUブルーキャッツ,トヨタ車体クインシーズ,3,1,1,15,,鍋谷友理枝,4,■,■,■,■,nan,26,16,0,61.5,61.5,4.00,1,1,0,100.0,2,0.50,17,2,1,5,17.6,16,8,0,50.0,20
2021-10-24,PFUブルーキャッツ,トヨタ車体クインシーズ,3,1,1,17,,田原愛里,4,■,■,■,■,nan,1,1,0,100.0,100.0,0.25,0,0,0,-,0,-,14,1,0,7,19.6,0,0,0,-,2
2021-10-24,PFUブルーキャッツ,トヨタ車体クインシーズ,3,1,1,23,,バルデスメリーサ,4,■,■,■,■,nan,39,17,1,43.6,41.0,4.25,9,4,0,44.4,0,-,18,1,2,4,8.3,0,0,0,-,18
2021-10-24,PFUブルーキャッツ,トヨタ車体クインシーズ,3,1,1,33,,和才奈々美,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,2,2,0,100.0,0
2021-10-24,PFUブルーキャッツ,トヨタ車体クインシーズ,3,1,1,35,,志摩美古都,4,■,■,■,■,nan,29,7,0,24.1,24.1,1.75,0,0,0,-,2,0.50,11,0,1,1,0.0,38,20,9,64.5,9
2021-10-24,PFUブルーキャッツ,トヨタ車体クインシーズ,3,1,1,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,131,56,7,42.7,37.4,14.00,14,6,1,42.9,10,2.50,91,5,7,27,11.0,68,37,12,63.2,71
2021-10-24,トヨタ車体クインシーズ,PFUブルーキャッツ,1,3,0,1,,鴫原ひなた,2,□,□,nan,nan,nan,1,0,1,0.0,-100.0,-,1,0,1,0.0,0,-,1,0,0,0,0.0,2,1,0,50.0,0
2021-10-24,トヨタ車体クインシーズ,PFUブルーキャッツ,1,3,0,2,,稲葉早生,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
2021-10-24,トヨタ車体クインシーズ,PFUブルーキャッツ,1,3,0,3,,ロビンソンケルシー,4,■,■,■,■,nan,45,24,3,53.3,46.7,6.00,13,8,1,61.5,0,-,15,2,2,7,21.7,35,22,4,68.6,26
2021-10-24,トヨタ車体クインシーズ,PFUブルーキャッツ,1,3,0,5,,周田夏紀,3,nan,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,1,0,-8.3,0,0,0,-,0
2021-10-24,トヨタ車体クインシーズ,PFUブルーキャッツ,1,3,0,6,,山形理沙子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-24,トヨタ車体クインシーズ,PFUブルーキャッツ,1,3,0,8,,黒須咲良,4,■,■,■,■,nan,33,11,5,33.3,18.2,2.75,1,1,0,100.0,0,-,11,0,1,0,-2.3,15,5,4,46.7,11
2021-10-24,トヨタ車体クインシーズ,PFUブルーキャッツ,1,3,0,9,,松本亜弥華,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-24,トヨタ車体クインシーズ,PFUブルーキャッツ,1,3,0,10,L,熊井風音,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-24,トヨタ車体クインシーズ,PFUブルーキャッツ,1,3,0,13,,中屋夏澄,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-24,トヨタ車体クインシーズ,PFUブルーキャッツ,1,3,0,15,L,安井由香子,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,26,14,3,59.6,0
2021-10-24,トヨタ車体クインシーズ,PFUブルーキャッツ,1,3,0,17,,藪田美穂子,4,■,■,■,■,nan,31,12,2,38.7,32.3,3.00,4,0,0,0.0,2,0.50,14,1,0,7,19.6,3,1,0,33.3,15
2021-10-24,トヨタ車体クインシーズ,PFUブルーキャッツ,1,3,0,18,,山上有紀,4,■,■,■,■,nan,2,0,0,0.0,0.0,-,0,0,0,-,0,-,13,0,1,4,5.8,0,0,0,-,0
2021-10-24,トヨタ車体クインシーズ,PFUブルーキャッツ,1,3,0,19,,杉原若葉,4,■,■,■,■,nan,7,1,0,14.3,14.3,0.25,0,0,0,-,0,-,11,0,1,1,0.0,0,0,0,-,1
2021-10-24,トヨタ車体クインシーズ,PFUブルーキャッツ,1,3,0,20,,バムルンスックハッタヤ,4,■,■,■,■,nan,16,3,1,18.8,12.5,0.75,0,0,0,-,4,1.00,8,1,1,0,9.4,0,0,0,-,8
2021-10-24,トヨタ車体クインシーズ,PFUブルーキャッツ,1,3,0,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,135,51,12,37.8,28.9,12.75,19,9,2,47.4,6,1.50,78,4,7,19,9.0,81,43,11,59.9,61
2021-10-24,東レアローズ,NECレッドロケッツ,3,1,1,1,,井上奈々朱,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-24,東レアローズ,NECレッドロケッツ,3,1,1,4,,白井美沙紀,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,5,0,1,0,-5.0,0,0,0,-,0
2021-10-24,東レアローズ,NECレッドロケッツ,3,1,1,5,,中田紫乃,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-24,東レアローズ,NECレッドロケッツ,3,1,1,6,L,中島未来,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,17,9,6,70.6,0
2021-10-24,東レアローズ,NECレッドロケッツ,3,1,1,7,,クランヤナ,4,■,■,■,■,nan,69,31,3,44.9,40.6,7.75,12,6,1,50.0,0,-,14,0,1,6,8.9,0,0,0,-,31
2021-10-24,東レアローズ,NECレッドロケッツ,3,1,1,8,,小川愛里奈,4,■,■,■,■,nan,21,9,1,42.9,38.1,2.25,0,0,0,-,1,0.25,15,3,0,3,25.0,1,1,0,100.0,13
2021-10-24,東レアローズ,NECレッドロケッツ,3,1,1,10,,関菜々巳,4,■,■,■,■,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,17,0,0,5,7.4,0,0,0,-,0
2021-10-24,東レアローズ,NECレッドロケッツ,3,1,1,11,L,水杉玲奈,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-24,東レアローズ,NECレッドロケッツ,3,1,1,12,,石川真佑,4,■,■,■,■,nan,43,17,1,39.5,37.2,4.25,2,0,0,0.0,0,-,11,0,0,2,4.5,53,26,12,60.4,17
2021-10-24,東レアローズ,NECレッドロケッツ,3,1,1,13,,野呂加南子,4,■,■,■,■,nan,22,7,2,31.8,22.7,1.75,0,0,0,-,1,0.25,13,0,1,3,3.8,11,4,3,50.0,8
2021-10-24,東レアローズ,NECレッドロケッツ,3,1,1,14,,大崎琴未,4,■,■,■,■,nan,7,4,0,57.1,57.1,1.00,0,0,0,-,0,-,9,0,0,2,5.6,0,0,0,-,4
2021-10-24,東レアローズ,NECレッドロケッツ,3,1,1,15,,坂本侑,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-24,東レアローズ,NECレッドロケッツ,3,1,1,16,,西川吉野,4,□,□,□,□,nan,5,1,0,20.0,20.0,0.25,0,0,0,-,0,-,2,0,1,0,-12.5,3,2,0,66.7,1
2021-10-24,東レアローズ,NECレッドロケッツ,3,1,1,17,,樫村まどか,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,8,1,2,4,18.8,0,0,0,-,1
2021-10-24,東レアローズ,NECレッドロケッツ,3,1,1,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,168,69,7,41.1,36.9,17.25,14,6,1,42.9,2,0.50,94,4,6,25,9.3,85,42,21,61.8,75
2021-10-24,NECレッドロケッツ,東レアローズ,1,3,0,2,,古賀紗理那,3,□,nan,□,□,nan,11,5,2,45.5,27.3,1.67,3,1,1,33.3,0,-,7,0,0,2,7.1,9,5,1,61.1,5
2021-10-24,NECレッドロケッツ,東レアローズ,1,3,0,3,,塚田しおり,3,nan,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,1,0,0,0.0,0
2021-10-24,NECレッドロケッツ,東レアローズ,1,3,0,4,,柳田光綺,1,□,nan,nan,nan,nan,1,0,0,0.0,0.0,-,1,0,0,0.0,0,-,1,0,0,0,0.0,0,0,0,-,0
2021-10-24,NECレッドロケッツ,東レアローズ,1,3,0,5,,曽我啓菜,4,■,■,■,■,nan,40,13,2,32.5,27.5,3.25,5,2,1,40.0,0,-,18,2,0,3,15.3,37,20,10,67.6,15
2021-10-24,NECレッドロケッツ,東レアローズ,1,3,0,7,,甲萌香,2,■,■,nan,nan,nan,6,2,1,33.3,16.7,1.00,0,0,0,-,0,-,7,0,1,0,-3.6,0,0,0,-,2
2021-10-24,NECレッドロケッツ,東レアローズ,1,3,0,8,,野嶋華澄,3,nan,□,■,■,nan,6,1,0,16.7,16.7,0.33,0,0,0,-,1,0.33,8,0,1,1,0.0,0,0,0,-,2
2021-10-24,NECレッドロケッツ,東レアローズ,1,3,0,9,,廣瀬七海,4,■,■,□,□,nan,20,9,1,45.0,40.0,2.25,1,1,0,100.0,5,1.25,5,0,2,1,-5.0,1,1,0,100.0,14
2021-10-24,NECレッドロケッツ,東レアローズ,1,3,0,10,,澤田由佳,4,■,■,■,■,nan,1,0,0,0.0,0.0,-,0,0,0,-,2,0.50,17,1,0,10,20.6,0,0,0,-,3
2021-10-24,NECレッドロケッツ,東レアローズ,1,3,0,11,,古谷ちなみ,4,■,■,■,■,nan,38,13,1,34.2,31.6,3.25,7,2,0,28.6,0,-,7,0,1,1,0.0,18,6,5,47.2,13
2021-10-24,NECレッドロケッツ,東レアローズ,1,3,0,12,,山内美咲,3,nan,□,■,■,nan,19,6,2,31.6,21.1,2.00,1,0,0,0.0,1,0.33,3,1,0,1,41.7,0,0,0,-,8
2021-10-24,NECレッドロケッツ,東レアローズ,1,3,0,13,,山田二千華,4,■,■,■,■,nan,18,7,1,38.9,33.3,1.75,1,1,0,100.0,3,0.75,17,1,1,3,8.8,2,0,1,25.0,11
2021-10-24,NECレッドロケッツ,東レアローズ,1,3,0,16,L,小島満菜美,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,8,6,1,81.2,0
2021-10-24,NECレッドロケッツ,東レアローズ,1,3,0,18,,ウィルハイトサラ,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-24,NECレッドロケッツ,東レアローズ,1,3,0,20,L,井上琴絵,4,〇,〇,〇,〇,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,10,2,3,35.0,0
2021-10-24,NECレッドロケッツ,東レアローズ,1,3,0,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,160,56,10,35.0,28.7,14.00,19,7,2,36.8,12,3.00,93,5,6,22,9.7,86,40,21,58.7,73
2021-10-30,JTマーヴェラス,KUROBEアクアフェアリーズ,3,1,1,1,,芥川愛加,4,■,■,■,■,nan,11,3,1,27.3,18.2,0.75,0,0,0,-,2,0.50,8,0,1,3,6.2,1,1,0,100.0,5
2021-10-30,JTマーヴェラス,KUROBEアクアフェアリーズ,3,1,1,4,,橘井友香,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-30,JTマーヴェラス,KUROBEアクアフェアリーズ,3,1,1,5,,柴田真果,4,■,■,■,■,nan,3,3,0,100.0,100.0,0.75,0,0,0,-,0,-,14,0,0,8,14.3,1,0,0,0.0,3
2021-10-30,JTマーヴェラス,KUROBEアクアフェアリーズ,3,1,1,6,,田中瑞稀,3,■,■,nan,□,nan,23,4,2,17.4,8.7,1.33,2,0,0,0.0,1,0.33,7,0,0,2,7.1,7,3,2,57.1,5
