AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win_Set,Lose_Set,Total_Set,Win_Lose,Get_Point,Lose_Point,Game_Time,Start_Time,End_Time,Spectators,Jury,Chief_Umpire,Sub_Umpire,Judgeman,Home_Away,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%
128,57,9,44.5,14.25,9,4,2,44.4,8,2.00,100,6,11,39,13.0,76,29.0,22.0,52.6,703,2017-11-18,2017,11,18,,日野市市民の森ふれあいホール,近畿クラブスフィーダ,兵庫デルフィーノ,森田亜貴斗,,3,1,4,Win,101,88,101,11:00,12:50,70,佐々木克之,古川浩洋,及川千春,土屋明美,Home,138,53,13,38.4,13.25,9,2,1,22.2,8,2.00,89,5,10,25,9.8,87,21.0,24.0,37.9
138,53,13,38.4,13.25,9,2,1,22.2,8,2.00,89,5,10,25,9.8,87,21.0,24.0,37.9,703,2017-11-18,2017,11,18,,日野市市民の森ふれあいホール,兵庫デルフィーノ,近畿クラブスフィーダ,岩本正吾,白川雅貴,1,3,4,Lose,88,101,101,11:00,12:50,70,佐々木克之,古川浩洋,及川千春,土屋明美,Away,128,57,9,44.5,14.25,9,4,2,44.4,8,2.00,100,6,11,39,13.0,76,29.0,22.0,52.6
94,60,9,63.8,15.00,9,4,3,44.4,5,1.25,97,4,16,31,8.0,65,48.0,9.0,80.8,701,2017-11-18,2017,11,18,,鷹栖町総合体育館,長野GaRons,東京トヨペットグリーンスパークル,北沢健,山崎幸一郎,3,1,4,Win,98,73,79,13:00,14:28,767,印藤智一,上総向貴,佐藤美里,佐藤真理,Home,90,39,11,43.3,9.75,13,3,3,23.1,7,1.75,74,0,9,8,-0.3,80,35.0,14.0,52.5
90,39,11,43.3,9.75,13,3,3,23.1,7,1.75,74,0,9,8,-0.3,80,35.0,14.0,52.5,701,2017-11-18,2017,11,18,,鷹栖町総合体育館,東京トヨペットグリーンスパークル,長野GaRons,吉江仁也,,1,3,4,Lose,73,98,79,13:00,14:28,767,印藤智一,上総向貴,佐藤美里,佐藤真理,Away,94,60,9,63.8,15.00,9,4,3,44.4,5,1.25,97,4,16,31,8.0,65,48.0,9.0,80.8
106,42,7,39.6,14.00,7,3,0,42.9,13,4.33,79,5,8,13,7.9,55,27.0,20.0,67.3,704,2017-11-18,2017,11,18,,日野市市民の森ふれあいホール,千葉ZELVA,奈良ドリーマーズ,古家康隆,上田日登,3,0,3,Win,80,64,74,14:00,15:20,79,佐々木克之,関野智史,饗庭和恵,栗林秀介,Home,110,37,4,33.6,12.33,13,5,1,38.5,6,2.00,65,0,10,8,-0.8,68,20.0,35.0,55.1
110,37,4,33.6,12.33,13,5,1,38.5,6,2.00,65,0,10,8,-0.8,68,20.0,35.0,55.1,704,2017-11-18,2017,11,18,,日野市市民の森ふれあいホール,奈良ドリーマーズ,千葉ZELVA,鹿谷明生,丹下雅行,0,3,3,Lose,64,80,74,14:00,15:20,79,佐々木克之,関野智史,饗庭和恵,栗林秀介,Away,106,42,7,39.6,14.00,7,3,0,42.9,13,4.33,79,5,8,13,7.9,55,27.0,20.0,67.3
75,38,4,50.7,12.67,6,4,0,66.7,11,3.67,76,2,16,21,4.3,57,35.0,6.0,66.7,702,2017-11-18,2017,11,18,,鷹栖町総合体育館,ヴォレアス北海道,きんでんトリニティーブリッツ,ｴﾄﾞｸﾗｲﾝ,佐藤重芳,3,0,3,Win,78,70,86,15:50,17:22,841,印藤智一,早坂行博,大塚健之,藤原啓子,Home,90,38,11,42.2,12.67,7,1,0,14.3,5,1.67,72,4,14,16,6.2,60,24.0,15.0,52.5
90,38,11,42.2,12.67,7,1,0,14.3,5,1.67,72,4,14,16,6.2,60,24.0,15.0,52.5,702,2017-11-18,2017,11,18,,鷹栖町総合体育館,きんでんトリニティーブリッツ,ヴォレアス北海道,木村朋浩,藤島謙裕,0,3,3,Lose,70,78,86,15:50,17:22,841,印藤智一,早坂行博,大塚健之,藤原啓子,Away,75,38,4,50.7,12.67,6,4,0,66.7,11,3.67,76,2,16,21,4.3,57,35.0,6.0,66.7
141,52,8,36.9,10.40,24,6,0,25.0,5,1.00,98,7,12,32,12.2,84,45.0,18.0,64.3,705,2017-11-18,2017,11,18,,日野市市民の森ふれあいホール,東京ヴェルディ,ヴィアティン三重,瀧澤利一,加賀博紀,3,2,5,Win,99,99,108,16:05,18:05,124,佐々木克之,新田浩幸,川久保敬規,金廣美喜夫,Home,136,58,17,42.6,11.60,15,7,2,46.7,11,2.20,100,4,16,17,4.2,84,30.0,18.0,46.4
136,58,17,42.6,11.60,15,7,2,46.7,11,2.20,100,4,16,17,4.2,84,30.0,18.0,46.4,705,2017-11-18,2017,11,18,,日野市市民の森ふれあいホール,ヴィアティン三重,東京ヴェルディ,亀田吉彦,岸本健,2,3,5,Lose,99,99,108,16:05,18:05,124,佐々木克之,新田浩幸,川久保敬規,金廣美喜夫,Away,141,52,8,36.9,10.40,24,6,0,25.0,5,1.00,98,7,12,32,12.2,84,45.0,18.0,64.3
80,28,6,35.0,9.33,5,3,0,60.0,7,2.33,58,3,5,13,8.6,62,23.0,16.0,50.0,708,2017-11-19,2017,11,19,,日野市市民の森ふれあいホール,近畿クラブスフィーダ,ヴィアティン三重,森田亜貴斗,,0,3,3,Lose,57,75,68,11:00,12:14,105,佐々木克之,勝又偵蔵,及川千春,高澤利恵,Home,92,48,6,52.2,16.00,3,2,1,66.7,8,2.67,74,5,9,22,11.1,51,19.0,18.0,54.9
92,48,6,52.2,16.00,3,2,1,66.7,8,2.67,74,5,9,22,11.1,51,19.0,18.0,54.9,708,2017-11-19,2017,11,19,,日野市市民の森ふれあいホール,ヴィアティン三重,近畿クラブスフィーダ,亀田吉彦,,3,0,3,Win,75,57,68,11:00,12:14,105,佐々木克之,勝又偵蔵,及川千春,高澤利恵,Away,80,28,6,35.0,9.33,5,3,0,60.0,7,2.33,58,3,5,13,8.6,62,23.0,16.0,50.0
