AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win_Set,Lose_Set,Total_Set,Win_Lose,Get_Point,Lose_Point,Game_Time,Start_Time,End_Time,Spectators,Jury,Chief_Umpire,Sub_Umpire,Judgeman,Home_Away,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%
140,72,7,51.4,14.40,20,10,1,50.0,9,1.80,107,4,17,22,4.9,89,23.0,45.0,51.1,917,2021-01-16,2021,01,16,奈良県,西部生涯スポーツセンター体育館,奈良ドリーマーズ,近畿クラブスフィーダ,言上真一,丹下雅行,3,2,5,Win,107,96,108,13:00,15:00,0,高橋憲太郎,上村英紀,奥田真弓,田中清,Home,130,55,12,42.3,11.00,30,15,3,50.0,9,1.80,96,2,6,21,6.0,89,30.0,37.0,54.5
130,55,12,42.3,11.00,30,15,3,50.0,9,1.80,96,2,6,21,6.0,89,30.0,37.0,54.5,917,2021-01-16,2021,01,16,奈良県,西部生涯スポーツセンター体育館,近畿クラブスフィーダ,奈良ドリーマーズ,山本映樹,高橋幸造,2,3,5,Lose,96,107,108,13:00,15:00,0,高橋憲太郎,上村英紀,奥田真弓,田中清,Away,140,72,7,51.4,14.40,20,10,1,50.0,9,1.80,107,4,17,22,4.9,89,23.0,45.0,51.1
152,64,13,42.1,16.00,34,15,5,44.1,7,1.75,94,4,12,23,7.2,87,45.0,29.0,68.4,926,2021-01-16,2021,01,16,奈良県,西部生涯スポーツセンター体育館,千葉ZELVA,クボタスピアーズ,上田日登,,3,1,4,Win,95,94,108,16:00,17:57,0,高橋憲太郎,中口岳,宮田裕記,的場早紀,Home,144,56,11,38.9,14.00,8,2,1,25.0,7,1.75,95,2,8,13,3.4,81,40.0,18.0,60.5
144,56,11,38.9,14.00,8,2,1,25.0,7,1.75,95,2,8,13,3.4,81,40.0,18.0,60.5,926,2021-01-16,2021,01,16,奈良県,西部生涯スポーツセンター体育館,クボタスピアーズ,千葉ZELVA,川田匠,荒枝和紀,1,3,4,Lose,94,95,108,16:00,17:57,0,高橋憲太郎,中口岳,宮田裕記,的場早紀,Away,152,64,13,42.1,16.00,34,15,5,44.1,7,1.75,94,4,12,23,7.2,87,45.0,29.0,68.4
102,43,10,42.2,14.33,23,10,1,43.5,4,1.33,67,1,9,20,5.6,68,29.0,24.0,60.3,920,2021-01-17,2021,01,17,奈良県,西部生涯スポーツセンター体育館,奈良ドリーマーズ,クボタスピアーズ,言上真一,丹下雅行,0,3,3,Lose,65,79,79,12:00,13:25,0,高橋憲太郎,上村英紀,宮田裕記,田中清,Home,88,38,4,43.2,12.67,15,5,1,33.3,13,4.33,77,4,8,15,7.5,58,20.0,18.0,50.0
88,38,4,43.2,12.67,15,5,1,33.3,13,4.33,77,4,8,15,7.5,58,20.0,18.0,50.0,920,2021-01-17,2021,01,17,奈良県,西部生涯スポーツセンター体育館,クボタスピアーズ,奈良ドリーマーズ,,川田匠,3,0,3,Win,79,65,79,12:00,13:25,0,高橋憲太郎,上村英紀,宮田裕記,田中清,Away,102,43,10,42.2,14.33,23,10,1,43.5,4,1.33,67,1,9,20,5.6,68,29.0,24.0,60.3
70,42,5,60.0,14.00,14,6,3,42.9,12,4.00,74,0,6,17,3.7,42,21.0,11.0,63.1,925,2021-01-17,2021,01,17,奈良県,西部生涯スポーツセンター体育館,近畿クラブスフィーダ,千葉ZELVA,山本映樹,高橋幸造,3,0,3,Win,75,53,69,15:00,16:15,0,高橋憲太郎,中口岳,奥田真弓,的場早紀,Home,95,36,8,37.9,12.00,14,5,2,35.7,4,1.33,54,2,10,10,3.7,68,24.0,27.0,55.1
95,36,8,37.9,12.00,14,5,2,35.7,4,1.33,54,2,10,10,3.7,68,24.0,27.0,55.1,925,2021-01-17,2021,01,17,奈良県,西部生涯スポーツセンター体育館,千葉ZELVA,近畿クラブスフィーダ,上田日登,,0,3,3,Lose,53,75,69,15:00,16:15,0,高橋憲太郎,中口岳,奥田真弓,的場早紀,Away,70,42,5,60.0,14.00,14,6,3,42.9,12,4.00,74,0,6,17,3.7,42,21.0,11.0,63.1
127,55,13,43.3,13.75,19,8,4,42.1,12,3.00,91,1,11,18,3.0,86,45.0,19.0,63.4,928,2021-02-06,2021,02,06,大阪府,住吉スポーツセンター,クボタスピアーズ,近畿クラブスフィーダ,川田匠,荒枝和紀,1,3,4,Lose,90,96,103,13:00,14:52,0,石井洋壮,佐伯昌昭,辻本貴大,和佐田信行,Home,122,55,10,45.1,13.75,17,9,3,52.9,11,2.75,95,0,9,22,3.4,79,42.0,19.0,65.2
122,55,10,45.1,13.75,17,9,3,52.9,11,2.75,95,0,9,22,3.4,79,42.0,19.0,65.2,928,2021-02-06,2021,02,06,大阪府,住吉スポーツセンター,近畿クラブスフィーダ,クボタスピアーズ,山本映樹,高橋幸造,3,1,4,Win,96,90,103,13:00,14:52,0,石井洋壮,佐伯昌昭,辻本貴大,和佐田信行,Away,127,55,13,43.3,13.75,19,8,4,42.1,12,3.00,91,1,11,18,3.0,86,45.0,19.0,63.4
89,36,16,40.4,12.00,15,3,5,20.0,4,1.33,68,2,7,23,8.8,59,20.0,23.0,53.4,918,2021-02-06,2021,02,06,大阪府,住吉スポーツセンター,奈良ドリーマーズ,千葉ZELVA,言上真一,丹下雅行,0,3,3,Lose,67,76,78,16:00,17:24,0,石井洋壮,田中崇博,吉川耕平,中村滉伊知,Home,84,35,6,41.7,11.67,10,2,2,20.0,10,3.33,75,2,14,16,3.3,61,14.0,24.0,42.6
84,35,6,41.7,11.67,10,2,2,20.0,10,3.33,75,2,14,16,3.3,61,14.0,24.0,42.6,918,2021-02-06,2021,02,06,大阪府,住吉スポーツセンター,千葉ZELVA,奈良ドリーマーズ,上田日登,,3,0,3,Win,76,67,78,16:00,17:24,0,石井洋壮,田中崇博,吉川耕平,中村滉伊知,Away,89,36,16,40.4,12.00,15,3,5,20.0,4,1.33,68,2,7,23,8.8,59,20.0,23.0,53.4
126,57,10,45.2,11.40,17,5,3,29.4,13,2.60,104,2,16,19,2.6,82,37.0,11.0,51.8,936,2021-02-07,2021,02,07,大阪府,住吉スポーツセンター,クボタスピアーズ,千葉ZELVA,川田匠,荒枝和紀,2,3,5,Lose,104,100,131,12:00,14:23,0,石井洋壮,辻本貴大,吉川耕平,加藤純司,Home,132,53,8,40.2,10.60,25,6,3,24.0,9,1.80,100,6,16,34,10.5,87,44.0,24.0,64.4
132,53,8,40.2,10.60,25,6,3,24.0,9,1.80,100,6,16,34,10.5,87,44.0,24.0,64.4,936,2021-02-07,2021,02,07,大阪府,住吉スポーツセンター,千葉ZELVA,クボタスピアーズ,上田日登,,3,2,5,Win,100,104,131,12:00,14:23,0,石井洋壮,辻本貴大,吉川耕平,加藤純司,Away,126,57,10,45.2,11.40,17,5,3,29.4,13,2.60,104,2,16,19,2.6,82,37.0,11.0,51.8
113,37,10,32.7,9.25,12,4,0,33.3,4,1.00,76,2,12,21,5.6,80,29.0,21.0,49.4,945,2021-02-07,2021,02,07,大阪府,住吉スポーツセンター,奈良ドリーマーズ,近畿クラブスフィーダ,言上真一,丹下雅行,1,3,4,Lose,75,98,94,15:10,16:53,0,石井洋壮,佐伯昌昭,高木智記,和佐田信行,Home,101,56,6,55.4,14.00,13,7,2,53.8,11,2.75,97,3,16,30,6.7,64,21.0,22.0,50.0
101,56,6,55.4,14.00,13,7,2,53.8,11,2.75,97,3,16,30,6.7,64,21.0,22.0,50.0,945,2021-02-07,2021,02,07,大阪府,住吉スポーツセンター,近畿クラブスフィーダ,奈良ドリーマーズ,山本映樹,高橋幸造,3,1,4,Win,98,75,94,15:10,16:53,0,石井洋壮,佐伯昌昭,高木智記,和佐田信行,Away,113,37,10,32.7,9.25,12,4,0,33.3,4,1.00,76,2,12,21,5.6,80,29.0,21.0,49.4
79,31,6,39.2,10.33,12,4,2,33.3,12,4.00,74,4,8,9,5.7,58,25.0,24.0,63.8,938,2021-02-27,2021,02,27,千葉県,ＪＦＥ体育館,千葉ZELVA,奈良ドリーマーズ,古家康隆,,3,0,3,Win,75,66,87,13:00,14:33,280,大塚達也,小笠原孝文,小田川倫之,長嶋健二,Home,97,38,13,39.2,12.67,17,7,4,41.2,10,3.33,67,1,9,8,1.1,65,39.0,14.0,70.8
97,38,13,39.2,12.67,17,7,4,41.2,10,3.33,67,1,9,8,1.1,65,39.0,14.0,70.8,938,2021-02-27,2021,02,27,千葉県,ＪＦＥ体育館,奈良ドリーマーズ,千葉ZELVA,言上真一,丹下雅行,0,3,3,Lose,66,75,87,13:00,14:33,280,大塚達也,小笠原孝文,小田川倫之,長嶋健二,Away,79,31,6,39.2,10.33,12,4,2,33.3,12,4.00,74,4,8,9,5.7,58,25.0,24.0,63.8
130,64,6,49.2,16.00,27,9,1,33.3,5,1.25,92,6,10,10,6.5,83,57.0,19.0,80.1,935,2021-02-27,2021,02,27,千葉県,ＪＦＥ体育館,近畿クラブスフィーダ,クボタスピアーズ,山本映樹,高橋幸造,1,3,4,Lose,91,91,110,16:12,18:11,85,大塚達也,笈川博彰,梅北将大,平川暁,Home,131,62,5,47.3,15.50,21,11,1,52.4,10,2.50,90,0,7,7,0.0,77,48.0,19.0,74.7
131,62,5,47.3,15.50,21,11,1,52.4,10,2.50,90,0,7,7,0.0,77,48.0,19.0,74.7,935,2021-02-27,2021,02,27,千葉県,ＪＦＥ体育館,クボタスピアーズ,近畿クラブスフィーダ,川田匠,荒枝和紀,3,1,4,Win,91,91,110,16:12,18:11,85,大塚達也,笈川博彰,梅北将大,平川暁,Away,130,64,6,49.2,16.00,27,9,1,33.3,5,1.25,92,6,10,10,6.5,83,57.0,19.0,80.1
90,32,6,35.6,10.67,18,8,2,44.4,6,2.00,64,4,10,12,7.0,65,29.0,23.0,62.3,932,2021-02-28,2021,02,28,千葉県,ＪＦＥ体育館,千葉ZELVA,近畿クラブスフィーダ,古家康隆,紀之定俊輔,0,3,3,Lose,63,78,91,12:00,13:37,280,大塚達也,小田川倫之,小笠原孝文,藤﨑英珠芳,Home,84,49,7,58.3,16.33,20,5,4,25.0,6,2.00,77,3,11,11,3.9,53,30.0,8.0,64.2
84,49,7,58.3,16.33,20,5,4,25.0,6,2.00,77,3,11,11,3.9,53,30.0,8.0,64.2,932,2021-02-28,2021,02,28,千葉県,ＪＦＥ体育館,近畿クラブスフィーダ,千葉ZELVA,山本映樹,高橋幸造,3,0,3,Win,78,63,91,12:00,13:37,280,大塚達也,小田川倫之,小笠原孝文,藤﨑英珠芳,Away,90,32,6,35.6,10.67,18,8,2,44.4,6,2.00,64,4,10,12,7.0,65,29.0,23.0,62.3
