AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win_Set,Lose_Set,Total_Set,Win_Lose,Get_Point,Lose_Point,Game_Time,Start_Time,End_Time,Spectators,Jury,Chief_Umpire,Sub_Umpire,Judgeman,Home_Away,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%
110,44,10,40.0,14.67,23,7,3,30.4,5,1.67,62,0,8,12,1.6,67,38.0,12.0,65.7,912,2018-11-24,2018,11,24,,津市産業・スポーツセンター（サオリーナ）,奈良ドリーマーズ,ヴィアティン三重,山本雅史,丹下雅行,0,3,3,Lose,61,75,69,14:20,15:39,1285,田野敏彦,重岡紀彦,渡邊正則,辻井康博,Away,96,44,4,45.8,14.67,8,3,0,37.5,10,3.33,74,2,7,15,5.4,54,30.0,12.0,66.7
155,62,9,40.0,15.50,49,16,6,32.7,9,2.25,98,4,16,19,4.8,89,45.0,12.0,57.3,911,2018-11-24,2018,11,24,,津市産業・スポーツセンター（サオリーナ）,ヴォレアス北海道,近畿クラブスフィーダ,ｴﾄﾞｸﾗｲﾝ,,1,3,4,Lose,97,103,107,16:15,18:11,285,田野敏彦,森西基雄,神原圭吾,辻井康博,Home,131,61,7,46.6,15.25,13,7,2,53.8,11,2.75,102,5,12,29,9.1,82,46.0,13.0,64.0
131,61,7,46.6,15.25,13,7,2,53.8,11,2.75,102,5,12,29,9.1,82,46.0,13.0,64.0,911,2018-11-24,2018,11,24,,津市産業・スポーツセンター（サオリーナ）,近畿クラブスフィーダ,ヴォレアス北海道,森田亜貴斗,,3,1,4,Win,103,97,107,16:15,18:11,285,田野敏彦,森西基雄,神原圭吾,辻井康博,Away,155,62,9,40.0,15.50,49,16,6,32.7,9,2.25,98,4,16,19,4.8,89,45.0,12.0,57.3
137,49,14,35.8,12.25,13,4,4,30.8,5,1.25,82,2,10,12,3.0,80,46.0,12.0,65.0,910,2018-11-25,2018,11,25,,津市産業・スポーツセンター（サオリーナ）,ヴィアティン三重,ヴォレアス北海道,亀田吉彦,岸本健,1,3,4,Lose,81,98,0,14:24,16:14,1292,田野敏彦,重岡紀彦,渡邊正則,澤久忠,Home,128,62,8,48.4,15.50,28,14,2,50.0,9,2.25,97,2,16,21,3.4,71,49.0,9.0,75.4
128,62,8,48.4,15.50,28,14,2,50.0,9,2.25,97,2,16,21,3.4,71,49.0,9.0,75.4,910,2018-11-25,2018,11,25,,津市産業・スポーツセンター（サオリーナ）,ヴォレアス北海道,ヴィアティン三重,ｴﾄﾞｸﾗｲﾝ,,3,1,4,Win,98,81,0,14:24,16:14,1292,田野敏彦,重岡紀彦,渡邊正則,澤久忠,Away,137,49,14,35.8,12.25,13,4,4,30.8,5,1.25,82,2,10,12,3.0,80,46.0,12.0,65.0
105,52,13,49.5,17.33,12,6,0,50.0,6,2.00,75,5,7,15,9.3,65,46.0,7.0,76.2,909,2018-11-25,2018,11,25,,津市産業・スポーツセンター（サオリーナ）,兵庫デルフィーノ,東京トヨペットグリーンスパークル,岩本正吾,,3,0,3,Win,77,69,74,16:50,18:10,453,田野敏彦,森西基雄,神原圭吾,作野順也,Home,105,42,8,40.0,14.00,8,4,0,50.0,3,1.00,71,1,6,12,3.5,67,44.0,8.0,71.6
105,42,8,40.0,14.00,8,4,0,50.0,3,1.00,71,1,6,12,3.5,67,44.0,8.0,71.6,909,2018-11-25,2018,11,25,,津市産業・スポーツセンター（サオリーナ）,東京トヨペットグリーンスパークル,兵庫デルフィーノ,伊藤優介,,0,3,3,Lose,69,77,74,16:50,18:10,453,田野敏彦,森西基雄,神原圭吾,作野順也,Away,105,52,13,49.5,17.33,12,6,0,50.0,6,2.00,75,5,7,15,9.3,65,46.0,7.0,76.2
124,53,9,42.7,17.67,18,4,3,22.2,6,2.00,74,1,9,23,6.1,57,24.0,19.0,58.8,913,2018-12-01,2018,12,01,,川越町総合体育館,奈良ドリーマーズ,東京トヨペットグリーンスパークル,山本雅史,丹下雅行,3,0,3,Win,75,63,78,13:00,14:24,483,田野昭彦,森西基雄,並木智香,金谷淳史,Home,114,36,8,31.6,12.00,6,1,1,16.7,8,2.67,64,1,7,14,4.3,64,26.0,15.0,52.3
114,36,8,31.6,12.00,6,1,1,16.7,8,2.67,64,1,7,14,4.3,64,26.0,15.0,52.3,913,2018-12-01,2018,12,01,,川越町総合体育館,東京トヨペットグリーンスパークル,奈良ドリーマーズ,伊藤優介,松枝寿明,0,3,3,Lose,63,75,78,13:00,14:24,483,田野昭彦,森西基雄,並木智香,金谷淳史,Away,124,53,9,42.7,17.67,18,4,3,22.2,6,2.00,74,1,9,23,6.1,57,24.0,19.0,58.8
75,42,5,56.0,14.00,6,4,0,66.7,11,3.67,74,4,14,11,4.4,47,24.0,11.0,62.8,914,2018-12-01,2018,12,01,,川越町総合体育館,ヴィアティン三重,兵庫デルフィーノ,亀田吉彦,岸本健,3,0,3,Win,75,58,68,15:08,16:26,708,伊藤博之,黒田伸浩,渡邊正則,辻井康博,Home,68,29,4,42.6,9.67,7,1,1,14.3,5,1.67,59,1,11,12,2.1,58,30.0,15.0,64.7
68,29,4,42.6,9.67,7,1,1,14.3,5,1.67,59,1,11,12,2.1,58,30.0,15.0,64.7,914,2018-12-01,2018,12,01,,川越町総合体育館,兵庫デルフィーノ,ヴィアティン三重,岩本正吾,,0,3,3,Lose,58,75,68,15:08,16:26,708,伊藤博之,黒田伸浩,渡邊正則,辻井康博,Away,75,42,5,56.0,14.00,6,4,0,66.7,11,3.67,74,4,14,11,4.4,47,24.0,11.0,62.8
85,44,6,51.8,14.67,11,5,0,45.5,2,0.67,74,5,10,15,8.4,37,13.0,12.0,51.4,915,2018-12-02,2018,12,02,,川越町立川越中学校体育館,奈良ドリーマーズ,兵庫デルフィーノ,山本雅史,丹下雅行,3,0,3,Win,75,46,66,13:00,14:12,467,田野昭彦,森西基雄,並木智香,金谷淳史,Home,76,25,9,32.9,8.33,9,1,3,11.1,3,1.00,47,2,10,10,4.3,62,26.0,18.0,56.5
76,25,9,32.9,8.33,9,1,3,11.1,3,1.00,47,2,10,10,4.3,62,26.0,18.0,56.5,915,2018-12-02,2018,12,02,,川越町立川越中学校体育館,兵庫デルフィーノ,奈良ドリーマーズ,岩本正吾,,0,3,3,Lose,46,75,66,13:00,14:12,467,田野昭彦,森西基雄,並木智香,金谷淳史,Away,85,44,6,51.8,14.67,11,5,0,45.5,2,0.67,74,5,10,15,8.4,37,13.0,12.0,51.4
135,69,9,51.1,13.80,10,5,0,50.0,11,2.20,106,3,12,31,7.3,85,46.0,23.0,67.6,916,2018-12-02,2018,12,02,,川越町立川越中学校体育館,ヴィアティン三重,近畿クラブスフィーダ,亀田吉彦,岸本健,3,2,5,Win,107,97,106,15:00,17:02,748,田野昭彦,黒田伸浩,渡邊正則,辻井康博,Home,124,61,9,49.2,12.20,8,6,2,75.0,8,1.60,98,3,13,13,3.1,93,44.0,16.0,55.9
124,61,9,49.2,12.20,8,6,2,75.0,8,1.60,98,3,13,13,3.1,93,44.0,16.0,55.9,916,2018-12-02,2018,12,02,,川越町立川越中学校体育館,近畿クラブスフィーダ,ヴィアティン三重,森田亜貴斗,有薗亮平,2,3,5,Lose,97,107,106,15:00,17:02,748,田野昭彦,黒田伸浩,渡邊正則,辻井康博,Away,135,69,9,51.1,13.80,10,5,0,50.0,11,2.20,106,3,12,31,7.3,85,46.0,23.0,67.6
67,34,6,50.7,11.33,10,6,1,60.0,12,4.00,74,3,16,18,4.7,41,23.0,11.0,69.5,917,2018-12-08,2018,12,08,,板橋区立上板橋体育館,ヴォレアス北海道,兵庫デルフィーノ,ｴﾄﾞｸﾗｲﾝ,,3,0,3,Win,75,50,66,13:00,14:12,389,大江憲一,細井啓太,山下亮,中嶋幹朗,Home,77,20,13,26.0,6.67,7,1,3,14.3,6,2.00,51,0,10,7,-1.5,57,15.0,22.0,45.6
77,20,13,26.0,6.67,7,1,3,14.3,6,2.00,51,0,10,7,-1.5,57,15.0,22.0,45.6,917,2018-12-08,2018,12,08,,板橋区立上板橋体育館,兵庫デルフィーノ,ヴォレアス北海道,岩本正吾,,0,3,3,Lose,50,75,66,13:00,14:12,389,大江憲一,細井啓太,山下亮,中嶋幹朗,Away,67,34,6,50.7,11.33,10,6,1,60.0,12,4.00,74,3,16,18,4.7,41,23.0,11.0,69.5
155,59,13,38.1,14.75,12,3,2,25.0,9,2.25,87,4,11,10,4.3,88,37.0,27.0,57.4,918,2018-12-08,2018,12,08,,板橋区立上板橋体育館,東京トヨペットグリーンスパークル,近畿クラブスフィーダ,伊藤優介,松枝寿明,1,3,4,Lose,86,97,96,15:30,17:15,450,大江憲一,饗庭和恵,金廣祐介,古田法美,Home,123,55,6,44.7,13.75,7,5,0,71.4,11,2.75,96,2,7,24,6.5,73,46.0,17.0,74.7
123,55,6,44.7,13.75,7,5,0,71.4,11,2.75,96,2,7,24,6.5,73,46.0,17.0,74.7,918,2018-12-08,2018,12,08,,板橋区立上板橋体育館,近畿クラブスフィーダ,東京トヨペットグリーンスパークル,森田亜貴斗,,3,1,4,Win,97,86,96,15:30,17:15,450,大江憲一,饗庭和恵,金廣祐介,古田法美,Away,155,59,13,38.1,14.75,12,3,2,25.0,9,2.25,87,4,11,10,4.3,88,37.0,27.0,57.4
83,43,10,51.8,14.33,21,5,6,23.8,3,1.00,74,5,5,31,15.5,48,19.0,19.0,59.4,919,2018-12-09,2018,12,09,,板橋区立上板橋体育館,奈良ドリーマーズ,兵庫デルフィーノ,山本雅史,丹下雅行,3,0,3,Win,75,59,69,12:00,13:15,320,大江憲一,関野智史,及川千春,遠藤春枝,Home,86,34,9,39.5,11.33,12,5,3,41.7,6,2.00,60,1,12,10,0.8,68,24.0,13.0,44.9
86,34,9,39.5,11.33,12,5,3,41.7,6,2.00,60,1,12,10,0.8,68,24.0,13.0,44.9,919,2018-12-09,2018,12,09,,板橋区立上板橋体育館,兵庫デルフィーノ,奈良ドリーマーズ,岩本正吾,,0,3,3,Lose,59,75,69,12:00,13:15,320,大江憲一,関野智史,及川千春,遠藤春枝,Away,83,43,10,51.8,14.33,21,5,6,23.8,3,1.00,74,5,5,31,15.5,48,19.0,19.0,59.4
111,44,6,39.6,11.00,5,0,0,0.0,8,2.00,86,2,9,12,3.2,73,31.0,16.0,53.4,920,2018-12-09,2018,12,09,,板橋区立上板橋体育館,東京トヨペットグリーンスパークル,ヴォレアス北海道,伊藤優介,松枝寿明,1,3,4,Lose,85,96,93,14:30,16:12,345,大江憲一,勝又禎蔵,高野修,伯谷知美,Home,127,58,10,45.7,14.50,25,12,4,48.0,10,2.50,95,7,19,22,8.2,75,37.0,26.0,66.7
127,58,10,45.7,14.50,25,12,4,48.0,10,2.50,95,7,19,22,8.2,75,37.0,26.0,66.7,920,2018-12-09,2018,12,09,,板橋区立上板橋体育館,ヴォレアス北海道,東京トヨペットグリーンスパークル,ｴﾄﾞｸﾗｲﾝ,,3,1,4,Win,96,85,93,14:30,16:12,345,大江憲一,勝又禎蔵,高野修,伯谷知美,Away,111,44,6,39.6,11.00,5,0,0,0.0,8,2.00,86,2,9,12,3.2,73,31.0,16.0,53.4
145,68,5,46.9,13.60,14,8,2,57.1,8,1.60,108,3,10,13,3.5,85,61.0,7.0,75.9,921,2019-01-05,2019,01,05,,近畿大学記念会館,近畿クラブスフィーダ,奈良ドリーマーズ,森田亜貴斗,有薗亮平,3,2,5,Win,108,98,110,11:00,13:02,200,富田満,上土谷政高,渡邉恵美,越村弘,Home,146,71,12,48.6,14.20,29,12,4,41.4,6,1.20,98,2,13,15,2.6,98,62.0,20.0,73.5
146,71,12,48.6,14.20,29,12,4,41.4,6,1.20,98,2,13,15,2.6,98,62.0,20.0,73.5,921,2019-01-05,2019,01,05,,近畿大学記念会館,奈良ドリーマーズ,近畿クラブスフィーダ,山本雅史,丹下雅行,2,3,5,Lose,98,108,110,11:00,13:02,200,富田満,上土谷政高,渡邉恵美,越村弘,Away,145,68,5,46.9,13.60,14,8,2,57.1,8,1.60,108,3,10,13,3.5,85,61.0,7.0,75.9
144,56,9,38.9,11.20,37,17,4,45.9,11,2.20,106,7,23,27,7.5,95,23.0,26.0,37.9,922,2019-01-05,2019,01,05,,近畿大学記念会館,ヴォレアス北海道,ヴィアティン三重,ｴﾄﾞｸﾗｲﾝ,,3,2,5,Win,107,110,118,13:40,15:50,200,富田満,黒田拓也,山尾未来,永江雅之,Home,146,58,20,39.7,11.60,19,7,2,36.8,9,1.80,111,6,13,46,12.8,80,26.0,27.0,49.4
146,58,20,39.7,11.60,19,7,2,36.8,9,1.80,111,6,13,46,12.8,80,26.0,27.0,49.4,922,2019-01-05,2019,01,05,,近畿大学記念会館,ヴィアティン三重,ヴォレアス北海道,亀田吉彦,岸本健,2,3,5,Lose,110,107,118,13:40,15:50,200,富田満,黒田拓也,山尾未来,永江雅之,Away,144,56,9,38.9,11.20,37,17,4,45.9,11,2.20,106,7,23,27,7.5,95,23.0,26.0,37.9
118,39,15,33.1,9.75,20,8,6,40.0,5,1.25,80,0,8,15,2.2,81,26.0,22.0,45.7,923,2019-01-06,2019,01,06,,近畿大学記念会館,近畿クラブスフィーダ,ヴィアティン三重,森田亜貴斗,有薗亮平,1,3,4,Lose,79,97,98,11:00,12:47,280,富田満,中口岳,山尾未来,永江雅之,Home,131,56,15,42.7,14.00,16,6,3,37.5,10,2.50,96,3,14,33,8.1,72,36.0,21.0,64.6
131,56,15,42.7,14.00,16,6,3,37.5,10,2.50,96,3,14,33,8.1,72,36.0,21.0,64.6,923,2019-01-06,2019,01,06,,近畿大学記念会館,ヴィアティン三重,近畿クラブスフィーダ,亀田吉彦,岸本健,3,1,4,Win,97,79,98,11:00,12:47,280,富田満,中口岳,山尾未来,永江雅之,Away,118,39,15,33.1,9.75,20,8,6,40.0,5,1.25,80,0,8,15,2.2,81,26.0,22.0,45.7
122,57,12,46.7,14.25,22,9,1,40.9,10,2.50,92,5,21,12,3.0,80,35.0,17.0,54.4,924,2019-01-06,2019,01,06,,近畿大学記念会館,ヴォレアス北海道,奈良ドリーマーズ,ｴﾄﾞｸﾗｲﾝ,,3,1,4,Win,93,88,102,13:30,15:21,300,富田満,黒田拓也,西村嘉那子,田中清,Home,105,42,12,40.0,10.50,21,7,5,33.3,2,0.50,89,8,8,29,14.9,69,36.0,21.0,67.4
105,42,12,40.0,10.50,21,7,5,33.3,2,0.50,89,8,8,29,14.9,69,36.0,21.0,67.4,924,2019-01-06,2019,01,06,,近畿大学記念会館,奈良ドリーマーズ,ヴォレアス北海道,山本雅史,丹下雅行,1,3,4,Lose,88,93,102,13:30,15:21,300,富田満,黒田拓也,西村嘉那子,田中清,Away,122,57,12,46.7,14.25,22,9,1,40.9,10,2.50,92,5,21,12,3.0,80,35.0,17.0,54.4
105,45,15,42.9,15.00,16,3,4,18.8,4,1.33,73,4,10,14,6.8,70,37.0,23.0,69.3,925,2019-01-12,2019,01,12,,西部生涯スポーツセンター体育館,奈良ドリーマーズ,近畿クラブスフィーダ,山本雅史,丹下雅行,0,3,3,Lose,71,81,83,11:00,12:36,300,勝又正,藤木博文,中口岳,田中清,Home,91,45,8,49.5,15.00,20,7,2,35.0,8,2.67,79,3,8,10,4.4,62,34.0,13.0,65.3
91,45,8,49.5,15.00,20,7,2,35.0,8,2.67,79,3,8,10,4.4,62,34.0,13.0,65.3,925,2019-01-12,2019,01,12,,西部生涯スポーツセンター体育館,近畿クラブスフィーダ,奈良ドリーマーズ,森田亜貴斗,有薗亮平,3,0,3,Win,81,71,83,11:00,12:36,300,勝又正,藤木博文,中口岳,田中清,Away,105,45,15,42.9,15.00,16,3,4,18.8,4,1.33,73,4,10,14,6.8,70,37.0,23.0,69.3
92,45,9,48.9,15.00,9,2,2,22.2,8,2.67,74,2,9,20,6.4,55,31.0,12.0,67.3,926,2019-01-12,2019,01,12,,西部生涯スポーツセンター体育館,ヴィアティン三重,東京トヨペットグリーンスパークル,亀田吉彦,岸本健,3,0,3,Win,75,65,75,13:30,14:51,150,勝又正,上村英紀,本田武嗣,竹花彰太,Home,108,40,8,37.0,13.33,6,0,1,0.0,4,1.33,66,1,11,12,1.9,64,34.0,9.0,60.2
108,40,8,37.0,13.33,6,0,1,0.0,4,1.33,66,1,11,12,1.9,64,34.0,9.0,60.2,926,2019-01-12,2019,01,12,,西部生涯スポーツセンター体育館,東京トヨペットグリーンスパークル,ヴィアティン三重,伊藤優介,,0,3,3,Lose,65,75,75,13:30,14:51,150,勝又正,上村英紀,本田武嗣,竹花彰太,Away,92,45,9,48.9,15.00,9,2,2,22.2,8,2.67,74,2,9,20,6.4,55,31.0,12.0,67.3
155,74,9,47.7,14.80,18,9,4,50.0,13,2.60,110,2,12,22,4.1,96,49.0,30.0,66.7,927,2019-01-13,2019,01,13,,西部生涯スポーツセンター体育館,奈良ドリーマーズ,東京トヨペットグリーンスパークル,山本雅史,丹下雅行,3,2,5,Win,110,105,122,13:00,15:20,450,勝又正,上土谷政高,本田武嗣,浦辻昌康,Home,151,64,8,42.4,12.80,8,2,0,25.0,7,1.40,105,4,8,16,5.7,98,48.0,27.0,62.8
151,64,8,42.4,12.80,8,2,0,25.0,7,1.40,105,4,8,16,5.7,98,48.0,27.0,62.8,927,2019-01-13,2019,01,13,,西部生涯スポーツセンター体育館,東京トヨペットグリーンスパークル,奈良ドリーマーズ,伊藤優介,,2,3,5,Lose,105,110,122,13:00,15:20,450,勝又正,上土谷政高,本田武嗣,浦辻昌康,Away,155,74,9,47.7,14.80,18,9,4,50.0,13,2.60,110,2,12,22,4.1,96,49.0,30.0,66.7
124,51,10,41.1,12.75,19,6,5,31.6,10,2.50,93,1,9,10,1.3,87,49.0,14.0,64.4,928,2019-01-13,2019,01,13,,西部生涯スポーツセンター体育館,近畿クラブスフィーダ,ヴィアティン三重,森田亜貴斗,有薗亮平,1,3,4,Lose,92,101,100,16:00,17:49,150,勝又正,中口岳,竹川貴之,家治浩之助,Home,139,58,15,41.7,14.50,18,4,4,22.2,14,3.50,100,6,13,24,8.8,83,55.0,18.0,77.1
139,58,15,41.7,14.50,18,4,4,22.2,14,3.50,100,6,13,24,8.8,83,55.0,18.0,77.1,928,2019-01-13,2019,01,13,,西部生涯スポーツセンター体育館,ヴィアティン三重,近畿クラブスフィーダ,亀田吉彦,岸本健,3,1,4,Win,101,92,100,16:00,17:49,150,勝又正,中口岳,竹川貴之,家治浩之助,Away,124,51,10,41.1,12.75,19,6,5,31.6,10,2.50,93,1,9,10,1.3,87,49.0,14.0,64.4
