AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win_Set,Lose_Set,Total_Set,Win_Lose,Get_Point,Lose_Point,Game_Time,Start_Time,End_Time,Spectators,Jury,Chief_Umpire,Sub_Umpire,Judgeman,Home_Away,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%
62,41,3,66.1,13.67,14,10,0,71.4,7,2.33,74,6,17,26,15.5,44,25.0,0.0,56.8,701,2016-11-05,2016,11,05,,須坂市市民体育館,東京ヴェルディ,近畿クラブスフィーダ,瀧澤利一,,3,0,3,Win,75,53,67,10:00,11:13,347,田上恵吾,中島俊昌,佐藤和彦,嶋田和明,Home,69,28,6,40.6,9.33,6,3,1,50.0,3,1.00,54,1,9,19,10.6,56,25.0,0.0,44.6
69,28,6,40.6,9.33,6,3,1,50.0,3,1.00,54,1,9,19,10.6,56,25.0,0.0,44.6,701,2016-11-05,2016,11,05,,須坂市市民体育館,近畿クラブスフィーダ,東京ヴェルディ,森博之,森田亜貴斗,0,3,3,Lose,53,75,67,10:00,11:13,347,田上恵吾,中島俊昌,佐藤和彦,嶋田和明,Away,62,41,3,66.1,13.67,14,10,0,71.4,7,2.33,74,6,17,26,15.5,44,25.0,0.0,56.8
145,56,13,38.6,11.20,13,6,3,46.2,13,2.60,107,6,16,26,11.1,81,52.0,0.0,64.2,702,2016-11-05,2016,11,05,,須坂市市民体育館,兵庫デルフィーノ,千葉ZELVA,岩本正吾,,3,2,5,Win,107,96,105,12:00,13:57,440,小柴滋,木下智宏,林康彦,上野貴充,Home,146,48,16,32.9,9.60,8,2,1,25.0,12,2.40,96,2,13,29,9.4,88,62.0,0.0,70.5
146,48,16,32.9,9.60,8,2,1,25.0,12,2.40,96,2,13,29,9.4,88,62.0,0.0,70.5,702,2016-11-05,2016,11,05,,須坂市市民体育館,千葉ZELVA,兵庫デルフィーノ,,上田日登,2,3,5,Lose,96,107,105,12:00,13:57,440,小柴滋,木下智宏,林康彦,上野貴充,Away,145,56,13,38.6,11.20,13,6,3,46.2,13,2.60,107,6,16,26,11.1,81,52.0,0.0,64.2
113,45,14,39.8,11.25,12,3,4,25.0,8,2.00,87,0,21,17,4.9,75,46.0,0.0,61.3,703,2016-11-05,2016,11,05,,須坂市市民体育館,長野GaRons,きんでんトリニティーブリッツ,北沢健,山崎幸一郎,1,3,4,Lose,86,96,94,15:15,16:58,700,田上恵吾,赤川孝義,待井広光,樋口裕晃,Home,96,42,11,43.8,10.50,22,8,4,36.4,8,2.00,95,2,18,29,9.7,65,48.0,0.0,73.8
96,42,11,43.8,10.50,22,8,4,36.4,8,2.00,95,2,18,29,9.7,65,48.0,0.0,73.8,703,2016-11-05,2016,11,05,,須坂市市民体育館,きんでんトリニティーブリッツ,長野GaRons,木村朋浩,藤島謙裕,3,1,4,Win,96,86,94,15:15,16:58,700,田上恵吾,赤川孝義,待井広光,樋口裕晃,Away,113,45,14,39.8,11.25,12,3,4,25.0,8,2.00,87,0,21,17,4.9,75,46.0,0.0,61.3
125,50,11,40.0,12.50,8,3,0,37.5,11,2.75,92,2,8,26,8.8,60,51.0,0.0,85.0,704,2016-11-05,2016,11,05,,須坂市市民体育館,奈良ドリーマーズ,東京トヨペットグリーンスパークル,鹿谷明生,,3,1,4,Win,93,74,87,17:30,19:06,700,小柴滋,山条康弘,小宮山瞳,橋詰清美,Home,132,43,11,32.6,10.75,17,6,3,35.3,5,1.25,75,1,14,9,4.3,84,56.0,0.0,66.7
132,43,11,32.6,10.75,17,6,3,35.3,5,1.25,75,1,14,9,4.3,84,56.0,0.0,66.7,704,2016-11-05,2016,11,05,,須坂市市民体育館,東京トヨペットグリーンスパークル,奈良ドリーマーズ,,,1,3,4,Lose,74,93,87,17:30,19:06,700,小柴滋,山条康弘,小宮山瞳,橋詰清美,Away,125,50,11,40.0,12.50,8,3,0,37.5,11,2.75,92,2,8,26,8.8,60,51.0,0.0,85.0
94,37,8,39.4,12.33,5,4,1,80.0,4,1.33,64,4,16,14,10.8,72,50.0,0.0,69.4,705,2016-11-06,2016,11,06,,須坂市市民体育館,近畿クラブスフィーダ,千葉ZELVA,森博之,,0,3,3,Lose,63,79,68,11:00,12:14,280,小柴滋,山条康弘,佐藤和彦,嶋田和明,Home,92,43,9,46.7,14.33,12,6,2,50.0,7,2.33,78,0,6,22,7.1,47,32.0,0.0,68.1
92,43,9,46.7,14.33,12,6,2,50.0,7,2.33,78,0,6,22,7.1,47,32.0,0.0,68.1,705,2016-11-06,2016,11,06,,須坂市市民体育館,千葉ZELVA,近畿クラブスフィーダ,,上田日登,3,0,3,Win,79,63,68,11:00,12:14,280,小柴滋,山条康弘,佐藤和彦,嶋田和明,Away,94,37,8,39.4,12.33,5,4,1,80.0,4,1.33,64,4,16,14,10.8,72,50.0,0.0,69.4
