No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win_Set,Lose_Set,Total_Set,Win_Lose,Get_Point,Lose_Point,Game_Time,Start_Time,End_Time,Spectators,Jury,Chief_Umpire,Sub_Umpire,Judgeman,Home_Away
1,,岡本侑,5,■,■,■,■,■,24,12,1,50.0,2.40,3,0,0,0.0,2,0.40,13,0,3,0,0.0,30,22.0,0.0,73.3,701,2015-11-21,2015,11,21,,JFE体育館,きんでんトリニティーブリッツ,VC長野トライデンツ,木村朋浩,藤島謙裕,2,3,5,Lose,104,99,124,11:00,13:16,120,富田満,小笠原孝文,藤原信一,池畑羊一,Home
2,,尾松航洋,4,□,,□,□,□,7,4,1,57.1,1.00,1,1,0,100.0,0,-,7,0,0,3,10.7,0,0.0,0.0,-,701,2015-11-21,2015,11,21,,JFE体育館,きんでんトリニティーブリッツ,VC長野トライデンツ,木村朋浩,藤島謙裕,2,3,5,Lose,104,99,124,11:00,13:16,120,富田満,小笠原孝文,藤原信一,池畑羊一,Home
3,L,長濱裕,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,31,17.0,0.0,54.8,701,2015-11-21,2015,11,21,,JFE体育館,きんでんトリニティーブリッツ,VC長野トライデンツ,木村朋浩,藤島謙裕,2,3,5,Lose,104,99,124,11:00,13:16,120,富田満,小笠原孝文,藤原信一,池畑羊一,Home
4,,今田善仁,1,,,,□,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0.0,0.0,-,701,2015-11-21,2015,11,21,,JFE体育館,きんでんトリニティーブリッツ,VC長野トライデンツ,木村朋浩,藤島謙裕,2,3,5,Lose,104,99,124,11:00,13:16,120,富田満,小笠原孝文,藤原信一,池畑羊一,Home
5,L,大賀惠介,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,701,2015-11-21,2015,11,21,,JFE体育館,きんでんトリニティーブリッツ,VC長野トライデンツ,木村朋浩,藤島謙裕,2,3,5,Lose,104,99,124,11:00,13:16,120,富田満,小笠原孝文,藤原信一,池畑羊一,Home
6,,塩大地,5,■,■,■,■,■,20,10,1,50.0,2.00,0,0,0,-,7,1.40,8,1,1,0,10.0,4,3.0,0.0,75.0,701,2015-11-21,2015,11,21,,JFE体育館,きんでんトリニティーブリッツ,VC長野トライデンツ,木村朋浩,藤島謙裕,2,3,5,Lose,104,99,124,11:00,13:16,120,富田満,小笠原孝文,藤原信一,池畑羊一,Home
7,,田畑翔伍,5,■,■,■,■,■,20,8,0,40.0,1.60,1,1,0,100.0,3,0.60,14,0,4,6,10.7,20,10.0,0.0,50.0,701,2015-11-21,2015,11,21,,JFE体育館,きんでんトリニティーブリッツ,VC長野トライデンツ,木村朋浩,藤島謙裕,2,3,5,Lose,104,99,124,11:00,13:16,120,富田満,小笠原孝文,藤原信一,池畑羊一,Home
8,,福田好秀,2,,□,,□,,0,0,0,-,-,0,0,0,-,0,-,5,1,1,2,30.0,0,0.0,0.0,-,701,2015-11-21,2015,11,21,,JFE体育館,きんでんトリニティーブリッツ,VC長野トライデンツ,木村朋浩,藤島謙裕,2,3,5,Lose,104,99,124,11:00,13:16,120,富田満,小笠原孝文,藤原信一,池畑羊一,Home
9,,内園徹,4,□,□,,□,□,0,0,0,-,-,0,0,0,-,0,-,7,0,1,3,10.7,0,0.0,0.0,-,701,2015-11-21,2015,11,21,,JFE体育館,きんでんトリニティーブリッツ,VC長野トライデンツ,木村朋浩,藤島謙裕,2,3,5,Lose,104,99,124,11:00,13:16,120,富田満,小笠原孝文,藤原信一,池畑羊一,Home
10,,松本永志,5,■,■,■,■,■,31,13,5,41.9,2.60,10,6,1,60.0,1,0.20,15,2,1,4,17.3,0,0.0,0.0,-,701,2015-11-21,2015,11,21,,JFE体育館,きんでんトリニティーブリッツ,VC長野トライデンツ,木村朋浩,藤島謙裕,2,3,5,Lose,104,99,124,11:00,13:16,120,富田満,小笠原孝文,藤原信一,池畑羊一,Home
11,,毛利光生,5,■,■,■,■,■,1,1,0,100.0,0.20,0,0,0,-,1,0.20,16,1,2,4,12.5,0,0.0,0.0,-,701,2015-11-21,2015,11,21,,JFE体育館,きんでんトリニティーブリッツ,VC長野トライデンツ,木村朋浩,藤島謙裕,2,3,5,Lose,104,99,124,11:00,13:16,120,富田満,小笠原孝文,藤原信一,池畑羊一,Home
14,,森田有智夢,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,701,2015-11-21,2015,11,21,,JFE体育館,きんでんトリニティーブリッツ,VC長野トライデンツ,木村朋浩,藤島謙裕,2,3,5,Lose,104,99,124,11:00,13:16,120,富田満,小笠原孝文,藤原信一,池畑羊一,Home
