AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win_Set,Lose_Set,Total_Set,Win_Lose,Get_Point,Lose_Point,Game_Time,Start_Time,End_Time,Spectators,Jury,Chief_Umpire,Sub_Umpire,Judgeman,Home_Away,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%
146,73,14,50.0,14.60,27,13,5,48.1,5,1.00,107,1,17,18,1.2,80,46.0,10.0,63.7,801,2019-11-23,2019,11,23,,西部生涯スポーツセンター体育館,奈良ドリーマーズ,サフィルヴァ北海道,山本雅史,丹下雅行,3,2,5,Win,107,101,111,12:00,14:10,150,田野昭彦,藤木博文,上村英紀,新宅希望,Home,131,54,6,41.2,10.80,25,8,2,32.0,8,1.60,101,6,18,23,7.2,90,49.0,22.0,66.7
131,54,6,41.2,10.80,25,8,2,32.0,8,1.60,101,6,18,23,7.2,90,49.0,22.0,66.7,801,2019-11-23,2019,11,23,,西部生涯スポーツセンター体育館,サフィルヴァ北海道,奈良ドリーマーズ,渡邉孝,中濱孝志,2,3,5,Lose,101,107,111,12:00,14:10,150,田野昭彦,藤木博文,上村英紀,新宅希望,Away,146,73,14,50.0,14.60,27,13,5,48.1,5,1.00,107,1,17,18,1.2,80,46.0,10.0,63.7
89,43,8,48.3,14.33,6,3,2,50.0,8,2.67,73,0,6,13,2.4,58,30.0,13.0,62.9,802,2019-11-23,2019,11,23,,西部生涯スポーツセンター体育館,近畿クラブスフィーダ,トヨタモビリティ東京スパークル,高橋幸造,有薗亮平,3,0,3,Win,75,68,77,15:00,16:23,100,田野昭彦,中口岳,竹川貴之,坂上勝信,Home,116,47,9,40.5,15.67,7,2,0,28.6,5,1.67,69,1,11,15,2.9,67,41.0,14.0,71.6
116,47,9,40.5,15.67,7,2,0,28.6,5,1.67,69,1,11,15,2.9,67,41.0,14.0,71.6,802,2019-11-23,2019,11,23,,西部生涯スポーツセンター体育館,トヨタモビリティ東京スパークル,近畿クラブスフィーダ,伊藤優介,松枝寿明,0,3,3,Lose,68,75,77,15:00,16:23,100,田野昭彦,中口岳,竹川貴之,坂上勝信,Away,89,43,8,48.3,14.33,6,3,2,50.0,8,2.67,73,0,6,13,2.4,58,30.0,13.0,62.9
139,66,10,47.5,13.20,28,15,0,53.6,13,2.60,107,6,15,25,7.9,81,32.0,32.0,59.3,803,2019-11-24,2019,11,24,,西部生涯スポーツセンター体育館,奈良ドリーマーズ,トヨタモビリティ東京スパークル,山本雅史,丹下雅行,3,2,5,Win,108,93,103,11:00,12:55,200,田野昭彦,栗崎慎太郎,中口岳,田中清,Home,126,54,9,42.9,10.80,12,7,0,58.3,9,1.80,94,2,12,17,3.5,90,30.0,35.0,52.8
126,54,9,42.9,10.80,12,7,0,58.3,9,1.80,94,2,12,17,3.5,90,30.0,35.0,52.8,803,2019-11-24,2019,11,24,,西部生涯スポーツセンター体育館,トヨタモビリティ東京スパークル,奈良ドリーマーズ,伊藤優介,松枝寿明,2,3,5,Lose,93,108,103,11:00,12:55,200,田野昭彦,栗崎慎太郎,中口岳,田中清,Away,139,66,10,47.5,13.20,28,15,0,53.6,13,2.60,107,6,15,25,7.9,81,32.0,32.0,59.3
135,59,10,43.7,11.80,8,4,2,50.0,12,2.40,116,1,12,32,5.2,85,38.0,23.0,58.2,804,2019-11-24,2019,11,24,,西部生涯スポーツセンター体育館,近畿クラブスフィーダ,サフィルヴァ北海道,高橋幸造,有薗亮平,3,2,5,Win,116,111,134,14:00,16:26,150,田野昭彦,上村英紀,宮田裕記,田中清,Home,168,74,15,44.0,14.80,19,5,5,26.3,10,2.00,111,1,26,24,0.5,104,30.0,43.0,49.5
168,74,15,44.0,14.80,19,5,5,26.3,10,2.00,111,1,26,24,0.5,104,30.0,43.0,49.5,804,2019-11-24,2019,11,24,,西部生涯スポーツセンター体育館,サフィルヴァ北海道,近畿クラブスフィーダ,渡邉孝,中濱孝志,2,3,5,Lose,111,116,134,14:00,16:26,150,田野昭彦,上村英紀,宮田裕記,田中清,Away,135,59,10,43.7,11.80,8,4,2,50.0,12,2.40,116,1,12,32,5.2,85,38.0,23.0,58.2
120,48,9,40.0,12.00,6,2,1,33.3,20,5.00,91,2,7,20,5.8,83,32.0,21.0,51.2,805,2019-12-07,2019,12,07,東京都,板橋区立上板橋体育館,近畿クラブスフィーダ,奈良ドリーマーズ,高橋幸造,有薗亮平,3,1,4,Win,92,90,99,12:00,13:48,362,佐々木克之,山下亮,森山真理子,戸田幸喜,Home,140,59,13,42.1,14.75,14,4,4,28.6,10,2.50,91,3,8,28,8.8,84,38.0,26.0,60.7
140,59,13,42.1,14.75,14,4,4,28.6,10,2.50,91,3,8,28,8.8,84,38.0,26.0,60.7,805,2019-12-07,2019,12,07,東京都,板橋区立上板橋体育館,奈良ドリーマーズ,近畿クラブスフィーダ,山本雅史,丹下雅行,1,3,4,Lose,90,92,99,12:00,13:48,362,佐々木克之,山下亮,森山真理子,戸田幸喜,Away,120,48,9,40.0,12.00,6,2,1,33.3,20,5.00,91,2,7,20,5.8,83,32.0,21.0,51.2
168,61,9,36.3,12.20,3,1,0,33.3,7,1.40,105,2,15,30,5.5,91,41.0,28.0,60.4,806,2019-12-07,2019,12,07,東京都,板橋区立上板橋体育館,トヨタモビリティ東京スパークル,サフィルヴァ北海道,伊藤優介,松枝寿明,2,3,5,Lose,104,109,126,15:00,17:18,412,佐々木克之,関野智史,江藤幸恵,塚本健二,Home,158,66,12,41.8,13.20,30,11,6,36.7,14,2.80,108,1,17,22,2.1,89,33.0,25.0,51.1
158,66,12,41.8,13.20,30,11,6,36.7,14,2.80,108,1,17,22,2.1,89,33.0,25.0,51.1,806,2019-12-07,2019,12,07,東京都,板橋区立上板橋体育館,サフィルヴァ北海道,トヨタモビリティ東京スパークル,渡邉孝,中濱孝志,3,2,5,Win,109,104,126,15:00,17:18,412,佐々木克之,関野智史,江藤幸恵,塚本健二,Away,168,61,9,36.3,12.20,3,1,0,33.3,7,1.40,105,2,15,30,5.5,91,41.0,28.0,60.4
91,42,6,46.2,14.00,12,6,1,50.0,9,3.00,74,2,7,18,6.4,53,22.0,20.0,60.4,807,2019-12-08,2019,12,08,東京都,板橋区立上板橋体育館,奈良ドリーマーズ,サフィルヴァ北海道,山本雅史,丹下雅行,3,0,3,Win,75,60,72,11:00,12:18,178,佐々木克之,関野智史,森山真理子,戸田幸喜,Home,97,36,6,37.1,12.00,15,6,1,40.0,4,1.33,61,2,8,10,4.1,67,32.0,16.0,59.7
97,36,6,37.1,12.00,15,6,1,40.0,4,1.33,61,2,8,10,4.1,67,32.0,16.0,59.7,807,2019-12-08,2019,12,08,東京都,板橋区立上板橋体育館,サフィルヴァ北海道,奈良ドリーマーズ,渡邉孝,中濱孝志,0,3,3,Lose,60,75,72,11:00,12:18,178,佐々木克之,関野智史,森山真理子,戸田幸喜,Away,91,42,6,46.2,14.00,12,6,1,50.0,9,3.00,74,2,7,18,6.4,53,22.0,20.0,60.4
170,64,11,37.6,12.80,14,6,4,42.9,13,2.60,105,2,16,17,2.1,93,46.0,23.0,61.8,808,2019-12-08,2019,12,08,東京都,板橋区立上板橋体育館,トヨタモビリティ東京スパークル,近畿クラブスフィーダ,伊藤優介,松枝寿明,3,2,5,Win,106,105,117,14:00,16:16,336,佐々木克之,大井悠矢,有村公美子,渡部千穂,Home,180,63,13,35.0,12.60,8,2,1,25.0,12,2.40,106,2,12,24,4.7,88,44.0,27.0,65.3
180,63,13,35.0,12.60,8,2,1,25.0,12,2.40,106,2,12,24,4.7,88,44.0,27.0,65.3,808,2019-12-08,2019,12,08,東京都,板橋区立上板橋体育館,近畿クラブスフィーダ,トヨタモビリティ東京スパークル,高橋幸造,有薗亮平,2,3,5,Lose,105,106,117,14:00,16:16,336,佐々木克之,大井悠矢,有村公美子,渡部千穂,Away,170,64,11,37.6,12.80,14,6,4,42.9,13,2.60,105,2,16,17,2.1,93,46.0,23.0,61.8
103,45,10,43.7,15.00,13,4,6,30.8,11,3.67,85,4,6,17,7.9,65,37.0,17.0,70.0,809,2019-12-14,2019,12,14,,西部生涯スポーツセンター体育館,奈良ドリーマーズ,近畿クラブスフィーダ,山本雅史,丹下雅行,3,0,3,Win,87,77,87,12:00,13:33,180,塚本健,藤木博文,竹川貴之,的場早紀,Home,112,50,12,44.6,16.67,16,12,2,75.0,6,2.00,79,2,14,11,1.6,78,34.0,26.0,60.3
112,50,12,44.6,16.67,16,12,2,75.0,6,2.00,79,2,14,11,1.6,78,34.0,26.0,60.3,809,2019-12-14,2019,12,14,,西部生涯スポーツセンター体育館,近畿クラブスフィーダ,奈良ドリーマーズ,高橋幸造,有薗亮平,0,3,3,Lose,77,87,87,12:00,13:33,180,塚本健,藤木博文,竹川貴之,的場早紀,Away,103,45,10,43.7,15.00,13,4,6,30.8,11,3.67,85,4,6,17,7.9,65,37.0,17.0,70.0
89,32,9,36.0,10.67,11,2,4,18.2,7,2.33,64,4,10,10,6.2,60,28.0,13.0,57.5,810,2019-12-14,2019,12,14,,西部生涯スポーツセンター体育館,トヨタモビリティ東京スパークル,サフィルヴァ北海道,伊藤優介,松枝寿明,0,3,3,Lose,62,77,75,15:00,16:21,100,塚本健,上村英紀,本田武嗣,坂上勝信,Home,96,45,7,46.9,15.00,18,5,2,27.8,8,2.67,75,3,12,19,6.3,52,29.0,13.0,68.3
